50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.719709,,,,,,,,,,,,7baa844a-62f9-45c6-90fd-7f32c575e062,485,,"[41.3, 17.7]",3998859,16,,,,-0.123626664,,Right Foot,,,"[58.2, 15.6]",,Ground Pass,,17.029974,,,,Sakina Karchaoui,10117.0,,,,,,,1,From Goal Kick,Alice Sombath,49583.0,Left Center Back,30,France Women's,861,['402f3bdf-5970-49b6-ab23-abe54d23a1ce'],33,,,,,,,,,,,,,,,,France Women's,861,00:16:33.893,Pass,
,,,,,,,,,,,,,,,,1.671823,,,,,,,,,,,,4d276f6f-710c-4cc5-885e-9faac96127cb,495,,"[49.9, 19.6]",3998859,17,,,,0.07080343,,Right Foot,,,"[78.1, 21.6]",,High Pass,,28.270834,,,,Marie-Antoinette Katoto,15419.0,,,,,,Free Kick,1,From Free Kick,Alice Sombath,49583.0,Left Center Back,31,France Women's,861,['0dc5502b-4931-48eb-804e-03cc0108d986'],1,,,,,,,,,,,,,,,,France Women's,861,00:17:01.421,Pass,
,,,,,,,,,,,,,,,,4.264714,,,,,,,,,,,,d63ac629-c851-4aca-a925-b2bb0e61dab0,498,,"[78.1, 21.6]",3998859,17,,,True,-0.2934719,,,,,"[114.5, 10.6]",,High Pass,,38.02578,,Incomplete,,,,,,,,,,1,From Free Kick,Marie-Antoinette Katoto,15419.0,Center Forward,31,France Women's,861,"['75125fdd-8ca4-497b-bb04-501520732d32', 'bd45bf5f-6e97-4341-b5af-ac1e76700aa8']",3,,,,,,,,,,,,,,,,France Women's,861,00:17:03.092,Pass,True
,,,,,,,,,,,,,,,,2.174329,,,,,,,,,,,,1597568e-cc57-442a-86c5-e5a8a7bc8eca,501,,"[100.8, 0.1]",3998859,17,,,,0.7078839,,,,,"[111.9, 9.6]",,Low Pass,,14.6102705,,,,Sandy Baltimore,24459.0,,,,,,Throw-in,1,From Throw In,Selma Bacha,15471.0,Left Back,32,France Women's,861,['59ba6a98-2360-4c3e-a1d6-fc262d70d7ce'],28,,,,,,,,,,,,,,,,France Women's,861,00:17:28.283,Pass,
,,,,,,,,,,,,,,,,0.86904,,,,,,,,,,,,62ca2605-7667-45ff-80f0-b640f4400e62,507,,"[110.6, 0.1]",3998859,17,,,,2.086544,,,,,"[103.4, 12.8]",,Low Pass,,14.598972,,,,Sakina Karchaoui,10117.0,,,,,,Throw-in,1,From Throw In,Selma Bacha,15471.0,Left Back,33,France Women's,861,['eddc491b-c642-4624-b784-9804aa0f1c4a'],48,,,,,,,,,,,,,,,,France Women's,861,00:17:48.576,Pass,
,,,,,,,,,,,,,,,,1.094235,,,,,,,,,,,,e455184e-c932-456c-b300-ef45d19fccaa,510,,"[105.9, 11.7]",3998859,17,,,,-1.4573613,,Left Foot,,,"[106.8, 3.8]",,Ground Pass,,7.9511003,,,,Selma Bacha,15471.0,,,,,,,1,From Throw In,Sakina Karchaoui,10117.0,Left Center Midfield,33,France Women's,861,"['8f4179b7-4e27-44c8-b936-b15272850c27', '637f7588-7078-493c-aa09-f4edc81fc42c']",49,,,,,,,,,,,,,,,,France Women's,861,00:17:49.445,Pass,True
,,,,,,,,,,,,,,,,1.898951,,,,,,,,,,,,eecfd1d9-1309-42e7-a9e4-a83d7ba93cd2,513,,"[107.4, 4.7]",3998859,17,,,,1.8806584,,Left Foot,,,"[100.1, 27.5]",,Ground Pass,,23.940134,,Incomplete,,,,,,,,,,1,From Throw In,Selma Bacha,15471.0,Left Back,33,France Women's,861,"['9e052482-b9cd-4d4c-840f-bbe737847cb4', '4a12dd96-9228-4343-af33-386aadf32a88']",50,,,,,,,,,,,,,,,,France Women's,861,00:17:50.539,Pass,True
,,,,,,,,,,,,,,,,0.509314,,,,,,,,,,,,4a12dd96-9228-4343-af33-386aadf32a88,514,,"[20.0, 52.6]",3998859,17,,,,1.3045443,,Right Foot,,,"[22.1, 60.3]",,Ground Pass,,7.981228,,Unknown,,,,,,,,,Recovery,1,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,33,France Women's,861,['eecfd1d9-1309-42e7-a9e4-a83d7ba93cd2'],52,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:52.438,Pass,
,,,,,,,,,,,,,,,,2.233975,,,,,,,,,,,,e4dc1496-3644-44b6-9306-2d579080dc5a,520,,"[24.0, 61.3]",3998859,18,,,,-2.3616588,,Left Foot,,,"[5.6, 43.1]",,Ground Pass,,25.880495,,,,Daphne van Domselaar,32339.0,,,,,,,1,Other,Sherida Spitse,10645.0,Right Center Back,35,Netherlands Women's,851,['e51695fc-33fb-42b9-8766-248b5ed240e0'],13,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:13.652,Pass,
,,,,,,,,,,,,,,,,2.232031,,,,,,,,,,,,fffdd669-23fd-425c-a0b9-06753b1356ba,524,,"[7.3, 42.9]",3998859,18,,,,-0.9403033,,Right Foot,,,"[35.4, 4.4]",,High Pass,,47.664032,,,,Kerstin Yasmijn Casparij,221888.0,,,,,,,1,Other,Daphne van Domselaar,32339.0,Goalkeeper,35,Netherlands Women's,851,"['66054150-86e3-47e7-9830-3cf0ed0d10bf', 'cb7e8f60-6860-4213-9ddf-b2c24fc8be01']",17,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:17.447,Pass,True
,,,,,,,,,,,,,,,,1.401086,,,,,,,,,,,,13d13d83-1b75-4ab2-b4b5-6e715e232495,528,,"[73.0, 62.6]",3998859,18,,,,-0.33745608,,Right Foot,,,"[90.1, 56.6]",,Ground Pass,,18.122086,,Incomplete,,,,,,,,,Recovery,1,Other,Elisa De Almeida,30969.0,Right Back,35,Netherlands Women's,851,['e76141a3-80da-4580-a4aa-312e3095bf84'],22,,,,,,,,,,,,,,,,France Women's,861,00:18:22.821,Pass,
,,,,,,,,,,,,,,,,0.898635,,,,,,,,,,,,4d9749ea-e4eb-45b9-be11-0175498e7e19,532,,"[33.4, 22.0]",3998859,18,,,,-3.083964,,Right Foot,,,"[17.8, 21.1]",,Ground Pass,,15.62594,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,Other,Jackie Groenen,10654.0,Center Defensive Midfield,35,Netherlands Women's,851,"['d1f05c8e-61f7-4cdb-9e95-20d733fc31c0', '4a4a67b6-dcb5-43ec-97be-5737ef441c9d']",24,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:24.928,Pass,True
,,,,,,,,,,,,,,,,2.75574,,,,,,,,,,,,588775b1-8f9d-4201-b8b4-92fe4d4c945b,536,,"[18.2, 19.6]",3998859,18,,,,-0.11461956,,Left Foot,,,"[62.5, 14.5]",,High Pass,,44.5926,,Incomplete,,,,,,,,,,1,Other,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,35,Netherlands Women's,851,"['32f3aff5-dd0b-45c0-a6e7-515558491a74', 'ddceaf5e-59d1-404c-ae6d-c2de93e85e7e']",27,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:27.778,Pass,True
,,,,,,,,,,,,,,,,1.719791,,,,,,,,,,,,ddceaf5e-59d1-404c-ae6d-c2de93e85e7e,537,,"[57.6, 65.6]",3998859,18,,,,0.09065989,,Head,,,"[71.9, 66.9]",,High Pass,,14.35897,,,,Elisa De Almeida,30969.0,,,,,,Recovery,1,Other,Thiniba Samoura,159488.0,Right Center Back,35,Netherlands Women's,851,"['588775b1-8f9d-4201-b8b4-92fe4d4c945b', 'f9baa441-2171-4c49-8aab-9fdb5abd9f85']",30,,,,,,,,,,,,,,,,France Women's,861,00:18:30.534,Pass,
,,,,,,,,,,,,,,,,1.842988,,,,,,,,,,,,405ba4b0-5192-43b4-a5a4-13990cdb1bf2,547,,"[57.0, 18.8]",3998859,19,,,,0.8878696,,Left Foot,,,"[87.1, 55.8]",,High Pass,,47.697063,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,36,Netherlands Women's,851,['890682c8-0774-4bf0-805b-caf97e191f5a'],4,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:04.224,Pass,
,,,,,,,,,,,,,,,,0.935244,,,,,,,,,,,,327ac3e2-4c06-4fb3-b342-c345788ed643,549,,"[93.5, 80.0]",3998859,19,,,,-0.9244941,,,,,"[102.1, 68.6]",,Low Pass,,14.280056,,,,Chasity Grant,63790.0,,,,,,Throw-in,1,From Throw In,Lynn Wilms,32333.0,Right Back,37,Netherlands Women's,851,['9de12dbf-5bac-4e0e-8a8d-d076c9bc4108'],21,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:21.888,Pass,
,,,,,,,,,,,,,,,,0.965343,,,,,,,,,,,,23b99fc2-d034-423e-875b-e7cfa5a93d87,555,,"[103.4, 80.0]",3998859,19,,,,-1.6214775,,,,,"[102.7, 66.2]",,Low Pass,,13.817742,,,,Jill Roord,10650.0,,,,,,Throw-in,1,From Throw In,Lynn Wilms,32333.0,Right Back,38,Netherlands Women's,851,['5b31991c-a9c4-4c71-a892-f9c010545910'],36,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:36.820,Pass,
,,,,,,,,,,,,,,,,1.134154,,,,,,,,,,,,6d4c6bac-3f03-49a8-a460-32812a0ec77e,560,,"[88.4, 66.5]",3998859,19,,,,2.472686,,Right Foot,,,"[77.9, 74.8]",,Ground Pass,,13.384319,,,,Lynn Wilms,32333.0,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,38,Netherlands Women's,851,"['7ce49028-43a8-4838-9df5-71e58e85becf', '52c0bf80-1238-457b-a767-7f89f195a190']",40,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:40.469,Pass,True
,,,,,,,,,,,,,,,,1.930705,,,,,,,,,,,,939dd565-88ce-4053-98c1-b322291baece,564,,"[77.5, 75.0]",3998859,19,,,,-1.9884565,,Right Foot,,,"[62.9, 42.1]",,Ground Pass,,35.994026,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Throw In,Lynn Wilms,32333.0,Right Back,38,Netherlands Women's,851,"['933b844b-0d08-4376-9271-ef79deeeebfe', '05ff22b4-4ab2-4b5b-85a3-23f891afc1ad']",44,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:44.420,Pass,True
,,,,,,,,,,,,,,,,1.554515,,,,,,,,,,,,c28610ff-d471-4921-9eb0-8b306db5b1a3,567,,"[71.1, 33.7]",3998859,19,,,,0.60691696,,Left Foot,,,"[97.6, 52.1]",,High Pass,,32.261585,,Incomplete,,,,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,38,Netherlands Women's,851,['fbbfcf37-2f9d-4bc9-9929-af6e572e4235'],49,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:49.647,Pass,
,,,,,,,,,,,,,,,,1.245099,,,,,,,,,,,,73832489-9bbb-4a8d-a07a-567342eb60f3,571,,"[57.4, 55.3]",3998859,19,,,,1.0679531,,Left Foot,,,"[64.0, 67.3]",,Ground Pass,,13.695254,,,,Lynn Wilms,32333.0,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,38,Netherlands Women's,851,['ed6a65a7-ce61-473a-8755-bf594d8b735e'],57,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:57.423,Pass,
,,,,,,,,,,,,,,,,2.112125,,,,,,,,,,,,70e19483-8bf3-4b1c-ade5-ab73d6be62b2,574,,"[64.0, 67.3]",3998859,19,,,,-0.4252971,,Right Foot,,,"[98.0, 51.9]",,High Pass,,37.325058,,Incomplete,,,,,,,,,,1,From Throw In,Lynn Wilms,32333.0,Right Back,38,Netherlands Women's,851,['8d43439a-101e-4de7-9e57-e1172bd8c4f5'],59,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:59.808,Pass,
,,,,,,,,,,,,,,,,2.146824,,,,,,,,,,,,be584b8e-37f2-4eba-96f2-7cb3a86fbd08,578,,"[21.6, 20.5]",3998859,20,,,,-0.15291865,,Left Foot,,,"[49.5, 16.2]",,High Pass,,28.229418,,Incomplete,,,,,,,,,,1,Regular Play,Alice Sombath,49583.0,Left Center Back,39,France Women's,861,['68bcfd51-21f9-47e6-a3ff-cb792638343f'],3,,,,,,,,,,,,,,,,France Women's,861,00:20:03.282,Pass,
,,,,,,,,,,,,,,,,2.948561,,,,,,,,,,,,68bcfd51-21f9-47e6-a3ff-cb792638343f,579,,"[70.6, 63.9]",3998859,20,,,,-0.8092663,,Head,,,"[89.0, 44.6]",,High Pass,,26.665522,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Lynn Wilms,32333.0,Right Back,39,France Women's,861,"['be584b8e-37f2-4eba-96f2-7cb3a86fbd08', '0a6c5f6d-a920-49ca-bb2c-a8a6f5aea06c']",5,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:05.429,Pass,
,,,,,,,,,,,,,,,,1.988477,,,,,,,,,,,,0a6c5f6d-a920-49ca-bb2c-a8a6f5aea06c,580,,"[31.1, 35.5]",3998859,20,,,,1.0440236,,Right Foot,,,"[45.0, 59.4]",,Ground Pass,,27.648146,,,,Delphine Cascarino,15470.0,,,,,,Recovery,1,Regular Play,Sandie Toletti,30971.0,Center Defensive Midfield,39,France Women's,861,"['cc57205e-991a-45f4-b798-12a3bf7cf0ce', '68bcfd51-21f9-47e6-a3ff-cb792638343f']",8,,,,,,,,,,,,,,,,France Women's,861,00:20:08.378,Pass,
,,,,,,,,,,,,,,,,1.11802,,,,,,,,,,,,7c445ca6-f6f7-4a2e-8136-cad397fc13f4,584,,"[45.2, 59.4]",3998859,20,,,,3.0139127,,Right Foot,,,"[30.4, 61.3]",,Ground Pass,,14.921461,,,,Elisa De Almeida,30969.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Wing,39,France Women's,861,['db86d51a-1283-43a2-be8e-980d79a04ad8'],10,,,,,,,,,,,,,,,,France Women's,861,00:20:10.486,Pass,
,,,,,,,,,,,,,,,,3.13969,,,,,,,,,,,,dc656f17-9cc6-4e37-8d1f-63e344b561c7,586,,"[30.4, 61.3]",3998859,20,,,,0.41419557,,Right Foot,,,"[62.7, 75.5]",,Ground Pass,,35.283566,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Elisa De Almeida,30969.0,Right Back,39,France Women's,861,['c546ba65-4621-4374-b5bb-e94188445ff9'],11,,,,,,,,,,,,,,,,France Women's,861,00:20:11.604,Pass,
,,,,,,,,,,,,,,,,1.653964,,,,,,,,,,,,cde41dcb-cdae-45fe-9a14-4837b1834009,589,,"[66.4, 76.7]",3998859,20,,,,-0.124354996,,Right Foot,,,"[80.0, 75.0]",,Ground Pass,,13.705838,,,,Oriane Jean-François,31633.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Wing,39,France Women's,861,['dfb5fd55-768f-4b8a-9f5a-1e1a78c3a0f2'],15,,,,,,,,,,,,,,,,France Women's,861,00:20:15.986,Pass,
,,,,,,,,,,,,,,,,1.546223,,,,,,,,,,,,cbdf8a36-d542-4425-a5a6-c89c699543ce,593,,"[117.3, 71.2]",3998859,20,,,,-1.8858654,c4f248cb-670a-4d17-88cb-809c3f7929bd,Right Foot,True,True,"[108.5, 44.2]",,Ground Pass,,28.397888,,,,Marie-Antoinette Katoto,15419.0,True,,,,,,1,Regular Play,Oriane Jean-François,31633.0,Right Center Midfield,39,France Women's,861,['8ff81fc7-d620-49e8-8819-671c27dfcae4'],23,,,,,,,,,,,,,,,,France Women's,861,00:20:23.667,Pass,
,,,,,,,,,,,,,,,,2.805188,,,,,,,,,,,,dfa5c3a4-1108-4143-9065-cae674afa327,598,,"[6.0, 36.9]",3998859,20,,,,0.537556,,Right Foot,,,"[52.3, 64.5]",,High Pass,,53.902225,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Daphne van Domselaar,32339.0,Goalkeeper,40,Netherlands Women's,851,['90764304-8dc7-4a0e-8d04-8b1e0bfb1e33'],56,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:56.115,Pass,
,,,,,,,,,,,,,,,,1.304547,,,,,,,,,,,,90764304-8dc7-4a0e-8d04-8b1e0bfb1e33,599,,"[67.8, 15.6]",3998859,20,,,,1.2998495,,Other,,,"[69.8, 22.8]",,Low Pass,,7.4726167,,,,Sandie Toletti,30971.0,,,,,,Recovery,1,From Counter,Selma Bacha,15471.0,Left Back,41,France Women's,861,"['974576fa-e8a2-473b-a4cf-b7ac32ccff55', 'dfa5c3a4-1108-4143-9065-cae674afa327']",58,,,,,,,,,,,,,,,,France Women's,861,00:20:58.921,Pass,
,,,,,,,,,,,,,,,,1.778753,,,,,,,,,,,,d767da96-960f-436e-b5c0-ade9bf788fe5,601,,"[69.8, 22.8]",3998859,21,,,,-0.20988072,,Left Foot,,,"[86.7, 19.2]",,Low Pass,,17.279179,,,,Sandy Baltimore,24459.0,,,,,,,1,From Counter,Sandie Toletti,30971.0,Center Defensive Midfield,41,France Women's,861,['1c92bf64-e41c-492d-8528-b63db8b076b0'],0,,,,,,,,,,,,,,,,France Women's,861,00:21:00.225,Pass,
,,,,,,,,,,,,,,,,1.92045,,,,,,,,,,,,e20875cb-0719-4da4-bffd-7f553947f280,612,,"[12.5, 70.9]",3998859,21,True,,,0.10102477,,Right Foot,,,"[49.0, 74.6]",,High Pass,,36.687054,,,,Chasity Grant,63790.0,,,,,,Free Kick,1,From Free Kick,Lynn Wilms,32333.0,Right Back,43,Netherlands Women's,851,['1c201102-f25d-4271-be83-b9baf103920d'],36,,,,,,,,,,,,,,,,Netherlands Women's,851,00:21:36.750,Pass,
,,,,,,,,,,,,,,,,0.596305,,,,,,,,,,,,01309295-9968-4d54-b394-fae458570656,616,,"[75.1, 6.4]",3998859,21,,,,1.8417432,,Right Foot,,,"[72.6, 15.4]",,Ground Pass,,9.340771,,,,Sakina Karchaoui,10117.0,,,,,,Recovery,1,Regular Play,Sandy Baltimore,24459.0,Left Wing,44,France Women's,861,['8c8823fa-fb6c-447b-a410-855da2b28f03'],40,,,,,,,,,,,,,,,,France Women's,861,00:21:40.385,Pass,
,,,,,,,,,,,,,,,,1.313775,,,,,,,,,,,,2c2d3cf9-4113-40ef-8173-9c7074b56b03,618,,"[72.3, 16.4]",3998859,21,,,,-0.29775515,,Right Foot,,,"[91.2, 10.6]",,Ground Pass,,19.769926,,,,Selma Bacha,15471.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Center Midfield,44,France Women's,861,['221c6e4b-b993-41f8-b371-951e41b56e0c'],40,,,,,,,,,,,,,,,,France Women's,861,00:21:40.981,Pass,
,,,,,,,,,,,,,,,,1.036225,,,,,,,,,,,,5b86e81c-8b19-4599-adea-c69529be419c,621,,"[95.4, 9.2]",3998859,21,,,,1.2774293,,Left Foot,,,"[101.2, 28.4]",,Ground Pass,,20.05692,,,,Marie-Antoinette Katoto,15419.0,,,,,,,1,Regular Play,Selma Bacha,15471.0,Left Back,44,France Women's,861,['20ed291a-4eb8-4435-a333-2ee48bdccea5'],43,,,,,,,,,,,,,,,,France Women's,861,00:21:43.579,Pass,
,,,,,,,,,,,,,,,,0.943734,,,,,,,,,,,,304f4f01-198f-4aa3-bc3d-43f70fd9df41,625,,"[107.0, 23.7]",3998859,21,,,,1.8670747,a3dd32a0-c611-4ba3-9c7e-d684203c541c,Right Foot,,,"[101.2, 42.7]",True,Low Pass,,19.865547,,,,Sandie Toletti,30971.0,,,,,,,1,Regular Play,Marie-Antoinette Katoto,15419.0,Center Forward,44,France Women's,861,['cde445d5-491f-4bca-83e8-8055ee5b324c'],48,,,,,,,,,,,,,,,,France Women's,861,00:21:48.294,Pass,
,,,,,,,,,,,,,,,,3.173151,,,,,,,,,,,,bf254486-8ea2-42af-9863-88f0c166a069,631,,"[60.0, 40.0]",3998859,23,True,,,-2.9485385,,Right Foot,,,"[46.7, 37.4]",,Ground Pass,,13.551753,,,,Jill Roord,10650.0,,,,,,Kick Off,1,From Kick Off,Lineth Beerensteyn,10656.0,Center Forward,45,Netherlands Women's,851,['d4482f16-a811-4bdb-bd6c-028cd957ca02'],1,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:01.105,Pass,
,,,,,,,,,,,,,,,,4.899645,,,,,,,,,,,,cb34c0b5-d9a4-446e-87c0-28896da4d134,633,,"[44.1, 35.9]",3998859,23,True,,,-0.5471534,,Right Foot,,,"[70.2, 20.0]",,High Pass,,30.56174,,,,Victoria Pelova,63788.0,,,,,,,1,From Kick Off,Jill Roord,10650.0,Left Center Midfield,45,Netherlands Women's,851,['ce599597-618e-43d1-8f9e-ca05fcd58a74'],5,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:05.379,Pass,
,,,,,,,,,,,,,,,,0.606576,,,,,,,,,,,,65ff8702-b4e5-4b1d-b646-c9ed1f64a77a,635,,"[94.4, 19.4]",3998859,23,,,,-0.01738955,,Right Foot,,,"[105.9, 19.2]",,Ground Pass,,11.501739,,,,Danielle van de Donk,10658.0,,,,,,,1,From Kick Off,Victoria Pelova,63788.0,Left Wing,45,Netherlands Women's,851,['61b05f5a-cdbd-42ec-9413-3aca6d56a7fa'],15,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:15.647,Pass,
,,,,,,,,,,,,,,,,0.780498,,,,,,,,,,,,90f04909-447a-413b-8252-2b9349d5cc46,640,,"[111.2, 21.0]",3998859,23,,,,1.5127969,,Left Foot,True,,"[112.1, 36.5]",,Ground Pass,,15.526107,,,,Lineth Beerensteyn,10656.0,,,,,,,1,From Kick Off,Danielle van de Donk,10658.0,Right Center Midfield,45,Netherlands Women's,851,['f03bd96c-e29e-49a3-9570-1839e4f82020'],21,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:21.726,Pass,
,,,,,,,,,,,,,,,,1.769509,,,,,,,,,,,,262b8a83-40f1-454f-89eb-19529541a316,647,,"[83.5, 32.9]",3998859,23,,,,0.32028642,,Right Foot,,,"[104.0, 39.7]",,High Pass,,21.59838,,Incomplete,,Lineth Beerensteyn,10656.0,,,,,,Recovery,1,From Kick Off,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,45,Netherlands Women's,851,"['9536d07b-cf46-4b24-9b7c-94470a3eeb5e', '70da2b37-f4d6-47b4-af3c-5525697af8d4']",25,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:25.700,Pass,
,,,,,,,,,,,,,,,,0.583998,,,,,,,,,,,,9536d07b-cf46-4b24-9b7c-94470a3eeb5e,650,,"[16.1, 40.4]",3998859,23,,,True,0.6456893,,,,,"[23.4, 45.9]",,Low Pass,,9.140022,,,,Sandie Toletti,30971.0,,,,,,Recovery,1,From Kick Off,Alice Sombath,49583.0,Left Center Back,45,Netherlands Women's,851,"['e8cac673-9ed8-42a6-b340-928d5d0f4f1b', '9dcac034-a4a6-48d8-bfbe-62dcedb5dc2f', '262b8a83-40f1-454f-89eb-19529541a316']",27,,,,,,,,,,,,,,,,France Women's,861,00:23:27.470,Pass,True
,,,,,,,,,,,,,,,,3.878489,,,,,,,,,,,,5bb633bf-3149-42d4-abd6-ad2e4ef3c1dd,652,,"[23.4, 45.9]",3998859,23,,,,-1.4579769,,Right Foot,,,"[25.7, 25.6]",,High Pass,,20.42988,,Incomplete,,,,,,,,,,1,From Kick Off,Sandie Toletti,30971.0,Center Defensive Midfield,45,Netherlands Women's,851,['c4d52caf-f1fb-4fc1-937b-968a2ad6871d'],28,,,,,,,,,,,,,,,,France Women's,861,00:23:28.054,Pass,
,,,,,,,,,,,,,,,,1.451045,,,,,,,,,,,,01fe2dd1-c702-45ff-862d-c8bc565acd4e,660,,"[104.2, 80.0]",3998859,23,,,,-1.3786272,,,,,"[108.5, 57.9]",,Low Pass,,22.51444,,,,Jill Roord,10650.0,,,,,,Throw-in,1,From Throw In,Lynn Wilms,32333.0,Right Back,46,Netherlands Women's,851,['b2547cfa-dd61-4112-ae79-f0ae9370dd71'],46,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:46.858,Pass,
,,,,,,,,,,,,,,,,1.103703,,,,,,,,,,,,28e909b9-f511-45c4-8129-ffdb2e4c6658,664,,"[116.4, 61.8]",3998859,23,,,,-1.5459567,,Right Foot,True,,"[116.8, 45.7]",,Ground Pass,,16.104969,,Incomplete,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,46,Netherlands Women's,851,['e4a8c2b5-3cab-4c96-82b5-458fbb8357b3'],52,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:52.244,Pass,
,,,,,,,,,,,,,,,,1.733325,,,,,,,,,,,,07e7cbf3-10af-4e96-a587-a84f682de36e,668,,"[2.4, 28.8]",3998859,23,,,,-0.29670763,,Left Foot,,,"[33.8, 19.2]",,High Pass,,32.834736,,,,Marie-Antoinette Katoto,15419.0,,,,,,,1,Regular Play,Alice Sombath,49583.0,Left Center Back,47,France Women's,861,"['5f909329-2aee-48df-ba49-1dc5f8f40262', 'fb25e41d-86d8-40dd-8625-a095859ef416']",54,,,,,,,,,,,,,,,,France Women's,861,00:23:54.991,Pass,True
,,,,,,,,,,,,,,,,0.958779,,,,,,,,,,,,01354fda-8ce6-49bc-bfff-921f29b96eaa,672,,"[31.3, 19.8]",3998859,23,,,,2.342682,,Right Foot,,,"[24.0, 27.3]",,Low Pass,,10.466136,,,,Sakina Karchaoui,10117.0,,,,,,,1,Regular Play,Marie-Antoinette Katoto,15419.0,Center Forward,47,France Women's,861,['2d60cc36-0bff-425b-8ea2-e61f8275bdfe'],58,,,,,,,,,,,,,,,,France Women's,861,00:23:58.818,Pass,
,,,,,,,,,,,,,,,,1.623292,,,,,,,,,,,,9c4eae95-0908-4e04-8a07-42df702a8e3f,678,,"[30.6, 12.9]",3998859,24,True,,,-0.088834405,,Right Foot,,,"[55.3, 10.7]",,Ground Pass,,24.797783,,,,Sandie Toletti,30971.0,,,,,,Free Kick,1,From Free Kick,Alice Sombath,49583.0,Left Center Back,48,France Women's,861,['67facbef-e846-4299-a1b7-7b2c706f046b'],40,,,,,,,,,,,,,,,,France Women's,861,00:24:40.356,Pass,
,,,,,,,,,,,,,,,,2.02372,,,,,,,,,,,,f8d5a880-2880-4d87-8701-7726399a39d8,680,,"[55.0, 11.1]",3998859,24,True,,,-0.7759645,,Right Foot,,,"[65.7, 0.6]",,Ground Pass,,14.991331,,Out,,,,,,,,,,1,From Free Kick,Sandie Toletti,30971.0,Center Defensive Midfield,48,France Women's,861,,44,,,,,,,,,,,,,,,,France Women's,861,00:24:44.642,Pass,
