50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.782141,,,,,,,,,,,,,2c4aa023-2be3-4f70-bcc5-c3393e346212,13,,,"[35.1, 29.0]",3998843,0,,,,,-0.82537687,,Left Foot,,,"[43.5, 19.9]",,High Pass,,12.384264,Incomplete,,,,,,,,Recovery,1,From Kick Off,Oriane Jean-François,31633.0,Center Defensive Midfield,2,England Women's,865,"['36ac983d-8e44-4270-a087-7a3dcbe79f01', '7f342dd2-f33d-4361-9210-930f4e348ffd', 'dd4e512d-eecb-46aa-b8eb-951651f61646']",10,,,,,,,,,,,,,,,,,France Women's,861,00:00:10.309,Pass,True
,,,,,,,,,,,,,,,,,,1.447408,,,,,,,,,,,,,dd4e512d-eecb-46aa-b8eb-951651f61646,14,,,"[76.6, 60.2]",3998843,0,,,,,-0.36195877,,Head,,,"[86.9, 56.3]",,High Pass,,11.013628,,Alessia Russo,47521.0,,,,,,Recovery,1,From Kick Off,Lucy Bronze,10178.0,Right Back,2,England Women's,865,"['2c4aa023-2be3-4f70-bcc5-c3393e346212', '9076df72-8cf9-48f4-a084-159f4537311a']",11,,,,,,,,,,,,,,,,,England Women's,865,00:00:11.091,Pass,
,,,,,,,,,,,,,,,,,,2.683718,,,,,,,,,,,,,6d05b005-d3b1-429f-a04e-ca4d563d36bd,16,,,"[86.9, 56.3]",3998843,0,,,,,1.3427652,,Right Foot,,,"[92.4, 80.0]",,Low Pass,,24.329817,Out,,,,,,,,,1,From Kick Off,Alessia Russo,47521.0,Center Forward,2,England Women's,865,,12,,,,,,,,,,,,,,,,,England Women's,865,00:00:12.538,Pass,
,,,,,,,,,,,,,,,,,,1.097504,,,,,,,,,,,,,1b0ec8d8-15f1-4499-84fe-2954d9148177,18,,,"[29.8, 0.1]",3998843,0,,,,,1.2819629,,,,,"[35.0, 17.6]",,Low Pass,,18.256231,,Sakina Karchaoui,10117.0,,,,,,Throw-in,1,From Throw In,Selma Bacha,15471.0,Left Back,3,France Women's,861,['3bb36c95-5f03-46b5-b590-de583491b551'],32,,,,,,,,,,,,,,,,,France Women's,861,00:00:32.041,Pass,
,,,,,,,,,,,,,,,,,,0.434192,,,,,,,,,,,,,e5164772-75f9-43a0-a909-c294673725c9,24,,,"[92.0, 69.2]",3998843,0,,,,,0.33205947,,Right Foot,,,"[100.7, 72.2]",,Ground Pass,,9.202717,,Alessia Russo,47521.0,,,,,,Recovery,1,Regular Play,Bethany Mead,15619.0,Right Wing,4,England Women's,865,"['c2cde978-a536-4202-8f1b-210504e742d0', '3614fc33-adad-449e-a8f5-25092f059060']",35,,,,,,,,,,,,,,,,,England Women's,865,00:00:35.409,Pass,True
,,,,,,,,,,,,,,,,,,0.703607,,,,,,,,,,,,,0af8ae78-71a0-418a-8209-4518ddb391c4,28,,,"[112.3, 70.3]",3998843,0,,,,,-1.8329161,a15e991e-5d93-4db9-9cca-8839646b5cc7,Right Foot,,,"[107.9, 53.9]",,Ground Pass,,16.979988,,Lauren James,31531.0,True,,,,,,1,Regular Play,Alessia Russo,47521.0,Center Forward,4,England Women's,865,"['dd332e0e-903a-479b-9abf-a6dd899817ba', '27d20d43-08d4-4c4a-bab3-087c1e4ac4d8']",37,,,,,,,,,,,,,,,,,England Women's,865,00:00:37.824,Pass,True
,,,,,,,,,,,,,,,,,,0.463658,,,,,,,,,,,,,d233c9b8-a133-4073-82b2-5909e36ebb92,34,,,"[6.0, 40.6]",3998843,0,,True,,,1.555646,,Right Foot,,,"[6.5, 73.6]",,Ground Pass,,33.003788,,Elisa De Almeida,30969.0,,,,,,Goal Kick,1,From Goal Kick,Pauline Peyraud Magnin,15615.0,Goalkeeper,5,France Women's,861,['37514393-6b4b-4e1e-8fcd-f2ef766d3885'],56,,,,,,,,,,,,,,,,,France Women's,861,00:00:56.250,Pass,
,,,,,,,,,,,,,,,,,,1.410167,,,,,,,,,,,,,43dad3bf-fbd7-4d70-bdd7-d7a2e69cebb9,36,,,"[6.5, 73.6]",3998843,0,,True,,,0.09013412,,Right Foot,,,"[40.8, 76.7]",,Ground Pass,,34.439804,,Delphine Cascarino,15470.0,,,,,,,1,From Goal Kick,Elisa De Almeida,30969.0,Right Back,5,France Women's,861,['a7d30a1e-3cab-41fa-925c-0964f45033b6'],56,,,,,,,,,,,,,,,,,France Women's,861,00:00:56.714,Pass,
,,,,,,,,,,,,,,,,,,0.89108,,,,,,,,,,,,,69557940-e3ad-4f8c-95c4-58e273b6a3ae,42,,,"[29.9, 67.6]",3998843,1,,,,,1.7026794,,Right Foot,,,"[28.6, 77.4]",,Ground Pass,,9.885848,,Elisa De Almeida,30969.0,,,,,,,1,From Goal Kick,Delphine Cascarino,15470.0,Right Wing,5,France Women's,861,"['118b2ab8-7fdc-4a04-ac2e-e414c5fd2d04', '6e0bfb13-48b4-4ead-b8b6-8dde935b68c1', '44f6f95b-c6c2-42c6-ad4a-1187551c51d0']",1,,,,,,,,,,,,,,,,,France Women's,861,00:01:01.487,Pass,True
,,,,,,,,,,,,,,,,,,0.786421,,,,,,,,,,,,,80230e7a-f988-4faa-9509-a8fa729b9025,45,,,"[28.6, 77.4]",3998843,1,,,,,-2.3114483,,Right Foot,,,"[22.2, 70.4]",,Ground Pass,,9.484725,,Oriane Jean-François,31633.0,,,,,,,1,From Goal Kick,Elisa De Almeida,30969.0,Right Back,5,France Women's,861,['8a5344d9-0a06-4e47-af1e-4c1cb8e6349d'],3,,,,,,,,,,,,,,,,,France Women's,861,00:01:03.217,Pass,
,,,,,,,,,,,,,,,,,,0.863617,,,,,,,,,,,,,3ee0a09a-2750-485f-85fd-aaabf4eed92f,49,,,"[21.9, 70.0]",3998843,1,,,,,-2.8231425,,Right Foot,,,"[12.8, 67.0]",,Ground Pass,,9.581754,,Maëlle Lakrar,31784.0,,,,,,,1,From Goal Kick,Oriane Jean-François,31633.0,Center Defensive Midfield,5,France Women's,861,"['f270ce8b-664f-4687-9939-25b2a6d9d706', '1abbc3d4-a2f8-4b39-bb10-4061de943061']",4,,,,,,,,,,,,,,,,,France Women's,861,00:01:04.946,Pass,True
,,,,,,,,,,,,,,,,,,0.292408,,,,,,,,,,,,,e2ccea35-29b9-4200-8deb-561072a628b2,52,,,"[12.8, 67.0]",3998843,1,,,,,0.810393,,Right Foot,,,"[16.7, 71.1]",,Ground Pass,,5.658622,Incomplete,Elisa De Almeida,30969.0,,,,,,,1,From Goal Kick,Maëlle Lakrar,31784.0,Right Center Back,5,France Women's,861,"['b077afc1-d81a-42c2-bb57-6c7165982274', 'c306e877-2209-4cdc-8526-bdfdbc613c10']",6,,,,,,,,,,,,,,,,,France Women's,861,00:01:06.216,Pass,
,,,,,,,,,,,,,,,,,,1.07105,,,,,,,,,,,,,9278f089-1cf9-48cf-8bf1-cf1c4fb28dff,55,,,"[12.4, 80.0]",3998843,1,,,,,-0.75943,,,,,"[20.3, 72.5]",,Low Pass,,10.893117,,Oriane Jean-François,31633.0,,,,,,Throw-in,1,From Throw In,Elisa De Almeida,30969.0,Right Back,6,France Women's,861,['69e5cbf5-8995-47a7-bafd-eee4e48002be'],22,,,,,,,,,,,,,,,,,France Women's,861,00:01:22.244,Pass,
,,,,,,,,,,,,,,,,,,0.298251,,,,,,,,,,,,,fb3a378d-eaa0-4fcd-87c6-0b219e74e977,59,,,"[17.7, 73.3]",3998843,1,,,,,2.540519,,Right Foot,,,"[14.2, 75.7]",,Ground Pass,,4.243819,,Elisa De Almeida,30969.0,,,,,,,1,From Throw In,Oriane Jean-François,31633.0,Center Defensive Midfield,6,France Women's,861,"['0a7257cc-2bdd-49ec-a984-292d1258b79e', '73d33326-b88e-4b9c-a95e-59864f2db9b8']",24,,,,,,,,,,,,,,,,,France Women's,861,00:01:24.335,Pass,True
,,,,,,,,,,,,,,,,,,0.231772,,,,,,,,,,,,,356ff76c-dbc2-492e-aa02-b21553c95c4d,63,,,"[13.9, 77.1]",3998843,1,,,,,-1.1441689,,Left Foot,,,"[14.9, 74.9]",,Ground Pass,,2.4166093,Incomplete,,,,,,,,,1,From Throw In,Elisa De Almeida,30969.0,Right Back,6,France Women's,861,"['34c224e2-0264-4216-af82-04cd1022e31b', '0f3bea9d-7209-43bf-b987-6f4bd34b4a14']",24,,,,,,,,,,,,,,,,,France Women's,861,00:01:24.699,Pass,True
,,,,,,,,,,,,,,,,,,0.843759,,,,,,,,,,,,,1b4cd34e-d41d-450e-9963-4ff333de879f,65,,,"[14.6, 80.0]",3998843,1,,,,,-1.3854483,,,,,"[16.7, 68.8]",,Low Pass,,11.395174,,Oriane Jean-François,31633.0,,,,,,Throw-in,1,From Throw In,Elisa De Almeida,30969.0,Right Back,7,France Women's,861,['5de93095-da35-4340-a3dd-bc13653ded8f'],30,,,,,,,,,,,,,,,,,France Women's,861,00:01:30.991,Pass,
,,,,,,,,,,,,,,,,,,0.821069,,,,,,,,,,,,,912db772-fab7-4f6d-9513-e8c04b242654,67,,,"[16.7, 68.8]",3998843,1,,,,,1.7434778,,Right Foot,,,"[15.2, 77.4]",,Ground Pass,,8.729834,,Elisa De Almeida,30969.0,,,,,,,1,From Throw In,Oriane Jean-François,31633.0,Center Defensive Midfield,7,France Women's,861,['3ff9311f-c5bc-4246-b68c-3a5fa00adfd3'],31,,,,,,,,,,,,,,,,,France Women's,861,00:01:31.834,Pass,
,,,,,,,,,,,,,,,,,,2.258856,,,,,,,,,,,,,5a7d5e11-f2dc-4544-be77-8d9006b44990,71,,,"[15.6, 77.8]",3998843,1,,,,,-0.061085984,,Right Foot,,,"[48.3, 75.8]",,High Pass,,32.761105,,Marie-Antoinette Katoto,15419.0,,,,,,,1,From Throw In,Elisa De Almeida,30969.0,Right Back,7,France Women's,861,"['bcf7d953-f9cd-4acb-a98e-32ea8f2fe87c', '18977263-ef7c-4de8-8e6d-425c29976bab']",33,,,,,,,,,,,,,,,,,France Women's,861,00:01:33.270,Pass,True
,,,,,,,,,,,,,,,,,,0.848626,,,,,,,,,,,,,f87cd80a-fc38-494f-9bac-476612b15ccc,78,,,"[39.6, 65.5]",3998843,1,,,,,0.96580505,,Right Foot,,,"[46.1, 74.9]",,Ground Pass,,11.428473,,Delphine Cascarino,15470.0,,,,,,Recovery,1,From Throw In,Onema Grace Geyoro,10272.0,Right Center Midfield,7,France Women's,861,['5c73efcd-5b56-49bc-bc47-0fbd9d3734f1'],38,,,,,,,,,,,,,,,,,France Women's,861,00:01:38.166,Pass,
,,,,,,,,,,,,,,,,,,0.785278,,,,,,,,,,,,,4e8291e0-6b51-4248-81cb-15369618d318,91,,,"[61.6, 61.4]",3998843,1,,,,,1.2843252,,Right Foot,,,"[65.4, 74.3]",,Ground Pass,,13.448049,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Marie-Antoinette Katoto,15419.0,Center Forward,7,France Women's,861,"['24eb79ab-20df-4914-90fa-b5061f711c26', '9b6930e8-ac11-41a8-83f0-8507cae7afe3']",46,,,,,,,,,,,,,,,,,France Women's,861,00:01:46.020,Pass,True
,,,,,,,,,,,,,,,,,,0.843615,,,,,,,,,,,,,9e68ffc7-37ff-4482-b59e-428910e3f078,95,,,"[70.8, 77.4]",3998843,1,,,,,-0.21866895,,Right Foot,,,"[79.8, 75.4]",,Ground Pass,,9.219544,,Delphine Cascarino,15470.0,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Right Center Midfield,7,France Women's,861,"['1b4da2f9-3c47-46dd-91e7-935a1e1cc931', '485c9ec2-cb50-4d39-89fe-213a05f356f7']",49,,,,,,,,,,,,,,,,,France Women's,861,00:01:49.875,Pass,True
,,,,,,,,,,,,,,,,,,0.883808,,,,,,,,,,,,,7fff5d87-6e76-424c-ad03-811fd722116f,99,,,"[79.3, 75.7]",3998843,1,,,,,-2.39539,,Right Foot,,,"[74.0, 70.8]",,Ground Pass,,7.218033,Incomplete,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Wing,7,France Women's,861,"['0eba256f-7291-4de1-b9b2-de15cfc8cb07', 'c5151909-fdd0-4a3b-9093-141e21719b70', 'd057c1c6-71f6-4bd1-a989-195add33fe25']",51,,,,,,,,,,,,,,,,,France Women's,861,00:01:51.058,Pass,True
,,,,,,,,,,,,,,,,,,1.091437,,,,,,,,,,,,,d057c1c6-71f6-4bd1-a989-195add33fe25,101,,,"[46.1, 9.3]",3998843,1,,,,,-1.8892466,,Left Foot,,,"[43.1, 0.2]",,Ground Pass,,9.581754,Out,Jessica Carter,19422.0,,,,,,Interception,1,From Throw In,Lauren Hemp,15555.0,Left Wing,7,France Women's,861,"['7fff5d87-6e76-424c-ad03-811fd722116f', 'da35fb07-e75f-4e6e-a6c3-3ffbad8408f8']",51,,,,,,,,,,,,,,,,,England Women's,865,00:01:51.941,Pass,
,,,,,,,,,,,,,,,,,,1.063637,,,,,,,,,,,,,fcc1996e-0627-4c9c-b75c-d4d99e00eab5,103,,,"[79.3, 80.0]",3998843,2,,True,,,-1.3134726,,,,,"[82.8, 66.7]",,Low Pass,,13.752818,,Sakina Karchaoui,10117.0,,,,,,Throw-in,1,From Throw In,Elisa De Almeida,30969.0,Right Back,8,France Women's,861,['660af3a4-b53a-4389-8edf-b833346cb7d4'],2,,,,,,,,,,,,,,,,,France Women's,861,00:02:02.027,Pass,
,,,,,,,,,,,,,,,,,,3.46814,,,,,,,,,,,,,9ca4cd26-ac66-4a0d-b905-1869eba0bc50,106,,,"[73.7, 72.9]",3998843,2,,,,,-2.6212132,,Left Foot,,,"[38.8, 52.9]",,Ground Pass,,40.224495,,Maëlle Lakrar,31784.0,,,,,,,1,From Throw In,Sakina Karchaoui,10117.0,Left Center Midfield,8,France Women's,861,['98a3effa-6637-4b11-badf-443edfcefdd5'],6,,,,,,,,,,,,,,,,,France Women's,861,00:02:06.349,Pass,
,,,,,,,,,,,,,,,,,,1.260851,,,,,,,,,,,,,a53863b7-5b76-41df-9b5c-8b378fc95769,109,,,"[38.8, 52.9]",3998843,2,,,,,-1.467538,,Left Foot,,,"[40.8, 33.6]",,Ground Pass,,19.40335,,Alice Sombath,49583.0,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,8,France Women's,861,['58f8b71f-f422-4ae5-a464-e5b728e57794'],10,,,,,,,,,,,,,,,,,France Women's,861,00:02:10.045,Pass,
,,,,,,,,,,,,,,,,,,0.812707,,,,,,,,,,,,,f8a077fd-d11f-4504-a83a-4e79473eb4dc,113,,,"[55.4, 19.7]",3998843,2,,,,,-1.1505005,,Right Foot,,,"[63.4, 1.8]",,Ground Pass,,19.606377,,Selma Bacha,15471.0,,,,,,,1,From Throw In,Alice Sombath,49583.0,Left Center Back,8,France Women's,861,['1dcc390c-e4d5-401c-8615-2bbfdb1a9dce'],15,,,,,,,,,,,,,,,,,France Women's,861,00:02:15.392,Pass,
,,,,,,,,,,,,,,,,,,0.69445,,,,,,,,,,,,,54eb69d7-3a73-43b7-9b8c-973da52254fa,116,,,"[65.2, 2.2]",3998843,2,,,,,1.1640493,,Left Foot,,,"[68.0, 8.7]",,Ground Pass,,7.077429,,Sandy Baltimore,24459.0,,,,,,,1,From Throw In,Selma Bacha,15471.0,Left Back,8,France Women's,861,['eef5c073-0969-42f8-8551-622b7e599ed3'],17,,,,,,,,,,,,,,,,,France Women's,861,00:02:17.111,Pass,
,,,,,,,,,,,,,,,,,,1.591188,,,,,,,,,,,,,d9272a62-6e12-4b41-9728-29182c87234f,125,,,"[61.6, 72.2]",3998843,2,,,,,-1.2046306,,Right Foot,,,"[71.8, 45.6]",,Ground Pass,,28.488594,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,9,England Women's,865,['43f13b65-21d0-40b9-a73b-4be737742ec3'],22,,,,,,,,,,,,,,,,,England Women's,865,00:02:22.749,Pass,
,,,,,,,,,,,,,,,,,,1.858018,,,,,,,,,,,,,74b7872e-5a2b-40ac-a1a7-4968bd2afd7e,129,,,"[66.9, 35.3]",3998843,2,,,,,-2.2536745,,Left Foot,,,"[56.0, 21.9]",,Ground Pass,,17.27339,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,9,England Women's,865,['ae11fd96-ca11-4a3b-b6a8-63bd172cb072'],29,,,,,,,,,,,,,,,,,England Women's,865,00:02:29.219,Pass,
,,,,,,,,,,,,,,,,,,2.648949,,,,,,,,,,,,,ed112079-3bd5-44c3-a545-b0a9fe68aae9,131,,,"[56.0, 21.9]",3998843,2,,,,,-0.43403953,,Left Foot,,,"[79.3, 11.1]",,Ground Pass,,25.681316,Incomplete,,,,,,,,,1,Regular Play,Jessica Carter,19422.0,Left Back,9,England Women's,865,['32b6f3b9-2f86-4dfd-b66a-7f8684768340'],31,,,,,,,,,,,,,,,,,England Women's,865,00:02:31.077,Pass,
,,,,,,,,,,,,,,,,,,0.934696,,,,,,,,,,,,,7e8a1ecd-faa6-44a1-a498-b80431adba3c,137,,,"[44.7, 77.5]",3998843,2,,,,,-1.7126933,,Right Foot,,,"[43.3, 67.7]",,Ground Pass,,9.899495,,Elisa De Almeida,30969.0,,,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Right Center Midfield,10,France Women's,861,['289e939a-2072-4836-b6ef-9609069c4890'],36,,,,,,,,,,,,,,,,,France Women's,861,00:02:36.742,Pass,
,,,,,,,,,,,,,,,,,,0.554419,,,,,,,,,,,,,13503d3d-4ad0-4e05-a980-ed0a382ac939,140,,,"[43.3, 67.7]",3998843,2,,,,,-2.1849558,,Right Foot,,,"[37.8, 59.9]",,Ground Pass,,9.544108,,Oriane Jean-François,31633.0,,,,,,,1,Regular Play,Elisa De Almeida,30969.0,Right Back,10,France Women's,861,['8018e128-e00c-48e5-9661-f6b1f66366ec'],39,,,,,,,,,,,,,,,,,France Women's,861,00:02:39.078,Pass,
