50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.934431,,,,,,,,,,,,,,1194491b-b04d-4f6d-b426-412cf2d58fbb,35,,,"[65.7, 80.0]",4018354,0,,True,,,-0.30949196,,,,,,"[82.9, 74.5]",,Low Pass,,18.057962,,,,,Arianna Caruso,32162.0,,,,,,Throw-in,1,From Throw In,Elisabetta Oliviero,46331.0,Right Back,5,Italy Women's,855,['8d214c24-704c-440e-8163-d4bae3c51f16'],34,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:34.941,Pass,
,,,,,,,,,,,,,,,,2.384215,,,,,,,,,,,,,,8e4ae124-d088-453f-bb55-8f27508c2ecc,40,,,"[83.5, 74.9]",4018354,1,,,,,-0.97632134,,Right Foot,,,,"[112.3, 32.3]",,High Pass,,51.421783,,,Incomplete,,,,,,True,,,Free Kick,1,From Free Kick,Manuela Giugliano,10228.0,Center Defensive Midfield,6,Italy Women's,855,['5d8a554b-847c-415e-9148-67c3cabf01a1'],34,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:34.121,Pass,
,,,,,,,,,,,,,,,,0.857852,,,,,,,,,,,,,,ec948ffe-8ace-429c-848e-868dfc29d294,44,,,"[35.0, 75.4]",4018354,1,,,,,-2.7281122,,Right Foot,,,,"[25.2, 71.1]",,Ground Pass,,10.701869,,,,,Ingrid Syrstad Engen,24374.0,,,,,,,1,Regular Play,Frida Maanum,10516.0,Left Center Midfield,7,Norway Women's,852,"['588fe2e7-bab1-48e9-b833-323d34ee61e1', 'e95783e9-9cc0-4b8a-80ba-c674fef5c03a']",43,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:43.903,Pass,True
,,,,,,,,,,,,,,,,0.845558,,,,,,,,,,,,,,a761dfbb-f248-4729-8b85-99cd64a68e74,47,,,"[27.0, 71.6]",4018354,1,,,,,-0.50997204,,Right Foot,,,,"[32.9, 68.3]",,Ground Pass,,6.7601776,,,,,Lisa Fjeldstad Naalsund,386105.0,,,,,,,1,Regular Play,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,7,Norway Women's,852,['afad3744-c132-4453-87d7-a18314c86a7d'],45,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:45.233,Pass,
,,,,,,,,,,,,,,,,1.099968,,,,,,,,,,,,,,b03ef990-bb1d-4694-9757-5b3df1ea867b,49,,,"[32.9, 68.3]",4018354,1,,,,,0.91223043,,Right Foot,,,,"[39.4, 76.7]",,Ground Pass,,10.621205,,,,,Frida Maanum,10516.0,,,,,,,1,Regular Play,Lisa Fjeldstad Naalsund,386105.0,Right Center Midfield,7,Norway Women's,852,['1fe75f3a-bcc3-4dab-8970-20aa6280b6b1'],46,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:46.079,Pass,
,,,,,,,,,,,,,,,,1.522418,,,,,,,,,,,,,,dbd1de21-9eb8-4310-a5e6-bc137472f4d7,53,,,"[43.6, 76.0]",4018354,1,,,,,-1.0593764,,Right Foot,,,,"[54.6, 56.4]",,Ground Pass,,22.475765,,,,,Ada Stolsmo Hegerberg,10385.0,,,,,,,1,Regular Play,Frida Maanum,10516.0,Left Center Midfield,7,Norway Women's,852,"['546ad06a-b37d-4510-8309-1537bc9246e1', '662d5ace-dbb0-47d8-9d4f-897d986667da']",48,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:48.394,Pass,True
,,,,,,,,,,,,,,,,1.959121,,,,,,,,,,,,,,44227582-102b-4aae-a69e-f151aab500cf,57,,,"[55.3, 54.5]",4018354,1,,,,,-2.027443,,Right Foot,,,,"[38.4, 20.1]",,Ground Pass,,38.327145,,,,,Tuva Hansen,276288.0,,,,,,,1,Regular Play,Ada Stolsmo Hegerberg,10385.0,Center Forward,7,Norway Women's,852,"['26b0da80-a4e0-43fb-8216-b09fe166ccbc', 'eed30863-ac7d-478a-9751-ad0ea1485bb3']",50,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:50.769,Pass,True
,,,,,,,,,,,,,,,,1.957855,,,,,,,,,,,,,,d2a043af-20a3-4f3a-ab10-9a6361d58a74,60,,,"[43.6, 16.1]",4018354,1,,,,,-0.61369526,,Left Foot,,,,"[63.9, 1.8]",,Ground Pass,,24.83103,,,,,Signe Gaupset,416812.0,,,,,,,1,Regular Play,Tuva Hansen,276288.0,Left Center Back,7,Norway Women's,852,['d5fa904a-fb1d-4741-bc4e-2a906088988e'],54,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:54.189,Pass,
,,,,,,,,,,,,,,,,2.952858,,,,,,,,,,,,,,70ed5f7c-ae01-4f3a-bb27-163997fba59d,63,,,"[69.4, 2.3]",4018354,1,,,,,2.5393052,,Right Foot,,,,"[43.8, 19.9]",,Ground Pass,,31.066381,,,,,Tuva Hansen,276288.0,,,,,,,1,Regular Play,Signe Gaupset,416812.0,Left Wing,7,Norway Women's,852,['8f5d0541-df18-4bc7-b6d5-6a34651ffa40'],58,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:58.212,Pass,
,,,,,,,,,,,,,,,,0.997324,,,,,,,,,,,,,,61d4f46e-7e72-44a7-945c-b3bb6b898038,66,,,"[43.5, 22.9]",4018354,2,,,,,0.61000395,,Right Foot,,,,"[52.8, 29.4]",,Ground Pass,,11.346365,,,,,Ingrid Syrstad Engen,24374.0,,,,,,,1,Regular Play,Tuva Hansen,276288.0,Left Center Back,7,Norway Women's,852,['413f6c56-e094-405b-82f0-34f29b112377'],2,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:02.433,Pass,
,,,,,,,,,,,,,,,,1.14741,,,,,,,,,,,,,,0524e3e5-f4f2-451f-aba7-790179e5d478,69,,,"[52.6, 29.2]",4018354,2,,,,,1.3535029,,Right Foot,,,,"[56.0, 44.6]",,Ground Pass,,15.770859,,,,,Lisa Fjeldstad Naalsund,386105.0,,,,,,,1,Regular Play,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,7,Norway Women's,852,['05ad9237-7494-4954-8687-88111ac6392e'],5,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:05.851,Pass,
,,,,,,,,,,,,,,,,3.549649,,,,,,,,,,,,,,864b59f4-6b32-40b0-b38d-abd2098d6ea7,71,,,"[56.2, 44.8]",4018354,2,,,,,1.8399638,,Right Foot,,,,"[49.0, 70.9]",,Ground Pass,,27.074896,,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Lisa Fjeldstad Naalsund,386105.0,Right Center Midfield,7,Norway Women's,852,['f3948f92-8815-4c39-b90a-aacfcb6f2d71'],6,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:06.998,Pass,
,,,,,,,,,,,,,,,,4.534558,,,,,,,,,,,,,,9df44569-e841-48e1-b599-bd21841f4bca,73,,,"[49.0, 70.9]",4018354,2,,,,,0.09330626,,Right Foot,,,,"[103.5, 76.0]",,High Pass,,54.738102,,,,,Thea Bjelde,276303.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,7,Norway Women's,852,['c245d649-b7b5-41da-977b-0762989b5ed0'],10,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:10.548,Pass,
,,,,,,,,,,,,,,,,1.172782,,,,,,,,,,,,,,1c6a20e3-7341-4df2-af63-b23bcaeed00f,79,,,"[120.0, 80.0]",4018354,2,,True,,,-2.4240513,,Left Foot,,,,"[114.5, 75.2]",,Ground Pass,,7.3,,,,,Caroline Graham Hansen,10386.0,,,,,,Corner,1,From Corner,Guro Reiten,10514.0,Left Back,8,Norway Women's,852,['307516af-f8cc-4fb1-a1b9-60a094d8842b'],46,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:46.116,Pass,
,,,,,,,,,,,,,,,,1.75228,,,,,,,,,,,,,,6c155578-e2f4-44ba-83de-8d8d6d447e6a,81,,,"[114.5, 75.2]",4018354,2,,,,,-2.3876307,,Right Foot,,,,"[106.3, 67.5]",,Ground Pass,,11.248555,,,,,Guro Reiten,10514.0,,,,,,,1,From Corner,Caroline Graham Hansen,10386.0,Right Wing,8,Norway Women's,852,['7a4a8708-f174-4a93-b193-46014852756b'],48,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:48.154,Pass,
,,,,,,,,,,,,,,,,5.233192,,,,,,,,,,,,,,0e62a8d3-dd52-420c-a714-09f6e274602a,84,,,"[106.3, 67.5]",4018354,2,,,,,-1.3825748,,Left Foot,True,,,"[118.3, 4.5]",,High Pass,,64.132675,,,,,Signe Gaupset,416812.0,,,True,,,,1,From Corner,Guro Reiten,10514.0,Left Back,8,Norway Women's,852,['71a45bad-02aa-46e3-9291-c4a2d8b24329'],50,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:50.098,Pass,
,,,,,,,,,,,,,,,,1.10625,,,,,,,,,,,,,,906401d0-0d5a-4e12-b28c-96f9810fbdf7,88,,,"[113.3, 2.2]",4018354,2,,,,,2.4468544,,Right Foot,,,,"[109.7, 5.2]",,Ground Pass,,4.6861496,,,,,Lisa Fjeldstad Naalsund,386105.0,,,,,,,1,From Corner,Signe Gaupset,416812.0,Left Wing,8,Norway Women's,852,"['48103bc6-be21-4a58-aedd-57da3cea71be', 'c2e1777e-3a92-4719-8755-682544acdd42']",57,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:57.439,Pass,True
,,,,,,,,,,,,,,,,0.058997,,,,,,,,,,,,,,ce21cb96-22bf-4284-a180-f2d8197b2f51,101,,,"[12.9, 79.6]",4018354,3,,,,,-0.38050637,,Right Foot,,,,"[13.9, 79.2]",,Ground Pass,,1.0770329,,,Incomplete,,,,,,,,,,1,Regular Play,Elisabetta Oliviero,46331.0,Right Back,9,Italy Women's,855,['41c00347-9001-42b9-8c1e-fb0ca707a5bf'],2,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:02.727,Pass,
,,,,,,,,,,,,,,,,1.446902,,,,,,,,,,,,,,636fb97c-845b-4316-b908-3f68805556cf,103,,,"[19.0, 80.0]",4018354,3,,,,,-2.4188738,,,,,,"[6.3, 68.8]",,Low Pass,,16.933104,,,,,Cecilia Salvai,10370.0,,,,,,Throw-in,1,From Throw In,Elisabetta Oliviero,46331.0,Right Back,10,Italy Women's,855,['658ec068-b814-4419-bfa4-62048e1e5749'],17,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:17.105,Pass,
,,,,,,,,,,,,,,,,0.537912,,,,,,,,,,,,,,ea50ff4a-b7d7-4209-9385-135e284cc9af,107,,,"[9.1, 72.2]",4018354,3,,,,,-0.13509443,,Right Foot,,,,"[19.4, 70.8]",,High Pass,,10.394711,,,Incomplete,,Emma Severini,49695.0,,,,,,,1,From Throw In,Cecilia Salvai,10370.0,Right Center Back,10,Italy Women's,855,"['9e51550d-86c9-4175-9336-5a2f820d93cb', 'b595c31d-4847-441c-90bf-b22c959ac911', '38af2c49-795c-412f-bc6a-6887592486ef']",19,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:19.626,Pass,True
,,,,,,,,,,,,,,,,2.745958,,,,,,,,,,,,,,4a579041-1800-4eb8-9073-f44c81c902b3,113,,,"[7.5, 41.4]",4018354,3,,,,,-0.92173713,,Keeper Arm,,,,"[33.6, 7.0]",,Low Pass,,43.180668,,,,,Lucia Di Guglielmo,46224.0,,,,,,,1,From Throw In,Laura Giuliani,10218.0,Goalkeeper,10,Italy Women's,855,['b2ad2615-34c6-4c46-a48e-3ecd15318af9'],29,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:29.027,Pass,
,,,,,,,,,,,,,,,,0.580115,,,,,,,,,,,,,,0ed36d7e-49ac-4590-a77d-582b94041bd2,120,,,"[41.7, 9.2]",4018354,3,,,,,1.273564,,Left Foot,,,,"[45.1, 20.3]",,Ground Pass,,11.609048,,,,,Emma Severini,49695.0,,,,,,,1,From Throw In,Lucia Di Guglielmo,46224.0,Left Back,10,Italy Women's,855,['c2743b3e-b4dd-48fa-9e52-845ca7388402'],34,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:34.508,Pass,
,,,,,,,,,,,,,,,,1.5156,,,,,,,,,,,,,,d65042a9-6c23-4e9f-8d52-016b3718c916,123,,,"[46.2, 29.8]",4018354,3,,,,,1.8822379,,Right Foot,,,,"[41.5, 44.4]",,Ground Pass,,15.337862,,,,,Cecilia Salvai,10370.0,,,,,,,1,From Throw In,Emma Severini,49695.0,Left Center Midfield,10,Italy Women's,855,['7ebea36a-bb79-4b4d-85c3-cbe0e9ff6184'],38,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:38.065,Pass,
,,,,,,,,,,,,,,,,1.114,,,,,,,,,,,,,,374234e2-a268-4b3f-ba48-28f606af1b96,126,,,"[43.0, 43.7]",4018354,3,,,,,-1.3870518,,Right Foot,,,,"[45.1, 32.4]",,Ground Pass,,11.493477,,,,,Emma Severini,49695.0,,,,,,,1,From Throw In,Cecilia Salvai,10370.0,Right Center Back,10,Italy Women's,855,['bdf4b8d1-2226-4ac4-b001-1e662cb63a62'],40,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:40.966,Pass,
,,,,,,,,,,,,,,,,0.914189,,,,,,,,,,,,,,ce56c847-0daf-4af0-8639-8e1ab06886c2,130,,,"[51.2, 29.8]",4018354,3,,,,,-0.032421067,,Left Foot,,,,"[69.7, 29.2]",,Ground Pass,,18.509727,,,Incomplete,,Cristiana Girelli,10203.0,,,,,,,1,From Throw In,Emma Severini,49695.0,Left Center Midfield,10,Italy Women's,855,"['1933427e-7b5d-4d1a-8eb8-86b5b3002191', 'ae050723-1233-4624-a91a-7ed387cacc55']",44,,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:44.217,Pass,
,,,,,,,,,,,,,,,,1.511009,,,,,,,,,,,,,,cc0181fd-2136-487a-9b54-b20676fa45cd,135,,,"[50.1, 56.8]",4018354,3,,,,,2.9654706,,Left Foot,,,,"[38.3, 58.9]",,Ground Pass,,11.985408,,,,,Thea Bjelde,276303.0,,,,,,,1,Regular Play,Lisa Fjeldstad Naalsund,386105.0,Right Center Midfield,11,Norway Women's,852,['1ebb032b-6bc0-44fb-aeae-79c395b8a701'],46,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:46.276,Pass,
,,,,,,,,,,,,,,,,1.961223,,,,,,,,,,,,,,6a15a659-8852-4e90-9984-c4834318e858,139,,,"[35.7, 53.0]",4018354,3,,,,,-2.801088,,Right Foot,,,,"[5.5, 42.3]",,Ground Pass,,32.039505,,,,,Cecilie Fiskerstrand,24370.0,,,,,,,1,Regular Play,Thea Bjelde,276303.0,Right Back,11,Norway Women's,852,"['89e6c909-acd1-4970-8854-f6a22651201f', '006470e9-25a6-43da-9224-4144127ecb0c']",48,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:48.649,Pass,True
