50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.558742,,,,,,,,,,,,f06cb9b8-2391-4da7-9cef-6ceeb0697dfa,26,,,"[79.4, 64.1]",3998838,0,,,,,1.2220253,,Right Foot,,,"[81.4, 69.6]",,Ground Pass,,5.8523498,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Cristiana Girelli,10203.0,Left Center Forward,3,Belgium Women's,854,"['547a7fc0-c611-4741-80bc-902dd7055e1c', '422972cf-4e25-43ca-81ba-3070e585d64d']",15,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:15.247,Pass,True
,,,,,,,,,,,,,,,,0.015376,,,,,,,,,,,,40ebb045-a119-4175-830f-3d516f140c5a,30,,,"[39.3, 13.1]",3998838,0,,,,,0.7853982,,Right Foot,,,"[40.6, 14.4]",,Ground Pass,,1.8384776,,Incomplete,,,,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Center Defensive Midfield,3,Belgium Women's,854,"['0a1b0328-5616-4ec0-8b4a-a0fe407e72d9', 'a628266e-8a1a-4510-a5fc-1a3dd4b2164c']",17,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:17.291,Pass,True
,,,,,,,,,,,,,,,,1.695588,,,,,,,,,,,,28432cd0-7b82-4359-9608-5074af2ad79b,34,,,"[45.3, 10.8]",3998838,0,,,,,-0.5209098,,Right Foot,,,"[57.5, 3.8]",,Ground Pass,,14.06556,,,,Mariam Abdulai Toloba,402914.0,,,,,,Recovery,1,Regular Play,Justine Vanhaevermaet,63308.0,Center Defensive Midfield,3,Belgium Women's,854,"['1e38deff-aeb6-4418-841d-b2520b8bbb3c', 'cffad89c-7943-4dee-9c82-18e3ac4110af']",18,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:18.925,Pass,True
,,,,,,,,,,,,,,,,3.807487,,,,,,,,,,,,9736c6f1-bf77-4f4a-819d-b4d2763aeb6b,37,,,"[62.5, 2.5]",3998838,0,,,,,0.45016095,,Right Foot,,,"[104.3, 22.7]",,Ground Pass,,46.42499,,Incomplete,,,,,,,,,,1,Regular Play,Mariam Abdulai Toloba,402914.0,Left Center Midfield,3,Belgium Women's,854,['78007da6-d02a-41fb-b8ce-561d32a3c4c2'],21,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:21.215,Pass,
,,,,,,,,,,,,,,,,1.371316,,,,,,,,,,,,e47e0a16-b7bf-4dc9-9949-730fcc492602,40,,,"[15.0, 50.5]",3998838,0,,,,,-0.27746353,,Right Foot,,,"[30.8, 46.0]",,Ground Pass,,16.42833,,,,Manuela Giugliano,10228.0,,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,4,Italy Women's,855,['04b076f2-229b-45f3-b3c8-fbc88e8502ac'],28,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:28.863,Pass,
,,,,,,,,,,,,,,,,1.569689,,,,,,,,,,,,81615c73-edda-4b92-a9e5-3386278ff946,43,,,"[36.8, 41.8]",3998838,0,,,,,-1.519199,,Right Foot,,,"[37.9, 20.5]",,Ground Pass,,21.328384,,,,Elena Linari,10208.0,,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Center Defensive Midfield,4,Italy Women's,855,['ddab6b6e-cdb0-4758-851f-26900619ad0e'],33,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:33.313,Pass,
,,,,,,,,,,,,,,,,2.249382,,,,,,,,,,,,befc3e95-9e59-4a09-8798-494a763c627e,45,,,"[38.3, 21.0]",3998838,0,,,,,2.5702553,,Left Foot,,,"[21.5, 31.8]",,Ground Pass,,19.971981,,,,Cecilia Salvai,10370.0,,,,,,,1,Regular Play,Elena Linari,10208.0,Left Center Back,4,Italy Women's,855,['ed865f28-3617-401b-9f88-f02056b7d4cb'],34,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:34.882,Pass,
,,,,,,,,,,,,,,,,1.532615,,,,,,,,,,,,a71c38d4-d095-4273-9e72-f89597f4128b,48,,,"[35.4, 39.4]",3998838,0,,,,,1.4928297,,Left Foot,,,"[37.4, 65.0]",,Ground Pass,,25.678005,,,,Martina Lenzini,49972.0,,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Center Back,4,Italy Women's,855,['ca176c07-84a0-4805-aee4-ed37b5eb6d25'],45,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:45.632,Pass,
,,,,,,,,,,,,,,,,1.780709,,,,,,,,,,,,36ae2944-88d0-4462-bcf3-2d6a036a52b9,52,,,"[40.1, 68.0]",3998838,0,,,,,-0.19328599,,Right Foot,,,"[68.2, 62.5]",,Ground Pass,,28.633198,,,,Arianna Caruso,32162.0,,,,,,,1,Regular Play,Martina Lenzini,49972.0,Right Center Back,4,Italy Women's,855,"['1804c5a4-dbe0-46f7-ac35-2771f1767fcb', 'd9393093-804c-4d3e-a1d5-f9b597c67797']",48,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:48.881,Pass,True
,,,,,,,,,,,,,,,,2.235259,,,,,,,,,,,,9bbe920c-54d1-47f1-ac1a-b7005698ae5a,55,,,"[68.2, 62.5]",3998838,0,,,,,1.1140293,,Right Foot,,,"[76.8, 80.0]",,Ground Pass,,19.498974,,Out,,,,,,,,,,1,Regular Play,Arianna Caruso,32162.0,Right Center Midfield,4,Italy Women's,855,,50,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:50.671,Pass,
,,,,,,,,,,,,,,,,1.364398,,,,,,,,,,,,d879adb9-36bf-4314-a671-dc89689dcb15,56,,,"[38.3, 0.1]",3998838,1,,,,,0.70991164,,,,,"[51.1, 11.1]",,High Pass,,16.877203,,,,Mariam Abdulai Toloba,402914.0,,,,,,Throw-in,1,From Throw In,Laura Deloose,10388.0,Left Wing Back,5,Belgium Women's,854,['4902ef1f-7281-4d41-856f-c5e052404a03'],12,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:12.365,Pass,
,,,,,,,,,,,,,,,,2.096564,,,,,,,,,,,,9a8fdc16-f5ee-4eb7-b765-02b958dd3c54,58,,,"[51.1, 11.1]",3998838,1,,,,,0.6913369,,Head,,,"[62.7, 20.7]",,Low Pass,,15.057224,,,,Jarne Teulings,325002.0,,,,,,,1,From Throw In,Mariam Abdulai Toloba,402914.0,Left Center Midfield,5,Belgium Women's,854,['6c300f5f-a4d3-4b21-b721-c54f68090b12'],13,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:13.730,Pass,
,,,,,,,,,,,,,,,,0.286588,,,,,,,,,,,,130e0220-412e-4607-a6af-496f57d2dea3,61,,,"[67.4, 24.7]",3998838,1,,,,,1.204402,,Right Foot,,,"[70.7, 33.3]",,Low Pass,,9.211406,,Incomplete,,,,,,,,,,1,From Throw In,Jarne Teulings,325002.0,Right Center Midfield,5,Belgium Women's,854,['b357ea76-b9b3-4332-96a6-b0a91076a8cc'],17,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:17.604,Pass,
,,,,,,,,,,,,,,,,2.554016,,,,,,,,,,,,8836e138-75ea-4ff2-9eb6-ff5c5a1b5a3d,65,,,"[35.7, 27.2]",3998838,1,,,,,3.1125553,,Right Foot,,,"[11.6, 27.9]",,Ground Pass,,24.110165,,,,Laura Giuliani,10218.0,,,,,,,1,Regular Play,Lisa Boattin,25770.0,Left Wing Back,6,Italy Women's,855,['d4b495f6-8dce-492f-9898-10b39373cc55'],21,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:21.137,Pass,
,,,,,,,,,,,,,,,,1.677272,,,,,,,,,,,,1e59580f-f84c-4b2b-a8d9-06773a973a65,68,,,"[9.6, 36.1]",3998838,1,,,,,0.49209523,,Right Foot,,,"[19.3, 41.3]",,Ground Pass,,11.005907,,,,Cecilia Salvai,10370.0,,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,6,Italy Women's,855,['331a32bb-8fb0-4d27-91b1-55bd8ba128f5'],25,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:25.054,Pass,
,,,,,,,,,,,,,,,,0.865823,,,,,,,,,,,,f5f41df0-4fcc-4ca5-b794-252b47fc563f,71,,,"[23.5, 39.1]",3998838,1,,,,,-0.07304057,,Right Foot,,,"[31.7, 38.5]",,Ground Pass,,8.221922,,,,Manuela Giugliano,10228.0,,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Center Back,6,Italy Women's,855,['43774f81-9fef-41ea-8f17-2f653bc74cbb'],27,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:27.694,Pass,
,,,,,,,,,,,,,,,,1.39979,,,,,,,,,,,,70c38204-35ca-451b-8bbb-e38e0e48b2a3,74,,,"[37.1, 36.9]",3998838,1,,,,,-1.5265774,,Right Foot,,,"[38.1, 14.3]",,Ground Pass,,22.622112,,,,Elena Linari,10208.0,,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Center Defensive Midfield,6,Italy Women's,855,['3f3fe3e1-823b-4dbc-ba3e-d2ec30859752'],30,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:30.554,Pass,
,,,,,,,,,,,,,,,,0.95934,,,,,,,,,,,,81d14ef0-4f24-436b-98cd-a5ed2722a8e2,77,,,"[47.2, 17.6]",3998838,1,,,,,-1.2323409,,Right Foot,,,"[51.6, 5.1]",,Ground Pass,,13.251792,,,,Lisa Boattin,25770.0,,,,,,,1,Regular Play,Elena Linari,10208.0,Left Center Back,6,Italy Women's,855,['a464530e-e22e-492e-a14a-fb703adb35b8'],34,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:34.192,Pass,
,,,,,,,,,,,,,,,,0.209507,,,,,,,,,,,,0862b045-9440-454c-9381-de5cf996e2ba,80,,,"[54.5, 4.8]",3998838,1,,,,,-0.10768987,,Left Foot,,,"[58.2, 4.4]",,Ground Pass,,3.7215588,,Incomplete,,,,,,,,,,1,Regular Play,Lisa Boattin,25770.0,Left Wing Back,6,Italy Women's,855,['725c5ef9-98f5-499a-b1ff-0159e73f0212'],36,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:36.032,Pass,
,,,,,,,,,,,,,,,,1.091693,,,,,,,,,,,,69569f4f-6550-45fb-8582-14961925928b,85,,,"[67.9, 70.7]",3998838,1,,,,,0.16425262,,Right Foot,,,"[86.0, 73.7]",,Ground Pass,,18.346935,,,,Jill Janssens,408990.0,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Center Defensive Midfield,7,Belgium Women's,854,"['e1b31c8d-ed54-4eb7-bf3a-4a003d83eac9', '82269cdb-65cf-48af-91f9-a85808d8790f']",39,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:39.569,Pass,True
,,,,,,,,,,,,,,,,1.223332,,,,,,,,,,,,8ebd9fa0-f88a-4a8e-8ab1-765184ad5b45,88,,,"[110.5, 73.0]",3998838,1,,,,,-2.0980186,1f8643e1-e4f9-4adc-8b55-cce17e967812,Right Foot,,,"[102.0, 58.4]",,Ground Pass,,16.894081,,,,Tessa Wullaert,10099.0,True,,,,,,1,Regular Play,Jill Janssens,408990.0,Right Wing Back,7,Belgium Women's,854,['25c3f047-4610-4b68-8421-38f5101b379e'],44,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:44.627,Pass,
,,,,,,,,,,,,,,,,2.431162,,,,,,,,,,,,dbf26606-0b8c-4732-bf07-146be83ec80c,92,,,"[120.0, 80.0]",3998838,2,,,,,-1.6766979,,Right Foot,,,"[114.6, 29.2]",,High Pass,,51.0862,,,,Amber Tysiak,276907.0,,True,True,Straight,,Corner,1,From Corner,Tessa Wullaert,10099.0,Right Center Forward,8,Belgium Women's,854,['5f278032-471d-4274-a4da-619b0d29e817'],26,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:02:26.247,Pass,
,,,,,,,,,,,,,,,,0.039999,,,,,,,,,,,,2f8bfadd-9777-4d13-88a8-cff05d934f61,94,,,"[114.6, 29.2]",3998838,2,,,,True,1.5707964,,,,,"[114.6, 30.1]",,High Pass,,0.9,,Incomplete,,,,,,,,,,1,From Corner,Amber Tysiak,276907.0,Right Center Back,8,Belgium Women's,854,"['3b13887d-f819-490b-bfee-4a821a0cf761', '33b85041-d803-4309-af23-4f94be7fe57f']",28,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:02:28.684,Pass,True
,,,,,,,,,,,,,,,,1.027055,,,,,,,,,,,,08f95ae0-8680-41aa-a44c-f64adb62cb05,97,,,"[6.3, 41.9]",3998838,2,,,,,1.4056476,,Left Foot,,,"[7.5, 49.1]",,Ground Pass,,7.299315,,,,Cecilia Salvai,10370.0,,,,,,Goal Kick,1,From Goal Kick,Laura Giuliani,10218.0,Goalkeeper,9,Italy Women's,855,['ea56ed6b-13cb-4127-8742-455ae52a6e5c'],44,,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:44.288,Pass,
,,,,,,,,,,,,,,,,2.092118,,,,,,,,,,,,f0e80649-d73f-400a-b44f-07d03ad253cd,100,,,"[11.4, 51.7]",3998838,2,,,,,1.1564914,,Left Foot,,,"[18.7, 68.3]",,Ground Pass,,18.134222,,,,Martina Lenzini,49972.0,,,,,,,1,From Goal Kick,Cecilia Salvai,10370.0,Center Back,9,Italy Women's,855,['37539c5b-3915-457f-a495-a50fdcae8adf'],47,,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:47.026,Pass,
,,,,,,,,,,,,,,,,4.278627,,,,,,,,,,,,978cc0b9-2df3-4db9-8441-54fca9a8d6ec,104,,,"[31.5, 73.6]",3998838,2,,,,,-0.26479006,,Right Foot,,,"[89.4, 57.9]",,High Pass,,59.990833,,Incomplete,,,,,,,,,,1,From Goal Kick,Martina Lenzini,49972.0,Right Center Back,9,Italy Women's,855,"['a1be8d95-9174-48db-bb4e-8ee42da311e4', 'f6f31599-d9a2-4e87-b98e-f4e9685d9b47']",51,,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:51.944,Pass,True
,,,,,,,,,,,,,,,,0.35022,,,,,,,,,,,,e242896a-fb62-4244-a049-5ddf80b21b72,113,,,"[118.3, 66.3]",3998838,3,,,,,-1.5163049,,Right Foot,,,"[118.6, 60.8]",,Ground Pass,,5.508176,,Incomplete,,,,,,,,,,1,From Goal Kick,Sofia Cantore,45638.0,Right Center Forward,9,Italy Women's,855,['57493417-b0d6-465a-b440-29e1dad4f244'],8,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:08.139,Pass,
,,,,,,,,,,,,,,,,1.211838,,,,,,,,,,,,15b768a0-a6ca-4b8b-a7ec-c1959dae0808,115,,,"[120.0, 80.0]",3998838,3,,,,,-2.9269998,,Right Foot,,,"[112.2, 78.3]",,Ground Pass,,7.983107,,,,Lisa Boattin,25770.0,,,,,,Corner,1,From Corner,Manuela Giugliano,10228.0,Center Defensive Midfield,10,Italy Women's,855,['14441287-b0d4-44fa-a831-b27c3495e8ac'],49,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:49.105,Pass,
,,,,,,,,,,,,,,,,1.720726,,,,,,,,,,,,ce13e2cf-df05-4581-b92f-35390a7d0b92,118,,,"[111.7, 78.0]",3998838,3,,,,,-0.6017758,,Left Foot,,,"[120.0, 72.3]",,Ground Pass,,10.068764,,Out,,Manuela Giugliano,10228.0,,,,,,,1,From Corner,Lisa Boattin,25770.0,Left Wing Back,10,Italy Women's,855,['68fd0421-e090-4d6d-995d-372c831dd84c'],50,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:50.872,Pass,
,,,,,,,,,,,,,,,,1.622912,,,,,,,,,,,,d74fcb21-a036-47ca-b1ea-a46eca05613a,120,,,"[5.8, 38.8]",3998838,4,,,,,1.6377692,,Left Foot,,,"[4.7, 55.2]",,Ground Pass,,16.43685,,,,Sari Kees,276906.0,,,,,,Goal Kick,1,From Goal Kick,Lisa Lichtfus,135217.0,Goalkeeper,11,Belgium Women's,854,['ea6bb43d-5611-46dd-ab47-fd1c38dbfb45'],13,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:04:13.219,Pass,
,,,,,,,,,,,,,,,,0.95911,,,,,,,,,,,,ca2a3683-bbf7-434c-81c8-93347e5a9aa0,124,,,"[6.7, 56.5]",3998838,4,,,,,1.2082521,,Right Foot,,,"[13.3, 73.9]",,Ground Pass,,18.609674,,,,Jarne Teulings,325002.0,,,,,,,1,From Goal Kick,Sari Kees,276906.0,Center Back,11,Belgium Women's,854,"['9bd0ce29-d07b-419f-9c44-36316053041e', 'dd516967-39d5-42cb-9a6f-e7c071247546']",16,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:04:16.087,Pass,True
,,,,,,,,,,,,,,,,2.293967,,,,,,,,,,,,211a9fa5-7517-430b-8985-5a83a08d582f,127,,,"[14.3, 73.0]",3998838,4,,,,,-0.25603473,,Left Foot,,,"[33.4, 68.0]",,Low Pass,,19.743607,,Incomplete,,,,,,,,,,1,From Goal Kick,Jarne Teulings,325002.0,Right Center Midfield,11,Belgium Women's,854,['6b97458e-90f7-422f-bdfe-784dfec14bf9'],17,,,,,,,,,,,,,,,,,,Belgium Women's,854,00:04:17.381,Pass,
,,,,,,,,,,,True,,,,,1.387196,,,,,,,,,,,,6b97458e-90f7-422f-bdfe-784dfec14bf9,129,,,"[86.7, 12.1]",3998838,4,,,,,-2.176341,,Right Foot,,,"[85.8, 10.8]",,Ground Pass,,1.5811388,,,,Emma Severini,49695.0,,,,,,Interception,1,Regular Play,Elena Linari,10208.0,Left Center Back,12,Italy Women's,855,"['211a9fa5-7517-430b-8985-5a83a08d582f', '72b3d6f9-3c45-42f7-8479-cd341ec39e4c']",19,,,,,,,,,,,,,,,,,,Italy Women's,855,00:04:19.675,Pass,
