50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.497563,,,,,,,,,,,,ef6a79a1-121a-46bc-a59c-2d35e94216ff,1609,,"[50.7, 22.4]",3845506,45,,,,,2.9243846,,Left Foot,,,"[36.2, 25.6]",,Ground Pass,,14.848906,,,Linda Brigitta Sembrant,10230.0,,,,,,,2,From Throw In,Amanda Ilestedt,26092.0,Right Back,93,Sweden Women's,858,['09e3ac4a-fc9d-4065-8bd7-798416b8a931'],29,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:29.089,Pass,
,,,,,,,,,,,,,,,,,2.596598,,,,,,,,,,,,82ae7eaa-b62b-4a48-9292-6f633c8ba602,1612,,"[35.2, 23.5]",3845506,45,,,,,2.7806916,,Right Foot,,,"[9.5, 33.2]",,Ground Pass,,27.46962,,,Rut Hedvig Lindahl,4640.0,,,,,,,2,From Throw In,Linda Brigitta Sembrant,10230.0,Right Center Back,93,Sweden Women's,858,['8aefeed4-44d4-4bf7-a6a5-ad95b99e3c50'],31,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:31.122,Pass,
,,,,,,,,,,,,,,,,,1.722412,,,,,,,,,,,,8fe35176-acf4-4155-9a8b-a7ed349053fe,1614,,"[9.5, 33.2]",3845506,45,,,,,-1.158613,,Right Foot,,,"[19.6, 10.1]",,Ground Pass,,25.211506,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Rut Hedvig Lindahl,4640.0,Goalkeeper,93,Sweden Women's,858,['b46fea47-1c8d-428b-a09d-50533c741eb0'],33,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:33.718,Pass,
,,,,,,,,,,,,,,,,,2.484676,,,,,,,,,,,,d336b50b-466d-45bd-b623-a2fcec4754ac,1618,,"[24.2, 5.3]",3845506,45,,,,,-0.03906058,,Left Foot,,,"[67.7, 3.6]",,High Pass,,43.533207,Incomplete,,Fridolina Rolfö,10215.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,93,Sweden Women's,858,"['67fc39ba-5929-4a3c-8e9a-130cd20e341e', 'a6f7f9b9-1d29-4164-844f-1f1980f0efa0', 'd98ca395-178e-4c00-b1ad-2faf9a583cab']",37,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:37.555,Pass,True
,,,,,,,,,,True,,,,,,,1.241426,,,,,,,,,,,,a6f7f9b9-1d29-4164-844f-1f1980f0efa0,1620,,"[52.4, 76.5]",3845506,45,,,,,-0.018179815,,Right Foot,,,"[63.4, 76.3]",,High Pass,,11.001818,,,Bethany Mead,15619.0,,,,,,Interception,2,Regular Play,Lucy Bronze,10178.0,Right Back,94,England Women's,865,"['97c2f2d6-6eee-4849-b62a-62ce8b4cdc5b', 'd336b50b-466d-45bd-b623-a2fcec4754ac']",40,,,,,,,,,,,,,,,,,,England Women's,865,00:00:40.040,Pass,
,,,,,,,,,,,,,,,,,0.793675,,,,,,,,,,,,73840755-0df9-4a12-b2f9-94b281528e33,1623,,"[64.4, 74.6]",3845506,45,,,,,-2.7610862,,Left Foot,,,"[57.4, 71.8]",,Ground Pass,,7.539231,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Midfield,94,England Women's,865,['d7f2c1b5-c140-4192-9e83-6a1f80b2e7ee'],41,,,,,,,,,,,,,,,,,,England Women's,865,00:00:41.321,Pass,
,,,,,,,,,,,,,,,,,1.140997,,,,,,,,,,,,70c7e6d7-acff-49c0-b073-5e2aefa2df82,1626,,"[54.6, 68.0]",3845506,45,,,,,2.0179846,,Right Foot,,,"[49.9, 77.8]",,Ground Pass,,10.868763,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,94,England Women's,865,['6e37d85a-bfd3-43b9-9fff-2d76872e6d23'],42,,,,,,,,,,,,,,,,,,England Women's,865,00:00:42.712,Pass,
,,,,,,,,,,,,,,,,,1.302652,,,,,,,,,,,,d3cfc62b-b52f-466d-a8e6-694ed8249afb,1632,,"[77.3, 0.1]",3845506,45,,,,,2.549993,,,,,"[70.9, 4.4]",,Low Pass,,7.7103825,,,Gun Nathalie Björn,26093.0,,,,,,Throw-in,2,From Throw In,Hanna Erica Maria Glas,24693.0,Left Back,95,Sweden Women's,858,['06261e89-2652-4550-9bea-4741dac94df0'],55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:55.181,Pass,
,,,,,,,,,,,,,,,,,1.593003,,,,,,,,,,,,6bc17d12-5bc3-4564-928f-38272ec57450,1635,,"[71.8, 6.9]",3845506,45,,,,,-3.0860941,,Right Foot,,,"[53.8, 5.9]",,Ground Pass,,18.027756,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Gun Nathalie Björn,26093.0,Left Defensive Midfield,95,Sweden Women's,858,['db3e28d3-5f75-49ae-8f42-72e7ef2881e7'],58,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:58.160,Pass,
,,,,,,,,,,,,,,,,,3.519228,,,,,,,,,,,,3b5ae110-1ee7-413c-9f49-2945b3f9c238,1638,,"[53.3, 5.9]",3845506,46,,,,,2.6789236,,Left Foot,,,"[12.4, 26.3]",,Ground Pass,,45.70525,,,Rut Hedvig Lindahl,4640.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,95,Sweden Women's,858,['e2d159c6-2424-49f7-86af-68740880cbf0'],0,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:00.624,Pass,
,,,,,,,,,,,,,,,,,2.527678,,,,,,,,,,,,d856a2a3-7b5e-42e7-a6ab-faf44cfd1a4b,1641,,"[19.6, 26.3]",3845506,46,,,,,-0.1780488,,Right Foot,,,"[63.5, 18.4]",,High Pass,,44.605156,,,Fridolina Rolfö,10215.0,,,,,,,2,From Throw In,Rut Hedvig Lindahl,4640.0,Goalkeeper,95,Sweden Women's,858,['20b3dcff-688e-40a8-abf4-cb7a1899213f'],7,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:07.186,Pass,
,,,,,,,,,,,,,,,,,1.970874,,,,,,,,,,,,68e58d1f-8939-4f26-8a4e-3b36e350cfd5,1644,,"[63.5, 18.4]",3845506,46,,,,True,0.05258306,,,,,"[78.7, 19.2]",,High Pass,,15.221038,,,Emma Stina Blackstenius,10229.0,,,,,,,2,From Throw In,Fridolina Rolfö,10215.0,Left Wing,95,Sweden Women's,858,"['80675fce-fff5-4f91-9913-b8eeb617edf7', 'faf81812-b8db-4126-be6b-82ada7fa5a9d']",9,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:09.714,Pass,True
,,,,,,,,,,,,,,,,,1.713462,,,,,,,,,,,,c84eb090-109d-492b-a652-4a5f48d9684c,1653,,"[49.0, 59.9]",3845506,46,,,,,-3.101614,,Right Foot,,,"[34.0, 59.3]",,Ground Pass,,15.011995,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,96,England Women's,865,['663eeae6-dada-4448-b390-a4f1ceeba7b1'],15,,,,,,,,,,,,,,,,,,England Women's,865,00:01:15.632,Pass,
,,,,,,,,,,,,,,,,,1.207238,,,,,,,,,,,,801bd487-a4d0-4b8c-a245-6a21125949bb,1656,,"[32.8, 61.7]",3845506,46,,,,,-1.735945,,Right Foot,,,"[30.9, 50.3]",,Ground Pass,,11.557249,,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,96,England Women's,865,['bbd35eaf-3d89-4711-9ee5-fb9480b5c43e'],17,,,,,,,,,,,,,,,,,,England Women's,865,00:01:17.385,Pass,
,,,,,,,,,,,,,,,,,0.69242,,,,,,,,,,,,1ede7fcb-d409-491a-bff1-bb522fbd40c8,1659,,"[30.9, 42.2]",3845506,46,,,,,-0.28255495,,Right Foot,,,"[43.3, 38.6]",,Ground Pass,,12.91201,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Left Center Back,96,England Women's,865,['2420d9ad-58e8-4825-858b-e7107be82145'],22,,,,,,,,,,,,,,,,,,England Women's,865,00:01:22.828,Pass,
,,,,,,,,,,,,,,,,,1.935722,,,,,,,,,,,,1e362f2f-9e25-4233-b417-6f5ea9f944cd,1662,,"[43.5, 36.2]",3845506,46,,,,,-1.6726648,,Right Foot,,,"[41.2, 13.7]",,Ground Pass,,22.61725,,,Rachel Daly,5058.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,96,England Women's,865,['f91cfa0f-3ae3-4e9c-822e-619bd8220998'],24,,,,,,,,,,,,,,,,,,England Women's,865,00:01:24.254,Pass,
,,,,,,,,,,,,,,,,,1.847401,,,,,,,,,,,,aec75d86-ef0b-48cc-aad7-177de01412c7,1665,,"[47.5, 9.5]",3845506,46,,,,,0.1638511,,Left Foot,,,"[85.0, 15.7]",,High Pass,,38.00908,Incomplete,,Lauren Hemp,15555.0,,,,,,,2,Regular Play,Rachel Daly,5058.0,Left Back,96,England Women's,865,"['ade953b1-d9b4-43e6-9aa6-2d76acba7111', 'b7df203c-1bd9-4a42-ad6f-035b462c28d0']",28,,,,,,,,,,,,,,,,,,England Women's,865,00:01:28.085,Pass,
,,,,,,,,,,,,,,,,,1.217102,,,,,,,,,,,,ade953b1-d9b4-43e6-9aa6-2d76acba7111,1667,,"[35.1, 64.4]",3845506,46,,,,,-0.8060849,,Head,,,"[42.2, 57.0]",,Low Pass,,10.255242,Incomplete,,Ingrid Filippa Angeldal,62666.0,,,,,,Interception,2,Regular Play,Amanda Ilestedt,26092.0,Right Back,96,England Women's,865,"['04dc98db-aab2-4e84-81b0-f250f38e5a7c', 'aec75d86-ef0b-48cc-aad7-177de01412c7', 'c389efff-cb6e-4c88-8f11-424e26622b0a']",29,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:29.932,Pass,
,,,,,,,,,,,,,,,,,3.594434,,,,,,,,,,,,038a8bab-9020-4122-ab1b-870259fde121,1673,,"[78.1, 11.1]",3845506,46,,,,,0.0062499186,,Left Foot,,,"[110.1, 11.3]",,Ground Pass,,32.000626,,,Lauren Hemp,15555.0,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,96,England Women's,865,['7bc7eca8-dab2-48cf-9585-009ae83c2e0c'],36,,,,,,,,,,,,,,,,,,England Women's,865,00:01:36.232,Pass,
,,,,,,,,,,,,,,,,,0.967973,,,,,,,,,,,,9174bb44-8f2b-41cc-93f0-748b2af3ce28,1677,,"[116.4, 20.8]",3845506,46,,,,,1.9989398,b925dda4-e444-4b9b-b5ea-17b931d2573f,Left Foot,True,True,"[109.6, 35.7]",,Ground Pass,,16.37834,,,Bethany Mead,15619.0,True,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,96,England Women's,865,['032620f7-437d-4fa6-8a18-16f0b6311ede'],40,,,,,,,,,,,,,,,,,,England Women's,865,00:01:40.998,Pass,
,,,,,,,,,,,,,,,,,2.701391,,,,,,,,,,,,7952b522-969e-46c1-9b7b-670cdf6d9cc3,1683,,"[120.0, 0.1]",3845506,47,,,,,1.7931966,79cec949-a921-4521-a2c4-bf4356510fe2,Right Foot,,,"[109.1, 48.3]",True,High Pass,True,49.417103,,,Lucy Bronze,10178.0,,,True,Inswinging,,Corner,2,From Corner,Bethany Mead,15619.0,Right Midfield,97,England Women's,865,['43661b12-ac00-40fe-bc13-1306a6b5bc38'],6,,,,,,,,,,,,,,,,,,England Women's,865,00:02:06.182,Pass,
,,,,,,,,,,,,,,,,,0.954201,,,,,,,,,,,,375b1128-d08c-4bfe-96d7-3f1dc47df5f7,1687,,"[60.0, 40.0]",3845506,48,,True,,,-3.123843,,Right Foot,,,"[43.1, 39.7]",,Ground Pass,,16.902662,,,Ingrid Filippa Angeldal,62666.0,,,,,,Kick Off,2,From Kick Off,Kosovare Asllani,10220.0,Center Attacking Midfield,98,Sweden Women's,858,['e31de826-2eed-495a-96a0-e55a0b8e0368'],43,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:43.410,Pass,
,,,,,,,,,,,,,,,,,4.962916,,,,,,,,,,,,9144a021-24ea-46dd-a3dd-0df8f24cf1bc,1689,,"[43.8, 40.7]",3845506,48,,True,,,-0.22260952,,Right Foot,,,"[78.7, 32.8]",,High Pass,,35.782955,Incomplete,,,,,,,,,,2,From Kick Off,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,98,Sweden Women's,858,['ed65440f-f552-450d-b7d6-80b555540ae7'],45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:45.413,Pass,
,,,,,,,,,,,,,,,,,1.637497,,,,,,,,,,,,ed65440f-f552-450d-b7d6-80b555540ae7,1690,,"[41.4, 47.3]",3845506,48,,,,,-1.8925469,,Head,,,"[38.6, 38.9]",,High Pass,,8.854378,,,Keira Walsh,4658.0,,,,,,Recovery,2,Regular Play,Millie Bright,4642.0,Right Center Back,99,England Women's,865,"['9144a021-24ea-46dd-a3dd-0df8f24cf1bc', 'f8aaeac7-9eec-405d-914c-feeec42ef0f7']",50,,,,,,,,,,,,,,,,,,England Women's,865,00:03:50.376,Pass,
,,,,,,,,,,,,,,,,,1.304414,,,,,,,,,,,,8c1a00cd-10dd-472b-845a-da55d9aa9e7d,1692,,"[36.9, 38.9]",3845506,48,,,,,0.049342632,,Head,,,"[45.0, 39.3]",,High Pass,,8.109871,Incomplete,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,99,England Women's,865,['b7e106f5-e755-41f4-b34f-c9294a0104c6'],52,,,,,,,,,,,,,,,,,,England Women's,865,00:03:52.094,Pass,
,,,,,,,,,,,,,,,,,1.150702,,,,,,,,,,,,b7e106f5-e755-41f4-b34f-c9294a0104c6,1693,,"[75.1, 40.8]",3845506,48,,,,True,-0.19558068,,,,,"[85.7, 38.7]",,High Pass,,10.806017,Incomplete,,,,,,,,,Recovery,2,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,99,England Women's,865,"['3b14165e-7c51-43ca-8714-6d2acaba0bde', '8c1a00cd-10dd-472b-845a-da55d9aa9e7d', '91843451-67d8-4aaf-8cda-0dba68c46f4b']",53,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:53.398,Pass,True
,,,,,,,,,,,,,,,,,1.417904,,,,,,,,,,,,91843451-67d8-4aaf-8cda-0dba68c46f4b,1695,,"[34.4, 41.4]",3845506,48,,,,,-0.23171684,,Head,,,"[43.3, 39.3]",,High Pass,,9.144397,Incomplete,,,,,,,,,Interception,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,99,England Women's,865,"['1280fc24-f1e9-40d8-b7d0-8b83c4a412d8', 'b7e106f5-e755-41f4-b34f-c9294a0104c6']",54,,,,,,,,,,,,,,,,,,England Women's,865,00:03:54.549,Pass,
,,,,,,,,,,,,,,,,,1.312469,,,,,,,,,,,,1280fc24-f1e9-40d8-b7d0-8b83c4a412d8,1696,,"[76.8, 40.8]",3845506,48,,,,,0.03388533,,Head,,,"[82.7, 41.0]",,High Pass,,5.903389,Incomplete,,,,,,,,,Recovery,2,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,99,England Women's,865,"['91843451-67d8-4aaf-8cda-0dba68c46f4b', 'b33add89-813c-42e9-93c4-6bceb18e64f8']",55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:55.967,Pass,
,,,,,,,,,,,,,,,,,5.423932,,,,,,,,,,,,b33add89-813c-42e9-93c4-6bceb18e64f8,1697,,"[37.4, 39.1]",3845506,48,,,,,-0.709023,,Right Foot,,,"[78.9, 3.5]",,High Pass,,54.677326,,,Lauren Hemp,15555.0,,,,,,Recovery,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,99,England Women's,865,"['1280fc24-f1e9-40d8-b7d0-8b83c4a412d8', '3bd86fb8-6f6d-4cdd-a3a4-d9557d215d5e']",57,,,,,,,,,,,,,,,,,,England Women's,865,00:03:57.279,Pass,
,,,,,,,,,,,,,,,,,1.301592,,,,,,,,,,,,f2263712-754a-462a-9eee-b0ae41c0efc8,1700,,"[90.7, 20.2]",3845506,49,,,,,2.2920623,,Left Foot,,,"[80.5, 31.8]",,Ground Pass,,15.446683,,,Francesca Kirby,4641.0,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,99,England Women's,865,['0ef5ba0a-355b-47d0-bba2-82c48c10e347'],5,,,,,,,,,,,,,,,,,,England Women's,865,00:04:05.496,Pass,
,,,,,,,,,,,,,,,,,0.319947,,,,,,,,,,,,28bfcdf0-7764-41cb-96db-614a7df0a594,1703,,"[84.4, 29.6]",3845506,49,,,,,1.4083072,,Right Foot,,,"[85.4, 35.7]",,Ground Pass,,6.1814237,Incomplete,,Lauren Hemp,15555.0,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,99,England Women's,865,"['c300d977-6e8c-4bbd-b1bd-d79189d85cd7', 'e134dac8-71ac-472c-b8f2-7e3b51b11328']",7,,,,,,,,,,,,,,,,,,England Women's,865,00:04:07.002,Pass,
,,,,,,,,,,,,,,,,,2.006075,,,,,,,,,,,,bfff1c77-3115-45c1-9269-aa5a9dd75795,1707,,"[34.3, 46.3]",3845506,49,,,,,-0.2592264,,Left Foot,,,"[52.4, 41.5]",,Ground Pass,,18.72565,,,Emma Stina Blackstenius,10229.0,,,,,,Recovery,2,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,100,Sweden Women's,858,"['173b6a9d-20dd-46fe-8f8d-f095d5e3a8a0', 'caed0dc7-7218-4ac3-badb-37e73279aece']",8,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:08.190,Pass,True
,,,,,,,,,,,,,,,,,1.67779,,,,,,,,,,,,a374fe84-bf93-4723-a376-0f6086fe5fa5,1709,,"[53.8, 42.0]",3845506,49,,,,,-2.6295958,,Right Foot,,,"[41.7, 35.2]",,Ground Pass,,13.879842,,,Fridolina Rolfö,10215.0,,,,,,,2,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,100,Sweden Women's,858,['c9f60cb2-1203-4c9d-8ae9-37807c494623'],10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:10.196,Pass,
,,,,,,,,,,,,,,,,,0.788403,,,,,,,,,,,,855bc7b7-22df-48cc-a262-85c20451c466,1712,,"[49.8, 32.1]",3845506,49,,,,,0.18028696,,Left Foot,,,"[70.1, 35.8]",,Ground Pass,,20.634438,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Wing,100,Sweden Women's,858,"['560aa786-81be-4647-9f36-a9ae57f504a6', 'bb838223-2ac3-43fb-a837-374b371a7cd0']",13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:13.065,Pass,
,,,,,,,,,,,,,,,,,0.685511,,,,,,,,,,,,3f0f118d-4631-4c65-a943-ee0864441eef,1717,,"[33.6, 66.3]",3845506,49,,,,,-2.56159,,Right Foot,,,"[27.8, 62.5]",,Ground Pass,,6.9339743,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,101,England Women's,865,['0c8d9c76-3f4c-4882-979e-f221bc4aa71f'],22,,,,,,,,,,,,,,,,,,England Women's,865,00:04:22.323,Pass,
,,,,,,,,,,,,,,,,,2.441548,,,,,,,,,,,,8546f13d-1055-4197-b2b5-10e9699c2264,1720,,"[26.2, 69.3]",3845506,49,,,,,0.20877719,,Right Foot,,,"[49.8, 74.3]",,High Pass,,24.123848,,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,101,England Women's,865,['83e7679f-fa43-4ebb-82e0-377cb35d6235'],24,,,,,,,,,,,,,,,,,,England Women's,865,00:04:24.426,Pass,
,,,,,,,,,,,,,,,,,1.331032,,,,,,,,,,,,f1dcca54-4677-448e-a33f-05524be1f3e8,1726,,"[53.4, 76.3]",3845506,49,,,,,-2.6649165,,Right Foot,,,"[29.0, 63.7]",,Ground Pass,,27.461245,,,Millie Bright,4642.0,,,,,,Free Kick,2,From Free Kick,Lucy Bronze,10178.0,Right Back,102,England Women's,865,['64220abc-0280-4e0c-9d06-bc5da02695f1'],47,,,,,,,,,,,,,,,,,,England Women's,865,00:04:47.065,Pass,
,,,,,,,,,,,,,,,,,1.538924,,,,,,,,,,,,dbb3760e-e291-4880-b0df-156038c35abc,1729,,"[29.0, 56.9]",3845506,49,,,,,-1.4351163,,Right Foot,,,"[33.0, 27.6]",,Ground Pass,,29.571777,,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,102,England Women's,865,['65e7b8f2-31e0-494d-86b3-dcb25f1ea05b'],49,,,,,,,,,,,,,,,,,,England Women's,865,00:04:49.854,Pass,
,,,,,,,,,,,,,,,,,1.819995,,,,,,,,,,,,7dc1484d-d453-4081-bc27-81a8316f2aee,1732,,"[41.6, 15.0]",3845506,49,,,,,-0.337308,,Right Foot,,,"[62.7, 7.6]",,Ground Pass,,22.360008,,,Rachel Daly,5058.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Left Center Back,102,England Women's,865,['4e3120ed-1d0f-414a-8e25-515bdf855e60'],53,,,,,,,,,,,,,,,,,,England Women's,865,00:04:53.215,Pass,
,,,,,,,,,,,,,,,,,2.680924,,,,,,,,,,,,436b9ebe-ca23-4094-9c87-3a973774f9ce,1735,,"[69.4, 7.9]",3845506,49,,,,,0.03393758,,Right Foot,,,"[101.8, 9.0]",,Ground Pass,,32.418667,Incomplete,,Lauren Hemp,15555.0,,,,,,,2,From Free Kick,Rachel Daly,5058.0,Left Back,102,England Women's,865,"['9c46d238-5af6-4cb5-a2c5-901a9d61ed47', 'fa54615c-d9af-4e88-a51c-e56b58df22cc']",56,,,,,,,,,,,,,,,,,,England Women's,865,00:04:56.240,Pass,
,,,,,,,,,,,,,,,,,1.526174,,,,,,,,,,,,8b166359-2bd5-4043-b304-66c77845722f,1739,,"[16.3, 76.1]",3845506,50,,,,,-0.39777085,,Right Foot,,,"[40.1, 66.1]",,High Pass,,25.815498,,,Kosovare Asllani,10220.0,,,,,,,2,From Free Kick,Amanda Ilestedt,26092.0,Right Back,102,England Women's,865,['6ff0a599-58cb-4b26-8964-a0de102337c8'],2,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:02.170,Pass,
,,,,,,,,,,,,,,,,,1.366148,,,,,,,,,,,,885c6678-1573-4a8d-b9d4-e24c51ca2813,1746,,"[67.7, 11.0]",3845506,50,,,,,-2.824768,,Left Foot,,,"[61.6, 9.0]",,Ground Pass,,6.4195013,,,Leah Williamson,18999.0,,,,,,Free Kick,2,From Free Kick,Rachel Daly,5058.0,Left Back,103,England Women's,865,['510ea677-352d-4d89-80be-33b1068d0594'],16,,,,,,,,,,,,,,,,,,England Women's,865,00:05:16.279,Pass,
,,,,,,,,,,,,,,,,,1.739513,,,,,,,,,,,,d46a7e07-f912-491a-a612-ca7c6b5fdcd7,1749,,"[60.8, 8.9]",3845506,50,,,,,0.04938946,,Right Foot,,,"[87.1, 10.2]",,Ground Pass,,26.33211,,,Lauren Hemp,15555.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Left Center Back,103,England Women's,865,['dac0e092-3de4-424c-a7a1-a7c73e0152e1'],19,,,,,,,,,,,,,,,,,,England Women's,865,00:05:19.260,Pass,
,,,,,,,,,,,,,,,,,0.836471,,,,,,,,,,,,721cfa10-1720-4d18-92ec-23cc580f35ce,1752,,"[90.2, 11.1]",3845506,50,,,,,0.801613,,Left Foot,,,"[99.3, 20.5]",,Low Pass,,13.083196,,,Francesca Kirby,4641.0,,,,,,,2,From Free Kick,Lauren Hemp,15555.0,Left Midfield,103,England Women's,865,['6e6c4f21-3e2c-4185-bd77-a6554ff4c1da'],22,,,,,,,,,,,,,,,,,,England Women's,865,00:05:22.231,Pass,
,,,,,,,,,,,,,,,,,0.857001,,,,,,,,,,,,55f472cb-6132-4917-b524-dd6dcc170fc6,1756,,"[100.2, 22.8]",3845506,50,,,,,2.4037776,,Right Foot,,,"[94.7, 27.8]",,Ground Pass,,7.4330344,,,Lauren Hemp,15555.0,,,,,,,2,From Free Kick,Francesca Kirby,4641.0,Left Center Midfield,103,England Women's,865,"['2888e2cd-37bf-4c43-b5d5-c3b812c9125f', '856248ee-a1fc-4b15-826c-e2e4c1973eea']",23,,,,,,,,,,,,,,,,,,England Women's,865,00:05:23.890,Pass,True
,,,,,,,,,,,,,,,,,1.85655,,,,,,,,,,,,6392a6a1-b52a-46ac-ad2a-da001041e5d2,1759,,"[98.4, 25.8]",3845506,50,,,,,0.8724261,,Left Foot,,,"[112.0, 42.0]",,High Pass,,21.151833,Pass Offside,,Ellen White,10180.0,,,,,,,2,From Free Kick,Lauren Hemp,15555.0,Left Midfield,103,England Women's,865,['307bd600-6a8f-485a-8530-dcdd517642e7'],26,,,,,,,,,,,,,,,,,,England Women's,865,00:05:26.220,Pass,
,,,,,,,,,,,,,,,,,1.78023,,,,,,,,,,,,d8b8c2f0-f408-4b54-a435-d33ae197d6db,1763,,"[32.8, 55.5]",3845506,51,,,,,-1.3280598,,Right Foot,,,"[40.6, 24.0]",,Ground Pass,,32.451347,,,Magdalena Lilly Eriksson,4633.0,,,,,,Free Kick,2,From Free Kick,Linda Brigitta Sembrant,10230.0,Right Center Back,104,Sweden Women's,858,['42b76d9f-2edc-4f1e-a1ec-03a7298f9ecc'],12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:12.725,Pass,
,,,,,,,,,,,,,,,,,2.337339,,,,,,,,,,,,bb7d8508-7635-477e-b5c6-964a9a77f312,1766,,"[43.5, 28.1]",3845506,51,,,,,1.6630603,,Left Foot,,,"[40.9, 56.2]",,Ground Pass,,28.220028,,,Linda Brigitta Sembrant,10230.0,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,104,Sweden Women's,858,['6b9a72d8-ee5d-4deb-b228-4b97d97a1b0f'],15,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:15.793,Pass,
