50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,269f12fb-ad3e-45d7-8795-ad03cfa48df4,1,,,3835332,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands Women's,851,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 32333, 'name': 'Lynn Wilms'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 221890, 'name': 'Marisa Christiane Wilhelmina Olislagers'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 47541, 'name': 'Damaris Berta Egurrola Wienke'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Netherlands Women's,851,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,26726656-c7f5-434f-bc8c-59abe10a6d1c,2,,,3835332,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands Women's,851,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 34872, 'name': 'Inês Teixeira Pereira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 62905, 'name': 'Catarina Amado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 32143, 'name': 'Diana Catarina Ribeiro Gomes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 10162, 'name': 'Carole da Silva Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 45144, 'name': 'Joana Filipa Gaspar Silva Marchão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 10140, 'name': 'Dolores Isabel Jacome Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 10167, 'name': 'Tatiana Vanessa Ferreira Pinto'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 34875, 'name': 'Andreia Alexandra Norton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 10159, 'name': 'Diana Micaela Abreu de Sousa e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 10141, 'name': 'Ana Borges'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 32054, 'name': 'Jéssica da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Portugal Women's,864,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,75365517-25c6-47d3-acbf-0e4752027d74,3,,,3835332,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands Women's,851,['71faae56-768d-4cb6-b2d6-7fe48fb2e60f'],0,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,71faae56-768d-4cb6-b2d6-7fe48fb2e60f,4,,,3835332,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands Women's,851,['75365517-25c6-47d3-acbf-0e4752027d74'],0,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,be9e67aa-da91-4e2b-9914-427fb5908332,1628,,,3835332,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,92,Netherlands Women's,851,['9d6203fd-42c2-4f7b-b0ee-02cc6909eded'],0,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9d6203fd-42c2-4f7b-b0ee-02cc6909eded,1629,,,3835332,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,92,Netherlands Women's,851,['be9e67aa-da91-4e2b-9914-427fb5908332'],0,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.60088,,,,,,,,,,,,,,,,9d7b0649-c69e-4623-b925-2dc50aaa9247,5,,"[60.0, 40.0]",3835332,0,,,,2.8430936,,Left Foot,,,,"[44.4, 44.8]",,Ground Pass,,16.321764,,,Stephanie van der Gragt,10647.0,,,,,,Kick Off,1,From Kick Off,Damaris Berta Egurrola Wienke,47541.0,Left Defensive Midfield,2,Netherlands Women's,851,['8ca2910c-8efd-4f76-ad2c-87afe780d8a9'],0,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:00.516,Pass,
,,,,,,,,,,,,,,,,,2.483095,,,,,,,,,,,,,,,,0874ec14-02f7-44a8-8f1f-6d3ab0d97aaa,8,,"[49.4, 48.7]",3835332,0,,,,0.088845946,,Right Foot,,,,"[84.2, 51.8]",,High Pass,,34.9378,,,Danielle van de Donk,10658.0,,,,,,,1,From Kick Off,Stephanie van der Gragt,10647.0,Right Center Back,2,Netherlands Women's,851,['219a9869-c855-40b5-8776-16de38d61b58'],4,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:04.257,Pass,
,,,,,,,,,,,,,,,,,0.640783,,,,,,,,,,,,,,,,a429fa2d-db2c-4b94-82cc-8c9e4d1f0489,10,,"[84.2, 52.3]",3835332,0,,,,0.13432144,,Head,,,,"[91.6, 53.3]",,Low Pass,,7.467262,,,Lineth Beerensteyn,10656.0,,,,,,,1,From Kick Off,Danielle van de Donk,10658.0,Right Wing,2,Netherlands Women's,851,['7a1b9e35-014a-471b-b875-96796dfc7547'],6,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:06.740,Pass,
,,,,,,,,,,,,,,,,,3.002563,,,,,,,,,,,,,,,,7e882e7d-229e-4231-8f43-d36e999e5597,20,,"[7.0, 44.1]",3835332,0,,,,0.38598952,,Left Foot,,,,"[57.2, 64.5]",,High Pass,,54.186714,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Inês Teixeira Pereira,34872.0,Goalkeeper,3,Portugal Women's,864,['0ba4d802-91c5-4857-be28-7a190612e578'],37,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:37.049,Pass,
,,,,,,,,,,,,,,,,,1.781722,,,,,,,,,,,,,,,,f0a3ca9f-1dc2-46ba-beed-bf4d3c578845,23,,"[65.8, 25.8]",3835332,0,,,,-0.7853982,,Head,,,,"[71.9, 19.7]",,High Pass,,8.626702,,Incomplete,Lieke Martens,10649.0,,,,,,Recovery,1,From Goal Kick,Danielle van de Donk,10658.0,Right Wing,3,Portugal Women's,864,"['1d4ec251-27b5-4915-9eba-491153b618c4', 'f1c6f3ee-b847-4c3b-8b57-2e5866da3002']",41,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:41.814,Pass,
,,,,,,,,,,,,,,,,,1.39173,,,,,,,,,,,,,,,,8b589d4f-4c3a-4e24-a450-1f3d3d476d97,27,,"[48.0, 61.6]",3835332,0,,,,1.012197,,Right Foot,,,,"[55.5, 73.6]",,Low Pass,,14.150971,,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,1,From Goal Kick,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,3,Portugal Women's,864,['dc00dd1b-420d-454f-9eed-4291ddc09ff0'],44,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:44.235,Pass,
,,,,,,,,,,,,,,,,,0.811151,,,,,,,,,,,,,,,,b5b0f6ad-8dff-4f56-891e-8aa6b30b0b5b,35,,"[71.9, 8.4]",3835332,0,,,,1.315614,,Left Foot,,,,"[73.1, 13.0]",,Ground Pass,,4.753946,,,Lieke Martens,10649.0,,,,,,,1,Regular Play,Marisa Christiane Wilhelmina Olislagers,221890.0,Left Back,4,Netherlands Women's,851,"['a250af57-50a3-4c86-9490-4ade1807a86b', 'f01aad68-7d57-4734-aaaf-aff45ca85c4c']",47,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:47.628,Pass,True
,,,,,,,,,,,,,,,,,0.894482,,,,,,,,,,,,,,,,341ff31c-81ad-4b0e-8d43-cd1a15b828f3,38,,"[73.5, 13.0]",3835332,0,,,,0.79457223,,Right Foot,,,,"[78.9, 18.5]",,Ground Pass,,7.7077885,,,Jill Roord,10650.0,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Wing,4,Netherlands Women's,851,['e0a48ffb-5ac6-45ed-bfaf-4819bef08aec'],48,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:48.861,Pass,
,,,,,,,,,,,,,,,,,2.574911,,,,,,,,,,,,,,,,8b0a606b-91b8-4456-aabb-a64a4488c620,43,,"[71.9, 32.3]",3835332,0,,,,2.1195223,,Right Foot,,,,"[57.9, 55.2]",,Ground Pass,,26.840454,,,Stephanie van der Gragt,10647.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Center Attacking Midfield,4,Netherlands Women's,851,"['2000f88d-3bcc-4485-8366-eab2646c657e', 'fa8d30ba-9763-4bd5-a621-9246d62747ea']",53,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:53.773,Pass,True
,,,,,,,,,,,,,,,,,1.058574,,,,,,,,,,,,,,,,14319582-fac9-442a-aee3-a00a7046e6d1,46,,"[58.1, 56.4]",3835332,0,,,,1.0081216,,Right Foot,,,,"[69.2, 74.0]",,Ground Pass,,20.807932,,,Lynn Wilms,32333.0,,,,,,,1,Regular Play,Stephanie van der Gragt,10647.0,Right Center Back,4,Netherlands Women's,851,['2d07fa60-8862-447d-ba6a-beb4a226af0d'],56,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:56.612,Pass,
,,,,,,,,,,,,,,,,,0.939582,,,,,,,,,,,,,,,,26044114-7004-4e4d-96af-9a0dc11b6f59,54,,"[42.9, 6.1]",3835332,1,,,,2.8771043,,Right Foot,,,,"[33.3, 8.7]",,Ground Pass,,9.945853,,,Joana Filipa Gaspar Silva Marchão,45144.0,,,,,,,1,Regular Play,Andreia Alexandra Norton,34875.0,Left Center Midfield,5,Portugal Women's,864,['969dba9b-c77d-479d-857e-3c44dd7a513a'],2,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:02.271,Pass,
