50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.288528,,,,,,,,,,,,,,cbb8c999-1ece-49c6-ab8a-e83fd70e9807,1275,,"[48.2, 30.2]",3835326,37,,,,,-1.4456674,,Right Foot,,,,"[50.2, 14.3]",,Ground Pass,,16.025293,,,Guðrún Arnardóttir,225394.0,,,,,,1,Regular Play,Glódís Perla Viggósdóttir,10119.0,Right Center Back,80,Iceland Women's,862,['b81a8a2b-eb7f-4957-af5f-ffba7d739b36'],6,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:06.765,Pass,
,,,,,,,,,,,,,,,,1.137356,,,,,,,,,,,,,,f2398b42-daf8-4e9e-9dca-6064e1557563,1279,,"[58.4, 12.5]",3835326,37,,,,,-1.4735432,,Right Foot,,,,"[59.2, 4.3]",,Ground Pass,,8.238932,,,Hallbera Guðný Gísladóttir,10120.0,,,,,,1,Regular Play,Guðrún Arnardóttir,225394.0,Left Center Back,80,Iceland Women's,862,"['d0d76f06-aff5-4ff5-8ab1-385f0413506c', 'e225fc99-b86b-4466-929a-121eb26f2110']",13,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:13.906,Pass,True
,,,,,,,,,,,,,,,,1.389766,,,,,,,,,,,,,,211f2191-41f4-4bda-8eea-8fdceca0b80d,1282,,"[59.8, 4.3]",3835326,37,,,,,0.27500838,,Left Foot,,,,"[83.9, 11.1]",,High Pass,,25.040966,Incomplete,,Sara Björk Gunnarsdóttir,10139.0,,,,,,1,Regular Play,Hallbera Guðný Gísladóttir,10120.0,Left Back,80,Iceland Women's,862,"['2db2b47c-90dc-41d9-8b23-8abf6245c35d', 'ba1629d3-75da-4e33-9721-31730ea921bc']",16,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:16.525,Pass,
,,,,,,,,,,True,,,,,,2.687129,,,,,,,,,,,,,,2db2b47c-90dc-41d9-8b23-8abf6245c35d,1284,,"[36.2, 69.0]",3835326,37,,,,,-1.1618885,,Head,,,,"[41.4, 57.0]",,High Pass,,13.078226,,,Tessa Wullaert,10099.0,,,,,Interception,1,Regular Play,Jody Vangheluwe,276908.0,Right Back,81,Belgium Women's,854,"['211f2191-41f4-4bda-8eea-8fdceca0b80d', 'fd83c499-ee29-4092-ae39-74bee2c796ef']",17,,,,,,,,,,,,,,,,,Belgium Women's,854,00:37:17.914,Pass,
,,,,,,,,,,,,,,,,1.291054,,,,,,,,,,,,,,1ad34461-ab87-4710-afb2-46c6538cd56d,1290,,"[24.6, 33.0]",3835326,37,,,,,0.47734538,,Head,,,,"[39.1, 40.5]",,Low Pass,,16.324827,,,Justine Vanhaevermaet,63308.0,,,,,Recovery,1,Regular Play,Laura De Neve,276897.0,Left Center Back,81,Belgium Women's,854,['bc67f3d9-aa65-485e-8a06-36179eb8147b'],23,,,,,,,,,,,,,,,,,Belgium Women's,854,00:37:23.989,Pass,
,,,,,,,,,,,,,,,,1.711229,,,,,,,,,,,,,,e4af6432-d755-48f3-96e0-7f1578c98056,1292,,"[37.6, 41.3]",3835326,37,,,,,2.5266552,,Left Foot,,,,"[23.3, 51.4]",,High Pass,,17.507141,,,Sari Kees,276906.0,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,81,Belgium Women's,854,['d9e08087-656f-4e4e-8e40-f3aed5cf21c7'],25,,,,,,,,,,,,,,,,,Belgium Women's,854,00:37:25.280,Pass,
,,,,,,,,,,,,,,,,1.525139,,,,,,,,,,,,,,b39528b2-e97c-46b6-9380-57482948bfd7,1296,,"[26.4, 53.2]",3835326,37,,,,,0.28699112,,Right Foot,,,,"[55.2, 61.7]",,Ground Pass,,30.028154,,,Elena Dhont,257837.0,,,,,,1,Regular Play,Sari Kees,276906.0,Right Center Back,81,Belgium Women's,854,['e8c7b610-62f8-40d5-a79d-489ed1227b9e'],28,,,,,,,,,,,,,,,,,Belgium Women's,854,00:37:28.377,Pass,
,,,,,,,,,,,,,,,,2.217627,,,,,,,,,,,,,,c7a6521d-6335-4e08-9023-0c797073cfbb,1299,,"[55.4, 62.1]",3835326,37,,,,,-2.7468016,,Right Foot,,,,"[50.6, 60.1]",,Low Pass,,5.2,,,Tessa Wullaert,10099.0,,,,,,1,Regular Play,Elena Dhont,257837.0,Left Wing,81,Belgium Women's,854,"['a6c0835c-3ef5-4d7b-883c-e6e275a109c1', 'bedcbfd6-04dd-492e-b376-5e0ca53e4b25']",29,,,,,,,,,,,,,,,,,Belgium Women's,854,00:37:29.902,Pass,True
,,,,,,,,,,,,,,,,2.147992,,,,,,,,,,,,,,5e4c1adb-1b8d-402f-8aeb-12909209970f,1302,,"[47.5, 72.7]",3835326,37,,,,,-0.31327617,,Right Foot,,,,"[83.0, 61.2]",,Ground Pass,,37.316216,Incomplete,,Tinne De Caigny,10103.0,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Center Attacking Midfield,81,Belgium Women's,854,"['3897c798-139f-40f0-af72-708c7bdf648c', 'bfebc32e-a0c6-4f60-893f-61ff962e72ac']",32,,,,,,,,,,,,,,,,,Belgium Women's,854,00:37:32.143,Pass,
,,,,,,,,,,,,,,,,2.07882,,,,,,,,,,,,,,5c8951e5-5add-4071-9c33-95cadc81607f,1306,,"[35.8, 15.8]",3835326,37,,,,,2.5027552,,Right Foot,,,,"[11.7, 33.7]",,Ground Pass,,30.020327,,,Sandra Sigurðardóttir,276898.0,,,,,,1,Regular Play,Guðrún Arnardóttir,225394.0,Left Center Back,82,Iceland Women's,862,['65f673cc-aa80-4848-be81-e1936777d41b'],35,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:35.515,Pass,
,,,,,,,,,,,,,,,,1.427344,,,,,,,,,,,,,,368d29b5-6872-4710-b95b-6d4ebe76ee2e,1309,,"[12.4, 33.3]",3835326,37,,,,,0.9750676,,Right Foot,,,,"[26.5, 54.1]",,Ground Pass,,25.12867,,,Glódís Perla Viggósdóttir,10119.0,,,,,,1,Regular Play,Sandra Sigurðardóttir,276898.0,Goalkeeper,82,Iceland Women's,862,['a3dd9e35-7c8f-4a4d-8801-b23fadf8a763'],40,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:40.039,Pass,
,,,,,,,,,,,,,,,,1.208642,,,,,,,,,,,,,,a2a825ec-1486-4238-92d9-98c0a8eda1b0,1312,,"[32.6, 53.1]",3835326,37,,,,,-1.7249686,,Right Foot,,,,"[30.3, 38.3]",,Ground Pass,,14.97765,,,Guðrún Arnardóttir,225394.0,,,,,,1,Regular Play,Glódís Perla Viggósdóttir,10119.0,Right Center Back,82,Iceland Women's,862,['1db9b87e-7146-4e13-b247-5ee3fbd88bdd'],44,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:44.107,Pass,
,,,,,,,,,,,,,,,,1.736728,,,,,,,,,,,,,,d0d1a8d0-c9da-4e8a-9122-eb9820eb7492,1315,,"[29.5, 32.3]",3835326,37,,,,,1.425097,,Left Foot,,,,"[32.2, 50.7]",,Ground Pass,,18.597042,,,Glódís Perla Viggósdóttir,10119.0,,,,,,1,Regular Play,Guðrún Arnardóttir,225394.0,Left Center Back,82,Iceland Women's,862,['702d9a37-7f1c-4c41-bfe1-cb2e427230ab'],46,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:46.458,Pass,
,,,,,,,,,,,,,,,,1.783131,,,,,,,,,,,,,,8e3b235d-38b4-4618-bd5d-0273ff566cf3,1318,,"[37.7, 55.0]",3835326,37,,,,,-1.6642731,,Right Foot,,,,"[35.3, 29.4]",,Ground Pass,,25.712254,,,Guðrún Arnardóttir,225394.0,,,,,,1,Regular Play,Glódís Perla Viggósdóttir,10119.0,Right Center Back,82,Iceland Women's,862,['8b6f06dc-411a-494b-8f8e-842ea6a748df'],52,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:52.203,Pass,
,,,,,,,,,,,,,,,,2.17004,,,,,,,,,,,,,,697b6e77-ad1f-4382-af06-9811535f3ac3,1321,,"[45.1, 24.9]",3835326,37,,,,,-0.5434776,,Right Foot,,,,"[78.7, 4.6]",,High Pass,,39.25621,,,Sveindís Jane Jónsdóttir,190348.0,,,,,,1,Regular Play,Guðrún Arnardóttir,225394.0,Left Center Back,82,Iceland Women's,862,['4bac7100-1624-4ada-a27e-2e457939529f'],55,,,,,,,,,,,,,,,,,Iceland Women's,862,00:37:55.913,Pass,
,,,,,,,,,,,,,,,,1.434741,,,,,,,,,,,,,,548c7664-6014-4ac3-8104-f740980531a3,1328,,"[84.2, 16.7]",3835326,38,,,,,1.0495816,,Right Foot,True,,,"[105.1, 53.1]",,High Pass,,41.973446,Incomplete,,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,,1,Regular Play,Sveindís Jane Jónsdóttir,190348.0,Left Wing,82,Iceland Women's,862,"['2537b9e5-936e-4afc-b931-4e4c8e78639c', 'f2dcdfb3-0cc6-4c76-906c-1ef9220eed3e']",1,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:01.880,Pass,
,,,,,,,,,,,,,,,,2.323582,,,,,,,,,,,,,,8addb4e1-f1e0-4a8a-8f9e-f8040c0cd88b,1331,,"[83.9, 49.8]",3835326,38,,,,,-0.8325097,,Right Foot,,,,"[103.1, 28.7]",,High Pass,,28.528057,Incomplete,,,,,,,,Recovery,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Center Defensive Midfield,82,Iceland Women's,862,['4dd3cc48-f393-4039-bb3f-04f7f783a660'],5,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:05.701,Pass,
,,,,,,,,,,,,,,,,1.547716,,,,,,,,,,,,,,c65aa9e7-f7fb-43fc-a24b-9ca994665f82,1333,,"[88.9, 47.6]",3835326,38,,,,True,0.19739556,,,,,,"[100.4, 49.9]",,High Pass,,11.727745,Incomplete,,Berglind Björg Þorvaldsdóttir,10244.0,,,,,Recovery,1,Regular Play,Gunnhildur Yrsa Jónsdóttir,4975.0,Right Center Midfield,82,Iceland Women's,862,"['47870e6e-e00a-4428-8686-5006aa991df0', 'c8a359c1-2298-428a-9783-82250f5bd888', 'ed11ddb0-bf01-4e4c-b4a4-d6c82ee49dfa']",10,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:10.310,Pass,True
,,,,,,,,,,,,,,,,2.309596,,,,,,,,,,,,,,c2cb228d-ede1-4df1-811f-3d3b8c347af1,1338,,"[21.5, 28.4]",3835326,38,,,,,-0.60133517,,Left Foot,,,,"[43.8, 13.1]",,Ground Pass,,27.044039,Incomplete,,,,,,,,,1,Regular Play,Laura De Neve,276897.0,Left Center Back,82,Iceland Women's,862,['d4928898-334e-4bc5-8703-7b975425a650'],12,,,,,,,,,,,,,,,,,Belgium Women's,854,00:38:12.476,Pass,
,,,,,,,,,,,,,,,,0.821473,,,,,,,,,,,,,,a725f45b-e6b4-416b-8935-77354211abc5,1341,,"[77.7, 66.1]",3835326,38,,,,,0.5917762,,Right Foot,,,,"[89.9, 74.3]",,Ground Pass,,14.69966,,,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,,1,Regular Play,Sif Atladóttir,10130.0,Right Back,82,Iceland Women's,862,['924b5a1a-ec2f-40f4-8ca2-e0acca48ab5d'],16,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:16.564,Pass,
,,,,,,,,,,,,,,,,0.959966,,,,,,,,,,,,,,99c41691-4ec4-4f0d-8490-9c07e30df260,1344,,"[114.4, 65.0]",3835326,38,,,,,-1.3909428,,Right Foot,True,,,"[118.4, 43.0]",,Low Pass,,22.36068,Incomplete,,,,,,,,,1,Regular Play,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,82,Iceland Women's,862,['2670af6e-3414-4f9e-bcfe-e06028f34465'],24,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:24.049,Pass,
,,,,,,,,,,,,,,,,2.767021,,,,,,,,,,,,,,0470907f-e90d-4fd0-a120-b354f93be321,1347,,"[11.9, 42.6]",3835326,38,,,,,-0.102117054,,Left Foot,,,,"[68.5, 36.8]",,High Pass,,56.896397,Incomplete,,,,,,,,,1,From Keeper,Nicky Evrard,276896.0,Goalkeeper,83,Belgium Women's,854,['02f053f5-db2f-4650-9c02-76f10299a05a'],44,,,,,,,,,,,,,,,,,Belgium Women's,854,00:38:44.914,Pass,
,,,,,,,,,,,,,,,,1.278116,,,,,,,,,,,,,,02f053f5-db2f-4650-9c02-76f10299a05a,1349,,"[51.6, 43.3]",3835326,38,,,,True,-0.39020136,,,,,,"[64.0, 38.2]",,High Pass,,13.407833,,,Dagný Brynjarsdóttir,10124.0,,,,,Recovery,1,Regular Play,Glódís Perla Viggósdóttir,10119.0,Right Center Back,84,Iceland Women's,862,"['0470907f-e90d-4fd0-a120-b354f93be321', '089cb34e-bf0c-4ccc-b05d-6d427c6fa536', '9a62fa54-3dd0-450b-bbcc-b5faaf3767f7']",47,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:47.681,Pass,True
,,,,,,,,,,,,,,,,1.862571,,,,,,,,,,,,,,012f4e10-db0a-49ed-b0d0-6fe652845ca4,1354,,"[59.9, 39.7]",3835326,38,,,,,3.0527184,,Right Foot,,,,"[49.8, 40.6]",,Ground Pass,,10.140019,,,Glódís Perla Viggósdóttir,10119.0,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Center Defensive Midfield,84,Iceland Women's,862,"['77e9e66b-78ec-4017-87ed-f8a19042c1e5', '95f01b8e-2baa-4a2b-8020-9de5984eb619']",50,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:50.771,Pass,True
,,,,,,,,,,,,,,,,4.981812,,,,,,,,,,,,,,9118b151-c562-4cfc-a096-a3165cd786bc,1356,,"[49.8, 40.6]",3835326,38,,,,,-0.19193965,,Right Foot,,,,"[99.2, 31.0]",,High Pass,,50.32415,Incomplete,,Sveindís Jane Jónsdóttir,190348.0,,,,,,1,Regular Play,Glódís Perla Viggósdóttir,10119.0,Right Center Back,84,Iceland Women's,862,"['48264319-5bbf-40e6-b467-62e74c447691', '71fc607a-8da3-45b7-be07-efc17ec4101f']",52,,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:52.633,Pass,
,,,,,,,,,,,,,,,,3.001557,,,,,,,,,,,,,,900c1c23-ad47-4125-bd00-3ad309f8ac5a,1365,,"[80.3, 21.4]",3835326,39,,,,,0.5972456,,Right Foot,,,,"[120.0, 48.4]",,High Pass,,48.011353,Out,,,,,,,,Free Kick,1,From Free Kick,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,85,Iceland Women's,862,,37,,,,,,,,,,,,,,,,,Iceland Women's,862,00:39:37.556,Pass,
,,,,,,,,,,,,,,,,1.362207,,,,,,,,,,,,,,b68fcc1d-6c9c-4c32-aef2-7a7a1bbd79c4,1366,,"[6.0, 36.0]",3835326,40,,,,,1.4006512,,Left Foot,,,,"[9.9, 58.7]",,Ground Pass,,23.032585,,,Sari Kees,276906.0,,,,,Goal Kick,1,From Goal Kick,Nicky Evrard,276896.0,Goalkeeper,86,Belgium Women's,854,['ce79f405-0cbc-47e3-b68b-dcf52616d7a1'],2,,,,,,,,,,,,,,,,,Belgium Women's,854,00:40:02.296,Pass,
,,,,,,,,,,,,,,,,2.084301,,,,,,,,,,,,,,031d967a-57f5-415e-a42f-67d25c1d1d49,1368,,"[9.4, 56.9]",3835326,40,,,,,-0.54943985,,Right Foot,,,,"[32.1, 43.0]",,Ground Pass,,26.617662,,,Justine Vanhaevermaet,63308.0,,,,,,1,From Goal Kick,Sari Kees,276906.0,Right Center Back,86,Belgium Women's,854,['b26c13e1-c0ac-4157-a59a-8e56f9b7295d'],3,,,,,,,,,,,,,,,,,Belgium Women's,854,00:40:03.658,Pass,
,,,,,,,,,,,,,,,,4.319068,,,,,,,,,,,,,,b03da450-8b2c-4541-a914-994de7eeb0be,1371,,"[47.3, 47.0]",3835326,40,,,,,-0.80275,,Right Foot,,,,"[92.6, 0.1]",,High Pass,,65.20506,Out,,Janice Cayman,10100.0,,True,,,,1,From Goal Kick,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,86,Belgium Women's,854,['65d9a682-3757-4a0e-8dd5-fff8deb83f45'],8,,,,,,,,,,,,,,,,,Belgium Women's,854,00:40:08.288,Pass,
,,,,,,,,,,,,,,,,1.822839,,,,,,,,,,,,,,c252add4-395b-417b-8309-e478c116a9ab,1373,,"[39.6, 80.0]",3835326,40,,,,,-0.12211661,,,,,,"[61.6, 77.3]",,High Pass,,22.165062,Incomplete,,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,Throw-in,1,From Throw In,Sif Atladóttir,10130.0,Right Back,87,Iceland Women's,862,"['8effce54-8e7d-4318-823e-b55462244d8b', 'c5fa19c0-4889-481b-8de8-b92e05683822']",32,,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:32.870,Pass,
,,,,,,,,,,,,,,,,1.919781,,,,,,,,,,,,,,4f70eced-67a5-44e3-a2a4-88cb26235fef,1385,,"[48.2, 15.4]",3835326,40,,True,,,1.5291537,,Left Foot,,,,"[49.3, 41.8]",,Ground Pass,,26.422907,,,Sari Kees,276906.0,,,,,Free Kick,1,From Free Kick,Laura De Neve,276897.0,Left Center Back,89,Belgium Women's,854,['a766e787-2e6f-4170-a6af-0e1553573a10'],53,,,,,,,,,,,,,,,,,Belgium Women's,854,00:40:53.863,Pass,
,,,,,,,,,,,,,,,,1.111591,,,,,,,,,,,,,,301a7e47-50a5-4f2e-a650-410210fcd86c,1388,,"[63.4, 52.1]",3835326,40,,,,,-0.443593,,Right Foot,,,,"[77.5, 45.4]",,Ground Pass,,15.610893,,,Janice Cayman,10100.0,,,,,,1,From Free Kick,Sari Kees,276906.0,Right Center Back,89,Belgium Women's,854,['7fe364d3-64e3-4040-beeb-7d7f3398e8c9'],58,,,,,,,,,,,,,,,,,Belgium Women's,854,00:40:58.950,Pass,
,,,,,,,,,,,,,,,,1.454701,,,,,,,,,,,,,,cb405526-155e-4867-a467-89c92f0684e2,1391,,"[78.4, 46.0]",3835326,41,,,,,0.851093,,Right Foot,,,,"[92.6, 62.2]",,Low Pass,,21.542517,Incomplete,,Elena Dhont,257837.0,,,,,,1,From Free Kick,Janice Cayman,10100.0,Right Wing,89,Belgium Women's,854,"['08909ee4-29a2-4a57-b264-208ccb9834f9', '7d8f5107-31c0-48d1-851e-78dba8fbad1f']",0,,,,,,,,,,,,,,,,,Belgium Women's,854,00:41:00.061,Pass,
,,,,,,,,,,,,,,,,1.234331,,,,,,,,,,,,,,7d8f5107-31c0-48d1-851e-78dba8fbad1f,1393,,"[27.5, 17.9]",3835326,41,,,,,-0.13572429,,Right Foot,,,,"[50.2, 14.8]",,Ground Pass,,22.910696,Incomplete,,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,Recovery,1,From Free Kick,Hallbera Guðný Gísladóttir,10120.0,Left Back,89,Belgium Women's,854,"['9f79c7b6-4b4c-490d-aeaf-8964ff37ffa1', 'cb405526-155e-4867-a467-89c92f0684e2', 'e00d1f47-0d50-47ee-a993-5783724265c2']",1,,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:01.516,Pass,
,,,,,,,,,,,,,,,,1.523976,,,,,,,,,,,,,,e00d1f47-0d50-47ee-a993-5783724265c2,1395,,"[69.9, 65.3]",3835326,41,,,,,-2.0344439,,Left Foot,,,,"[63.7, 52.9]",,High Pass,,13.863622,Incomplete,,,,,,,,Recovery,1,From Free Kick,Jody Vangheluwe,276908.0,Right Back,89,Belgium Women's,854,"['7406475f-7dc1-4979-aa27-b8a21c06d9ef', '7d8f5107-31c0-48d1-851e-78dba8fbad1f']",2,,,,,,,,,,,,,,,,,Belgium Women's,854,00:41:02.750,Pass,
,,,,,,,,,,,,,,,,3.702311,,,,,,,,,,,,,,6790b933-ae17-48ac-aaed-178d3bfa3081,1404,,"[78.6, 70.8]",3835326,41,,,,,-0.7682008,,Right Foot,,,,"[120.0, 30.8]",,High Pass,,57.567005,Out,,,,,True,,,,1,From Free Kick,Tessa Wullaert,10099.0,Center Attacking Midfield,89,Belgium Women's,854,,12,,,,,,,,,,,,,,,,,Belgium Women's,854,00:41:12.909,Pass,
,,,,,,,,,,,,,,,,1.425295,,,,,,,,,,,,,,d8d36488-5463-4356-b798-13258f2dc492,1405,,"[7.0, 44.1]",3835326,41,,True,,,-1.0821539,,Right Foot,,,,"[15.4, 28.3]",,Ground Pass,,17.894133,,,Guðrún Arnardóttir,225394.0,,,,,Goal Kick,1,From Goal Kick,Sandra Sigurðardóttir,276898.0,Goalkeeper,90,Iceland Women's,862,['cf59a6c0-80fe-4937-bdc2-1cc526a92c8b'],28,,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:28.445,Pass,
,,,,,,,,,,,,,,,,1.478524,,,,,,,,,,,,,,4d83b833-bbb8-4d4c-9266-f2d8b5584520,1407,,"[20.6, 28.7]",3835326,41,,True,,,-0.22887267,,Right Foot,,,,"[38.2, 24.6]",,Ground Pass,,18.071247,,,Dagný Brynjarsdóttir,10124.0,,,,,,1,From Goal Kick,Guðrún Arnardóttir,225394.0,Left Center Back,90,Iceland Women's,862,['0bee37c0-955d-4868-887b-707beac0c9e5'],29,,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:29.870,Pass,
,,,,,,,,,,,,,,,,1.24845,,,,,,,,,,,,,,511abd79-1ac2-428c-84ac-787200885dcf,1410,,"[39.3, 17.6]",3835326,41,,,,,-0.55133426,,Left Foot,,,,"[56.7, 6.9]",,Ground Pass,,20.426699,,,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,,1,From Goal Kick,Dagný Brynjarsdóttir,10124.0,Center Defensive Midfield,90,Iceland Women's,862,"['3907d1a6-e317-49ce-a055-43b12471ec4e', 'a36b7128-9da9-4d88-be37-b15882cfc185']",33,,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:33.016,Pass,True
,,,,,,,,,,,,,,,,1.261437,,,,,,,,,,,,,,a16b39ba-4b91-466d-887a-2f36c1d18fb7,1414,,"[52.8, 6.0]",3835326,41,,,,,2.9708574,,Right Foot,,,,"[41.2, 8.0]",,Ground Pass,,11.771152,,,Hallbera Guðný Gísladóttir,10120.0,,,,,,1,From Goal Kick,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,90,Iceland Women's,862,"['51aa064b-1516-4f08-8a3b-787a5a41eb35', '8a91e297-0d90-44a5-92b5-42ab3d8d3b33']",35,,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:35.215,Pass,True
,,,,,,,,,,,,,,,,3.321813,,,,,,,,,,,,,,a7a454e3-c84c-4efc-b69f-c4c4590b0682,1416,,"[40.9, 7.0]",3835326,41,,,,,0.24497867,,Left Foot,,,,"[74.1, 15.3]",,High Pass,,34.221775,Incomplete,,,,,,,,,1,From Goal Kick,Hallbera Guðný Gísladóttir,10120.0,Left Back,90,Iceland Women's,862,['bbcf6f4b-3876-41e1-ba6c-755e5cae4fd2'],36,,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:36.476,Pass,
,,,,,,,,,,,,,,,,1.230613,,,,,,,,,,,,,,75b9d7a6-4572-490c-ab43-bec33a004815,1418,,"[62.9, 0.1]",3835326,41,,,,,0.4669479,,,,,,"[75.0, 6.2]",,Low Pass,,13.550646,Incomplete,,Sara Björk Gunnarsdóttir,10139.0,,,,,Throw-in,1,From Throw In,Hallbera Guðný Gísladóttir,10120.0,Left Back,91,Iceland Women's,862,"['1e69a9d5-4091-4ee8-a7a0-a0277ecb2b81', '62a14496-32be-435f-a114-a7397efa4bb6']",59,,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:59.732,Pass,
,,,,,,,,,,,,,,,,1.914441,,,,,,,,,,,,,,1a65acfb-ef2c-463a-8bec-32979546793b,1421,,"[77.9, 0.1]",3835326,42,,,,,0.7561667,,,,,,"[95.5, 16.7]",,High Pass,,24.193388,,,Berglind Björg Þorvaldsdóttir,10244.0,,,,,Throw-in,1,From Throw In,Hallbera Guðný Gísladóttir,10120.0,Left Back,92,Iceland Women's,862,['492303c7-0bb1-4f50-b9b4-1bc46441ca38'],13,,,,,,,,,,,,,,,,,Iceland Women's,862,00:42:13.245,Pass,
,,,,,,,,,,,,,,,,3.256483,,,,,,,,,,,,,,ee9684a7-d04e-45a4-afe1-391bd27c3817,1431,,"[34.9, 70.4]",3835326,42,,,,,-2.6469092,,Left Foot,,,,"[10.8, 57.4]",,Ground Pass,,27.382658,,,Sari Kees,276906.0,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Center Attacking Midfield,93,Belgium Women's,854,['e1cd25ad-f850-4816-abed-169e7f31717c'],20,,,,,,,,,,,,,,,,,Belgium Women's,854,00:42:20.337,Pass,
,,,,,,,,,,,,,,,,2.091009,,,,,,,,,,,,,,d5dfbe70-f1b7-4d32-9774-cdeddc897bd7,1433,,"[8.9, 58.7]",3835326,42,,,,,-1.9110633,,Left Foot,,,,"[3.2, 42.6]",,Ground Pass,,17.079227,,,Nicky Evrard,276896.0,,,,,,1,Regular Play,Sari Kees,276906.0,Right Center Back,93,Belgium Women's,854,['71c2442a-3410-490a-aa17-203a0cb41b62'],23,,,,,,,,,,,,,,,,,Belgium Women's,854,00:42:23.593,Pass,
,,,,,,,,,,,,,,,,1.700091,,,,,,,,,,,,,,7cd82428-af7e-4564-b1fe-ac5f9c883613,1436,,"[8.9, 42.2]",3835326,42,,,,,-1.5416783,,Right Foot,,,,"[9.5, 21.6]",,Ground Pass,,20.608736,,,Laura De Neve,276897.0,,,,,,1,Regular Play,Nicky Evrard,276896.0,Goalkeeper,93,Belgium Women's,854,['18d8667a-0cbb-4efd-817d-70082eb23f98'],29,,,,,,,,,,,,,,,,,Belgium Women's,854,00:42:29.412,Pass,
,,,,,,,,,,,,,,,,0.935452,,,,,,,,,,,,,,b5098012-1230-4d87-a381-cad051c293ae,1439,,"[9.4, 21.9]",3835326,42,,,,,1.0040671,,Left Foot,,,,"[16.4, 32.9]",,Ground Pass,,13.038404,,,Julie Biesmans,10095.0,,,,,,1,Regular Play,Laura De Neve,276897.0,Left Center Back,93,Belgium Women's,854,['f0ca3d58-312b-4e8a-9a15-36912ccc38d0'],31,,,,,,,,,,,,,,,,,Belgium Women's,854,00:42:31.737,Pass,
