ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.32741,,,,,,,,,,3e37b87f-a8dd-433e-a232-7f6d15b7d3dd,2736,,,"[25.2, 67.0]",3835319,71,,True,,,1.0954534,,Right Foot,,,,"[28.7, 73.8]",,Ground Pass,,7.6478753,,,Carina Wenninger,10241.0,,,,,,,2,Regular Play,Sarah Puntigam,10240.0,Center Defensive Midfield,136,Austria Women's,859,['66356ab8-edea-4283-aab4-6f0021fe02d3'],12,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:12.712,Pass,
,,,,,,,,,,,,,,2.541348,,,,,,,,,,7f24bbec-cbe8-4cf2-8ec7-7d537bd15c3e,2738,,,"[29.1, 73.8]",3835319,71,,,,,0.002739719,,Right Foot,,,,"[65.6, 73.9]",,High Pass,,36.500137,,Incomplete,,,,,,,,,2,Regular Play,Carina Wenninger,10241.0,Right Center Back,136,Austria Women's,859,['f3140c29-7167-4bbd-8c47-8464dcc3be5d'],14,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:14.238,Pass,
,,,,,,,,,,,,,,1.01219,,,,,,,,,,f3140c29-7167-4bbd-8c47-8464dcc3be5d,2740,,,"[54.5, 6.2]",3835319,71,,,,True,0.43535328,,,,,,"[63.1, 10.2]",,High Pass,,9.484725,,Incomplete,Lauren Hemp,15555.0,,,,,,Recovery,2,Regular Play,Rachel Daly,5058.0,Left Back,136,Austria Women's,859,"['3b1a19c4-5484-4a71-b02d-87bdce77f059', '7f24bbec-cbe8-4cf2-8ec7-7d537bd15c3e', '8e0e46ca-4559-4a86-b874-8341d9651f2b', 'c0a32448-e6db-431a-9f8b-100f8b61d485']",16,,,,,,,,,,,,,,,,,England Women's,865,00:26:16.779,Pass,True
,,,,,,,,,,,,,,0.974623,,,,,,,,,,af36480b-c629-42b3-bab3-e1e8528139f1,2747,,,"[73.9, 80.0]",3835319,71,,True,,,-0.35812965,,,,,,"[91.0, 73.6]",,High Pass,,18.258423,,,Julia Hickelsberger Füller,32341.0,,,,,,Throw-in,2,From Throw In,Laura Wienroither,46973.0,Right Back,137,Austria Women's,859,['579af75d-346c-43d0-aad7-ef65869a5632'],34,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:34.002,Pass,
,,,,,,,,,,,,,,0.599043,,,,,,,,,,517e9cdb-6f8a-48c4-af10-653374d714fc,2754,,,"[102.0, 80.0]",3835319,71,,,,,-1.2606282,,,,,,"[104.5, 72.2]",,Low Pass,,8.190848,,,Sarah Zadrazil,10236.0,,,,,,Throw-in,2,From Throw In,Laura Wienroither,46973.0,Right Back,138,Austria Women's,859,['73b267fa-02fe-4584-ab76-18910e48d938'],48,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:48.702,Pass,
,,,,,,,,,,,,,,0.975066,,,,,,,,,,691df875-2dce-4a91-9e3a-6ff2518b952d,2757,,,"[104.7, 71.8]",3835319,71,,,,,1.9868609,,Right Foot,,,,"[102.8, 76.1]",,Low Pass,,4.7010636,,,Laura Wienroither,46973.0,,,,,,,2,From Throw In,Sarah Zadrazil,10236.0,Right Center Midfield,138,Austria Women's,859,['3ae2a438-5f56-4af4-a7dc-de539b41a609'],49,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:49.344,Pass,
,,,,,,,,,,,,,,0.254175,,,,,,,,,,64e09f5d-105e-4258-9310-2e799d60fc28,2760,,,"[102.8, 75.7]",3835319,71,,,,,-0.124354996,,Right Foot,,,,"[106.0, 75.3]",,Ground Pass,,3.224903,,Incomplete,Sarah Zadrazil,10236.0,,,,,,,2,From Throw In,Laura Wienroither,46973.0,Right Back,138,Austria Women's,859,"['9047428a-9252-4395-8753-8f8320c43046', '9fa2cb89-e218-40f4-87bb-89d40a9b7abd']",51,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:51.453,Pass,
,,,,,,,,,,,,,,1.262237,,,,,,,,,,062d6ef4-b983-46e8-b2fa-e1d99ac755a5,2763,,,"[107.6, 80.0]",3835319,71,,,,,-1.6121521,,,,,,"[107.0, 65.5]",,High Pass,,14.512408,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Laura Wienroither,46973.0,Right Back,139,Austria Women's,859,['b3a99dbd-5f9a-44da-87e8-799ba39d31c8'],58,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:58.224,Pass,
,,,,,,,,,,,,,,1.141224,,,,,,,,,,b3a99dbd-5f9a-44da-87e8-799ba39d31c8,2765,,,"[13.1, 14.6]",3835319,71,,,,True,1.1958046,,,,,,"[16.8, 24.0]",,Low Pass,,10.10198,,,Georgia Stanway,4643.0,,,,,,Recovery,2,From Throw In,Rachel Daly,5058.0,Left Back,139,Austria Women's,859,"['062d6ef4-b983-46e8-b2fa-e1d99ac755a5', '982cd059-d1f3-49c5-9b34-731371f10a1d', 'e192eecc-ce38-4757-9659-6a6c46808151']",59,,,,,,,,,,,,,,,,,England Women's,865,00:26:59.486,Pass,True
,,,,,,,,,,,,,,2.069202,,,,,,,,,,dbaa42ab-328b-4b89-a0d7-a1e87874db7a,2769,,,"[26.0, 18.3]",3835319,72,,,,,-1.146755,,Right Foot,,,,"[33.9, 0.8]",,Ground Pass,,19.200521,,Out,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,139,Austria Women's,859,['79ecc104-2572-4762-b81f-12c3296353e9'],2,,,,,,,,,,,,,,,,,England Women's,865,00:27:02.529,Pass,True
,,,,,,,,,,,,,,0.894488,,,,,,,,,,287696ab-94df-4e18-a45f-26328e7b989a,2770,,,"[93.1, 80.0]",3835319,72,,,,,-0.4057015,,,,,,"[108.0, 73.6]",,High Pass,,16.21635,,,Sarah Zadrazil,10236.0,,,,,,Throw-in,2,From Throw In,Laura Wienroither,46973.0,Right Back,140,Austria Women's,859,['6ec14c3a-08dd-4d90-a656-36ea5351aab3'],16,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:16.527,Pass,
,,,,,,,,,,,,,,0.737851,,,,,,,,,,db5d14c7-c8aa-4bd9-8022-11bdf955a6bc,2774,,,"[108.7, 76.3]",3835319,72,,,,,-2.8169603,,Left Foot,,,,"[98.3, 72.8]",,Ground Pass,,10.973149,,,Laura Wienroither,46973.0,,,,,,,2,From Throw In,Sarah Zadrazil,10236.0,Right Center Midfield,140,Austria Women's,859,['6b5dc72e-ccfc-4cde-a372-5deb5ee9cd53'],19,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:19.666,Pass,
,,,,,,,,,,,,,,1.856386,,,,,,,,,,e1e4d657-3540-4507-aa56-8a634bde5878,2781,,,"[108.7, 74.5]",3835319,72,,,,,-1.4101807,,Right Foot,True,,,"[114.5, 38.7]",,High Pass,,36.26679,,Incomplete,,,,,,,,,2,From Throw In,Laura Wienroither,46973.0,Right Back,140,Austria Women's,859,['84f26bec-b2bf-4fbb-8efc-e7207f6951b0'],23,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:23.614,Pass,
,,,,,,,,,,,,,,0.955366,,,,,,,,,,c14e41d4-a1c6-4824-a3f6-329f4b5ef409,2785,,,"[102.6, 4.1]",3835319,72,,,,,2.7324886,,Left Foot,,,,"[88.3, 10.3]",,Ground Pass,,15.586212,,,Laura Feiersinger,10242.0,,,,,,,2,From Throw In,Verena Hanshaw,10248.0,Left Back,140,Austria Women's,859,['35065eb0-9051-4e18-a1bb-e08012f284ad'],32,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:32.583,Pass,
,,,,,,,,,,,,,,2.962283,,,,,,,,,,a2378cc1-3938-4d7c-8130-4b5ff53146e6,2790,,,"[76.0, 10.3]",3835319,72,,,,,1.8468174,,Right Foot,,,,"[64.5, 50.9]",,Low Pass,,42.197273,,,Carina Wenninger,10241.0,,,True,,,,2,From Throw In,Laura Feiersinger,10242.0,Left Center Midfield,140,Austria Women's,859,"['c9c1300b-1433-4928-bd57-5209ecc201f4', 'd0b85d98-e07e-424a-b38a-019142d530fe']",39,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:39.366,Pass,True
,,,,,,,,,,,,,,1.934139,,,,,,,,,,11049ac2-bf5f-4546-b2bb-909ae61999df,2793,,,"[72.4, 54.9]",3835319,72,,,,,-0.58412063,,Right Foot,,,,"[102.2, 35.2]",,High Pass,,35.72296,,Incomplete,Nicole Billa,10233.0,,,,,,,2,From Throw In,Carina Wenninger,10241.0,Right Center Back,140,Austria Women's,859,"['d73cf7a9-2262-4b63-b71d-05613ef76823', 'f161673b-a36a-4b32-a524-8da7de5ef300']",44,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:44.474,Pass,
,,,,,,,,,,,,,,0.762741,,,,,,,,,,b48e903c-275f-41c3-b5af-49da585ee4b4,2799,,,"[29.6, 41.0]",3835319,72,,,,,1.4025896,,Right Foot,,,,"[31.4, 51.6]",,Ground Pass,,10.751744,,,Georgia Stanway,4643.0,,,,,,,2,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,140,Austria Women's,859,"['125b6527-86a2-4e7f-8f88-58d356283bf9', '1b9eace5-a2f6-4130-b473-68abb8571fcd']",48,,,,,,,,,,,,,,,,,England Women's,865,00:27:48.818,Pass,True
,,,,,,,,,,,,,,4.183201,,,,,,,,,,85ce867a-05d0-4803-9dbc-e138f5321cf5,2802,,,"[33.7, 51.2]",3835319,72,,,,,0.4336566,,Right Foot,,,,"[74.3, 70.0]",,Ground Pass,,44.741478,,Incomplete,Chloe Kelly,15570.0,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,140,Austria Women's,859,"['05b3dabf-687d-4fe5-afcc-003c98eced34', 'babd04e7-1ddc-4cbf-abe7-cdcc6c39f749']",50,,,,,,,,,,,,,,,,,England Women's,865,00:27:50.178,Pass,
,,,,,,,,,,,,,,1.782507,,,,,,,,,,a076212f-7434-43e3-a38b-3ad4bba6225e,2806,,,"[41.4, 10.7]",3835319,72,,,,,2.6599913,,Right Foot,,,,"[12.7, 25.7]",,Ground Pass,,32.383484,,,Manuela Zinsberger,10237.0,,,,,,,2,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,140,Austria Women's,859,['d9489cdf-ab70-4650-af0e-3ff1755262ca'],55,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:55.336,Pass,
,,,,,,,,,,,,,,2.084342,,,,,,,,,,bf83e428-9a8e-4016-8ce4-087f213bc99b,2809,,,"[13.1, 31.0]",3835319,72,,,,,1.1757543,,Right Foot,,,,"[24.9, 59.3]",,Ground Pass,,30.66154,,,Carina Wenninger,10241.0,,,,,,,2,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,140,Austria Women's,859,['65debe00-7d20-4e39-b041-c33242b1ede1'],58,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:58.595,Pass,
,,,,,,,,,,,,,,1.184861,,,,,,,,,,5ac3f03b-ca7b-4982-b630-05c7a4c846e7,2812,,,"[25.1, 60.7]",3835319,73,,,,,-0.46033636,,Right Foot,,,,"[37.2, 54.7]",,Ground Pass,,13.505924,,,Sarah Zadrazil,10236.0,,,,,,,2,From Throw In,Carina Wenninger,10241.0,Right Center Back,140,Austria Women's,859,['ed119543-53a6-4fbf-8fd0-7c1d5ffdb99f'],2,,,,,,,,,,,,,,,,,Austria Women's,859,00:28:02.061,Pass,
,,,,,,,,,,,,,,1.607081,,,,,,,,,,18f482e0-2f29-47f2-99e7-83e3f7f9b030,2815,,,"[32.6, 51.4]",3835319,73,,,,,-2.448469,,Right Foot,,,,"[14.3, 36.2]",,Ground Pass,,23.789284,,,Manuela Zinsberger,10237.0,,,,,,,2,From Throw In,Sarah Zadrazil,10236.0,Right Center Midfield,140,Austria Women's,859,['2ec4a95f-7ed5-4353-94c2-391116adc28a'],4,,,,,,,,,,,,,,,,,Austria Women's,859,00:28:04.396,Pass,
,,,,,,,,,,,,,,1.483555,,,,,,,,,,8a3a7a72-1fcd-462b-9999-ffe0fff208f2,2818,,,"[14.3, 36.2]",3835319,73,,,,,-0.7952988,,Right Foot,,,,"[24.3, 26.0]",,Ground Pass,,14.284257,,,Viktoria Schnaderbeck,10235.0,,,,,,,2,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,140,Austria Women's,859,['3a36109f-97a3-44c2-8efb-584575c7c7d2'],7,,,,,,,,,,,,,,,,,Austria Women's,859,00:28:07.496,Pass,
,,,,,,,,,,,,,,2.012769,,,,,,,,,,5d8a8ada-de92-48f5-93d3-ef2731c95938,2821,,,"[26.2, 27.0]",3835319,73,,,,,1.3867904,,Right Foot,,,,"[32.9, 63.0]",,Ground Pass,,36.618164,,,Carina Wenninger,10241.0,,,,,,,2,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,140,Austria Women's,859,['f7c7853f-f7ec-43fd-8400-52cfadab9deb'],10,,,,,,,,,,,,,,,,,Austria Women's,859,00:28:10.642,Pass,
,,,,,,,,,,,,,,0.687349,,,,,,,,,,1f293a68-0c3b-4feb-bf38-f3e997df8cc7,2825,,,"[52.0, 68.4]",3835319,73,,,,,-0.37451243,,Right Foot,,,,"[69.3, 61.6]",,High Pass,,18.588438,,,Julia Hickelsberger Füller,32341.0,,,,,,,2,From Throw In,Carina Wenninger,10241.0,Right Center Back,140,Austria Women's,859,"['97c4e634-b64e-47a3-ae73-318d4afe7059', 'a3dda9d5-ea29-42c0-828b-2d7193eef0a9']",16,,,,,,,,,,,,,,,,,Austria Women's,859,00:28:16.640,Pass,True
,,,,,,,,,,,,,,1.464879,,,,,,,,,,b8cb10d2-3b15-4432-847b-3d95f22b12db,2827,,,"[69.3, 61.6]",3835319,73,,,,,-0.53067666,,Head,,,,"[86.0, 51.8]",,High Pass,,19.36311,,,Nicole Billa,10233.0,,,,,,,2,From Throw In,Julia Hickelsberger Füller,32341.0,Right Wing,140,Austria Women's,859,['d5e58140-8828-4373-b379-369211ac42cf'],17,,,,,,,,,,,,,,,,,Austria Women's,859,00:28:17.384,Pass,
,,,,,,,,,,,,,,1.212483,,,,,,,,,,2fd2be4d-3651-49e5-a3d4-7c8f6eadd174,2833,,,"[90.5, 80.0]",3835319,73,,,,,-0.5635775,,,,,,"[104.9, 70.9]",,Low Pass,,17.034376,,,Julia Hickelsberger Füller,32341.0,,,,,,Throw-in,2,From Throw In,Laura Wienroither,46973.0,Right Back,141,Austria Women's,859,['b209a119-b12a-423d-a767-248d13deb8c4'],26,,,,,,,,,,,,,,,,,Austria Women's,859,00:28:26.511,Pass,
,,,,,,,,,,,,,,2.153005,,,,,,,,,,074b3697-8764-4064-ba2d-b8b6757d7066,2840,,,"[112.4, 74.9]",3835319,74,,,,,-1.5190713,,Left Foot,True,,,"[114.3, 38.2]",,High Pass,,36.74915,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Verena Hanshaw,10248.0,Left Back,142,Austria Women's,859,['f645016a-d53f-4189-8519-3d6f9d85911f'],8,,,,,,,,,,,,,,,,,Austria Women's,859,00:29:08.852,Pass,
,,,,,,,,,,,,,,2.856643,,,,,,,,,,8182715f-e5f7-434b-b52d-67531757c97b,2854,,,"[18.5, 48.3]",3835319,74,,,,,0.80305284,,Right Foot,,,,"[49.1, 80.0]",,Ground Pass,,44.05962,,Out,,,,,,,,,2,From Free Kick,Alessia Russo,47521.0,Center Forward,142,Austria Women's,859,,16,,,,,,,,,,,,,,,,,England Women's,865,00:29:16.120,Pass,
,,,,,,,,,,,,,,0.981141,,,,,,,,,,46cb68e3-3245-45db-aea8-6a5cb9da5c38,2855,,,"[77.8, 0.1]",3835319,74,,,,,1.0851742,,,,,,"[83.5, 10.9]",,Low Pass,,12.21188,,,Nicole Billa,10233.0,,,,,,Throw-in,2,From Throw In,Verena Hanshaw,10248.0,Left Back,143,Austria Women's,859,['835321dd-aed7-4a4b-80b0-ea611810681e'],52,,,,,,,,,,,,,,,,,Austria Women's,859,00:29:52.670,Pass,
,,,,,,,,,,,,,,0.853901,,,,,,,,,,143b2a65-cd23-4ee6-a50d-7071250d2009,2858,,,"[77.8, 7.4]",3835319,74,,,,,-3.0916343,,Right Foot,,,,"[61.8, 6.6]",,Ground Pass,,16.019987,,,Sarah Puntigam,10240.0,,,,,,,2,From Throw In,Nicole Billa,10233.0,Center Forward,143,Austria Women's,859,['9df236d3-59ff-4dea-82d3-eab5b237b402'],56,,,,,,,,,,,,,,,,,Austria Women's,859,00:29:56.013,Pass,
,,,,,,,,,,,,,,1.222145,,,,,,,,,,8a2222fa-017a-4a2a-9ff2-834e0ff2eebd,2861,,,"[62.2, 7.6]",3835319,74,,,,,0.55616623,,Left Foot,,,,"[73.3, 14.5]",,Ground Pass,,13.069813,,,Nicole Billa,10233.0,,,,,,,2,From Throw In,Sarah Puntigam,10240.0,Center Defensive Midfield,143,Austria Women's,859,['8d576d59-ab8a-4b0b-a415-250c07d79633'],57,,,,,,,,,,,,,,,,,Austria Women's,859,00:29:57.982,Pass,
,,,,,,,,,,,,,,3.644809,,,,,,,,,,24f12842-fb4e-462c-b76d-938d0157787f,2864,,,"[73.3, 18.7]",3835319,75,,,,,1.3184323,,Right Foot,,,,"[85.6, 66.4]",,High Pass,,49.26033,,,Julia Hickelsberger Füller,32341.0,,,True,,,,2,From Throw In,Nicole Billa,10233.0,Center Forward,143,Austria Women's,859,['0f272aff-3006-46f2-ae6f-fa5c1b189088'],0,,,,,,,,,,,,,,,,,Austria Women's,859,00:30:00.305,Pass,
,,,,,,,,,,,,,,1.168443,,,,,,,,,,60e5b9f9-c365-498c-9495-6962b7570b77,2870,,,"[86.4, 80.0]",3835319,75,,,,,-0.31638387,,,,,,"[103.2, 74.5]",,High Pass,,17.677387,,Incomplete,Sarah Zadrazil,10236.0,,,,,,Throw-in,2,From Throw In,Laura Wienroither,46973.0,Right Back,144,Austria Women's,859,"['51bde1ec-794d-4c4b-9e98-75f181698c84', 'aad81cfb-9eae-4ba5-968d-5714560ff06b']",15,,,,,,,,,,,,,,,,,Austria Women's,859,00:30:15.818,Pass,
,,,,,,,,,,,,,,1.080174,,,,,,,,,,a10a102e-1a7a-471f-8ea2-34f1903b4ce7,2873,,,"[104.1, 80.0]",3835319,75,,,,,-1.6191458,,,,,,"[103.5, 67.6]",,High Pass,,12.414508,,,Nicole Billa,10233.0,,,,,,Throw-in,2,From Throw In,Laura Wienroither,46973.0,Right Back,145,Austria Women's,859,['bf34b457-6409-4ac8-8b89-e995991f29aa'],30,,,,,,,,,,,,,,,,,Austria Women's,859,00:30:30.969,Pass,
,,,,,,,,,,,,,,1.178743,,,,,,,,,,2ddfcd99-3715-4e4b-baff-522c1dba9a98,2882,,,"[21.8, 19.6]",3835319,75,,,,,0.5535335,,Right Foot,,,,"[39.6, 30.6]",,High Pass,,20.924627,,Incomplete,Chloe Kelly,15570.0,,,,,,,2,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,145,Austria Women's,859,"['479483dd-0903-40cb-ae34-d2324c645fb1', 'a1952885-e23f-4df7-91fc-f4dfb5d00fc8', 'a8275dda-cc8a-4530-9f2d-09cf6bbe39fe']",35,,,,,,,,,,,,,,,,,England Women's,865,00:30:35.264,Pass,True
,,,,,,,,,,,,,,1.086787,,,,,,,,,,479483dd-0903-40cb-ae34-d2324c645fb1,2884,,,"[80.5, 49.5]",3835319,75,,,,,-1.0857615,,Head,,,,"[88.3, 34.7]",,High Pass,,16.729614,,,Barbara Dunst,43046.0,,,,,,Recovery,2,From Throw In,Verena Hanshaw,10248.0,Left Back,145,Austria Women's,859,"['2cc57191-f0df-4d7c-b043-7bba1f5df883', '2ddfcd99-3715-4e4b-baff-522c1dba9a98']",36,,,,,,,,,,,,,,,,,Austria Women's,859,00:30:36.443,Pass,
,,,,,,,,,,,,,,1.402716,,,,,,,,,,9425d9ce-d278-46a2-afbb-065d210a0c06,2888,,,"[79.5, 41.1]",3835319,75,,,,,-0.5505949,,Right Foot,,,,"[95.3, 31.4]",,High Pass,,18.539957,,Incomplete,Verena Hanshaw,10248.0,,,,,,,2,From Throw In,Barbara Dunst,43046.0,Left Wing,145,Austria Women's,859,"['434a705e-c31c-498c-baa2-534d46f22c5f', 'f934a81c-6071-41ac-b030-7fb4f2d1dcc3']",40,,,,,,,,,,,,,,,,,Austria Women's,859,00:30:40.257,Pass,
,,,,,,,,,,,,,,0.952858,,,,,,,,,,59cbb00e-cc68-4d3d-bcf6-ab2d078f40f6,2892,,,"[24.3, 51.6]",3835319,75,,,,,-1.2812927,,Right Foot,,,,"[28.5, 37.5]",,Ground Pass,,14.71224,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,146,England Women's,865,['8381bc92-2217-4e75-bfcd-a3d768e0c947'],42,,,,,,,,,,,,,,,,,England Women's,865,00:30:42.497,Pass,
,,,,,,,,,,,,,,4.000022,,,,,,,,,,ed27ea86-ecf9-4696-a500-ef81386fbacd,2895,,,"[28.5, 38.7]",3835319,75,,,,,0.6592187,69293f8b-dd80-4ded-930e-d68ed24de53c,Right Foot,,,,"[62.7, 65.2]",,High Pass,,43.265343,,,Chloe Kelly,15570.0,True,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,146,England Women's,865,['d62f607a-19c1-48bb-a6fb-c590a8f4a7c9'],43,,,,,,,,,,,,,,,,,England Women's,865,00:30:43.489,Pass,
,,,,,,,,,,,,,,1.148333,,,,,,,,,,e43fa50c-45b9-4313-8fc8-a727c9f6a752,2902,,,"[6.0, 44.0]",3835319,76,,,,,-1.9333405,,Right Foot,,,,"[2.7, 35.3]",,Ground Pass,,9.304837,,,Manuela Zinsberger,10237.0,,,,,,Goal Kick,2,From Goal Kick,Carina Wenninger,10241.0,Right Center Back,147,Austria Women's,859,['dfe4d44f-f4cb-4e95-9f14-459db9f905f8'],40,,,,,,,,,,,,,,,,,Austria Women's,859,00:31:40.041,Pass,
,,,,,,,,,,,,,,1.302201,,,,,,,,,,51924076-73dd-4b57-84f2-ab787634adfb,2906,,,"[5.0, 31.6]",3835319,76,,,,,-1.357858,,Right Foot,,,,"[7.4, 20.5]",,Ground Pass,,11.356496,,,Marina Georgieva,43038.0,,,,,,,2,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,147,Austria Women's,859,['1f877c8e-906a-4577-a4d4-5913017bc807'],42,,,,,,,,,,,,,,,,,Austria Women's,859,00:31:42.194,Pass,
,,,,,,,,,,,,,,0.057944,,,,,,,,,,f4d79f8c-6615-41d9-907a-0199d9466709,2910,,,"[2.5, 9.9]",3835319,76,,,,,-0.81871915,,Left Foot,,,,"[5.4, 6.8]",,Ground Pass,,4.244997,,Incomplete,,,,,,,,,2,From Goal Kick,Marina Georgieva,43038.0,Left Center Back,147,Austria Women's,859,['c7476970-f86e-4dae-bf79-09c6b03a259a'],49,,,,,,,,,,,,,,,,,Austria Women's,859,00:31:49.353,Pass,
,,,,,,,,,,,,,,0.700344,,,,,,,,,,a22e3df8-4155-4e80-9f4b-1c473ac1572e,2912,,,"[19.5, 0.1]",3835319,77,,,,,0.42826414,,,,,,"[28.7, 4.3]",,Low Pass,,10.113358,,,Laura Feiersinger,10242.0,,,,,,Throw-in,2,From Throw In,Verena Hanshaw,10248.0,Left Back,148,Austria Women's,859,['fa376376-2973-4fb0-9cf8-af3c30877334'],2,,,,,,,,,,,,,,,,,Austria Women's,859,00:32:02.552,Pass,
,,,,,,,,,,,,,,0.948011,,,,,,,,,,28c8147a-f75b-4375-95f2-cfb324b52f4c,2915,,,"[28.5, 4.5]",3835319,77,,,,,-3.0522788,,Right Foot,,,,"[21.8, 3.9]",,Low Pass,,6.726812,,,Verena Hanshaw,10248.0,,,,,,,2,From Throw In,Laura Feiersinger,10242.0,Left Center Midfield,148,Austria Women's,859,['8d91170a-8fa7-4bc3-ab67-1933197e228e'],3,,,,,,,,,,,,,,,,,Austria Women's,859,00:32:03.304,Pass,
,,,,,,,,,,,,,,3.145712,,,,,,,,,,a0a6edcd-56b6-4c61-bebe-b02039b7340a,2918,,,"[21.8, 3.9]",3835319,77,,,,,0.60477954,,Left Foot,,,,"[55.8, 27.4]",,High Pass,,41.330982,,Incomplete,,,,,,,,,2,From Throw In,Verena Hanshaw,10248.0,Left Back,148,Austria Women's,859,['41fe0985-7ab7-4399-8589-cd6302bcc432'],4,,,,,,,,,,,,,,,,,Austria Women's,859,00:32:04.297,Pass,
,,,,,,,,,,,,,,1.745417,,,,,,,,,,41fe0985-7ab7-4399-8589-cd6302bcc432,2919,,,"[64.3, 52.7]",3835319,77,,,,,2.5272803,,Right Foot,,,,"[53.1, 60.6]",,Ground Pass,,13.705838,,,Leah Williamson,18999.0,,,,,,Recovery,2,From Throw In,Rachel Daly,5058.0,Left Back,148,Austria Women's,859,"['4812cba1-b4a9-4ea3-a7e5-523ae63cf887', 'a0a6edcd-56b6-4c61-bebe-b02039b7340a']",7,,,,,,,,,,,,,,,,,England Women's,865,00:32:07.443,Pass,
,,,,,,,,,,,,,,2.112679,,,,,,,,,,6e4ffc43-fefd-418d-b96d-3be0526ccd2c,2922,,,"[53.9, 62.1]",3835319,77,,,,,0.30499235,,Right Foot,,,,"[80.9, 70.6]",,Ground Pass,,28.30636,,Incomplete,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Left Center Back,148,Austria Women's,859,['038da62b-77e2-4d14-aecc-4e1a69c7863b'],9,,,,,,,,,,,,,,,,,England Women's,865,00:32:09.642,Pass,
,,,,,,,,,,,,,,0.805143,,,,,,,,,,0a6e8c96-7aa5-4afb-93cb-19cd10053b81,2925,,,"[44.5, 13.0]",3835319,77,,,,,1.6268125,,Left Foot,,,,"[43.9, 23.7]",,Ground Pass,,10.716809,,,Sarah Puntigam,10240.0,,,,,,,2,From Throw In,Verena Hanshaw,10248.0,Left Back,148,Austria Women's,859,['e4225f06-1015-456a-9366-030627f55fad'],12,,,,,,,,,,,,,,,,,Austria Women's,859,00:32:12.764,Pass,
,,,,,,,,,,,,,,1.691859,,,,,,,,,,e556b80e-217e-4f25-957d-a52c2d9737a2,2928,,,"[43.7, 24.5]",3835319,77,,,,,2.0010302,,Left Foot,,,,"[37.0, 39.1]",,Ground Pass,,16.063934,,,Carina Wenninger,10241.0,,,,,,,2,From Throw In,Sarah Puntigam,10240.0,Center Defensive Midfield,148,Austria Women's,859,['1b69df55-a6dc-47d3-8c92-b59879586379'],14,,,,,,,,,,,,,,,,,Austria Women's,859,00:32:14.612,Pass,
