50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,20ee8498-43d4-4153-b569-a5c7575adabe,1,,,3835323,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Portugal Women's,864,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 34872, 'name': 'Inês Teixeira Pereira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 62905, 'name': 'Catarina Amado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 32143, 'name': 'Diana Catarina Ribeiro Gomes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 10162, 'name': 'Carole da Silva Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 45144, 'name': 'Joana Filipa Gaspar Silva Marchão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 10140, 'name': 'Dolores Isabel Jacome Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 10167, 'name': 'Tatiana Vanessa Ferreira Pinto'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 34875, 'name': 'Andreia Alexandra Norton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 10159, 'name': 'Diana Micaela Abreu de Sousa e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 32054, 'name': 'Jéssica da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 10141, 'name': 'Ana Borges'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Portugal Women's,864,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,86998e2b-0274-46a9-b1a9-5414e2bed806,2,,,3835323,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Portugal Women's,864,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 10417, 'name': 'Viola Calligaris'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 10416, 'name': 'Rahel Kiwic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 63073, 'name': 'Sandy Mändly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Switzerland Women's,860,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d1aff8a0-f652-44ba-904a-e21819c72677,3,,,3835323,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Portugal Women's,864,['0668af57-3570-47c0-a7bb-6815eb648e2b'],0,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0668af57-3570-47c0-a7bb-6815eb648e2b,4,,,3835323,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Portugal Women's,864,['d1aff8a0-f652-44ba-904a-e21819c72677'],0,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36f6ee08-4419-4c99-9eec-f65180aea264,1779,,,3835323,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,96,Portugal Women's,864,['36eeb60b-a863-41b3-9868-042d7e570e86'],0,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36eeb60b-a863-41b3-9868-042d7e570e86,1780,,,3835323,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,96,Portugal Women's,864,['36f6ee08-4419-4c99-9eec-f65180aea264'],0,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.226419,,,,,,,,,,,,793b4827-fc31-4cdf-af6a-59a635dfe24c,5,,"[61.0, 40.1]",3835323,0,,,,,-2.9241552,,Right Foot,,,,"[52.4, 38.2]",,Ground Pass,,8.807384,,,,Sandy Mändly,63073.0,,,,,Kick Off,1,From Kick Off,Ramona Bachmann,4659.0,Center Forward,2,Switzerland Women's,860,['7761a0b4-b8fb-43e5-9d79-3953fa0ee716'],0,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:00.382,Pass,
,,,,,,,,,,,,,,,,,,,2.777142,,,,,,,,,,,,49ad9efd-92c4-4975-acdf-2db3470d5a8d,7,,"[53.6, 40.8]",3835323,0,,,,,0.76055855,,Left Foot,,,,"[86.6, 72.2]",,High Pass,,45.551727,,Incomplete,,Ana-Maria Crnogorčević,10408.0,,,,,,1,From Kick Off,Sandy Mändly,63073.0,Left Defensive Midfield,2,Switzerland Women's,860,"['e4f4a21a-b75d-4ea9-b7e3-e31cfcbea7b4', 'fe2f07de-0021-474d-aa17-b7a910c77c59']",1,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:01.609,Pass,
,,,,,,,,,,,,,,,,,,,2.753823,,,,,,,,,,,,fe2f07de-0021-474d-aa17-b7a910c77c59,9,,"[33.5, 7.9]",3835323,0,,,,,-0.6041628,,Head,,,,"[44.8, 0.1]",,High Pass,,13.730622,,Out,,Ana Borges,10141.0,,,,,Recovery,1,From Kick Off,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,2,Switzerland Women's,860,"['49ad9efd-92c4-4975-acdf-2db3470d5a8d', '6c58e067-bb2c-4282-8f01-3e3cf3ac93fe']",4,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:04.386,Pass,
,,,,,,,,,,,,,,,,,,,0.708565,,,,,,,,,,,,a05d4ca3-7d44-4582-b11a-a51f0de17832,11,,"[78.3, 80.0]",3835323,0,,,,,-0.45577377,,,,,,"[88.5, 75.0]",,Low Pass,,11.359577,,,,Ramona Bachmann,4659.0,,,,,Throw-in,1,From Throw In,Noelle Maritz,10404.0,Right Back,3,Switzerland Women's,860,['a8e37719-639f-4bf6-b65b-c1faa02c7370'],14,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:14.609,Pass,
,,,,,,,,,,,,,,,,,,,1.771066,,,,,,,,,,,,9ba1def3-e787-498d-8289-28b3dc77f07e,15,,"[88.8, 75.0]",3835323,0,,,,,2.8137321,,Right Foot,,,,"[74.1, 80.0]",,Ground Pass,,15.527073,,Out,,Noelle Maritz,10404.0,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Center Forward,3,Switzerland Women's,860,"['658b8bac-cd77-4b9b-91c9-1e8679776971', '9909f77c-6242-4397-a281-d1796403ec4a']",15,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:15.960,Pass,True
,,,,,,,,,,,,,,,,,,,1.046008,,,,,,,,,,,,80b77830-2872-4aa2-acc6-723ce7a997f1,17,,"[55.3, 0.1]",3835323,0,,,,,0.56192154,,,,,,"[66.1, 6.9]",,High Pass,,12.7624445,,Incomplete,,Jéssica da Silva,32054.0,,,,,Throw-in,1,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,4,Portugal Women's,864,"['05b74e46-4c44-481b-b0b7-7df817b41388', '4c36c88f-899f-4957-9f59-4064ffc9efdb']",35,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:35.141,Pass,
,,,,,,,,,,,,,,,,,,,1.672331,,,,,,,,,,,,05b74e46-4c44-481b-b0b7-7df817b41388,19,,"[54.0, 73.2]",3835323,0,,,,,0.25070927,,Head,,,,"[70.4, 77.4]",,Low Pass,,16.929264,,Incomplete,,Ramona Bachmann,4659.0,,,,,Recovery,1,From Throw In,Lia Wälti,10405.0,Right Defensive Midfield,4,Portugal Women's,864,"['5a69c6ee-056b-4885-8cca-c0564bb5d1b5', '61926422-0cc7-44aa-8291-c2745c140731', '80b77830-2872-4aa2-acc6-723ce7a997f1']",36,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:36.187,Pass,
,,,,,,,,,,,,,,,,,,,1.427738,,,,,,,,,,,,61926422-0cc7-44aa-8291-c2745c140731,21,,"[49.7, 2.7]",3835323,0,,,,,2.5688393,,Left Foot,,,,"[39.0, 9.6]",,Ground Pass,,12.73185,,,,Carole da Silva Costa,10162.0,,,,,Recovery,1,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,4,Portugal Women's,864,"['05b74e46-4c44-481b-b0b7-7df817b41388', 'b416ec55-3172-4e54-9e6a-c9452610b946']",37,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:37.859,Pass,
,,,,,,,,,,,,,,,,,,,1.450155,,,,,,,,,,,,d215813b-2497-4160-b1e9-a7127e252d74,24,,"[36.3, 12.8]",3835323,0,,,,,1.5757223,,Right Foot,,,,"[36.2, 33.1]",,Ground Pass,,20.300247,,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,1,From Throw In,Carole da Silva Costa,10162.0,Left Center Back,4,Portugal Women's,864,['77da90ee-6676-44dc-8c5d-c9329c98770d'],41,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:41.740,Pass,
,,,,,,,,,,,,,,,,,,,1.868188,,,,,,,,,,,,69f04da0-28fe-45a1-b103-94225d902947,27,,"[38.3, 37.2]",3835323,0,,,,,1.3225794,,Right Foot,,,,"[47.5, 73.5]",,Ground Pass,,37.447697,,,,Catarina Amado,62905.0,,,,,,1,From Throw In,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,4,Portugal Women's,864,['f7530f9a-edcb-4a2a-bdb9-f85acbb1534f'],45,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:45.240,Pass,
,,,,,,,,,,,,,,,,,,,1.326141,,,,,,,,,,,,21384318-969c-4606-b954-767f1003d264,30,,"[48.6, 73.3]",3835323,0,,,,,-2.373584,,Right Foot,,,,"[36.9, 62.0]",,Ground Pass,,16.265915,,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,1,From Throw In,Catarina Amado,62905.0,Right Back,4,Portugal Women's,864,['29e8084e-678b-436f-9862-238b8a6f1339'],48,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:48.172,Pass,
,,,,,,,,,,,,,,,,,,,1.596938,,,,,,,,,,,,c7881483-c525-4c22-9702-c132914bc5ca,33,,"[40.1, 52.3]",3835323,0,,,,,-1.6940356,,Right Foot,,,,"[36.0, 19.2]",,Ground Pass,,33.352962,,,,Carole da Silva Costa,10162.0,,,,,,1,From Throw In,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,4,Portugal Women's,864,['da6b2da7-d274-495a-8fa9-1e4bee82cbd5'],50,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:50.600,Pass,
,,,,,,,,,,,,,,,,,,,1.520538,,,,,,,,,,,,1e449cc1-54b0-4504-b9d0-f59ae191ed31,36,,"[37.7, 18.0]",3835323,0,,,,,-1.1341692,,Right Foot,,,,"[44.0, 4.5]",,Ground Pass,,14.897651,,,,Joana Filipa Gaspar Silva Marchão,45144.0,,,,,,1,From Throw In,Carole da Silva Costa,10162.0,Left Center Back,4,Portugal Women's,864,['cb33f321-26b0-4d1e-aa94-466828823574'],53,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:53.015,Pass,
,,,,,,,,,,,,,,,,,,,1.662177,,,,,,,,,,,,07296666-b5d8-446a-b3c7-365b2d5a4e95,39,,"[44.0, 4.5]",3835323,0,,,,,0.17181842,,Left Foot,,,,"[78.0, 10.4]",,High Pass,,34.508114,,,,Ana Borges,10141.0,,,,,,1,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,4,Portugal Women's,864,['67341c29-2c0d-4c0e-92c6-a8ace482a849'],56,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:56.266,Pass,
,,,,,,,,,,,,,,,,,,,0.885488,,,,,,,,,,,,27f2aa0f-367a-42f9-9bfa-ea619c4f11ab,51,,"[65.9, 4.4]",3835323,1,,,,,-2.9645195,,Right Foot,,,,"[56.4, 2.7]",,Ground Pass,,9.650907,,,,Joana Filipa Gaspar Silva Marchão,45144.0,,,,,,1,From Throw In,Ana Borges,10141.0,Left Center Forward,4,Portugal Women's,864,['efc9869f-7513-4ad9-960b-5816a0aad12c'],2,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:02.180,Pass,
,,,,,,,,,,,,,,,,,,,0.865883,,,,,,,,,,,,81977198-00ae-4533-9cb7-126b4d12d6fb,54,,"[56.4, 2.7]",3835323,1,,,,,0.66104317,,Left Foot,,,,"[64.5, 9.0]",,Ground Pass,,10.261579,,,,Andreia Alexandra Norton,34875.0,,,,,,1,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,4,Portugal Women's,864,['86b08baf-3c82-45bc-91c9-ba96373205ed'],3,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:03.490,Pass,
,,,,,,,,,,,,,,,,,,,0.125936,,,,,,,,,,,,2ea93663-2ed1-4350-8c00-21fda31bbcc5,59,,"[67.2, 10.5]",3835323,1,,,,,1.1071488,,Right Foot,,,,"[68.6, 13.3]",,Ground Pass,,3.130495,,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,1,From Throw In,Andreia Alexandra Norton,34875.0,Left Center Midfield,4,Portugal Women's,864,['02986ac2-6fd1-49af-be56-dd94160704e8'],6,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:06.703,Pass,
,,,,,,,,,,,,,,,,,,,0.700432,,,,,,,,,,,,cf2f1e1a-93ca-49b6-a8ef-3edafa9c0ab1,67,,"[53.2, 69.6]",3835323,1,,,,,0.49555168,,Right Foot,,,,"[60.6, 73.6]",,Ground Pass,,8.411897,,Incomplete,,Ana-Maria Crnogorčević,10408.0,,,,,,1,Regular Play,Coumba Sow,31630.0,Center Attacking Midfield,5,Switzerland Women's,860,"['5497b226-5166-4e63-ad06-8b5f2ef75a0d', '7932ea67-d8c3-47cd-acdc-eb8160929e67', '7d5ec14a-fa23-4567-846f-5e819d7f62dc']",9,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:09.140,Pass,True
,,,,,,,,,,,,,,,,,,,1.627582,,,,,,,,,,,,097b3d44-6321-4525-bf5a-6a76986f6be8,73,,"[62.6, 72.4]",3835323,1,,,,,0.4373379,,Right Foot,,,,"[70.3, 76.0]",,Ground Pass,,8.5,,,,Ana-Maria Crnogorčević,10408.0,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,5,Switzerland Women's,860,['e9934275-3404-49b7-98aa-1065b39a89fe'],11,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:11.788,Pass,
,,,,,,,,,,,,,,,,,,,1.112558,,,,,,,,,,,,71cee637-1e61-4485-b8f5-5f7c9ba8fe11,76,,"[84.9, 69.7]",3835323,1,,,,,-0.9036183,,Right Foot,,,,"[96.4, 55.1]",,Ground Pass,,18.585209,,Incomplete,,Géraldine Reuteler,10419.0,,,,,,1,Regular Play,Ana-Maria Crnogorčević,10408.0,Right Midfield,5,Switzerland Women's,860,"['19e2b86a-7900-4c7c-96a3-aad31fb54950', '30716312-606a-44de-8456-78be468c21aa']",15,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:15.122,Pass,
,,,,,,,,,,,,,,,,,,,1.384144,,,,,,,,,,,,3fb5869b-6ee9-4f69-acff-d9a8e8f96236,84,,"[60.0, 40.0]",3835323,2,,True,,,2.9814377,,Right Foot,,,,"[47.0, 42.1]",,Ground Pass,,13.168523,,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,Kick Off,1,From Kick Off,Ana Borges,10141.0,Left Center Forward,6,Portugal Women's,864,['47066f6e-a7c2-445f-8495-4f188a2faa25'],13,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:13.237,Pass,
,,,,,,,,,,,,,,,,,,,6.433073,,,,,,,,,,,,a0a6b552-2e38-4a63-ad84-1c27b19fe8b5,86,,"[44.8, 42.4]",3835323,2,,True,,,0.71045345,,Right Foot,,,,"[76.3, 69.5]",,High Pass,,41.553097,,,,Jéssica da Silva,32054.0,,,,,,1,From Kick Off,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,6,Portugal Women's,864,['35cf853a-a020-4986-ba9b-bf27ad394949'],16,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:16.046,Pass,
,,,,,,,,,,,,,,,,,,,1.086694,,,,,,,,,,,,bd7a2264-c744-45c1-9ab5-f00a79c2bc38,92,,"[35.8, 8.3]",3835323,2,,,,,2.6779451,,Left Foot,,,,"[27.2, 12.6]",,Ground Pass,,9.615092,,,,Lia Wälti,10405.0,,,,,,1,From Kick Off,Géraldine Reuteler,10419.0,Left Midfield,6,Portugal Women's,864,['9505f14f-e70e-4fcb-b498-32d75e017b59'],29,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:29.189,Pass,
,,,,,,,,,,,,,,,,,,,2.260906,,,,,,,,,,,,dfec3812-a02f-4438-a357-5547babd47c2,111,,"[116.3, 74.9]",3835323,2,,,,,-3.130604,,Left Foot,,,,"[107.2, 74.8]",,Ground Pass,,9.10055,,,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,1,From Kick Off,Jéssica da Silva,32054.0,Right Center Forward,6,Portugal Women's,864,"['7b6a7a02-4a76-4817-8d07-001631cd4328', '9a846d68-0ce5-431c-8591-ac0786f35128']",42,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:42.196,Pass,True
,,,,,,,,,,,,,,,,,,,0.172067,,,,,,,,,,,,2556e855-08f1-4421-ac01-caf62838b82c,118,,"[9.1, 6.7]",3835323,2,,,,,0.0,,Left Foot,,,,"[12.4, 6.7]",,Low Pass,,3.3,,Incomplete,,,,,,,,Recovery,1,Regular Play,Géraldine Reuteler,10419.0,Left Midfield,7,Switzerland Women's,860,"['b8d06351-ee87-4c82-b749-865784ac2a2f', 'ea5068f9-4c47-4e4c-8879-362633c3d47c', 'fbef6ddd-06da-4b61-a0de-3e5fa9cd308e']",44,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:44.456,Pass,True
,,,,,,,,,,,,,,,,,,,2.648915,,,,,,,,,,,,037ca306-17bd-48a9-9fb6-43ad0c2e5dab,120,,"[7.0, 36.1]",3835323,3,,True,,,1.1894151,,Right Foot,,,,"[14.9, 55.8]",,Ground Pass,,21.224985,,,,Viola Calligaris,10417.0,,,,,Goal Kick,1,From Goal Kick,Gaëlle Thalmann,10400.0,Goalkeeper,8,Switzerland Women's,860,['ce240114-df1a-48be-9e4f-8d6d0c8a313e'],3,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:03.127,Pass,
,,,,,,,,,,,,,,,,,,,2.139305,,,,,,,,,,,,f96c7612-0f57-44ce-8da6-6e530cf8895b,122,,"[23.4, 58.1]",3835323,3,,,,,-2.2648742,,Right Foot,,,,"[11.0, 43.2]",,Ground Pass,,19.384789,,,,Gaëlle Thalmann,10400.0,,,,,,1,From Goal Kick,Viola Calligaris,10417.0,Right Center Back,8,Switzerland Women's,860,['c7ff7b22-7d03-4719-af30-5711d61792d9'],7,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:07.970,Pass,
,,,,,,,,,,,,,,,,,,,1.90807,,,,,,,,,,,,37441477-12bc-4a56-a91f-2d65d605b410,125,,"[13.9, 46.3]",3835323,3,,,,,1.1447486,,Left Foot,,,,"[19.8, 59.3]",,Ground Pass,,14.276204,,,,Viola Calligaris,10417.0,,,,,,1,From Goal Kick,Gaëlle Thalmann,10400.0,Goalkeeper,8,Switzerland Women's,860,['f1973334-44d2-441c-9b3e-31e3962a9679'],14,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:14.578,Pass,
,,,,,,,,,,,,,,,,,,,2.305172,,,,,,,,,,,,3e0a9dcc-6f86-418e-8ded-6bafb78bb555,128,,"[19.8, 59.3]",3835323,3,,,,,-2.2961166,,Right Foot,,,,"[7.3, 45.2]",,Ground Pass,,18.843037,,,,Gaëlle Thalmann,10400.0,,,,,,1,From Goal Kick,Viola Calligaris,10417.0,Right Center Back,8,Switzerland Women's,860,['589eef3f-5e6f-4997-81d7-346b96391f09'],18,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:18.256,Pass,
,,,,,,,,,,,,,,,,,,,3.147828,,,,,,,,,,,,f682861d-e9fa-4169-a825-11e8d6a5c902,131,,"[14.8, 47.9]",3835323,3,,,,,-0.44610554,,Right Foot,,,,"[63.1, 24.8]",,High Pass,,53.539703,,Incomplete,,Coumba Sow,31630.0,,,,,,1,From Goal Kick,Gaëlle Thalmann,10400.0,Goalkeeper,8,Switzerland Women's,860,"['1e6e0830-556f-48c6-a334-56912b5cfec1', '953662eb-597f-406b-8bdf-20440ca3e3e7']",27,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:27.657,Pass,
,,,,,,,,,,,,,,,,,,,1.426653,,,,,,,,,,,,953662eb-597f-406b-8bdf-20440ca3e3e7,133,,"[57.0, 55.3]",3835323,3,,,,,-1.8844169,,Head,,,,"[55.8, 51.6]",,Low Pass,,3.88973,,,,Dolores Isabel Jacome Silva,10140.0,,,,,Recovery,1,Regular Play,Catarina Amado,62905.0,Right Back,9,Portugal Women's,864,"['9d0668d3-125e-4997-a33d-97c3f1bb8627', 'f682861d-e9fa-4169-a825-11e8d6a5c902']",30,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:30.805,Pass,
,,,,,,,,,,,,,,,,,,,0.863967,,,,,,,,,,,,5546db6a-c82f-4869-b9e1-503c6081c368,136,,"[55.0, 51.6]",3835323,3,,,,,-2.8318896,,Right Foot,,,,"[45.0, 48.4]",,Low Pass,,10.499524,,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,1,Regular Play,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,9,Portugal Women's,864,['5ec1decf-3555-4d32-9f0d-85387611cdaf'],32,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:32.316,Pass,
,,,,,,,,,,,,,,,,,,,1.848369,,,,,,,,,,,,9526edae-1a0e-43e8-899d-7b2516edd38e,139,,"[44.8, 48.4]",3835323,3,,,,,0.28318447,,Right Foot,,,,"[63.7, 53.9]",,Low Pass,,19.684004,,,,Jéssica da Silva,32054.0,,,,,,1,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,9,Portugal Women's,864,['0635d18a-6526-441d-8cd1-beed483b1bf3'],33,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:33.220,Pass,
,,,,,,,,,,,,,,,,,,,2.555346,,,,,,,,,,,,73e25705-debe-4cf7-8d87-58f5b99c41cf,154,,"[79.5, 28.7]",3835323,4,,,,,0.48890057,5db5b445-2f1f-4e28-8c99-9133ddd97607,Right Foot,,,,"[113.9, 47.0]",True,High Pass,,38.96473,,,,Rahel Kiwic,10416.0,,,,,Free Kick,1,From Free Kick,Ramona Bachmann,4659.0,Center Forward,11,Switzerland Women's,860,['9c41fa38-94e6-4645-9839-6474f72b02d5'],9,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:04:09.104,Pass,
,,,,,,,,,,,,,,,,,,,0.992546,,,,,,,,,,,,f4352177-382f-4f47-99c8-32c15e386362,159,,"[60.0, 40.0]",3835323,5,,True,,,-3.1177876,,Right Foot,,,,"[43.2, 39.6]",,Ground Pass,,16.804762,,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,Kick Off,1,From Kick Off,Ana Borges,10141.0,Left Center Forward,12,Portugal Women's,864,['968e720a-f976-4df8-a3df-cb9f2454d668'],12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:12.852,Pass,
,,,,,,,,,,,,,,,,,,,4.513381,,,,,,,,,,,,def6b7a8-54c7-4672-9147-1c7919600765,161,,"[43.2, 39.6]",3835323,5,,True,,,-2.9662685,,Right Foot,,,,"[25.7, 36.5]",,Low Pass,,17.772451,,,,Inês Teixeira Pereira,34872.0,,,,,,1,From Kick Off,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,12,Portugal Women's,864,['ce328be5-781f-4c3f-b651-59bdc14b89c3'],14,,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:14.863,Pass,
,,,,,,,,,,,,,,,,,,,2.042852,,,,,,,,,,,,5fe0dd04-bf2d-477f-9863-c467db13bd1c,165,,"[24.4, 26.0]",3835323,5,,,,,-0.323398,,Left Foot,,,,"[60.8, 13.8]",,High Pass,,38.390102,,Incomplete,,Ana Borges,10141.0,,,,,,1,From Kick Off,Inês Teixeira Pereira,34872.0,Goalkeeper,12,Portugal Women's,864,"['494a0199-955a-4f91-a495-9f685a282dfe', 'f4bc4edf-27e1-4a89-a6db-9c6d5614acb0']",19,,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:19.422,Pass,
