ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.619997,,,,,,,,,,,,,347dfdd8-7f0e-4a47-99a4-f09ae3cce3d9,15,,,"[53.7, 52.1]",3835328,0,,,,,-0.96079236,,Left Foot,,,,"[73.2, 24.2]",,Low Pass,,34.039097,,,Kirsty McGuinness,276293.0,,,,,,,1,Regular Play,Rachel Furness,15706.0,Left Defensive Midfield,5,Northern Ireland,2457,"['21d77885-b895-40d8-bd75-90d4eb732259', '2cc6b200-f5a2-4281-851c-528f311fe43b']",40,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:00:40.638,Pass,True
,,,,,,,,,,,,,,,1.134133,,,,,,,,,,,,,088b8fc0-ddc0-49a8-89d7-8ecec251da31,24,,,"[53.7, 61.0]",3835328,0,,,,,-1.4496987,,Right Foot,,,,"[56.0, 42.1]",,Ground Pass,,19.039433,,,Sarah Puntigam,10240.0,,,,,,Free Kick,1,From Free Kick,Carina Wenninger,10241.0,Right Center Back,7,Austria Women's,859,['43083587-af9b-418c-b74f-56f8c2df4c17'],57,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:57.462,Pass,
,,,,,,,,,,,,,,,1.523428,,,,,,,,,,,,,ffa8fbe4-4221-4c2f-8007-ce31b0a7fe9c,27,,,"[56.0, 42.1]",3835328,0,,,,,1.6614562,,Left Foot,,,,"[54.2, 61.9]",,Ground Pass,,19.881649,,,Carina Wenninger,10241.0,,,,,,,1,From Free Kick,Sarah Puntigam,10240.0,Center Defensive Midfield,7,Austria Women's,859,['7fbfb56a-0a8b-4a5d-9715-f04222cb4d72'],59,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:59.475,Pass,
,,,,,,,,,,,,,,,2.269299,,,,,,,,,,,,,d65d0227-2548-4793-8a61-6efa1081491c,30,,,"[52.0, 61.5]",3835328,1,,,,,-2.697578,,Right Foot,,,,"[23.2, 47.8]",,Ground Pass,,31.892475,,,Manuela Zinsberger,10237.0,,,,,,,1,From Free Kick,Carina Wenninger,10241.0,Right Center Back,7,Austria Women's,859,['59242cbf-e5c3-4cc4-807f-7c26f8dc4cd6'],2,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:02.619,Pass,
,,,,,,,,,,,,,,,1.664734,,,,,,,,,,,,,81380157-64b1-45b3-a7e3-bd81281fa337,33,,,"[24.4, 47.8]",3835328,1,,,,,-1.2194844,,Right Foot,,,,"[32.5, 25.7]",,Ground Pass,,23.53763,,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,7,Austria Women's,859,['70c68be7-476b-41c6-bed4-3f2ec500afb6'],6,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:06.268,Pass,
,,,,,,,,,,,,,,,1.352197,,,,,,,,,,,,,9e57cdc0-aa2e-4edf-8f45-2f1447d64b4f,36,,,"[43.8, 19.5]",3835328,1,,,,,1.4389492,,Right Foot,,,,"[47.5, 47.4]",,Ground Pass,,28.144272,,,Sarah Puntigam,10240.0,,,,,,,1,From Free Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,7,Austria Women's,859,['6b0c4894-4e79-4923-98cb-91ff4d77ed0a'],14,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:14.065,Pass,
,,,,,,,,,,,,,,,1.732614,,,,,,,,,,,,,0067745d-c231-470f-89cf-d203437b943e,38,,,"[47.5, 47.4]",3835328,1,,,,,-1.9467573,,Left Foot,,,,"[38.5, 24.6]",,Ground Pass,,24.512037,,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Free Kick,Sarah Puntigam,10240.0,Center Defensive Midfield,7,Austria Women's,859,['441bd8cc-1a18-4200-87f0-ac2efbe51f04'],15,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:15.417,Pass,
,,,,,,,,,,,,,,,4.771433,,,,,,,,,,,,,b9fd3bbc-e566-47ec-b5af-189dbfc6e0a9,41,,,"[58.5, 24.8]",3835328,1,,,,,-0.22537333,,Left Foot,,,,"[120.0, 10.7]",,High Pass,,63.095642,Out,,Barbara Dunst,43046.0,,,,,,,1,From Free Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,7,Austria Women's,859,['e17dfad4-0998-44db-a65d-d66d4ac06289'],22,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:22.445,Pass,
,,,,,,,,,,,,,,,4.887138,,,,,,,,,,,,,774e6f33-dc78-422d-8611-15b1a8767011,43,,,"[6.0, 36.0]",3835328,1,,,,,0.00549445,,Left Foot,,,,"[78.8, 36.4]",,High Pass,,72.8011,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Jacqueline Burns,224848.0,Goalkeeper,8,Northern Ireland,2457,['e3e15e94-aee4-4c03-b7df-806d6ad95ff4'],53,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:01:53.536,Pass,
,,,,,,,,,,,,,,,2.585633,,,,,,,,,,,,,e3e15e94-aee4-4c03-b7df-806d6ad95ff4,44,,,"[41.3, 43.7]",3835328,1,,,,,0.13915983,,Right Foot,,,,"[72.0, 48.0]",,High Pass,,30.999678,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Carina Wenninger,10241.0,Right Center Back,8,Northern Ireland,2457,"['3b4c42e2-5f7b-454a-af74-f5e9a64b28ad', '774e6f33-dc78-422d-8611-15b1a8767011']",58,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:58.423,Pass,
,,,,,,,,,,,,,,,1.208194,,,,,,,,,,,,,3b4c42e2-5f7b-454a-af74-f5e9a64b28ad,46,,,"[48.1, 32.1]",3835328,2,,,,True,-0.47835243,,,,,,"[56.2, 27.9]",,High Pass,,9.124144,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Rachel Furness,15706.0,Left Defensive Midfield,8,Northern Ireland,2457,"['14afab63-ab90-40a8-9298-6e3784c3ead4', 'b0ae4401-ddfd-4e3b-a01b-7e9a9663946d', 'e3e15e94-aee4-4c03-b7df-806d6ad95ff4']",1,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:02:01.009,Pass,True
,,,,,,,,,,,,,,,0.702473,,,,,,,,,,,,,f8d8cbfe-c3f7-47b3-90a3-4715c69db7a8,50,,,"[66.1, 52.8]",3835328,2,,,,,0.046263263,,Right Foot,,,,"[76.9, 53.3]",,Ground Pass,,10.811568,,,Nicole Billa,10233.0,,,,,,,1,Regular Play,Marie Therese Höbinger,46974.0,Right Center Midfield,9,Austria Women's,859,['9d7699c2-240c-403e-af77-c6a3c6d52129'],3,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:03.155,Pass,
,,,,,,,,,,,,,,,0.933095,,,,,,,,,,,,,a8273a31-2b94-49be-a366-31c059014a53,53,,,"[76.9, 53.3]",3835328,2,,,,,-1.9655875,,Right Foot,,,,"[72.9, 43.7]",,Low Pass,,10.4,,,Sarah Zadrazil,10236.0,,,,,,,1,Regular Play,Nicole Billa,10233.0,Center Forward,9,Austria Women's,859,['71e8caa2-c64c-4276-914e-f3f4c256d5b9'],3,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:03.924,Pass,
,,,,,,,,,,,,,,,1.351126,,,,,,,,,,,,,b200ff81-fb97-4a15-94d5-bbe27de1de3a,56,,,"[77.4, 43.7]",3835328,2,,,,,-1.0347877,,Right Foot,,,,"[91.3, 20.3]",,Low Pass,,27.21709,Incomplete,,Barbara Dunst,43046.0,,,,,,,1,Regular Play,Sarah Zadrazil,10236.0,Left Center Midfield,9,Austria Women's,859,"['31c6d820-10a7-4215-96d3-628feaa8054e', '8f82b6d8-c527-40e1-bebf-4233018fd555']",6,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:06.127,Pass,
,,,,,,,,,,,,,,,2.082439,,,,,,,,,,,,,febd1f84-9e3b-479f-a2c8-074fa82441f1,62,,,"[96.6, 2.3]",3835328,2,,,,,0.8360647,,Left Foot,,,,"[120.0, 28.2]",,High Pass,,34.90516,Out,,,,,,,,,,1,Regular Play,Verena Hanshaw,10248.0,Left Back,9,Austria Women's,859,,14,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:14.200,Pass,
,,,,,,,,,,,,,,,0.874851,,,,,,,,,,,,,f6a03828-4587-46ad-8b9a-3bec6e6c6895,63,,,"[6.0, 44.0]",3835328,2,,,,,-1.6551031,,Right Foot,,,,"[5.4, 36.9]",,Ground Pass,,7.125307,,,Jacqueline Burns,224848.0,,,,,,Goal Kick,1,From Goal Kick,Julie Nelson,276298.0,Right Center Back,10,Northern Ireland,2457,['56123a1f-d979-4871-802e-fc2975b79a53'],33,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:02:33.661,Pass,
,,,,,,,,,,,,,,,2.515544,,,,,,,,,,,,,1e20ce51-3ed0-4e01-ae93-5ffabdfc2f34,67,,,"[9.0, 36.4]",3835328,2,,,,,1.0097831,,Left Foot,,,,"[34.7, 77.3]",,High Pass,,48.304245,,,Rebecca Mckenna,276292.0,,,True,,,,1,From Goal Kick,Jacqueline Burns,224848.0,Goalkeeper,10,Northern Ireland,2457,"['2725a53f-509b-45ab-a01b-417841677907', 'aedd5d29-fccd-4dab-aef3-0c80f8097201']",36,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:02:36.182,Pass,True
,,,,,,,,,,,,,,,1.142436,,,,,,,,,,,,,4f45c264-1665-4269-b575-b5f2fde2aa7b,73,,,"[87.0, 0.1]",3835328,2,,,,,0.89687437,,,,,,"[98.9, 15.0]",,Low Pass,,19.068823,,,Nicole Billa,10233.0,,,,,,Throw-in,1,From Throw In,Sarah Zadrazil,10236.0,Left Center Midfield,11,Austria Women's,859,['832c7eba-1188-4761-bff4-6d4024d0c27d'],43,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:43.969,Pass,
,,,,,,,,,,,,,,,1.493931,,,,,,,,,,,,,00eae15a-fe14-436d-8c47-59ff77da93b3,77,,,"[14.2, 75.8]",3835328,2,,,,,-1.8776226,,Right Foot,,,,"[11.0, 65.7]",,Ground Pass,,10.5948105,,,Chloe Mccarron,46717.0,,,,,,Recovery,1,From Throw In,Rebecca Mckenna,276292.0,Right Wing Back,11,Austria Women's,859,['c1815f2e-76f7-4851-be2e-c947f379bf47'],47,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:02:47.034,Pass,
,,,,,,,,,,,,,,,1.739012,,,,,,,,,,,,,3fa60c8e-2b21-4bae-88cb-eb26d312a291,80,,,"[5.7, 64.8]",3835328,2,,,,,0.51832676,,Right Foot,,,,"[32.0, 79.8]",,High Pass,,30.27689,Out,,,,,,,,,,1,From Throw In,Chloe Mccarron,46717.0,Right Defensive Midfield,11,Austria Women's,859,,50,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:02:50.099,Pass,
,,,,,,,,,,,,,,,1.320495,,,,,,,,,,,,,27913f19-337d-4036-9827-dc65dba6f48b,81,,,"[87.6, 0.1]",3835328,2,,,,,2.2131777,,,,,,"[76.9, 14.4]",,Low Pass,,17.860012,,,Sarah Puntigam,10240.0,,,,,,Throw-in,1,From Throw In,Verena Hanshaw,10248.0,Left Back,12,Austria Women's,859,['13fbdbfc-325f-4030-9982-17c0ef577214'],56,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:56.354,Pass,
,,,,,,,,,,,,,,,1.612657,,,,,,,,,,,,,00699750-d60d-4e31-bc85-466824ba56df,85,,,"[75.8, 15.0]",3835328,2,,,,,2.0047498,,Left Foot,,,,"[64.4, 39.6]",,Ground Pass,,27.113096,,,Carina Wenninger,10241.0,,,,,,,1,From Throw In,Sarah Puntigam,10240.0,Center Defensive Midfield,12,Austria Women's,859,['bc30ad00-331b-4f04-90fb-68fa0769d6c1'],59,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:59.175,Pass,
,,,,,,,,,,,,,,,1.509759,,,,,,,,,,,,,cb1a2179-dcc4-41f2-80c3-72ffa813a1b2,88,,,"[68.4, 29.4]",3835328,3,,,,,-1.0887561,,Right Foot,,,,"[80.8, 5.7]",,Ground Pass,,26.747896,,,Verena Hanshaw,10248.0,,,,,,,1,From Throw In,Carina Wenninger,10241.0,Right Center Back,12,Austria Women's,859,['6741747b-4094-4586-a595-be1eb90c73b0'],3,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:03.790,Pass,
,,,,,,,,,,,,,,,1.740803,,,,,,,,,,,,,e4648975-55af-4abb-b9b2-ee88bed5da8d,92,,,"[88.4, 2.3]",3835328,3,,,,,1.0561489,,Left Foot,True,,,"[107.4, 35.9]",,High Pass,,38.6,Incomplete,,,,,,,,,,1,From Throw In,Verena Hanshaw,10248.0,Left Back,12,Austria Women's,859,['89604516-5ce9-48ae-bda4-a969fada76fa'],7,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:07.328,Pass,
,,,,,,,,,,,,,,,3.942021,,,,,,,,,,,,,90f5186c-30a2-4a45-94f1-47b527989613,100,,,"[74.0, 52.5]",3835328,3,,,,,-2.0099666,,Right Foot,,,,"[63.9, 31.0]",,Low Pass,,23.754158,,,Viktoria Schnaderbeck,10235.0,,,,,,Recovery,1,From Throw In,Katharina Schiechtl,10247.0,Right Back,12,Austria Women's,859,['43031a57-f65f-424d-bb72-a292fe021fd9'],14,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:14.984,Pass,
,,,,,,,,,,,,,,,1.791411,,,,,,,,,,,,,09692bbd-255f-4fcd-bad6-0db463972ad0,103,,,"[63.9, 31.0]",3835328,3,,,,,1.8454437,,Left Foot,,,,"[58.8, 49.1]",,Ground Pass,,18.804787,,,Carina Wenninger,10241.0,,,,,,,1,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,12,Austria Women's,859,['ea421dae-c2e3-4819-bc24-e049f190ff66'],21,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:21.314,Pass,
,,,,,,,,,,,,,,,0.979256,,,,,,,,,,,,,a00a83ff-ceba-4eba-9d95-caf3c5b22219,106,,,"[69.8, 54.5]",3835328,3,,,,,-0.15302315,,Right Foot,,,,"[89.9, 51.4]",,Ground Pass,,20.33765,,,Nicole Billa,10233.0,,,,,,,1,From Throw In,Carina Wenninger,10241.0,Right Center Back,12,Austria Women's,859,['2abfa3a8-0344-4068-ad92-d067643133ac'],26,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:26.624,Pass,
,,,,,,,,,,,,,,,0.420934,,,,,,,,,,,,,e721fa00-cfae-4382-97d2-cd7f7c9e3f5d,109,,,"[90.4, 51.9]",3835328,3,,,,,3.1415927,,Left Foot,,,,"[84.7, 51.9]",,Ground Pass,,5.7,,,Sarah Puntigam,10240.0,,,,,,,1,From Throw In,Nicole Billa,10233.0,Center Forward,12,Austria Women's,859,"['79683708-eb01-4197-8612-75342f961d77', 'dc598689-eb1e-4c54-88a7-2047235c00f5']",27,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:27.603,Pass,True
,,,,,,,,,,,,,,,0.773147,,,,,,,,,,,,,62038bb3-af75-4926-898b-ca897c701440,112,,,"[90.4, 46.9]",3835328,3,,,,,0.67607963,ad267fd2-010f-4f21-ba13-43e30d4ec36f,Left Foot,,,,"[99.5, 54.2]",,Ground Pass,,11.66619,,,Marie Therese Höbinger,46974.0,True,,,,,,1,From Throw In,Sarah Puntigam,10240.0,Center Defensive Midfield,12,Austria Women's,859,['96c126ba-b7d2-40f2-8d91-2ef7d54d18b5'],29,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:29.611,Pass,
,,,,,,,,,,,,,,,1.888481,,,,,,,,,,,,,34128a46-e4b4-4059-b131-1380bf217b1b,120,,,"[18.7, 6.7]",3835328,3,,,,,-0.16685516,,Left Foot,,,,"[47.2, 1.9]",,Ground Pass,,28.901384,Incomplete,,Kirsty McGuinness,276293.0,,,,,,,1,From Throw In,Rachel Furness,15706.0,Left Defensive Midfield,12,Austria Women's,859,"['83b9cb1e-3e7d-4b88-a2b0-0676d3fd91f8', 'abc8bba9-a0e4-4c1f-bb9b-57f5681f199a']",35,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:03:35.348,Pass,
,,,,,,,,,,,,,,,0.545692,,,,,,,,,,,,,f4c26580-dff6-411c-a628-70f4e5edb0e3,124,,,"[93.2, 75.1]",3835328,3,,,,,-2.2318394,,Right Foot,,,,"[89.0, 69.7]",,Ground Pass,,6.8410525,,,Marie Therese Höbinger,46974.0,,,,,,,1,From Throw In,Katharina Schiechtl,10247.0,Right Back,12,Austria Women's,859,['8946d236-53f8-43ab-9842-ddbb2b8bacab'],41,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:41.998,Pass,
,,,,,,,,,,,,,,,1.308328,,,,,,,,,,,,,d1634176-724b-4693-b3c7-19f7cdb6725c,128,,,"[84.7, 74.0]",3835328,3,,,,,-2.9651043,,Left Foot,,,,"[69.0, 71.2]",,Ground Pass,,15.947727,,,Carina Wenninger,10241.0,,,,,,,1,From Throw In,Marie Therese Höbinger,46974.0,Right Center Midfield,12,Austria Women's,859,"['03ab0c4c-f909-4063-b117-d6fc31ba20fb', '7a19f843-813b-48f8-a41e-c997a57a9775']",44,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:44.451,Pass,True
,,,,,,,,,,,,,,,2.220751,,,,,,,,,,,,,e29fcacc-a6db-4066-8392-fba676322129,131,,,"[71.2, 70.8]",3835328,3,,,,,-0.6099406,,Right Foot,,,,"[105.4, 46.9]",,High Pass,,41.723495,Incomplete,,Nicole Billa,10233.0,,,,,,,1,From Throw In,Carina Wenninger,10241.0,Right Center Back,12,Austria Women's,859,"['6eb47e0f-b4bb-4b73-a574-a81b0a327368', 'c6e978e8-16cd-4d12-bd3a-80f253fbd01c']",48,,,,,,,,,,,,,,,,,Austria Women's,859,00:03:48.400,Pass,
