50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.824944,,,,,,,,,,,,,1d9a238d-785b-4b18-8f5f-c2044ee5a359,5,,"[61.0, 40.1]",3847567,0,,,,2.938882,,Right Foot,,,,"[35.7, 45.3]",,Ground Pass,,25.82886,,,,Millie Bright,4642.0,,,,,,Kick Off,1,From Kick Off,Bethany Mead,15619.0,Right Wing,2,England Women's,865,['212ab6d8-ee56-4200-8cff-f636c8eec2dc'],0,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.520,Pass,
,,,,,,,,,,,,,,,,,,,4.037452,,,,,,,,,,,,,c8417bb6-b907-4b0d-aedf-34f20609616a,7,,"[35.2, 46.4]",3847567,0,,,,-0.36861834,,Right Foot,,,,"[86.2, 26.7]",,High Pass,,54.67257,,,Incomplete,Ellen White,10180.0,,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,England Women's,865,"['0a72bdde-91da-4135-bbe4-1141aff664cc', '79944f8c-1b33-44fd-a1df-1688a7f43b05']",3,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:03.345,Pass,
,,,,,,,,,,,,,,,,,,,1.650888,,,,,,,,,,,,,ac5d85b6-0638-43d0-bf18-0a9788da9796,15,,"[92.1, 7.3]",3847567,0,,,,-3.0681953,,Left Foot,,,,"[78.5, 6.3]",,Low Pass,,13.636715,,,,Rachel Daly,5058.0,,,,,,,1,From Kick Off,Lauren Hemp,15555.0,Left Wing,2,England Women's,865,['d4d1ac21-f703-4792-9668-cf982e192188'],10,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:10.646,Pass,
,,,,,,,,,,,,,,,,,,,1.058054,,,,,,,,,,,,,499127b0-bf54-4be1-b7b4-51e3cf62c67a,18,,"[76.6, 6.0]",3847567,0,,,,2.1193457,,Right Foot,,,,"[71.1, 15.0]",,Ground Pass,,10.547511,,,,Keira Walsh,4658.0,,,,,,,1,From Kick Off,Rachel Daly,5058.0,Left Back,2,England Women's,865,['c872fed9-c1ec-43be-a6de-35ea2b9f92f6'],13,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:13.189,Pass,
,,,,,,,,,,,,,,,,,,,1.308151,,,,,,,,,,,,,74ca4179-4401-4084-93ec-8164f159883f,22,,"[69.7, 16.6]",3847567,0,,,,-2.624105,,Right Foot,,,,"[56.7, 9.2]",,Ground Pass,,14.95861,,,,Leah Williamson,18999.0,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Left Defensive Midfield,2,England Women's,865,['fb9605bb-0c27-4793-98e2-0b963970ac9e'],15,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:15.803,Pass,
,,,,,,,,,,,,,,,,,,,2.316832,,,,,,,,,,,,,612a2975-20a3-4819-8b4d-dc0510da5d4f,25,,"[57.0, 9.4]",3847567,0,,,,2.3561945,,Right Foot,,,,"[30.1, 36.3]",,Ground Pass,,38.042343,,,,Mary Alexandra Earps,31538.0,,,,,,,1,From Kick Off,Leah Williamson,18999.0,Left Center Back,2,England Women's,865,['ae1a89f7-babb-4396-ae5d-c6fd209a8bc8'],18,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:18.244,Pass,
,,,,,,,,,,,,,,,,,,,1.840482,,,,,,,,,,,,,a3f0440a-5e57-4caa-bb24-e46d6399127e,28,,"[36.5, 39.2]",3847567,0,,,,-1.553944,,Right Foot,,,,"[36.8, 21.4]",,Ground Pass,,17.802528,,,,Leah Williamson,18999.0,,,,,,,1,From Kick Off,Mary Alexandra Earps,31538.0,Goalkeeper,2,England Women's,865,['c745bcff-f6f3-4fce-bfe6-fe6683798b53'],23,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:23.502,Pass,
,,,,,,,,,,,,,,,,,,,2.040581,,,,,,,,,,,,,ca5b6850-b93d-4f9f-b0c7-bfd1d6090d25,31,,"[36.8, 21.4]",3847567,0,,,,1.6086161,,Right Foot,,,,"[35.4, 58.4]",,Ground Pass,,37.026478,,,,Millie Bright,4642.0,,,,,,,1,From Kick Off,Leah Williamson,18999.0,Left Center Back,2,England Women's,865,['9aeff8b1-c7d3-4994-a220-677d366fb43a'],26,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:26.193,Pass,
,,,,,,,,,,,,,,,,,,,1.767316,,,,,,,,,,,,,54bb3553-e6d3-42c1-bc63-3eaefa5f19be,35,,"[43.9, 64.2]",3847567,0,,,,0.30470255,,Right Foot,,,,"[84.6, 77.0]",,High Pass,,42.665325,,,,Bethany Mead,15619.0,,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,England Women's,865,['1e9468fe-35cb-47e8-8f37-cc191923e139'],31,,,,,,,,,,,,,,,,,,,,England Women's,865,00:00:31.244,Pass,
,,,,,,,,,,,,,,,,,,,1.244291,,,,,,,,,,,,,530f7623-58da-4fb9-acde-66205110f54b,39,,"[30.2, 0.1]",3847567,0,,,,1.2631294,,,,,,"[33.6, 10.8]",,High Pass,,11.2272,,,,Lena Oberdorf,25478.0,,,,,,Throw-in,1,From Throw In,Felicitas Rauch,32355.0,Left Back,3,Germany Women's,857,['be2c7263-3d30-47fb-83c3-4f0a6808dd25'],51,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:51.524,Pass,
,,,,,,,,,,,,,,,,,,,1.308698,,,,,,,,,,,,,75c46aff-d121-4763-a11a-e148ff0f0ba8,43,,"[33.1, 10.3]",3847567,0,,,,-0.50789917,,Left Foot,,,,"[43.7, 4.4]",,High Pass,,12.131364,,,,Jule Brand,46987.0,,,,,,,1,From Throw In,Lena Oberdorf,25478.0,Center Defensive Midfield,3,Germany Women's,857,['0c442310-726b-4990-8ea0-afe1ba7fa6ca'],53,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:53.026,Pass,
,,,,,,,,,,,,,,,,,,,1.071928,,,,,,,,,,,,,d4dff0a8-6281-43b2-8e3b-1f66ce85a1ee,45,,"[43.7, 4.2]",3847567,0,,,,0.60945857,,Head,,,,"[49.0, 7.9]",,High Pass,,6.463745,,,,Sara Däbritz,10263.0,,,,,,,1,From Throw In,Jule Brand,46987.0,Left Wing,3,Germany Women's,857,['a9bf5e13-09e4-40a3-858f-470ecd336a43'],54,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:54.335,Pass,
,,,,,,,,,,,,,,,,,,,1.580697,,,,,,,,,,,,,ee6768de-d041-43db-b342-2150c0cacb4d,47,,"[49.0, 7.6]",3847567,0,,,True,-0.51524496,,,,,,"[57.3, 2.9]",,Low Pass,,9.538343,,,Incomplete,Lea Schüller,25476.0,,,,,,,1,From Throw In,Sara Däbritz,10263.0,Left Center Midfield,3,Germany Women's,857,"['2d6921cf-ede1-49e4-afe2-d404045416b8', '76b5b82a-86a5-4440-b49e-48635a9b7b66', 'f52537e0-0564-4b6e-860b-30ff888d8920']",55,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:55.407,Pass,True
,,,,,,,,,,,,,,,,,,,1.180495,,,,,,,,,,,,,27cf6e1d-c51b-4c85-8c50-ab0937743eb7,59,,"[64.4, 69.3]",3847567,1,,,,-0.96811974,,Left Foot,,,,"[71.9, 58.4]",,Ground Pass,,13.231024,,,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,4,England Women's,865,['edf02a38-c089-46ee-a22c-65363614f048'],1,,,,,,,,,,,,,,,,,,,,England Women's,865,00:01:01.535,Pass,
,,,,,,,,,,,,,,,,,,,1.714568,,,,,,,,,,,,,62152133-8db1-409d-a513-f8537792ad54,64,,"[70.0, 53.3]",3847567,1,,,,-3.1322906,,Right Foot,,,,"[48.5, 53.1]",,Ground Pass,,21.50093,,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,4,England Women's,865,"['a3ca0c96-df10-4887-a249-7277a96491c0', 'be7eb280-2a3e-4664-a6ab-42315ed5b6b3']",3,,,,,,,,,,,,,,,,,,,,England Women's,865,00:01:03.825,Pass,True
,,,,,,,,,,,,,,,,,,,1.787553,,,,,,,,,,,,,0a794ebe-b516-4d7d-8e16-9fc9cde9b0f8,67,,"[48.5, 53.1]",3847567,1,,,,-1.1344903,,Right Foot,,,,"[64.4, 19.0]",,High Pass,,37.624725,,,,Rachel Daly,5058.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,4,England Women's,865,['85130a8f-1115-4f06-b5e5-b3327ab9e776'],7,,,,,,,,,,,,,,,,,,,,England Women's,865,00:01:07.023,Pass,
,,,,,,,,,,,,,,,,,,,1.178654,,,,,,,,,,,,,7e4c0553-9d2a-46a5-8f74-73fa43502537,71,,"[64.4, 18.0]",3847567,1,,,,0.77910894,,Right Foot,,,,"[72.4, 25.9]",,Ground Pass,,11.24322,,,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,4,England Women's,865,"['4f7736e3-fd11-47cd-afc8-0057acedc9d1', 'a89531b4-448d-4b6d-ba14-954775af859f']",9,,,,,,,,,,,,,,,,,,,,England Women's,865,00:01:09.505,Pass,True
,,,,,,,,,,,,,,,,,,,1.833497,,,,,,,,,,,,,dd4598f4-53a1-49a4-b2c5-96207d835564,78,,"[68.7, 58.7]",3847567,1,,,,0.80344677,,Left Foot,,,,"[82.3, 72.8]",,Ground Pass,,19.590048,,,,Svenja Huth,10374.0,,,,,,,1,Regular Play,Lena Oberdorf,25478.0,Center Defensive Midfield,4,England Women's,865,['0a58d9a8-26fe-416c-a695-ac0284b28286'],15,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:15.153,Pass,
,,,,,,,,,,,,,,,,,,,0.489163,,,,,,,,,,,,,447ae388-d638-4d52-b64a-0694c0bb0694,88,,"[101.7, 54.7]",3847567,1,,,,-1.2565644,,Left Foot,,,,"[103.0, 50.7]",,Ground Pass,,4.2059484,,,Incomplete,,,,,,,,,1,Regular Play,Svenja Huth,10374.0,Right Wing,4,England Women's,865,"['0ed5d8f3-ce88-4f74-9706-16ac5965f7c4', 'dff72252-6ee7-48cf-af99-01274e6b859b']",24,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:24.304,Pass,True
,,,,,,,,,,,,,True,,,,,,0.808621,,,,,,,,,,,,,0ed5d8f3-ce88-4f74-9706-16ac5965f7c4,89,,"[17.1, 29.4]",3847567,1,,,,0.07796663,,Right Foot,,,,"[23.5, 29.9]",,Ground Pass,,6.4195013,,,,Francesca Kirby,4641.0,,,,,,Interception,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,4,England Women's,865,"['4025ee04-e02d-4266-b82e-15ae722e3ecc', '447ae388-d638-4d52-b64a-0694c0bb0694']",24,,,,,,,,,,,,,,,,,,,,England Women's,865,00:01:24.793,Pass,
,,,,,,,,,,,,,,,,,,,1.552693,,,,,,,,,,,,,f3ce08a3-74c6-46c3-abbd-1461886382e9,93,,"[21.9, 29.4]",3847567,1,,,,-0.8372996,,Left Foot,,,,"[36.5, 13.2]",,Ground Pass,,21.808256,,,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,4,England Women's,865,"['50372ebb-39c0-4de3-a748-ce8cacbd10bf', '99dfd013-a951-4d9b-adfd-5c71a9b4d7f8']",26,,,,,,,,,,,,,,,,,,,,England Women's,865,00:01:26.133,Pass,True
,,,,,,,,,,,,,,,,,,,1.489407,,,,,,,,,,,,,aa90ba36-1744-47d1-93c6-60b8f3361653,105,,"[63.7, 80.0]",3847567,1,,,,-0.58296907,,,,,,"[77.5, 70.9]",,High Pass,,16.530275,,,,Lea Schüller,25476.0,,,,,,Throw-in,1,From Throw In,Giulia Gwinn,25492.0,Right Back,5,Germany Women's,857,['6e340dae-14a1-4646-9608-79d7076494d7'],58,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:58.907,Pass,
,,,,,,,,,,,,,,,,,,,1.247116,,,,,,,,,,,,,7f9ab75a-caf8-4047-92df-cb48f8d3cd54,107,,"[77.2, 70.9]",3847567,2,,,,0.0,,Head,,,,"[87.1, 70.9]",,High Pass,,9.9,,,Incomplete,,,,,,,,,1,From Throw In,Lea Schüller,25476.0,Center Forward,5,Germany Women's,857,['50ea7e7f-c96a-43a4-8ea2-ea16f3b6951c'],0,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:00.396,Pass,
,,,,,,,,,,,,,,,,,,,1.704608,,,,,,,,,,,,,50ea7e7f-c96a-43a4-8ea2-ea16f3b6951c,108,,"[33.0, 9.2]",3847567,2,,,,-0.8577355,,Head,,,,"[36.2, 5.5]",,High Pass,,4.89183,,,,Lauren Hemp,15555.0,,,,,,Interception,1,From Throw In,Rachel Daly,5058.0,Left Back,5,Germany Women's,857,"['7f9ab75a-caf8-4047-92df-cb48f8d3cd54', 'd107812e-dacd-42db-a35f-309907d8fafc']",1,,,,,,,,,,,,,,,,,,,,England Women's,865,00:02:01.643,Pass,
,,,,,,,,,,,,,,,,,,,1.141212,,,,,,,,,,,,,28805abd-2e19-4b33-9f1f-eaf0f0f5593d,110,,"[36.5, 5.2]",3847567,2,,,,1.670465,,Head,,,,"[35.7, 13.2]",,High Pass,,8.039901,,,Incomplete,,,,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Wing,5,Germany Women's,857,['6df4bfee-001c-4cf9-a81d-515e3ca61b15'],3,,,,,,,,,,,,,,,,,,,,England Women's,865,00:02:03.348,Pass,
,,,,,,,,,,,,,,,,,,,0.403977,,,,,,,,,,,,,6df4bfee-001c-4cf9-a81d-515e3ca61b15,111,,"[84.4, 66.9]",3847567,2,,,,1.617637,,Right Foot,,,,"[84.1, 73.3]",,Low Pass,,6.4070272,,,Incomplete,Lea Schüller,25476.0,,,,,,Recovery,1,From Throw In,Lina Magull,10259.0,Right Center Midfield,5,Germany Women's,857,"['28805abd-2e19-4b33-9f1f-eaf0f0f5593d', 'dff6f44d-4e56-4f5b-9c7b-eae84dc48685', 'fddafdf9-03cf-473a-8b62-5434d46d50b8']",4,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:04.489,Pass,
,,,,,,,,,,,,,,,,,,,0.614414,,,,,,,,,,,,,194aaece-c6a2-4135-a76a-691c2ebf536a,120,,"[70.3, 69.9]",3847567,2,,,,1.6525807,,Right Foot,,,,"[69.8, 76.0]",,Ground Pass,,6.1204576,,,,Giulia Gwinn,25492.0,,,,,,,1,From Throw In,Lina Magull,10259.0,Right Center Midfield,5,Germany Women's,857,"['765c925e-3da7-448e-8bd7-72a61467ee2b', '9d6c975f-6f3b-4011-bcc8-771c709b50f7']",8,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:08.403,Pass,True
,,,,,,,,,,,,,,,,,,,0.706125,,,,,,,,,,,,,b2237a37-b622-44c6-b788-998bca94bc16,124,,"[72.2, 76.2]",3847567,2,,,,-1.2095926,,Right Foot,,,,"[75.6, 67.2]",,Ground Pass,,9.6208105,,,,Lena Oberdorf,25478.0,,,,,,,1,From Throw In,Giulia Gwinn,25492.0,Right Back,5,Germany Women's,857,['2dbd96d6-6014-453c-aebd-1644b4816def'],10,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:10.549,Pass,
,,,,,,,,,,,,,,,,,,,0.85684,,,,,,,,,,,,,2d47aeca-a427-4e31-a6c2-3a3b71efa70b,126,,"[75.6, 67.2]",3847567,2,,,,2.7438219,,Left Foot,,,,"[63.7, 72.2]",,Ground Pass,,12.907749,,,,Lina Magull,10259.0,,,,,,,1,From Throw In,Lena Oberdorf,25478.0,Center Defensive Midfield,5,Germany Women's,857,['9b436da5-6740-4b1d-82b6-5e8ecac4f76d'],11,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:11.255,Pass,
,,,,,,,,,,,,,,,,,,,1.812283,,,,,,,,,,,,,a61687af-f48c-4951-828b-c9392390f910,129,,"[63.9, 72.2]",3847567,2,,,,-2.8506854,,Right Foot,,,,"[47.2, 67.2]",,Ground Pass,,17.432442,,,,Kathrin Julia Hendrich,10399.0,,,,,,,1,From Throw In,Lina Magull,10259.0,Right Center Midfield,5,Germany Women's,857,['bc9e89c8-ae5d-4aa5-993b-1f3ca2b2819e'],12,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:12.934,Pass,
,,,,,,,,,,,,,,,,,,,2.053965,,,,,,,,,,,,,730ac60e-e2c9-45b5-aaca-2adf4674f441,133,,"[49.6, 66.1]",3847567,2,,,,-0.916829,,Right Foot,,,,"[77.5, 29.7]",,High Pass,,45.86251,,,,Jule Brand,46987.0,,,,,,,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Center Back,5,Germany Women's,857,"['3f005801-886c-4855-ab32-742fc3b280bd', '567f27c1-a741-4104-9cd6-3841ae821d21']",16,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:16.470,Pass,True
,,,,,,,,,,,,,,,,,,,2.068233,,,,,,,,,,,,,34ba1b25-6e51-4a33-bd2c-dd35d4a773b6,136,,"[77.5, 29.4]",3847567,2,,,True,-0.11065722,,,,,,"[84.7, 28.6]",,High Pass,,7.244308,,,Incomplete,,,,,,,,,1,From Throw In,Jule Brand,46987.0,Left Wing,5,Germany Women's,857,"['35fbb283-0685-499b-8acc-e888ff71fa40', '475038e0-0867-4903-a8f8-7b23a0066769']",18,,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:18.524,Pass,True
,,,,,,,,,,,,,,,,,,,2.019642,,,,,,,,,,,,,35fbb283-0685-499b-8acc-e888ff71fa40,137,,"[35.4, 51.5]",3847567,2,,,,-0.55375206,,Head,,,,"[54.0, 40.0]",,High Pass,,21.868013,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Millie Bright,4642.0,Right Center Back,5,Germany Women's,857,"['34ba1b25-6e51-4a33-bd2c-dd35d4a773b6', 'a788ea10-1e15-4c97-af79-86d439fee00c']",20,,,,,,,,,,,,,,,,,,,,England Women's,865,00:02:20.592,Pass,
