50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.873446,,,,,,,,,,,,,,478c0094-44e8-44cf-90af-7e8c7ecd8cb3,20,,"[76.2, 58.6]",3835330,0,,,,0.6496266,,Right Foot,,,,"[97.0, 74.4]",,Ground Pass,,26.12049,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Free Kick,Irene Paredes Hernandez,10165.0,Right Center Back,3,Spain Women's,863,['d4f742c9-1881-440c-b641-f54bfa66944c'],22,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:22.144,Pass,
,,,,,,,,,,,,,,,,,1.214163,,,,,,,,,,,,,,6affc419-11bf-44dd-b26e-148a7148e360,27,,"[120.0, 80.0]",3835330,0,,,,-1.8179194,,Left Foot,,,,"[111.7, 47.1]",,High Pass,True,33.930813,,,,Lucía García Córdoba,25513.0,,,Inswinging,,Corner,1,From Corner,María Pilar León Cebrián,10155.0,Left Center Back,4,Spain Women's,863,['aef8d057-a59f-4c75-b0ce-d1682772be78'],57,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:57.050,Pass,
,,,,,,,,,,,,,,,,,4.252904,,,,,,,,,,,,,,80559213-29f4-4da2-8993-6b215d57cfd4,29,,"[111.7, 46.4]",3835330,0,,,True,-1.7620903,,,,,,"[106.2, 18.0]",,High Pass,,28.927668,,,Incomplete,,,,,,,,1,From Corner,Lucía García Córdoba,25513.0,Center Forward,4,Spain Women's,863,"['60c5c78e-8308-4384-9e9c-bd5a8e4fd51b', 'f1b75ecb-5fed-4142-a5bb-4435f79459e5']",58,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:58.264,Pass,True
,,,,,,,,,,,,,,,,,2.779734,,,,,,,,,,,,,,6c6d09cd-77ed-4475-ab01-a45d07f51dbb,34,,"[18.7, 70.5]",3835330,1,,,,-0.07384507,,Right Foot,,,,"[57.9, 67.6]",,Low Pass,,39.307125,,,Incomplete,,,,,,,,1,From Corner,Felicitas Rauch,32355.0,Left Back,4,Spain Women's,863,['61b5ab72-1c87-4ea2-87ea-e5d419aab3c1'],5,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:05.525,Pass,
,,,,,,,,,,,,,,,,,3.897615,,,,,,,,,,,,,,61b5ab72-1c87-4ea2-87ea-e5d419aab3c1,36,,"[62.2, 12.5]",3835330,1,,,,2.748587,,Right Foot,,,,"[22.4, 29.0]",,Ground Pass,,43.084682,,,,Sandra Paños García-Villamil,10142.0,,,,,Recovery,1,From Corner,Ona Batlle Pascual,46639.0,Right Back,4,Spain Women's,863,"['6c6d09cd-77ed-4475-ab01-a45d07f51dbb', 'e7dc5cb0-22d7-4b4e-beb5-57f4d88e49d0']",8,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:08.305,Pass,
,,,,,,,,,,,,,,,,,1.467914,,,,,,,,,,,,,,4a68bc19-804a-4cdd-aa12-de32bca02cc4,39,,"[22.4, 29.0]",3835330,1,,,,1.2131797,,Left Foot,,,,"[29.5, 48.0]",,Ground Pass,,20.283245,,,,Aitana Bonmati Conca,15284.0,,,,,,1,From Corner,Sandra Paños García-Villamil,10142.0,Goalkeeper,4,Spain Women's,863,['a081e1e3-0b57-4389-8c93-bbcad122a524'],12,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:12.242,Pass,
,,,,,,,,,,,,,,,,,0.942599,,,,,,,,,,,,,,f397fcf7-ae22-4c87-b14d-a58ccf7f2a16,43,,"[30.4, 46.7]",3835330,1,,,,0.0,,Right Foot,,,,"[35.6, 46.7]",,Ground Pass,,5.2,,,,Irene Paredes Hernandez,10165.0,,,,,,1,From Corner,Aitana Bonmati Conca,15284.0,Right Center Midfield,4,Spain Women's,863,['0b94a219-d0f1-48bb-b66a-4688a6a6913c'],15,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:15.231,Pass,
,,,,,,,,,,,,,,,,,2.399299,,,,,,,,,,,,,,d8fc899b-2d2e-452e-90fc-c2e708751370,47,,"[35.6, 43.9]",3835330,1,,,,-2.8710487,,Right Foot,,,,"[10.0, 36.8]",,Ground Pass,,26.566332,,,,Sandra Paños García-Villamil,10142.0,,,,,,1,From Corner,Irene Paredes Hernandez,10165.0,Right Center Back,4,Spain Women's,863,['01359b24-9ab0-47f3-93cb-66f77b8437c1'],16,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:16.644,Pass,
,,,,,,,,,,,,,,,,,1.709181,,,,,,,,,,,,,,7754f794-f48a-4d34-b1b8-d6d6f12a4671,50,,"[10.2, 35.4]",3835330,1,,,,-0.039004598,,Left Foot,,,,"[51.2, 33.8]",,High Pass,,41.031208,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,From Corner,Sandra Paños García-Villamil,10142.0,Goalkeeper,4,Spain Women's,863,['1fe98433-8f67-4984-8e06-d968b52c0a6a'],20,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:20.676,Pass,
,,,,,,,,,,,,,,,,,2.034062,,,,,,,,,,,,,,1348cc5f-cf80-44fe-b795-1bb235017a9c,52,,"[51.4, 33.1]",3835330,1,,,,0.20902294,,Head,,,,"[67.9, 36.6]",,High Pass,,16.867128,,,Incomplete,Lucía García Córdoba,25513.0,,,,,,1,From Corner,María Francesca Caldentey Oliver,10161.0,Left Midfield,4,Spain Women's,863,"['001b7975-535f-46e4-b572-07eaf717277c', 'f6d91e66-58f2-4d56-a5fc-3c866bf1a568']",22,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:22.425,Pass,
,,,,,,,,,,,,,,,,,2.056612,,,,,,,,,,,,,,001b7975-535f-46e4-b572-07eaf717277c,54,,"[52.2, 43.5]",3835330,1,,,,-1.5291537,,Head,,,,"[52.6, 33.9]",,Low Pass,,9.60833,,,,Marina Hegering,25491.0,,,,,Recovery,1,From Corner,Kathrin Julia Hendrich,10399.0,Right Center Back,4,Spain Women's,863,"['1348cc5f-cf80-44fe-b795-1bb235017a9c', 'c8c29973-f86f-4b39-b713-79a57b76e904']",24,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:24.459,Pass,
,,,,,,,,,,,,,,,,,2.883132,,,,,,,,,,,,,,629289a3-c766-4566-bd93-03b7293bb378,67,,"[54.7, 38.5]",3835330,1,,,,-0.24919094,,Right Foot,,,,"[82.6, 31.4]",,High Pass,,28.789234,,,Incomplete,,,,,,,Recovery,1,From Corner,Marina Hegering,25491.0,Left Center Back,4,Spain Women's,863,['fe680860-c844-4054-a206-0a0a2dadc69c'],32,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:32.021,Pass,
,,,,,,,,,,,,,,,,,2.277229,,,,,,,,,,,,,,91e2fc8c-9e61-41b2-bbef-0aeb9c35493b,70,,"[33.6, 48.7]",3835330,1,,,,-2.9110255,,Right Foot,,,,"[12.3, 43.7]",,Ground Pass,,21.878984,,,,Sandra Paños García-Villamil,10142.0,,,,,,1,From Corner,Irene Paredes Hernandez,10165.0,Right Center Back,4,Spain Women's,863,['bbb7980e-05d4-4786-b9c0-ccee1475170e'],35,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:35.823,Pass,
,,,,,,,,,,,,,,,,,1.904017,,,,,,,,,,,,,,1d4b775b-31a0-47c2-abf8-1f4b20dfd636,72,,"[12.3, 43.5]",3835330,1,,,,-0.92092586,,Right Foot,,,,"[25.6, 26.0]",,Ground Pass,,21.980446,,,,María Pilar León Cebrián,10155.0,,,,,,1,From Corner,Sandra Paños García-Villamil,10142.0,Goalkeeper,4,Spain Women's,863,['6abcc821-1595-4321-85de-87dc2bf1d985'],38,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:38.100,Pass,
,,,,,,,,,,,,,,,,,1.810298,,,,,,,,,,,,,,b1dfbe58-1b46-48f0-8db7-f6ccc8e78df9,75,,"[26.5, 25.1]",3835330,1,,,,-0.7799037,,Left Foot,,,,"[44.8, 7.0]",,Ground Pass,,25.739075,,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,1,From Corner,María Pilar León Cebrián,10155.0,Left Center Back,4,Spain Women's,863,['2468c1e3-c344-4cd3-81fe-3c67e6613d46'],43,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:43.570,Pass,
,,,,,,,,,,,,,,,,,1.653569,,,,,,,,,,,,,,3ac80411-5dc6-4962-83f8-729f42dab6db,79,,"[48.9, 4.3]",3835330,1,,,,0.9644682,,Left Foot,,,,"[62.7, 24.2]",,Ground Pass,,24.21673,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,From Corner,Leila Ouahabi El Ouahabi,10163.0,Left Back,4,Spain Women's,863,['8480fb0a-467d-43e9-89d9-7676841b41b7'],46,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:46.083,Pass,
,,,,,,,,,,,,,,,,,1.670052,,,,,,,,,,,,,,f0077a07-ae8b-4186-9bb8-23ae3237a4a0,82,,"[61.6, 27.3]",3835330,1,,,,-2.7032561,,Right Foot,,,,"[55.2, 24.3]",,Ground Pass,,7.0682387,,,Incomplete,Patricia Guijarro Gutiérrez,15287.0,,,,,,1,From Corner,María Francesca Caldentey Oliver,10161.0,Left Midfield,4,Spain Women's,863,"['1c5c996f-e2b7-43ac-9dd6-ca80724d7910', '7c3120d3-1ddc-413b-91d9-659b6ab52cdf']",47,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:47.776,Pass,
,,,,,,,,,,,,,,,,,0.907966,,,,,,,,,,,,,,608e6696-df53-4797-b238-c7e2d483223b,86,,"[63.4, 67.1]",3835330,1,,,,-0.24717647,,Left Foot,,,,"[74.1, 64.4]",,Low Pass,,11.035398,,,Incomplete,Alexandra Popp,15178.0,,,,,Recovery,1,From Corner,Svenja Huth,10374.0,Right Wing,4,Spain Women's,863,"['670e46a0-1c6f-4210-ac61-b1fcd897bd21', 'aa858c4f-ccb0-494b-86f7-ea9652a6d881', 'eb2c482e-9354-4418-ac75-7d5e645f3cd2']",50,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:50.573,Pass,True
,,,,,,,,,,,,,,,,,1.068659,,,,,,,,,,,,,,e68f0aec-14dc-4f34-977c-3e3f0748c2e8,92,,"[38.6, 25.6]",3835330,1,,,,-1.0824624,,Left Foot,,,,"[47.1, 9.6]",,Ground Pass,,18.11767,,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,1,From Corner,Irene Paredes Hernandez,10165.0,Right Center Back,4,Spain Women's,863,['6a747651-dc6d-41ff-ada2-c25a7e3f5d58'],55,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:55.729,Pass,
,,,,,,,,,,,,,,,,,1.309841,,,,,,,,,,,,,,d7a9502c-6265-4910-b570-3f166fa0b873,99,,"[54.2, 13.5]",3835330,1,,,,0.83860236,,Left Foot,,,True,"[62.2, 22.4]",,Ground Pass,,11.967038,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,From Corner,Leila Ouahabi El Ouahabi,10163.0,Left Back,4,Spain Women's,863,['b8658967-5cbf-4e4d-b06a-c41eca8d8cb8'],59,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:59.482,Pass,
,,,,,,,,,,,,,,,,,1.738784,,,,,,,,,,,,,,63acc365-d76b-477e-9416-406ce1468cdd,104,,"[61.3, 26.3]",3835330,2,,,,1.2624378,,Right Foot,,,,"[65.6, 39.8]",,Ground Pass,,14.168275,,,Incomplete,Aitana Bonmati Conca,15284.0,,,,,,1,From Corner,María Francesca Caldentey Oliver,10161.0,Left Midfield,4,Spain Women's,863,"['229287af-15fc-4cde-9b4b-13869532149d', '9f988be6-aaeb-4035-b55a-2a2a22659c8e']",1,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:01.496,Pass,
,,,,,,,,,,,,,,,,,7.957281,,,,,,,,,,,,,,229287af-15fc-4cde-9b4b-13869532149d,106,,"[54.5, 40.3]",3835330,2,,,,0.50638473,,Left Foot,,,,"[114.0, 73.3]",,High Pass,,68.03859,,,Incomplete,,,,,,,Recovery,1,From Corner,Felicitas Rauch,32355.0,Left Back,4,Spain Women's,863,"['63acc365-d76b-477e-9416-406ce1468cdd', '92e50ad7-0cf2-4939-90de-0bdb4b90f527']",3,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:03.235,Pass,
,,,,,,,,,,,,,,,,,1.214023,,,,,,,,,,,,,,92e50ad7-0cf2-4939-90de-0bdb4b90f527,107,,"[6.1, 6.8]",3835330,2,,,,0.5509825,,Left Foot,,,,"[14.4, 11.9]",,Ground Pass,,9.741663,,,,Leila Ouahabi El Ouahabi,10163.0,,,,,Recovery,1,From Corner,María Pilar León Cebrián,10155.0,Left Center Back,4,Spain Women's,863,"['0e1d3026-8c6c-450a-9ff0-23668261e120', '229287af-15fc-4cde-9b4b-13869532149d']",11,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:11.192,Pass,
,,,,,,,,,,,,,,,,,2.987926,,,,,,,,,,,,,,ce0a7b21-8f5d-4e32-9e4d-e4ab7a30bc1e,111,,"[14.8, 12.8]",3835330,2,,,,2.1156602,,Left Foot,,,,"[6.8, 26.0]",,Low Pass,,15.435025,,,,Sandra Paños García-Villamil,10142.0,,,,,,1,From Corner,Leila Ouahabi El Ouahabi,10163.0,Left Back,4,Spain Women's,863,['90ffefcd-e0d2-4cf4-9c9e-92df0f37af71'],12,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:12.446,Pass,
,,,,,,,,,,,,,,,,,0.628411,,,,,,,,,,,,,,f8bf62d1-93ee-48c0-83ec-ebfb9419073a,114,,"[5.6, 33.1]",3835330,2,,,,1.2309755,,Right Foot,,,,"[9.1, 43.0]",,Low Pass,,10.500476,,,Incomplete,Ona Batlle Pascual,46639.0,,,,,,1,From Corner,Sandra Paños García-Villamil,10142.0,Goalkeeper,4,Spain Women's,863,"['506d2b3f-a57c-47dc-9f4a-a07d11cf793c', 'ea56751e-65f2-418d-978d-76f76f5fb8f4']",15,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:15.760,Pass,
,,,,,,,,,,,,,,,,,2.164006,,,,,,,,,,,,,,611cd050-05f3-414d-b3db-ec906040fe51,121,,"[61.0, 40.1]",3835330,3,True,,,3.0580437,,Right Foot,,,,"[40.7, 41.8]",,Ground Pass,,20.371058,,,,Laia Aleixandri López,32210.0,,,,,Kick Off,1,From Kick Off,Aitana Bonmati Conca,15284.0,Right Center Midfield,5,Spain Women's,863,['f13c0edf-ec96-424d-86ed-5ae506a0832d'],19,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:19.279,Pass,
,,,,,,,,,,,,,,,,,1.606708,,,,,,,,,,,,,,91759d34-9564-40f1-9cc1-648064bac43c,123,,"[40.0, 45.5]",3835330,3,True,,,-1.1383885,,Right Foot,,,,"[47.8, 28.6]",,Ground Pass,,18.613167,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,1,From Kick Off,Laia Aleixandri López,32210.0,Center Defensive Midfield,5,Spain Women's,863,['f19941cb-2c0e-47c5-96b3-9acce35ac75a'],24,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:24.578,Pass,
,,,,,,,,,,,,,,,,,0.976175,,,,,,,,,,,,,,f046d4c7-fde5-461a-99ec-014fdeb466d2,125,,"[47.1, 18.0]",3835330,3,True,,,-0.89106375,,Right Foot,,,,"[53.0, 10.7]",,Ground Pass,,9.38616,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,From Kick Off,Patricia Guijarro Gutiérrez,15287.0,Left Center Midfield,5,Spain Women's,863,['9a82db3b-cca0-4dfb-852f-d5bdc4b3dcee'],28,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:28.019,Pass,
,,,,,,,,,,,,,,,,,1.183096,,,,,,,,,,,,,,3ddf7047-de99-45a0-8031-b3a1ca631929,138,,"[46.0, 17.8]",3835330,3,,,,0.73508096,,Right Foot,,,,"[53.3, 24.4]",,Ground Pass,,9.84124,,,Incomplete,Aitana Bonmati Conca,15284.0,,,,,,1,From Kick Off,María Francesca Caldentey Oliver,10161.0,Left Midfield,5,Spain Women's,863,"['0d08a26f-4d60-4c2f-8dcd-a2d41eb82fc8', 'c06a34f4-d72d-44bb-bc13-8859ad8587d2', 'cbee2be4-aea5-49ae-b6ce-fd736a102448']",32,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:32.098,Pass,True
,,,,,,,,,,,,,,,,,0.708589,,,,,,,,,,,,,,0d08a26f-4d60-4c2f-8dcd-a2d41eb82fc8,140,,"[66.8, 55.7]",3835330,3,,,,0.5404195,,Right Foot,,,,"[74.8, 60.5]",,Ground Pass,,9.329523,,,,Lina Magull,10259.0,,,,,Interception,1,From Kick Off,Lena Oberdorf,25478.0,Center Defensive Midfield,5,Spain Women's,863,"['3ddf7047-de99-45a0-8031-b3a1ca631929', 'b25de7f5-da1e-42b1-85fe-79cecfa46698']",33,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:33.281,Pass,
,,,,,,,,,,,,,,,,,0.59446,,,,,,,,,,,,,,8d6fd2a9-7259-4332-861a-5b9e03c91a4d,143,,"[76.7, 58.2]",3835330,3,,,,0.9539951,,Right Foot,,,,"[80.6, 63.7]",,Ground Pass,,6.742403,,,Incomplete,Alexandra Popp,15178.0,,,,,,1,From Kick Off,Lina Magull,10259.0,Left Center Midfield,5,Spain Women's,863,"['753248d9-c4c6-4e79-a6c1-a2bd8fb31e42', 'fd78283f-6690-4738-b7de-8ecca956eaf5']",34,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:34.890,Pass,
