50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,711d09a3-1d48-4622-bc33-b51b9e84317d,1,,,3844384,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10178, 'name': 'Lucy Bronze'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 8}, {'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",England Women's,865,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b0cd8d5a-2457-485c-80e8-0ca1818b6cf7,2,,,3844384,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 10142, 'name': 'Sandra Paños García-Villamil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 10155, 'name': 'María Pilar León Cebrián'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 49836, 'name': 'Olga  Carmona García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 15287, 'name': 'Patricia Guijarro Gutiérrez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 49832, 'name': 'Marta Cardona De Miguel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 15284, 'name': 'Aitana Bonmati Conca'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 49835, 'name': 'Teresa Abelleira Dueñas'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 50146, 'name': 'Esther Gonzalez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Spain Women's,863,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7738af72-d6a1-4aca-a60b-7e827a6c1d00,3,,,3844384,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,['e65baa51-23de-42a2-badf-b22e0143c859'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e65baa51-23de-42a2-badf-b22e0143c859,4,,,3844384,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,['7738af72-d6a1-4aca-a60b-7e827a6c1d00'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dc7e4847-e08b-4454-a45d-13f06508aec0,1727,,,3844384,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,England Women's,865,['e9c4fddf-ba68-43fa-8876-b433ff275b8c'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e9c4fddf-ba68-43fa-8876-b433ff275b8c,1728,,,3844384,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,England Women's,865,['dc7e4847-e08b-4454-a45d-13f06508aec0'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a3dc8840-cae7-4006-b926-addb666ee806,3236,,,3844384,90,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,,,,178,Spain Women's,863,['951245fd-59d0-4077-a090-77dbe5d90908'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,951245fd-59d0-4077-a090-77dbe5d90908,3237,,,3844384,90,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,,,,178,Spain Women's,863,['a3dc8840-cae7-4006-b926-addb666ee806'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,89123912-49c0-4534-9f70-9be31e4366a4,3824,,,3844384,105,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,211,England Women's,865,['7a985e22-c390-4c14-a0bb-d345b718e359'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7a985e22-c390-4c14-a0bb-d345b718e359,3825,,,3844384,105,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,211,England Women's,865,['89123912-49c0-4534-9f70-9be31e4366a4'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.506779,,,,,,,,,,,,,,,00618b2f-d2fd-45a4-a1bb-a2cc8d317334,5,,"[61.0, 40.1]",3844384,0,,,,,-2.8661666,,Right Foot,,,,"[38.0, 33.6]",,Ground Pass,,23.900837,,,,María Pilar León Cebrián,10155.0,,,,,Kick Off,1,From Kick Off,Esther Gonzalez Rodríguez,50146.0,Center Forward,2,Spain Women's,863,['c5917811-576e-4bc9-8501-66f2be134077'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:00.403,Pass,
,,,,,,,,,,,,,,,,,,,0.20433,,,,,,,,,,,,,,,5d9c80c6-983d-4cbd-a8fc-bd85ff9c3566,8,,"[40.1, 33.6]",3844384,0,,,,,0.13432144,,Left Foot,,,,"[43.8, 34.1]",,High Pass,,3.733631,,Incomplete,,,,,,,,,1,From Kick Off,María Pilar León Cebrián,10155.0,Left Center Back,2,Spain Women's,863,['26ba8bcf-7637-45ef-a765-9930cd6f8f83'],3,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:03.390,Pass,
,,,,,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,,,,,0d4e1414-461d-4ac7-aa30-7c645967d5f7,13,,"[38.4, 34.1]",3844384,0,,True,,,0.9602369,,Right Foot,,,,"[66.6, 74.4]",,Ground Pass,,49.186684,,,,Ona Batlle Pascual,46639.0,,True,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,5,Spain Women's,863,['9ee66984-8e62-4aca-8f2e-9ada419ec61b'],27,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:27.159,Pass,
,,,,,,,,,,,,,,,,,,,0.80632,,,,,,,,,,,,,,,0e78e342-c062-4136-8059-92c91048d7ca,15,,"[67.1, 74.4]",3844384,0,,,,,0.11242713,,Right Foot,,,,"[73.3, 75.1]",,Ground Pass,,6.239391,,,,Marta Cardona De Miguel,49832.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,5,Spain Women's,863,['a547de04-0fa6-48ab-93a9-df18865d9a2f'],28,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:28.836,Pass,
,,,,,,,,,,,,,,,,,,,0.65904,,,,,,,,,,,,,,,bece8768-e803-4482-857b-7cf7acd74076,18,,"[72.3, 76.2]",3844384,0,,,,,-2.4629302,,Left Foot,,,,"[69.2, 73.7]",,Ground Pass,,3.9824615,,,,Ona Batlle Pascual,46639.0,,,,,,1,Regular Play,Marta Cardona De Miguel,49832.0,Right Midfield,5,Spain Women's,863,['ef431986-cc47-4c18-806e-6c5faa140354'],29,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:29.642,Pass,
,,,,,,,,,,,,,,,,,,,1.628387,,,,,,,,,,,,,,,c698bfd9-eaf6-4dfe-9697-c27886c9e3dd,22,,"[69.0, 70.4]",3844384,0,,,,,-0.1669108,,Right Foot,,,,"[87.4, 67.3]",,Ground Pass,,18.659313,,Incomplete,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,5,Spain Women's,863,['1143b30f-dce2-4053-9289-26adb0047697'],31,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:31.973,Pass,
,,,,,,,,,,,,,,,,,,,0.903765,,,,,,,,,,,,,,,1143b30f-dce2-4053-9289-26adb0047697,23,,"[32.7, 12.8]",3844384,0,,,,,0.89770555,,Right Foot,,,,"[38.6, 20.2]",,Ground Pass,,9.464143,,,,Georgia Stanway,4643.0,,,,,Recovery,1,Regular Play,Leah Williamson,18999.0,Left Center Back,6,England Women's,865,"['07af0a12-37a4-4e2a-86de-7138f13baa99', 'c698bfd9-eaf6-4dfe-9697-c27886c9e3dd']",33,,,,,,,,,,,,,,,,,,England Women's,865,00:00:33.601,Pass,
,,,,,,,,,,,,,,,,,,,1.03774,,,,,,,,,,,,,,,95fb7c00-324b-40f6-9e19-447354474f0f,27,,"[36.6, 22.6]",3844384,0,,,,,-2.0091329,,Right Foot,,,,"[32.1, 13.0]",,Ground Pass,,10.602358,,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,6,England Women's,865,['89363b82-8ebb-4ee7-abc7-c741914f9ea2'],38,,,,,,,,,,,,,,,,,,England Women's,865,00:00:38.747,Pass,
,,,,,,,,,,,,,,,,,,,1.029812,,,,,,,,,,,,,,,7e7d14cc-fa17-4e3c-bb9a-fca19f6a6661,30,,"[28.7, 13.8]",3844384,0,,,,,-0.75484,,Right Foot,,,,"[40.5, 2.7]",,Ground Pass,,16.200308,,,,Rachel Daly,5058.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,6,England Women's,865,['47782ce6-7e22-4f71-ae51-b126a01984ee'],40,,,,,,,,,,,,,,,,,,England Women's,865,00:00:40.441,Pass,
,,,,,,,,,,,,,,,,,,,1.091292,,,,,,,,,,,,,,,b7c2a8da-78e6-439c-a9e7-c7ea06fd6283,33,,"[35.4, 4.9]",3844384,0,,,,,-2.772259,,Right Foot,,,,"[29.2, 2.5]",,Ground Pass,,6.6483083,,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,6,England Women's,865,['74d44fa9-c669-4563-88f6-d3f0b190a771'],45,,,,,,,,,,,,,,,,,,England Women's,865,00:00:45.307,Pass,
,,,,,,,,,,,,,,,,,,,2.382455,,,,,,,,,,,,,,,190f9ce8-2a62-408a-a247-34478780fc24,36,,"[29.4, 2.5]",3844384,0,,,,,0.08314123,,Left Foot,,,,"[70.2, 5.9]",,High Pass,,40.94142,,Incomplete,,Ellen White,10180.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,6,England Women's,865,"['5e908c68-2cb0-40df-b5e4-4523f62d4d13', 'daa082a0-622e-4440-9007-2bcf970b6fe5']",47,,,,,,,,,,,,,,,,,,England Women's,865,00:00:47.808,Pass,
,,,,,,,,,,,,,,,,,,,1.35401,,,,,,,,,,,,,,,5e908c68-2cb0-40df-b5e4-4523f62d4d13,38,,"[49.9, 74.2]",3844384,0,,,,,-0.66496474,,Head,,,,"[58.7, 67.3]",,High Pass,,11.182576,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,Recovery,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,7,Spain Women's,863,"['190f9ce8-2a62-408a-a247-34478780fc24', 'cf379745-a827-4167-840c-9e0a3fd1aaa8']",50,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:50.190,Pass,
,,,,,,,,,,,,,,,,,,,0.680732,,,,,,,,,,,,,,,2f8ef3ac-ebe9-4904-91e8-9b504cd5286d,40,,"[58.7, 67.3]",3844384,0,,,,,-0.43240777,,Head,,,,"[67.8, 63.1]",,Low Pass,,10.022474,,,,Aitana Bonmati Conca,15284.0,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,7,Spain Women's,863,['b295d8ee-6700-4cf9-8695-dece364cd599'],51,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:51.608,Pass,
,,,,,,,,,,,,,,,,,,,0.643459,,,,,,,,,,,,,,,3544a1eb-4c0c-4d2a-946c-f2d54086ecaa,49,,"[58.3, 62.5]",3844384,0,,,,,-1.7711949,,Right Foot,,,,"[55.7, 49.7]",,Ground Pass,,13.061394,,,,Teresa Abelleira Dueñas,49835.0,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,7,Spain Women's,863,"['4f09c4f6-9f02-491a-9d13-8e65eba12c40', '9b368f33-5586-4658-b7a5-657925fdff90']",54,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:54.507,Pass,True
