50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.367236,,,,,,,,,,1fefcd28-0c90-4626-b399-5ca54e8f7329,15,,"[28.8, 75.7]",3845507,0,,,,,-1.442473,,Right Foot,,,"[30.4, 63.3]",,Ground Pass,,12.5028,,,,Lena Oberdorf,25478.0,,,,,,1,From Goal Kick,Giulia Gwinn,25492.0,Right Back,3,Germany Women's,857,['169842b7-067d-4569-b567-2d22507ba595'],30,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:30.416,Pass,
,,,,,,,,,,,,,,,,1.406602,,,,,,,,,,04c48769-dda7-4c2c-af47-74d4c146d40e,18,,"[30.4, 63.3]",3845507,0,,,,,-2.8997538,,Right Foot,,,"[15.4, 59.6]",,Ground Pass,,15.449595,,,,Kathrin Julia Hendrich,10399.0,,,,,,1,From Goal Kick,Lena Oberdorf,25478.0,Center Defensive Midfield,3,Germany Women's,857,['cd18020f-5e1b-48e4-9434-d42e839f826f'],31,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:31.847,Pass,
,,,,,,,,,,,,,,,,2.274201,,,,,,,,,,91f41bd5-76c9-4110-a556-2d2c131eab93,21,,"[15.4, 59.6]",3845507,0,,,,,0.07855522,,Left Foot,,,"[49.7, 62.3]",,High Pass,,34.406105,,Incomplete,,,,,,,,,1,From Goal Kick,Kathrin Julia Hendrich,10399.0,Right Center Back,3,Germany Women's,857,['550c8058-395b-44d5-8df1-4a9e4030c26b'],33,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:33.294,Pass,
,,,,,,,,,,,,,,,,2.116362,,,,,,,,,,550c8058-395b-44d5-8df1-4a9e4030c26b,22,,"[70.4, 17.8]",3845507,0,,,,True,-0.6139147,,,,,"[80.9, 10.4]",,High Pass,,12.845622,,Incomplete,,Delphine Cascarino,15470.0,,,,,Recovery,1,From Goal Kick,Charlotte Bilbault,25727.0,Left Defensive Midfield,3,Germany Women's,857,"['1bd1bbda-2881-4618-84f8-f1c7321f502a', '860e6b15-d524-4bb0-abe2-99c6dbff7fe4', '91f41bd5-76c9-4110-a556-2d2c131eab93', 'a33a9e98-4551-46c6-8099-0fe35995054c']",35,,,,,,,,,,,,,,,,,France Women's,861,00:00:35.568,Pass,True
,,,,,,,,,,,,,,,,2.750674,,,,,,,,,,286431ca-28cc-4f1e-8fd8-14668b3156af,27,,"[47.3, 55.1]",3845507,0,,,,,-2.7995496,,Right Foot,,,"[15.0, 43.6]",,Ground Pass,,34.286148,,,,Merle Frohms,15443.0,,,,,,1,From Goal Kick,Giulia Gwinn,25492.0,Right Back,3,Germany Women's,857,['8e148280-8dd6-4587-bd46-de1b9700151a'],41,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:41.444,Pass,
,,,,,,,,,,,,,,,,1.566782,,,,,,,,,,f460e0d6-1832-45cd-a28e-72424b15dec1,30,,"[14.6, 43.6]",3845507,0,,,,,1.3761108,,Right Foot,,,"[17.4, 57.8]",,Ground Pass,,14.473424,,,,Kathrin Julia Hendrich,10399.0,,,,,,1,From Goal Kick,Merle Frohms,15443.0,Goalkeeper,3,Germany Women's,857,['35f22872-0ce5-4372-9d81-2c9645cac60e'],47,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:47.529,Pass,
,,,,,,,,,,,,,,,,1.65265,,,,,,,,,,00803c85-29ff-4763-9525-c038527fd046,33,,"[33.1, 58.6]",3845507,0,,,,,-0.020457504,,Right Foot,,,"[72.2, 57.8]",,High Pass,,39.108185,,Incomplete,,Alexandra Popp,15178.0,,,,,,1,From Goal Kick,Kathrin Julia Hendrich,10399.0,Right Center Back,3,Germany Women's,857,"['a9ef5f83-cbae-4124-b216-0a37b24835a9', 'f4876e7a-5bf6-45f0-913b-f4add23232a5']",52,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:52.487,Pass,
,,,,,,,,,,,,,,,,0.836514,,,,,,,,,,f4876e7a-5bf6-45f0-913b-f4add23232a5,35,,"[47.9, 22.3]",3845507,0,,,,,-0.12219517,,Head,,,"[59.3, 20.9]",,Low Pass,,11.485643,,,,Charlotte Bilbault,25727.0,,,,,Interception,1,From Goal Kick,Sakina Karchaoui,10117.0,Left Back,3,Germany Women's,857,"['00803c85-29ff-4763-9525-c038527fd046', '4cb5b57d-bef7-4ced-b244-137cc2e863ff']",54,,,,,,,,,,,,,,,,,France Women's,861,00:00:54.140,Pass,
,,,,,,,,,,,,,,,,1.483519,,,,,,,,,,39cc07bb-8051-414a-9da7-3acca4708713,39,,"[53.4, 59.8]",3845507,0,,,,,1.4464413,,Right Foot,,,"[54.3, 67.0]",,Ground Pass,,7.256032,,,,Giulia Gwinn,25492.0,,,,,Recovery,1,From Goal Kick,Lena Oberdorf,25478.0,Center Defensive Midfield,3,Germany Women's,857,['d9711086-afd9-43ef-8962-e1538726c6ab'],56,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:56.290,Pass,
,,,,,,,,,,,,,,,,1.219273,,,,,,,,,,142db665-f43f-4794-8091-128d2621fe9d,41,,"[54.3, 67.0]",3845507,0,,,,,-2.6886208,,Right Foot,,,"[43.0, 61.5]",,Ground Pass,,12.567418,,,,Kathrin Julia Hendrich,10399.0,,,,,,1,From Goal Kick,Giulia Gwinn,25492.0,Right Back,3,Germany Women's,857,['0ededa20-4715-4b8b-a8ac-d929e2206f32'],57,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:57.773,Pass,
,,,,,,,,,,,,,,,,0.726074,,,,,,,,,,5b3d8931-f315-4d53-a3f8-6957184515b0,44,,"[43.0, 61.5]",3845507,0,,,,,-0.6812982,,Right Foot,,,"[50.4, 55.5]",,Ground Pass,,9.526804,,,,Sara Däbritz,10263.0,,,,,,1,From Goal Kick,Kathrin Julia Hendrich,10399.0,Right Center Back,3,Germany Women's,857,['417d1130-bfc2-4a7f-b671-20cb4aa220cd'],59,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:59.536,Pass,
,,,,,,,,,,,,,,,,0.713157,,,,,,,,,,070f5f78-8623-4a81-83dd-b26e44e8a64a,48,,"[57.4, 59.6]",3845507,1,,,,,0.8805457,,Left Foot,,,"[68.3, 72.8]",,Ground Pass,,17.118704,,,,Jule Brand,46987.0,,,,,,1,From Goal Kick,Sara Däbritz,10263.0,Left Center Midfield,3,Germany Women's,857,"['1b786f4e-1b27-41a9-8654-01117cb59ef6', '816bd9e3-8c5d-415d-80bf-132887bb06d5']",2,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:02.885,Pass,True
,,,,,,,,,,,,,,,,1.18882,,,,,,,,,,fb345ea1-75ab-4038-a40a-f29a7e47e4bc,51,,"[68.3, 72.8]",3845507,1,,,,,-0.7148086,,Right Foot,,,"[73.6, 68.2]",,Ground Pass,,7.017834,,,,Lina Magull,10259.0,,,,,,1,From Goal Kick,Jule Brand,46987.0,Right Wing,3,Germany Women's,857,['ddef6751-ed05-412e-a5bb-8933334135aa'],3,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:03.657,Pass,
,,,,,,,,,,,,,,,,1.868346,,,,,,,,,,48aa2203-e872-4dd4-a789-cd3ef0a6ad74,57,,"[82.4, 73.4]",3845507,1,,,,,-0.78728855,,Left Foot,,,"[108.8, 46.9]",,High Pass,,37.406017,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Felicitas Rauch,32355.0,Left Back,4,Germany Women's,857,['0871436e-e536-4dcf-b92d-45f73409b0c7'],38,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:38.572,Pass,
,,,,,,,,,,,,,,,,1.50426,,,,,,,,,,a1b574bc-b64c-46c0-b83c-f42709d805d7,63,,"[4.1, 14.4]",3845507,1,,,,,-0.5302158,,Left Foot,,,"[27.3, 0.8]",,High Pass,,26.892378,,Out,,,,,,,,,1,From Free Kick,Sakina Karchaoui,10117.0,Left Back,4,Germany Women's,857,,45,,,,,,,,,,,,,,,,,France Women's,861,00:01:45.340,Pass,
,,,,,,,,,,,,,,,,1.095985,,,,,,,,,,d8d6d957-0b02-4b16-a9b6-234d2b98ad32,64,,"[81.8, 80.0]",3845507,2,,,,,-0.8805457,,,,,"[92.7, 66.8]",,Low Pass,,17.118704,,,,Jule Brand,46987.0,,,,,Throw-in,1,From Throw In,Giulia Gwinn,25492.0,Right Back,5,Germany Women's,857,['c098320e-4127-4f72-8481-468b5c4e942c'],4,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:04.488,Pass,
,,,,,,,,,,,,,,,,0.392366,,,,,,,,,,31cabc88-fbcc-4a83-a3ce-ec1dfccf88ab,73,,"[41.4, 13.3]",3845507,2,,,,,-2.7813995,,Right Foot,,,"[33.7, 10.4]",,Ground Pass,,8.228001,,,,Sakina Karchaoui,10117.0,,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Center Attacking Midfield,6,France Women's,861,['66465d8d-5619-4d09-991b-44d07a9f0ee4'],8,,,,,,,,,,,,,,,,,France Women's,861,00:02:08.100,Pass,
,,,,,,,,,,,,,,,,0.789866,,,,,,,,,,6b034a54-9840-4196-896d-5fb500350af5,76,,"[33.7, 10.4]",3845507,2,,,,,1.8692952,,Right Foot,,,"[30.9, 19.5]",,Ground Pass,,9.521029,,,,Charlotte Bilbault,25727.0,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,6,France Women's,861,['891138db-9bc7-4ac3-9840-2edd54ffb6b0'],9,,,,,,,,,,,,,,,,,France Women's,861,00:02:09.134,Pass,
,,,,,,,,,,,,,,,,2.064366,,,,,,,,,,1f7efc74-cd3b-41d3-bf1e-2a681909d5c5,82,,"[31.5, 20.3]",3845507,2,,True,,,1.6033663,,Left Foot,,,"[30.2, 60.2]",,Ground Pass,,39.921173,,,,Griedge Mbock Bathy Nka,10271.0,,,,,Free Kick,1,From Free Kick,Wendie Renard,10125.0,Left Center Back,7,France Women's,861,['5c500774-7512-4810-948a-8852139370f8'],23,,,,,,,,,,,,,,,,,France Women's,861,00:02:23.632,Pass,
,,,,,,,,,,,,,,,,1.295987,,,,,,,,,,cc6f34ee-31a8-472d-a52f-5b95532cbe31,84,,"[30.9, 60.2]",3845507,2,,,,,1.1187761,,Left Foot,,,"[39.3, 77.5]",,Ground Pass,,19.231485,,,,Eve Perisset,10418.0,,,,,,1,From Free Kick,Griedge Mbock Bathy Nka,10271.0,Right Center Back,7,France Women's,861,['9274a854-f30c-45fc-9b5e-2f7af2426434'],28,,,,,,,,,,,,,,,,,France Women's,861,00:02:28.059,Pass,
,,,,,,,,,,,,,,,,2.667553,,,,,,,,,,c5db545f-97fc-443c-88ba-14e21ac5eed1,87,,"[39.3, 77.5]",3845507,2,,,,,-0.1522998,,Right Foot,,,"[82.3, 70.9]",,High Pass,,43.503563,,,,Kadidiatou Diani,10137.0,,,,,,1,From Free Kick,Eve Perisset,10418.0,Right Back,7,France Women's,861,['8285e6c1-11aa-44dc-af87-c305cc064b1f'],30,,,,,,,,,,,,,,,,,France Women's,861,00:02:30.370,Pass,
,,,,,,,,,,,,,,,,1.115546,,,,,,,,,,e8434a03-87bf-4bdc-bb6c-d1c198c3b1b6,93,,"[110.5, 80.0]",3845507,2,,,,,-1.6943468,,,,,"[108.6, 64.7]",,High Pass,,15.417522,,,,Melvine Malard,31614.0,,,,,Throw-in,1,From Throw In,Eve Perisset,10418.0,Right Back,8,France Women's,861,['d7a4a298-5c88-4370-b9ae-967d16a1e2f6'],51,,,,,,,,,,,,,,,,,France Women's,861,00:02:51.442,Pass,
,,,,,,,,,,,,,,,,1.368568,,,,,,,,,,d94f37fc-19c0-4a72-b00e-3b44432c63f6,100,,"[75.1, 74.8]",3845507,2,,,,,0.20188992,,Right Foot,,,"[92.2, 78.3]",,Ground Pass,,17.454512,,,,Eve Perisset,10418.0,,,,,Recovery,1,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,8,France Women's,861,['dac00d53-f3eb-43d2-ba07-95e6e93fafd4'],55,,,,,,,,,,,,,,,,,France Women's,861,00:02:55.943,Pass,
,,,,,,,,,,,,,,,,1.488674,,,,,,,,,,751b3e26-e8ff-4b47-9ede-90a34cb8d8f4,104,,"[85.6, 76.2]",3845507,2,,,,,-2.2612429,,Left Foot,,,"[76.1, 64.7]",,Ground Pass,,14.916434,,,,Charlotte Bilbault,25727.0,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,8,France Women's,861,['875316ba-a5ea-4d59-ba77-61a4d350dc0a'],58,,,,,,,,,,,,,,,,,France Women's,861,00:02:58.067,Pass,
,,,,,,,,,,,,,,,,1.510453,,,,,,,,,,fa25a5a5-3ed2-4d26-9502-ccfa9ab62680,107,,"[70.4, 62.0]",3845507,3,,,,,1.9538734,,Right Foot,,,"[65.0, 75.4]",,Ground Pass,,14.447145,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,1,From Throw In,Charlotte Bilbault,25727.0,Left Defensive Midfield,8,France Women's,861,['bc1efa84-2d1d-4954-baf6-732141adbd7d'],0,,,,,,,,,,,,,,,,,France Women's,861,00:03:00.718,Pass,
,,,,,,,,,,,,,,,,0.822563,,,,,,,,,,38df91d4-b78f-4327-9eae-a08988d1890d,110,,"[66.9, 71.3]",3845507,3,,,,,-0.13010205,,Left Foot,,,"[77.6, 69.9]",,Ground Pass,,10.7912,,,,Kadidiatou Diani,10137.0,,,,,,1,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,8,France Women's,861,['42dc5531-6903-44c6-832b-66f956c0a29e'],5,,,,,,,,,,,,,,,,,France Women's,861,00:03:05.170,Pass,
,,,,,,,,,,,,,,,,0.513717,,,,,,,,,,6926557f-27b3-41a7-8a8e-4f14ce69dd07,114,,"[80.2, 69.0]",3845507,3,,,,,3.0309355,,Right Foot,,,"[75.7, 69.5]",,Ground Pass,,4.527693,,,,Sandie Toletti,30971.0,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Right Wing,8,France Women's,861,['d248d3ad-0152-4c01-ab82-48424a2a2df3'],6,,,,,,,,,,,,,,,,,France Women's,861,00:03:06.075,Pass,
,,,,,,,,,,,,,,,,1.27818,,,,,,,,,,ecdfdd76-2c0d-44b6-ad2f-3a5d4f5d1a3f,116,,"[75.7, 69.5]",3845507,3,,,,,1.7189564,,Left Foot,,,"[74.7, 76.2]",,Ground Pass,,6.7742157,,,,Eve Perisset,10418.0,,,,,,1,From Throw In,Sandie Toletti,30971.0,Right Defensive Midfield,8,France Women's,861,['87f270fa-830f-4adc-99ee-05ad239224dd'],6,,,,,,,,,,,,,,,,,France Women's,861,00:03:06.589,Pass,
,,,,,,,,,,,,,,,,0.756727,,,,,,,,,,55564a07-afa1-4e86-9b38-403df202bc33,119,,"[68.1, 76.0]",3845507,3,,,,,-1.2062703,,Left Foot,,,"[71.0, 68.4]",,Ground Pass,,8.134495,,,,Kadidiatou Diani,10137.0,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,8,France Women's,861,['f9312bb4-686e-4ccb-aebb-8e48616d7229'],9,,,,,,,,,,,,,,,,,France Women's,861,00:03:09.179,Pass,
,,,,,,,,,,,,,,,,3.041141,,,,,,,,,,921796f5-13a1-4b43-bac2-9ff34fe02f8b,123,,"[71.0, 67.6]",3845507,3,,,,,-2.6425617,,Right Foot,,,"[48.8, 55.5]",,Ground Pass,,25.283394,,,,Wendie Renard,10125.0,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Right Wing,8,France Women's,861,"['148ea9d9-720f-440f-8df4-3ce596893b52', 'cb965c3a-509b-4472-9704-d9c9f1decbdd']",10,,,,,,,,,,,,,,,,,France Women's,861,00:03:10.259,Pass,True
,,,,,,,,,,,,,,,,1.839745,,,,,,,,,,efb145f2-216f-470d-abe5-1443816e440b,126,,"[48.8, 37.6]",3845507,3,,,,,-1.4351269,,Right Foot,,,"[53.1, 6.1]",,Ground Pass,,31.792137,,,,Sakina Karchaoui,10117.0,,,,,,1,From Throw In,Wendie Renard,10125.0,Left Center Back,8,France Women's,861,['2ee87ef9-c7a1-4f19-a88b-0eb3deb1dd3a'],16,,,,,,,,,,,,,,,,,France Women's,861,00:03:16.382,Pass,
,,,,,,,,,,,,,,,,0.133441,,,,,,,,,,a5ff2b04-ea8e-4caa-b84d-e70f9428cda9,130,,"[53.1, 5.7]",3845507,3,,,,,-0.13706617,,Left Foot,,,"[56.0, 5.3]",,Ground Pass,,2.9274561,,Incomplete,,,,,,,,,1,From Throw In,Sakina Karchaoui,10117.0,Left Back,8,France Women's,861,['4773e0bf-4b3c-4622-93b2-42f958261e67'],19,,,,,,,,,,,,,,,,,France Women's,861,00:03:19.656,Pass,
,,,,,,,,,,,,,,,,1.275163,,,,,,,,,,2a8b9a16-7ccd-49db-9683-1c961e20c937,132,,"[54.9, 0.1]",3845507,3,,True,,,0.19502027,,,,,"[79.2, 4.9]",,Low Pass,,24.769537,,,,Delphine Cascarino,15470.0,,,,,Throw-in,1,From Throw In,Sakina Karchaoui,10117.0,Left Back,9,France Women's,861,['7f15977d-aece-4890-b99b-59de31f4a9e8'],27,,,,,,,,,,,,,,,,,France Women's,861,00:03:27.335,Pass,
,,,,,,,,,,,,,,,,3.888406,,,,,,,,,,69447c2e-982d-4d5f-b068-db9d3ee5e9f7,141,,"[78.5, 10.4]",3845507,3,,,,,0.8452785,,Right Foot,,,"[117.7, 54.6]",,High Pass,,59.07859,,Incomplete,,Kadidiatou Diani,10137.0,,True,,,,1,From Throw In,Delphine Cascarino,15470.0,Left Wing,9,France Women's,861,"['35fe51ca-26bf-4771-b364-0b668e43ad22', 'a098c0ea-bc11-4051-852f-401bf2294787']",35,,,,,,,,,,,,,,,,,France Women's,861,00:03:35.189,Pass,
,,,,,,,,,,,,,,,,2.262006,,,,,,,,,,eb9c3169-124b-4388-bff7-01a65e7ca866,145,,"[120.0, 80.0]",3845507,4,,,,,-1.7883065,,Right Foot,,,"[109.9, 34.3]",,High Pass,,46.802776,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Sandie Toletti,30971.0,Right Defensive Midfield,10,France Women's,861,['dd59442d-220d-4fc0-97aa-d34e53e99145'],8,,,,,,,,,,,,,,,,,France Women's,861,00:04:08.829,Pass,
