50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.876067,,,,,,,,,,,,,,bdd9f7b4-24c1-43c5-9004-78e1d6590e35,18,,"[35.5, 53.2]",3835322,0,,,,,-0.08639855,,Left Foot,,,,"[48.2, 52.1]",,Ground Pass,,12.747549,,,,Signe Kallesøe Bruun,24460.0,,,,,,,1,From Kick Off,Rikke Læntver Sevecke,15789.0,Right Center Back,2,Germany Women's,857,['d5e53f18-5651-43af-abe2-cab3f7c66a19'],10,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:10.624,Pass,
,,,,,,,,,,,,,,,,,0.945123,,,,,,,,,,,,,,c07eee32-368a-4e3d-8cc5-8df64d6b1ac4,22,,"[49.0, 53.2]",3835322,0,,,,,-0.9938634,,Left Foot,,,,"[57.2, 40.6]",,Low Pass,,15.033297,,,Incomplete,Rikke Marie Madsen,87191.0,,,,,,,1,From Kick Off,Signe Kallesøe Bruun,24460.0,Center Forward,2,Germany Women's,857,"['6329e7ec-b963-48c1-8916-e9213851d96c', '6f33bb4d-4e5d-488a-9b7e-bd5acc5bfe64', '7f0aa5e1-6fe5-40f2-b579-f2910281fc4e']",12,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:12.017,Pass,True
,,,,,,,,,,,,,,,,,0.860187,,,,,,,,,,,,,,3674af5e-8762-49d0-bf0a-8875dc770f37,26,,"[63.5, 38.9]",3835322,0,,,,,-0.5546121,,Left Foot,,,,"[74.8, 31.9]",,High Pass,,13.2924795,,,Incomplete,,,,,,,,,1,From Kick Off,Lena Oberdorf,25478.0,Right Center Midfield,2,Germany Women's,857,['5a0c185f-ffad-4201-9772-a5ede684d464'],13,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:13.772,Pass,
,,,,,,,,,,,True,,,,,,2.240792,,,,,,,,,,,,,,5a0c185f-ffad-4201-9772-a5ede684d464,27,,"[45.3, 48.2]",3835322,0,,,,,0.6316906,,Head,,,,"[57.6, 57.2]",,High Pass,,15.241063,,,,Pernille Mosegaard Harder,10108.0,,,,,,Interception,1,Regular Play,Sanne Troelsgaard-Nielsen,10109.0,Right Defensive Midfield,3,Denmark Women's,853,"['3674af5e-8762-49d0-bf0a-8875dc770f37', 'd6d37ced-4cb1-4d62-91c0-9bb0423b8d58']",14,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:14.632,Pass,
,,,,,,,,,,,,,,,,,0.588901,,,,,,,,,,,,,,2db3a6f0-1b2b-4378-8317-074c2c1533c9,30,,"[57.6, 57.2]",3835322,0,,,,,-1.5707964,,Left Foot,,,,"[57.6, 54.0]",,Low Pass,,3.2,,,,Signe Kallesøe Bruun,24460.0,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Right Attacking Midfield,3,Denmark Women's,853,['29c43d34-1cca-47ae-9740-f1b61854d668'],16,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:16.913,Pass,
,,,,,,,,,,,,,,,,,3.077216,,,,,,,,,,,,,,a9b97c0f-2552-459b-a5eb-3864e6a6e0ec,33,,"[57.8, 54.2]",3835322,0,,,,,1.6364912,,Left Foot,,,,"[56.3, 77.0]",,High Pass,,22.849289,,,,Janni Thomsen,87195.0,,,,,,,1,Regular Play,Signe Kallesøe Bruun,24460.0,Center Forward,3,Denmark Women's,853,['4f81d840-90f3-416e-a0db-2077d62e0f1e'],17,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:17.502,Pass,
,,,,,,,,,,,,,,,,,3.568551,,,,,,,,,,,,,,666c8f81-2438-4561-b0bd-1a7a92ac1151,36,,"[56.0, 77.1]",3835322,0,,,,,-0.066854864,,Right Foot,,,,"[102.3, 74.0]",,Low Pass,,46.403664,,,,Rikke Marie Madsen,87191.0,,,,,,,1,Regular Play,Janni Thomsen,87195.0,Right Wing Back,3,Denmark Women's,853,['11abd291-fb94-4142-89aa-c05de905a456'],20,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:20.821,Pass,
,,,,,,,,,,,,,,,,,1.316982,,,,,,,,,,,,,,7f238eb5-6fe8-4451-b7a6-c4f2de6a71d5,39,,"[110.5, 77.0]",3835322,0,,,,,-2.9660006,,Right Foot,,,,"[104.3, 75.9]",,Ground Pass,,6.2968245,,,,Pernille Mosegaard Harder,10108.0,,,,,,,1,Regular Play,Rikke Marie Madsen,87191.0,Left Attacking Midfield,3,Denmark Women's,853,['63e835b4-fbf6-4c8f-8d0b-bcaca29ba726'],26,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:26.003,Pass,
,,,,,,,,,,,,,,,,,1.306227,,,,,,,,,,,,,,5bbbea15-759d-499c-a021-a0908b952ac8,42,,"[104.3, 75.9]",3835322,0,,,,,-1.5467769,,Right Foot,True,,,"[105.1, 42.6]",,Low Pass,,33.30961,,,Incomplete,,,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Right Attacking Midfield,3,Denmark Women's,853,['ceb7c737-5626-457e-ad7e-90493b982484'],28,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:28.085,Pass,
,,,,,,,,,,,,,,,,,1.081056,,,,,,,,,,,,,,791500e7-982f-45a5-a1ec-8f1505b61d62,44,,"[84.8, 32.7]",3835322,0,,,,,2.2293622,,Left Foot,,,,"[78.3, 41.1]",,Ground Pass,,10.621205,,,,Sanne Troelsgaard-Nielsen,10109.0,,,,,,Recovery,1,Regular Play,Katrine Veje,10088.0,Left Center Back,3,Denmark Women's,853,['fd90a999-91d6-4cca-8ee7-326b00ba6814'],32,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:32.378,Pass,
,,,,,,,,,,,,,,,,,1.404156,,,,,,,,,,,,,,93489453-8a92-427e-9e81-8d244fb7afc5,47,,"[78.5, 41.1]",3835322,0,,,,,-0.9484935,,Right Foot,,,,"[91.7, 22.7]",,High Pass,,22.645088,,,Incomplete,Sofie Svava,62712.0,,,,,,,1,Regular Play,Sanne Troelsgaard-Nielsen,10109.0,Right Defensive Midfield,3,Denmark Women's,853,"['556cde82-b40e-4b7a-aa19-ffe1911de580', 'b04443f6-2d63-46cb-91a2-6dd8353bb684']",33,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:33.772,Pass,
,,,,,,,,,,,,,,,,,0.496934,,,,,,,,,,,,,,1f99279a-39c1-4a2c-bca1-c2a757a1a58b,51,,"[34.5, 68.2]",3835322,0,,,,,-0.027020449,,Right Foot,,,,"[41.9, 68.0]",,Ground Pass,,7.4027023,,,Incomplete,,,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,3,Denmark Women's,853,['7854141a-3f85-45f9-bbe2-f4bcaff74211'],37,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:37.063,Pass,
,,,,,,,,,,,,,,,,,1.488221,,,,,,,,,,,,,,1c47abd9-2e64-4e4c-ba50-bf9f6cd48716,54,,"[66.5, 4.7]",3835322,0,,,,,2.8799703,,Left Foot,,,,"[48.2, 9.6]",,Ground Pass,,18.944656,,,,Stine Ballisager Pedersen,87185.0,,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Center Back,3,Denmark Women's,853,['068c75dc-9597-4e29-be72-c47c1e1cfb60'],40,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:40.080,Pass,
,,,,,,,,,,,,,,,,,0.859197,,,,,,,,,,,,,,8052aced-05d6-400c-a45c-a90f2a14bddb,56,,"[48.2, 9.6]",3835322,0,,,,,0.31309277,,Left Foot,,,,"[62.1, 14.1]",,High Pass,,14.6102705,,,,Sofie Junge Pedersen,10275.0,,,,,,,1,Regular Play,Stine Ballisager Pedersen,87185.0,Center Back,3,Denmark Women's,853,['f73d8dcc-f81c-4e4a-9ae9-a3fbd34781de'],41,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:41.568,Pass,
,,,,,,,,,,,,,,,,,2.490478,,,,,,,,,,,,,,3c4ba84f-da07-476d-be53-94293decfb92,63,,"[49.9, 72.4]",3835322,0,,,,,-0.88065046,,Right Foot,,,,"[64.1, 55.2]",,Low Pass,,22.30426,,,Incomplete,,,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,3,Denmark Women's,853,"['05366ea3-b43c-435b-af9f-017e0020358d', '5c1b32e5-d86a-44b4-8822-87c07412261b']",45,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:45.225,Pass,True
,,,,,,,,,,,,,,,,,1.156684,,,,,,,,,,,,,,49345e2e-5e51-45ca-bb28-6f9ce63e0bdc,66,,"[56.0, 24.7]",3835322,0,,,,,1.2014626,,Right Foot,,,,"[63.2, 43.3]",,Ground Pass,,19.944923,,,,Pernille Mosegaard Harder,10108.0,,,,,,,1,Regular Play,Sanne Troelsgaard-Nielsen,10109.0,Right Defensive Midfield,3,Denmark Women's,853,['cf73727d-2b20-4c70-a407-19de23c8565b'],48,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:48.153,Pass,
,,,,,,,,,,,,,,,,,1.822794,,,,,,,,,,,,,,e6bbc7e7-aeb8-4f45-8244-2c663ae52f8f,73,,"[70.8, 33.1]",3835322,0,,,,,-0.14816003,,Right Foot,,,,"[90.9, 30.1]",,Ground Pass,,20.322647,,,,Rikke Marie Madsen,87191.0,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Right Attacking Midfield,3,Denmark Women's,853,['ee3fadc2-84d7-49fc-90bf-83ce45b2c85d'],52,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:52.470,Pass,
,,,,,,,,,,,,,,,,,0.384133,,,,,,,,,,,,,,75ad2d3d-3275-4dc2-96b9-379e445bbd20,76,,"[92.1, 34.5]",3835322,0,,,,,0.33205947,,Right Foot,,,,"[97.9, 36.5]",,Ground Pass,,6.1351447,,,Incomplete,Signe Kallesøe Bruun,24460.0,,,,Through Ball,True,,1,Regular Play,Rikke Marie Madsen,87191.0,Left Attacking Midfield,3,Denmark Women's,853,"['798e3553-f6b2-491e-8f6e-2193b2d805d7', '8cf35734-af3f-4d41-966e-1392c4aa1ad8']",55,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:55.125,Pass,
,,,,,,,,,,,,,,,,,0.945665,,,,,,,,,,,,,,f94c453c-844c-4356-a75a-e326e75d4ece,82,,"[27.8, 29.3]",3835322,0,,,,,-0.6686896,,Left Foot,,,,"[35.9, 22.9]",,Ground Pass,,10.323275,,,,Klara Bühl,25729.0,,,,,,,1,Regular Play,Sara Däbritz,10263.0,Center Defensive Midfield,4,Germany Women's,857,['6dc2eeeb-0114-46e4-8484-96bf6bd45d2b'],58,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:58.018,Pass,
,,,,,,,,,,,,,,,,,1.077808,,,,,,,,,,,,,,fae8e140-f272-4335-ab4b-de6fbfd805ce,88,,"[56.5, 0.1]",3835322,1,,,,,0.35399744,,,,,,"[70.3, 5.2]",,Low Pass,,14.71224,,,,Lea Schüller,25476.0,,,,,,Throw-in,1,From Throw In,Felicitas Rauch,32355.0,Left Back,5,Germany Women's,857,['06ab3e7b-3706-4f06-a5c2-4e2ee201bd4e'],29,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:29.050,Pass,
,,,,,,,,,,,,,,,,,0.731668,,,,,,,,,,,,,,0ad86149-3560-4b4a-9976-812f9baf54c1,92,,"[67.4, 5.0]",3835322,1,,,,,-2.6704264,,Right Foot,,,,"[62.1, 2.3]",,Ground Pass,,5.948109,,,,Felicitas Rauch,32355.0,,,,,,,1,From Throw In,Lea Schüller,25476.0,Center Forward,5,Germany Women's,857,"['5b98483c-553a-4934-a2ac-15dd41c43511', 'f84c4831-69de-4fe8-ac72-010ca4f79084']",30,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:30.841,Pass,True
,,,,,,,,,,,,,,,,,1.130452,,,,,,,,,,,,,,09941bd5-9124-4357-9e3f-47c67531a3f2,95,,"[61.5, 2.6]",3835322,1,,,,,0.58427125,,Left Foot,,,,"[73.9, 10.8]",,Low Pass,,14.866069,,,,Lina Magull,10259.0,,,,,,,1,From Throw In,Felicitas Rauch,32355.0,Left Back,5,Germany Women's,857,['63115751-6565-42a4-8e0f-ff4992a89eca'],32,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:32.025,Pass,
,,,,,,,,,,,,,,,,,0.804327,,,,,,,,,,,,,,82f0ada9-6626-4538-89f9-ea26239f8036,99,,"[73.9, 10.8]",3835322,1,,,,,2.6607053,,Right Foot,,,,"[69.3, 13.2]",,High Pass,,5.188449,,,,Sara Däbritz,10263.0,,,,,,,1,From Throw In,Lina Magull,10259.0,Left Center Midfield,5,Germany Women's,857,"['3d3e1610-7e55-42d9-8f74-2880f4e9cf12', '9091306d-c109-4b38-bb81-2864755d4b21']",33,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:33.239,Pass,True
,,,,,,,,,,,,,,,,,0.728679,,,,,,,,,,,,,,732282d0-de50-491f-adff-46f5069b0131,103,,"[75.3, 2.2]",3835322,1,,,,,3.01975,,Right Foot,,,,"[70.4, 2.8]",,Ground Pass,,4.936598,,,,Felicitas Rauch,32355.0,,,,,,,1,From Throw In,Sara Däbritz,10263.0,Center Defensive Midfield,5,Germany Women's,857,['6a255cca-0ae5-4024-b91a-e2cb6b47fb89'],37,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:37.990,Pass,
,,,,,,,,,,,,,,,,,2.127022,,,,,,,,,,,,,,a7e41541-0a1e-46cb-94da-390286a46e53,113,,"[21.6, 17.6]",3835322,1,,,,,1.5629534,,Right Foot,,,,"[21.8, 43.1]",,Ground Pass,,25.500784,,,,Kathrin Julia Hendrich,10399.0,,,,,,,1,From Throw In,Merle Frohms,15443.0,Goalkeeper,5,Germany Women's,857,['7c453d11-ca89-4666-9c72-0f2a6382c1a6'],49,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:49.237,Pass,
,,,,,,,,,,,,,,,,,1.502561,,,,,,,,,,,,,,f95e7ede-d206-47b5-bb6f-dd36728af148,116,,"[22.1, 43.9]",3835322,1,,,,,1.3510526,,Right Foot,,,,"[26.5, 63.6]",,Ground Pass,,20.18539,,,,Giulia Gwinn,25492.0,,,,,,,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Center Back,5,Germany Women's,857,['6aa62f34-c552-4a06-8232-6916da6c47dd'],52,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:52.613,Pass,
,,,,,,,,,,,,,,,,,1.231153,,,,,,,,,,,,,,3d541d39-8e1b-45a9-ae88-5bceb2b9f9fb,119,,"[26.5, 63.6]",3835322,1,,,,,-1.8904327,,Right Foot,,,,"[21.8, 49.4]",,Ground Pass,,14.957606,,,,Kathrin Julia Hendrich,10399.0,,,,,,,1,From Throw In,Giulia Gwinn,25492.0,Right Back,5,Germany Women's,857,['4c97a333-b3f6-496e-87bd-a2636257366d'],54,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:54.153,Pass,
,,,,,,,,,,,,,,,,,1.51824,,,,,,,,,,,,,,62875abe-b8db-4cde-b904-02a76586ae89,122,,"[22.4, 49.1]",3835322,1,,,,,-1.4405849,,Right Foot,,,,"[25.7, 23.9]",,Ground Pass,,25.415154,,,,Marina Hegering,25491.0,,,,,,,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Center Back,5,Germany Women's,857,['4a243299-1c3b-4b19-886b-bccdfce26b67'],56,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:56.391,Pass,
,,,,,,,,,,,,,,,,,1.334581,,,,,,,,,,,,,,e4214a39-53e7-4622-96f5-42307f668ac7,125,,"[19.4, 22.9]",3835322,2,,,,,-1.1666024,,Left Foot,,,,"[26.8, 5.6]",,Ground Pass,,18.816216,,,,Felicitas Rauch,32355.0,,,,,,,1,From Throw In,Marina Hegering,25491.0,Left Center Back,5,Germany Women's,857,['561bc5fe-ff53-4ef8-a078-a07f8bafc2d9'],0,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:00.223,Pass,
,,,,,,,,,,,,,,,,,1.795418,,,,,,,,,,,,,,144dca36-5acb-4ed8-bafb-869997a06302,128,,"[26.5, 5.0]",3835322,2,,,,,-0.07919907,,Left Foot,,,,"[51.7, 3.0]",,Low Pass,,25.27924,,,,Klara Bühl,25729.0,,,,,,,1,From Throw In,Felicitas Rauch,32355.0,Left Back,5,Germany Women's,857,['dad27676-337b-4770-9e98-df592fe37b26'],2,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:02.163,Pass,
,,,,,,,,,,,,,,,,,1.147847,,,,,,,,,,,,,,bd763b67-b02e-4d3b-b810-33e1d71ecd27,134,,"[59.1, 0.1]",3835322,2,,,,,1.8555268,,,,,,"[56.7, 8.3]",,Low Pass,,8.5440035,,,,Lena Oberdorf,25478.0,,,,,,Throw-in,1,From Throw In,Felicitas Rauch,32355.0,Left Back,6,Germany Women's,857,['ac697c06-f059-45e3-ae2c-75e05b9e64ee'],22,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:22.769,Pass,
,,,,,,,,,,,,,,,,,4.384993,,,,,,,,,,,,,,2eefccb9-a1cd-4c5e-bcfb-0fddad36af8b,140,,"[55.8, 6.6]",3835322,2,,True,,,1.7484939,,Right Foot,,,,"[47.0, 55.6]",,Ground Pass,,49.78393,,,,Kathrin Julia Hendrich,10399.0,,,True,,,Free Kick,1,From Free Kick,Marina Hegering,25491.0,Left Center Back,7,Germany Women's,857,['e8ed840d-af81-406d-812b-6b8266f72350'],33,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:33.156,Pass,
