50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.976429,,,,,,,,,,,,,,,175fbd10-7e1a-47b9-945b-c7ae5bc96aea,19,,,"[41.5, 8.0]",3835333,0,,,,,0.26504287,,Left Foot,,,,"[48.5, 9.9]",,Ground Pass,7.253275,,,,Tessa Wullaert,10099.0,,,,,,Recovery,1,From Throw In,Janice Cayman,10100.0,Left Wing,3,France Women's,861,['8443817c-c101-43ec-b720-9535961ed7e2'],16,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:16.809,Pass,
,,,,,,,,,,,,,,,,,0.884893,,,,,,,,,,,,,,,a91a005c-f514-4233-9756-2a912522f970,24,,,"[49.2, 8.4]",3835333,0,,,,,0.014813731,,Left Foot,,,,"[62.7, 8.6]",,Low Pass,13.501481,,Incomplete,,Janice Cayman,10100.0,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Center Forward,3,France Women's,861,"['0c263c38-2a32-4e0a-8f7a-05ca2e827353', '5fb2a477-055d-4a8f-a5ad-fffce5cce179', 'a3868c97-8dfc-4683-b1f9-04948a0a70af', 'ac675dd9-1fb5-4218-a0d2-e20f4a67b03a']",19,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:19.615,Pass,True
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,6b0d18f5-12ef-46fd-8475-cb38b50d97a4,29,,,"[52.1, 67.0]",3835333,0,,,,,1.1341692,,Right Foot,,,,"[54.9, 73.0]",,Ground Pass,6.621178,,,,Eve Perisset,10418.0,,,,,,,1,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,3,France Women's,861,['12850bf7-cdf9-4e05-a99a-06d2fd24c72a'],22,,,,,,,,,,,,,,,,,France Women's,861,00:00:22.934,Pass,
,,,,,,,,,,,,,,,,,1.388046,,,,,,,,,,,,,,,01ad9a53-b1a8-441e-8f59-36b63ae101f6,33,,,"[55.5, 74.2]",3835333,0,,,,,-0.43770534,,Right Foot,,,,"[75.8, 64.7]",,Ground Pass,22.412943,,,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,3,France Women's,861,['58cfa660-b604-482b-bb51-18b1801d3234'],24,,,,,,,,,,,,,,,,,France Women's,861,00:00:24.893,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,9fbad9eb-e0cf-4790-96fe-6408cf5fd200,35,,,"[77.1, 65.8]",3835333,0,,,,,0.4884732,,Right Foot,,,,"[94.6, 75.1]",,Ground Pass,19.817669,,,,Kadidiatou Diani,10137.0,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Right Center Midfield,3,France Women's,861,['492c5d10-a474-4549-93d5-56053afbb452'],26,,,,,,,,,,,,,,,,,France Women's,861,00:00:26.281,Pass,
,,,,,,,,,,,,,,,,,0.770109,,,,,,,,,,,,,,,34223ce6-9d5c-40a4-b66f-f3fe74493216,38,,,"[114.3, 58.8]",3835333,0,,,,,-1.8810531,,Right Foot,True,True,,"[110.1, 45.7]",,Low Pass,13.756817,,,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Right Wing,3,France Women's,861,['6daa96e8-ccd2-414a-a0af-ae693a66400a'],33,,,,,,,,,,,,,,,,,France Women's,861,00:00:33.791,Pass,
,,,,,,,,,,,,,,,,,0.611136,,,,,,,,,,,,,,,eb9ad90c-8c73-4d8a-9719-dd66aeefd6fd,41,,,"[104.4, 20.1]",3835333,0,,,,,-2.3561945,,Right Foot,,,,"[99.3, 15.0]",,Ground Pass,7.212489,,,,Sakina Karchaoui,10117.0,,,,,,Recovery,1,From Throw In,Delphine Cascarino,15470.0,Left Wing,3,France Women's,861,['6c40068a-2f02-478c-9f64-2cc9faae2fa0'],38,,,,,,,,,,,,,,,,,France Women's,861,00:00:38.169,Pass,
,,,,,,,,,,,,,,,,,1.652061,,,,,,,,,,,,,,,942106eb-0437-4ecc-bdd7-6d78d313b463,44,,,"[99.1, 15.0]",3835333,0,,,,,-0.605954,,Left Foot,,,,"[111.8, 6.2]",,Ground Pass,15.45089,,,,Delphine Cascarino,15470.0,,,,,,,1,From Throw In,Sakina Karchaoui,10117.0,Left Back,3,France Women's,861,['1ac7ee25-a4f4-49e4-9242-f5b70c8924cb'],39,,,,,,,,,,,,,,,,,France Women's,861,00:00:39.235,Pass,
,,,,,,,,,,,,,,,,,0.532975,,,,,,,,,,,,,,,1d4ee9b8-6e3d-4894-b172-d4b001e94a4c,48,,,"[110.7, 8.5]",3835333,0,,,,,1.7182335,,Right Foot,,,,"[109.2, 18.6]",,Ground Pass,10.210778,,,,Clara Mateo,31636.0,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Left Wing,3,France Women's,861,['2dcc3583-7320-4b9e-b2e2-5b769391525a'],43,,,,,,,,,,,,,,,,,France Women's,861,00:00:43.453,Pass,
,,,,,,,,,,,,,,,,,0.768345,,,,,,,,,,,,,,,7c9d3b8a-e4bd-47fc-b3ac-0a588c12372a,56,,,"[5.8, 67.0]",3835333,0,,,,,0.09966865,,Right Foot,,,,"[20.8, 68.5]",,Ground Pass,15.074814,,,,Elena Dhont,257837.0,,,,,,,1,Regular Play,Jody Vangheluwe,276908.0,Right Back,4,Belgium Women's,854,['0755d58f-715f-4d14-bcf0-9b9d0b19ed25'],48,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:48.156,Pass,
,,,,,,,,,,,,,,,,,1.787896,,,,,,,,,,,,,,,f813608b-16f8-4d9a-ad64-0bcf6036f440,60,,,"[19.1, 71.8]",3835333,0,,,,,-1.2519612,,Right Foot,,,,"[22.5, 61.5]",,Ground Pass,10.846659,,,,Tinne De Caigny,10103.0,,,,,,,1,Regular Play,Elena Dhont,257837.0,Right Wing,4,Belgium Women's,854,['100d2c86-8b4b-43fd-9802-e821bfd0dd60'],48,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:48.925,Pass,
,,,,,,,,,,,,,,,,,0.841036,,,,,,,,,,,,,,,0770a751-0385-4ff2-be19-7db649f68c5e,64,,,"[23.1, 59.6]",3835333,0,,,,,0.45231664,,Left Foot,,,,"[37.3, 66.5]",,Ground Pass,15.787653,,Incomplete,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Tinne De Caigny,10103.0,Center Attacking Midfield,4,Belgium Women's,854,"['71a50e3d-aea1-4da1-ba56-3acee96c970d', 'a11b4180-c2b3-4ec7-ba59-db7990911783']",50,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:50.906,Pass,
,,,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,,,c76c65d7-d64b-474a-a18a-5d24030320ca,69,,,"[76.2, 16.9]",3835333,0,,,,,2.664057,,Left Foot,,,,"[61.9, 24.3]",,Ground Pass,16.101242,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,5,France Women's,861,['bfb8c8f6-c0bd-4c3b-a3bd-c7ab843e8315'],54,,,,,,,,,,,,,,,,,France Women's,861,00:00:54.264,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,6453b9a6-fcb1-439b-95a0-8e9e22b07afc,72,,,"[55.9, 22.0]",3835333,0,,,,,-1.043853,,Right Foot,,,,"[65.5, 5.5]",,Ground Pass,19.089525,,,,Sakina Karchaoui,10117.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,5,France Women's,861,['c5acd97f-9517-4c04-8c05-ad5c4a134474'],58,,,,,,,,,,,,,,,,,France Women's,861,00:00:58.866,Pass,
,,,,,,,,,,,,,,,,,2.082436,,,,,,,,,,,,,,,63a0f97c-2e9c-4aa1-baeb-0b00d2940c7d,75,,,"[69.9, 5.9]",3835333,1,,,,,0.4044784,,Left Foot,,,,"[99.1, 18.4]",,Ground Pass,31.76303,,Incomplete,,Marie-Antoinette Katoto,15419.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,5,France Women's,861,"['359de0ae-357e-48e4-aeb7-d7b14e44ba81', 'e97578c1-1002-47f8-b587-8a292a253990']",1,,,,,,,,,,,,,,,,,France Women's,861,00:01:01.980,Pass,
,,,,,,,,,,,,,,,,,1.359067,,,,,,,,,,,,,,,359de0ae-357e-48e4-aeb7-d7b14e44ba81,78,,,"[21.0, 61.7]",3835333,1,,,,,0.50307035,,Right Foot,,,,"[37.9, 71.0]",,Ground Pass,19.289894,,,,Elena Dhont,257837.0,,,,,,Recovery,1,Regular Play,Sari Kees,276906.0,Right Center Back,6,Belgium Women's,854,"['2134d416-7e78-4b72-9616-db2a7591bc93', '63a0f97c-2e9c-4aa1-baeb-0b00d2940c7d', '9699992e-9e61-4bdf-8e8f-ae7e5300e6e2']",4,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:04.062,Pass,True
,,,,,,,,,,,,,,,,,0.8246,,,,,,,,,,,,,,,05e49c85-c9cf-4af9-9ada-0498c979fd1b,80,,,"[37.1, 71.0]",3835333,1,,,,,-2.3969882,,Left Foot,,,,"[32.0, 66.3]",,Ground Pass,6.935416,,,,Justine Vanhaevermaet,63308.0,,,,,,,1,Regular Play,Elena Dhont,257837.0,Right Wing,6,Belgium Women's,854,['4984f503-2cc7-44d3-aa15-4145c7b44623'],5,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:05.421,Pass,
,,,,,,,,,,,,,,,,,1.674677,,,,,,,,,,,,,,,79894d80-26a4-4200-9151-c3b07c566758,83,,,"[33.5, 62.3]",3835333,1,,,,,-0.061650172,,Left Foot,,,,"[57.8, 60.8]",,Ground Pass,24.346252,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,6,Belgium Women's,854,['e1954954-80cd-4110-ab1b-d5454e016d6d'],7,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:07.560,Pass,
,,,,,,,,,,,,,,,,,0.861287,,,,,,,,,,,,,,,7954d0ba-51ca-4c9a-86fa-68b41f625d33,87,,,"[51.5, 62.3]",3835333,1,,,,,1.6803559,,Right Foot,,,,"[50.4, 72.3]",,Ground Pass,10.060318,,,,Elena Dhont,257837.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Center Forward,6,Belgium Women's,854,['8f622b46-7205-4e98-b2e9-1d88fb4b65f3'],10,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:10.255,Pass,
,,,,,,,,,,,,,,,,,0.980436,,,,,,,,,,,,,,,7baf9139-12a2-4ad8-82f0-0a3b3a624251,90,,,"[49.8, 72.5]",3835333,1,,,,,-1.6020361,,Right Foot,,,,"[49.6, 66.1]",,Ground Pass,6.4031243,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Elena Dhont,257837.0,Right Wing,6,Belgium Women's,854,['87dd5fe2-833f-4699-baca-45bf820aee9d'],11,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:11.979,Pass,
,,,,,,,,,,,,,,,,,1.379163,,,,,,,,,,,,,,,ae050884-07d5-46ad-8904-de00724c63ea,94,,,"[47.5, 64.9]",3835333,1,,,,,2.8551216,,Right Foot,,,,"[34.6, 68.7]",,Ground Pass,13.448049,,,,Jody Vangheluwe,276908.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Center Forward,6,Belgium Women's,854,"['d7e9c51a-2fc1-4784-a6cf-6c97c8134074', 'db066dee-8e5c-4180-91d5-d9c44512521c']",13,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:13.607,Pass,True
,,,,,,,,,,,,,,,,,1.643433,,,,,,,,,,,,,,,b8b0b2d4-0125-438c-9596-4ef0a8b94c5a,96,,,"[36.3, 68.7]",3835333,1,,,,,-2.4382608,,Right Foot,,,,"[23.8, 58.1]",,Ground Pass,16.389326,,,,Sari Kees,276906.0,,,,,,,1,Regular Play,Jody Vangheluwe,276908.0,Right Back,6,Belgium Women's,854,['82d15f99-bdcf-42b1-a728-f6dde8e4a544'],14,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:14.987,Pass,
,,,,,,,,,,,,,,,,,2.173805,,,,,,,,,,,,,,,7b73428e-0280-4b72-a381-11e130e4cbde,99,,,"[23.8, 52.4]",3835333,1,,,,,-1.6152875,,Right Foot,,,,"[22.5, 23.2]",,Ground Pass,29.228924,,,,Laura De Neve,276897.0,,,,,,,1,Regular Play,Sari Kees,276906.0,Right Center Back,6,Belgium Women's,854,['ae0f25a6-79a8-4d00-9153-89ba63e45d4c'],17,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:17.516,Pass,
,,,,,,,,,,,,,,,,,0.85418,,,,,,,,,,,,,,,5df8313f-e324-4c7b-a1c8-d47ce397bfe7,102,,,"[46.0, 13.1]",3835333,1,,,,,0.30161905,,Left Foot,,,,"[59.5, 17.3]",,Ground Pass,14.138246,,Incomplete,,Tinne De Caigny,10103.0,,,,,,,1,Regular Play,Laura De Neve,276897.0,Left Center Back,6,Belgium Women's,854,"['8f0f974d-af62-4cba-9ce5-4cd30c53a246', 'ddb9242b-a423-4d02-acb3-c3e8ac071ad0']",23,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:23.560,Pass,
,,,,,,,,,,,,,,,,,0.831102,,,,,,,,,,,,,,,d737fbee-30c8-4b1d-b0e5-c8b8a10d018d,105,,,"[56.8, 23.6]",3835333,1,,,,,-1.4477104,,Right Foot,,,,"[58.0, 13.9]",,Ground Pass,9.773945,,,,Tinne De Caigny,10103.0,,,,,,Recovery,1,Regular Play,Julie Biesmans,10095.0,Left Defensive Midfield,6,Belgium Women's,854,['8848676a-5aee-4291-bc57-8549d4f31008'],26,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:26.138,Pass,
,,,,,,,,,,,,,,,,,0.067799,,,,,,,,,,,,,,,b0e8ab57-dfbc-4650-a9f0-547adb32ed34,107,,,"[58.2, 12.9]",3835333,1,,,,,1.6845883,,Left Foot,,,,"[57.8, 16.4]",,Ground Pass,3.522783,,Incomplete,,Julie Biesmans,10095.0,,,,,,,1,Regular Play,Tinne De Caigny,10103.0,Center Attacking Midfield,6,Belgium Women's,854,"['07da38ea-47ff-4c5d-bf31-583deb99c0e1', '246b44e0-d20b-4ec1-9b2f-e5625c536f67']",26,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:26.969,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,4b4652a0-5926-43c6-9274-75b6666bb737,113,,,"[57.8, 67.5]",3835333,1,,,,,-2.1824539,,Left Foot,,,,"[47.7, 53.1]",,Ground Pass,17.588917,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Right Wing,7,France Women's,861,['023deb84-e629-451a-9ced-6a833b6b6c1e'],31,,,,,,,,,,,,,,,,,France Women's,861,00:01:31.297,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,e2a05401-c27a-49bd-bcd4-42e20b9f7628,116,,,"[47.7, 53.1]",3835333,1,,,,,-1.6827523,,Right Foot,,,,"[45.8, 36.2]",,Ground Pass,17.00647,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,7,France Women's,861,['1cab695a-cfb0-4238-aaa4-810e61f212ba'],34,,,,,,,,,,,,,,,,,France Women's,861,00:01:34.150,Pass,
,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,,811e1231-d5e6-4d28-b54b-c19c7b838ac9,119,,,"[44.7, 32.6]",3835333,1,,,,,-1.3182421,,Right Foot,,,,"[51.1, 7.8]",,Ground Pass,25.612497,,,,Sakina Karchaoui,10117.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,7,France Women's,861,['39b25b33-1cd2-478e-9829-fd46e669d426'],36,,,,,,,,,,,,,,,,,France Women's,861,00:01:36.931,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,c46ec583-b3f3-4e42-8de3-6608d8898756,122,,,"[51.1, 7.8]",3835333,1,,,,,2.7004132,,Left Foot,,,,"[33.1, 16.3]",,Ground Pass,19.906029,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,7,France Women's,861,['093c3f08-6d32-4de3-a56a-85a362908c8a'],42,,,,,,,,,,,,,,,,,France Women's,861,00:01:42.982,Pass,
,,,,,,,,,,,,,,,,,2.399999,,,,,,,,,,,,,,,819b37b8-d74f-4bad-8814-ed2da874fb55,125,,,"[28.5, 24.8]",3835333,1,,,,,1.3263662,,Right Foot,,,,"[39.2, 67.7]",,Ground Pass,44.214252,,,,Griedge Mbock Bathy Nka,10271.0,,,True,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,7,France Women's,861,['cb2e0090-eb7c-43de-9daf-342f4cdc9d8e'],47,,,,,,,,,,,,,,,,,France Women's,861,00:01:47.932,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,b8e989e6-b54a-4cbf-b69d-ad841ae3f93c,128,,,"[50.0, 69.8]",3835333,1,,,,,0.42048505,,Right Foot,,,,"[62.3, 75.3]",,Ground Pass,13.473678,,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,7,France Women's,861,['da615968-0bd1-45df-ada4-1d27df63d640'],53,,,,,,,,,,,,,,,,,France Women's,861,00:01:53.203,Pass,
