50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.716009,,,,,,,,,,,,,b397198d-80b0-4983-a2de-375609acb698,17,,,"[56.7, 31.4]",3844385,0,,,,True,0.08077624,,,,,,"[77.7, 33.1]",,High Pass,,21.068697,,Incomplete,Lina Magull,10259.0,,,,,Recovery,1,From Kick Off,Marina Hegering,25491.0,Left Center Back,2,Austria Women's,859,"['0e956331-bd2d-4e32-b8cc-4775e2645da4', '1c3de7e2-97a1-4ff8-9a36-9b311ef2ea0a', '344bbfcc-0faf-4cc0-9c71-b2ded20a4d20', '7587e385-0b6c-4bdc-af9e-de563c4021f6']",10,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:10.087,Pass,True
,,,,,,,,,,,,,,,,,2.469767,,,,,,,,,,,,,344bbfcc-0faf-4cc0-9c71-b2ded20a4d20,20,,,"[42.4, 47.0]",3844385,0,,,,,0.55284125,,Head,,,,"[61.2, 58.6]",,High Pass,,22.090721,,,Nicole Billa,10233.0,,,,,Recovery,1,From Kick Off,Sarah Puntigam,10240.0,Center Defensive Midfield,2,Austria Women's,859,"['b397198d-80b0-4983-a2de-375609acb698', 'd9e783b7-9bc8-4e10-8107-0034514b1df0']",11,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:11.803,Pass,
,,,,,,,,,,,,,,,,,2.075543,,,,,,,,,,,,,f75d9107-d020-4904-9db1-2699b98f8273,24,,,"[61.9, 59.2]",3844385,0,,,,,0.94285816,,Right Foot,,,,"[77.0, 80.0]",,High Pass,,25.703114,,Out,Julia Hickelsberger Füller,32341.0,,,,,,1,From Kick Off,Nicole Billa,10233.0,Center Forward,2,Austria Women's,859,"['63e8ecbb-aba4-49f9-9788-0070303281a9', '94902a5f-2621-434b-9a2f-dfac2e3cbcc0']",14,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:14.306,Pass,True
,,,,,,,,,,,,,,,,,1.204137,,,,,,,,,,,,,4284feca-36ed-47b9-80ee-dd3a0480d8c4,26,,,"[43.1, 0.1]",3844385,0,,,,,1.5707964,,,,,,"[43.1, 8.3]",,Low Pass,,8.2,,,Lena Oberdorf,25478.0,,,,,Throw-in,1,From Throw In,Felicitas Rauch,32355.0,Left Back,3,Germany Women's,857,['04e574ed-bffc-4c75-b087-6f4ea32a4751'],29,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:29.123,Pass,
,,,,,,,,,,,,,,,,,1.992675,,,,,,,,,,,,,831d2d2e-27e4-40ee-92d9-1fddc81f842a,28,,,"[43.1, 8.3]",3844385,0,,,,,0.17818475,,Left Foot,,,,"[64.2, 12.1]",,High Pass,,21.43945,,,Alexandra Popp,15178.0,,,,,,1,From Throw In,Lena Oberdorf,25478.0,Center Defensive Midfield,3,Germany Women's,857,['31f8bf95-39fc-4867-843f-b99a67659c44'],30,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:30.327,Pass,
,,,,,,,,,,,,,,,,,1.364197,,,,,,,,,,,,,ca191ce0-3089-4b2a-86b6-e4beab8f3f52,30,,,"[63.4, 12.8]",3844385,0,,,,,0.9964915,,Left Foot,,,,"[68.9, 21.3]",,Ground Pass,,10.1242285,,,Lina Magull,10259.0,,,,,,1,From Throw In,Alexandra Popp,15178.0,Center Forward,3,Germany Women's,857,['b9aaca4f-15eb-4e98-9cca-1c6ddd35b1f8'],32,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:32.320,Pass,
,,,,,,,,,,,,,,,,,1.511569,,,,,,,,,,,,,6680b09a-cc36-422a-80b0-2d25e5033177,34,,,"[70.0, 22.6]",3844385,0,,,,,1.5042281,,Left Foot,,,,"[70.4, 28.6]",,Ground Pass,,6.0133185,,,Sara Däbritz,10263.0,,,,,,1,From Throw In,Lina Magull,10259.0,Right Center Midfield,3,Germany Women's,857,['ed297ed1-b72a-4168-8db5-73d41b266696'],33,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:33.707,Pass,
,,,,,,,,,,,,,,,,,1.508226,,,,,,,,,,,,,bbbedfb0-13ff-4a75-a18c-b9ae401ef8c3,38,,,"[69.6, 29.2]",3844385,0,,,,,0.9610829,289325ee-d3ea-40d2-a947-8aff830786c8,Left Foot,,,,"[83.5, 49.1]",,Ground Pass,,24.273853,,,Svenja Huth,10374.0,True,,,,,1,From Throw In,Sara Däbritz,10263.0,Left Center Midfield,3,Germany Women's,857,"['2f61b03b-d9af-4c36-8d36-dbc5a42a4137', 'f73d91ee-2421-407e-99b6-f3787e69cf2a']",35,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:35.244,Pass,True
,,,,,,,,,,,,,,,,,1.024561,,,,,,,,,,,,,537d484d-6ce2-49aa-aa2a-d4dc1eab4206,47,,,"[35.8, 37.2]",3844385,0,,,,,2.2822554,,Right Foot,,,,"[28.3, 45.9]",,High Pass,,11.486514,,,Sarah Puntigam,10240.0,,,,,,1,Regular Play,Laura Feiersinger,10242.0,Left Center Midfield,4,Austria Women's,859,"['1412294d-d460-43c9-81eb-acd326c13234', 'c59ba504-8c93-4707-9854-712d7b37645c']",42,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:42.179,Pass,True
,,,,,,,,,,,,,,,,,0.848793,,,,,,,,,,,,,09a40505-c568-438f-99f8-cd6dae08ed08,51,,,"[42.0, 51.3]",3844385,0,,,,,0.108812205,,Right Foot,,,,"[53.9, 52.6]",,Ground Pass,,11.970798,,,Nicole Billa,10233.0,,,,,,1,Regular Play,Sarah Puntigam,10240.0,Center Defensive Midfield,4,Austria Women's,859,['7e8c3403-56d0-4afb-9499-f41d9fd90d98'],46,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:46.136,Pass,
,,,,,,,,,,,,,,,,,0.170024,,,,,,,,,,,,,66791ddc-19f5-4f05-806a-0c9d6a853a02,54,,,"[53.9, 52.6]",3844385,0,,,,,-0.18998829,,Right Foot,,,,"[56.5, 52.1]",,Ground Pass,,2.6476405,,Incomplete,Laura Feiersinger,10242.0,,,,,,1,Regular Play,Nicole Billa,10233.0,Center Forward,4,Austria Women's,859,"['0bd0778c-1559-4bfc-9ce3-2a2fbabcc0f1', '8675ff9f-c69d-4352-b277-7469ca175f1e']",47,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:47.000,Pass,
,,,,,,,,,,,,,,,,,1.907889,,,,,,,,,,,,,671721d9-9e81-490c-b4f5-0ef3bde32623,57,,,"[57.2, 31.6]",3844385,0,,,,,-0.2523951,,Left Foot,,,,"[76.2, 26.7]",,Low Pass,,19.621672,,,Klara Bühl,25729.0,,,,,Recovery,1,Regular Play,Kathrin Julia Hendrich,10399.0,Right Center Back,5,Germany Women's,857,['67f59c3d-cc84-426a-8f54-155cdb9ee7e9'],48,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:48.078,Pass,
,,,,,,,,,,,,,,,,,1.447668,,,,,,,,,,,,,031653c0-8d7d-4bcd-9304-ffba402690df,61,,,"[74.5, 26.7]",3844385,0,,,,,0.86630225,,Right Foot,,,,"[77.9, 30.7]",,Ground Pass,,5.249762,,Incomplete,Lina Magull,10259.0,,,,,,1,Regular Play,Klara Bühl,25729.0,Left Wing,5,Germany Women's,857,"['9b73a3cd-af07-47e4-9264-d052351d9bb9', 'e12b5a04-6167-4d27-9bcf-5b5fc94aa020', 'ea2cc6ef-2e11-480a-84d3-c06bcde2a8bd']",50,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:50.049,Pass,True
,,,,,,,,,,,,,,,,,0.040788,,,,,,,,,,,,,9b73a3cd-af07-47e4-9264-d052351d9bb9,64,,,"[42.2, 49.4]",3844385,0,,,,,-0.36717382,,Right Foot,,,,"[43.5, 48.9]",,Ground Pass,,1.3928388,,Incomplete,,,,,,,Recovery,1,Regular Play,Carina Wenninger,10241.0,Right Center Back,5,Germany Women's,857,"['0257c57c-25da-4545-91db-f5a3c2be16c1', '031653c0-8d7d-4bcd-9304-ffba402690df']",51,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:51.497,Pass,
,,,,,,,,,,,,,,,,,1.567946,,,,,,,,,,,,,f363374e-3c4f-4941-bf1c-d16ddc3d6bb9,66,,,"[78.3, 7.0]",3844385,0,,,,,-0.21336864,,Right Foot,,,,"[90.3, 4.4]",,Ground Pass,,12.278437,,,Klara Bühl,25729.0,,,,,Recovery,1,Regular Play,Lina Magull,10259.0,Right Center Midfield,5,Germany Women's,857,['d7b51116-d262-4519-ae36-bbe99e477284'],53,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:53.473,Pass,
,,,,,,,,,,,,,,,,,1.087796,,,,,,,,,,,,,93dd26e8-0c0c-445d-90f8-845483f7ab23,74,,,"[106.4, 9.6]",3844385,0,,,,,-2.9699645,,Right Foot,,,,"[98.9, 8.3]",,Ground Pass,,7.611833,,,Lina Magull,10259.0,,,,,,1,Regular Play,Klara Bühl,25729.0,Left Wing,5,Germany Women's,857,['02273dbd-7a91-4db8-9ec1-c231bf02ab33'],59,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:59.199,Pass,
,,,,,,,,,,,,,,,,,0.842615,,,,,,,,,,,,,054dd322-c298-442f-a92a-6d4ce541a254,77,,,"[98.9, 8.3]",3844385,1,,,,,-0.6486425,,Right Foot,,,,"[105.1, 3.6]",,Ground Pass,,7.7801027,,,Klara Bühl,25729.0,,,,,,1,Regular Play,Lina Magull,10259.0,Right Center Midfield,5,Germany Women's,857,['89575e2d-d133-4b73-bdd3-db55ca8aaa00'],1,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:01.986,Pass,
,,,,,,,,,,,,,,,,,1.53448,,,,,,,,,,,,,65ae7550-bde8-4600-a947-34b93aa68971,86,,,"[1.8, 68.0]",3844385,1,,,,,0.3181749,,Right Foot,,,,"[27.0, 76.3]",,High Pass,,26.53168,,Incomplete,,,,,,,Recovery,1,Regular Play,Laura Wienroither,46973.0,Right Back,5,Germany Women's,857,['454f8a12-2455-4e63-a2c4-2862086b724c'],8,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:08.484,Pass,
,,,,,,,,,,,,,,,,,0.202429,,,,,,,,,,,,,7a0972d8-a84f-433a-87ce-52d109afb5df,89,,,"[95.0, 3.8]",3844385,1,,,,,0.7051113,,Left Foot,,,,"[99.7, 7.8]",,Low Pass,,6.1717095,,Incomplete,,,,,,,,1,Regular Play,Felicitas Rauch,32355.0,Left Back,5,Germany Women's,857,['1c529cee-ec30-4111-9514-fa88bc068671'],11,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:11.692,Pass,
,,,,,,,,,,,,,,,,,1.708339,,,,,,,,,,,,,1ef391e3-e2f1-400c-9baa-ffb119275668,91,,,"[99.7, 0.1]",3844385,1,,True,,,2.8933027,,,,,,"[64.2, 9.1]",,Low Pass,,36.62308,,,Marina Hegering,25491.0,,,,,Throw-in,1,From Throw In,Felicitas Rauch,32355.0,Left Back,6,Germany Women's,857,['a7a793eb-eb29-4396-bf2a-fb791ecf79be'],21,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:21.274,Pass,
,,,,,,,,,,,,,,,,,1.95064,,,,,,,,,,,,,83a84500-2fee-44d8-ad00-ebca50a11f30,93,,,"[64.0, 10.4]",3844385,1,,,,,1.6472598,,Right Foot,,,,"[62.1, 35.2]",,Ground Pass,,24.872675,,,Kathrin Julia Hendrich,10399.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Left Center Back,6,Germany Women's,857,['3f1d684c-7997-467e-a07f-9ef3e8108fdf'],23,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:23.416,Pass,
,,,,,,,,,,,,,,,,,1.279691,,,,,,,,,,,,,cd4d4c00-59d3-42f3-86eb-ff15eb4ca726,96,,,"[62.9, 42.7]",3844385,1,,,,,1.2422432,,Right Foot,,,,"[68.9, 60.3]",,Ground Pass,,18.594624,,,Giulia Gwinn,25492.0,,,,,,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Center Back,6,Germany Women's,857,['2159fb65-752c-4b46-9be7-bffb3f5e4f72'],27,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:27.142,Pass,
,,,,,,,,,,,,,,,,,4.386118,,,,,,,,,,,,,de11b631-efba-4ea7-b9a3-1a9f274b8aea,100,,,"[63.6, 60.3]",3844385,1,,,,,-2.5741305,,Left Foot,,,,"[28.3, 37.8]",,Ground Pass,,41.860962,,,Merle Frohms,15443.0,,,,,,1,From Throw In,Giulia Gwinn,25492.0,Right Back,6,Germany Women's,857,"['a0b98dc6-6ab6-408e-9273-f8c83ae59016', 'f83f9d49-8e9b-4a20-8222-58e4f567def6']",29,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:29.361,Pass,True
,,,,,,,,,,,,,,,,,1.142476,,,,,,,,,,,,,7ca44800-9116-4424-b1b0-eecb4d7014a7,103,,,"[29.4, 42.1]",3844385,1,,,,,0.8017901,,Right Foot,,,,"[35.4, 48.3]",,Ground Pass,,8.627862,,,Kathrin Julia Hendrich,10399.0,,,,,,1,From Throw In,Merle Frohms,15443.0,Goalkeeper,6,Germany Women's,857,['0e444958-e412-426e-92ef-917b1edc0d22'],35,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:35.207,Pass,
,,,,,,,,,,,,,,,,,1.99418,,,,,,,,,,,,,08e63cbc-b5b0-4dc3-8c31-678901eca3ee,106,,,"[34.9, 48.5]",3844385,1,,,,,-1.2937088,,Right Foot,,,,"[41.1, 26.7]",,Ground Pass,,22.664509,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Center Back,6,Germany Women's,857,['4fc7b966-a964-495f-a17a-e6d167f57904'],37,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:37.249,Pass,
,,,,,,,,,,,,,,,,,2.15438,,,,,,,,,,,,,a7e2e9ba-93e8-4a8f-bd66-7ab24a210c51,109,,,"[50.3, 21.3]",3844385,1,,,,,-0.8339533,,Right Foot,,,,"[68.9, 0.8]",,Ground Pass,,27.680498,,,Klara Bühl,25729.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Left Center Back,6,Germany Women's,857,['6b96be59-9d67-4efd-8ed0-a65e21540a5c'],41,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:41.631,Pass,
,,,,,,,,,,,,,,,,,1.699019,,,,,,,,,,,,,276d8ea6-d629-4883-99ac-07946cd83bf7,112,,,"[71.1, 1.6]",3844385,1,,,,,2.6417491,,Right Foot,,,,"[57.0, 9.3]",,Ground Pass,,16.06549,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Klara Bühl,25729.0,Left Wing,6,Germany Women's,857,['66296888-cce1-42a1-b6c5-e8639b7fc213'],46,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:46.766,Pass,
,,,,,,,,,,,,,,,,,1.272404,,,,,,,,,,,,,b26cdd69-be48-4d9d-ab16-8fb62cc2c05a,115,,,"[57.0, 9.3]",3844385,1,,,,,-0.48745263,,Right Foot,,,,"[65.3, 4.9]",,Ground Pass,,9.394147,,,Lina Magull,10259.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Left Center Back,6,Germany Women's,857,['8c79079f-938e-4e44-be76-71d7387ec97c'],48,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:48.505,Pass,
,,,,,,,,,,,,,,,,,1.189347,,,,,,,,,,,,,1c85a8f1-7b29-484d-b3f9-2dd32a4d64a7,118,,,"[63.8, 6.6]",3844385,1,,,,,2.7574234,,Right Foot,,,,"[49.7, 12.3]",,Ground Pass,,15.20855,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Lina Magull,10259.0,Right Center Midfield,6,Germany Women's,857,['82d1a79f-884e-414a-97a8-2ae4832296e3'],50,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:50.569,Pass,
,,,,,,,,,,,,,,,,,1.818029,,,,,,,,,,,,,7cd94ded-7eca-4e8a-99de-ff991b045018,121,,,"[49.3, 12.3]",3844385,1,,,,,-0.31212705,,Left Foot,,,,"[83.7, 1.2]",,Low Pass,,36.146507,,,Klara Bühl,25729.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Left Center Back,6,Germany Women's,857,['7b3a7070-d531-412b-bfd7-b41285a6590c'],53,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:53.823,Pass,
,,,,,,,,,,,,,,,,,1.19982,,,,,,,,,,,,,66d04b3a-2fbb-4bee-934d-22b5c4a4f575,128,,,"[15.2, 69.9]",3844385,1,,,,,1.7947009,,Right Foot,,,,"[12.9, 80.0]",,Ground Pass,,10.358571,,Out,,,,,,,,1,From Throw In,Laura Wienroither,46973.0,Right Back,6,Germany Women's,857,,59,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:59.524,Pass,
,,,,,,,,,,,,,,,,,1.268989,,,,,,,,,,,,,36b5f555-16ea-4e8a-9ff3-7ec908f15008,129,,,"[110.0, 0.1]",3844385,2,,,,,1.722897,,,,,,"[107.9, 13.8]",,Low Pass,,13.860014,,,Alexandra Popp,15178.0,,,,,Throw-in,1,From Throw In,Felicitas Rauch,32355.0,Left Back,7,Germany Women's,857,['861b7904-5fa0-43c1-a8fc-fdfe2d26b2ae'],15,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:15.206,Pass,
,,,,,,,,,,,,,,,,,0.093556,,,,,,,,,,,,,b6f8fa2a-b0dc-4cb5-bd2d-5a205cbf238e,139,,,"[8.6, 77.2]",3844385,2,,,,,-0.4048918,,Right Foot,,,,"[10.7, 76.3]",,Ground Pass,,2.2847319,,Incomplete,,,,,,,,1,Regular Play,Carina Wenninger,10241.0,Right Center Back,8,Austria Women's,859,"['8f59109c-e11c-46e0-bfdf-237bd7e04e2b', 'a0bf638c-e939-4dc2-a3c2-b0dedc0575ee']",19,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:19.520,Pass,True
