ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.559999,,,,,,,,,,,,b79cabd2-bb57-45d4-a3d9-a0cad6a8d1e5,22,,,"[101.0, 64.3]",3835325,0,,,,0.9933567,,Right Foot,,,"[105.3, 70.9]",,Ground Pass,,7.877182,,,,,Kadidiatou Diani,10137.0,,,,,,,1,From Kick Off,Onema Grace Geyoro,10272.0,Right Center Midfield,2,France Women's,861,['6986f13b-15b9-471b-81c7-457b169bf468'],15,,,,,,,,,,,,,,,,,,France Women's,861,00:00:15.979,Pass,
,,,,,,,,,,,,,,,,0.111246,,,,,,,,,,,,046a6027-4202-4c79-93c3-d61cb284658f,25,,,"[116.8, 70.5]",3835325,0,,,,-1.3554386,,Right Foot,,,"[117.5, 67.3]",,Low Pass,,3.275668,,,Incomplete,,,,,,,,,,1,From Kick Off,Kadidiatou Diani,10137.0,Right Wing,2,France Women's,861,['9770ed18-e7b0-4561-b0a2-48ebc654ddba'],20,,,,,,,,,,,,,,,,,,France Women's,861,00:00:20.059,Pass,
,,,,,,,,,,,,,,,,2.002775,,,,,,,,,,,,ea4ce3c4-acb4-49fe-aef0-cfc50b217ad2,27,,,"[120.0, 80.0]",3835325,0,,,,-1.7752482,a7755a6c-bf61-4814-8e9e-29f67662c002,Right Foot,,,"[112.1, 41.9]",,High Pass,,38.910408,,,,True,Aïssatou Tounkara,32216.0,True,,,Outswinging,,Corner,1,From Corner,Sandie Toletti,30971.0,Left Center Midfield,3,France Women's,861,['6eaf3d8a-e15b-44ea-b3cd-e21d4740a5f6'],48,,,,,,,,,,,,,,,,,,France Women's,861,00:00:48.219,Pass,
,,,,,,,,,,,,,,,,0.878826,,,,,,,,,,,,aa48bf57-e597-4acb-9856-4c0b4ef96542,37,,,"[46.7, 69.7]",3835325,0,,,,-2.7693233,,Right Foot,,,"[36.2, 65.6]",,Ground Pass,,11.272089,,,,,Elisa Bartoli,10371.0,,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Wing,4,Italy Women's,855,['d91028f9-8a8e-44ca-b83f-59415504fbb3'],58,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:58.916,Pass,
,,,,,,,,,,,,,,,,0.660339,,,,,,,,,,,,dacb380e-c96b-4dbe-8e86-74b87169c6c5,39,,,"[34.1, 67.5]",3835325,0,,,,-0.39060703,,Right Foot,,,"[44.3, 63.3]",,Ground Pass,,11.030866,,,,,Arianna Caruso,32162.0,,,,,,,1,Regular Play,Elisa Bartoli,10371.0,Right Back,4,Italy Women's,855,['621bf7d4-fcab-4ce7-baa1-8d73ee1d71a6'],59,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:59.794,Pass,
,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,f03a35de-968c-48f8-bf33-cff423effdaf,42,,,"[43.5, 62.8]",3835325,1,,,,1.0303768,,Right Foot,,,"[45.6, 66.3]",,Ground Pass,,4.0816665,,,Incomplete,,Valentina Bergamaschi,25544.0,,,,,,,1,Regular Play,Arianna Caruso,32162.0,Left Center Midfield,4,Italy Women's,855,"['1e5a28be-efa9-456b-b028-ffe481173b8e', '2e3642b8-d422-47ae-b033-8c9ff4601eea', '3d4c2f63-e87f-42d6-a803-2f14e9b17f6d']",0,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:00.455,Pass,True
,,,,,,,,,,,,,,,,1.247771,,,,,,,,,,,,c6524308-4824-4e7c-b3b9-ba0578aa3fd0,48,,,"[51.4, 69.3]",3835325,1,,,,1.0267537,,Right Foot,,,"[56.3, 77.4]",,Ground Pass,,9.4667845,,,,,Valentina Bergamaschi,25544.0,,,,,,,1,Regular Play,Sara Gama,10366.0,Right Center Back,4,Italy Women's,855,"['0e3c5453-8733-48e6-9d8a-904d8300d893', '4f5a885d-3607-459f-b26f-3a2b23dc8a4b']",3,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:03.529,Pass,True
,,,,,,,,,,,,,,,,0.20697,,,,,,,,,,,,181ec3be-0e80-43d7-beeb-872556b36b6b,51,,,"[62.3, 77.2]",3835325,1,,,,0.0,,Right Foot,,,"[70.0, 77.2]",,Ground Pass,,7.7,,,Incomplete,,Aurora Galli,10225.0,,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Wing,4,Italy Women's,855,"['42150376-a368-4652-b82c-940686d1ad0d', '7965e073-a567-4dc5-aed2-2e74d59aae34']",6,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:06.303,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,9be89b0e-8749-4fba-9d63-a041bec93136,54,,,"[76.4, 80.0]",3835325,1,True,,,-0.9593788,,,,,"[83.2, 70.3]",,Low Pass,,11.846096,,,,,Cristiana Girelli,10203.0,,,,,,Throw-in,1,From Throw In,Elisa Bartoli,10371.0,Right Back,5,Italy Women's,855,['47096afa-8fdf-4f1f-94d0-9b5889b9d506'],19,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:19.272,Pass,
,,,,,,,,,,,,,,,,0.966128,,,,,,,,,,,,1a715ce2-648e-4b6a-8b66-887f4708ce29,57,,,"[90.3, 72.9]",3835325,1,,,,2.7122452,,Left Foot,,,"[82.0, 76.7]",,Ground Pass,,9.128527,,,,,Elisa Bartoli,10371.0,,,,,,,1,From Throw In,Cristiana Girelli,10203.0,Center Forward,5,Italy Women's,855,"['9ec7f7bf-275b-45b2-ac20-438511f22f96', 'b02dfd73-494b-4982-860d-027bb3956502']",23,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:23.093,Pass,True
,,,,,,,,,,,,,,,,0.579519,,,,,,,,,,,,75ebe9b3-7933-4224-99ea-c669b4759808,60,,,"[79.8, 76.5]",3835325,1,,,,-2.8817782,,Right Foot,,,"[71.9, 74.4]",,Ground Pass,,8.17435,,,,,Sara Gama,10366.0,,,,,,,1,From Throw In,Elisa Bartoli,10371.0,Right Back,5,Italy Women's,855,['a3dd7f55-7773-47d3-ba86-8ba0f2def428'],25,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:25.619,Pass,
,,,,,,,,,,,,,,,,0.660072,,,,,,,,,,,,d984b87f-bff7-41ff-8055-03468787ede3,64,,,"[74.1, 75.0]",3835325,1,,,,0.07278785,,Right Foot,,,"[83.7, 75.7]",,Ground Pass,,9.625487,,,,,Cristiana Girelli,10203.0,,,,,,,1,From Throw In,Sara Gama,10366.0,Right Center Back,5,Italy Women's,855,['6492a0cc-d7e7-4337-850a-0c0196f7a3b3'],27,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:27.324,Pass,
,,,,,,,,,,,,,,,,1.340877,,,,,,,,,,,,b10729dd-5751-419a-888e-ad795c3c69db,67,,,"[84.7, 75.2]",3835325,1,,,,-0.9272952,,Right Foot,,,"[101.2, 53.2]",,High Pass,,27.5,,,Incomplete,,Arianna Caruso,32162.0,,,,Through Ball,True,,1,From Throw In,Cristiana Girelli,10203.0,Center Forward,5,Italy Women's,855,"['3f5292bc-2a0f-4f5e-b45d-c11431a9ba4f', '5672baa4-0fb7-4912-8e18-50f869047beb']",29,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:29.183,Pass,
,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,e855a8dd-e72b-4b82-9165-882b166d5b69,77,,,"[14.2, 11.7]",3835325,1,,,,-1.5974567,,Left Foot,,,"[14.0, 4.2]",,Ground Pass,,7.502666,,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,6,France Women's,861,['ba9366e8-0449-49cc-98ff-0bbf3f4bd8bf'],35,,,,,,,,,,,,,,,,,,France Women's,861,00:01:35.437,Pass,
,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,23f101e8-8da5-427e-b7ae-88051bf831ab,80,,,"[13.3, 3.8]",3835325,1,,,,1.3588387,,Right Foot,,,"[15.0, 11.7]",,Ground Pass,,8.080841,,,,,Sakina Karchaoui,10117.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Left Wing,6,France Women's,861,['728ec700-067d-4e86-ade8-b0613c8b8a2f'],36,,,,,,,,,,,,,,,,,,France Women's,861,00:01:36.997,Pass,
,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,28f8b536-1588-42e4-87cc-686eee99db6b,83,,,"[15.0, 11.7]",3835325,1,,,,-1.2211893,,Left Foot,,,"[18.5, 2.1]",,Ground Pass,,10.218122,,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,6,France Women's,861,['600f88a4-4ce8-4988-a9b5-9c20ffc8cc85'],39,,,,,,,,,,,,,,,,,,France Women's,861,00:01:39.357,Pass,
,,,,,,,,,,,,,,,,1.092733,,,,,,,,,,,,8c5bd243-7ba3-4f21-b6d7-a6d4f18940a9,89,,,"[31.9, 0.1]",3835325,1,True,,,0.27569097,,,,,"[47.1, 4.4]",,Low Pass,,15.796518,,,,,Delphine Cascarino,15470.0,,,,,,Throw-in,1,From Throw In,Sakina Karchaoui,10117.0,Left Back,7,France Women's,861,['7069d148-cab8-46ac-9c6a-a463a38670db'],54,,,,,,,,,,,,,,,,,,France Women's,861,00:01:54.128,Pass,
,,,,,,,,,,,,,,,,3.987986,,,,,,,,,,,,3ae18b8f-7bfa-4ff7-878a-c8d82ede9786,91,,,"[62.5, 2.7]",3835325,1,,,,0.008657793,,Right Foot,,,"[85.6, 2.9]",,Low Pass,,23.100866,,,,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Left Wing,7,France Women's,861,['3745628a-49c6-4000-b041-877cc620a4ae'],56,,,,,,,,,,,,,,,,,,France Women's,861,00:01:56.336,Pass,
,,,,,,,,,,,,,,,,0.090324,,,,,,,,,,,,bf89044c-880f-4ff2-a2a6-13d8b25eace9,95,,,"[87.1, 0.8]",3835325,2,,,,0.7853982,,Right Foot,,,"[88.8, 2.5]",,Ground Pass,,2.4041631,,,Incomplete,,Delphine Cascarino,15470.0,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Right Center Midfield,7,France Women's,861,"['14325cbf-b7ba-4691-bd52-77e2f7d15f51', '3e586ff8-6368-479d-900a-5afee19a4532', '9e2cd029-0422-4b32-81d0-385f21c9c0fe']",0,,,,,,,,,,,,,,,,,,France Women's,861,00:02:00.997,Pass,True
,,,,,,,,,,,,,,,,1.16075,,,,,,,,,,,,e5a7ee80-5fbb-4f8c-936a-d5fcccd59cbb,98,,,"[98.7, 0.1]",3835325,2,,,,2.6779451,,,,,"[93.5, 2.7]",,Low Pass,,5.813777,,,,,Sakina Karchaoui,10117.0,,,,,,Throw-in,1,From Throw In,Onema Grace Geyoro,10272.0,Right Center Midfield,8,France Women's,861,['8389cc18-7162-4d78-8304-84cbf164ece9'],5,,,,,,,,,,,,,,,,,,France Women's,861,00:02:05.677,Pass,
,,,,,,,,,,,,,,,,0.999994,,,,,,,,,,,,c7e6bb24-5e25-42cf-849c-48b2d5791670,101,,,"[89.7, 2.5]",3835325,2,,,,3.0250065,,Left Foot,,,"[78.6, 3.8]",,Ground Pass,,11.175867,,,,,Delphine Cascarino,15470.0,,,,,,,1,From Throw In,Sakina Karchaoui,10117.0,Left Back,8,France Women's,861,['74140f5f-596b-40b0-9b22-283f2a1f06be'],8,,,,,,,,,,,,,,,,,,France Women's,861,00:02:08.717,Pass,
,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,2f180fca-8536-4bc6-8656-7a5f591b7b39,105,,,"[83.7, 5.3]",3835325,2,,,,0.29756173,,Right Foot,,,"[91.2, 7.6]",,Ground Pass,,7.8447433,,,,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Left Wing,8,France Women's,861,['e61fabf0-0c13-480b-b637-38ad225f24fc'],12,,,,,,,,,,,,,,,,,,France Women's,861,00:02:12.077,Pass,
,,,,,,,,,,,,,,,,1.040002,,,,,,,,,,,,0f7c9c4d-86fc-468c-9330-0b674b794632,108,,,"[91.2, 7.6]",3835325,2,,,,0.8850668,,Right Foot,,,"[99.3, 17.5]",,Ground Pass,,12.791404,,,,,Marie-Antoinette Katoto,15419.0,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Right Center Midfield,8,France Women's,861,['a6cba6e2-efc9-46be-b70c-bc43f70484d2'],13,,,,,,,,,,,,,,,,,,France Women's,861,00:02:13.597,Pass,
,,,,,,,,,,,,,,,,2.039995,,,,,,,,,,,,30b1d092-3ec8-42aa-b670-7ec61282e439,112,,,"[95.2, 19.8]",3835325,2,,,,0.5202278,,Right Foot,,,"[115.1, 31.2]",,Ground Pass,,22.934036,,,,,Sandie Toletti,30971.0,,,,Through Ball,True,,1,From Throw In,Marie-Antoinette Katoto,15419.0,Center Forward,8,France Women's,861,['55cb5778-d8ea-4803-a917-a7f7e4d2bcab'],15,,,,,,,,,,,,,,,,,,France Women's,861,00:02:15.668,Pass,
,,,,,,,,,,,,,,,,0.879996,,,,,,,,,,,,f6c9415a-3d7a-4f86-8079-09d607527e5a,119,,,"[117.2, 21.4]",3835325,2,,,,1.7520317,,Right Foot,True,,"[113.7, 40.5]",,High Pass,,19.418034,,,Incomplete,,,,,,,,,,1,From Throw In,Sandie Toletti,30971.0,Left Center Midfield,8,France Women's,861,['9f71abe6-d162-45b3-be80-9c5715cf40f4'],20,,,,,,,,,,,,,,,,,,France Women's,861,00:02:20.268,Pass,
,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,a1067884-6704-4a30-ab09-99ec514c5f4b,123,,,"[109.2, 50.0]",3835325,2,,,,2.3620424,,Right Foot,,,"[100.6, 58.5]",,Ground Pass,,12.091733,,,,,Eve Perisset,10418.0,,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Right Wing,8,France Women's,861,['e4390077-0f1e-4161-a449-ea96d2d7e45d'],23,,,,,,,,,,,,,,,,,,France Women's,861,00:02:23.537,Pass,
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,5572cab0-bea2-4b4a-bd70-7dcd01740e71,126,,,"[98.9, 58.8]",3835325,2,,,,-2.378413,0db1529c-a7f9-49bd-855b-5e5a7d438164,Right Foot,,,"[89.7, 50.0]",,Ground Pass,,12.731065,,,,,Charlotte Bilbault,25727.0,True,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,8,France Women's,861,['1f95162f-37af-4362-993d-e5a1b35566b7'],25,,,,,,,,,,,,,,,,,,France Women's,861,00:02:25.737,Pass,
,,,,,,,,,,,,,,,,2.929707,,,,,,,,,,,,ed72b00e-11bb-4c6c-b950-341abb1ae37f,130,,,"[7.0, 36.1]",3835325,3,,,,-0.14740251,,Right Foot,,,"[62.9, 27.8]",,High Pass,,56.51283,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Laura Giuliani,10218.0,Goalkeeper,9,Italy Women's,855,['26f39739-86e3-4862-9eab-7cd7d7be79e9'],3,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:03.381,Pass,
,,,,,,,,,,,,,,,,1.241554,,,,,,,,,,,,4bb205e0-717d-4322-b286-377b1561fc41,132,,,"[53.3, 49.6]",3835325,3,,,,-0.7266424,,Head,,,"[63.2, 40.8]",,High Pass,,13.245754,,,,,Sandie Toletti,30971.0,,,,,,,1,Regular Play,Aïssatou Tounkara,32216.0,Right Center Back,10,France Women's,861,['c30ee15c-2015-4473-81b3-df7168589caf'],7,,,,,,,,,,,,,,,,,,France Women's,861,00:03:07.711,Pass,
,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,a69fdfe1-14d9-4867-a18b-29e8d2b58c60,136,,,"[63.4, 39.9]",3835325,3,,,,-3.0648208,,Right Foot,,,"[46.5, 38.6]",,Ground Pass,,16.949926,,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Sandie Toletti,30971.0,Left Center Midfield,10,France Women's,861,"['c89c20b1-ee5c-472a-83ef-912b39235467', 'cead58a6-d432-4ebe-a05e-b59f4479c22f']",9,,,,,,,,,,,,,,,,,,France Women's,861,00:03:09.752,Pass,True
,,,,,,,,,,,,,,,,0.003922,,,,,,,,,,,,afd6e543-d8ce-4b5b-9f6b-1faf3c47cd9b,140,,,"[48.4, 38.4]",3835325,3,,,,0.0,,Right Foot,,,"[50.5, 38.4]",,Low Pass,,2.1,,,Incomplete,,,,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,10,France Women's,861,['de6b3377-fa99-4794-aa75-ac46cd5a115d'],11,,,,,,,,,,,,,,,,,,France Women's,861,00:03:11.552,Pass,
,,,,,,,,,,,,,,,,2.62994,,,,,,,,,,,,119c8a33-2131-430e-95a7-0668510a62a4,144,,,"[59.1, 45.3]",3835325,3,,,,0.06504223,,Head,,,"[85.2, 47.0]",,High Pass,,26.155306,,,,,Cristiana Girelli,10203.0,,,,,,Recovery,1,From Counter,Elena Linari,10208.0,Left Center Back,11,Italy Women's,855,['1d64a1d1-7ae5-49cb-acb5-886d35625477'],18,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:18.187,Pass,
,,,,,,,,,,,,,,,,1.701048,,,,,,,,,,,,a60afae5-755d-47a8-8925-6c5936112ccc,147,,,"[85.2, 47.0]",3835325,3,,,True,-1.021956,0c6057a8-801c-45e1-beda-cc26e402c88e,,,,"[93.7, 33.1]",,Low Pass,,16.292944,,,,,Barbara Bonansea,10211.0,True,,,Through Ball,True,,1,From Counter,Cristiana Girelli,10203.0,Center Forward,11,Italy Women's,855,"['7c4c0531-5828-4ce4-8ad5-b4782402ba98', 'd9f91270-3229-43e0-94e4-274157fc8586']",20,,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:20.817,Pass,True
