50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.984458,,,,,,,,,,,,,6400f421-4f29-40d2-a098-825f40f0677d,5,,"[60.0, 40.0]",3844387,0,,,,-3.0072713,,Right Foot,,,"[48.9, 38.5]",Ground Pass,,11.200892,,,,Charlotte Bilbault,25727.0,,,,,,Kick Off,1,From Kick Off,Melvine Malard,31614.0,Center Forward,2,France Women's,861,['e0fbd031-e284-4da3-9faf-748629ce6b77'],0,,,,,,,,,,,,,,,,,,France Women's,861,00:00:00.267,Pass,
,,,,,,,,,,,,,,,,,,2.148071,,,,,,,,,,,,,6b0c59b9-0a1e-4f2b-bdbf-51a39eda6785,9,,"[54.2, 37.8]",3844387,0,,,,-1.0789136,,Right Foot,,,"[74.4, 0.1]",High Pass,,42.770668,,Out,,Delphine Cascarino,15470.0,,,,,,,1,From Kick Off,Charlotte Bilbault,25727.0,Right Defensive Midfield,2,France Women's,861,"['6d18315c-ef6e-4e1a-bc1a-1ba52d188dc1', '6f670da3-0c36-4e16-acb7-216402f1c34b']",2,,,,,,,,,,,,,,,,,,France Women's,861,00:00:02.543,Pass,True
,,,,,,,,,,,,,,,,,,1.109631,,,,,,,,,,,,,24102172-d07e-4766-919e-5741e3449599,11,,"[43.2, 80.0]",3844387,0,,,,-0.45997116,,,,,"[54.1, 74.6]",Low Pass,,12.164292,,,,Vivianne Miedema,15623.0,,,,,,Throw-in,1,From Throw In,Lynn Wilms,32333.0,Right Back,3,Netherlands Women's,851,['337deaa3-c7a8-4438-81e3-88e3aa463eb8'],13,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:13.565,Pass,
,,,,,,,,,,,,,,,,,,3.546471,,,,,,,,,,,,,92f52f27-9ee5-4a3e-8f9f-a8bf05642e9b,15,,"[57.0, 71.4]",3844387,0,,,,-2.7545562,,Right Foot,,,"[17.5, 55.3]",High Pass,,42.65513,,,,Daphne van Domselaar,32339.0,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,3,Netherlands Women's,851,['3ff90189-80af-47bc-a81b-5e0f30a07e1b'],15,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:15.659,Pass,
,,,,,,,,,,,,,,,,,,1.451501,,,,,,,,,,,,,2ec38667-75a6-4fbc-ba64-6e9b42b0f7d3,18,,"[19.6, 46.1]",3844387,0,,,,-1.0786529,,Right Foot,,,"[28.5, 29.5]",Ground Pass,,18.835339,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Throw In,Daphne van Domselaar,32339.0,Goalkeeper,3,Netherlands Women's,851,['9b5406f6-6349-4f8e-b895-757d95401d0d'],19,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:19.519,Pass,
,,,,,,,,,,,,,,,,,,1.757163,,,,,,,,,,,,,c289bd64-b2b9-4538-911d-e91941b76c77,21,,"[37.2, 24.2]",3844387,0,,,,-0.9865864,,Right Foot,,,"[49.3, 5.9]",Ground Pass,,21.93855,,,,Kerstin Yasmijn Casparij,221888.0,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,3,Netherlands Women's,851,['17f44c2a-5cee-4341-bdff-16bd4b16c142'],22,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:22.860,Pass,
,,,,,,,,,,,,,,,,,,0.784385,,,,,,,,,,,,,588fdd38-ca34-44db-828d-06f872855748,25,,"[50.0, 6.4]",3844387,0,,,,1.3294408,,Right Foot,,,"[54.8, 25.9]",Ground Pass,,20.08208,,,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Kerstin Yasmijn Casparij,221888.0,Left Back,3,Netherlands Women's,851,['a24bf90c-1c1d-4ca6-88e5-f051a9d1a84b'],25,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:25.983,Pass,
,,,,,,,,,,,,,,,,,,1.304494,,,,,,,,,,,,,3aceaa7d-f0d3-4a76-a2d8-640c1b21c10d,29,,"[51.9, 26.1]",3844387,0,,,,2.1431053,,Right Foot,,,"[45.2, 36.5]",Ground Pass,,12.371338,,,,Sherida Spitse,10645.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Center Attacking Midfield,3,Netherlands Women's,851,['726cc6f3-73b8-4704-90de-8fb29773f1d2'],28,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:28.355,Pass,
,,,,,,,,,,,,,,,,,,1.280691,,,,,,,,,,,,,07ba0807-03fa-4f9b-8077-8b46b11424fa,32,,"[45.2, 36.3]",3844387,0,,,,0.9219832,,Left Foot,,,"[54.3, 48.3]",Ground Pass,,15.060212,,Incomplete,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Left Defensive Midfield,3,Netherlands Women's,851,"['3f599400-6601-4165-9710-1b36c7d2fcff', 'f015d2cb-ee36-4a67-b932-3838d9b195ae']",30,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:30.112,Pass,
,,,,,,,,,,,,True,,,,,,1.179529,,,,,,,,,,,,,f015d2cb-ee36-4a67-b932-3838d9b195ae,34,,"[65.8, 31.8]",3844387,0,,,,-0.013887996,,Right Foot,,,"[80.2, 31.6]",Ground Pass,,14.401389,,,,Delphine Cascarino,15470.0,,,,,,Interception,1,Regular Play,Sandie Toletti,30971.0,Left Defensive Midfield,4,France Women's,861,"['07ba0807-03fa-4f9b-8077-8b46b11424fa', '9e355d97-cd08-4c05-b629-9bbc1eaca473']",31,,,,,,,,,,,,,,,,,,France Women's,861,00:00:31.392,Pass,
,,,,,,,,,,,,,,,,,,1.737785,,,,,,,,,,,,,9216c197-9fc4-4da9-ac38-4209734c228e,37,,"[78.5, 31.3]",3844387,0,,,,1.2237347,,Right Foot,,,"[81.9, 40.7]",Ground Pass,,9.995999,,,,Onema Grace Geyoro,10272.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Left Wing,4,France Women's,861,['ac3319ce-ec2a-42db-9dc7-3700375efc24'],33,,,,,,,,,,,,,,,,,,France Women's,861,00:00:33.074,Pass,
,,,,,,,,,,,,,,,,,,1.693309,,,,,,,,,,,,,a91dd90c-403f-40ed-ae7f-7aabd9261aa6,40,,"[83.4, 43.1]",3844387,0,,,,1.2101696,,Right Foot,,,"[92.3, 66.7]",Ground Pass,,25.22241,,,,Kadidiatou Diani,10137.0,,,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Center Attacking Midfield,4,France Women's,861,['6534bf49-517a-494e-bf0f-58898ad4e983'],34,,,,,,,,,,,,,,,,,,France Women's,861,00:00:34.932,Pass,
,,,,,,,,,,,,,,,,,,1.280355,,,,,,,,,,,,,e98e04a2-b274-4f84-8fa1-9d434dde1c87,47,,"[98.5, 56.1]",3844387,0,,,,-0.49555168,9791c47e-9084-46b5-83cc-8b244439eb91,Right Foot,,,"[109.6, 50.1]",Ground Pass,,12.617845,,,,Onema Grace Geyoro,10272.0,True,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Right Wing,4,France Women's,861,['abb3cbc8-1e51-4983-b4db-83c41468cc8c'],39,,,,,,,,,,,,,,,,,,France Women's,861,00:00:39.873,Pass,
,,,,,,,,,,,,,,,,,,2.812064,,,,,,,,,,,,,4581151e-d95e-4771-8aa5-e196f41bb199,55,,"[4.9, 32.2]",3844387,0,True,,,-0.57575834,,Keeper Arm,,,"[22.0, 21.1]",Low Pass,,20.38676,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Counter,Daphne van Domselaar,32339.0,Goalkeeper,5,Netherlands Women's,851,['6add2d93-01b9-42bd-bcc0-3939210bdeef'],57,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:57.350,Pass,
,,,,,,,,,,,,,,,,,,0.587443,,,,,,,,,,,,,81c173eb-660a-4617-bf35-9d73ae78a237,57,,"[42.8, 20.4]",3844387,1,,,,-0.8136925,,Right Foot,,,"[53.1, 9.5]",Ground Pass,,14.996666,,,,Kerstin Yasmijn Casparij,221888.0,,,,,,,1,From Counter,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,5,Netherlands Women's,851,['d706abe2-73a5-47df-8944-bddcaf44ede5'],0,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:00.492,Pass,
,,,,,,,,,,,,,,,,,,0.627527,,,,,,,,,,,,,a2a69be2-fcf3-4837-b0cc-c4f40a0e8b13,61,,"[77.9, 12.4]",3844387,1,,,,-0.6279813,,Right Foot,,,"[85.2, 7.1]",Ground Pass,,9.021087,,,,Victoria Pelova,63788.0,,,,,,,1,From Counter,Kerstin Yasmijn Casparij,221888.0,Left Back,5,Netherlands Women's,851,['ce40ed2e-8caa-48c3-a2db-6fb302a56fbd'],5,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:05.072,Pass,
,,,,,,,,,,,,,,,,,,0.94688,,,,,,,,,,,,,c6fe6a39-a664-42ba-922e-2fed3b6e4c95,69,,"[91.1, 67.7]",3844387,1,,,,-1.1514547,,Right Foot,,,"[98.5, 51.1]",Ground Pass,,18.174707,,,,Melvine Malard,31614.0,,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Right Wing,6,France Women's,861,['506d5264-4787-4226-9982-295705f74600'],16,,,,,,,,,,,,,,,,,,France Women's,861,00:01:16.688,Pass,
,,,,,,,,,,,,,,,,,,0.078789,,,,,,,,,,,,,71453a4d-26f2-4e3a-a830-a3b9e46afaf1,77,,"[113.7, 69.1]",3844387,1,,,,-1.5707964,,Right Foot,,,"[113.7, 64.6]",Ground Pass,,4.5,,Incomplete,,,,,,,,,,1,Regular Play,Melvine Malard,31614.0,Center Forward,6,France Women's,861,['c348fca6-e460-4426-b008-d2fa8235b1c5'],26,,,,,,,,,,,,,,,,,,France Women's,861,00:01:26.544,Pass,
,,,,,,,,,,,,,,,,,,0.769766,,,,,,,,,,,,,8a579884-e43c-4e80-b5fa-a1c2c802bdf1,81,,"[6.6, 13.4]",3844387,1,,,,-1.9990605,,Right Foot,,,"[4.5, 8.8]",Ground Pass,,5.056679,,,,Kerstin Yasmijn Casparij,221888.0,,,,,,,1,Regular Play,Victoria Pelova,63788.0,Left Wing,6,France Women's,861,['9ec840db-088e-4a29-b40a-f972e6570f36'],30,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:30.177,Pass,
,,,,,,,,,,,,,,,,,,1.112533,,,,,,,,,,,,,19ec43ce-b9e1-4d59-9f55-e29b1140a982,85,,"[4.7, 7.1]",3844387,1,,,,0.2828092,,Left Foot,,,"[28.1, 13.9]",High Pass,,24.368011,,Incomplete,,,,,,,,,,1,Regular Play,Kerstin Yasmijn Casparij,221888.0,Left Back,6,France Women's,861,['2d322257-034b-4e10-a45a-6a6d2ab5396c'],32,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:32.057,Pass,
,,,,,,,,,,,,,,,,,,0.642194,,,,,,,,,,,,,d2c6d95a-99f5-4149-a0bf-31ae2d7b8c96,88,,"[95.2, 65.0]",3844387,1,,,,-2.961739,,Right Foot,,,"[87.5, 63.6]",Ground Pass,,7.826238,,,,Sandie Toletti,30971.0,,,,,,,1,Regular Play,Charlotte Bilbault,25727.0,Right Defensive Midfield,6,France Women's,861,['3c906ac3-7d8a-40fd-897c-953b43ced152'],35,,,,,,,,,,,,,,,,,,France Women's,861,00:01:35.391,Pass,
,,,,,,,,,,,,,,,,,,1.710939,,,,,,,,,,,,,869860a7-4145-49da-8da1-cb29293fc9af,92,,"[85.0, 63.6]",3844387,1,,,,3.0712862,,Right Foot,,,"[70.8, 64.6]",Ground Pass,,14.2351675,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Sandie Toletti,30971.0,Left Defensive Midfield,6,France Women's,861,"['074cc341-67b5-4e58-a5ab-55582b06882f', 'c4cb798e-a0cc-4abf-9f81-ad220bbe2138']",36,,,,,,,,,,,,,,,,,,France Women's,861,00:01:36.625,Pass,True
,,,,,,,,,,,,,,,,,,3.082492,,,,,,,,,,,,,4323beb5-2753-4c30-95c0-52cf5379a395,95,,"[68.9, 59.7]",3844387,1,,,,-1.8841906,,Left Foot,,,"[61.9, 38.1]",Ground Pass,,22.705946,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,6,France Women's,861,['114a7034-3fc6-4c67-822d-31eedb69f522'],38,,,,,,,,,,,,,,,,,,France Women's,861,00:01:38.416,Pass,
,,,,,,,,,,,,,,,,,,1.737806,,,,,,,,,,,,,0bf671c4-eebb-4096-9bf9-cbaa2e593a51,98,,"[68.4, 26.7]",3844387,1,,,,-1.2184876,,Right Foot,,,"[75.9, 6.3]",Ground Pass,,21.734995,,,,Sakina Karchaoui,10117.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,6,France Women's,861,['e87d6d23-8e32-42fd-9abd-4149309ab774'],43,,,,,,,,,,,,,,,,,,France Women's,861,00:01:43.233,Pass,
,,,,,,,,,,,,,,,,,,0.854509,,,,,,,,,,,,,1e74c83e-854d-4cde-99e7-b81ebad7ef9c,101,,"[76.1, 6.3]",3844387,1,,,,0.15964667,,Left Foot,,,"[87.9, 8.2]",Ground Pass,,11.951987,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,6,France Women's,861,['d41cea59-016e-430c-b377-04fdd39337bd'],45,,,,,,,,,,,,,,,,,,France Women's,861,00:01:45.393,Pass,
,,,,,,,,,,,,,,,,,,0.726323,,,,,,,,,,,,,40cbd39a-4058-475e-8db2-13db4fe4f9eb,105,,"[88.4, 6.7]",3844387,1,,,,2.7066257,,Right Foot,,,"[78.5, 11.3]",Ground Pass,,10.916501,,,,Sakina Karchaoui,10117.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Left Wing,6,France Women's,861,"['143e4cef-8503-457e-a546-6d819bb0a17f', '7344168d-e806-4b44-87c2-2e076da7362c']",46,,,,,,,,,,,,,,,,,,France Women's,861,00:01:46.327,Pass,True
,,,,,,,,,,,,,,,,,,1.417299,,,,,,,,,,,,,69b481f2-e2b9-45a8-a3f8-3581b13aacc2,108,,"[78.5, 11.3]",3844387,1,,,,0.012551642,,Right Foot,,,"[102.4, 11.6]",Ground Pass,,23.901882,,,,Onema Grace Geyoro,10272.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,6,France Women's,861,['eee10af3-a693-47e5-8b96-6d1b2efd92ed'],47,,,,,,,,,,,,,,,,,,France Women's,861,00:01:47.134,Pass,
,,,,,,,,,,,,,,,,,,0.921094,,,,,,,,,,,,,53b1ff99-d3b7-445f-8d02-ef50a65f279f,112,,"[104.1, 6.7]",3844387,1,,,,-2.7610862,,Right Foot,,,"[98.1, 4.3]",Ground Pass,,6.462198,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Center Attacking Midfield,6,France Women's,861,['02df444b-69c4-4fe2-8742-2cc3e12564b7'],50,,,,,,,,,,,,,,,,,,France Women's,861,00:01:50.364,Pass,
,,,,,,,,,,,,,,,,,,1.021265,,,,,,,,,,,,,5b8794a2-5834-4486-b4a8-612fb1c5a656,120,,"[21.1, 75.5]",3844387,1,,,,-2.9792411,,Left Foot,,,"[9.5, 73.6]",Ground Pass,,11.754574,,,,Lynn Wilms,32333.0,,,,,,,1,Regular Play,Lineth Beerensteyn,10656.0,Right Wing,6,France Women's,861,['9a4a3f18-2f9f-4f9e-91ba-7ac20dff5152'],57,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:57.524,Pass,
,,,,,,,,,,,,,,,,,,2.036769,,,,,,,,,,,,,3975547c-536d-49aa-9a9c-1099f9727565,123,,"[9.0, 76.2]",3844387,1,,,,0.066938944,,Right Foot,,,"[26.9, 77.4]",Ground Pass,,17.940178,,Incomplete,,Lineth Beerensteyn,10656.0,,,,,,,1,Regular Play,Lynn Wilms,32333.0,Right Back,6,France Women's,861,"['88eaeea9-6590-46a1-967b-afae4d10cfc5', 'dd124266-70aa-4bb0-9841-051fe9c02f6f']",59,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:59.950,Pass,
,,,,,,,,,,,,,,,,,,1.307159,,,,,,,,,,,,,5fd9da44-08a3-4562-86a7-c9ebd22a02e1,127,,"[105.0, 3.1]",3844387,2,,,,-3.0024967,,Left Foot,,,"[100.0, 2.4]",Ground Pass,,5.0487623,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Sakina Karchaoui,10117.0,Left Back,6,France Women's,861,['879bdf0e-ddfa-4161-9797-d79ad13aaa4f'],4,,,,,,,,,,,,,,,,,,France Women's,861,00:02:04.737,Pass,
,,,,,,,,,,,,,,,,,,0.597561,,,,,,,,,,,,,374b5e7f-4166-4e02-9f40-eaef0bc9ab51,130,,"[100.0, 2.4]",3844387,2,,,,1.9163519,,Right Foot,,,"[97.3, 9.9]",Ground Pass,,7.971198,,,,Sandie Toletti,30971.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Left Wing,6,France Women's,861,['c4e9538a-056c-46aa-8336-54e9db87e563'],6,,,,,,,,,,,,,,,,,,France Women's,861,00:02:06.164,Pass,
,,,,,,,,,,,,,,,,,,1.060187,,,,,,,,,,,,,051f36cd-5eb2-46a5-ad97-65a03ac72c21,133,,"[97.3, 9.9]",3844387,2,,,,0.21165767,,Left Foot,,,"[109.4, 12.5]",Low Pass,,12.376186,,Incomplete,,Sakina Karchaoui,10117.0,,,,,,,1,Regular Play,Sandie Toletti,30971.0,Left Defensive Midfield,6,France Women's,861,"['a4f1cdc2-3410-4e6c-bc49-f84b4fa3d24f', 'b6986df5-8880-489b-8123-60edb46c190c']",6,,,,,,,,,,,,,,,,,,France Women's,861,00:02:06.882,Pass,
,,,,,,,,,,,,,,,,,,0.728291,,,,,,,,,,,,,cb967b22-e073-4688-a425-98fb0f46f80c,137,,"[8.3, 67.6]",3844387,2,,,,0.35072795,,Right Foot,,,"[24.7, 73.6]",Low Pass,,17.463104,,Incomplete,,Lineth Beerensteyn,10656.0,,,,,,,1,Regular Play,Lynn Wilms,32333.0,Right Back,7,Netherlands Women's,851,"['7fe7bc9b-256d-4f4c-a056-4ba8e95d6382', 'af24f449-4eb2-4562-976d-df1851c2e424']",10,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:10.771,Pass,
