50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.69541,,,,,,,,,,,,,,fa6f4916-a4b2-4887-9e63-dd084393df26,15,,,"[52.7, 28.0]",3835336,0,,,,True,0.37814233,,,,,,"[60.0, 30.9]",,Low Pass,,7.8549347,,,Incomplete,Sarah Zadrazil,10236.0,,,,,,1,From Kick Off,Nicole Billa,10233.0,Center Forward,2,Norway Women's,852,"['633d1b26-3997-45e7-bad0-24c98a65006c', 'd6bb6424-1fff-48db-8570-e1a4fa0cc9cf', 'f94480e6-b790-4a5f-a417-1845509819b6']",11,,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:11.025,Pass,True
,,,,,,,,,,,,,,,,,,,2.350595,,,,,,,,,,,,,,1671d7a9-e7e3-4dc9-a6b8-987eae47ce77,21,,,"[62.5, 43.4]",3835336,0,,,,,1.5889761,,Right Foot,,,,"[62.1, 65.4]",,High Pass,,22.003635,,,Incomplete,,,,,,,Recovery,1,From Kick Off,Guro Reiten,10514.0,Left Wing,2,Norway Women's,852,"['754c9ff3-e2c2-444b-a1eb-0cf579facae1', '8f96b6f2-8a02-415c-8522-ececf1d1f95c']",14,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:14.354,Pass,True
,,,,,,,,,,,,,,,,,,,2.27416,,,,,,,,,,,,,,39819ab6-bccb-44b5-bc2a-d58fc3272dbd,23,,,"[53.5, 80.0]",3835336,0,,True,,,-0.33346877,,,,,,"[68.8, 74.7]",,Low Pass,,16.191973,,,,Amalie Vevle Eikeland,26570.0,,,,,Throw-in,1,From Throw In,Tuva Hansen,276288.0,Right Back,3,Norway Women's,852,['7472f74d-e8c3-4b11-878d-44f5d48081ff'],34,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:34.404,Pass,
,,,,,,,,,,,,,,,,,,,1.530307,,,,,,,,,,,,,,c6406e71-a117-4499-beab-6a88854ae26d,26,,,"[52.9, 0.1]",3835336,0,,,,,0.33155417,,,,,,"[71.2, 6.4]",,High Pass,,19.354069,,,,Barbara Dunst,43046.0,,,,,Throw-in,1,From Throw In,Verena Hanshaw,10248.0,Left Back,4,Austria Women's,859,['9269a8a7-c56c-4e12-9e20-2a32e91caf90'],41,,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:41.585,Pass,
,,,,,,,,,,,,,,,,,,,1.257209,,,,,,,,,,,,,,d462cc56-e0e9-4371-ba7a-c67a4fac9218,34,,,"[47.6, 73.9]",3835336,0,,,,,0.25436807,,Left Foot,,,,"[52.6, 75.2]",,Ground Pass,,5.1662364,,,Incomplete,,,,,,,Recovery,1,From Throw In,Tuva Hansen,276288.0,Right Back,4,Austria Women's,859,"['5cd1632f-dd5c-4e4b-9821-cac544814ccf', 'c2794f2d-9a23-41e7-92a5-e194e0bc5d6d']",45,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:45.261,Pass,True
,,,,,,,,,,,,,,,,,,,0.513959,,,,,,,,,,,,,,8b02921b-9c34-438f-ac7e-fbf538d5556b,37,,,"[66.6, 4.5]",3835336,0,,,,,-2.691833,,Right Foot,,,,"[63.7, 3.1]",,Ground Pass,,3.2202485,,,,Verena Hanshaw,10248.0,,,,,,1,From Throw In,Laura Feiersinger,10242.0,Left Center Midfield,4,Austria Women's,859,['fd42c2d5-0c00-417a-a7a8-c1b9cca49443'],46,,,,,,,,,,,,,,,,,,Austria Women's,859,00:00:46.990,Pass,
,,,,,,,,,,,,,,,,,,,1.960118,,,,,,,,,,,,,,5e285c0b-3418-40d2-be46-273c3ef4f472,41,,,"[63.6, 80.0]",3835336,0,,,,,-0.19101267,,,,,,"[81.7, 76.5]",,High Pass,,18.435291,,,,Ada Stolsmo Hegerberg,10385.0,,,,,Throw-in,1,From Throw In,Tuva Hansen,276288.0,Right Back,5,Norway Women's,852,['749efa32-f391-43f7-955b-4291884e1f01'],58,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:58.794,Pass,
,,,,,,,,,,,,,,,,,,,0.392282,,,,,,,,,,,,,,fb9ae708-188a-4026-a354-330563b82ba9,45,,,"[82.8, 75.2]",3835336,1,,,,,-2.5748634,,Right Foot,,,,"[81.7, 74.5]",,Ground Pass,,1.3038405,,,Incomplete,Amalie Vevle Eikeland,26570.0,,,,,,1,From Throw In,Ada Stolsmo Hegerberg,10385.0,Center Forward,5,Norway Women's,852,"['36604647-4123-426a-bb7b-8cd12c105dd2', 'a00518a6-ceee-4b6a-b565-5fed825d2a2e']",0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:00.874,Pass,
,,,,,,,,,,,,,,,,,,,1.634205,,,,,,,,,,,,,,a6a8e9cd-d3b4-4c96-960d-5528ca34ccdb,51,,,"[80.0, 70.3]",3835336,1,,,,,-2.8753407,,Right Foot,,,,"[70.1, 67.6]",,Ground Pass,,10.261579,,,,Frida Maanum,10516.0,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Right Wing,5,Norway Women's,852,['00a3f93d-9aab-4fa4-8698-6383161d390f'],3,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:03.885,Pass,
,,,,,,,,,,,,,,,,,,,1.385312,,,,,,,,,,,,,,c388bd6c-b7ee-49a0-86cd-a15b5956c658,54,,,"[70.1, 67.6]",3835336,1,,,,,2.8297427,,Right Foot,,,,"[54.9, 72.5]",,Ground Pass,,15.970284,,,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Throw In,Frida Maanum,10516.0,Right Defensive Midfield,5,Norway Women's,852,['d3062275-5806-4512-9ddd-b774c9e7b98a'],5,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:05.726,Pass,
,,,,,,,,,,,,,,,,,,,1.773604,,,,,,,,,,,,,,ad4a8dee-f30c-426e-a6db-7e5ecf4ce981,57,,,"[54.9, 72.5]",3835336,1,,,,,-2.1710382,,Right Foot,,,,"[42.1, 53.8]",,Ground Pass,,22.6612,,,,Guro Bergsvand,276304.0,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,5,Norway Women's,852,['be198f7f-89da-4922-8f85-128aafe96767'],7,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:07.982,Pass,
,,,,,,,,,,,,,,,,,,,0.708424,,,,,,,,,,,,,,b515dbce-a5b4-4277-8cab-7dc9d34c2023,61,,,"[52.2, 52.1]",3835336,1,,,,,0.9971297,,Left Foot,,,,"[56.4, 58.6]",,Ground Pass,,7.738863,,,,Frida Maanum,10516.0,,,,,,1,From Throw In,Guro Bergsvand,276304.0,Left Center Back,5,Norway Women's,852,"['fa25b3ee-064f-4381-8cdb-5fbed0bf7b22', 'fb44455a-2dc2-42f5-b8ec-526997e4f425']",13,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:13.052,Pass,True
,,,,,,,,,,,,,,,,,,,1.960473,,,,,,,,,,,,,,ac940efd-5678-44f9-a8c6-397d0c22ae10,64,,,"[56.4, 58.6]",3835336,1,,,,,1.0552473,,Right Foot,,,,"[64.9, 73.6]",,Ground Pass,,17.24094,,,,Tuva Hansen,276288.0,,,,,,1,From Throw In,Frida Maanum,10516.0,Right Defensive Midfield,5,Norway Women's,852,['640c2683-4e95-4601-b27d-b4f8dfae237d'],13,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:13.989,Pass,
,,,,,,,,,,,,,,,,,,,1.653448,,,,,,,,,,,,,,2f45dbaf-1bb1-4625-a1cd-5668874fee69,68,,,"[81.2, 71.7]",3835336,1,,,,,0.847266,,Right Foot,,,,"[86.5, 77.7]",,Ground Pass,,8.005623,,,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Throw In,Tuva Hansen,276288.0,Right Back,5,Norway Women's,852,"['d235f2f5-de42-4a8b-ba17-ef3d66c0f828', 'ecbbcb15-3d43-437f-8d5d-18f4a7d79d61']",17,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:17.584,Pass,True
,,,,,,,,,,,,,,,,,,,0.095067,,,,,,,,,,,,,,c328638a-ecdf-4112-8ffc-ae7c2022bdfd,72,,,"[85.7, 77.2]",3835336,1,,,,,-1.2998495,,Right Foot,,,,"[86.2, 75.4]",,Ground Pass,,1.8681542,,,Incomplete,Tuva Hansen,276288.0,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Right Wing,5,Norway Women's,852,"['736b72b2-6432-4119-b79a-967d2af4225f', 'adb81539-8a0a-4d6d-a4df-ef983a1f86d5', 'fb24da03-393f-46c9-954c-2a53a32b5267']",19,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:19.407,Pass,True
,,,,,,,,,,,,,,,,,,,0.891397,,,,,,,,,,,,,,a093d39f-78f1-40d6-a3ca-c0bc9b8a2179,76,,,"[80.2, 76.9]",3835336,1,,,,,-2.6984901,,Left Foot,,,,"[74.3, 74.1]",,Ground Pass,,6.530697,,,,Frida Maanum,10516.0,,,,,Recovery,1,From Throw In,Amalie Vevle Eikeland,26570.0,Right Wing,5,Norway Women's,852,"['38fd525c-2428-400c-82da-79134ce0a706', 'd9154367-d487-4b5d-b0a7-2015a75eec54']",21,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:21.079,Pass,True
,,,,,,,,,,,,,,,,,,,2.023662,,,,,,,,,,,,,,c84afc3e-eae2-4ff8-8dbe-1c5a82f9ddff,80,,,"[70.3, 73.7]",3835336,1,,,,,3.0147603,,Right Foot,,,,"[55.4, 75.6]",,Ground Pass,,15.020653,,,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Throw In,Frida Maanum,10516.0,Right Defensive Midfield,5,Norway Women's,852,"['5ccad382-5ec3-4e0e-824a-6da41c6af06e', 'fd90a74b-5a30-41d2-9ba3-657a1ea18054']",23,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:23.124,Pass,True
,,,,,,,,,,,,,,,,,,,2.219523,,,,,,,,,,,,,,d102caee-6585-4f69-9085-9637a8927485,83,,,"[55.4, 75.6]",3835336,1,,,,,-2.095883,,Right Foot,,,,"[39.7, 48.5]",,Ground Pass,,31.319323,,,,Guro Bergsvand,276304.0,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,5,Norway Women's,852,['02c82f52-4f55-49f6-96b6-742d70d21d41'],27,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:27.013,Pass,
,,,,,,,,,,,,,,,,,,,1.209465,,,,,,,,,,,,,,a0c4dbdf-d725-4f0b-90dc-3091aab45ee9,86,,,"[35.0, 46.3]",3835336,1,,,,,-0.9347208,,Right Foot,,,,"[44.6, 33.3]",,Ground Pass,,16.160446,,,,Ingrid Syrstad Engen,24374.0,,,,,,1,From Throw In,Guro Bergsvand,276304.0,Left Center Back,5,Norway Women's,852,['a57d2e81-f17a-4c99-9d32-f79e2d81e18c'],32,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:32.242,Pass,
,,,,,,,,,,,,,,,,,,,1.66926,,,,,,,,,,,,,,ef0e51c4-7679-4356-9709-2a9afef3f5a3,89,,,"[44.6, 33.3]",3835336,1,,,,,-1.2584132,,Right Foot,,,,"[52.9, 7.6]",,Ground Pass,,27.007036,,,,Julie Blakstad,191851.0,,,,,,1,From Throw In,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,5,Norway Women's,852,['e0e92ca0-141f-49ac-9d2b-d360707cff49'],34,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:34.163,Pass,
,,,,,,,,,,,,,,,,,,,2.078751,,,,,,,,,,,,,,225291c1-38f2-488e-a946-43fae74dfa11,92,,,"[54.9, 4.9]",3835336,1,,,,,0.0,,Left Foot,,,,"[86.5, 4.9]",,High Pass,,31.6,,,Incomplete,Guro Reiten,10514.0,,,,,,1,From Throw In,Julie Blakstad,191851.0,Left Back,5,Norway Women's,852,"['22cadf45-92ec-4416-8690-b510f68553e7', '9e851bcb-4c93-4379-aec6-37f7e30d0f57']",37,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:37.294,Pass,
,,,,,,,,,,,,,,,,,,,2.252806,,,,,,,,,,,,,,9e851bcb-4c93-4379-aec6-37f7e30d0f57,94,,,"[33.6, 75.2]",3835336,1,,,,,0.24041942,,Right Foot,,,,"[49.1, 79.0]",,High Pass,,15.95901,,,Unknown,Julia Hickelsberger Füller,32341.0,,,,,Interception,1,From Throw In,Laura Wienroither,46973.0,Right Back,5,Norway Women's,852,"['225291c1-38f2-488e-a946-43fae74dfa11', '2d518753-be7a-4b96-b116-d9bf4329b8bb']",39,,,,,,,,,,,,,,,,,,Austria Women's,859,00:01:39.373,Pass,
,,,,,,,,,,,,,,,,,,,2.417419,,,,,,,,,,,,,,21b1437d-b3fe-4969-8fea-c8915ffe358f,98,,,"[49.8, 76.3]",3835336,2,,True,,,-0.48872072,,Right Foot,,,,"[87.6, 56.2]",,High Pass,,42.8118,,,,Julia Hickelsberger Füller,32341.0,,,,,Free Kick,1,From Free Kick,Carina Wenninger,10241.0,Right Center Back,6,Austria Women's,859,['2b667343-38d6-429b-a151-c332a134a39f'],20,,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:20.747,Pass,
,,,,,,,,,,,,,,,,,,,0.768766,,,,,,,,,,,,,,b1701c6f-d3e0-4adf-bebe-855b48a5b6cd,101,,,"[87.6, 56.2]",3835336,2,,,,True,-0.4154921,,,,,,"[94.4, 53.2]",,Low Pass,,7.4323616,,,,Nicole Billa,10233.0,,,,,,1,From Free Kick,Julia Hickelsberger Füller,32341.0,Right Midfield,6,Austria Women's,859,"['946f2a0e-2424-455c-ad6c-911cfd687544', 'b89f5cdc-9c21-402e-a618-21b5ce939989']",23,,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:23.165,Pass,True
,,,,,,,,,,,,,,,,,,,0.57441,,,,,,,,,,,,,,00408306-786d-4e68-b68b-357e44d34839,104,,,"[94.1, 53.0]",3835336,2,,,,,2.8083484,,Right Foot,,,,"[88.9, 54.8]",,Ground Pass,,5.5027266,,,,Julia Hickelsberger Füller,32341.0,,,,,,1,From Free Kick,Nicole Billa,10233.0,Center Forward,6,Austria Women's,859,['bbca82a4-d434-40ee-901a-d113f4a3326d'],25,,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:25.423,Pass,
,,,,,,,,,,,,,,,,,,,0.554482,,,,,,,,,,,,,,3560a473-69cd-404b-a372-070b8c522af9,108,,,"[96.4, 52.8]",3835336,2,,,,,-1.2036225,,Right Foot,,,,"[98.9, 46.3]",,Ground Pass,,6.9641943,,,Incomplete,Nicole Billa,10233.0,,,,,,1,From Free Kick,Julia Hickelsberger Füller,32341.0,Right Midfield,6,Austria Women's,859,"['0db4a322-6328-4ad7-b3c5-fcb661225926', '17ea33cb-e481-48a7-9002-4215aef44b32', '4192abd4-6bc0-43cb-b2ed-6f921731ce25']",27,,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:27.805,Pass,True
,,,,,,,,,,,,,,,,,,,0.364061,,,,,,,,,,,,,,40883f39-8329-42c6-87b3-05bd6591d0db,114,,,"[100.5, 54.7]",3835336,2,,,,,-0.81569195,,Right Foot,,,,"[105.3, 49.6]",,Low Pass,,7.0035706,,,Incomplete,Julia Hickelsberger Füller,32341.0,,,,,Recovery,1,From Free Kick,Laura Wienroither,46973.0,Right Back,6,Austria Women's,859,"['388c8a8d-148b-4cb9-9812-84400c0d410f', '9c379e16-3336-442a-b382-9105988f4405']",30,,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:30.705,Pass,
,,,,,,,,,,,,,,,,,,,0.721266,,,,,,,,,,,,,,dd26ddd3-50fb-4e62-9355-cd2ff0d9d0ad,122,,,"[81.2, 39.6]",3835336,2,,,,,1.5056711,,Left Foot,,,,"[81.8, 48.8]",,Ground Pass,,9.219544,,,,Sarah Zadrazil,10236.0,,,,,Recovery,1,From Free Kick,Sarah Puntigam,10240.0,Center Defensive Midfield,6,Austria Women's,859,"['e61f8f2b-d093-4487-9d28-fa2e17555a6e', 'f5be5232-89f6-424d-ae82-e6e03cef79c6']",35,,,,,,,,,,,,,,,,,,Austria Women's,859,00:02:35.448,Pass,True
,,,,,,,,,,,,,,,,,,,1.01785,,,,,,,,,,,,,,c2b04873-bdc4-4443-8204-8fdb4eb53191,131,,,"[43.0, 43.0]",3835336,2,,,,,-1.1517289,,Right Foot,,,,"[47.9, 32.0]",,Ground Pass,,12.042009,,,,Caroline Graham Hansen,10386.0,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Wing,7,Norway Women's,852,"['6292d88a-4c35-4d74-84a3-439acf538834', 'aff9460f-1383-4379-8edc-a981be78fd7b']",39,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:39.859,Pass,True
,,,,,,,,,,,,,,,,,,,2.27298,,,,,,,,,,,,,,6002217b-87f0-43bb-b3b8-292b69192747,134,,,"[50.8, 30.0]",3835336,2,,,,,-0.95176584,,Right Foot,,,,"[67.4, 6.7]",,Ground Pass,,28.608564,,,,Ada Stolsmo Hegerberg,10385.0,,,,,,1,Regular Play,Caroline Graham Hansen,10386.0,Center Attacking Midfield,7,Norway Women's,852,['aa8e1b88-6ed7-4481-8efd-da76d430eabd'],41,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:41.631,Pass,
