ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,4.227,,,,,,,,,,,,,e4db1861-af61-4f2b-a8d3-cc117b30845c,21,,,"[9.0, 49.0]",8658,0,,-0.06241881,,,Right Foot,,,,"[73.0, 45.0]",,High Pass,64.12488,Incomplete,Mario Mandžukić,5472.0,,,,1,From Kick Off,Danijel Subašić,3444.0,Goalkeeper,2,Croatia,785,"['015b8778-b534-47a1-bb7c-860894363dea', '83a11f79-5aa5-4bcc-a932-e7e6f7233e52', 'a9394a34-2ebd-450a-ac1e-519e2f666f5a']",9,,,,,,,,,,,,,,,,,Croatia,785,00:00:09.400,Pass,True
,,,,,,,,,,3.053,,,,,,,,,,,,,015b8778-b534-47a1-bb7c-860894363dea,24,,,"[48.0, 50.0]",8658,0,True,1.5707964,,,,,,,"[48.0, 60.0]",,High Pass,10.0,Incomplete,,,,,Recovery,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Croatia,785,"['3b5fcdd1-837e-47da-9c78-814172ceaf11', '678cea4b-de19-490c-a0d6-41f3eeb04ae1', 'e4db1861-af61-4f2b-a8d3-cc117b30845c']",13,,,,,,,,,,,,,,,,,France,771,00:00:13.627,Pass,True
,,,,,,,,,,1.026,,,,,,,,,,,,,678cea4b-de19-490c-a0d6-41f3eeb04ae1,25,,,"[73.0, 21.0]",8658,0,,2.819842,,,Right Foot,,,,"[61.0, 25.0]",,Ground Pass,12.649111,,Ivan Rakitić,5470.0,,,Recovery,1,From Kick Off,Ivan Perišić,5474.0,Left Wing,2,Croatia,785,"['015b8778-b534-47a1-bb7c-860894363dea', 'd798833f-53fc-4bc3-95cb-fa39df942afc']",16,,,,,,,,,,,,,,,,,Croatia,785,00:00:16.680,Pass,
,,,,,,,,,,0.759,,,,,,,,,,,,,21f16dd7-e983-49fc-b9a6-c2bfc5386103,29,,,"[60.0, 18.0]",8658,0,,-1.1071488,,,Left Foot,,,,"[68.0, 2.0]",,Ground Pass,17.888544,,Ivan Strinić,5457.0,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Croatia,785,"['1387efe1-1d4f-4b03-a2f2-b9f6cabf7ee3', '21ac7c18-9d08-4b59-8611-fb31b9656a64']",19,,,,,,,,,,,,,,,,,Croatia,785,00:00:19.360,Pass,True
,,,,,,,,,,1.96,,,,,,,,,,,,,17c4c303-d690-4620-b791-dbc204a51377,32,,,"[69.0, 2.0]",8658,0,,1.7294515,,,Right Foot,,,,"[65.0, 27.0]",,Ground Pass,25.317978,,Marcelo Brozović,5469.0,,,,1,From Kick Off,Ivan Strinić,5457.0,Left Back,2,Croatia,785,['cd95dd70-f43b-4d9c-a8e6-6e6781491822'],20,,,,,,,,,,,,,,,,,Croatia,785,00:00:20.120,Pass,
,,,,,,,,,,0.613,,,,,,,,,,,,,32f44222-b47e-47d0-902e-93a9c3419326,36,,,"[69.0, 24.0]",8658,0,,-2.55359,,,Right Foot,,,,"[66.0, 22.0]",,Ground Pass,3.6055512,,Ivan Perišić,5474.0,,,,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Croatia,785,"['184b8e0e-d80d-49ad-b1a1-c441f70442a0', 'dbe9627a-6772-4de3-b5ee-1eac21458fe5']",23,,,,,,,,,,,,,,,,,Croatia,785,00:00:23.547,Pass,True
,,,,,,,,,,1.133,,,,,,,,,,,,,7694da9f-8308-41a3-b205-0a7beff633c0,39,,,"[63.0, 21.0]",8658,0,,2.896614,,,Left Foot,,,,"[51.0, 24.0]",,Ground Pass,12.369317,,Domagoj Vida,5468.0,,,,1,From Kick Off,Ivan Perišić,5474.0,Left Wing,2,Croatia,785,['cb5e79d0-9508-4106-b02f-37d817591dc8'],25,,,,,,,,,,,,,,,,,Croatia,785,00:00:25.107,Pass,
,,,,,,,,,,0.653,,,,,,,,,,,,,3b456c62-4879-43da-b6f4-a6795ee0e4e4,42,,,"[49.0, 30.0]",8658,0,,0.4048918,,,Right Foot,,,,"[56.0, 33.0]",,Ground Pass,7.615773,,Luka Modrić,5463.0,,,,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Croatia,785,['565a53ab-be8b-43dd-8904-a57d197f6199'],27,,,,,,,,,,,,,,,,,Croatia,785,00:00:27.267,Pass,
,,,,,,,,,,1.08,,,,,,,,,,,,,eda0ab64-82e6-4725-bc60-1f5c78aff4a0,44,,,"[56.0, 33.0]",8658,0,,-2.8501358,,,Right Foot,,,,"[46.0, 30.0]",,Ground Pass,10.440307,,Domagoj Vida,5468.0,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Croatia,785,['b3ac890d-45ee-4449-9821-0c6e3ef300be'],27,,,,,,,,,,,,,,,,,Croatia,785,00:00:27.920,Pass,
,,,,,,,,,,1.213,,,,,,,,,,,,,98b058ec-9cbd-40da-9e9e-0abef82c0d81,47,,,"[48.0, 27.0]",8658,0,,-1.1071488,,,Right Foot,,,,"[53.0, 17.0]",,Ground Pass,11.18034,,Ivan Rakitić,5470.0,,,,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Croatia,785,['12dab7fb-a657-4810-9963-7772972a7ed9'],29,,,,,,,,,,,,,,,,,Croatia,785,00:00:29.427,Pass,
,,,,,,,,,,1.693,,,,,,,,,,,,,b96a2472-2f9f-4f6e-85c7-4dd4a405331e,51,,,"[47.0, 17.0]",8658,0,,2.4668517,,,Right Foot,,,,"[37.0, 25.0]",,Ground Pass,12.806249,,Domagoj Vida,5468.0,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Croatia,785,['b7b1d963-70f6-44aa-8257-c6145af84e1c'],31,,,,,,,,,,,,,,,,,Croatia,785,00:00:31.747,Pass,
,,,,,,,,,,0.92,,,,,,,,,,,,,cd570b3b-4efc-46a2-8c75-52da7fe5ed74,54,,,"[37.0, 26.0]",8658,0,,1.6756732,,,Left Foot,,,,"[35.0, 45.0]",,Ground Pass,19.104973,,Dejan Lovren,3471.0,,,,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Croatia,785,['4ea41173-1944-45ca-9d46-7dd6ff690c79'],34,,,,,,,,,,,,,,,,,Croatia,785,00:00:34.560,Pass,
,,,,,,,,,,2.013,,,,,,,,,,,,,a51be937-9dba-4200-bbc0-bb0b70eb247e,57,,,"[40.0, 49.0]",8658,0,,-1.1309538,,,Right Foot,,,,"[56.0, 15.0]",,Ground Pass,37.576588,,Ivan Rakitić,5470.0,,,,1,From Kick Off,Dejan Lovren,3471.0,Right Center Back,2,Croatia,785,['623c252d-cd9e-4430-895d-5f9602835901'],38,,,,,,,,,,,,,,,,,Croatia,785,00:00:38.627,Pass,
,,,,,,,,,,1.213,,,,,,,,,,,,,0f22dc07-454b-4459-94c5-0ff3d4ec3af7,61,,,"[55.0, 12.0]",8658,0,,0.5191461,,,Right Foot,,,,"[69.0, 20.0]",,Ground Pass,16.124516,,Ivan Perišić,5474.0,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Croatia,785,"['529f0986-b262-405d-ae7b-a56d19ab3661', '6921eadf-7a16-4b96-886a-61798942c03f']",41,,,,,,,,,,,,,,,,,Croatia,785,00:00:41.387,Pass,True
,,,,,,,,,,1.4,,,,,,,,,,,,,ba754c04-6280-4f60-ab12-355dc1adb47e,66,,,"[49.0, 80.0]",8658,0,,-1.7273982,,,,,,,"[46.0, 61.0]",,Low Pass,19.235384,,N''Golo Kanté,3961.0,,,Throw-in,1,From Throw In,Benjamin Pavard,5476.0,Right Back,3,France,771,['a8b91c34-8394-4b41-845c-0b71414b2607'],54,,,,,,,,,,,,,,,,,France,771,00:00:54.747,Pass,
,,,,,,,,,,2.68,,,,,,,,,,,,,0a60c0d3-fe71-49d9-b314-03f9a6e69eb9,70,,,"[65.0, 64.0]",8658,0,,1.3734008,,,Right Foot,,,,"[66.0, 69.0]",,High Pass,5.0990195,Incomplete,Paul Pogba,20004.0,,,,1,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,3,France,771,"['7f7bcf21-6de6-44f0-bc29-ee1dd516172c', 'b743d4e7-7977-4fc4-b7f3-389892f23915', 'c3e5f49e-6bad-451a-af7f-21bbf02c2906']",56,,,,,,,,,,,,,,,,,France,771,00:00:56.507,Pass,True
,,,,,,,,,,0.92,,,,,,,,,,,,,b743d4e7-7977-4fc4-b7f3-389892f23915,72,,,"[55.0, 12.0]",8658,0,,2.6642473,,,Head,,,,"[26.0, 27.0]",,High Pass,32.649654,,Ivan Perišić,5474.0,,,Recovery,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,3,France,771,"['0a60c0d3-fe71-49d9-b314-03f9a6e69eb9', '3893fc83-ef31-4cd9-bb36-f2e34140cd49']",59,,,,,,,,,,,,,,,,,Croatia,785,00:00:59.187,Pass,
,,,,,,,,,,0.8,,,,,,,,,,,,,f6a93d9e-09ae-474c-a94a-f1a582110dd7,74,,,"[61.0, 6.0]",8658,1,,2.4668517,,,Right Foot,,,,"[56.0, 10.0]",,Low Pass,6.4031243,Incomplete,Ivan Rakitić,5470.0,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,3,France,771,"['87e39fa4-8584-48f1-b45a-7832a33da708', 'fabb6e07-3938-44d8-b575-f0f406619c9c']",0,,,,,,,,,,,,,,,,,Croatia,785,00:01:00.107,Pass,
,,,,,,,,,,0.56,,,,,,,,,,,,,348a8608-f476-49ac-a88c-18a2a275c937,78,,,"[63.0, 73.0]",8658,1,,1.2490457,,,Left Foot,,,,"[65.0, 79.0]",,Ground Pass,6.3245554,,Kylian Mbappé Lottin,3009.0,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Center Forward,3,France,771,['91cb49b9-dd8d-4473-9e1b-094cd0031c76'],1,,,,,,,,,,,,,,,,,France,771,00:01:01.947,Pass,
,,,,,,,,,,4.2,,,,,,,,,,,,,dda30b72-c09a-4191-99f3-c200682e8934,84,,,"[58.0, 79.0]",8658,1,,-2.8387077,,,,,,,"[26.0, 69.0]",,Low Pass,33.526108,,Raphaël Varane,5485.0,,,Throw-in,1,From Throw In,Benjamin Pavard,5476.0,Right Back,4,France,771,['b6c47b50-041b-4ea2-945b-a91c6902241a'],10,,,,,,,,,,,,,,,,,France,771,00:01:10.467,Pass,
,,,,,,,,,,2.52,,,,,,,,,,,,,c0aca216-f1cc-4b01-9a15-f2b1f08f16cf,87,,,"[26.0, 69.0]",8658,1,,-2.176341,,,Left Foot,,,,"[8.0, 43.0]",,Ground Pass,31.622776,,Hugo Lloris,3099.0,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,4,France,771,"['1a4870c2-9e00-478d-ac16-76b3921eeddf', '7a39c093-1ae9-41de-a2d2-81e73f890d7c']",14,,,,,,,,,,,,,,,,,France,771,00:01:14.667,Pass,True
,,,,,,,,,,1.373,,,,,,,,,,,,,066e5958-c09b-48c4-b2d5-62a4258cf935,90,,,"[8.0, 43.0]",8658,1,,-0.9048271,,,Left Foot,,,,"[19.0, 29.0]",,Ground Pass,17.804493,,Samuel Yves Umtiti,5492.0,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,4,France,771,['7cc8dd4d-27d2-448c-8751-0ba66568f306'],17,,,,,,,,,,,,,,,,,France,771,00:01:17.227,Pass,
,,,,,,,,,,1.32,,,,,,,,,,,,,47880955-5413-43b2-b2c6-368e4fbf0f1a,97,,,"[41.0, 30.0]",8658,1,,-0.13255154,,,Left Foot,,,,"[56.0, 28.0]",,Ground Pass,15.132746,,Blaise Matuidi,4375.0,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,5,France,771,['26b6f322-bb1b-4035-8e1b-14228b4e46a9'],36,,,,,,,,,,,,,,,,,France,771,00:01:36.867,Pass,
,,,,,,,,,,1.52,,,,,,,,,,,,,f7e367a3-ada5-4e43-9803-29c3c5a88fae,101,,,"[55.0, 27.0]",8658,1,,-2.896614,,,Right Foot,,,,"[39.0, 23.0]",,Ground Pass,16.492422,,Samuel Yves Umtiti,5492.0,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Midfield,5,France,771,"['c7d14333-81af-4992-a576-94c7abac2372', 'd4885c56-98ec-494e-9716-6249d7d0847e']",39,,,,,,,,,,,,,,,,,France,771,00:01:39.027,Pass,True
,,,,,,,,,,1.093,,,,,,,,,,,,,7648838e-8c67-480e-94b2-0f17d08eae70,104,,,"[42.0, 25.0]",8658,1,,0.037020117,,,Left Foot,,,,"[69.0, 26.0]",,Ground Pass,27.018513,,Olivier Giroud,3604.0,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,5,France,771,['fe72f483-3009-4143-8ec3-da4a1d987396'],41,,,,,,,,,,,,,,,,,France,771,00:01:41.787,Pass,
,,,,,,,,,,0.559,,,,,,,,,,,,,f263c93e-f1d6-4760-a0f0-7de00bdf2e51,106,,,"[69.0, 26.0]",8658,1,,3.1415927,,,Left Foot,,,,"[65.0, 26.0]",,Low Pass,4.0,,Blaise Matuidi,4375.0,,,,1,Regular Play,Olivier Giroud,3604.0,Left Center Forward,5,France,771,['963f18e1-cd0d-45cf-b05d-2bd4d99de52f'],42,,,,,,,,,,,,,,,,,France,771,00:01:42.880,Pass,
,,,,,,,,,,2.0,,,,,,,,,,,,,ef5705d8-9b37-4874-ae0b-c274069d8dcd,108,,,"[65.0, 26.0]",8658,1,,2.2455373,,,Head,,,,"[61.0, 31.0]",,Low Pass,6.4031243,,Olivier Giroud,3604.0,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Midfield,5,France,771,['bb56a713-f827-44cf-93af-7e42dd09e36c'],43,,,,,,,,,,,,,,,,,France,771,00:01:43.440,Pass,
,,,,,,,,,,1.666,,,,,,,,,,,,,550c379e-24a3-4657-bfe5-633fdd9ab7c9,110,,,"[61.0, 31.0]",8658,1,,2.3259008,,,Right Foot,,,,"[45.0, 48.0]",,Ground Pass,23.345236,,Raphaël Varane,5485.0,,,,1,Regular Play,Olivier Giroud,3604.0,Left Center Forward,5,France,771,['9bff723d-7df7-4fed-965b-34db57f2f394'],45,,,,,,,,,,,,,,,,,France,771,00:01:45.440,Pass,
,,,,,,,,,,2.693,,,,,,,,,,,,,c80403a7-c04c-4371-a470-c92cd7dfb3f7,113,,,"[45.0, 48.0]",8658,1,,1.0636978,,,Right Foot,,,,"[55.0, 66.0]",,Ground Pass,20.59126,,Paul Pogba,20004.0,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,5,France,771,['717b0a55-1c17-498d-a38c-a6c2709c9c02'],47,,,,,,,,,,,,,,,,,France,771,00:01:47.107,Pass,
,,,,,,,,,,2.44,,,,,,,,,,,,,29770be7-276d-4963-b204-52b0d8b363ce,116,,,"[57.0, 76.0]",8658,1,,-0.2392316,,,Right Foot,,,,"[98.0, 66.0]",,High Pass,42.201897,Incomplete,Antoine Griezmann,5487.0,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,5,France,771,"['58d6a494-2e38-4728-92a8-64b720d3f141', 'f441f29a-153c-4253-8bf3-568ab84baf70']",51,,,,,,,,,,,,,,,,,France,771,00:01:51.427,Pass,
,,,,,,,,,,1.72,,,,,,,,,,,,,f441f29a-153c-4253-8bf3-568ab84baf70,118,,,"[23.0, 15.0]",8658,1,,-0.94200003,,,Left Foot,,,,"[31.0, 4.0]",,Low Pass,13.601471,,Ivan Strinić,5457.0,,,Recovery,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,6,Croatia,785,"['04b1d410-6f46-4b30-a92e-48953af60521', '29770be7-276d-4963-b204-52b0d8b363ce']",53,,,,,,,,,,,,,,,,,Croatia,785,00:01:53.867,Pass,
,,,,,,,,,,0.2,,,,,,,,,,,,,4c95d35a-cf14-4d69-b9c0-d2c07e3dd4d9,121,,,"[32.0, 3.0]",8658,1,,1.1071488,,,Left Foot,,,,"[33.0, 5.0]",,High Pass,2.236068,Incomplete,,,,,,1,Regular Play,Ivan Strinić,5457.0,Left Back,6,Croatia,785,"['c240b147-8c3b-485c-9d77-dacf7d4505f2', 'c7725622-865e-43bb-abf1-0740cf918d0d']",55,,,,,,,,,,,,,,,,,Croatia,785,00:01:55.587,Pass,True
,,,,,,,,,,1.173,,,,,,,,,,,,,421e0ef9-2196-4b54-a3c1-838e88b8344b,125,,,"[37.0, 7.0]",8658,2,,-1.0303768,,,Right Foot,,,,"[40.0, 2.0]",,Ground Pass,5.8309517,,Ivan Strinić,5457.0,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,7,Croatia,785,"['355c128e-430c-488f-9fd7-629ce658032a', '8a34df00-2412-4bf4-9ae8-7d63b076e14b']",9,,,,,,,,,,,,,,,,,Croatia,785,00:02:09.907,Pass,True
,,,,,,,,,,1.56,,,,,,,,,,,,,5c3e2b71-0aa3-417a-8d61-2ce886913a4e,128,,,"[42.0, 2.0]",8658,2,,0.08314123,,,Left Foot,,,,"[66.0, 4.0]",,High Pass,24.083189,,Mario Mandžukić,5472.0,,,,1,Regular Play,Ivan Strinić,5457.0,Left Back,7,Croatia,785,['164e0e67-d694-4d1e-8d1c-9fa9b06abe2b'],11,,,,,,,,,,,,,,,,,Croatia,785,00:02:11.507,Pass,
,,,,,,,,,,1.32,,,,,,,,,,,,,36a38257-3615-4d92-9e96-1270fc74384a,130,,,"[68.0, 4.0]",8658,2,,1.5707964,,,Head,,,,"[68.0, 28.0]",,High Pass,24.0,,Ante Rebić,5465.0,,,,1,Regular Play,Mario Mandžukić,5472.0,Center Forward,7,Croatia,785,['9e6e5a2b-a7f8-456c-9fcf-049677f5029e'],13,,,,,,,,,,,,,,,,,Croatia,785,00:02:13.067,Pass,
,,,,,,,,,,2.28,,,,,,,,,,,,,7963596f-b4fa-47fb-af93-391908841206,139,,,"[74.0, 79.0]",8658,2,,-2.819842,,,,,,,"[62.0, 75.0]",,High Pass,12.649111,Incomplete,Benjamin Pavard,5476.0,,,Throw-in,1,From Throw In,Kylian Mbappé Lottin,3009.0,Right Midfield,8,France,771,"['1e9da195-e897-4279-a9c4-b7fa654fec1a', 'ceaa5d40-13cb-48da-aa8e-ecfd7072ee7c']",42,,,,,,,,,,,,,,,,,France,771,00:02:42.747,Pass,
,,,,,,,,,,0.84,,,,,,,,,,,,,9df5fcfa-41ee-4f7f-9461-c6d645d373b1,148,,,"[2.0, 62.0]",8658,2,,1.2998495,,,Right Foot,,,,"[7.0, 80.0]",,Ground Pass,18.681541,Out,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,8,France,771,['2e54789a-d74d-4cf2-b4a0-dd0ba837690e'],53,,,,,,,,,,,,,,,,,France,771,00:02:53.507,Pass,True
