bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.11,,,,,,,,,,,,,,14ef804c-c1e0-4753-b276-bd42ab39f80c,1767,,"[26.0, 52.0]",7568,45,,0.19739556,,,Left Foot,,,"[31.0, 53.0]",,Low Pass,5.0990195,,Blerim Džemaili,5554.0,,,Recovery,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,101,Switzerland,773,"['6ac5a521-6b16-46ec-b74d-5fccf57e627d', 'd1b46664-c7cb-442e-b008-e595d0b37db7']",13,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:13.840,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,,,ca803c95-9466-4877-84da-f336e29550f0,1772,,"[29.0, 51.0]",7568,45,,3.1415927,,,Right Foot,,,"[28.0, 51.0]",,Ground Pass,1.0,,Fabian Lukas Schär,5537.0,,,Free Kick,2,From Free Kick,Valon Behrami,5540.0,Right Defensive Midfield,102,Switzerland,773,['be3ea305-f715-4922-8f12-0a653420a02a'],26,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:26.520,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,e76266b1-3e5b-41e1-b898-b7e597ece3b6,1775,,"[39.0, 58.0]",7568,45,,-0.9272952,,,Right Foot,,,"[48.0, 46.0]",,Ground Pass,15.0,,Granit Xhaka,3500.0,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,102,Switzerland,773,['c82e807c-de75-4b5e-94fa-eec79d1e504e'],33,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:33.080,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,2d5850f6-704e-492e-ae8e-fc993eb0d2b4,1778,,"[46.0, 49.0]",7568,45,,-0.9272952,,,Left Foot,,,"[64.0, 25.0]",,Ground Pass,30.0,,Breel-Donald Embolo,5545.0,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,102,Switzerland,773,['8a580e92-785f-4a9a-8275-25c3f637c71e'],35,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:35.560,Pass,
,,,,,,,,,,,,0.99,,,,,,,,,,,,,,c18d6fef-4afd-444b-991f-bc7f79ce731c,1781,,"[65.0, 20.0]",7568,45,,-1.5707964,,,Right Foot,,,"[65.0, 3.0]",,Ground Pass,17.0,,Ricardo Iván Rodríguez Araya,5544.0,,,,2,From Free Kick,Breel-Donald Embolo,5545.0,Left Wing,102,Switzerland,773,['e3f18a97-091f-4907-b46a-9021fa4a808e'],39,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:39.840,Pass,
,,,,,,,,,,,,2.32,,,,,,,,,,,,,,df233739-92c4-477e-9471-cbecd9336810,1785,,"[65.0, 31.0]",7568,45,,1.2587543,,,Right Foot,,,"[75.0, 62.0]",,High Pass,32.572994,,Stephan Lichtsteiner,5541.0,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,102,Switzerland,773,"['3d2171ed-b0dd-49e5-8892-4e9344ebcbbe', '5ef220ca-7c2a-4b3c-b37c-cd19342a0ed1']",45,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:45.000,Pass,True
,,,,,,,,,,,,0.96,,,,,,,,,,,,,,867127b2-62a2-4c19-a1a0-2dd72307b4ba,1788,,"[83.0, 66.0]",7568,45,,1.0040671,,,Left Foot,,,"[90.0, 77.0]",,Ground Pass,13.038404,,Xherdan Shaqiri,3533.0,,,,2,From Free Kick,Stephan Lichtsteiner,5541.0,Right Back,102,Switzerland,773,['8b965f42-ce3a-44bb-b429-d371b741504b'],50,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:50.360,Pass,
,,,,,,,,,,,,1.48,,,,,,,,,,,,,,3c91127c-401d-4d44-b4f4-3f49d8dcde4a,1794,,"[86.0, 64.0]",7568,46,,-0.7853982,,,Left Foot,True,,"[108.0, 42.0]",,High Pass,31.112698,Incomplete,,,,,Free Kick,2,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,103,Switzerland,773,['10d78a4d-ba96-46c6-9020-93ecfa4a8ec5'],39,,,,,,,,,,,,,,,,,,Switzerland,773,00:01:39.240,Pass,
,,,,,,,,,,,,1.093,,,,,,,,,,,,,,734e7381-2018-41ea-9bd3-805cc3185a9b,1796,,"[31.0, 24.0]",7568,46,,1.5707964,,,Head,,,"[31.0, 45.0]",,Low Pass,21.0,,Cristian Gamboa Luna,5602.0,,,Recovery,2,Regular Play,Daniel Colindres Solera,5585.0,Left Wing,104,Costa Rica,795,['ac587ff3-bac2-497d-9db8-777bf755159e'],42,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:42.320,Pass,
,,,,,,,,,,,,3.84,,,,,,,,,,,,,,50019de1-77f2-47dd-afb8-5be19fe955d6,1799,,"[32.0, 44.0]",7568,46,,-0.7501187,,,Right Foot,,,"[76.0, 3.0]",,High Pass,60.1415,,Joel Nathaniel Campbell Samuels,5581.0,,True,,2,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,104,Costa Rica,795,['02ab9d9a-6a92-4911-aff0-e40a4b282e19'],44,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:44.280,Pass,
,,,,,,,,,,,,1.613,,,,,,,,,,,,,,af448faf-68fe-4dff-890d-0a7c8c0f28e8,1805,,"[99.0, 2.0]",7568,46,,0.75092906,,,,,,"[114.0, 16.0]",,High Pass,20.518284,,Daniel Colindres Solera,5585.0,,,Throw-in,2,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,105,Costa Rica,795,['c076683b-5e8b-4986-9476-1d4720364adc'],57,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:57.320,Pass,
,,,,,,,,,,,,1.053,,,,,,,,,,,,,,a0b96848-fa95-413d-8aa6-ac3a5b37df45,1808,,"[116.0, 15.0]",7568,46,,-2.3561945,,,Right Foot,,,"[109.0, 8.0]",,Ground Pass,9.899495,,Joel Nathaniel Campbell Samuels,5581.0,,,,2,From Throw In,Daniel Colindres Solera,5585.0,Left Wing,105,Costa Rica,795,['a2196414-e998-4be6-8f0c-c4d39286820e'],59,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:59.440,Pass,
,,,,,,,,,,,,2.16,,,,,,,,,,,,,,8707f36f-760e-4453-867e-2fe76bdaa3e7,1819,,"[120.0, 2.0]",7568,47,,1.61159,,,Right Foot,,,"[118.0, 51.0]",,High Pass,49.0408,Incomplete,,,,True,Corner,2,From Corner,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,106,Costa Rica,795,['81162b80-4252-4310-8637-19faea3869fd'],27,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:27.880,Pass,
,,,,,,,,,,,,1.92,,,,,,,,,,,,,,d823bde4-1b86-4aa4-98fb-74a2fb0ec56e,1826,,"[107.0, 66.0]",7568,47,,-1.5707964,836ec781-7327-4fc2-a78e-c585707e6dd0,,Right Foot,True,,"[107.0, 34.0]",,Low Pass,32.0,,Joel Nathaniel Campbell Samuels,5581.0,True,,Recovery,2,From Corner,Celso Borges Mora,5582.0,Right Center Midfield,106,Costa Rica,795,['2aee4bc8-8e69-4eda-b661-9233812abe95'],35,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:35.213,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,7b4ebc60-effd-4eea-a5ee-4c33ed2c63a7,1830,,"[6.0, 39.0]",7568,48,,1.4513674,,,Left Foot,,,"[9.0, 64.0]",,Ground Pass,25.179358,,Fabian Lukas Schär,5537.0,,,Goal Kick,2,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,107,Switzerland,773,['0cbee25d-68cb-4221-a19e-e7e7645030cc'],8,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:08.280,Pass,
,,,,,,,,,,,,1.4,,,,,,,,,,,,,,e7656190-f144-48ed-9295-6bcafbdb88eb,1834,,"[9.0, 64.0]",7568,48,,-1.8736812,,,Right Foot,,,"[4.0, 48.0]",,Ground Pass,16.763054,,Yann Sommer,5550.0,,,,2,From Goal Kick,Fabian Lukas Schär,5537.0,Right Center Back,107,Switzerland,773,"['164ed1bc-463a-4baa-b454-8f54d975ba90', '4df9cb4d-3f4e-4a24-ae56-b80fff790ac4']",10,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:10.360,Pass,True
,,,,,,,,,,,,3.373,,,,,,,,,,,,,,ddd8843f-cf6a-4022-b055-823fcca2480f,1837,,"[4.0, 56.0]",7568,48,,0.15499674,,,Right Foot,,,"[68.0, 66.0]",,High Pass,64.77654,Incomplete,,,,,,2,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,107,Switzerland,773,['db2cdec4-9ee9-4285-a66d-888508a11d16'],13,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:13.600,Pass,
,,,,,,,,,,,,2.026,,,,,,,,,,,,,,db2cdec4-9ee9-4285-a66d-888508a11d16,1838,,"[53.0, 15.0]",7568,48,,0.0,,,Head,,,"[69.0, 15.0]",,High Pass,16.0,,Bryan Oviedo,5836.0,,,Recovery,2,From Goal Kick,Kendall Jamaal Waston Manley,6328.0,Left Center Back,107,Switzerland,773,"['d2b47285-b4ff-4a9c-929f-b0c57ec1e7d9', 'ddd8843f-cf6a-4022-b055-823fcca2480f']",16,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:16.973,Pass,
,,,,,,,,,,,,0.48,,,,,,,,,,,,,,d5319e87-26d3-4b35-9675-9857a0eb1b72,1840,,"[69.0, 16.0]",7568,48,,0.32175055,,,Head,,,"[75.0, 18.0]",,High Pass,6.3245554,Incomplete,,,,,,2,From Goal Kick,Bryan Oviedo,5836.0,Left Wing Back,107,Switzerland,773,['88cde1d2-da5e-4645-b0fb-4458ead55975'],19,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:19.000,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,606946e8-ff4f-4f27-9caa-6630cd4f18c7,1843,,"[48.0, 65.0]",7568,48,,0.65284663,,,Right Foot,,,"[65.0, 78.0]",,Ground Pass,21.400934,,Xherdan Shaqiri,3533.0,,,,2,From Goal Kick,Valon Behrami,5540.0,Right Defensive Midfield,107,Switzerland,773,['3b7c669a-ae8b-419f-9d4e-6a21142f6547'],20,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:20.480,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,,,,4b877eb9-fddf-472f-9e04-e192da9fcac9,1849,,"[95.0, 77.0]",7568,48,,0.16514868,,,Left Foot,,,"[101.0, 78.0]",,Ground Pass,6.0827627,,Stephan Lichtsteiner,5541.0,,,,2,From Goal Kick,Xherdan Shaqiri,3533.0,Right Wing,107,Switzerland,773,['8eba89dc-62e2-479b-a8d0-74f3063ef95a'],28,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:28.360,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,687a5b09-99c2-4aa1-99d6-eac3b85f8223,1852,,"[101.0, 78.0]",7568,48,,-2.0344439,,,Right Foot,,,"[92.0, 60.0]",,Ground Pass,20.12461,,Granit Xhaka,3500.0,,,,2,From Goal Kick,Stephan Lichtsteiner,5541.0,Right Back,107,Switzerland,773,['e945cdf5-a100-4761-a846-94c9a1deb3ce'],31,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:31.440,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,,,,ceadbd50-4d8b-431f-87ea-9e12b9015958,1856,,"[90.0, 59.0]",7568,48,,-1.6207547,e3b6ccfc-cf26-4693-a419-7fac3bca7b7e,,Left Foot,,,"[88.0, 19.0]",,High Pass,40.04997,,Ricardo Iván Rodríguez Araya,5544.0,True,True,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,107,Switzerland,773,"['2bc30772-c2a2-4ab6-b17b-6acb78d09f2d', '34fbc340-8a65-4661-8676-782a56f1ce95']",33,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:33.640,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,1d378961-e4ac-4729-bb63-31228131a865,1861,,"[56.0, 1.0]",7568,49,,1.7782925,,,,,,"[52.0, 20.0]",,Low Pass,19.416489,,Granit Xhaka,3500.0,,,Throw-in,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,108,Switzerland,773,['71256351-965c-4cc3-b1fd-857d69e22dbd'],3,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:03.840,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,,,7c838f2c-8384-4ce5-802e-480c638b3de3,1865,,"[52.0, 20.0]",7568,49,,-2.55359,,,Left Foot,,,"[28.0, 4.0]",,Ground Pass,28.84441,,Manuel Obafemi Akanji,5549.0,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,108,Switzerland,773,['3c75c1cd-7264-4911-86d7-2b4f456edc31'],6,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:06.000,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,,,575dbc51-9772-4681-84e7-151803f975e0,1868,,"[28.0, 7.0]",7568,49,,1.670465,,,Right Foot,,,"[26.0, 27.0]",,Ground Pass,20.09975,,Fabian Lukas Schär,5537.0,,,,2,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,108,Switzerland,773,['7d736f20-6eca-4c78-95f1-625321f2821a'],8,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:08.200,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,,,,a8b84ac0-b753-42bd-ac3e-775aee6cf4fe,1871,,"[26.0, 31.0]",7568,49,,-0.7853982,,,Right Foot,,,"[35.0, 22.0]",,Ground Pass,12.727922,,Granit Xhaka,3500.0,,,,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,108,Switzerland,773,['941417a3-5f62-449b-b61b-881e360a11e8'],11,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:11.200,Pass,
,,,,,,,,,,,,1.48,,,,,,,,,,,,,,1159ce6e-f315-438d-9d13-8e573b6a0342,1875,,"[42.0, 23.0]",7568,49,,2.158799,,,Left Foot,,,"[32.0, 38.0]",,Ground Pass,18.027756,,Fabian Lukas Schär,5537.0,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,108,Switzerland,773,"['7b7fbeb5-3d5d-4a77-8413-ca41cf8b5204', '8efbd092-fa11-4f91-877e-104742d24370']",15,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:15.320,Pass,True
,,,,,,,,,,,,1.88,,,,,,,,,,,,,,3f11a6c7-bbfc-46b6-9f02-58d114f63dbe,1878,,"[33.0, 39.0]",7568,49,,0.8345389,,,Right Foot,,,"[62.0, 71.0]",,Low Pass,43.185646,,Stephan Lichtsteiner,5541.0,,,,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,108,Switzerland,773,['729d8622-4ef0-48fc-b1f9-17b3762cc7d7'],18,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:18.200,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,9384327d-1faf-4dfd-8ab2-308942ca5307,1882,,"[57.0, 69.0]",7568,49,,-2.6135182,,,Left Foot,,,"[45.0, 62.0]",,Ground Pass,13.892444,,Valon Behrami,5540.0,,,,2,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,108,Switzerland,773,"['65e823f1-e884-4f84-b2ae-1604bd775c46', 'e8c8d87e-7e58-46eb-b1ce-de4f53fd0926']",21,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:21.320,Pass,True
,,,,,,,,,,,,2.4,,,,,,,,,,,,,,2c7048c4-1688-4cf3-8f96-0c348bdc2ec1,1885,,"[42.0, 60.0]",7568,49,,-1.9936502,,,Right Foot,,,"[33.0, 40.0]",,Ground Pass,21.931713,,Fabian Lukas Schär,5537.0,,,,2,From Throw In,Valon Behrami,5540.0,Right Defensive Midfield,108,Switzerland,773,['132b8297-a2c2-4f0f-a4a0-08a5fa443721'],23,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:23.320,Pass,
,,,,,,,,,,,,2.84,,,,,,,,,,,,,,1d0d3904-efba-4c6e-925b-ba0e860d0551,1888,,"[42.0, 41.0]",7568,49,,0.4789136,,,Right Foot,,,"[94.0, 68.0]",,High Pass,58.59181,Incomplete,Xherdan Shaqiri,3533.0,,,,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,108,Switzerland,773,"['58bd702f-25e8-44d3-9073-47d227113c2c', 'cbff800c-6c66-4689-abf6-91d273d3cf21']",28,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:28.920,Pass,
,,,,,,,,,,,,1.48,,,,,,,,,,,,,,cbff800c-6c66-4689-abf6-91d273d3cf21,1890,,"[27.0, 13.0]",7568,49,,0.67474097,,,Head,,,"[42.0, 25.0]",,High Pass,19.209373,,David Alberto Guzmán Pérez,5599.0,,,Recovery,2,From Throw In,Bryan Oviedo,5836.0,Left Wing Back,108,Switzerland,773,"['1d0d3904-efba-4c6e-925b-ba0e860d0551', 'b8451fe1-09fe-4fd7-989a-3a522608b932']",31,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:31.760,Pass,
,,,,,,,,,,,,2.96,,,,,,,,,,,,,,373aa41c-515d-49d1-b99b-ed688290adf5,1894,,"[38.0, 2.0]",7568,49,,0.07304057,,,Left Foot,,,"[79.0, 5.0]",,Ground Pass,41.109608,Incomplete,Joel Nathaniel Campbell Samuels,5581.0,,,,2,From Throw In,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,108,Switzerland,773,"['c7bb42ed-ab4d-406b-9b3e-2436714b4f21', 'e5265176-c5a4-429a-8b7e-2900082637fe', 'eb3c1684-cb53-4823-aab0-23e6a914b494']",36,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:36.400,Pass,True
,,,,,,,,,,,,1.213,,,,,,,,,,,,,,c7bb42ed-ab4d-406b-9b3e-2436714b4f21,1896,,"[42.0, 76.0]",7568,49,,0.071307465,,,Right Foot,,,"[56.0, 77.0]",,Ground Pass,14.035668,Incomplete,Blerim Džemaili,5554.0,,,Interception,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,108,Switzerland,773,"['373aa41c-515d-49d1-b99b-ed688290adf5', '462284a7-f258-41e9-bcdc-75067aa1bb97', '67896770-ba04-432f-99e9-ceae09acd55d']",39,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:39.360,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,16c771a6-bb0c-4e9c-a8e0-83445453c7b7,1903,,"[50.0, 79.0]",7568,49,,0.124354996,,,Right Foot,,,"[58.0, 80.0]",,Ground Pass,8.062258,Out,,,,,,2,From Throw In,Blerim Džemaili,5554.0,Center Attacking Midfield,108,Switzerland,773,,42,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:42.320,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,6f5d8316-febb-49d1-9bc1-1de7a8b78c04,1904,,"[68.0, 3.0]",7568,49,,0.0,,,,,,"[78.0, 3.0]",,High Pass,10.0,,David Alberto Guzmán Pérez,5599.0,,,Throw-in,2,From Throw In,Bryan Oviedo,5836.0,Left Wing Back,109,Costa Rica,795,['e943801a-7932-4a24-aaf6-ca944fe758d6'],52,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:52.600,Pass,
,,,,,,,,,,,,1.813,,,,,,,,,,,,,,e623980f-6804-4a0b-8857-a3f8c5312e5e,1914,,"[89.0, 3.0]",7568,50,,0.4636476,,,,,,"[105.0, 11.0]",,High Pass,17.888544,,Daniel Colindres Solera,5585.0,,,Throw-in,2,From Throw In,Bryan Oviedo,5836.0,Left Wing Back,110,Costa Rica,795,['b742fb95-fd09-44ab-a2ba-f8572cbc116b'],8,,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:08.600,Pass,
,,,,,,,,,,,,3.333,,,,,,,,,,,,,,41a274ad-ef05-4f22-8897-72810bf59518,1918,,"[104.0, 12.0]",7568,50,,1.2551807,,,Right Foot,True,,"[120.0, 61.0]",,High Pass,51.546097,Out,,,,True,,2,From Throw In,Daniel Colindres Solera,5585.0,Left Wing,110,Costa Rica,795,,12,,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:12.480,Pass,
,,,,,,,,,,,,3.48,,,,,,,,,,,,,,ee27500d-017a-4729-8756-259856e25edd,1919,,"[6.0, 37.0]",7568,50,,-0.41071695,,,Right Foot,,,"[68.0, 10.0]",,High Pass,67.62396,,Breel-Donald Embolo,5545.0,,,Goal Kick,2,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,111,Switzerland,773,['d63fb86e-6193-4151-b3cf-8c1d4dd0c343'],40,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:40.920,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,,,7dd6b790-82a4-486a-8d16-aee26d117599,1922,,"[70.0, 12.0]",7568,50,True,2.1293957,,,,,,"[60.0, 28.0]",,High Pass,18.867962,,Granit Xhaka,3500.0,,,,2,From Goal Kick,Breel-Donald Embolo,5545.0,Left Wing,111,Switzerland,773,"['43b6e79f-cb52-4fdb-80b4-b572ba012917', 'c9245a84-b5f0-47a0-944d-271232bea777']",44,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:44.400,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,79d2286c-f11a-40a8-a501-42da932267ae,1924,,"[60.0, 28.0]",7568,50,,0.24497867,,,Head,,,"[72.0, 31.0]",,Low Pass,12.369317,,Blerim Džemaili,5554.0,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,111,Switzerland,773,['02301a76-f57e-412a-a1e5-a0c8c294d5dc'],46,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:46.240,Pass,
,,,,,,,,,,,,2.08,,,,,,,,,,,,,,843fbfe2-555d-4010-b20f-6d6cac0f424b,1930,,"[79.0, 24.0]",7568,50,,0.3366748,,,Right Foot,,,"[99.0, 31.0]",,Ground Pass,21.189621,Incomplete,Breel-Donald Embolo,5545.0,,,,2,From Goal Kick,Blerim Džemaili,5554.0,Center Attacking Midfield,111,Switzerland,773,"['1c1cb50c-2afb-405d-9bc0-c241fc5d8211', '8b4c2648-f8ea-46b3-8b27-cc833088b135']",49,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:49.520,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,de4ca784-375a-48b1-8fca-42e82115af90,1933,,"[119.0, 1.0]",7568,51,,1.7731179,da584a88-5652-4858-b1f0-f4a1b19fa0c0,,Left Foot,True,,"[111.0, 40.0]",,High Pass,39.812057,,Breel-Donald Embolo,5545.0,True,,Corner,2,From Corner,Ricardo Iván Rodríguez Araya,5544.0,Left Back,112,Switzerland,773,['d8303c21-a23c-48ce-86e1-4f0b90c6eda3'],20,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:20.480,Pass,
,,,,,,,,,,,,3.32,,,,,,,,,,,,,,40756547-ddfe-4632-9f09-abb193ace920,1938,,"[118.0, 17.0]",7568,51,,1.7326337,,,Left Foot,True,,"[110.0, 66.0]",,High Pass,49.648766,Incomplete,,,,True,Recovery,2,From Corner,Ricardo Iván Rodríguez Araya,5544.0,Left Back,112,Switzerland,773,['b8d33d25-8408-4069-bad2-b6fab30ff968'],25,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:25.280,Pass,
,,,,,,,,,,,,4.96,,,,,,,,,,,,,,00090366-c01c-4718-9abe-2aa6b352adfd,1942,,"[45.0, 19.0]",7568,51,,0.10308161,,,Left Foot,,,"[103.0, 25.0]",,High Pass,58.30952,Incomplete,Joel Nathaniel Campbell Samuels,5581.0,,,,2,From Corner,Daniel Colindres Solera,5585.0,Left Wing,112,Switzerland,773,"['aed5f62a-acf3-41d8-af25-804770d4a4fd', 'd5351e71-a7d5-4163-9c85-03ca45605132']",31,,,,,,,,,,,,,,,,,,Costa Rica,795,00:06:31.920,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,5a5772a3-9d20-49c1-8063-94cbbef8ac64,1946,,"[16.0, 52.0]",7568,51,,-0.124354996,,,Keeper Arm,,,"[24.0, 51.0]",,Ground Pass,8.062258,,Valon Behrami,5540.0,,,,2,From Corner,Yann Sommer,5550.0,Goalkeeper,112,Switzerland,773,['e0f80e1d-d6da-47e6-a4c2-d9271ba96bcb'],40,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:40.960,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,,f2b5cf3a-d45c-49cf-bcc6-8a04daf4c03d,1949,,"[25.0, 51.0]",7568,51,,-0.7853982,,,Right Foot,,,"[29.0, 47.0]",,Ground Pass,5.656854,,Granit Xhaka,3500.0,,,,2,From Corner,Valon Behrami,5540.0,Right Defensive Midfield,112,Switzerland,773,['1815d988-91ca-4583-bf13-d587cf449059'],42,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:42.560,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,c32e2eee-2ed1-449c-962a-c7c2ca428617,1952,,"[52.0, 44.0]",7568,51,,0.67474097,,,Left Foot,,,"[67.0, 56.0]",,Ground Pass,19.209373,,Blerim Džemaili,5554.0,,,,2,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,112,Switzerland,773,['1fb22c86-2f84-48bd-9fb8-4c3005a1d5dc'],47,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:47.440,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,,,8df12482-47be-4587-a82a-4fb9e1c9d3d1,1955,,"[69.0, 60.0]",7568,51,,0.90975314,,,Right Foot,,,"[83.0, 78.0]",,Ground Pass,22.803509,,Xherdan Shaqiri,3533.0,,,,2,From Corner,Blerim Džemaili,5554.0,Center Attacking Midfield,112,Switzerland,773,['a5712215-c651-4aff-80e1-3c04c56ec56d'],50,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:50.200,Pass,
,,,,,,,,,,,,2.56,,,,,,,,,,,,,,53f8cd41-4d95-4d67-b294-9cabeed70d1d,1958,,"[83.0, 75.0]",7568,51,,-0.60374933,c05c4871-5d20-461f-9d87-fd7f6270ed03,,Left Foot,,,"[112.0, 55.0]",,Ground Pass,35.22783,,Breel-Donald Embolo,5545.0,True,,,2,From Corner,Xherdan Shaqiri,3533.0,Right Wing,112,Switzerland,773,['611d2145-4880-4c81-866b-8cbfd8f6e53d'],53,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:53.040,Pass,
