50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.8,,,,,,,,,,,,9c6b582d-2663-4a8b-8cc3-152a03b4e5aa,23,,"[106.0, 15.0]",7525,0,,-2.714965,,,Right Foot,,,,"[95.0, 10.0]",,Ground Pass,12.083046,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,,1,From Kick Off,Yasir Gharsan Al Shahrani,5183.0,Left Back,2,Saudi Arabia,799,"['14ebb0a6-bc04-441a-babb-0f3821b179a0', '61820a0d-19b9-4a01-bc5c-344d55a67f82']",15,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:15.813,Pass,True
,,,,,,,,,,,,0.799,,,,,,,,,,,,f2df28ea-c15b-4653-9753-a1041ae1eacd,27,,"[94.0, 6.0]",7525,0,,2.2794225,,,Right Foot,,,,"[88.0, 13.0]",,Ground Pass,9.219544,,Abdullah Ibrahim Otayf,5173.0,,,,1,From Kick Off,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Midfield,2,Saudi Arabia,799,"['0a18d0d4-9e7e-44c4-9473-e31f93328bf6', '7f612d4a-74c4-4544-8dc1-03097f6b4679']",17,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:17.333,Pass,True
,,,,,,,,,,,,1.04,,,,,,,,,,,,8af3f93a-8d46-4d7b-83e7-02cd14410386,30,,"[88.0, 16.0]",7525,0,,-1.8692952,,,Right Foot,,,,"[84.0, 3.0]",,High Pass,13.601471,,Salem Mohammed Al Dawsari,5187.0,,,,1,From Kick Off,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,2,Saudi Arabia,799,['6cd4d3c2-6b87-45f1-bb17-a05193be947e'],18,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:18.893,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,cc427e02-c7ec-4778-8a14-b8dd28ebf9eb,36,,"[74.0, 1.0]",7525,0,,0.14189705,,,,,,,"[88.0, 3.0]",,High Pass,14.142136,,Salem Mohammed Al Dawsari,5187.0,,,Throw-in,1,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,3,Saudi Arabia,799,['4ba518fe-a485-4c54-b1cf-a087dcf57a10'],36,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:36.920,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,,5a17b8f8-a0bf-414e-a2b1-6d36639b7203,44,,"[40.0, 78.0]",7525,0,,-0.32175055,,,Right Foot,,,,"[55.0, 73.0]",,Ground Pass,15.811388,,Fyodor Smolov,5194.0,,,,1,Regular Play,Aleksandr Samedov,5182.0,Right Midfield,4,Russia,796,['a5412188-828e-4ed6-821d-e70767882617'],40,,,,,,,,,,,,,,,,Russia,796,00:00:40.493,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,738224ed-2624-4931-a7d6-a2d65b0c4649,47,,"[53.0, 74.0]",7525,0,,-0.4636476,,True,Right Foot,,,,"[63.0, 69.0]",,Ground Pass,11.18034,Incomplete,Alan Dzagoev,5180.0,,,,1,Regular Play,Fyodor Smolov,5194.0,Center Forward,4,Russia,796,"['0df0c651-cc76-4cd3-a713-6bd170da86f0', 'fbcb522d-1929-47dd-9e4b-0daab59b2a90']",42,,,,,,,,,,,,,,,,Russia,796,00:00:42.573,Pass,
,,,,,,,,,,,,1.76,,,,,,,,,,,,fbcb522d-1929-47dd-9e4b-0daab59b2a90,49,,"[58.0, 12.0]",7525,0,,-2.2318394,,,Left Foot,,,,"[51.0, 3.0]",,Ground Pass,11.401754,Incomplete,Omar Ibrahim Omar Othman Hawsawi,5197.0,,,Recovery,1,Regular Play,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,4,Russia,796,"['738224ed-2624-4931-a7d6-a2d65b0c4649', 'c27df703-fdec-4e3c-ac8b-a253e87ec072', 'ca15dc34-d704-4299-9b61-cb955ca82dec']",43,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:43.893,Pass,
,,,,,,,,,,,,2.84,,,,,,,,,,,,b9bbe714-aa4f-4df7-b57e-e1cc948b2efa,56,,"[54.0, 68.0]",7525,1,,-1.6247978,,,Right Foot,,,,"[52.0, 31.0]",,Ground Pass,37.054016,,Sergei Ignashevich,5174.0,,,,1,Regular Play,Ilya Kutepov,5175.0,Right Center Back,5,Russia,796,['beaa73b8-fca1-449b-b2ff-43981baa43cd'],5,,,,,,,,,,,,,,,,Russia,796,00:01:05.133,Pass,
,,,,,,,,,,,,2.48,,,,,,,,,,,,d06c2107-aece-4020-8816-14cafd2b349e,60,,"[52.0, 30.0]",7525,1,,1.6672701,,,Right Foot,,,,"[49.0, 61.0]",,Ground Pass,31.144823,,Ilya Kutepov,5175.0,,,,1,Regular Play,Sergei Ignashevich,5174.0,Left Center Back,5,Russia,796,"['5f7e33fe-7b47-4c87-89bd-045567ef33b3', '6145285e-d05c-4c81-8d1b-6b7f63d89da7']",9,,,,,,,,,,,,,,,,Russia,796,00:01:09.693,Pass,True
,,,,,,,,,,,,2.72,,,,,,,,,,,,26ec6c9e-8913-447e-bc47-1e4c8fe45ae1,64,,"[47.0, 60.0]",7525,1,,-0.027020449,,,Right Foot,,,,"[84.0, 59.0]",,High Pass,37.01351,,Aleksandr Samedov,5182.0,,,,1,Regular Play,Ilya Kutepov,5175.0,Right Center Back,5,Russia,796,"['66a35210-75b1-49b7-a244-9ef28e8ec189', 'b167e56a-8b31-489a-ac12-040c59b5b988']",12,,,,,,,,,,,,,,,,Russia,796,00:01:12.200,Pass,True
,,,,,,,,,,,,2.773,,,,,,,,,,,,9807cc89-7ab8-4d4e-9782-603fdfb7e345,66,,"[97.0, 62.0]",7525,1,True,0.24497867,,,,,,,"[109.0, 65.0]",,Low Pass,12.369317,Incomplete,Fyodor Smolov,5194.0,,,,1,Regular Play,Aleksandr Samedov,5182.0,Right Midfield,5,Russia,796,"['21e8adc0-d128-447f-8a79-51d9f1775552', '70079ca4-2242-4a5b-b918-6f836d4202e4', 'c233f277-7c1e-4f02-bb11-383195fd00d5']",14,,,,,,,,,,,,,,,,Russia,796,00:01:14.920,Pass,True
,,,,,,,,,,,,1.5,,,,,,,,,,,,026acd70-7466-489d-9676-4a334e68e165,72,,"[5.0, 3.0]",7525,1,,-0.06241881,,,Left Foot,,,,"[37.0, 1.0]",,High Pass,32.06244,Out,,,,,,1,Regular Play,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,5,Russia,796,,20,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:20.053,Pass,
,,,,,,,,,,,,1.226,,,,,,,,,,,,282c8a16-2489-4e9b-9c7a-986fb5b016a7,73,,"[105.0, 80.0]",7525,1,,-0.94200003,,,,,,,"[113.0, 69.0]",,High Pass,13.601471,,Aleksandr Samedov,5182.0,,,Throw-in,1,From Throw In,Mário Figueira Fernandes,5170.0,Right Back,6,Russia,796,['6af9a718-fd84-4b25-87f6-a320b9f20e81'],32,,,,,,,,,,,,,,,,Russia,796,00:01:32.773,Pass,
,,,,,,,,,,,,1.093,,,,,,,,,,,,32d66f19-d72a-4959-888e-5ce17eeca323,76,,"[112.0, 69.0]",7525,1,,2.9996955,,,Other,,,,"[105.0, 70.0]",,Low Pass,7.071068,,Mário Figueira Fernandes,5170.0,,,,1,From Throw In,Aleksandr Samedov,5182.0,Right Midfield,6,Russia,796,['7d605e2a-e209-4796-8695-3df4b97e6875'],34,,,,,,,,,,,,,,,,Russia,796,00:01:34.000,Pass,
,,,,,,,,,,,,1.56,,,,,,,,,,,,4391305a-7258-4c11-8f02-106de8b69174,79,,"[106.0, 70.0]",7525,1,,-1.2490457,,,Left Foot,,,,"[110.0, 58.0]",,Low Pass,12.649111,,Alan Dzagoev,5180.0,,,,1,From Throw In,Mário Figueira Fernandes,5170.0,Right Back,6,Russia,796,['83d34585-7a0a-4b5c-98b5-f5faf0079aa0'],35,,,,,,,,,,,,,,,,Russia,796,00:01:35.093,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,0c327eeb-4bbb-4a8a-a49c-71e108678e96,86,,"[8.0, 22.0]",7525,1,,-0.094951704,,,Right Foot,,,,"[29.0, 20.0]",,High Pass,21.095022,Incomplete,,,,,,1,Regular Play,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,7,Saudi Arabia,799,['1766a2dc-5193-4b2d-941e-7e510207bdd4'],39,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:39.293,Pass,
,,,,,,,,,,,,2.24,,,,,,,,,,,,1766a2dc-5193-4b2d-941e-7e510207bdd4,87,,"[92.0, 61.0]",7525,1,,0.11065722,,,Left Foot,,,,"[101.0, 62.0]",,Low Pass,9.055386,Incomplete,Yury Gazinskiy,5181.0,,,Recovery,1,Regular Play,Roman Zobnin,5171.0,Right Center Midfield,7,Saudi Arabia,799,"['0c327eeb-4bbb-4a8a-a49c-71e108678e96', 'a69437ae-c640-43d5-a81a-1ee271ac0f36', 'e456bace-f8e1-4896-84b0-12176cfc6569']",40,,,,,,,,,,,,,,,,Russia,796,00:01:40.093,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,206ac51e-44cd-4da8-8080-a0212bedb1ad,93,,"[26.0, 21.0]",7525,1,,-1.5707964,,,Right Foot,,,,"[26.0, 15.0]",,Ground Pass,6.0,,Mohammad Ibrahim Al Sahlawi,5196.0,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,7,Saudi Arabia,799,"['2afbdbc5-1beb-4200-99c5-db02c8884273', 'a81a446e-68bb-495d-9670-a751168bb24d']",43,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:43.733,Pass,True
,,,,,,,,,,,,0.84,,,,,,,,,,,,165a34a9-8cee-437b-987b-0f32f252ad7b,98,,"[27.0, 13.0]",7525,1,,-0.67474097,,,Right Foot,,,,"[42.0, 1.0]",,Low Pass,19.209373,Out,,,,,Recovery,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,7,Saudi Arabia,799,,45,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:45.893,Pass,
,,,,,,,,,,,,2.68,,,,,,,,,,,,db0ee559-3f9c-4e26-8de7-714cd864fa44,100,,"[55.0, 76.0]",7525,2,,-1.8736812,,,Right Foot,,,,"[45.0, 44.0]",,Ground Pass,33.526108,,Sergei Ignashevich,5174.0,,,,1,Regular Play,Ilya Kutepov,5175.0,Right Center Back,8,Russia,796,['10e6d298-3ae9-463e-8bd7-2899e2734923'],2,,,,,,,,,,,,,,,,Russia,796,00:02:02.013,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,349cb79b-9bf2-47a3-b48d-e0af500f44d0,104,,"[45.0, 39.0]",7525,2,,-1.3120254,,,Right Foot,,,,"[54.0, 5.0]",,Ground Pass,35.17101,,Yuri Zhirkov,5193.0,,,,1,Regular Play,Sergei Ignashevich,5174.0,Left Center Back,8,Russia,796,"['e08d6bfb-f0c3-489c-9d5a-c45c2eb891ca', 'fae4b5aa-bb24-4213-8a9d-a77c8297f161']",4,,,,,,,,,,,,,,,,Russia,796,00:02:04.853,Pass,True
,,,,,,,,,,,,5.84,,,,,,,,,,,,2d36ed35-ca5b-4015-bbd6-d692a913d69f,108,,"[57.0, 5.0]",7525,2,,0.13255154,,,Left Foot,,,,"[117.0, 13.0]",,High Pass,60.530983,,Aleksandr Golovin,5177.0,,,,1,Regular Play,Yuri Zhirkov,5193.0,Left Back,8,Russia,796,"['7412be13-232d-4663-a5e7-905ec1479c53', '9b2b9a53-e1ff-442b-9818-8932cbae3c5e']",7,,,,,,,,,,,,,,,,Russia,796,00:02:07.653,Pass,True
,,,,,,,,,,,,1.36,,,,,,,,,,,,e24fd11f-27ca-4858-bf63-a3b451a681ba,114,,"[120.0, 1.0]",7525,2,,1.6642731,,,Left Foot,,,,"[117.0, 33.0]",,High Pass,32.140316,Incomplete,,,,,Corner,1,From Corner,Yuri Zhirkov,5193.0,Left Back,9,Russia,796,['7c1ddbf7-1569-4a9b-bca6-9597982c17f3'],44,,,,,,,,,,,,,,,,Russia,796,00:02:44.333,Pass,
,,,,,,,,,,,,2.68,,,,,,,,,,,,1fe4b658-3050-4605-bc17-71ba3a30bb46,116,,"[95.0, 14.0]",7525,2,,2.64517,,,Head,,,,"[71.0, 27.0]",,Low Pass,27.294687,,Mário Figueira Fernandes,5170.0,,,Recovery,1,From Corner,Yuri Zhirkov,5193.0,Left Back,9,Russia,796,['9e0dc034-00c4-4831-a4ff-4a9e34167d9a'],49,,,,,,,,,,,,,,,,Russia,796,00:02:49.733,Pass,
,,,,,,,,,,,,4.04,,,,,,,,,,,,6d5c0364-f90f-4085-99af-5550389af011,119,,"[71.0, 25.0]",7525,2,,2.4788632,,,Right Foot,,,,"[30.0, 57.0]",,Ground Pass,52.009613,,Igor Akinfeev,5172.0,,,,1,From Corner,Mário Figueira Fernandes,5170.0,Right Back,9,Russia,796,"['a95ae226-437e-4524-bcf9-985e9860d717', 'c3ec98c7-ee02-4df8-9b33-8e434d9a4591']",52,,,,,,,,,,,,,,,,Russia,796,00:02:52.413,Pass,True
,,,,,,,,,,,,3.92,,,,,,,,,,,,c5ed7f57-265e-4f28-8781-93118efe99fc,122,,"[29.0, 58.0]",7525,2,,-0.56386936,,,Right Foot,,,,"[97.0, 15.0]",,High Pass,80.454956,Unknown,Aleksandr Golovin,5177.0,,True,,1,From Corner,Igor Akinfeev,5172.0,Goalkeeper,9,Russia,796,['cfa9cced-b4f5-4269-9ee0-cd8719e3bfd4'],59,,,,,,,,,,,,,,,,Russia,796,00:02:59.333,Pass,
,,,,,,,,,,,,3.68,,,,,,,,,,,,271ff333-bb7c-4e93-9e58-5f5e98750808,126,,"[23.0, 57.0]",7525,3,,-0.7853982,,,Right Foot,,,,"[76.0, 4.0]",,High Pass,74.953316,Incomplete,,,,True,Free Kick,1,From Free Kick,Abdullah Ibrahim Al Maiouf,5189.0,Goalkeeper,10,Saudi Arabia,799,['20fb0c68-4456-4887-9efa-793bb0ce3b1c'],28,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:28.440,Pass,
,,,,,,,,,,,,3.853,,,,,,,,,,,,20fb0c68-4456-4887-9efa-793bb0ce3b1c,127,,"[45.0, 77.0]",7525,3,,-0.42483217,,,Head,,,,"[87.0, 58.0]",,High Pass,46.09772,Incomplete,Alan Dzagoev,5180.0,,,Recovery,1,From Free Kick,Mário Figueira Fernandes,5170.0,Right Back,10,Saudi Arabia,799,"['271ff333-bb7c-4e93-9e58-5f5e98750808', '6a7475d5-8852-49e4-b6b2-5f52407dd173', 'd1478a84-3a61-4fb1-9644-986c690f7a77']",32,,,,,,,,,,,,,,,,Russia,796,00:03:32.120,Pass,
,,,,,,,,,,,,2.24,,,,,,,,,,,,6a7475d5-8852-49e4-b6b2-5f52407dd173,129,,"[34.0, 23.0]",7525,3,,2.6078844,,,Right Foot,,,,"[12.0, 36.0]",,Ground Pass,25.553865,,Abdullah Ibrahim Al Maiouf,5189.0,,,Recovery,1,From Free Kick,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,10,Saudi Arabia,799,"['20fb0c68-4456-4887-9efa-793bb0ce3b1c', 'cae82966-f6c8-4e96-bb9c-e130b22ef2fa']",35,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:35.973,Pass,
,,,,,,,,,,,,2.987,,,,,,,,,,,,d617eb08-07bb-4068-a612-4c3bd6cf7664,132,,"[13.0, 37.0]",7525,3,,0.64008814,,,Right Foot,,,,"[60.0, 72.0]",,High Pass,58.60034,Incomplete,Mohammed Al Burayk,5191.0,,,,1,From Free Kick,Abdullah Ibrahim Al Maiouf,5189.0,Goalkeeper,10,Saudi Arabia,799,"['f12ea932-6743-4233-a9ca-e1f537db05fc', 'f15ffffb-e905-4900-98ba-1c7492fb5daa']",40,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:40.293,Pass,
,,,,,,,,,,,,1.413,,,,,,,,,,,,f12ea932-6743-4233-a9ca-e1f537db05fc,135,,"[62.0, 9.0]",7525,3,True,-2.4149504,,,,,,,"[53.0, 1.0]",,High Pass,12.0415945,Out,,,,,Recovery,1,From Free Kick,Yuri Zhirkov,5193.0,Left Back,10,Saudi Arabia,799,"['d617eb08-07bb-4068-a612-4c3bd6cf7664', 'e62ea8cb-fe51-4ed6-a513-12e806d91abe']",43,,,,,,,,,,,,,,,,Russia,796,00:03:43.280,Pass,True
,,,,,,,,,,,,0.879,,,,,,,,,,,,8ef5ac71-6916-460e-b415-e36f9daddf94,136,,"[62.0, 80.0]",7525,3,,-1.2120256,,,,,,,"[65.0, 72.0]",,High Pass,8.5440035,,Taisir Jabir Al Jassim,5185.0,,,Throw-in,1,From Throw In,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Midfield,11,Saudi Arabia,799,['a73a70e4-b105-4432-a42a-9ec197733c12'],50,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:50.013,Pass,
