50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c435cd6-6c8a-47e1-a590-1d638cd129e7,4262,,,7581,120,,,,,,,,,,,,,,,,,,,,,5,From Goal Kick,,,,214,Denmark,776,['8540c090-1b15-419f-9759-b0f5f0c9b5bd'],0,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,
,,,,,,,,,,,,,,5.12,,,,,,,,,,,,,,,8540c090-1b15-419f-9759-b0f5f0c9b5bd,4263,,,7581,120,,,,,,,,,,,,,,,,,,,,,5,From Goal Kick,,,,214,Denmark,776,['3c435cd6-6c8a-47e1-a590-1d638cd129e7'],0,,,,,,,,,,,,,,,,Denmark,776,00:00:00.000,Half Start,
,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,27841a82-1f31-4a2d-b9df-9e345a5e66e8,5,,"[61.0, 41.0]",7581,0,,,-2.976444,,,Right Foot,,,"[37.0, 37.0]",,Ground Pass,24.33105,,Mathias Jattah-Njie Jørgensen,3027.0,,,,,Kick Off,1,From Kick Off,Christian Dannemann Eriksen,3043.0,Secondary Striker,2,Denmark,776,['95eb8008-c6e7-45cd-9f77-75e87747374c'],1,,,,,,,,,,,,,,,,Denmark,776,00:00:01.013,Pass,
,,,,,,,,,,,,,,2.947,,,,,,,,,,,,,,,0816e735-29ab-485b-9a72-18d6a973f19f,9,,"[38.0, 42.0]",7581,0,,,0.2489627,,,Right Foot,,,"[97.0, 57.0]",,High Pass,60.876926,Incomplete,,,,,,,,1,From Kick Off,Mathias Jattah-Njie Jørgensen,3027.0,Left Center Back,2,Denmark,776,"['1f57455b-74c5-4cb5-b149-f0569fd5bd4f', 'ea671045-350e-4d11-9653-bf874d5343c0']",4,,,,,,,,,,,,,,,,Denmark,776,00:00:04.053,Pass,True
,,,,,,,,,,,,,,2.293,,,,,,,,,,,,,,,ea671045-350e-4d11-9653-bf874d5343c0,10,,"[24.0, 24.0]",7581,0,,,0.35877067,,,Head,,,"[48.0, 33.0]",,High Pass,25.632011,Incomplete,,,,,,,Recovery,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Denmark,776,"['0816e735-29ab-485b-9a72-18d6a973f19f', '1479b985-b031-44d7-b61a-0c0a88b4b88f']",7,,,,,,,,,,,,,,,,Croatia,785,00:00:07.000,Pass,
,,,,,,,,,,,,,,1.079,,,,,,,,,,,,,,,1479b985-b031-44d7-b61a-0c0a88b4b88f,11,,"[73.0, 48.0]",7581,0,,,3.1415927,,,Head,,,"[68.0, 48.0]",,High Pass,5.0,,Andreas Christensen,3959.0,,,,,Recovery,1,From Kick Off,Thomas Delaney,5527.0,Left Center Midfield,2,Denmark,776,"['9b9a777e-3f71-4e51-8089-022f56efb4ca', 'ea671045-350e-4d11-9653-bf874d5343c0']",9,,,,,,,,,,,,,,,,Denmark,776,00:00:09.293,Pass,
,,,,,,,,,,,,,,1.467,,,,,,,,,,,,,,,a8c5a27a-8c80-4b35-9ce1-7bcc6203a6eb,13,,"[75.0, 50.0]",7581,0,,True,0.4048918,,,,,,"[82.0, 53.0]",,High Pass,7.615773,Incomplete,,,,,,,,1,From Kick Off,Andreas Christensen,3959.0,Right Center Midfield,2,Denmark,776,"['2dd4b386-8687-4c8f-918c-c2eddf8eea87', '7ce7576e-0b97-4841-900a-10170df22b1d']",11,,,,,,,,,,,,,,,,Denmark,776,00:00:11.053,Pass,True
,,,,,,,,,,,,,,1.613,,,,,,,,,,,,,,,7ce7576e-0b97-4841-900a-10170df22b1d,15,,"[39.0, 28.0]",7581,0,,,0.21109334,,,Head,,,"[53.0, 31.0]",,High Pass,14.3178215,Incomplete,Luka Modrić,5463.0,,,,,Recovery,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Denmark,776,"['0f5785d1-272f-43fe-8137-2603eda03530', 'a8c5a27a-8c80-4b35-9ce1-7bcc6203a6eb', 'b4844d0b-5dcc-414a-a5dd-6f2cfc2a1fd9']",12,,,,,,,,,,,,,,,,Croatia,785,00:00:12.520,Pass,
,,,,,,,,,,,,,,0.919,,,,,,,,,,,,,,,0f5785d1-272f-43fe-8137-2603eda03530,18,,"[68.0, 50.0]",7581,0,,True,0.11065722,,,,,,"[77.0, 51.0]",,High Pass,9.055386,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,1,From Kick Off,Andreas Christensen,3959.0,Right Center Midfield,2,Denmark,776,"['7ce7576e-0b97-4841-900a-10170df22b1d', 'b5ca5e28-6d33-4312-967c-8ac7c2c6be83', 'bdaac273-83c4-4e40-85b8-63d296b00b88']",14,,,,,,,,,,,,,,,,Denmark,776,00:00:14.133,Pass,True
,,,,,,,,,,,,,,1.027,,,,,,,,,,,,,,,933e62b4-d209-4c6b-95a7-585ddfcdf78f,20,,"[77.0, 55.0]",7581,0,,,0.35877067,,,Head,,,"[85.0, 58.0]",,High Pass,8.5440035,Incomplete,Yussuf Yurary Poulsen,5536.0,,,,,,1,From Kick Off,Christian Dannemann Eriksen,3043.0,Secondary Striker,2,Denmark,776,"['2e0f7a3c-a0bd-439d-9f2f-9c4b0f502bdb', '55f15174-7b41-4e32-bd62-b09aeeadc1d7']",15,,,,,,,,,,,,,,,,Denmark,776,00:00:15.253,Pass,
,,,,,,,,,,,,,,1.613,,,,,,,,,,,,,,,2e0f7a3c-a0bd-439d-9f2f-9c4b0f502bdb,22,,"[36.0, 23.0]",7581,0,,,-0.69473827,,,Head,,,"[42.0, 18.0]",,High Pass,7.81025,Incomplete,Ivan Perišić,5474.0,,,,,Recovery,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Denmark,776,"['68b61d6d-ffb0-432a-a570-c0a98688cf49', '933e62b4-d209-4c6b-95a7-585ddfcdf78f', 'ba903961-1951-4e17-957c-85ff7c28a707']",16,,,,,,,,,,,,,,,,Croatia,785,00:00:16.280,Pass,
,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,ba903961-1951-4e17-957c-85ff7c28a707,25,,"[79.0, 63.0]",7581,0,,True,-0.98279375,,,,,,"[89.0, 48.0]",,High Pass,18.027756,,Martin Braithwaite Christensen,4447.0,,,,,Recovery,1,From Kick Off,Henrik Dalsgaard,4763.0,Right Back,2,Denmark,776,"['227f0681-f027-4081-ab09-537244b3e88e', '2e0f7a3c-a0bd-439d-9f2f-9c4b0f502bdb', '6b965525-c6f1-45ed-8789-a9dcf513039a']",17,,,,,,,,,,,,,,,,Denmark,776,00:00:17.893,Pass,True
,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,b816d7eb-3187-487d-811b-6ec1d8b98632,28,,"[88.0, 54.0]",7581,0,,,-0.06241881,,,Right Foot,,,"[104.0, 53.0]",,High Pass,16.03122,Incomplete,Andreas Evald Cornelius,5732.0,,,,,,1,From Kick Off,Martin Braithwaite Christensen,4447.0,Left Wing,2,Denmark,776,"['db3c51aa-311a-4410-b4fc-10cdffa1edd6', 'e2fc3765-8485-4024-8199-af3515c436b5']",19,,,,,,,,,,,,,,,,Denmark,776,00:00:19.413,Pass,
,,,,,,,,,,,,,,2.826,,,,,,,,,,,,,,,db3c51aa-311a-4410-b4fc-10cdffa1edd6,30,,"[17.0, 28.0]",7581,0,,,-1.6078165,,,Right Foot,,,"[16.0, 1.0]",,Ground Pass,27.018513,Out,Ivan Strinić,5457.0,,,,,Recovery,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Denmark,776,"['18888152-c572-42e2-b0c3-2b334240ebf6', 'b816d7eb-3187-487d-811b-6ec1d8b98632']",21,,,,,,,,,,,,,,,,Croatia,785,00:00:21.253,Pass,
,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,,4af960d5-f520-413b-9322-55548a7029ca,32,,"[105.0, 80.0]",7581,0,,,-1.3734008,,,,,,"[113.0, 40.0]",,High Pass,40.792156,,Thomas Delaney,5527.0,,True,,,Throw-in,1,From Throw In,Jonas Knudsen,6355.0,Left Back,3,Denmark,776,['35c0627f-2a12-4ae1-bf52-b3d3cd8166a1'],53,,,,,,,,,,,,,,,,Denmark,776,00:00:53.013,Pass,
,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,46251848-74c7-46ee-893a-82abe61af502,35,,"[114.0, 38.0]",7581,0,,,-1.5707964,17911bde-ca9f-48a8-9b51-8ab50603b866,,Left Foot,,,"[114.0, 33.0]",True,Ground Pass,5.0,,Mathias Jattah-Njie Jørgensen,3027.0,,,,,,1,From Throw In,Thomas Delaney,5527.0,Left Center Midfield,3,Denmark,776,['3eb4d324-00ad-4f87-991d-40b8594c79f3'],56,,,,,,,,,,,,,,,,Denmark,776,00:00:56.253,Pass,
,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,3519275a-eacc-46d3-9bf7-56e5ad7d57a1,42,,"[34.0, 74.0]",7581,2,,,-1.7196863,,,Right Foot,,,"[31.0, 54.0]",,Ground Pass,20.22375,,Mathias Jattah-Njie Jørgensen,3027.0,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,4,Denmark,776,"['1032a2bc-7d99-4852-8abf-679138797ec8', 'ec3ceccc-3e15-40bc-9bc8-db7e6fa88a07']",11,,,,,,,,,,,,,,,,Denmark,776,00:02:11.173,Pass,True
,,,,,,,,,,,,,,0.879,,,,,,,,,,,,,,,f5032913-1be1-465b-8821-5b8b3ba32067,46,,"[31.0, 60.0]",7581,2,,,0.32175055,,,Right Foot,,,"[40.0, 63.0]",,Ground Pass,9.486833,,Andreas Christensen,3959.0,,,,,,1,Regular Play,Mathias Jattah-Njie Jørgensen,3027.0,Left Center Back,4,Denmark,776,['3b2494b3-0bad-408d-9743-bcf02cbf3a70'],13,,,,,,,,,,,,,,,,Denmark,776,00:02:13.213,Pass,
,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,a16303bd-6c7d-4015-a102-e2523868799c,50,,"[40.0, 63.0]",7581,2,,,2.5829933,,,Right Foot,,,"[24.0, 73.0]",,Ground Pass,18.867962,,Simon Thorup Kjær,5534.0,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Midfield,4,Denmark,776,['96258337-c1b3-4869-9199-d4642f16742a'],14,,,,,,,,,,,,,,,,Denmark,776,00:02:14.253,Pass,
,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,6d549b91-5178-4b30-b8ab-710e91584de1,54,,"[20.0, 72.0]",7581,2,,,0.39060703,,,Right Foot,,,"[37.0, 79.0]",,Low Pass,18.384777,Out,Henrik Dalsgaard,4763.0,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,4,Denmark,776,['42d94e52-2754-41cb-ab68-fee8257920c9'],17,,,,,,,,,,,,,,,,Denmark,776,00:02:17.013,Pass,
,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,e8546905-c561-4593-b975-531e4df0e678,56,,"[90.0, 2.0]",7581,2,,,0.9652517,,,,,,"[99.0, 15.0]",,Low Pass,15.811388,,Ivan Rakitić,5470.0,,,,,Throw-in,1,From Throw In,Ivan Strinić,5457.0,Left Back,5,Croatia,785,['87ccab2f-5c5e-40f0-b08f-b9036d3c5d5d'],27,,,,,,,,,,,,,,,,Croatia,785,00:02:27.440,Pass,
,,,,,,,,,,,,,,0.733,,,,,,,,,,,,,,,fc73547d-460d-4d70-a908-24dda151de7e,58,,"[99.0, 15.0]",7581,2,,,-1.2722974,,,Right Foot,,,"[103.0, 2.0]",,Ground Pass,13.601471,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,5,Croatia,785,['d4d25946-d020-48da-be8f-41ff36119002'],28,,,,,,,,,,,,,,,,Croatia,785,00:02:28.520,Pass,
,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,bec20783-99e7-486c-b022-8aef2a7881bf,62,,"[103.0, 2.0]",7581,2,,,1.4994888,,,Right Foot,,,"[104.0, 16.0]",,Ground Pass,14.035668,,Mario Mandžukić,5472.0,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Midfield,5,Croatia,785,"['2ac75ffb-3a8d-4a2b-898a-014d56a11f61', 'e1fd8639-78db-47b3-893c-25543e6b493d']",29,,,,,,,,,,,,,,,,Croatia,785,00:02:29.920,Pass,True
,,,,,,,,,,,,,,3.507,,,,,,,,,,,,,,,6cc36698-f897-4b31-8c63-48deaf0b1aa4,67,,"[18.0, 63.0]",7581,2,,,-0.35470566,,,Left Foot,,,"[45.0, 53.0]",,High Pass,28.79236,Incomplete,Andreas Evald Cornelius,5732.0,,,,,Recovery,1,From Throw In,Andreas Christensen,3959.0,Right Center Midfield,5,Croatia,785,"['07ede7c0-dc0f-443c-bdb2-5d2185f815d6', '84055588-477a-43e8-b751-be8490e8b83c']",32,,,,,,,,,,,,,,,,Denmark,776,00:02:32.533,Pass,
,,,,,,,,,,,,,,2.333,,,,,,,,,,,,,,,07ede7c0-dc0f-443c-bdb2-5d2185f815d6,69,,"[76.0, 28.0]",7581,2,,,1.1760052,,,Head,,,"[86.0, 52.0]",,High Pass,26.0,Incomplete,,,,,,,Recovery,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,5,Croatia,785,"['6cc36698-f897-4b31-8c63-48deaf0b1aa4', 'd1dd3e61-02c2-4414-a740-5e3cc9d2467e']",36,,,,,,,,,,,,,,,,Croatia,785,00:02:36.040,Pass,
,,,,,,,,,,,,,,6.307,,,,,,,,,,,,,,,d1dd3e61-02c2-4414-a740-5e3cc9d2467e,70,,"[35.0, 29.0]",7581,2,,,-0.19448012,,,Left Foot,,,"[101.0, 16.0]",,High Pass,67.26812,Incomplete,Andreas Evald Cornelius,5732.0,,,,,Recovery,1,From Throw In,Jonas Knudsen,6355.0,Left Back,5,Croatia,785,"['07ede7c0-dc0f-443c-bdb2-5d2185f815d6', '51a79902-72c0-4453-8a11-7022b07fa538', '636d8e68-5bb7-46fb-9b18-2f999a122e77']",38,,,,,,,,,,,,,,,,Denmark,776,00:02:38.373,Pass,
,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,636d8e68-5bb7-46fb-9b18-2f999a122e77,72,,"[20.0, 65.0]",7581,2,,,-2.4227626,,,Left Foot,,,"[4.0, 51.0]",,Ground Pass,21.260292,,Danijel Subašić,3444.0,,,,,Recovery,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,5,Croatia,785,"['bcd63198-f4fd-4965-a0e5-e7540dbd43ce', 'd1dd3e61-02c2-4414-a740-5e3cc9d2467e']",44,,,,,,,,,,,,,,,,Croatia,785,00:02:44.680,Pass,
,,,,,,,,,,,,,,4.093,,,,,,,,,,,,,,,b7cd544e-4801-4296-afc6-4bbc936a5676,75,,"[4.0, 51.0]",7581,2,,,0.20095426,,,Right Foot,,,"[58.0, 62.0]",,High Pass,55.108982,Incomplete,Ante Rebić,5465.0,,,,,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,5,Croatia,785,"['5cc0578b-fb3e-4039-84e5-6eb462be3d17', 'b57836bd-896d-46dc-940e-66f11d538ae6', 'be2c8a9e-b1ed-4b1e-926f-6343d325d3a0']",46,,,,,,,,,,,,,,,,Croatia,785,00:02:46.640,Pass,True
,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,,be2c8a9e-b1ed-4b1e-926f-6343d325d3a0,77,,"[63.0, 19.0]",7581,2,,,-2.8295505,,,Head,,,"[32.0, 9.0]",,Low Pass,32.572994,,Mathias Jattah-Njie Jørgensen,3027.0,,,,,Recovery,1,Regular Play,Jonas Knudsen,6355.0,Left Back,6,Denmark,776,"['62eefede-3e07-4530-b4ac-58f80c08de9f', 'b7cd544e-4801-4296-afc6-4bbc936a5676']",50,,,,,,,,,,,,,,,,Denmark,776,00:02:50.733,Pass,
,,,,,,,,,,,,,,2.319,,,,,,,,,,,,,,,06a52396-a980-4c3d-87b8-22f7d7cbc09f,80,,"[32.0, 11.0]",7581,2,,,2.333976,,,Right Foot,,,"[10.0, 34.0]",,Ground Pass,31.827662,,Kasper Schmeichel,3815.0,,,,,,1,Regular Play,Mathias Jattah-Njie Jørgensen,3027.0,Left Center Back,6,Denmark,776,['6975cbb1-7518-4ef0-89d4-fe4e0e419204'],54,,,,,,,,,,,,,,,,Denmark,776,00:02:54.693,Pass,
,,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,17f832a6-93a4-48f8-9228-6225326e3481,83,,"[10.0, 34.0]",7581,2,,,-0.47089386,,,Right Foot,,,"[65.0, 6.0]",,High Pass,61.7171,,Martin Braithwaite Christensen,4447.0,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,6,Denmark,776,['11d80261-9111-487e-a01d-c2f1c4e2d623'],57,,,,,,,,,,,,,,,,Denmark,776,00:02:57.253,Pass,
,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,7dd65f39-09d2-40db-b5f8-2400cc5f5f1a,86,,"[65.0, 8.0]",7581,3,,,-2.6779451,,,Other,,,"[53.0, 2.0]",,Low Pass,13.416408,,Jonas Knudsen,6355.0,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,6,Denmark,776,['659cee56-ff6f-4cbc-bdc2-1c3d807f1a37'],0,,,,,,,,,,,,,,,,Denmark,776,00:03:00.693,Pass,
,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,,29d65196-ae16-479b-8bc3-9cfe46b46e56,89,,"[53.0, 2.0]",7581,3,,,-0.066568166,,,Left Foot,,,"[68.0, 1.0]",,High Pass,15.033297,Out,,,,,,,,1,Regular Play,Jonas Knudsen,6355.0,Left Back,6,Denmark,776,,2,,,,,,,,,,,,,,,,Denmark,776,00:03:02.533,Pass,
,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,a3688562-66f6-4541-b4eb-37199636b71a,90,,"[57.0, 79.0]",7581,3,,,-2.8501358,,,,,,"[37.0, 73.0]",,Low Pass,20.880613,,Dejan Lovren,3471.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,7,Croatia,785,['19064702-5f87-4e47-9417-9b82b4efda14'],9,,,,,,,,,,,,,,,,Croatia,785,00:03:09.760,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,9f751c06-fe56-419d-94a6-f6a551b66b47,93,,"[37.0, 73.0]",7581,3,,,-1.7619808,,,Right Foot,,,"[31.0, 42.0]",,Ground Pass,31.575306,,Domagoj Vida,5468.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,7,Croatia,785,['9eb8eae0-feca-483b-82b7-e1caf7cdcd65'],12,,,,,,,,,,,,,,,,Croatia,785,00:03:12.400,Pass,
