ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.0,,,,,,,,,,,,,c6efd9a9-bc39-4d46-9ddb-fac2b90e1d5d,1,,,7539,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5662, 'name': 'Thiago Rangel Cionek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5670, 'name': 'Michał Pazdan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 5665, 'name': 'Arkadiusz Milik'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Poland,789,00:00:00.000,Starting XI,
,,,,,,,,,,0.0,,,,,,,,,,,,,0a53a59e-508b-4de5-92b9-82f9582354d0,2,,,7539,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5659, 'name': 'Khadim N""Diaye'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 5674, 'name': 'Moussa Wagué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 2941, 'name': 'Ismaïla Sarr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Senegal,787,00:00:00.000,Starting XI,
,,,,,,,,,,8.84,,,,,,,,,,,,,380e6baf-ca7d-42a2-ad1b-48b1f71f0ec7,3,,,7539,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,['ee888575-70bd-4553-b672-8e53bc51ce2e'],0,,,,,,,,,,,,,,,,,,Poland,789,00:00:00.000,Half Start,
,,,,,,,,,,8.84,,,,,,,,,,,,,ee888575-70bd-4553-b672-8e53bc51ce2e,4,,,7539,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,['380e6baf-ca7d-42a2-ad1b-48b1f71f0ec7'],0,,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,,,0a5d11bc-fa20-4339-bc75-aff352b31912,1808,,,7539,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,87,Poland,789,['d595a2e8-947f-4328-9edb-38fda18f6615'],0,,,,,,,,,,,,,,,,,,Poland,789,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,,,d595a2e8-947f-4328-9edb-38fda18f6615,1809,,,7539,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,87,Poland,789,['0a5d11bc-fa20-4339-bc75-aff352b31912'],0,,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.000,Half Start,
,,,,,,,,,,1.12,,,,,,,,,,,,,9ebae6b1-76d8-4735-b42f-ff3c62ed9392,5,,"[61.0, 41.0]",7539,0,,3.1415927,,,Left Foot,,,,"[37.0, 41.0]",,Ground Pass,24.0,,,Kalidou Koulibaly,5675.0,,,,,Kick Off,1,From Kick Off,M''Baye Babacar Niang,5661.0,Left Center Forward,2,Senegal,787,['06b3d1ef-6e24-4205-82e2-ca857e05d976'],0,,,,,,,,,,,,,,,,,,Senegal,787,00:00:00.500,Pass,
,,,,,,,,,,2.92,,,,,,,,,,,,,3fdd00b9-abdd-498b-81ae-127fcb19fc7c,7,,"[38.0, 40.0]",7539,0,,0.015383402,,,Right Foot,,,,"[103.0, 41.0]",,High Pass,65.00769,,Incomplete,M''Baye Babacar Niang,5661.0,,,,,,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Senegal,787,"['24f47e0c-ef2a-44f3-b298-4a9189da61f6', 'c30727ea-4fc0-4d50-8df3-4c828fe35a06']",1,,,,,,,,,,,,,,,,,,Senegal,787,00:00:01.620,Pass,
,,,,,,,,,,1.68,,,,,,,,,,,,,c30727ea-4fc0-4d50-8df3-4c828fe35a06,9,,"[18.0, 40.0]",7539,0,,-0.348771,,,Head,,,,"[40.0, 32.0]",,High Pass,23.409399,,,Piotr Zieliński,5660.0,,,,,Recovery,1,Regular Play,Thiago Rangel Cionek,5662.0,Right Center Back,3,Poland,789,"['3fdd00b9-abdd-498b-81ae-127fcb19fc7c', '805d1993-3836-4d1a-9bae-e187bb0c80b2']",4,,,,,,,,,,,,,,,,,,Poland,789,00:00:04.540,Pass,
,,,,,,,,,,1.733,,,,,,,,,,,,,8d57816d-e291-4386-b77e-e566a6770629,16,,"[33.0, 44.0]",7539,0,,-1.6064954,,,Right Foot,,,,"[32.0, 16.0]",,Ground Pass,28.01785,,,Michał Pazdan,5670.0,,,,,Free Kick,1,From Free Kick,Thiago Rangel Cionek,5662.0,Right Center Back,4,Poland,789,['b21746cb-e68e-45ba-a23b-433b02b5a43d'],22,,,,,,,,,,,,,,,,,,Poland,789,00:00:22.420,Pass,
,,,,,,,,,,1.199,,,,,,,,,,,,,26af41ff-0b52-403f-9ec5-8a885fa6d211,19,,"[32.0, 15.0]",7539,0,,1.5363272,,,Right Foot,,,,"[33.0, 44.0]",,Ground Pass,29.017237,,,Thiago Rangel Cionek,5662.0,,,,,,1,From Free Kick,Michał Pazdan,5670.0,Left Center Back,4,Poland,789,['a629b308-fcda-4686-b545-d48da63b520a'],26,,,,,,,,,,,,,,,,,,Poland,789,00:00:26.993,Pass,
,,,,,,,,,,1.32,,,,,,,,,,,,,184ec250-5ef1-44b7-bdcb-1d0e1d19def4,22,,"[38.0, 51.0]",7539,0,,-1.5042281,,,Right Foot,,,,"[39.0, 36.0]",,Ground Pass,15.033297,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Free Kick,Thiago Rangel Cionek,5662.0,Right Center Back,4,Poland,789,['26a41340-f92a-4041-a31f-fecf5333e3fa'],30,,,,,,,,,,,,,,,,,,Poland,789,00:00:30.713,Pass,
,,,,,,,,,,1.48,,,,,,,,,,,,,043ef172-ae84-4ef1-b709-c37af83728fc,25,,"[39.0, 40.0]",7539,0,,-1.2387369,,,Right Foot,,,,"[49.0, 11.0]",,Ground Pass,30.675724,,,Michał Pazdan,5670.0,,,,,,1,From Free Kick,Grzegorz Krychowiak,3637.0,Right Center Midfield,4,Poland,789,['755c2cd8-9683-48b2-af6b-b650b4044e16'],35,,,,,,,,,,,,,,,,,,Poland,789,00:00:35.713,Pass,
,,,,,,,,,,1.719,,,,,,,,,,,,,4eebd683-e976-4304-8eca-c6d97533ac9d,29,,"[53.0, 11.0]",7539,0,,-0.29849893,,,Left Foot,,,,"[79.0, 3.0]",,Ground Pass,27.202942,,,Maciej Rybus,5672.0,,,,,,1,From Free Kick,Michał Pazdan,5670.0,Left Center Back,4,Poland,789,"['886ff5d8-fd2a-4ab3-b8ec-534d0551de67', 'a43728b2-4aa4-4ef7-be79-0d8493d20a37']",38,,,,,,,,,,,,,,,,,,Poland,789,00:00:38.353,Pass,True
,,,,,,,,,,0.84,,,,,,,,,,,,,e04f5e72-15ee-49e0-9cd2-f95274c1fd2f,32,,"[81.0, 8.0]",7539,0,,2.819842,,,Left Foot,,,,"[75.0, 10.0]",,Ground Pass,6.3245554,,,Piotr Zieliński,5660.0,,,,,,1,From Free Kick,Maciej Rybus,5672.0,Left Back,4,Poland,789,['8d2cc6d7-3c5f-4b58-9906-73579850ceb0'],42,,,,,,,,,,,,,,,,,,Poland,789,00:00:42.273,Pass,
,,,,,,,,,,2.96,,,,,,,,,,,,,8ac81708-c47d-44fa-bc03-ff93097c0abd,36,,"[82.0, 15.0]",7539,0,,1.1722739,,,Right Foot,,,,"[106.0, 72.0]",,High Pass,61.846584,,,Jakub Błaszczykowski,5663.0,,True,,,,1,From Free Kick,Piotr Zieliński,5660.0,Left Center Midfield,4,Poland,789,"['9a295309-e7b4-46a3-bdfe-881fe0324600', 'c1fd1776-af2e-42e6-a7f8-a536d7d54cdf']",44,,,,,,,,,,,,,,,,,,Poland,789,00:00:44.673,Pass,True
,,,,,,,,,,1.2,,,,,,,,,,,,,e7bbe46f-241e-4392-9abd-c2c7e1bbf3b9,40,,"[105.0, 74.0]",7539,0,,3.009041,,,Right Foot,,,,"[90.0, 76.0]",,Ground Pass,15.132746,,,Łukasz Piszczek,5658.0,,,,,,1,From Free Kick,Jakub Błaszczykowski,5663.0,Right Wing,4,Poland,789,"['3258a39e-ae11-4cb3-b1b3-903079614d0b', '3ebc6a8a-2523-4811-9ab2-7215badb195a']",48,,,,,,,,,,,,,,,,,,Poland,789,00:00:48.993,Pass,True
,,,,,,,,,,0.6,,,,,,,,,,,,,f3675c1a-d025-49dc-8926-729e0b234ebb,44,,"[90.0, 76.0]",7539,0,,-1.1071488,,,Right Foot,,,,"[91.0, 74.0]",,Low Pass,2.236068,,Incomplete,Jakub Błaszczykowski,5663.0,,,,,,1,From Free Kick,Łukasz Piszczek,5658.0,Right Back,4,Poland,789,"['1cb1c332-8f29-4dc6-bdd4-32d5edae8234', '26baccb3-3ba2-4695-916b-b47aa4d82a1a', '936f57b3-65bf-4f4c-a40a-8a0ba77ff845']",51,,,,,,,,,,,,,,,,,,Poland,789,00:00:51.633,Pass,True
,,,,,,,,,,1.173,,,,,,,,,,,,,03e000dc-b787-47b7-a61f-027b83874d0f,47,,"[11.0, 18.0]",7539,1,,-0.4636476,,,Head,,,,"[17.0, 15.0]",,High Pass,6.708204,,,Sadio Mané,3629.0,,,,,Recovery,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,5,Senegal,787,['f7e839ae-9c88-4d1f-b8cf-1221e9a1cad2'],10,,,,,,,,,,,,,,,,,,Senegal,787,00:01:10.380,Pass,
,,,,,,,,,,2.32,,,,,,,,,,,,,3e104a56-af0e-49bc-adee-833f5bfd87cc,59,,"[22.0, 32.0]",7539,1,,0.9434881,,,Right Foot,,,,"[51.0, 72.0]",,High Pass,49.40648,,Incomplete,Ismaïla Sarr,2941.0,,True,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Center Midfield,5,Senegal,787,"['cd812074-9297-4b0e-bc24-8883c51af2a4', 'dda0fbdc-2423-448c-87d9-2bcb56bd2f68']",15,,,,,,,,,,,,,,,,,,Senegal,787,00:01:15.500,Pass,
,,,,,,,,,,1.573,,,,,,,,,,,,,cd812074-9297-4b0e-bc24-8883c51af2a4,61,,"[70.0, 9.0]",7539,1,,0.9272952,,,Head,,,,"[79.0, 21.0]",,Low Pass,15.0,,,Maciej Rybus,5672.0,,,,,Recovery,1,Regular Play,Michał Pazdan,5670.0,Left Center Back,6,Poland,789,"['3e104a56-af0e-49bc-adee-833f5bfd87cc', 'e0ce5378-3782-4838-8b8e-32b19913c6c8']",17,,,,,,,,,,,,,,,,,,Poland,789,00:01:17.820,Pass,
,,,,,,,,,,1.08,,,,,,,,,,,,,259c51a9-622d-46e3-b506-f752b999eb4b,66,,"[64.0, 35.0]",7539,1,,1.4994888,,,Right Foot,,,,"[66.0, 63.0]",,Ground Pass,28.071337,,,Łukasz Piszczek,5658.0,,,,,,1,Regular Play,Maciej Rybus,5672.0,Left Back,6,Poland,789,"['25bfc657-726b-4575-afc0-06ed7bcece85', '9aa44940-8490-4752-8ae4-c586a209e8cb']",22,,,,,,,,,,,,,,,,,,Poland,789,00:01:22.313,Pass,True
,,,,,,,,,,1.413,,,,,,,,,,,,,68153a72-dd4a-4666-96d4-1d191e2aa395,70,,"[73.0, 65.0]",7539,1,,-0.38831872,,,Right Foot,,,,"[95.0, 56.0]",,Ground Pass,23.769728,,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,6,Poland,789,"['9578a2b3-393d-4ccc-b133-a21a9dc2d171', 'ae2b80ab-118d-4f5a-8ad4-320dbd312f90']",24,,,,,,,,,,,,,,,,,,Poland,789,00:01:24.940,Pass,True
,,,,,,,,,,1.733,,,,,,,,,,,,,ace7e57a-e660-4448-8617-61c5f1572058,77,,"[18.0, 17.0]",7539,1,,0.36717382,,,Left Foot,,,,"[44.0, 27.0]",,Ground Pass,27.856777,,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,7,Senegal,787,"['1607a8cf-6e94-4ac0-ac63-1e1f2689868b', '696800d0-d30b-456e-90ed-7b8a59bcd6e0']",28,,,,,,,,,,,,,,,,,,Senegal,787,00:01:28.340,Pass,True
,,,,,,,,,,1.253,,,,,,,,,,,,,210eecd5-9f01-4cc9-b099-63339778e578,81,,"[40.0, 28.0]",7539,1,,1.8417432,,,Right Foot,,,,"[35.0, 46.0]",,Ground Pass,18.681541,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Left Center Forward,7,Senegal,787,"['a70aa912-f850-45e7-86fe-8eaad9c9ed3d', 'dde63560-bd0a-4e14-950e-3acce0e29949']",30,,,,,,,,,,,,,,,,,,Senegal,787,00:01:30.700,Pass,True
,,,,,,,,,,1.187,,,,,,,,,,,,,ff12b56f-84a9-4a06-b060-6006af175d30,83,,"[32.0, 48.0]",7539,1,,-2.4980915,,,Right Foot,,,,"[24.0, 42.0]",,Ground Pass,10.0,,,Salif Sané,5664.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Center Midfield,7,Senegal,787,['d86bf291-0159-455e-9f0f-590f79e3442a'],31,,,,,,,,,,,,,,,,,,Senegal,787,00:01:31.953,Pass,
,,,,,,,,,,1.893,,,,,,,,,,,,,faa3f559-a56e-4b4b-842a-f7d8495ad1a3,85,,"[24.0, 41.0]",7539,1,,1.3329604,,,Right Foot,,,,"[32.0, 74.0]",,Ground Pass,33.955853,,,Moussa Wagué,5674.0,,,,,,1,Regular Play,Salif Sané,5664.0,Right Center Back,7,Senegal,787,['df2f84d5-eec2-4def-b6f1-6b81014cf93c'],33,,,,,,,,,,,,,,,,,,Senegal,787,00:01:33.140,Pass,
,,,,,,,,,,0.733,,,,,,,,,,,,,66d15e01-1d2f-458c-8667-1dbab5bcca68,88,,"[35.0, 77.0]",7539,1,,0.09966865,,,Right Foot,,,,"[45.0, 78.0]",,Ground Pass,10.049875,,,Ismaïla Sarr,2941.0,,,,,,1,Regular Play,Moussa Wagué,5674.0,Right Back,7,Senegal,787,['c9920f80-17c5-4390-94b6-2dfe04e4dd3e'],37,,,,,,,,,,,,,,,,,,Senegal,787,00:01:37.060,Pass,
,,,,,,,,,,0.76,,,,,,,,,,,,,baf62c50-7fb0-4b96-b8cb-cb84e9042440,90,,"[45.0, 78.0]",7539,1,,3.1415927,,,Right Foot,,,,"[37.0, 78.0]",,Ground Pass,8.0,,,Moussa Wagué,5674.0,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Right Wing,7,Senegal,787,['c94f5dc0-453b-43c0-8819-be6d73049db1'],37,,,,,,,,,,,,,,,,,,Senegal,787,00:01:37.793,Pass,
,,,,,,,,,,1.053,,,,,,,,,,,,,dc7c6f02-8d74-4ce1-bbc0-78fae84b1c26,93,,"[40.0, 78.0]",7539,1,,-1.3258177,,,Right Foot,,,,"[42.0, 70.0]",,Ground Pass,8.246211,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,Moussa Wagué,5674.0,Right Back,7,Senegal,787,['f6172806-0ec4-4e84-bad2-c379201c30db'],39,,,,,,,,,,,,,,,,,,Senegal,787,00:01:39.140,Pass,
,,,,,,,,,,1.6,,,,,,,,,,,,,dc1bdd90-4550-4e90-b5d1-db57df6a1466,97,,"[45.0, 68.0]",7539,1,,-1.8753072,,,Right Foot,,,,"[34.0, 33.0]",,Ground Pass,36.687874,,,Kalidou Koulibaly,5675.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Center Midfield,7,Senegal,787,"['45a2f122-4754-4f81-940f-330076c36f84', '8fca0dd5-323a-4ed9-a335-2e6b8dabc684']",41,,,,,,,,,,,,,,,,,,Senegal,787,00:01:41.860,Pass,True
,,,,,,,,,,3.04,,,,,,,,,,,,,e5ecb606-7166-4cbf-b091-78a188f60021,100,,"[37.0, 30.0]",7539,1,,-1.047518,,,Right Foot,,,,"[52.0, 4.0]",,Ground Pass,30.016663,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,7,Senegal,787,['99b6b0ec-5425-438b-86ca-4de0dad2dec0'],44,,,,,,,,,,,,,,,,,,Senegal,787,00:01:44.580,Pass,
,,,,,,,,,,1.013,,,,,,,,,,,,,c832a8d4-2300-48af-9bb2-b2136d67ef6e,103,,"[48.0, 4.0]",7539,1,,0.6435011,,,Right Foot,,,,"[64.0, 16.0]",,Ground Pass,20.0,,,Sadio Mané,3629.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,7,Senegal,787,['ec7620ff-ff4c-4cbd-a148-b7af791a78ab'],48,,,,,,,,,,,,,,,,,,Senegal,787,00:01:48.220,Pass,
,,,,,,,,,,1.12,,,,,,,,,,,,,103b124e-5550-4e6d-8bd7-b5867e3bf173,105,,"[63.0, 16.0]",7539,1,,-2.2565258,,,Right Foot,,,,"[54.0, 5.0]",,Ground Pass,14.21267,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,Regular Play,Sadio Mané,3629.0,Left Wing,7,Senegal,787,['e259879e-bbe7-4546-8d49-91796e4a52b3'],49,,,,,,,,,,,,,,,,,,Senegal,787,00:01:49.233,Pass,
,,,,,,,,,,1.2,,,,,,,,,,,,,5f20a409-340d-4000-9c3d-79385aa274b0,109,,"[52.0, 6.0]",7539,1,,2.3996453,,,Right Foot,,,,"[40.0, 17.0]",,Ground Pass,16.27882,,,Kalidou Koulibaly,5675.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,7,Senegal,787,['6fc5c62b-5882-4442-a8bf-791ad740ab93'],50,,,,,,,,,,,,,,,,,,Senegal,787,00:01:50.860,Pass,
,,,,,,,,,,2.0,,,,,,,,,,,,,07b4de8d-119d-4a02-95be-02d4a5988987,112,,"[44.0, 24.0]",7539,1,,1.5978168,,,Right Foot,,,,"[43.0, 61.0]",,Ground Pass,37.01351,,,Salif Sané,5664.0,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,7,Senegal,787,['4b57d129-086c-44ff-982b-fb627193404a'],54,,,,,,,,,,,,,,,,,,Senegal,787,00:01:54.020,Pass,
,,,,,,,,,,0.613,,,,,,,,,,,,,0a552157-2b99-40e9-be4e-2d6d24be74c5,116,,"[70.0, 72.0]",7539,1,,0.07677189,,,Right Foot,,,,"[83.0, 73.0]",,Ground Pass,13.038404,,,Ismaïla Sarr,2941.0,,,,,,1,Regular Play,Salif Sané,5664.0,Right Center Back,7,Senegal,787,"['1c937ec0-f226-4d3b-b2a4-ed340648e2ca', 'c67c1198-51f7-4fce-a230-ddd8c8b75f34']",59,,,,,,,,,,,,,,,,,,Senegal,787,00:01:59.980,Pass,True
,,,,,,,,,,1.0,,,,,,,,,,,,,39ecaf4d-f13a-4b4e-9e7d-f72c063fd969,120,,"[82.0, 77.0]",7539,2,,0.7853982,,,Right Foot,,,,"[85.0, 80.0]",,Ground Pass,4.2426405,,Out,Moussa Wagué,5674.0,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Right Wing,7,Senegal,787,['23880e17-663b-4099-bac6-4f7f24c56554'],2,,,,,,,,,,,,,,,,,,Senegal,787,00:02:02.700,Pass,
,,,,,,,,,,1.24,,,,,,,,,,,,,d1f29895-a931-4cbd-b26c-2e181fc651e2,125,,"[30.0, 12.0]",7539,2,,1.5707964,,,Left Foot,,,,"[30.0, 49.0]",,Ground Pass,37.0,,,Thiago Rangel Cionek,5662.0,,,,,,1,Regular Play,Michał Pazdan,5670.0,Left Center Back,8,Poland,789,['71a0f4ad-2ba3-4b03-9532-a0606f6f8635'],21,,,,,,,,,,,,,,,,,,Poland,789,00:02:21.393,Pass,
,,,,,,,,,,1.399,,,,,,,,,,,,,fb467b31-435b-43e7-a33d-6c3dc691b998,128,,"[30.0, 51.0]",7539,2,,-1.5395565,,,Right Foot,,,,"[31.0, 19.0]",,Ground Pass,32.01562,,,Michał Pazdan,5670.0,,,,,,1,Regular Play,Thiago Rangel Cionek,5662.0,Right Center Back,8,Poland,789,['f11b81d2-647b-4ea1-b322-f56a5691b83d'],24,,,,,,,,,,,,,,,,,,Poland,789,00:02:24.633,Pass,
,,,,,,,,,,1.079,,,,,,,,,,,,,d6d195aa-65d3-49a2-85c8-e6363d0562c5,131,,"[34.0, 16.0]",7539,2,,0.16514868,,,Left Foot,,,,"[52.0, 19.0]",,Ground Pass,18.248287,,,Piotr Zieliński,5660.0,,,,,,1,Regular Play,Michał Pazdan,5670.0,Left Center Back,8,Poland,789,['e6a4df60-dd38-41d0-b605-effb095908b3'],27,,,,,,,,,,,,,,,,,,Poland,789,00:02:27.513,Pass,
,,,,,,,,,,1.2,,,,,,,,,,,,,ce4d4986-a7e1-467a-a5c1-7e20f52f3747,135,,"[52.0, 19.0]",7539,2,,-3.0828369,,,Left Foot,,,,"[35.0, 18.0]",,Ground Pass,17.029387,,,Michał Pazdan,5670.0,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Left Center Midfield,8,Poland,789,"['2917b33e-1707-4195-bed8-6306be4a99f0', 'a128626a-e2f6-4525-9360-a9be81200314']",28,,,,,,,,,,,,,,,,,,Poland,789,00:02:28.593,Pass,True
,,,,,,,,,,1.76,,,,,,,,,,,,,b42f5bc4-3f09-438f-b8f7-0991e6aa6587,138,,"[33.0, 21.0]",7539,2,,1.59936,,,Right Foot,,,,"[32.0, 56.0]",,Ground Pass,35.014282,,,Thiago Rangel Cionek,5662.0,,,,,,1,Regular Play,Michał Pazdan,5670.0,Left Center Back,8,Poland,789,['8755be61-a581-421f-9f3c-0b2908c4e65d'],31,,,,,,,,,,,,,,,,,,Poland,789,00:02:31.193,Pass,
,,,,,,,,,,1.2,,,,,,,,,,,,,8bcd7270-4b54-4f9e-b333-a3cdc49e64ab,141,,"[38.0, 57.0]",7539,2,,0.13255154,,,Right Foot,,,,"[53.0, 59.0]",,Ground Pass,15.132746,,,Arkadiusz Milik,5665.0,,,,,,1,Regular Play,Thiago Rangel Cionek,5662.0,Right Center Back,8,Poland,789,['3843b9aa-5acb-43ba-8afe-f5b5be7c65ef'],34,,,,,,,,,,,,,,,,,,Poland,789,00:02:34.460,Pass,
,,,,,,,,,,1.078,,,,,,,,,,,,,85cb78f9-ffba-41c8-9b39-7337687dd1aa,144,,"[53.0, 59.0]",7539,2,,-3.0466409,,,Left Foot,,,,"[32.0, 57.0]",,Ground Pass,21.095022,,,Thiago Rangel Cionek,5662.0,,,,,,1,Regular Play,Arkadiusz Milik,5665.0,Center Attacking Midfield,8,Poland,789,['e79fd4f8-0e50-420a-844c-55eaa342ea4e'],35,,,,,,,,,,,,,,,,,,Poland,789,00:02:35.795,Pass,
,,,,,,,,,,1.68,,,,,,,,,,,,,cf04b63a-f99a-485a-8611-b49303210c7f,147,,"[45.0, 63.0]",7539,2,,0.63502675,,,Right Foot,,,,"[64.0, 77.0]",,Ground Pass,23.600847,,,Łukasz Piszczek,5658.0,,,,,,1,Regular Play,Thiago Rangel Cionek,5662.0,Right Center Back,8,Poland,789,['eaac694e-49e9-46f2-b3d9-5c04c5ae64a9'],40,,,,,,,,,,,,,,,,,,Poland,789,00:02:40.753,Pass,
,,,,,,,,,,1.733,,,,,,,,,,,,,19720b79-db42-4cc6-adbf-fa4dce1a792d,151,,"[64.0, 73.0]",7539,2,,-2.5829933,,,Right Foot,,,,"[40.0, 58.0]",,Ground Pass,28.301943,,,Thiago Rangel Cionek,5662.0,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,8,Poland,789,"['7e276e01-bef0-484d-a052-ddaabc23b368', '93796544-4080-42e3-9b15-5ce797b21dde']",45,,,,,,,,,,,,,,,,,,Poland,789,00:02:45.060,Pass,True
