50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,3.427,,,,,,,,,,,,,d6d9d275-e0a7-42ea-b6ba-a86c17857181,1123,,,"[19.0, 72.0]",7535,32,,-0.31705576,,,Right Foot,,,"[83.0, 51.0]",High Pass,67.357254,Incomplete,Marcos Danilo Ureña Porras,5586.0,,,,1,Regular Play,Johnny Acosta Zamora,5590.0,Right Center Back,64,Costa Rica,795,"['683a6805-8930-46e9-a9d6-627132f4de17', '8b324894-96b3-4fd2-908b-eb1e126953a3']",0,,,,,,,,,,,,,,,,,Costa Rica,795,00:32:00.848,Pass,
,,,,,,,,,,,,1.213,,,,,,,,,,,,,683a6805-8930-46e9-a9d6-627132f4de17,1125,,,"[38.0, 30.0]",7535,32,,0.41822433,,,Head,,,"[47.0, 34.0]",Low Pass,9.848858,,Nemanja Matić,3381.0,,,Recovery,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,65,Serbia,786,"['d6d9d275-e0a7-42ea-b6ba-a86c17857181', 'f9a4b9a5-d34b-4085-8db4-64665d667b54']",4,,,,,,,,,,,,,,,,,Serbia,786,00:32:04.275,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,,,0757a8db-bfbc-423e-ab2e-4929cc5eba14,1128,,,"[44.0, 36.0]",7535,32,,1.9138203,,,Left Foot,,,"[39.0, 50.0]",Ground Pass,14.866069,,Branislav Ivanović,5594.0,,,,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,65,Serbia,786,['d5a8ba4a-90ba-48db-b61a-ad4a4488e546'],6,,,,,,,,,,,,,,,,,Serbia,786,00:32:06.448,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,,3468efbf-d4a4-4de1-a507-b4f09a4ba4df,1131,,,"[41.0, 51.0]",7535,32,,-2.3561945,,,Right Foot,,,"[33.0, 43.0]",Ground Pass,11.313708,,Nikola Milenković,5603.0,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,65,Serbia,786,['d5650dcc-07ea-4f8b-907a-9c1826fe7f5f'],8,,,,,,,,,,,,,,,,,Serbia,786,00:32:08.888,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,1d63c5a0-d13f-4eae-b405-cefffe220886,1134,,,"[34.0, 43.0]",7535,32,,-1.4141945,,,Right Foot,,,"[37.0, 24.0]",Ground Pass,19.235384,,Duško Tošić,5580.0,,,,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,65,Serbia,786,['6a6d1424-98ec-476f-b3e7-e0e949b8883b'],11,,,,,,,,,,,,,,,,,Serbia,786,00:32:11.168,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,,,bc2b77d5-162d-4b32-80d4-db2f241cc2e8,1137,,,"[39.0, 23.0]",7535,32,,0.7086263,,,Left Foot,,,"[46.0, 29.0]",Ground Pass,9.219544,,Nemanja Matić,3381.0,,,,1,Regular Play,Duško Tošić,5580.0,Left Center Back,65,Serbia,786,['759edf99-e0ef-4491-8525-b4bc817786c5'],13,,,,,,,,,,,,,,,,,Serbia,786,00:32:13.968,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,,f8c61a56-826a-4694-b3c2-7d9e83864873,1140,,,"[49.0, 23.0]",7535,32,,2.1112158,,,Left Foot,,,"[37.0, 43.0]",Ground Pass,23.323807,,Nikola Milenković,5603.0,,,,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,65,Serbia,786,['59235b59-0fa1-4536-b7c2-c35d09fd0384'],19,,,,,,,,,,,,,,,,,Serbia,786,00:32:19.368,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,,ee79659e-5f3b-4671-8a9b-3dbc29055478,1143,,,"[45.0, 50.0]",7535,32,,1.1760052,,,Left Foot,,,"[55.0, 74.0]",Ground Pass,26.0,,Branislav Ivanović,5594.0,,,,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,65,Serbia,786,['fc2127d7-aba4-481e-8cf7-4e5508afdaa5'],23,,,,,,,,,,,,,,,,,Serbia,786,00:32:23.408,Pass,
,,,,,,,,,,,,0.227,,,,,,,,,,,,,02da4750-0c96-46eb-b88d-7930fc708610,1146,,,"[59.0, 78.0]",7535,32,,-1.815775,,,Right Foot,,,"[58.0, 74.0]",High Pass,4.1231055,Incomplete,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,65,Serbia,786,['73dfedd6-6632-47bd-a9da-49bc68dc000c'],26,,,,,,,,,,,,,,,,,Serbia,786,00:32:26.288,Pass,
,,,,,,,,,,,,1.48,,,,,,,,,,,,,69087090-2c18-4d02-aae6-c3d1cd5a6dce,1148,,,"[54.0, 80.0]",7535,32,,-0.9453113,,,,,,"[67.0, 62.0]",High Pass,22.203604,,Sergej Milinković-Savić,5589.0,,,Throw-in,1,From Throw In,Branislav Ivanović,5594.0,Right Back,66,Serbia,786,['edb521d0-2bb6-47ca-9862-e8e548101356'],55,,,,,,,,,,,,,,,,,Serbia,786,00:32:55.688,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,4b28fddd-e7ca-477d-b80a-647dd2a31cac,1150,,,"[67.0, 63.0]",7535,32,,0.9048271,,,Head,,,"[78.0, 77.0]",High Pass,17.804493,,Luka Milivojević,3455.0,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,66,Serbia,786,['c871b81a-3b45-4269-8a69-3fb0237c442a'],57,,,,,,,,,,,,,,,,,Serbia,786,00:32:57.168,Pass,
,,,,,,,,,,,,1.907,,,,,,,,,,,,,677a7c76-85f7-4abd-a0cc-ca362d666121,1152,,,"[76.0, 78.0]",7535,32,,-0.98279375,,,Right Foot,,,"[92.0, 54.0]",High Pass,28.84441,Incomplete,,,,,,1,From Throw In,Luka Milivojević,3455.0,Right Center Midfield,66,Serbia,786,['09a1d264-64df-4c03-a014-da3ca3de80bf'],58,,,,,,,,,,,,,,,,,Serbia,786,00:32:58.848,Pass,
,,,,,,,,,,,,3.68,,,,,,,,,,,,,409879fd-e5be-4b91-a62b-ca4c376849ad,1156,,,"[28.0, 19.0]",7535,33,,-0.515549,,,Left Foot,,,"[58.0, 2.0]",High Pass,34.48188,,Johan Alberto Venegas Ulloa,5595.0,,,,1,From Throw In,Giancarlo González Castro,5584.0,Center Back,66,Serbia,786,"['86013023-4c05-4b42-b457-2974048dffc4', 'a431e23d-e8e2-4eca-8570-0330d585002e']",2,,,,,,,,,,,,,,,,,Costa Rica,795,00:33:02.115,Pass,True
,,,,,,,,,,,,1.68,,,,,,,,,,,,,da142f77-8fe6-4c73-8342-364d922a43d7,1161,,,"[67.0, 80.0]",7535,33,,-0.63502675,,,,,,"[86.0, 66.0]",High Pass,23.600847,,Aleksandar Mitrović,4269.0,,,Throw-in,1,From Throw In,Branislav Ivanović,5594.0,Right Back,67,Serbia,786,['b3077046-d7bc-4255-bb77-4a8c9d766a55'],16,,,,,,,,,,,,,,,,,Serbia,786,00:33:16.648,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,8b901e4c-30ea-479c-ad0e-6fe262ebac2a,1163,,,"[88.0, 67.0]",7535,33,,1.5707964,,,Right Foot,,,"[88.0, 80.0]",Low Pass,13.0,Out,Dušan Tadić,3831.0,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,67,Serbia,786,['ecec3877-2744-4993-b80a-580f059f8e59'],18,,,,,,,,,,,,,,,,,Serbia,786,00:33:18.328,Pass,
,,,,,,,,,,,,1.76,,,,,,,,,,,,,2ce93476-4057-44f0-92fa-d50d2dfa850c,1165,,,"[38.0, 2.0]",7535,33,,0.18311082,,,,,,"[65.0, 7.0]",High Pass,27.45906,Incomplete,Johan Alberto Venegas Ulloa,5595.0,,,Throw-in,1,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,68,Costa Rica,795,"['62423043-3425-4700-8e4e-2a43dab94f59', 'aad9221c-5136-486e-8984-2aa5389e390f']",42,,,,,,,,,,,,,,,,,Costa Rica,795,00:33:42.715,Pass,
,,,,,,,,,,,,1.213,,,,,,,,,,,,,aad9221c-5136-486e-8984-2aa5389e390f,1167,,,"[56.0, 74.0]",7535,33,,0.0,,,Head,,,"[74.0, 74.0]",Low Pass,18.0,,Sergej Milinković-Savić,5589.0,,,Recovery,1,From Throw In,Branislav Ivanović,5594.0,Right Back,68,Costa Rica,795,"['2ce93476-4057-44f0-92fa-d50d2dfa850c', '34f24aa8-7e40-4c2c-8c19-536afeafd0ca']",44,,,,,,,,,,,,,,,,,Serbia,786,00:33:44.475,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,,70032023-2a8d-4778-a3f3-8fb7d7bd7f86,1173,,,"[77.0, 80.0]",7535,34,,-0.8519663,,,,,,"[91.0, 64.0]",High Pass,21.260292,Incomplete,Aleksandar Mitrović,4269.0,,,Throw-in,1,From Throw In,Branislav Ivanović,5594.0,Right Back,69,Serbia,786,"['bb101cb4-09c5-426a-bb6c-1b2025153eb4', 'f543ae73-4e87-4342-b2f2-6ed437fe19ca']",3,,,,,,,,,,,,,,,,,Serbia,786,00:34:03.955,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,,bb101cb4-09c5-426a-bb6c-1b2025153eb4,1175,,,"[30.0, 17.0]",7535,34,,-0.49934673,,,Head,,,"[41.0, 11.0]",High Pass,12.529964,,Johan Alberto Venegas Ulloa,5595.0,,,Recovery,1,From Throw In,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,69,Serbia,786,"['70032023-2a8d-4778-a3f3-8fb7d7bd7f86', 'e413798a-38d0-4750-a539-1fd56d56e5ab']",5,,,,,,,,,,,,,,,,,Costa Rica,795,00:34:05.795,Pass,
,,,,,,,,,,,,0.4,,,,,,,,,,,,,ed546431-8488-4579-8429-9b66f3fe0b3b,1179,,,"[32.0, 2.0]",7535,34,,1.5707964,,,Right Foot,,,"[32.0, 4.0]",Ground Pass,2.0,Incomplete,,,,,,1,From Throw In,Johan Alberto Venegas Ulloa,5595.0,Left Wing,69,Serbia,786,"['df768862-802a-4aee-ae6b-079241a13fb8', 'e0ce3b67-d54c-4771-9fca-f49440713eda']",9,,,,,,,,,,,,,,,,,Costa Rica,795,00:34:09.915,Pass,True
,,,,,,,,,,,,0.853,,,,,,,,,,,,,9cbf20d7-2182-4627-a92d-f26d74b4ae11,1181,,,"[95.0, 77.0]",7535,34,,-1.3258177,,,Right Foot,,,"[96.0, 73.0]",High Pass,4.1231055,,Sergej Milinković-Savić,5589.0,,,Recovery,1,From Throw In,Luka Milivojević,3455.0,Right Center Midfield,69,Serbia,786,['1e639792-56c7-4429-a08a-2f3f65057d56'],10,,,,,,,,,,,,,,,,,Serbia,786,00:34:10.675,Pass,
,,,,,,,,,,,,0.54,,,,,,,,,,,,,d519de1f-2374-4c39-ae22-75fe989c3c21,1184,,,"[96.0, 75.0]",7535,34,,-1.4464413,,,Right Foot,,,"[97.0, 67.0]",Ground Pass,8.062258,,Aleksandar Mitrović,4269.0,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,69,Serbia,786,['890c1d09-1c6f-42e3-a430-9e78daf8092b'],13,,,,,,,,,,,,,,,,,Serbia,786,00:34:13.128,Pass,
,,,,,,,,,,,,1.52,,,,,,,,,,,,,05bc0141-ea76-4314-aa52-c6d2c686b289,1188,,,"[107.0, 64.0]",7535,34,,0.8379812,,,Right Foot,,,"[116.0, 74.0]",Ground Pass,13.453624,,Dušan Tadić,3831.0,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,69,Serbia,786,['006fef14-a7f9-4e03-b9e2-24733492e2f9'],17,,,,,,,,,,,,,,,,,Serbia,786,00:34:17.248,Pass,
,,,,,,,,,,,,1.547,,,,,,,,,,,,,22a3836b-4cc3-45c6-b9ad-8732e49f346c,1195,,,"[117.0, 76.0]",7535,35,,-1.5430257,,,Right Foot,True,,"[118.0, 40.0]",High Pass,36.013885,Incomplete,,,,,Free Kick,1,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,70,Serbia,786,['3f3d80e9-e4f2-4d20-a410-5471f587f27f'],5,,,,,,,,,,,,,,,,,Serbia,786,00:35:05.968,Pass,
,,,,,,,,,,,,3.173,,,,,,,,,,,,,972f2c45-689e-41a6-b5e4-4e5607fafa0a,1198,,,"[86.0, 41.0]",7535,35,True,2.0344439,,,,,,"[79.0, 55.0]",High Pass,15.652476,,Duško Tošić,5580.0,,,Recovery,1,From Free Kick,Dušan Tadić,3831.0,Right Midfield,70,Serbia,786,"['7cc4d816-abf3-4345-8afb-482d9992df52', 'ccc4e4ae-d1eb-43d0-9b1b-3dc23057315e']",10,,,,,,,,,,,,,,,,,Serbia,786,00:35:10.515,Pass,True
,,,,,,,,,,,,1.24,,,,,,,,,,,,,28a78554-2b1e-41ca-807b-bbe0a5ff3960,1200,,,"[80.0, 53.0]",7535,35,,0.14888994,,,Head,,,"[100.0, 56.0]",High Pass,20.22375,,Sergej Milinković-Savić,5589.0,,,,1,From Free Kick,Duško Tošić,5580.0,Left Center Back,70,Serbia,786,['48d05dfb-ea37-41bb-b727-3903119511bf'],13,,,,,,,,,,,,,,,,,Serbia,786,00:35:13.688,Pass,
,,,,,,,,,,,,4.533,,,,,,,,,,,,,cd2bd7f0-163c-4cb9-9343-3c4ddda345a4,1206,,,"[34.0, 34.0]",7535,36,,0.11542666,,,Right Foot,,,"[103.0, 42.0]",High Pass,69.46222,Unknown,,,,,,1,Regular Play,Giancarlo González Castro,5584.0,Center Back,71,Costa Rica,795,,55,,,,,,,,,,,,,,,,,Costa Rica,795,00:36:55.995,Pass,
,,,,,,,,,,,,3.507,,,,,,,,,,,,,a5879852-fa19-4c44-88ac-a67f2906e427,1209,,,"[16.0, 50.0]",7535,37,,0.10409994,,,Right Foot,,,"[83.0, 57.0]",High Pass,67.36468,Incomplete,,,,,,1,Regular Play,Vladimir Stojković,5601.0,Goalkeeper,72,Serbia,786,['1a891a63-d445-4622-981b-9e004a4dcf1a'],18,,,,,,,,,,,,,,,,,Serbia,786,00:37:18.168,Pass,
,,,,,,,,,,,,4.333,,,,,,,,,,,,,1a891a63-d445-4622-981b-9e004a4dcf1a,1210,,,"[38.0, 24.0]",7535,37,,-0.41012734,,,Head,,,"[84.0, 4.0]",High Pass,50.159744,Incomplete,Johan Alberto Venegas Ulloa,5595.0,,,Recovery,1,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,72,Serbia,786,"['66935a6a-986e-4432-a98f-8a8a536529b2', '732ce8db-c2e6-4edf-a94e-504ce874c862', 'a5879852-fa19-4c44-88ac-a67f2906e427']",21,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:21.675,Pass,
,,,,,,,,,,,,1.533,,,,,,,,,,,,,f1eefaa4-f86c-4c33-bb49-e301d6edaa50,1213,,,"[82.0, 2.0]",7535,37,,0.30805278,,,,,,"[104.0, 9.0]",High Pass,23.086792,,Johan Alberto Venegas Ulloa,5595.0,,,Throw-in,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,73,Costa Rica,795,['e8073057-8ab0-4ebf-a8b2-bdfe85188c8c'],44,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:44.875,Pass,
,,,,,,,,,,,,1.653,,,,,,,,,,,,,463f01e7-e243-4ede-8d32-650e5b38fc94,1220,,,"[20.0, 76.0]",7535,37,,-0.4346702,,,Right Foot,,,"[48.0, 63.0]",High Pass,30.870699,Incomplete,Aleksandar Mitrović,4269.0,,,Recovery,1,From Throw In,Branislav Ivanović,5594.0,Right Back,73,Costa Rica,795,"['1df931a7-94f2-4c53-b175-1bdb681d9149', 'd0148665-91e8-4817-b73b-18da90b33946']",49,,,,,,,,,,,,,,,,,Serbia,786,00:37:49.755,Pass,
,,,,,,,,,,,,2.227,,,,,,,,,,,,,e669b3ae-3fb0-42e2-8948-8c1dacdcf607,1223,,,"[36.0, 60.0]",7535,37,,-1.2220253,,,Left Foot,,,"[44.0, 38.0]",High Pass,23.409399,Incomplete,,,,,Recovery,1,From Throw In,Duško Tošić,5580.0,Left Center Back,73,Costa Rica,795,['968988b6-15c9-43e5-a845-69a5e942ce44'],53,,,,,,,,,,,,,,,,,Serbia,786,00:37:53.128,Pass,
,,,,,,,,,,,,3.133,,,,,,,,,,,,,968988b6-15c9-43e5-a845-69a5e942ce44,1225,,,"[77.0, 43.0]",7535,37,,0.5585993,,,Head,,,"[101.0, 58.0]",High Pass,28.301943,Incomplete,Bryan Ruiz González,5592.0,,,Recovery,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,73,Costa Rica,795,"['1ffb643d-67f4-4fac-81cb-c61feb161e59', '6923ebfa-80a2-453f-b61f-3a033008acc7', 'c7416111-3bb4-48a4-9588-3515632054e7', 'e669b3ae-3fb0-42e2-8948-8c1dacdcf607']",55,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:55.355,Pass,True
,,,,,,,,,,,,4.427,,,,,,,,,,,,,c7416111-3bb4-48a4-9588-3515632054e7,1227,,,"[20.0, 23.0]",7535,37,,0.15499674,,,Left Foot,,,"[52.0, 28.0]",High Pass,32.38827,Incomplete,,,,,Recovery,1,From Throw In,Aleksandar Kolarov,5596.0,Left Back,73,Costa Rica,795,"['3c3fba72-2e4d-415d-9a1a-e8620ad3d717', '968988b6-15c9-43e5-a845-69a5e942ce44']",58,,,,,,,,,,,,,,,,,Serbia,786,00:37:58.488,Pass,
,,,,,,,,,,,,3.013,,,,,,,,,,,,,3c3fba72-2e4d-415d-9a1a-e8620ad3d717,1228,,,"[69.0, 53.0]",7535,38,,1.5323538,,,Head,,,"[70.0, 79.0]",High Pass,26.019224,,Cristian Gamboa Luna,5602.0,,,Recovery,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,73,Costa Rica,795,"['41d94a42-4d1e-4852-bfbf-1c3532f8b1ee', 'c7416111-3bb4-48a4-9588-3515632054e7']",2,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:02.915,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,b8721cd4-3639-4d4e-a764-abce480a4d63,1230,,,"[72.0, 79.0]",7535,38,,-0.67474097,,,Right Foot,,,"[77.0, 75.0]",Low Pass,6.4031243,,Bryan Ruiz González,5592.0,,,,1,From Throw In,Cristian Gamboa Luna,5602.0,Right Wing Back,73,Costa Rica,795,['e6a22174-b613-4f45-9d6a-f6cb785fca4d'],5,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:05.928,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,28c7b543-7207-4fd3-8ba4-4bf5dba49405,1234,,,"[82.0, 77.0]",7535,38,,-1.3258177,,,Left Foot,,,"[86.0, 61.0]",Ground Pass,16.492422,,Celso Borges Mora,5582.0,,,,1,From Throw In,Bryan Ruiz González,5592.0,Right Wing,73,Costa Rica,795,['82300bac-8b59-4bbb-aea1-b84ad7e7885c'],10,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:10.075,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,,ee4f9ff5-93ac-4d63-b0eb-cb2785b37aae,1236,,,"[86.0, 61.0]",7535,38,,1.9890207,,,Left Foot,,,"[82.0, 70.0]",Low Pass,9.848858,,Bryan Ruiz González,5592.0,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,73,Costa Rica,795,['716db044-5a5f-4599-a74d-10de557d261e'],10,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:10.755,Pass,
,,,,,,,,,,,,1.12,,,,,,,,,,,,,7dd75a32-98e1-4cf9-acbc-4d051624ddf4,1239,,,"[81.0, 70.0]",7535,38,,0.14189705,,,Left Foot,,,"[88.0, 71.0]",Low Pass,7.071068,,Celso Borges Mora,5582.0,,,,1,From Throw In,Bryan Ruiz González,5592.0,Right Wing,73,Costa Rica,795,['bb3cfdd1-073e-4b65-90a9-39fd7344f5e4'],11,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:11.715,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,,3dd34bdc-c7ce-455f-b06c-05e1dfe23e77,1241,,,"[87.0, 72.0]",7535,38,,0.7853982,,,Right Foot,,,"[94.0, 79.0]",Ground Pass,9.899495,,Cristian Gamboa Luna,5602.0,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,73,Costa Rica,795,['5db7ad29-fdab-4da2-a6d4-bc43c7adc67d'],12,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:12.835,Pass,
,,,,,,,,,,,,2.253,,,,,,,,,,,,,b3a8872f-011c-47bf-b17d-1b56fa18993a,1244,,,"[90.0, 80.0]",7535,38,,-0.95054686,,,Right Foot,,,"[105.0, 59.0]",Ground Pass,25.806976,Incomplete,Bryan Ruiz González,5592.0,,,,1,From Throw In,Cristian Gamboa Luna,5602.0,Right Wing Back,73,Costa Rica,795,"['90efc79c-ccee-4f88-aaeb-6a7de814176b', 'be5a751a-38d8-44ea-80f5-89f5ab7c0e6d']",15,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:15.635,Pass,
,,,,,,,,,,,,1.267,,,,,,,,,,,,,be5a751a-38d8-44ea-80f5-89f5ab7c0e6d,1246,,,"[16.0, 22.0]",7535,38,,-0.16514868,,,Left Foot,,,"[28.0, 20.0]",Ground Pass,12.165525,Incomplete,,,,,Recovery,1,From Throw In,Duško Tošić,5580.0,Left Center Back,73,Costa Rica,795,"['b3a8872f-011c-47bf-b17d-1b56fa18993a', 'eeda725d-369b-4b87-8fd1-8971e9459110']",17,,,,,,,,,,,,,,,,,Serbia,786,00:38:17.888,Pass,
,,,,,,,,,,,,0.733,,,,,,,,,,,,,cdafef96-ada1-4365-9238-aa53ff13d63e,1250,,,"[93.0, 62.0]",7535,38,,-1.5707964,3f0d1e16-75b9-4fd9-9a25-f722bcdaa619,,Right Foot,,,"[93.0, 53.0]",Ground Pass,9.0,,Marcos Danilo Ureña Porras,5586.0,True,,,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,73,Costa Rica,795,"['cdd37d6f-98b2-4a38-8a7d-ae0a7a17ef3b', 'f83c8800-0b08-4e4e-ab56-818ccf60f955']",19,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:19.955,Pass,True
,,,,,,,,,,,,3.0,,,,,,,,,,,,,e2553187-1b8a-4832-84fc-ed352ecec777,1258,,,"[6.0, 40.0]",7535,38,,0.13255154,,,Right Foot,,,"[81.0, 50.0]",High Pass,75.66373,Incomplete,Aleksandar Mitrović,4269.0,,,Goal Kick,1,From Goal Kick,Vladimir Stojković,5601.0,Goalkeeper,74,Serbia,786,"['bd9d122a-ce2f-472f-8634-d283c02637b8', 'c857d2c4-9048-4aab-bde6-00d2200239be']",57,,,,,,,,,,,,,,,,,Serbia,786,00:38:57.635,Pass,
,,,,,,,,,,,,2.493,,,,,,,,,,,,,c857d2c4-9048-4aab-bde6-00d2200239be,1261,,,"[40.0, 31.0]",7535,39,True,0.1308274,,,,,,"[78.0, 36.0]",High Pass,38.327538,,Marcos Danilo Ureña Porras,5586.0,,,Recovery,1,From Goal Kick,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,74,Serbia,786,"['6732319d-d973-43d8-8ced-10bee528fb53', 'e2553187-1b8a-4832-84fc-ed352ecec777', 'f5b54557-d9fc-4c91-b993-cc07cb711988']",0,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:00.635,Pass,True
,,,,,,,,,,,,1.92,,,,,,,,,,,,,141f2c5d-f654-40ea-9219-057473234323,1267,,,"[31.0, 43.0]",7535,39,,-3.1045725,,,Left Foot,,,"[4.0, 42.0]",Ground Pass,27.018513,,Vladimir Stojković,5601.0,,,Recovery,1,From Goal Kick,Duško Tošić,5580.0,Left Center Back,74,Serbia,786,"['3ea80f4f-8932-4165-8937-486c6dfa2f69', '42d0cdd4-2428-496e-8108-7c6d1afc726f']",5,,,,,,,,,,,,,,,,,Serbia,786,00:39:05.368,Pass,True
,,,,,,,,,,,,2.76,,,,,,,,,,,,,40b41b95-cc6d-43c1-839f-417e23d16bd4,1271,,,"[4.0, 47.0]",7535,39,,0.36314702,,,Right Foot,,,"[54.0, 66.0]",High Pass,53.488316,Incomplete,,,,,,1,From Goal Kick,Vladimir Stojković,5601.0,Goalkeeper,74,Serbia,786,"['35dcde5d-2a63-4212-ba00-8d24c60f3131', '44ca84fb-b165-4c97-9861-5a5bfd4ab0c2']",8,,,,,,,,,,,,,,,,,Serbia,786,00:39:08.488,Pass,True
,,,,,,,,,,,,1.733,,,,,,,,,,,,,d280a2a9-d7b9-4f00-9af1-05f0b000af5b,1275,,,"[84.0, 6.0]",7535,39,,-0.38050637,,,Left Foot,,,"[94.0, 2.0]",Ground Pass,10.770329,,Johan Alberto Venegas Ulloa,5595.0,,,,1,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,75,Costa Rica,795,"['d20fa986-7602-47c4-bc46-995b716af5bb', 'd42b2acd-842a-4197-9f0a-7eafa2fd10a9']",13,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:13.195,Pass,True
,,,,,,,,,,,,2.373,,,,,,,,,,,,,94b1d2b8-d832-4f4e-8894-b6e30d2068a1,1278,,,"[95.0, 4.0]",7535,39,,0.5123895,,,Left Foot,,,"[111.0, 13.0]",Ground Pass,18.35756,,Francisco Javier Calvo Quesada,5600.0,,,,1,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Left Wing,75,Costa Rica,795,['b93dc525-5aa9-43d3-a418-99f2efd39815'],15,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:15.835,Pass,
,,,,,,,,,,,,0.653,,,,,,,,,,,,,02f35d59-7b2a-4e50-b5a0-6ede2a7d1518,1282,,,"[117.0, 13.0]",7535,39,,3.1415927,,,Left Foot,,,"[115.0, 13.0]",Ground Pass,2.0,Incomplete,,,,,,1,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,75,Costa Rica,795,"['030a4816-d5ca-4c2a-9e97-ab71e9f91e4d', '90ce420f-3e6a-48bc-865e-5fb8e951b542']",18,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:18.715,Pass,True
,,,,,,,,,,,,1.293,,,,,,,,,,,,,34b499a3-1f61-4798-997d-1eee1530aeee,1284,,,"[120.0, 1.0]",7535,39,,1.6475682,,,Right Foot,,,"[117.0, 40.0]",High Pass,39.115215,Incomplete,,,,,Corner,1,From Corner,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,76,Costa Rica,795,['dd2dd7cd-15d6-45fd-ba15-f191f0a06a3b'],45,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:45.675,Pass,
