50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.013,,,,,,,,,,,,78d10107-aaee-4aab-a625-9e3626d79c23,1028,,,"[64.0, 7.0]",7548,23,,-0.41822433,,,Left Foot,,,"[73.0, 3.0]",,Ground Pass,9.848858,,Neymar da Silva Santos Junior,4320.0,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,38,Brazil,781,"['aa18edba-e992-41d9-8a49-c1a921102efa', 'baacdbcd-9bc3-4d80-9ca3-37d29723cbc5']",32,,,,,,,,,,,,,,,,,Brazil,781,00:23:32.000,Pass,True
,,,,,,,,,,,,,,1.28,,,,,,,,,,,,a214b035-b05a-4e80-8a31-58ae27833d92,1031,,,"[76.0, 3.0]",7548,23,,0.71883,,,Left Foot,,,"[92.0, 17.0]",,Low Pass,21.260292,,Gabriel Fernando de Jesus,3202.0,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,38,Brazil,781,['73d8aa15-58cd-4ca6-ba45-5308363de2c9'],35,,,,,,,,,,,,,,,,,Brazil,781,00:23:35.613,Pass,
,,,,,,,,,,,,,,0.28,,,,,,,,,,,,638faa0f-9c59-4b3e-9e53-aa8e86ee3577,1034,,,"[94.0, 23.0]",7548,23,,-0.32175055,,,Right Foot,,,"[97.0, 22.0]",,Ground Pass,3.1622777,Incomplete,Marcelo Vieira da Silva Júnior,5552.0,,,,1,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,38,Brazil,781,"['37434223-e097-45f2-9abd-fec05dd82ffb', '8f06dcdb-6a83-49fb-9e27-a0d7ce0cadbc']",37,,,,,,,,,,,,,,,,,Brazil,781,00:23:37.840,Pass,
,,,,,,,,,,,,,,1.12,,,,,,,,,,,,3b1d9c08-e3f4-40d4-a2db-4696879bc732,1037,,,"[32.0, 67.0]",7548,23,,0.5880026,,,Right Foot,,,"[47.0, 77.0]",,Ground Pass,18.027756,,Johan Alberto Venegas Ulloa,5595.0,,,Recovery,1,Regular Play,Celso Borges Mora,5582.0,Right Center Midfield,39,Costa Rica,795,['65ee3e96-a470-444d-8ba3-a24bcbb14a0d'],40,,,,,,,,,,,,,,,,,Costa Rica,795,00:23:40.080,Pass,
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,7adeb681-e42e-4fb3-85ca-4d473ea1a261,1041,,,"[42.0, 78.0]",7548,23,,-2.819842,,,Left Foot,,,"[30.0, 74.0]",,Ground Pass,12.649111,,Cristian Gamboa Luna,5602.0,,,,1,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Right Wing,39,Costa Rica,795,"['35ad8a73-d58c-43d7-b290-3eb91c124a65', 'f6977400-c22d-40a4-832c-454ccc4525ed']",41,,,,,,,,,,,,,,,,,Costa Rica,795,00:23:41.800,Pass,True
,,,,,,,,,,,,,,2.4,,,,,,,,,,,,e9c1f9e2-5a52-474d-aa0b-2b48fb76a8ec,1043,,,"[30.0, 72.0]",7548,23,,-0.5611634,,,Right Foot,,,"[65.0, 50.0]",,High Pass,41.340054,,Marcos Danilo Ureña Porras,5586.0,,,,1,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,39,Costa Rica,795,['36afe19f-57de-42d0-bde3-cf11a321c475'],42,,,,,,,,,,,,,,,,,Costa Rica,795,00:23:42.760,Pass,
,,,,,,,,,,,,,,1.8,,,,,,,,,,,,4d31211d-0041-438d-b351-38dd242e9754,1045,,,"[65.0, 51.0]",7548,23,,1.19029,,,Head,,,"[69.0, 61.0]",,Low Pass,10.770329,Incomplete,,,,,,1,Regular Play,Marcos Danilo Ureña Porras,5586.0,Center Forward,39,Costa Rica,795,['23219516-ecf3-44cc-bbdb-cc3c10ff6f2c'],45,,,,,,,,,,,,,,,,,Costa Rica,795,00:23:45.160,Pass,
,,,,,,,,,,,,,,1.36,,,,,,,,,,,,df82cf2a-a3d3-44c8-91a1-8f21663ce90d,1048,,,"[44.0, 30.0]",7548,23,,-0.48995733,,,Right Foot,,,"[59.0, 22.0]",,Ground Pass,17.0,,Carlos Henrique Casimiro,5539.0,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,40,Brazil,781,['203981e4-d7dc-4499-80f6-d6b9f10d3966'],50,,,,,,,,,,,,,,,,,Brazil,781,00:23:50.680,Pass,
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,808091f1-34dd-4e31-9a00-44128f8f9323,1051,,,"[58.0, 23.0]",7548,23,,-0.87605804,,,Right Foot,,,"[63.0, 17.0]",,Ground Pass,7.81025,,Neymar da Silva Santos Junior,4320.0,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,40,Brazil,781,['930ae6c2-eb39-4530-84df-0b3e98194fae'],53,,,,,,,,,,,,,,,,,Brazil,781,00:23:53.400,Pass,
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,d39f2dfb-89c7-4d5e-82a1-095cc2c9a2fc,1054,,,"[66.0, 16.0]",7548,23,,0.066568166,,,Right Foot,,,"[96.0, 18.0]",,Ground Pass,30.066593,,Gabriel Fernando de Jesus,3202.0,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,40,Brazil,781,['72c9a19a-a9d3-491d-b606-6d347ad43612'],55,,,,,,,,,,,,,,,,,Brazil,781,00:23:55.920,Pass,
,,,,,,,,,,,,,,1.4,,,,,,,,,,,,d0e4f146-fd18-4f68-9b1b-ec70a651f1a7,1059,,,"[102.0, 2.0]",7548,24,,1.4711276,,,,,,"[103.0, 12.0]",,Low Pass,10.049875,,Philippe Coutinho Correia,3501.0,,,Throw-in,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,41,Brazil,781,['2f7d11df-69b0-442f-83d7-6139b3a78f52'],7,,,,,,,,,,,,,,,,,Brazil,781,00:24:07.400,Pass,
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,502d769e-8bf4-4c8b-81cc-409fc1c536f9,1062,,,"[103.0, 14.0]",7548,24,,-1.5707964,,,Right Foot,,,"[103.0, 3.0]",,Ground Pass,11.0,,Marcelo Vieira da Silva Júnior,5552.0,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,41,Brazil,781,['df9b2e7f-2019-4c59-ad4c-96f56e0ba8e3'],9,,,,,,,,,,,,,,,,,Brazil,781,00:24:09.000,Pass,
,,,,,,,,,,,,,,1.28,,,,,,,,,,,,a4b9201e-d082-48c7-a399-c432186e1740,1065,,,"[102.0, 2.0]",7548,24,,2.4227626,,,Left Foot,,,"[94.0, 9.0]",,Ground Pass,10.630146,,Neymar da Silva Santos Junior,4320.0,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,41,Brazil,781,['faecd5c2-28e0-4497-9dbe-01f1944d8dbd'],10,,,,,,,,,,,,,,,,,Brazil,781,00:24:10.560,Pass,
,,,,,,,,,,,,,,2.56,,,,,,,,,,,,b47dfddc-a0bb-414c-a1b6-81d4e3dacbc9,1068,,,"[94.0, 13.0]",7548,24,,1.0655061,,,Right Foot,True,,"[120.0, 60.0]",,High Pass,53.712196,Out,,,,True,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,41,Brazil,781,,12,,,,,,,,,,,,,,,,,Brazil,781,00:24:12.720,Pass,
,,,,,,,,,,,,,,3.52,,,,,,,,,,,,0364f4c9-19be-4b85-867f-0edd2c60fd3b,1069,,,"[7.0, 36.0]",7548,24,,0.59578454,,,Right Foot,,,"[66.0, 76.0]",,High Pass,71.281136,,Cristian Gamboa Luna,5602.0,,True,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,42,Costa Rica,795,['5eee23fa-07cf-470f-9a51-864d43567ede'],38,,,,,,,,,,,,,,,,,Costa Rica,795,00:24:38.280,Pass,
,,,,,,,,,,,,,,6.04,,,,,,,,,,,,f53d1764-8c1e-4921-bc80-1908af3b85c0,1071,,,"[66.0, 76.0]",7548,24,,-0.07677189,,,Head,,,"[105.0, 73.0]",,High Pass,39.115215,Incomplete,,,,,,1,From Goal Kick,Cristian Gamboa Luna,5602.0,Right Wing Back,42,Costa Rica,795,['acf47d8a-3609-4509-8b44-26f9c56a8c77'],41,,,,,,,,,,,,,,,,,Costa Rica,795,00:24:41.800,Pass,
,,,,,,,,,,,,,,2.16,,,,,,,,,,,,5c122942-860d-4d80-bcb7-4a5ab94e0948,1074,,,"[21.0, 18.0]",7548,24,,1.3120254,,,Left Foot,,,"[30.0, 52.0]",,Ground Pass,35.17101,,Thiago Emiliano da Silva,3295.0,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,43,Brazil,781,['0227c72a-0144-41c5-a7fd-493735d235a4'],50,,,,,,,,,,,,,,,,,Brazil,781,00:24:50.400,Pass,
,,,,,,,,,,,,,,1.76,,,,,,,,,,,,69f80d5c-e878-4a8f-9a88-2ae6ec10b5c7,1077,,,"[41.0, 56.0]",7548,24,,0.60228735,,,Left Foot,,,"[57.0, 67.0]",,Ground Pass,19.416489,,Fágner Conserva Lemos,5838.0,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,43,Brazil,781,['d9ad079e-1369-4db8-818d-2a7ea047696e'],54,,,,,,,,,,,,,,,,,Brazil,781,00:24:54.400,Pass,
,,,,,,,,,,,,,,2.2,,,,,,,,,,,,c9ed2d30-0573-4363-89ab-bf0124ee2674,1080,,,"[60.0, 60.0]",7548,24,,-1.5707964,,,Right Foot,,,"[60.0, 41.0]",,Ground Pass,19.0,,Carlos Henrique Casimiro,5539.0,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,43,Brazil,781,['481fd140-60af-4060-8508-89f219cda8e9'],59,,,,,,,,,,,,,,,,,Brazil,781,00:24:59.440,Pass,
,,,,,,,,,,,,,,2.08,,,,,,,,,,,,6ff398d4-f4b7-426a-8b5d-45b570d04410,1083,,,"[60.0, 43.0]",7548,25,,-1.5707964,,,Right Foot,,,"[60.0, 12.0]",,Ground Pass,31.0,,Marcelo Vieira da Silva Júnior,5552.0,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,43,Brazil,781,['92dec75c-46ab-4b89-8368-57644770d04c'],1,,,,,,,,,,,,,,,,,Brazil,781,00:25:01.800,Pass,
,,,,,,,,,,,,,,1.56,,,,,,,,,,,,0af517b6-a929-4c6d-a819-536c0be93a01,1086,,,"[64.0, 16.0]",7548,25,,0.0,,,Left Foot,,,"[92.0, 16.0]",,Ground Pass,28.0,Incomplete,Gabriel Fernando de Jesus,3202.0,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,43,Brazil,781,"['2c8503ba-08da-4692-8339-1f83c4070c97', 'c5cd5645-8a4d-4d62-9fde-bc3dd6c69b25']",4,,,,,,,,,,,,,,,,,Brazil,781,00:25:04.960,Pass,
,,,,,,,,,,,,,,1.493,,,,,,,,,,,,c5cd5645-8a4d-4d62-9fde-bc3dd6c69b25,1088,,,"[29.0, 65.0]",7548,25,,1.3101939,,,Right Foot,,,"[33.0, 80.0]",,Ground Pass,15.524175,Out,Cristian Gamboa Luna,5602.0,,,Recovery,1,Regular Play,Johnny Acosta Zamora,5590.0,Right Center Back,43,Brazil,781,"['0af517b6-a929-4c6d-a819-536c0be93a01', '1b49a688-1b23-4603-bbfa-a427f2068ddc']",6,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:06.520,Pass,
,,,,,,,,,,,,,,1.56,,,,,,,,,,,,af04ee57-7ec7-402d-b171-64f4b6008902,1090,,,"[83.0, 1.0]",7548,25,,2.896614,,,,,,"[71.0, 4.0]",,Low Pass,12.369317,,Marcelo Vieira da Silva Júnior,5552.0,,,Throw-in,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,44,Brazil,781,['40d2e125-a7d8-4610-8e0f-1fdc45da6fb8'],12,,,,,,,,,,,,,,,,,Brazil,781,00:25:12.080,Pass,
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,c38eaa11-3287-45d9-9de3-6eb98b29e02a,1093,,,"[70.0, 4.0]",7548,25,,1.5707964,,,Left Foot,,,"[70.0, 11.0]",,Ground Pass,7.0,,Philippe Coutinho Correia,3501.0,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,44,Brazil,781,['0e26ea69-1fe8-4945-b001-e74ade693aab'],13,,,,,,,,,,,,,,,,,Brazil,781,00:25:13.760,Pass,
,,,,,,,,,,,,,,1.28,,,,,,,,,,,,6ce409b7-84e6-4cf9-9b80-420ccb77fff8,1097,,,"[79.0, 18.0]",7548,25,,1.6162196,,,Right Foot,,,"[78.0, 40.0]",,Ground Pass,22.022715,Incomplete,José Paulo Bezzera Maciel Júnior,5542.0,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,44,Brazil,781,"['7dfec9f9-3ed6-438a-9b40-648f66554e09', '9db5fa2e-283d-4364-bd5b-2208b75949fc', 'c412d977-e4ec-4719-b2b5-e57b59962861']",20,,,,,,,,,,,,,,,,,Brazil,781,00:25:20.320,Pass,True
,,,,,,,,,,,,,,0.693,,,,,,,,,,,,7dfec9f9-3ed6-438a-9b40-648f66554e09,1099,,,"[43.0, 41.0]",7548,25,,0.7328151,,,Right Foot,,,"[53.0, 50.0]",,Ground Pass,13.453624,,Marcos Danilo Ureña Porras,5586.0,,,Recovery,1,Regular Play,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,45,Costa Rica,795,"['5dafa5d7-cbad-401a-b656-fbeaa8df1a7a', '6ce409b7-84e6-4cf9-9b80-420ccb77fff8']",21,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:21.600,Pass,
,,,,,,,,,,,,,,0.84,,,,,,,,,,,,fbfd1960-89a5-44d3-a442-35a3f9b9eeab,1103,,,"[53.0, 46.0]",7548,25,,2.3561945,,,Right Foot,,,"[50.0, 49.0]",,Ground Pass,4.2426405,,Bryan Ruiz González,5592.0,,,,1,Regular Play,Marcos Danilo Ureña Porras,5586.0,Center Forward,45,Costa Rica,795,"['6f0135d2-ff9e-40a1-ac7c-f8db82714772', '84f87bb7-5c4c-495c-9401-072b42d669da']",23,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:23.600,Pass,True
,,,,,,,,,,,,,,0.653,,,,,,,,,,,,7fc9df69-1385-49d5-91b9-39e244fe2c40,1106,,,"[49.0, 49.0]",7548,25,,3.1415927,,,Left Foot,,,"[45.0, 49.0]",,Ground Pass,4.0,,Celso Borges Mora,5582.0,,,,1,Regular Play,Bryan Ruiz González,5592.0,Left Wing,45,Costa Rica,795,"['0a705fb8-3220-4893-9e1f-05a993273c30', '6f0135d2-ff9e-40a1-ac7c-f8db82714772']",24,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:24.880,Pass,True
,,,,,,,,,,,,,,1.027,,,,,,,,,,,,b94bd70e-7821-4bb4-86eb-59d96360f6ca,1108,,,"[45.0, 49.0]",7548,25,,-0.066568166,,,Right Foot,,,"[60.0, 48.0]",,Low Pass,15.033297,,Marcos Danilo Ureña Porras,5586.0,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Center Midfield,45,Costa Rica,795,['1dbc1c6d-a446-4bce-878d-6e68769a0619'],25,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:25.533,Pass,
,,,,,,,,,,,,,,1.4,,,,,,,,,,,,b4d0089f-db06-4cc4-a4f8-9676d1d62973,1111,,,"[61.0, 49.0]",7548,25,,2.3086114,,,Right Foot,,,"[51.0, 60.0]",,Ground Pass,14.866069,,Bryan Ruiz González,5592.0,,,,1,Regular Play,Marcos Danilo Ureña Porras,5586.0,Center Forward,45,Costa Rica,795,['d0a1c6fa-d659-4cb4-ac62-b2baa31ad771'],26,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:26.560,Pass,
,,,,,,,,,,,,,,0.773,,,,,,,,,,,,1920853a-6e96-4319-9733-d859a0c82644,1114,,,"[50.0, 67.0]",7548,25,,0.67474097,,,Left Foot,,,"[65.0, 79.0]",,Ground Pass,19.209373,,Johan Alberto Venegas Ulloa,5595.0,,,,1,Regular Play,Bryan Ruiz González,5592.0,Left Wing,45,Costa Rica,795,['420e9607-6a38-4b67-bdb2-6f7721f776cc'],30,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:30.240,Pass,
,,,,,,,,,,,,,,0.76,,,,,,,,,,,,e54ddd4d-539a-408f-9eb3-4638f20e4335,1117,,,"[64.0, 79.0]",7548,25,,-1.1071488,,,Right Foot,,,"[69.0, 69.0]",,Ground Pass,11.18034,Incomplete,Cristian Gamboa Luna,5602.0,,,,1,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Right Wing,45,Costa Rica,795,"['0578e5a4-889a-426d-9143-aa2edbddc6ed', 'fd800fac-2020-4c79-a06c-a34f6f28f27b']",31,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:31.480,Pass,
,,,,,,,,,,,,,,1.093,,,,,,,,,,,,0578e5a4-889a-426d-9143-aa2edbddc6ed,1119,,,"[52.0, 12.0]",7548,25,,-1.0636978,,,Left Foot,,,"[57.0, 3.0]",,Ground Pass,10.29563,,Marcelo Vieira da Silva Júnior,5552.0,,,Recovery,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,46,Brazil,781,"['e54ddd4d-539a-408f-9eb3-4638f20e4335', 'f1af755e-eb67-4e66-a2fc-fd3f88bf0fee']",32,,,,,,,,,,,,,,,,,Brazil,781,00:25:32.240,Pass,
,,,,,,,,,,,,,,1.96,,,,,,,,,,,,49db29d8-9a5c-4dbf-81ad-c323393f2744,1122,,,"[71.0, 6.0]",7548,25,,0.0,,,Left Foot,,,"[89.0, 6.0]",,Ground Pass,18.0,,Neymar da Silva Santos Junior,4320.0,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,46,Brazil,781,['852b41da-b4d0-4635-b228-cd640ba3caf1'],35,,,,,,,,,,,,,,,,,Brazil,781,00:25:35.200,Pass,
,,,,,,,,,,,,,,1.36,,,,,,,,,,,,9d6e1a91-b862-421a-81b1-8f98c196e1b5,1133,,,"[18.0, 79.0]",7548,26,,-2.6779451,,,,,,"[6.0, 73.0]",,Low Pass,13.416408,,Thiago Emiliano da Silva,3295.0,,,Throw-in,1,From Throw In,Fágner Conserva Lemos,5838.0,Right Back,47,Brazil,781,['706f4db7-1441-4786-acf8-622979eccc9a'],26,,,,,,,,,,,,,,,,,Brazil,781,00:26:26.640,Pass,
,,,,,,,,,,,,,,2.04,,,,,,,,,,,,82fd09b1-5d7a-408c-bff6-f3d0cc613b48,1137,,,"[5.0, 75.0]",7548,26,,-1.6092389,,,Right Foot,,,"[4.0, 49.0]",,Ground Pass,26.019224,,Alisson Ramsés Becker,5547.0,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,47,Brazil,781,"['157c3cd7-2749-4a4c-986c-f2308889b557', 'e2cc3aef-b3f7-4fba-ad35-1d96b8e96052']",28,,,,,,,,,,,,,,,,,Brazil,781,00:26:28.240,Pass,True
,,,,,,,,,,,,,,2.4,,,,,,,,,,,,79672789-fefb-4ca6-8b1d-f79c5ec0aa8c,1140,,,"[7.0, 50.0]",7548,26,,-1.0679531,,,Right Foot,,,"[29.0, 10.0]",,High Pass,45.65085,,Marcelo Vieira da Silva Júnior,5552.0,,True,,1,From Throw In,Alisson Ramsés Becker,5547.0,Goalkeeper,47,Brazil,781,['368c25c6-9232-40b6-823f-aeb71cc20cff'],31,,,,,,,,,,,,,,,,,Brazil,781,00:26:31.240,Pass,
,,,,,,,,,,,,,,1.72,,,,,,,,,,,,2d96a52b-63e6-4afb-8bae-555e2daf9816,1143,,,"[32.0, 14.0]",7548,26,,0.36717382,,,Left Foot,,,"[45.0, 19.0]",,Ground Pass,13.928389,,Philippe Coutinho Correia,3501.0,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,47,Brazil,781,['f31382ec-272c-4f7e-8424-1d108fc513ba'],35,,,,,,,,,,,,,,,,,Brazil,781,00:26:35.200,Pass,
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,83231c54-fc24-4739-99d5-4c64f6c4386f,1146,,,"[54.0, 27.0]",7548,26,,1.4288993,,,Right Foot,,,"[56.0, 41.0]",,Ground Pass,14.142136,,José Paulo Bezzera Maciel Júnior,5542.0,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,47,Brazil,781,['b2fa1a66-9d14-42bb-bf79-c75b80fe9fc2'],38,,,,,,,,,,,,,,,,,Brazil,781,00:26:38.400,Pass,
,,,,,,,,,,,,,,1.44,,,,,,,,,,,,666035fd-2a85-4593-9f77-8bc0b4f1c89d,1149,,,"[58.0, 40.0]",7548,26,,-1.3734008,,,Right Foot,,,"[61.0, 25.0]",,Ground Pass,15.297058,,Philippe Coutinho Correia,3501.0,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,47,Brazil,781,['a27562fd-8915-4154-a90f-1285b19cc959'],40,,,,,,,,,,,,,,,,,Brazil,781,00:26:40.800,Pass,
,,,,,,,,,,,,,,1.04,,,,,,,,,,,,b4b3e63f-cd6f-45ad-910e-5d446c371ce9,1152,,,"[63.0, 22.0]",7548,26,,-1.5083776,,,Right Foot,,,"[64.0, 6.0]",,Ground Pass,16.03122,,Marcelo Vieira da Silva Júnior,5552.0,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,47,Brazil,781,['2f7685c8-f462-4691-85ec-36c68dc5622c'],42,,,,,,,,,,,,,,,,,Brazil,781,00:26:42.760,Pass,
,,,,,,,,,,,,,,1.64,,,,,,,,,,,,57404974-5c5c-4c23-baa4-c399a778391a,1154,,,"[68.0, 6.0]",7548,26,,0.9600704,,,Left Foot,,,"[82.0, 26.0]",,Ground Pass,24.41311,,Gabriel Fernando de Jesus,3202.0,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,47,Brazil,781,['2ad66bd7-be64-4791-9487-d2bf6ccb8be7'],43,,,,,,,,,,,,,,,,,Brazil,781,00:26:43.800,Pass,
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,3177ae5a-f778-4592-9a8b-35f068d76edb,1158,,,"[77.0, 28.0]",7548,26,,-2.6779451,,,Right Foot,,,"[65.0, 22.0]",,Ground Pass,13.416408,,Philippe Coutinho Correia,3501.0,,,,1,From Throw In,Gabriel Fernando de Jesus,3202.0,Center Forward,47,Brazil,781,"['41938954-891f-4b3d-9531-873e4fd8ed24', '7cc91fe4-78fc-4c4a-ace8-650960b3b5dc']",46,,,,,,,,,,,,,,,,,Brazil,781,00:26:46.680,Pass,True
,,,,,,,,,,,,,,2.04,,,,,,,,,,,,f7919ac4-a85b-4708-a2c9-59182c484dee,1161,,,"[68.0, 22.0]",7548,26,,0.027020449,,,Right Foot,,,"[105.0, 23.0]",,High Pass,37.01351,,Neymar da Silva Santos Junior,4320.0,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,47,Brazil,781,['08a63ab8-8017-42ee-8b86-37792676bf40'],48,,,,,,,,,,,,,,,,,Brazil,781,00:26:48.440,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,5dc7c016-3a6b-45bd-8a8d-6ab24704f5f6,1168,,,"[5.0, 65.0]",7548,26,,-0.24497867,,,Right Foot,,,"[21.0, 61.0]",,Ground Pass,16.492422,,Celso Borges Mora,5582.0,,,,1,From Throw In,Cristian Gamboa Luna,5602.0,Right Wing Back,47,Brazil,781,['b32a96e0-74b1-41e2-99fd-d7e63339cd6e'],55,,,,,,,,,,,,,,,,,Costa Rica,795,00:26:55.960,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,71690f2b-77d4-4e2b-bfa2-7bafb02fe65d,1171,,,"[21.0, 61.0]",7548,26,,0.104876935,,,Right Foot,,,"[40.0, 63.0]",,High Pass,19.104973,Incomplete,Johan Alberto Venegas Ulloa,5595.0,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,47,Brazil,781,"['5cb5303d-8402-42c8-8d46-48621e4934ca', '959c72dc-24a0-4b2f-8a9e-ab98f70950d4']",58,,,,,,,,,,,,,,,,,Costa Rica,795,00:26:58.200,Pass,
,,,,,,,,True,,,,,,2.16,,,,,,,,,,,,5cb5303d-8402-42c8-8d46-48621e4934ca,1173,,,"[81.0, 18.0]",7548,26,,-0.95054686,,,Right Foot,,,"[91.0, 4.0]",,Ground Pass,17.20465,,Marcelo Vieira da Silva Júnior,5552.0,,,Interception,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,47,Brazil,781,"['5721e80f-600f-4252-9ffe-6a171bab64dd', '71690f2b-77d4-4e2b-bfa2-7bafb02fe65d']",59,,,,,,,,,,,,,,,,,Brazil,781,00:26:59.400,Pass,
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,1f4de4e8-e5d2-411d-89a7-fb491193845a,1176,,,"[89.0, 3.0]",7548,27,,0.7853982,,,Left Foot,,,"[97.0, 11.0]",,Ground Pass,11.313708,,Philippe Coutinho Correia,3501.0,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,47,Brazil,781,['0d380962-5669-437e-8a29-93137e96ff93'],2,,,,,,,,,,,,,,,,,Brazil,781,00:27:02.000,Pass,
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,6784e644-3ff1-45a2-bd86-85a3e6750161,1179,,,"[97.0, 13.0]",7548,27,,0.7853982,,,Right Foot,,,"[104.0, 20.0]",,Ground Pass,9.899495,,Gabriel Fernando de Jesus,3202.0,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,47,Brazil,781,['33d61006-d5c8-47a3-84da-65e22ac74839'],3,,,,,,,,,,,,,,,,,Brazil,781,00:27:03.200,Pass,
,,,,,,,,,,,,,,0.773,,,,,,,,,,,,da75248a-0eaa-43fb-9518-f4be8dd4987a,1182,,,"[104.0, 20.0]",7548,27,,1.8925469,,,Right Foot,,,"[103.0, 23.0]",,Ground Pass,3.1622777,,Neymar da Silva Santos Junior,4320.0,,,,1,From Throw In,Gabriel Fernando de Jesus,3202.0,Center Forward,47,Brazil,781,['835d285f-53c3-45e7-89cf-1c30aa87b9a4'],4,,,,,,,,,,,,,,,,,Brazil,781,00:27:04.560,Pass,
