50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,2.4,,,,,,,,,,,,39c82522-b214-4ece-8760-4bc1d803d320,19,,"[40.0, 12.0]",7549,0,,,2.0119758,,,Left Foot,,,,"[23.0, 48.0]",,Ground Pass,39.812057,,Kári Árnason,5505.0,,,,1,Regular Play,Hörður Björgvin Magnússon,5501.0,Left Back,3,Iceland,793,['85341d5d-9ae7-43bd-81ac-688436c2cc54'],7,,,,,,,,,,,,,,,,Iceland,793,00:00:07.563,Pass,
,,,,,,,,,,,,1.92,,,,,,,,,,,,8a090d78-2837-42e0-a6d5-e9db852e5641,22,,"[23.0, 49.0]",7549,0,,,-1.3134726,,,Right Foot,,,,"[28.0, 30.0]",,Ground Pass,19.646883,,Ragnar Sigurðsson,5511.0,,,,1,Regular Play,Kári Árnason,5505.0,Right Center Back,3,Iceland,793,['863527bc-bf2d-48ea-952f-16e2574be4c9'],10,,,,,,,,,,,,,,,,Iceland,793,00:00:10.163,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,,4c3d89bf-8299-4ae3-a3f8-efac643e3864,25,,"[27.0, 38.0]",7549,0,,,1.9237868,,,Right Foot,,,,"[20.0, 57.0]",,Ground Pass,20.248457,,Kári Árnason,5505.0,,,,1,Regular Play,Ragnar Sigurðsson,5511.0,Left Center Back,3,Iceland,793,['1b70c43d-3831-483c-bc09-adfddd1ee924'],13,,,,,,,,,,,,,,,,Iceland,793,00:00:13.883,Pass,
,,,,,,,,,,,,1.96,,,,,,,,,,,,833524fe-1727-4301-8d94-cb281887b65b,29,,"[22.0, 55.0]",7549,0,,,-2.5269296,,,Right Foot,,,,"[5.0, 43.0]",,Ground Pass,20.808653,,Hannes Þór Halldórsson,5498.0,,,,1,Regular Play,Kári Árnason,5505.0,Right Center Back,3,Iceland,793,"['b099755d-9044-4243-a114-8cd4463af9a9', 'c5a0a854-ecd3-4050-a865-118ffbef6663']",16,,,,,,,,,,,,,,,,Iceland,793,00:00:16.723,Pass,True
,,,,,,,,,,,,2.947,,,,,,,,,,,,34f5e09d-e168-4ae5-a35a-4aa84345c3d5,33,,"[4.0, 47.0]",7549,0,,,0.58307654,,,Right Foot,,,,"[51.0, 78.0]",,High Pass,56.302753,Incomplete,Rúrik Gíslason,5495.0,,,,1,Regular Play,Hannes Þór Halldórsson,5498.0,Goalkeeper,3,Iceland,793,"['33fa9559-9f05-4a96-9cd7-ae917fb09cbb', '50425079-2368-4300-8847-b253f2ccf53e', 'c095d13f-eed9-4c53-b2e7-87213c0da56e']",20,,,,,,,,,,,,,,,,Iceland,793,00:00:20.163,Pass,True
,,,,,,,,,,,,1.533,,,,,,,,,,,,33fa9559-9f05-4a96-9cd7-ae917fb09cbb,35,,"[70.0, 3.0]",7549,0,,,0.551655,,,Head,,,,"[83.0, 11.0]",,High Pass,15.264338,,Kelechi Promise Iheanacho,3708.0,,,Recovery,1,Regular Play,Brian Oladapo Idowu,5462.0,Left Midfield,3,Iceland,793,"['34f5e09d-e168-4ae5-a35a-4aa84345c3d5', 'a1fae352-4dca-476d-b5fc-b1991e319d0f']",23,,,,,,,,,,,,,,,,Nigeria,775,00:00:23.110,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,26962bf4-44f4-4ab9-ae00-7bcfb3886dac,40,,"[83.0, 10.0]",7549,0,,,-2.9996955,,,Left Foot,,,,"[76.0, 9.0]",,Ground Pass,7.071068,Incomplete,Oghenekaro Etebo,5466.0,,,,1,Regular Play,Kelechi Promise Iheanacho,3708.0,Left Center Forward,3,Iceland,793,"['122f8377-bd0e-4abc-988a-c613b5e2b236', '2fd94156-6d22-4003-8925-01bbf55daec9', '3c335396-6763-455a-bb34-16ac86da6155', '980904d9-1e05-42c9-8a77-6284fedacda4']",24,,,,,,,,,,,,,,,,Nigeria,775,00:00:24.870,Pass,True
,,,,,,,,,,,,4.44,,,,,,,,,,,,ba31f892-1414-4955-babf-40ff94c57e50,50,,"[54.0, 73.0]",7549,0,,,-0.09966865,,,Right Foot,,,,"[104.0, 68.0]",,High Pass,50.24938,Incomplete,Jón Daði Böðvarsson,5829.0,,,,1,Regular Play,Rúrik Gíslason,5495.0,Right Midfield,3,Iceland,793,"['37d0e809-0ee1-451d-bb07-6cc4a28569cf', '49b2e1da-8524-4b0a-9cd2-0b9a8f15693b']",28,,,,,,,,,,,,,,,,Iceland,793,00:00:28.043,Pass,
,,,,,,,,,,,,1.613,,,,,,,,,,,,9af7d67d-8e33-483a-84fa-eb1cc8c65211,55,,"[12.0, 13.0]",7549,0,,,-0.49934673,,,Left Foot,,,,"[34.0, 1.0]",,High Pass,25.059929,Out,,,,,,1,Regular Play,Kenneth Josiah Omeruo,5830.0,Left Center Back,3,Iceland,793,['f3e8fb3e-b3a7-4442-95df-a141746a4e41'],33,,,,,,,,,,,,,,,,Nigeria,775,00:00:33.630,Pass,True
,,,,,,,,,,,,2.627,,,,,,,,,,,,de800f98-5190-4113-8b3e-d091f3992df6,56,,"[99.0, 79.0]",7549,1,,,-1.19029,,,,True,,,"[113.0, 44.0]",,High Pass,37.696156,Incomplete,Jón Daði Böðvarsson,5829.0,,,Throw-in,1,From Throw In,Aron Einar Gunnarsson,5515.0,Right Defensive Midfield,4,Iceland,793,"['595b063c-78f4-4942-aea0-b02b17f0f1fd', 'e88372f0-07cd-49bc-a925-e684aeb5a00d']",2,,,,,,,,,,,,,,,,Iceland,793,00:01:02.563,Pass,
,,,,,,,,,,,,2.627,,,,,,,,,,,,74a48e50-1a3c-4744-b9e7-555582565256,63,,"[105.0, 61.0]",7549,1,,,-1.4056476,,,Right Foot,True,,,"[107.0, 49.0]",,High Pass,12.165525,Incomplete,Kári Árnason,5505.0,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Left Defensive Midfield,4,Iceland,793,"['3e08570c-203b-4102-b8df-fd456fa24a0a', '4f8770bf-ef55-4753-aa57-24d60ac99174', 'dfc5d880-a63c-43fb-97f0-85e4a3f52208']",8,,,,,,,,,,,,,,,,Iceland,793,00:01:08.483,Pass,True
,,,,,,,,,,,,1.04,,,,,,,,,,,,dfc5d880-a63c-43fb-97f0-85e4a3f52208,66,,"[14.0, 32.0]",7549,1,,True,1.3734008,,,,,,,"[16.0, 42.0]",,High Pass,10.198039,,Oghenekaro Etebo,5466.0,,,Recovery,1,From Throw In,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,4,Iceland,793,"['6959795c-c8c3-49c9-bae8-70028a7564d7', '74a48e50-1a3c-4744-b9e7-555582565256', 'e048c239-9efa-4ed8-9895-4f7cb0c85d1e']",11,,,,,,,,,,,,,,,,Nigeria,775,00:01:11.110,Pass,True
,,,,,,,,,,,,1.373,,,,,,,,,,,,0290b8e5-7d4c-400b-a218-e28492695cc5,68,,"[17.0, 42.0]",7549,1,,,0.0,,,Right Foot,,,,"[36.0, 42.0]",,High Pass,19.0,Incomplete,Ahmed Musa,5473.0,,,,1,From Throw In,Oghenekaro Etebo,5466.0,Left Center Midfield,4,Iceland,793,"['1f5bdd05-5e14-45ca-a211-08e303da5c7f', 'dfb2eedc-40a5-40e5-926a-f9a2a2633914']",12,,,,,,,,,,,,,,,,Nigeria,775,00:01:12.150,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,dfb2eedc-40a5-40e5-926a-f9a2a2633914,70,,"[85.0, 39.0]",7549,1,,,0.09065989,,,Head,,,,"[96.0, 40.0]",,High Pass,11.045361,Unknown,,,,,Recovery,1,From Throw In,Ragnar Sigurðsson,5511.0,Left Center Back,4,Iceland,793,['0290b8e5-7d4c-400b-a218-e28492695cc5'],13,,,,,,,,,,,,,,,,Iceland,793,00:01:13.523,Pass,
,,,,,,,,,,,,1.96,,,,,,,,,,,,e8cbd886-8c39-4eb4-a716-12ab19f3cf8e,75,,"[119.0, 3.0]",7549,3,,,1.7196863,,,Right Foot,True,,,"[113.0, 43.0]",,High Pass,40.4475,Incomplete,Aron Einar Gunnarsson,5515.0,,True,Corner,1,From Corner,Gylfi Þór Sigurðsson,3944.0,Left Defensive Midfield,6,Iceland,793,"['613d2806-8bf3-4907-94ea-0e9f3f1c5f65', '8fe06171-6fd9-44cc-b79c-f1a6d33d2847']",0,,,,,,,,,,,,,,,,Iceland,793,00:03:00.163,Pass,
,,,,,,,,,,,,2.48,,,,,,,,,,,,ecb1992a-5d1f-467e-81bc-e1cce4c853db,79,,"[16.0, 34.0]",7549,3,,,-0.75837773,,,Keeper Arm,,,,"[35.0, 16.0]",,Ground Pass,26.172504,,Brian Oladapo Idowu,5462.0,,,,1,From Keeper,Francis Odinaka Uzoho,5454.0,Goalkeeper,7,Nigeria,775,['c9da2847-9dd1-477b-a674-a0ab3f62302a'],7,,,,,,,,,,,,,,,,Nigeria,775,00:03:07.723,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,8056e617-00aa-4392-9305-878cc72a2d9d,82,,"[60.0, 9.0]",7549,3,,,2.7367008,,,Left Foot,,,,"[46.0, 15.0]",,Ground Pass,15.231546,,Kenneth Josiah Omeruo,5830.0,,,,1,From Keeper,Brian Oladapo Idowu,5462.0,Left Midfield,7,Nigeria,775,['614e90c1-0575-467a-aa07-4a8adf7f0fce'],14,,,,,,,,,,,,,,,,Nigeria,775,00:03:14.910,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,676bcff1-039f-4e80-8353-e52040bc897b,85,,"[45.0, 16.0]",7549,3,,,1.9100889,,,Right Foot,,,,"[39.0, 33.0]",,Ground Pass,18.027756,,William Troost-Ekong,5455.0,,,,1,From Keeper,Kenneth Josiah Omeruo,5830.0,Left Center Back,7,Nigeria,775,['35611b75-a4eb-4054-acfc-451d3e0beb7e'],16,,,,,,,,,,,,,,,,Nigeria,775,00:03:16.990,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,9af652e0-e0f3-47e4-a77b-49455c7f1d1a,88,,"[40.0, 40.0]",7549,3,,,1.2397002,,,Right Foot,,,,"[51.0, 72.0]",,Ground Pass,33.83785,,Leon Aderemi Balogun,5467.0,,,,1,From Keeper,William Troost-Ekong,5455.0,Center Back,7,Nigeria,775,['60df779c-2dbe-4e37-94a9-1af12493feff'],19,,,,,,,,,,,,,,,,Nigeria,775,00:03:19.750,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,3eabcdb0-d11a-4134-bd06-81d63b2d081d,90,,"[51.0, 72.0]",7549,3,,,-1.7506498,,,Right Foot,,,,"[49.0, 61.0]",,Ground Pass,11.18034,,John Michael Nchekwube Obinna,5475.0,,,,1,From Keeper,Leon Aderemi Balogun,5467.0,Right Center Back,7,Nigeria,775,['8ceec900-6e2d-43c5-9e66-0e60bbea8aaa'],21,,,,,,,,,,,,,,,,Nigeria,775,00:03:21.590,Pass,
,,,,,,,,,,,,1.253,,,,,,,,,,,,e7e9f2c5-a398-48ac-8115-92a1c8748e9c,94,,"[54.0, 67.0]",7549,3,,,2.6779451,,,Right Foot,,,,"[46.0, 71.0]",,Ground Pass,8.944272,,Leon Aderemi Balogun,5467.0,,,,1,From Keeper,John Michael Nchekwube Obinna,5475.0,Center Midfield,7,Nigeria,775,"['2ad6e12e-999c-4e9c-bf92-523cd7eeb50a', 'd40f5720-f48e-48c2-bd41-a5b7178e38dc']",26,,,,,,,,,,,,,,,,Nigeria,775,00:03:26.190,Pass,True
,,,,,,,,,,,,2.12,,,,,,,,,,,,36895dd1-67a4-46f9-a156-542e9cd5fccd,96,,"[45.0, 72.0]",7549,3,,,-1.9163519,,,Right Foot,,,,"[36.0, 47.0]",,Ground Pass,26.57066,,William Troost-Ekong,5455.0,,,,1,From Keeper,Leon Aderemi Balogun,5467.0,Right Center Back,7,Nigeria,775,['5d612e69-fd04-4bda-8262-a9167bb890e2'],27,,,,,,,,,,,,,,,,Nigeria,775,00:03:27.443,Pass,
,,,,,,,,,,,,1.293,,,,,,,,,,,,0c76d873-f05a-4eb0-a960-fb786f93270d,100,,"[41.0, 53.0]",7549,3,,,0.87605804,,,Right Foot,,,,"[56.0, 71.0]",,Ground Pass,23.43075,,John Michael Nchekwube Obinna,5475.0,,,,1,From Keeper,William Troost-Ekong,5455.0,Center Back,7,Nigeria,775,['ecc1671f-a110-46d7-b543-111c707a3079'],31,,,,,,,,,,,,,,,,Nigeria,775,00:03:31.910,Pass,
,,,,,,,,,,,,1.053,,,,,,,,,,,,6abb392c-6a39-4bc7-8928-c2409fb0a11c,103,,"[57.0, 71.0]",7549,3,,,-1.0584068,,,Right Foot,,,,"[66.0, 55.0]",,Ground Pass,18.35756,,Oghenekaro Etebo,5466.0,,,,1,From Keeper,John Michael Nchekwube Obinna,5475.0,Center Midfield,7,Nigeria,775,['cf50ea7c-dd6e-4b42-bdb4-c39ed682c0a3'],35,,,,,,,,,,,,,,,,Nigeria,775,00:03:35.790,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,ac999ade-a635-483e-b487-fb5035b9b020,108,,"[68.0, 55.0]",7549,3,,,-0.43240777,,,Right Foot,,,,"[81.0, 49.0]",,Ground Pass,14.3178215,,Ahmed Musa,5473.0,,,,1,From Keeper,Oghenekaro Etebo,5466.0,Left Center Midfield,7,Nigeria,775,"['03915684-1157-4a7b-bc05-4137c9fe6381', 'ace65942-9918-4014-9d58-a6032e074244', 'bac23c25-7eaa-4466-8cb6-1aa53403377c']",37,,,,,,,,,,,,,,,,Nigeria,775,00:03:37.550,Pass,True
,,,,,,,,,,,,0.6,,,,,,,,,,,,17505b2b-d002-461d-9070-16017d69592b,112,,"[83.0, 63.0]",7549,3,,,2.6779451,,,Right Foot,,,,"[77.0, 66.0]",,Ground Pass,6.708204,,Kelechi Promise Iheanacho,3708.0,,,,1,From Keeper,Ahmed Musa,5473.0,Right Center Forward,7,Nigeria,775,['b23f195d-9e40-4e48-8c25-72f5769ca31c'],41,,,,,,,,,,,,,,,,Nigeria,775,00:03:41.310,Pass,
,,,,,,,,,,,,0.893,,,,,,,,,,,,7bc17e6f-3c6e-4b90-b2f0-09e413b08460,115,,"[84.0, 67.0]",7549,3,,,-1.815775,,,Left Foot,,,,"[81.0, 55.0]",,Ground Pass,12.369317,,Oghenekaro Etebo,5466.0,,,,1,From Keeper,Kelechi Promise Iheanacho,3708.0,Left Center Forward,7,Nigeria,775,['0e4c5dc3-af6c-4ef1-96b9-4d1c25ab2bd2'],42,,,,,,,,,,,,,,,,Nigeria,775,00:03:42.070,Pass,
,,,,,,,,,,,,1.893,,,,,,,,,,,,575812cb-6aaa-45bc-b6d0-eadff8e0fdf0,120,,"[80.0, 56.0]",7549,3,,,0.9723774,,,Right Foot,,,,"[95.0, 78.0]",,Ground Pass,26.627054,,Victor Moses,3963.0,,,,1,From Keeper,Oghenekaro Etebo,5466.0,Left Center Midfield,7,Nigeria,775,"['1a5cf437-fb49-40a8-9ba1-6bf73de840b3', 'dc202c0e-0e36-4435-8c05-87e2f8f6972e']",46,,,,,,,,,,,,,,,,Nigeria,775,00:03:46.390,Pass,True
,,,,,,,,,,,,0.813,,,,,,,,,,,,a223afb2-6c2e-4c7d-9535-1789d5b1c00f,123,,"[96.0, 77.0]",7549,3,,,-1.6614562,,,Right Foot,,,,"[95.0, 66.0]",,Ground Pass,11.045361,,Ahmed Musa,5473.0,,,,1,From Keeper,Victor Moses,3963.0,Right Midfield,7,Nigeria,775,['3a4132be-e9f8-4c73-bf86-d13b0f57901e'],49,,,,,,,,,,,,,,,,Nigeria,775,00:03:49.310,Pass,
,,,,,,,,,,,,1.253,,,,,,,,,,,,84e17591-7403-43cd-9565-4c2bca0c0142,127,,"[98.0, 78.0]",7549,3,,,-1.6421038,,,Right Foot,,,,"[97.0, 64.0]",,Ground Pass,14.035668,,Victor Moses,3963.0,,,,1,From Keeper,Ahmed Musa,5473.0,Right Center Forward,7,Nigeria,775,"['1bf5404d-e22a-4c4f-b2c4-1a8edf437827', 'd9bcfb83-607b-4621-9233-4711e2414f8c']",52,,,,,,,,,,,,,,,,Nigeria,775,00:03:52.750,Pass,True
,,,,,,,,,,,,1.213,,,,,,,,,,,,ef26e206-d480-41b1-a098-552e1bfc83c8,131,,"[94.0, 68.0]",7549,3,,,2.3561945,,,Right Foot,,,,"[88.0, 74.0]",,Ground Pass,8.485281,,John Michael Nchekwube Obinna,5475.0,,,,1,From Keeper,Victor Moses,3963.0,Right Midfield,7,Nigeria,775,"['66b1c530-178e-4fb5-a39f-394e0f661011', '733e981c-e0bd-45ae-aecb-e5b4729630d8']",54,,,,,,,,,,,,,,,,Nigeria,775,00:03:54.910,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,51dab013-c2d8-4db0-bafa-d89e08699e2d,135,,"[89.0, 75.0]",7549,3,,,-1.0679531,,,Right Foot,,,,"[100.0, 55.0]",,Ground Pass,22.825424,,Kelechi Promise Iheanacho,3708.0,,,,1,From Keeper,John Michael Nchekwube Obinna,5475.0,Center Midfield,7,Nigeria,775,"['1adc6033-6665-44fe-8985-49beee953e4e', '825cb476-99d6-442d-879a-d29baca149cb']",56,,,,,,,,,,,,,,,,Nigeria,775,00:03:56.830,Pass,True
,,,,,,,,,,,,1.813,,,,,,,,,,,,58e50c78-fd00-497b-b2ce-2ee94db1dcaf,137,,"[100.0, 55.0]",7549,3,,,-1.9513026,,True,Left Foot,,,,"[98.0, 50.0]",,Ground Pass,5.3851647,Incomplete,,,,,,1,From Keeper,Kelechi Promise Iheanacho,3708.0,Left Center Forward,7,Nigeria,775,['9543d36f-5ff4-4e45-a6ce-0b70008db122'],58,,,,,,,,,,,,,,,,Nigeria,775,00:03:58.030,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,9543d36f-5ff4-4e45-a6ce-0b70008db122,138,,"[23.0, 31.0]",7549,3,,,-0.43984258,,,Right Foot,,,,"[40.0, 23.0]",,Ground Pass,18.788294,,Alfreð Finnbogason,5514.0,,,Recovery,1,Regular Play,Aron Einar Gunnarsson,5515.0,Right Defensive Midfield,8,Iceland,793,"['58e50c78-fd00-497b-b2ce-2ee94db1dcaf', '9653a192-ee87-4113-b57d-539966724140']",59,,,,,,,,,,,,,,,,Iceland,793,00:03:59.843,Pass,
