ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,408ce334-904b-4190-aadd-02e510536c99,803,,"[50.0, 21.0]",7529,20,,-0.21406068,,,Head,,,,"[73.0, 16.0]",High Pass,23.537205,,Incomplete,,,,,,,Recovery,1,Regular Play,Ivan Strinić,5457.0,Left Back,46,Nigeria,775,"['5c8ed6d9-2f06-467c-ac18-6559b09c6f79', 'a8322b7f-18c5-48ae-81ce-1dc2dd7c6de6']",41,,,,,,,,,,,,,,,Croatia,785,00:20:41.280,Pass,
,,,,,,,,,,,,1.053,,,,,,,,,,,,,,,b4d7e376-e30d-4a6f-b2a8-e59b1188b5fa,806,,"[57.0, 74.0]",7529,20,,0.6202495,,,Right Foot,,,,"[64.0, 79.0]",Ground Pass,8.602325,,,Victor Moses,3963.0,,,,,,1,Regular Play,Abdullahi Shehu,5471.0,Right Back,46,Nigeria,775,['9119f514-8064-43f7-be60-17fac06389cd'],44,,,,,,,,,,,,,,,Nigeria,775,00:20:44.787,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,b39a7b05-c080-40c8-9e00-561f847f3e1a,808,,"[64.0, 79.0]",7529,20,,-2.819842,,,Right Foot,,,,"[61.0, 78.0]",Ground Pass,3.1622777,,,Abdullahi Shehu,5471.0,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,46,Nigeria,775,['ae185208-ac69-45b6-9f42-54ec6aa4d99c'],45,,,,,,,,,,,,,,,Nigeria,775,00:20:45.840,Pass,
,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,186541d2-b5f0-450b-9662-4fb862a69ae9,811,,"[61.0, 77.0]",7529,20,,0.0,,,Left Foot,,,,"[62.0, 77.0]",Ground Pass,1.0,,,Victor Moses,3963.0,,,,,,1,Regular Play,Abdullahi Shehu,5471.0,Right Back,46,Nigeria,775,['54a705f7-b41d-4d94-a87f-9786e08f96fd'],47,,,,,,,,,,,,,,,Nigeria,775,00:20:47.547,Pass,
,,,,,,,,,,,,2.533,,,,,,,,,,,,,,,bcb3da05-e30b-4aee-a1f4-bf20ac790b2a,814,,"[71.0, 75.0]",7529,20,,-0.33205947,e31a2604-b1c9-4fb2-9c00-9f9b8ecf5834,,Right Foot,,,,"[100.0, 65.0]",Ground Pass,30.675724,,,Odion Jude Ighalo,5458.0,True,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,46,Nigeria,775,['2f3fe0d6-c5a1-481d-83b9-395fbe6ff3f2'],52,,,,,,,,,,,,,,,Nigeria,775,00:20:52.147,Pass,
,,,,,,,,,,,,1.893,,,,,,,,,,,,,,,197ae154-5df7-4eca-84b2-d12ec064c815,821,,"[120.0, 79.0]",7529,21,,-1.7273982,,,Right Foot,,,,"[114.0, 41.0]",High Pass,38.470768,,Incomplete,,,,,,,Corner,1,From Corner,Victor Moses,3963.0,Right Wing,47,Nigeria,775,['f20ce679-7063-4f6a-8cc0-a670b2c14c92'],24,,,,,,,,,,,,,,,Nigeria,775,00:21:24.987,Pass,
,,,,,,,,,,,,1.773,,,,,,,,,,,,,,,a13c3d6f-df61-493a-9d57-d69e4a25344f,825,,"[96.0, 24.0]",7529,21,,0.99945885,,,Right Foot,,,,"[114.0, 52.0]",High Pass,33.286633,,,William Troost-Ekong,5455.0,,,,,,1,From Corner,Alex Iwobi,3647.0,Left Defensive Midfield,47,Nigeria,775,['9817e59c-5e29-423b-a472-07248f787b21'],29,,,,,,,,,,,,,,,Nigeria,775,00:21:29.747,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,24cc044a-977c-4578-baf1-7383f2c0c74b,827,,"[114.0, 43.0]",7529,21,True,-1.4288993,,,,,,,"[115.0, 36.0]",High Pass,7.071068,,Incomplete,,,,,,,,1,From Corner,William Troost-Ekong,5455.0,Right Center Back,47,Nigeria,775,"['d748ee3d-9900-4d12-acf2-6c3779a14223', 'ddc221a8-e513-42d7-aaf9-bf33c8c8b1ef']",31,,,,,,,,,,,,,,,Nigeria,775,00:21:31.520,Pass,True
,,,,,,,,,,,,1.813,,,,,,,,,,,,,,,14b498a1-704b-4fe8-80a3-3eed9f98fc83,832,,"[120.0, 23.0]",7529,21,,1.815775,,,Right Foot,,,,"[115.0, 43.0]",High Pass,20.615528,,Incomplete,,,,,,,,1,From Corner,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,47,Nigeria,775,['a100b135-c97a-4159-87ec-153aa350bf34'],35,,,,,,,,,,,,,,,Nigeria,775,00:21:35.587,Pass,
,,,,,,,,,,,,1.147,,,,,,,,,,,,,,,576ec2e3-ae1e-4f6d-9f51-9bc5e8e1fa0b,835,,"[17.0, 42.0]",7529,21,,-0.1798535,,,Head,,,,"[28.0, 40.0]",High Pass,11.18034,,Incomplete,,,,,,,Recovery,1,From Corner,Ivan Rakitić,5470.0,Left Center Midfield,47,Nigeria,775,['c5ec7d97-23de-47be-a08c-e03751eae37c'],38,,,,,,,,,,,,,,,Croatia,785,00:21:38.920,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,5ce5b9c8-2e2d-443e-958d-e3932a0f447d,842,,"[50.0, 20.0]",7529,22,,3.1415927,,,Right Foot,,,,"[37.0, 20.0]",Ground Pass,13.0,,,Domagoj Vida,5468.0,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,48,Croatia,785,['17aec147-4ba0-4f35-9223-4b5ab53bdcb4'],57,,,,,,,,,,,,,,,Croatia,785,00:22:57.640,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,859630b5-6688-41d1-aa1f-364903c037c4,845,,"[33.0, 25.0]",7529,23,,1.3460852,,,Right Foot,,,,"[41.0, 60.0]",Ground Pass,35.902645,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,48,Croatia,785,['be2e3a8b-71c6-48e6-8609-f1b7d5aabab9'],0,,,,,,,,,,,,,,,Croatia,785,00:23:00.520,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,7d8838de-d1f4-496a-be21-fccc40a85248,848,,"[42.0, 69.0]",7529,23,,0.67474097,,,Right Foot,,,,"[52.0, 77.0]",Ground Pass,12.806249,,,Šime Vrsaljko,5461.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,48,Croatia,785,['bd78a6e1-ca0a-4565-af54-d49ddaa1125d'],4,,,,,,,,,,,,,,,Croatia,785,00:23:04.880,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,43b3c44c-b8a1-4e9c-a079-de232f4e8ff8,851,,"[72.0, 72.0]",7529,23,,0.35877067,,,Right Foot,,,,"[88.0, 78.0]",Ground Pass,17.088007,,,Ante Rebić,5465.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,48,Croatia,785,['a0e45d81-beb1-4bef-a57f-12317b708665'],9,,,,,,,,,,,,,,,Croatia,785,00:23:09.600,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,6ba19d01-55ac-46da-87cb-54ad67304c2a,854,,"[89.0, 79.0]",7529,23,,-0.7853982,,,Right Foot,,,,"[99.0, 69.0]",Ground Pass,14.142136,,,Mario Mandžukić,5472.0,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,48,Croatia,785,['790ef1f1-c664-429f-892a-19c4cc16ac2c'],11,,,,,,,,,,,,,,,Croatia,785,00:23:11.120,Pass,
,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,312afa02-5c3c-4902-beac-715646edcf72,857,,"[101.0, 70.0]",7529,23,,-0.7853982,,True,Right Foot,,,,"[106.0, 65.0]",Ground Pass,7.071068,,,Ante Rebić,5465.0,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Center Forward,48,Croatia,785,['f898430a-a96e-4b6d-bdeb-45d23dc579f7'],13,,,,,,,,,,,,,,,Croatia,785,00:23:13.040,Pass,
,,,,,,,,,,,,1.107,,,,,,,,,,,,,,,384e2d1f-4cef-4595-810e-cdb2ee46b5fb,861,,"[114.0, 65.0]",7529,23,,-1.5707964,,,Right Foot,True,,,"[114.0, 38.0]",High Pass,27.0,,Incomplete,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,48,Croatia,785,"['00743623-b1dc-4eb4-a899-a4e25fc4e5ce', '5c538ac6-2a1a-48b1-b1ff-84a13f73240a']",16,,,,,,,,,,,,,,,Croatia,785,00:23:16.360,Pass,
,,,,,,,,,,,,1.147,,,,,,,,,,,,,,,d3df0c8d-1b48-4e3b-b79a-e479e2141e3d,864,,"[106.0, 69.0]",7529,23,,-1.418147,,,Head,,,,"[108.0, 56.0]",High Pass,13.152946,,Incomplete,,,,,,,Recovery,1,Regular Play,Mario Mandžukić,5472.0,Center Forward,48,Croatia,785,['bbc4ce49-fc21-414a-bf6f-2947721ae8ff'],20,,,,,,,,,,,,,,,Croatia,785,00:23:20.240,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,749d1d89-7d1f-4671-8d8b-4ead0b1fbd1d,866,,"[73.0, 59.0]",7529,23,,-0.4266275,,,Head,,,,"[84.0, 54.0]",High Pass,12.083046,,Incomplete,,,,,,,Recovery,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,48,Croatia,785,['27665449-b06e-4b0a-bada-8ad28cc1a3ff'],24,,,,,,,,,,,,,,,Croatia,785,00:23:24.720,Pass,
,,,,,,,,,,,,1.493,,,,,,,,,,,,,,,c32086f6-fd46-4bc9-a537-055df232f4d8,873,,"[44.0, 30.0]",7529,23,,3.0172377,,,Left Foot,,,,"[36.0, 31.0]",Ground Pass,8.062258,,,Leon Aderemi Balogun,5467.0,,,,,Free Kick,1,From Free Kick,Oghenekaro Etebo,5466.0,Left Center Midfield,50,Nigeria,775,['019cb9a1-457f-48cc-b0eb-b502059a61d7'],46,,,,,,,,,,,,,,,Nigeria,775,00:23:46.467,Pass,
,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,c3da59aa-8145-4a08-ac78-1eb300330755,876,,"[37.0, 38.0]",7529,23,,1.5707964,,,Right Foot,,,,"[37.0, 56.0]",Ground Pass,18.0,,,William Troost-Ekong,5455.0,,,,,,1,From Free Kick,Leon Aderemi Balogun,5467.0,Left Center Back,50,Nigeria,775,['4cc9e8f3-c567-4596-8bb4-a7223282b596'],50,,,,,,,,,,,,,,,Nigeria,775,00:23:50.307,Pass,
,,,,,,,,,,,,1.293,,,,,,,,,,,,,,,0b8e6669-48e1-4853-8725-c30ef92666dc,879,,"[37.0, 56.0]",7529,23,,-1.3171222,,,Right Foot,,,,"[44.0, 29.0]",Ground Pass,27.89265,,,Oghenekaro Etebo,5466.0,,,,,,1,From Free Kick,William Troost-Ekong,5455.0,Right Center Back,50,Nigeria,775,['87327930-a312-4f4a-8c99-dbfb30c4bd40'],53,,,,,,,,,,,,,,,Nigeria,775,00:23:53.587,Pass,
,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,59744264-12c4-4f8e-a558-45a9ac12e61d,882,,"[44.0, 31.0]",7529,23,,1.8925469,,,Right Foot,,,,"[38.0, 49.0]",Ground Pass,18.973665,,,William Troost-Ekong,5455.0,,,,,,1,From Free Kick,Oghenekaro Etebo,5466.0,Left Center Midfield,50,Nigeria,775,['d2d95fd4-88fd-432f-88b7-fa5d535ce506'],58,,,,,,,,,,,,,,,Nigeria,775,00:23:58.227,Pass,
,,,,,,,,,,,,4.36,,,,,,,,,,,,,,,d3c086ab-91da-4b21-9548-913d0c4c1faf,886,,"[31.0, 50.0]",7529,24,,-1.6373645,,,Right Foot,,,,"[28.0, 5.0]",Ground Pass,45.099888,,,Leon Aderemi Balogun,5467.0,,True,,,,1,From Free Kick,William Troost-Ekong,5455.0,Right Center Back,50,Nigeria,775,['e521ac37-40f8-4a82-a720-3cd43eed9da9'],1,,,,,,,,,,,,,,,Nigeria,775,00:24:01.307,Pass,
,,,,,,,,,,,,2.653,,,,,,,,,,,,,,,e8520181-676b-461d-bfe5-71246579175b,888,,"[29.0, 4.0]",7529,24,,0.3838176,,,Left Foot,,,,"[81.0, 25.0]",High Pass,56.0803,,Incomplete,Alex Iwobi,3647.0,,,,,,1,From Free Kick,Leon Aderemi Balogun,5467.0,Left Center Back,50,Nigeria,775,"['19ea7347-2ac4-4e4d-8f62-4ab0b529d6ee', '589ae81d-48c0-42e0-b1d5-0d1f6f66aa78']",5,,,,,,,,,,,,,,,Nigeria,775,00:24:05.667,Pass,
,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,cfc23177-a065-40a8-a4c8-4f2c34d64189,892,,"[17.0, 64.0]",7529,24,,-0.5880026,,,Right Foot,,,,"[29.0, 56.0]",Ground Pass,14.422205,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,51,Croatia,785,['7594543f-366a-43a0-aae9-366235054548'],14,,,,,,,,,,,,,,,Croatia,785,00:24:14.160,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,695b2299-d286-4ad8-96a5-256d7ef6d569,895,,"[28.0, 56.0]",7529,24,,-1.6447353,,,Left Foot,,,,"[26.0, 29.0]",Ground Pass,27.073973,,,Domagoj Vida,5468.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,51,Croatia,785,['e69e6944-ea94-415d-aa27-4cc3c86c33d3'],16,,,,,,,,,,,,,,,Croatia,785,00:24:16.240,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,9c0aab08-c51e-4f69-8397-cb59326f2f5a,898,,"[37.0, 8.0]",7529,24,,0.15865526,,,Left Foot,,,,"[62.0, 12.0]",High Pass,25.317978,,,Ivan Perišić,5474.0,,,,,,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,51,Croatia,785,['f9ab0cae-a2e5-4573-8214-eabcd66e07b3'],21,,,,,,,,,,,,,,,Croatia,785,00:24:21.720,Pass,
,,,,,,,,,,,,1.402,,,,,,,,,,,,,,,fc0e2f30-7664-4b26-8fa5-84eda628531b,900,,"[63.0, 11.0]",7529,24,,0.7531513,,,Head,,,,"[79.0, 26.0]",High Pass,21.931713,,Incomplete,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Right Wing,51,Croatia,785,"['4915e0ff-7cc9-47e4-9716-a5b0afa7e56f', '67cebaef-fca9-4369-ab28-e6674da19074']",23,,,,,,,,,,,,,,,Croatia,785,00:24:23.240,Pass,
,,,,,,,,,,,,0.838,,,,,,,,,,,,,,,4915e0ff-7cc9-47e4-9716-a5b0afa7e56f,902,,"[42.0, 55.0]",7529,24,,1.5083776,,,Head,,,,"[43.0, 71.0]",Low Pass,16.03122,,,Abdullahi Shehu,5471.0,,,,,Recovery,1,Regular Play,William Troost-Ekong,5455.0,Right Center Back,51,Croatia,785,"['25331ff2-46a7-44f0-a43c-8a122683fa57', 'fc0e2f30-7664-4b26-8fa5-84eda628531b']",24,,,,,,,,,,,,,,,Nigeria,775,00:24:24.642,Pass,
,,,,,,,,,,,,4.733,,,,,,,,,,,,,,,420eda63-9737-47e4-beca-d553d3e5c5bd,906,,"[47.0, 79.0]",7529,24,,-0.35877067,,,Right Foot,,,,"[95.0, 61.0]",High Pass,51.264023,,Incomplete,Odion Jude Ighalo,5458.0,,,,,,1,Regular Play,Abdullahi Shehu,5471.0,Right Back,51,Croatia,785,"['aeef7170-0318-46a1-a71e-0c336dadbb41', 'c3d5feb9-533f-4f18-881e-1432e5fb4fbe']",27,,,,,,,,,,,,,,,Nigeria,775,00:24:27.987,Pass,
,,,,,,,,,,,,2.04,,,,,,,,,,,,,,,aeef7170-0318-46a1-a71e-0c336dadbb41,908,,"[26.0, 20.0]",7529,24,,2.221873,,,Right Foot,,,,"[10.0, 41.0]",Ground Pass,26.400757,,,Danijel Subašić,3444.0,,,,,Recovery,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,51,Croatia,785,"['407acb53-47f8-4395-8cbc-7cb1aea6a821', '420eda63-9737-47e4-beca-d553d3e5c5bd']",32,,,,,,,,,,,,,,,Croatia,785,00:24:32.720,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,f60cbdc0-0244-4694-b22e-4c9edb5708fb,911,,"[9.0, 40.0]",7529,24,,0.41241044,,,Right Foot,,,,"[25.0, 47.0]",Ground Pass,17.464249,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,51,Croatia,785,['2d242bd8-b0a9-41d1-bd15-8630e06eb66c'],35,,,,,,,,,,,,,,,Croatia,785,00:24:35.280,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,2a289de8-0ab5-4ab6-b8e1-b4066d101be5,914,,"[25.0, 49.0]",7529,24,,0.24497867,,,Right Foot,,,,"[37.0, 52.0]",Ground Pass,12.369317,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,51,Croatia,785,['e05abcfb-4f84-447c-8d92-8689876652a1'],37,,,,,,,,,,,,,,,Croatia,785,00:24:37.400,Pass,
,,,,,,,,,,,,2.88,,,,,,,,,,,,,,,7eff48af-c2e5-47e4-9b8d-222110efd263,917,,"[46.0, 58.0]",7529,24,,-0.8913825,,,Right Foot,,,,"[88.0, 6.0]",High Pass,66.8431,,,Ivan Perišić,5474.0,,True,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,51,Croatia,785,['39a623ce-f78e-4173-8fac-46bb98dcab5e'],42,,,,,,,,,,,,,,,Croatia,785,00:24:42.120,Pass,
,,,,,,,,,,,,1.999,,,,,,,,,,,,,,,1b282806-841e-4759-a699-0c879410d552,920,,"[88.0, 7.0]",7529,24,,2.4668517,,,Right Foot,,,,"[73.0, 19.0]",Ground Pass,19.209373,,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Right Wing,51,Croatia,785,['f065a403-754e-41c0-870a-8b0bd609217f'],45,,,,,,,,,,,,,,,Croatia,785,00:24:45.200,Pass,
,,,,,,,,,,,,1.707,,,,,,,,,,,,,,,92ad2606-4cc2-4e25-b614-eb20b863ae74,923,,"[78.0, 14.0]",7529,24,,-0.12970254,,,Right Foot,,,,"[101.0, 11.0]",Ground Pass,23.194826,,Incomplete,Ivan Perišić,5474.0,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,51,Croatia,785,"['30d81853-a9d7-4815-8022-12b27178b1b7', '63ff580b-b47e-42a5-b811-5bee735bbe28']",49,,,,,,,,,,,,,,,Croatia,785,00:24:49.400,Pass,
,,,,,,True,,,,,,1.413,,,,,,,,,,,,,,,30d81853-a9d7-4815-8022-12b27178b1b7,925,,"[20.0, 70.0]",7529,24,,0.5880026,,,Right Foot,,,,"[29.0, 76.0]",Ground Pass,10.816654,,,Victor Moses,3963.0,,,,,Interception,1,Regular Play,Abdullahi Shehu,5471.0,Right Back,52,Nigeria,775,"['92ad2606-4cc2-4e25-b614-eb20b863ae74', 'd8bfa8fa-79c9-4bd7-b4fe-e65eb4e15f57']",51,,,,,,,,,,,,,,,Nigeria,775,00:24:51.107,Pass,
,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,cbed8c57-c05b-4585-b8f3-2192273e5b0d,929,,"[29.0, 67.0]",7529,24,,-1.8925469,,,Right Foot,,,,"[28.0, 64.0]",Ground Pass,3.1622777,,,Oghenekaro Etebo,5466.0,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,52,Nigeria,775,['d288d9de-b4f0-4843-bdb1-4ada3677062c'],54,,,,,,,,,,,,,,,Nigeria,775,00:24:54.227,Pass,
,,,,,,,,,,,,0.533,,,,,,,,,,,,,,,af65ada1-ba29-4076-a725-165b62814660,933,,"[28.0, 61.0]",7529,24,,2.896614,,,Right Foot,,,,"[24.0, 62.0]",Ground Pass,4.1231055,,,Onyinye Wilfred Ndidi,3338.0,,,,,,1,Regular Play,Oghenekaro Etebo,5466.0,Left Center Midfield,52,Nigeria,775,['b256ce1a-bccc-4f4b-a1b1-35323ea1b462'],56,,,,,,,,,,,,,,,Nigeria,775,00:24:56.387,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,,,,c1f2ed9c-28c4-41cf-9de9-50eb06848a99,937,,"[22.0, 66.0]",7529,24,,1.0191413,,,Right Foot,,,,"[30.0, 79.0]",Ground Pass,15.264338,,,Abdullahi Shehu,5471.0,,,,,,1,Regular Play,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,52,Nigeria,775,['6bded2d7-8dbd-41e6-bacb-1be8001bdd26'],58,,,,,,,,,,,,,,,Nigeria,775,00:24:58.187,Pass,
,,,,,,,,,,,,1.253,,,,,,,,,,,,,,,a5c2a490-068e-4bfb-8aa1-90acc1d0d503,940,,"[38.0, 78.0]",7529,25,,-0.7853982,,,Right Foot,,,,"[54.0, 62.0]",Ground Pass,22.627417,,,Victor Moses,3963.0,,,,,,1,Regular Play,Abdullahi Shehu,5471.0,Right Back,52,Nigeria,775,['1835dada-dd8a-4579-8b27-1f4180a80208'],0,,,,,,,,,,,,,,,Nigeria,775,00:25:00.427,Pass,
,,,,,,,,,,,,1.093,,,,,,,,,,,,,,,b97762ab-c11c-426b-94a0-e52ced4c09c1,944,,"[51.0, 65.0]",7529,25,,0.44872335,,,Right Foot,,,,"[78.0, 78.0]",Ground Pass,29.966648,,,Odion Jude Ighalo,5458.0,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,52,Nigeria,775,['8c05a2e0-497b-4d13-8ebe-bcd9135a1664'],2,,,,,,,,,,,,,,,Nigeria,775,00:25:02.587,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,fe8a38ec-97cf-4a19-892e-c995071466bd,947,,"[67.0, 63.0]",7529,25,,-2.003204,,,Right Foot,,,,"[61.0, 50.0]",Ground Pass,14.3178215,,,Oghenekaro Etebo,5466.0,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,52,Nigeria,775,['fa5f0664-dbd3-4076-9251-462997783d01'],6,,,,,,,,,,,,,,,Nigeria,775,00:25:06.547,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,75a3f560-a36f-4bac-89e1-06d321b6b229,950,,"[60.0, 48.0]",7529,25,,-0.8850668,,,Right Foot,,,,"[69.0, 37.0]",Ground Pass,14.21267,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,Regular Play,Oghenekaro Etebo,5466.0,Left Center Midfield,52,Nigeria,775,['13f576c3-40ef-4aea-a6c4-8ef401481041'],8,,,,,,,,,,,,,,,Nigeria,775,00:25:08.107,Pass,
,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,b657b94e-b723-44a2-bd89-d8506b657bfc,953,,"[69.0, 37.0]",7529,25,,2.158799,,,Right Foot,,,,"[63.0, 46.0]",Ground Pass,10.816654,,,Oghenekaro Etebo,5466.0,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,52,Nigeria,775,"['4e4c7089-1f9c-433c-820e-c509d52e6a0a', '6a071947-49bb-4f8a-ac80-a381092692e4']",9,,,,,,,,,,,,,,,Nigeria,775,00:25:09.027,Pass,True
,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,05b11e7a-aeca-43c4-821e-81882ec31d5f,955,,"[63.0, 43.0]",7529,25,,-2.0831857,,,Right Foot,,,,"[54.0, 27.0]",Ground Pass,18.35756,,,Leon Aderemi Balogun,5467.0,,,,,,1,Regular Play,Oghenekaro Etebo,5466.0,Left Center Midfield,52,Nigeria,775,['ae2cda76-8cb7-4787-9912-4131c575f688'],9,,,,,,,,,,,,,,,Nigeria,775,00:25:09.787,Pass,
,,,,,,,,,,,,1.693,,,,,,,,,,,,,,,b6274cf5-1431-4a27-8680-f56b7d4a47ce,957,,"[53.0, 26.0]",7529,25,,-0.7631796,,,Right Foot,,,,"[76.0, 4.0]",Ground Pass,31.827662,,,Brian Oladapo Idowu,5462.0,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Left Center Back,52,Nigeria,775,['e50f4c97-1d59-4cee-8f94-f5d604622f3c'],11,,,,,,,,,,,,,,,Nigeria,775,00:25:11.267,Pass,
,,,,,,,,,,,,0.733,,,,,,,,,,,,,,,b4ae576e-9c2f-4d87-9e80-90e7f5c994c4,961,,"[77.0, 10.0]",7529,25,,-0.4048918,,,Right Foot,,,,"[91.0, 4.0]",Ground Pass,15.231546,,,Alex Iwobi,3647.0,,,,,,1,Regular Play,Brian Oladapo Idowu,5462.0,Left Back,52,Nigeria,775,"['7e804546-b2d6-4b2a-89b7-d7e8855b98e3', 'a5aaa4d2-49a7-40ed-a0c7-02575add321c']",14,,,,,,,,,,,,,,,Nigeria,775,00:25:14.187,Pass,True
,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,a671eed7-9ae6-481d-8cf1-d5a32099bb69,965,,"[26.0, 74.0]",7529,25,,0.5404195,,,Left Foot,,,,"[31.0, 77.0]",Ground Pass,5.8309517,,,Ante Rebić,5465.0,,,,,Recovery,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,53,Croatia,785,['c2842b0c-4405-40b0-b586-d1321d223733'],17,,,,,,,,,,,,,,,Croatia,785,00:25:17.000,Pass,
,,,,,,,,,,,,0.413,,,,,,,,,,,,,,,01aff9ff-0eca-4ad6-8cbf-792470595c2e,971,,"[89.0, 69.0]",7529,25,,-1.4056476,,,Right Foot,,,,"[90.0, 63.0]",Ground Pass,6.0827627,,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,54,Croatia,785,['2f396f7c-ca74-460f-bba6-e0cf8be6ab2a'],46,,,,,,,,,,,,,,,Croatia,785,00:25:46.787,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,5081be6b-c798-4160-b80b-cfe91128e0c0,977,,"[42.0, 25.0]",7529,25,,1.2220253,,,Left Foot,,,,"[50.0, 47.0]",Ground Pass,23.409399,,,Victor Moses,3963.0,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,54,Croatia,785,['fa83166e-6ddd-49d4-a77c-cfdc72dcd78c'],51,,,,,,,,,,,,,,,Nigeria,775,00:25:51.627,Pass,
