bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.213,,,,,,,,,,,,cfb22382-af16-44d4-a65d-c5143835244b,2875,,,"[80.0, 79.0]",7536,71,,-0.14189705,,,Right Foot,,True,"[87.0, 78.0]",,Ground Pass,7.071068,,,Gabriel Arturo Torres Tejada,5629.0,,,,,Recovery,2,From Throw In,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,126,Panama,798,"['7714fc22-723f-4b4e-9c60-42de99fd501f', 'b064e39b-42a1-43ee-adac-5af0188fa361']",13,,,,,,,,,,,,,,,,,Panama,798,00:26:13.120,Pass,True
,,,,,,,,,,,,1.078,,,,,,,,,,,,99d1914a-0ddb-45c1-9fb9-2d695f03ed9f,2879,,,"[88.0, 77.0]",7536,71,,-1.5291537,,,Right Foot,,,"[89.0, 53.0]",,Ground Pass,24.020824,,,Blas Antonio Miguel Pérez Ortega,5631.0,,,,,,2,From Throw In,Gabriel Arturo Torres Tejada,5629.0,Right Wing,126,Panama,798,['e0327f8a-13f2-4b91-935d-b3d1c4d45279'],14,,,,,,,,,,,,,,,,,Panama,798,00:26:14.695,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,1eac425c-1097-4185-9225-49ba2a60909c,2883,,,"[88.0, 53.0]",7536,71,,-2.863293,,,Right Foot,,,"[81.0, 51.0]",,Ground Pass,7.28011,,,Aníbal Cesis Godoy,5646.0,,,,,,2,From Throw In,Blas Antonio Miguel Pérez Ortega,5631.0,Center Forward,126,Panama,798,['7fe58699-424c-442a-88d3-023f4c297f93'],16,,,,,,,,,,,,,,,,,Panama,798,00:26:16.520,Pass,
,,,,,,,,,,,,2.8,,,,,,,,,,,,f2aef7e3-06a7-44d2-b08e-45b298386f0f,2886,,,"[77.0, 50.0]",7536,71,,-1.4229469,,,Left Foot,,,"[84.0, 3.0]",,Low Pass,47.518417,,,Erick Javier Davis Grajales,5634.0,,True,,,,2,From Throw In,Aníbal Cesis Godoy,5646.0,Left Center Midfield,126,Panama,798,['a2da1f40-f563-414d-8ee6-72b922ba64e2'],19,,,,,,,,,,,,,,,,,Panama,798,00:26:19.440,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,8931afb1-926b-4c8f-9ecd-c3fa22cf3563,2890,,,"[84.0, 3.0]",7536,71,,2.1910458,,,Left Foot,,,"[79.0, 10.0]",,Ground Pass,8.602325,,,Armando Enrique Cooper Whitaker,5645.0,,,,,,2,From Throw In,Erick Javier Davis Grajales,5634.0,Left Back,126,Panama,798,['39d3351e-f6b3-4b30-a49b-05084e4e39f8'],22,,,,,,,,,,,,,,,,,Panama,798,00:26:22.812,Pass,
,,,,,,,,,,,,0.64,,,,,,,,,,,,444253ae-2fa8-4624-8620-3c864bf72c1b,2898,,,"[94.0, 20.0]",7536,71,,2.0344439,,,Right Foot,,,"[92.0, 24.0]",,Ground Pass,4.472136,,,Blas Antonio Miguel Pérez Ortega,5631.0,,,,,,2,From Throw In,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,126,Panama,798,['d0a29216-c496-4cf3-957b-365fac0d88eb'],28,,,,,,,,,,,,,,,,,Panama,798,00:26:28.173,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,4cf36252-069c-4909-84aa-9311a9d78a8e,2900,,,"[92.0, 24.0]",7536,71,,-2.7367008,,,Right Foot,,,"[85.0, 21.0]",,Ground Pass,7.615773,,,Aníbal Cesis Godoy,5646.0,,,,,,2,From Throw In,Blas Antonio Miguel Pérez Ortega,5631.0,Center Forward,126,Panama,798,['72c6d540-6d89-493d-9153-7199e748aeee'],28,,,,,,,,,,,,,,,,,Panama,798,00:26:28.813,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,f2002e55-7bbc-4e16-8827-b69cf66b31de,2902,,,"[84.0, 24.0]",7536,71,,1.1186424,,,Left Foot,,,"[101.0, 59.0]",,High Pass,38.910152,,,Gabriel Arturo Torres Tejada,5629.0,,,,,,2,From Throw In,Aníbal Cesis Godoy,5646.0,Left Center Midfield,126,Panama,798,['65ad6768-ece6-41b4-88f4-289d0663ef05'],29,,,,,,,,,,,,,,,,,Panama,798,00:26:29.493,Pass,
,,,,,,,,,,,,2.32,,,,,,,,,,,,bfb6959c-b95a-47f9-989c-424c8baba614,2906,,,"[101.0, 59.0]",7536,71,,-0.7551044,,,Right Foot,,,"[118.0, 43.0]",,High Pass,23.345236,,Incomplete,Blas Antonio Miguel Pérez Ortega,5631.0,,,,,,2,From Throw In,Gabriel Arturo Torres Tejada,5629.0,Right Wing,126,Panama,798,"['8f6c27db-5bb2-4dff-b25a-75fe0c3b9edc', 'cad4ef82-4fd5-4397-8ebb-2c7931a86392', 'd0ed5d2c-8c96-4460-9981-492950cc3094']",32,,,,,,,,,,,,,,,,,Panama,798,00:26:32.600,Pass,True
,,,,,,,,,,,,1.093,,,,,,,,,,,,916d0b44-5858-44e3-bd63-c3f723d2491d,2910,,,"[13.0, 45.0]",7536,71,,1.3101939,,,Keeper Arm,,,"[17.0, 60.0]",,Ground Pass,15.524175,,,Toby Alderweireld,20005.0,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,127,Belgium,782,['d0272231-c549-4d32-9ee7-5082683dce44'],45,,,,,,,,,,,,,,,,,Belgium,782,00:26:45.320,Pass,
,,,,,,,,,,,,1.439,,,,,,,,,,,,439dfd73-d304-4dcc-9f89-4dc307b2e230,2913,,,"[29.0, 61.0]",7536,71,,-1.5152978,,,Right Foot,,,"[30.0, 43.0]",,Ground Pass,18.027756,,,Anga Dedryck Boyata,5639.0,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,127,Belgium,782,['c46cdff2-28cd-4039-9929-f0552dba7967'],49,,,,,,,,,,,,,,,,,Belgium,782,00:26:49.013,Pass,
,,,,,,,,,,,,0.879,,,,,,,,,,,,cdf39825-e49e-4580-9278-a14ea416ce75,2916,,,"[32.0, 42.0]",7536,71,,1.3134726,,,Left Foot,,,"[37.0, 61.0]",,Ground Pass,19.646883,,,Toby Alderweireld,20005.0,,,,,,2,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,127,Belgium,782,['4462a3bb-973c-4b58-97b1-12878c2a0aad'],52,,,,,,,,,,,,,,,,,Belgium,782,00:26:52.693,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,464d6b16-78d9-4013-8458-3a9535f57371,2919,,,"[41.0, 61.0]",7536,71,,-0.38687572,,,Right Foot,,,"[68.0, 50.0]",,Ground Pass,29.15476,,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,127,Belgium,782,['37e03bfd-3e7b-4689-b8f9-8ce9e2352b9c'],55,,,,,,,,,,,,,,,,,Belgium,782,00:26:55.093,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,,e1426f5a-d145-4923-ad0c-6932f2e403a2,2921,,,"[68.0, 50.0]",7536,71,,1.4940244,,,Right Foot,,,"[69.0, 63.0]",,Ground Pass,13.038404,,Incomplete,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,127,Belgium,782,"['7bf8f6b5-5fa6-4cda-80ba-d9df0acfa22d', 'd86b7138-20ed-46a6-9481-1b50bbdbfb4c']",56,,,,,,,,,,,,,,,,,Belgium,782,00:26:56.173,Pass,
,,,,,,,,,,,,0.693,,,,,,,,,,,,db8bb885-9a0a-447c-9e18-e531904ff046,2932,,,"[70.0, 39.0]",7536,72,,-0.6435011,,,Left Foot,,,"[78.0, 33.0]",,Ground Pass,10.0,,,Yannick Ferreira Carrasco,5633.0,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,127,Belgium,782,"['151043a6-9c0b-4752-be5a-5639e2a896f4', 'd647a880-9523-46d6-8397-9c1cac083d51']",1,,,,,,,,,,,,,,,,,Belgium,782,00:27:01.160,Pass,True
,,,,,,,,,,,,2.96,,,,,,,,,,,,7f89740a-61b0-4acf-9564-6c97bbde3d7b,2935,,,"[93.0, 30.0]",7536,72,,-0.7853982,,,Right Foot,,,"[113.0, 10.0]",,Ground Pass,28.284271,,,Eden Hazard,3621.0,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,127,Belgium,782,['896dc37b-4d60-4692-9d58-a214ec5d74fa'],4,,,,,,,,,,,,,,,,,Belgium,782,00:27:04.733,Pass,
,,,,,,,,,,,,1.199,,,,,,,,,,,,82bac011-65de-472d-bd4a-d4918fd46aae,2939,,,"[112.0, 14.0]",7536,72,,2.7187388,,,Right Foot,,,"[92.0, 23.0]",,Ground Pass,21.931713,,,Axel Witsel,5642.0,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,127,Belgium,782,['010371d6-e5ce-43e4-abc3-d78db5c338b5'],12,,,,,,,,,,,,,,,,,Belgium,782,00:27:12.933,Pass,
,,,,,,,,,,,,0.359,,,,,,,,,,,,f6812291-bc22-481c-8bc9-a523d1b875da,2942,,,"[91.0, 22.0]",7536,72,,1.815775,,,Right Foot,,,"[89.0, 30.0]",,Ground Pass,8.246211,,,Jan Vertonghen,3077.0,,,,,,2,Regular Play,Axel Witsel,5642.0,Left Center Midfield,127,Belgium,782,['01710df2-62cf-4e66-b533-7680bfc799fb'],15,,,,,,,,,,,,,,,,,Belgium,782,00:27:15.133,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,,b57b6d8b-ddc3-4f7e-84cd-096f1c952765,2945,,,"[89.0, 29.0]",7536,72,,-1.418147,,,Left Foot,,,"[91.0, 16.0]",,Ground Pass,13.152946,,,Axel Witsel,5642.0,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,127,Belgium,782,['85ec1fc8-9fe0-4bac-992d-f9d2425ca8ed'],16,,,,,,,,,,,,,,,,,Belgium,782,00:27:16.453,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,75005d5c-4ef7-45a9-82ed-85192f401000,2949,,,"[92.0, 15.0]",7536,72,,-0.7328151,,,Right Foot,,,"[102.0, 6.0]",,Ground Pass,13.453624,,,Eden Hazard,3621.0,,,,,,2,Regular Play,Axel Witsel,5642.0,Left Center Midfield,127,Belgium,782,"['db38c9f9-78d4-444c-8050-922684af2a8b', 'ff6840b6-e9c5-4948-a893-41ca48730cfe']",17,,,,,,,,,,,,,,,,,Belgium,782,00:27:17.653,Pass,True
,,,,,,,,,,,,0.973,,,,,,,,,,,,bc6504dc-f1fa-495e-86cc-5876fba7511d,2952,,,"[101.0, 6.0]",7536,72,,1.9974238,,,Right Foot,,,"[96.0, 17.0]",,Ground Pass,12.083046,,Incomplete,Axel Witsel,5642.0,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,127,Belgium,782,"['5ff6fad5-d9a3-4ea7-b351-d05f379713b3', '89775fa1-b7c1-4612-891f-bd492d4f902e']",25,,,,,,,,,,,,,,,,,Belgium,782,00:27:25.880,Pass,
,,,,,,,,,,,,1.533,,,,,,,,,,,,1a451137-1f62-4c17-8ada-df735ae71ad7,2962,,,"[86.0, 38.0]",7536,73,True,-0.24497867,,,,,,"[90.0, 37.0]",,Low Pass,4.1231055,,Incomplete,Ismael Díaz De León,5644.0,,,,,,2,Regular Play,Luis Carlos Tejada Hansell,5643.0,Center Forward,129,Panama,798,"['075805ff-db0c-493e-b647-7a09bcd21303', '59d12392-899a-4917-8a33-bce5cb6e92d9', '7b92b18a-aa6f-4a26-a195-8ad8e89f1ab6']",3,,,,,,,,,,,,,,,,,Panama,798,00:28:03.800,Pass,True
,,,,,,,,,,,,1.84,,,,,,,,,,,,109fed4a-f562-4240-99ec-2b2069080996,2966,,,"[27.0, 29.0]",7536,73,,2.896614,,,Right Foot,,,"[7.0, 34.0]",,Ground Pass,20.615528,,,Thibaut Courtois,3509.0,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,129,Panama,798,['31ba3d11-a114-4d1d-a4db-c963e91dfdea'],6,,,,,,,,,,,,,,,,,Belgium,782,00:28:06.933,Pass,
,,,,,,,,,,,,0.2,,,,,,,,,,,,d64c06a6-845c-4cb3-b1a3-ce1efced5f07,2970,,,"[6.0, 32.0]",7536,73,,-0.7853982,,,Left Foot,,,"[7.0, 31.0]",,High Pass,1.4142135,,Incomplete,,,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,129,Panama,798,"['21673c95-5233-4c38-ac11-22176ebbc8a6', 'd0102000-820c-4bf7-a05e-4ec8e93439cf']",10,,,,,,,,,,,,,,,,,Belgium,782,00:28:10.533,Pass,True
,,,,,,,,,,,,1.667,,,,,,,,,,,,3289d8b4-2dc7-47b2-bdc6-10c46b7154b0,2974,,,"[16.0, 1.0]",7536,73,,0.17219082,,,,,,"[39.0, 5.0]",,High Pass,23.345236,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,Throw-in,2,From Throw In,Jan Vertonghen,3077.0,Left Back,130,Belgium,782,"['04bd303b-c5ae-4963-987d-67e19e2a90d2', 'e4f1589e-7a21-4b76-ba45-a501ee6d643f']",55,,,,,,,,,,,,,,,,,Belgium,782,00:28:55.653,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,04bd303b-c5ae-4963-987d-67e19e2a90d2,2976,,,"[82.0, 76.0]",7536,73,,-1.3961241,,,Head,,,"[85.0, 59.0]",,High Pass,17.262676,,,Ismael Díaz De León,5644.0,,,,,Recovery,2,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,131,Panama,798,"['25e0e33d-b053-4d03-a99b-668d87697713', '3289d8b4-2dc7-47b2-bdc6-10c46b7154b0']",57,,,,,,,,,,,,,,,,,Panama,798,00:28:57.320,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,3640bc32-1b83-41a8-8ec5-ac66a13044a8,2979,,,"[85.0, 59.0]",7536,73,,0.0,,,Right Foot,,,"[90.0, 59.0]",,Low Pass,5.0,,,Luis Carlos Tejada Hansell,5643.0,,,,,,2,Regular Play,Ismael Díaz De León,5644.0,Left Wing,131,Panama,798,"['7c1b19ed-d484-4643-b7b3-5dd0d389265d', 'c3949f9b-3eb7-4693-a45f-64f77599b618']",59,,,,,,,,,,,,,,,,,Panama,798,00:28:59.040,Pass,True
,,,,,,,,,,,,3.2,,,,,,,,,,,,83e3c69c-09ed-4288-96b5-d797c06ad080,2983,,,"[89.0, 49.0]",7536,74,,-2.8674252,,,Right Foot,,,"[57.0, 40.0]",,Ground Pass,33.24154,,,Fidel Escobar Mendieta,5638.0,,,,,,2,Regular Play,Luis Carlos Tejada Hansell,5643.0,Center Forward,131,Panama,798,"['2263fea3-636e-43eb-b9b7-dfdf66b807b8', 'af870732-5e93-4010-9524-84e5f3847d9a']",1,,,,,,,,,,,,,,,,,Panama,798,00:29:01.320,Pass,True
,,,,,,,,,,,,3.053,,,,,,,,,,,,8899145f-e051-4442-8ba9-95a132e6df47,2987,,,"[58.0, 42.0]",7536,74,,0.6857295,,,Right Foot,,,"[102.0, 78.0]",,High Pass,56.85068,,,Gabriel Arturo Torres Tejada,5629.0,,,,,,2,Regular Play,Fidel Escobar Mendieta,5638.0,Left Center Back,131,Panama,798,"['865545c8-f050-46a2-9d0b-5c65939923d1', 'ec359b3c-7cf6-431e-b9a5-9a00fcb3d07a']",6,,,,,,,,,,,,,,,,,Panama,798,00:29:06.000,Pass,True
,,,,,,,,,,,,1.52,,,,,,,,,,,,fd02a953-ff5f-4118-bc7c-29b61e3848a7,2992,,,"[17.0, 1.0]",7536,74,,0.2234766,,,,,,"[39.0, 6.0]",,High Pass,22.561028,,Incomplete,,,,,,,Throw-in,2,From Throw In,Jan Vertonghen,3077.0,Left Back,132,Belgium,782,['d1e4cef1-4c23-4ceb-b375-e113ff474b1f'],26,,,,,,,,,,,,,,,,,Belgium,782,00:29:26.920,Pass,
,,,,,,,,,,,,0.773,,,,,,,,,,,,d1e4cef1-4c23-4ceb-b375-e113ff474b1f,2993,,,"[82.0, 75.0]",7536,74,,-0.98279375,,,Head,,,"[88.0, 66.0]",,Low Pass,10.816654,,,Armando Enrique Cooper Whitaker,5645.0,,,,,Recovery,2,From Throw In,Michael Amir Murillo Bermudez,5641.0,Right Back,132,Belgium,782,"['03526fb4-779b-4a3a-9636-e9331da5624d', 'fd02a953-ff5f-4118-bc7c-29b61e3848a7']",28,,,,,,,,,,,,,,,,,Panama,798,00:29:28.440,Pass,
,,,,,,,,,,,,0.853,,,,,,,,,,,,f8285a20-17af-41e9-856d-b30043134e9c,2997,,,"[89.0, 64.0]",7536,74,,-1.012197,,,Right Foot,,,"[94.0, 56.0]",,Ground Pass,9.433981,,Incomplete,Ismael Díaz De León,5644.0,,,,,,2,From Throw In,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,132,Belgium,782,"['48a5c1c3-9b30-416e-9d22-c13547de917a', '73365b30-ea1c-4b40-b7a7-d1632e7188d9', 'e54bba37-8593-454b-879a-1d926895d75b']",30,,,,,,,,,,,,,,,,,Panama,798,00:29:30.920,Pass,True
,,,,,,,,,,,,0.533,,,,,,,,,,,,6631b48a-05f0-4654-bc30-d4909a17b916,3002,,,"[29.0, 22.0]",7536,74,,-0.24497867,,,Left Foot,,,"[33.0, 21.0]",,Ground Pass,4.1231055,,,Axel Witsel,5642.0,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Right Center Midfield,132,Belgium,782,"['3d20bdf7-636b-4b93-a4fc-ac605ad3172f', 'd9ccae7a-1ead-4156-995e-beeef355d01d']",32,,,,,,,,,,,,,,,,,Belgium,782,00:29:32.120,Pass,True
,,,,,,,,,,,,0.72,,,,,,,,,,,,856cfce6-e5f5-4dbb-a5c0-4697f1f97fbc,3005,,,"[35.0, 21.0]",7536,74,,-0.24497867,,,Right Foot,,,"[39.0, 20.0]",,Ground Pass,4.1231055,,,Eden Hazard,3621.0,,,,,,2,From Throw In,Axel Witsel,5642.0,Left Center Midfield,132,Belgium,782,['2aad0819-3d2a-44f2-8361-9aa9e38c7aef'],33,,,,,,,,,,,,,,,,,Belgium,782,00:29:33.533,Pass,
,,,,,,,,,,,,1.693,,,,,,,,,,,,daa03b1c-9865-4571-8e3c-c1c1cd0f4103,3008,,,"[79.0, 32.0]",7536,74,,-0.16514868,c8618523-e05a-420a-bcca-19a1d09bdb33,,Right Foot,,,"[103.0, 28.0]",True,Ground Pass,24.33105,,,Romelu Lukaku Menama,3289.0,,,Through Ball,True,,2,From Throw In,Eden Hazard,3621.0,Left Wing,132,Belgium,782,['bfe054fc-a505-4c66-bce2-217d22746e6d'],38,,,,,,,,,,,,,,,,,Belgium,782,00:29:38.000,Pass,
,,,,,,,,,,,,0.693,,,,,,,,,,,,c69031ac-7edb-4f7b-8711-cdeb67c421fd,3015,,,"[56.0, 40.0]",7536,75,,-2.896614,,,Left Foot,,,"[48.0, 38.0]",,Ground Pass,8.246211,,,Gabriel Enrique Gómez Girón,5640.0,,,,,,2,Regular Play,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,134,Panama,798,"['04380438-2691-4d58-a22b-4a7c950a208a', 'd5fab151-bdca-4409-8240-2872a8aceb9a']",53,,,,,,,,,,,,,,,,,Panama,798,00:30:53.800,Pass,True
,,,,,,,,,,,,1.6,,,,,,,,,,,,fb333b89-166d-4640-ad3e-b70fc9d5dcbe,3019,,,"[48.0, 39.0]",7536,75,,1.6142472,,,Right Foot,,,"[47.0, 62.0]",,Ground Pass,23.021729,,,Aníbal Cesis Godoy,5646.0,,,,,,2,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,134,Panama,798,['ed967027-fa62-41bf-8f0f-74cfc12f9421'],56,,,,,,,,,,,,,,,,,Panama,798,00:30:56.280,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,10df16fe-bfac-4998-bae6-f6c96094c6b2,3022,,,"[48.0, 66.0]",7536,75,,0.4636476,,,Left Foot,,,"[68.0, 76.0]",,Ground Pass,22.36068,,,Michael Amir Murillo Bermudez,5641.0,,,,,,2,Regular Play,Aníbal Cesis Godoy,5646.0,Left Center Midfield,134,Panama,798,['c7584d1b-c2c0-4747-81b1-34ce3bead73f'],58,,,,,,,,,,,,,,,,,Panama,798,00:30:58.680,Pass,
,,,,,,,,,,,,1.053,,,,,,,,,,,,74d69a88-c68c-43b1-875c-2d18b1c236bd,3026,,,"[85.0, 77.0]",7536,76,,-2.158799,,,Right Foot,,,"[77.0, 65.0]",,Ground Pass,14.422205,,,Aníbal Cesis Godoy,5646.0,,,,,,2,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,134,Panama,798,"['2b316ab8-3853-40d1-82d0-f54bfabb09c1', '54834886-db43-4a93-ba7d-abd313278448']",4,,,,,,,,,,,,,,,,,Panama,798,00:31:04.000,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,a79c13c0-7676-47df-a9ee-1605f5d46c32,3029,,,"[80.0, 63.0]",7536,76,,-2.2367656,,,Left Foot,,,"[69.0, 49.0]",,Ground Pass,17.804493,,,Gabriel Enrique Gómez Girón,5640.0,,,,,,2,Regular Play,Aníbal Cesis Godoy,5646.0,Left Center Midfield,134,Panama,798,['3ebbd2f6-e909-43b5-bffa-3dd15d6e9356'],6,,,,,,,,,,,,,,,,,Panama,798,00:31:06.800,Pass,
,,,,,,,,,,,,1.053,,,,,,,,,,,,9facfe9b-9d99-4770-b47b-d43a460bbe37,3033,,,"[69.0, 49.0]",7536,76,,2.0899425,,,Right Foot,,,"[65.0, 56.0]",,Ground Pass,8.062258,,,Aníbal Cesis Godoy,5646.0,,,,,,2,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,134,Panama,798,"['d9534d43-6aa1-4135-9c34-7ec0223a331f', 'f91f91bc-a238-4052-a8d3-c02a1a049077']",8,,,,,,,,,,,,,,,,,Panama,798,00:31:08.200,Pass,True
,,,,,,,,,,,,1.6,,,,,,,,,,,,4c917a1a-3201-4a11-8383-027123b126b7,3035,,,"[65.0, 53.0]",7536,76,,-2.0852478,,,Left Foot,,,"[52.0, 30.0]",,Ground Pass,26.41969,,,Fidel Escobar Mendieta,5638.0,,,,,,2,Regular Play,Aníbal Cesis Godoy,5646.0,Left Center Midfield,134,Panama,798,['91123be0-5dc8-408c-8105-336dfdb155cd'],9,,,,,,,,,,,,,,,,,Panama,798,00:31:09.253,Pass,
,,,,,,,,,,,,1.586,,,,,,,,,,,,8e6e6e81-7379-41d8-a276-775bbb3c3f28,3038,,,"[52.0, 29.0]",7536,76,,-1.047518,,,Right Foot,,,"[67.0, 3.0]",,Ground Pass,30.016663,,,Erick Javier Davis Grajales,5634.0,,,,,,2,Regular Play,Fidel Escobar Mendieta,5638.0,Left Center Back,134,Panama,798,['88fc1953-8689-4e09-8974-c86e00d064ee'],11,,,,,,,,,,,,,,,,,Panama,798,00:31:11.893,Pass,
,,,,,,,,,,,,1.053,,,,,,,,,,,,4a449dc3-40d0-472f-8484-20fce32393bc,3042,,,"[80.0, 7.0]",7536,76,,1.0516502,,,Left Foot,,,"[84.0, 14.0]",,Ground Pass,8.062258,,,Ismael Díaz De León,5644.0,,,,,,2,Regular Play,Erick Javier Davis Grajales,5634.0,Left Back,134,Panama,798,"['4b64d31b-2629-4e4b-8622-8fe2a8582771', 'f59222c8-9952-4467-ae2b-3fada13bcdcb']",16,,,,,,,,,,,,,,,,,Panama,798,00:31:16.680,Pass,True
,,,,,,,,,,,,0.933,,,,,,,,,,,,f78e55ea-7599-40fb-a7d1-01d17f1dde07,3046,,,"[84.0, 20.0]",7536,76,,0.5880026,,,Right Foot,,,"[96.0, 28.0]",,Ground Pass,14.422205,,,Luis Carlos Tejada Hansell,5643.0,,,,,,2,Regular Play,Ismael Díaz De León,5644.0,Left Wing,134,Panama,798,"['a23021ca-a9f7-4c79-a477-1fa9a8e3b42f', 'a8678b28-6716-4035-a7f3-1669c442f79b']",19,,,,,,,,,,,,,,,,,Panama,798,00:31:19.280,Pass,True
,,,,,,,,,,,,0.88,,,,,,,,,,,,d481152b-1887-424e-96da-d95925beb4be,3059,,,"[70.0, 52.0]",7536,76,,-0.7086263,,,Right Foot,,,"[77.0, 46.0]",,Ground Pass,9.219544,,,Aníbal Cesis Godoy,5646.0,,,,,,2,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,134,Panama,798,['a92a801e-2119-4184-95e6-4b57f92841be'],26,,,,,,,,,,,,,,,,,Panama,798,00:31:26.773,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,,04676de4-2c4b-4d94-b588-4a198515821e,3061,,,"[77.0, 46.0]",7536,76,,2.2974386,,,Left Foot,,,"[69.0, 55.0]",,Ground Pass,12.0415945,,,Michael Amir Murillo Bermudez,5641.0,,,,,,2,Regular Play,Aníbal Cesis Godoy,5646.0,Left Center Midfield,134,Panama,798,['dbe3f2d7-93fe-41d5-874b-73e1232e9d50'],27,,,,,,,,,,,,,,,,,Panama,798,00:31:27.653,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,5768f5d7-1bd6-440f-b2df-a82695f2ab9d,3065,,,"[69.0, 53.0]",7536,76,,1.0040671,,,Right Foot,,,"[83.0, 75.0]",,Ground Pass,26.076809,,,Luis Carlos Tejada Hansell,5643.0,,,,,,2,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,134,Panama,798,"['20943aa5-e73e-4d2e-adf4-c58d54cae5d1', '7019edcc-8f14-47d3-b0ce-4d95f4bbfd12']",29,,,,,,,,,,,,,,,,,Panama,798,00:31:29.320,Pass,True
,,,,,,,,,,,,0.973,,,,,,,,,,,,278ecce4-7c01-4cbb-b257-dee3802d08de,3069,,,"[82.0, 76.0]",7536,76,,0.0,,,Right Foot,,,"[94.0, 76.0]",,Ground Pass,12.0,,,Gabriel Arturo Torres Tejada,5629.0,,,,,,2,Regular Play,Luis Carlos Tejada Hansell,5643.0,Center Forward,134,Panama,798,"['3b6a44d1-533f-4d44-8560-9b154502d4f7', '866a3947-b64b-40b8-a223-b5f9c77a6c1b']",31,,,,,,,,,,,,,,,,,Panama,798,00:31:31.160,Pass,True
