50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,2ba53007-7341-41c0-a0a2-2fa58dda68ac,119,,,"[80.0, 10.0]",7542,2,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,2,Morocco,788,"['4d1f76ed-9289-45f9-a7e6-6f1c3a5c1516', '53d5db38-5bcb-476a-bd67-f092d44dd30b']",6,,,,,,,,,,,,,,,,Portugal,780,00:02:06.193,Pressure,
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,1b56eb24-2e13-487e-910c-899efa1fa634,123,,,"[51.0, 60.0]",7542,2,,,,,,,,,,,,,,,,,,,1,From Kick Off,Karim El Ahmadi Al Aroos,5236.0,Right Defensive Midfield,2,Morocco,788,['47097cc4-e044-4c82-b170-3ca8bb69f77f'],7,,,,,,,,,,,,,,,,Morocco,788,00:02:07.473,Pressure,
,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,e4f4c862-300c-4a2c-8353-a5942ba81c7a,124,,,"[52.0, 75.0]",7542,2,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mbark Boussoufa,5232.0,Left Defensive Midfield,2,Morocco,788,['47097cc4-e044-4c82-b170-3ca8bb69f77f'],7,,,,,,,,,,,,,,,,Morocco,788,00:02:07.820,Pressure,
,,,,,,,,True,,,,,,1.773,,,,,,,,,,,,,b96c8513-ea7e-4d52-a084-68fe2d9db5a0,141,,,"[60.0, 51.0]",7542,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Mbark Boussoufa,5232.0,Left Defensive Midfield,4,Portugal,780,['5092456d-3543-4a58-bb69-52b7682f968e'],45,,,,,,,,,,,,,,,,Morocco,788,00:02:45.620,Pressure,
,,,,,,,,True,,,,,,0.546,,,,,,,,,,,,,0fbbe587-72ea-4d36-a2f9-c29a3004034b,142,,,"[56.0, 50.0]",7542,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Defensive Midfield,4,Portugal,780,['39bb5a54-cfd4-44e7-9634-a5953dc7a3f1'],47,,,,,,,,,,,,,,,,Morocco,788,00:02:47.233,Pressure,
,,,,,,,,True,,,,,,0.8,,,,,,,,,,,,,13b55a49-716e-41eb-9769-c4e5cc17bdef,143,,,"[47.0, 50.0]",7542,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Marouan da Costa Trinidade,5221.0,Left Center Back,4,Portugal,780,['39bb5a54-cfd4-44e7-9634-a5953dc7a3f1'],47,,,,,,,,,,,,,,,,Morocco,788,00:02:47.273,Pressure,
,,,,,,,,,,,,,,1.706,,,,,,,,,,,,,1b51634d-e137-4123-a98b-dcc30966ec4d,147,,,"[51.0, 41.0]",7542,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Marouan da Costa Trinidade,5221.0,Left Center Back,4,Portugal,780,['a97f8957-d6df-444d-9d1b-ff8ee56e0b70'],48,,,,,,,,,,,,,,,,Morocco,788,00:02:48.913,Pressure,
,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,394171c5-7428-4d9f-af49-01162339f9c2,149,,,"[29.0, 16.0]",7542,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,4,Portugal,780,"['62bb5d44-8b14-4920-b22b-e6a23a89df17', '8d6960bb-16c4-45f8-a04d-a204810e958c']",51,,,,,,,,,,,,,,,,Morocco,788,00:02:51.700,Pressure,
,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,89951bca-68a7-4868-b693-483a4e5f9bcf,155,,,"[12.0, 10.0]",7542,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,4,Portugal,780,"['582c4a3a-7db6-4217-980a-3bccd76040d3', 'a1c2cef7-157d-4143-be63-44ab09f865fa']",0,,,,,,,,,,,,,,,,Morocco,788,00:03:00.700,Pressure,
,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,5b0f3423-29d3-4aa5-81c8-eedc4a19e6ed,179,,,"[89.0, 79.0]",7542,5,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,7,Morocco,788,"['72f8aabd-b0a8-49e4-a3ec-ba7914ce84d2', 'db07fb71-1e44-4013-a6b9-28295d9cf820']",38,,,,,,,,,,,,,,,,Portugal,780,00:05:38.700,Pressure,
,,,,,,,,,,,,,,1.786,,,,,,,,,,,,,e866323e-8331-401d-b674-fd809df6894b,195,,,"[47.0, 78.0]",7542,5,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonçalo Manuel Ganchinho Guedes,4367.0,Right Center Forward,7,Morocco,788,"['7300840c-1b75-46c0-92ae-655fc577d8c8', 'c4039321-b0ec-4549-ad6c-117d649d105b', 'e5a30e88-0551-46c6-aa5f-81d89c3eafd6']",53,,,,,,,,,,,,,,,,Portugal,780,00:05:53.473,Pressure,
,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,1537c4d8-8b13-4cc5-8f2b-94f1f5631b0e,250,,,"[63.0, 2.0]",7542,7,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Left Wing,11,Portugal,780,['6eaa520f-1bb3-41db-b224-b0c5ac63bb5b'],28,,,,,,,,,,,,,,,,Morocco,788,00:07:28.660,Pressure,
,,,,,,,,,,,,,,1.826,,,,,,,,,,,,,3361f2c8-9523-42cd-82a2-3151a64f16d1,251,,,"[51.0, 3.0]",7542,7,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Left Back,11,Portugal,780,,30,,,,,,,,,,,,,,,,Morocco,788,00:07:30.513,Pressure,
,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,a407e5af-2d4a-4f95-a13b-2b4805585932,252,,,"[45.0, 26.0]",7542,7,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim El Ahmadi Al Aroos,5236.0,Right Defensive Midfield,11,Portugal,780,,31,,,,,,,,,,,,,,,,Morocco,788,00:07:31.940,Pressure,
,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,7e191503-9e9d-4246-9a39-b32d5ba63e6a,258,,,"[31.0, 8.0]",7542,7,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim El Ahmadi Al Aroos,5236.0,Right Defensive Midfield,12,Portugal,780,['0cea46ec-2927-44bd-8d55-a6357dfba071'],42,,,,,,,,,,,,,,,,Morocco,788,00:07:42.060,Pressure,
,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,3a0acf9d-69cb-43f7-910f-8b9d6be54ff6,289,,,"[52.0, 7.0]",7542,8,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,13,Morocco,788,"['455be803-e38a-4b17-9e72-67c3c4049428', '5e62169f-4c13-49f7-a195-92f65468df6f', '9fade0a8-770e-475c-849a-9889ac4f7989']",16,,,,,,,,,,,,,,,,Portugal,780,00:08:16.260,Pressure,
,,,,,,,,True,,,,,,5.733,,,,,,,,,,,,,fa8f5f4f-52ac-4476-bf32-abbc951491eb,295,,,"[64.0, 74.0]",7542,8,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Right Wing,14,Portugal,780,"['49c1c694-c0cc-4cf0-9376-647c1418ae7a', '7cc7b9f1-e276-46c6-97ba-d9a41d07acd8']",18,,,,,,,,,,,,,,,,Morocco,788,00:08:18.580,Pressure,
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,ccccc68d-a837-4e13-a936-8515faef5156,299,,,"[16.0, 34.0]",7542,8,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,14,Portugal,780,"['aa505f9e-0357-49c2-aabf-578ecc0209d3', 'dcfaa19c-5d23-4d8a-b747-0415a32bd15b']",25,,,,,,,,,,,,,,,,Morocco,788,00:08:25.580,Pressure,
,,,,,,,,True,,,,,,1.56,,,,,,,,,,,,,fdd8bb2a-99c4-4b07-a22d-b9a375a75f2d,307,,,"[68.0, 72.0]",7542,9,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Back,16,Portugal,780,"['700b80a6-6403-4126-82b5-306470ee1e63', '7eb6571d-1340-4ee8-87fd-b08354e1ca52']",8,,,,,,,,,,,,,,,,Morocco,788,00:09:08.100,Pressure,
,,,,,,,,,,,,,,2.812,,,,,,,,,,,,,ca21fd6f-62ba-4ef2-9714-74a177e8d579,316,,,"[81.0, 77.0]",7542,9,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Back,16,Portugal,780,"['6b899adc-35aa-4c68-bc04-96e27e967bf0', '8c373a23-863e-4727-958f-ab444c218059']",14,,,,,,,,,,,,,,,,Morocco,788,00:09:14.060,Pressure,
,,,,,,,,,,,,,,1.906,,,,,,,,,,,,,bad82b3d-f89f-49f0-9e95-046ec19f0854,319,,,"[87.0, 72.0]",7542,9,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,16,Portugal,780,['8c373a23-863e-4727-958f-ab444c218059'],14,,,,,,,,,,,,,,,,Morocco,788,00:09:14.833,Pressure,
,,,,,,,,,,,,,,2.573,,,,,,,,,,,,,0250678d-8152-45db-af5a-a5310b9c82bc,326,,,"[15.0, 11.0]",7542,9,,,,,,,,,,,,,,,,,,,1,From Throw In,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,17,Morocco,788,"['04390c70-f40b-4359-beae-c22e7ad008d5', 'f4c6929c-f168-4765-90dc-1abf4ab68a05']",27,,,,,,,,,,,,,,,,Portugal,780,00:09:27.780,Pressure,
,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,4b4bcd2d-6a0c-4a67-ac6c-212b3f7b72cd,332,,,"[21.0, 12.0]",7542,9,,,,,,,,,,,,,,,,,,,1,From Throw In,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,17,Morocco,788,"['6113d09d-ce22-46cd-9e20-1cbdfb88e019', 'ccf6f526-c049-4946-9092-925bab1c402e']",33,,,,,,,,,,,,,,,,Portugal,780,00:09:33.260,Pressure,
,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,153d013d-8ceb-4d53-a652-ce3622935e58,351,,,"[23.0, 10.0]",7542,10,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,19,Morocco,788,"['184c4b0f-5664-4960-b915-bd0c78e98529', 'ef085c55-4a91-4118-8b6f-e95d19c680e8']",25,,,,,,,,,,,,,,,,Portugal,780,00:10:25.060,Pressure,
,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,8a2d14ad-881c-4ae2-8f94-ae7689fa1741,370,,,"[71.0, 56.0]",7542,11,,,,,,,,,,,,,,,,,,,1,From Keeper,Younès Belhanda,5242.0,Center Attacking Midfield,22,Portugal,780,"['9b74340b-1956-432c-baa2-29c969e1aed4', '9e78ce6d-1196-46a1-aa08-cc344422972a']",15,,,,,,,,,,,,,,,,Morocco,788,00:11:15.780,Pressure,
,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,5caa35fe-bce1-46fc-baa7-f7a54e45872d,380,,,"[68.0, 71.0]",7542,11,,,,,,,,,,,,,,,,,,,1,From Keeper,Karim El Ahmadi Al Aroos,5236.0,Right Defensive Midfield,22,Portugal,780,['63327caa-f371-4440-988a-70b9106524dc'],23,,,,,,,,,,,,,,,,Morocco,788,00:11:23.700,Pressure,
,,,,,,,,,,,,,,0.878,,,,,,,,,,,,,43c5840f-4452-4578-9d4f-adde60f291fe,384,,,"[69.0, 37.0]",7542,11,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Left Wing,23,Portugal,780,['fe87160d-c958-40b2-b2a6-102dba3a9ef5'],40,,,,,,,,,,,,,,,,Morocco,788,00:11:40.755,Pressure,
,,,,,,,,,,,,,,3.746,,,,,,,,,,,,,5a14fc51-02ea-4291-9cbf-b2ca3896fd53,388,,,"[33.0, 15.0]",7542,11,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,23,Portugal,780,['68e54603-9877-4e3a-b212-21c894efef56'],45,,,,,,,,,,,,,,,,Morocco,788,00:11:45.993,Pressure,
,,,,,,,,,,,,,,0.773,,,,,,,,,,,,,0f8be53c-2445-4f95-9120-15cc297dcf09,395,,,"[92.0, 77.0]",7542,12,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,24,Morocco,788,"['5c674c80-7909-47f0-9c2e-c40bcff1e2cd', '5ee7caa4-b21d-421f-9edf-efacf19883c9', 'abc226bd-c8bf-41ff-aed4-7f5facf50bfb']",10,,,,,,,,,,,,,,,,Portugal,780,00:12:10.740,Pressure,
