50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,5.0,,,,,,,,,,faf3a620-5050-40ae-8464-b203e091b40f,4023,,,,8652,120,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,231,Croatia,785,['a6f02ff5-4084-4e77-872c-4f0b48bd7b48'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,,,,a6f02ff5-4084-4e77-872c-4f0b48bd7b48,4024,,,,8652,120,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,231,Croatia,785,['faf3a620-5050-40ae-8464-b203e091b40f'],0,,,,,,,,,,,,,,,,,Russia,796,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,30b42d0e-2b91-4cbd-ba44-cfe36af845ed,5,,,"[61.0, 41.0]",8652,0,,-2.7049656,,,Right Foot,,,,"[46.0, 34.0]",,Ground Pass,16.552946,,Ivan Rakitić,5470.0,,,Kick Off,1,From Kick Off,Mario Mandžukić,5472.0,Center Forward,2,Croatia,785,['c62fa585-b557-4cb8-9e9b-d776e0395e01'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.400,Pass,
,,,,,,,,,,,,,0.733,,,,,,,,,,44d39832-ebc6-45c2-9746-347cb0771c3a,8,,,"[45.0, 34.0]",8652,0,,1.8370484,,,Right Foot,,,,"[42.0, 45.0]",,Ground Pass,11.401754,,Luka Modrić,5463.0,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Defensive Midfield,2,Croatia,785,['4bdde1af-7d12-48da-8f60-d9445296ee16'],2,,,,,,,,,,,,,,,,,Croatia,785,00:00:02.640,Pass,
,,,,,,,,,,,,,1.013,,,,,,,,,,a8a077dc-3d6f-4c0b-acd5-c54959821e9d,11,,,"[42.0, 45.0]",8652,0,,-1.2793396,,,Right Foot,,,,"[45.0, 35.0]",,Ground Pass,10.440307,,Ivan Rakitić,5470.0,,,,1,From Kick Off,Luka Modrić,5463.0,Right Defensive Midfield,2,Croatia,785,['19765df9-8ab5-4e17-86b9-a1249a1f932b'],4,,,,,,,,,,,,,,,,,Croatia,785,00:00:04.120,Pass,
,,,,,,,,,,,,,1.36,,,,,,,,,,de4b9fcf-c298-4c9b-94b0-dcba445dadd8,15,,,"[43.0, 34.0]",8652,0,,-2.4037776,,,Right Foot,,,,"[32.0, 24.0]",,Ground Pass,14.866069,,Domagoj Vida,5468.0,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Defensive Midfield,2,Croatia,785,"['a9892bde-8a0a-49b5-9a2f-ae7c640d62d3', 'b18b721c-d38f-4bd5-8a28-03ef0fd12571']",6,,,,,,,,,,,,,,,,,Croatia,785,00:00:06.280,Pass,True
,,,,,,,,,,,,,1.76,,,,,,,,,,292089e9-547c-4d5a-a3c6-6b3f93b49eae,18,,,"[34.0, 24.0]",8652,0,,-0.71883,,,Right Foot,,,,"[58.0, 3.0]",,Ground Pass,31.890438,,Ivan Strinić,5457.0,,,,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Croatia,785,['ddd0eb8c-5bcd-484d-8bb1-1c8bb6eaca7a'],9,,,,,,,,,,,,,,,,,Croatia,785,00:00:09.000,Pass,
,,,,,,,,,,,,,1.773,,,,,,,,,,e6eff969-8050-4536-a3e5-104df1668d37,22,,,"[56.0, 3.0]",8652,0,,2.8406725,,,Right Foot,,,,"[27.0, 12.0]",,Ground Pass,30.364452,,Domagoj Vida,5468.0,,,,1,From Kick Off,Ivan Strinić,5457.0,Left Back,2,Croatia,785,"['45411849-2b03-4ab7-85cc-3f4e778f3f51', 'b17b857a-3fac-4558-9e17-c2fc3cc52413']",13,,,,,,,,,,,,,,,,,Croatia,785,00:00:13.040,Pass,True
,,,,,,,,,,,,,2.16,,,,,,,,,,0133a6c4-ccd6-44ea-beb8-aa07bd0b8065,26,,,"[24.0, 14.0]",8652,0,,2.4980915,,,Left Foot,,,,"[4.0, 29.0]",,Ground Pass,25.0,,Danijel Subašić,3444.0,,,,1,From Kick Off,Domagoj Vida,5468.0,Left Center Back,2,Croatia,785,"['6548d528-1bde-423f-8240-d7f60e1e8b23', 'f2f7d094-d859-4bc5-b562-34cd8b24a697']",16,,,,,,,,,,,,,,,,,Croatia,785,00:00:16.520,Pass,True
,,,,,,,,,,,,,2.4,,,,,,,,,,73a2974b-3bd4-4327-a4a6-1350e2f9914d,29,,,"[5.0, 28.0]",8652,0,,-0.02272336,,,Left Foot,,,,"[49.0, 27.0]",,High Pass,44.011364,Incomplete,,,,,,1,From Kick Off,Danijel Subašić,3444.0,Goalkeeper,2,Croatia,785,['ab7ae698-c029-4a90-84c4-6617db51e1f6'],20,,,,,,,,,,,,,,,,,Croatia,785,00:00:20.080,Pass,
,,,,,,,,,,,,,1.48,,,,,,,,,,ab7ae698-c029-4a90-84c4-6617db51e1f6,30,,,"[72.0, 54.0]",8652,0,,0.30288488,,,Head,,,,"[88.0, 59.0]",,Low Pass,16.763054,,Aleksandr Golovin,5177.0,,,Recovery,1,Regular Play,Daler Kuzyaev,5179.0,Right Center Midfield,3,Russia,796,"['482ce968-307f-4168-b273-a7f48ccf987b', '73a2974b-3bd4-4327-a4a6-1350e2f9914d']",22,,,,,,,,,,,,,,,,,Russia,796,00:00:22.480,Pass,
,,,,,,,,,,,,,0.733,,,,,,,,,,dc0e0c95-7dbf-440c-ab62-8fc63f7e5ef9,33,,,"[89.0, 63.0]",8652,0,,-2.7233684,,,Right Foot,,,,"[80.0, 59.0]",,Low Pass,9.848858,,Aleksandr Samedov,5182.0,,,,1,Regular Play,Aleksandr Golovin,5177.0,Center Attacking Midfield,3,Russia,796,['c9995ee7-cf10-4735-999b-7a1ac4da6928'],23,,,,,,,,,,,,,,,,,Russia,796,00:00:23.960,Pass,
,,,,,,,,,,,,,0.653,,,,,,,,,,5dd4c962-26b5-445f-a33a-2ea8ff54119d,37,,,"[80.0, 62.0]",8652,0,,-0.98279375,,,Right Foot,,,,"[86.0, 53.0]",,Ground Pass,10.816654,,Aleksandr Golovin,5177.0,,,,1,Regular Play,Aleksandr Samedov,5182.0,Right Wing,3,Russia,796,"['0c54555a-c0f3-4ad8-8013-a1c624efe782', 'e2026a79-4f85-4af3-96d7-d3468b9a604f']",25,,,,,,,,,,,,,,,,,Russia,796,00:00:25.640,Pass,True
,,,,,,,,,,,,,1.12,,,,,,,,,,d2ace636-f12d-4c4d-92f0-72aa8d1b853b,41,,,"[84.0, 54.0]",8652,0,,3.050933,,,Left Foot,,,,"[73.0, 55.0]",,Low Pass,11.045361,,Daler Kuzyaev,5179.0,,,,1,Regular Play,Aleksandr Golovin,5177.0,Center Attacking Midfield,3,Russia,796,['897425ee-b6ba-4bf6-87f2-a548ade61679'],26,,,,,,,,,,,,,,,,,Russia,796,00:00:26.720,Pass,
,,,,,,,,,,,,,1.76,,,,,,,,,,d14c5c0a-88cd-4a03-9762-d38e191aad5e,49,,,"[85.0, 78.0]",8652,0,,-0.24497867,,,,,,,"[105.0, 73.0]",,High Pass,20.615528,,Artem Dzyuba,5195.0,,,Throw-in,1,From Throw In,Mário Figueira Fernandes,5170.0,Right Back,4,Russia,796,['7f755afe-b9b4-4d72-a766-f674e27acec5'],44,,,,,,,,,,,,,,,,,Russia,796,00:00:44.320,Pass,
,,,,,,,,,,,,,1.08,,,,,,,,,,1ef9d9dd-09bf-45c9-abc5-568591364cff,51,,,"[105.0, 69.0]",8652,0,,-0.32175055,,,Head,,,,"[108.0, 68.0]",,High Pass,3.1622777,Incomplete,Aleksandr Golovin,5177.0,,,,1,From Throw In,Artem Dzyuba,5195.0,Center Forward,4,Russia,796,"['88e4ee22-d910-43f3-8e3e-7d78fd339501', 'a5706649-d441-429b-91dc-da8f92890a6a']",46,,,,,,,,,,,,,,,,,Russia,796,00:00:46.120,Pass,
,,,,,,,,,,,,,1.613,,,,,,,,,,abff6ddd-8125-45d9-89c4-e9d51ea51f2a,56,,,"[40.0, 62.0]",8652,1,,1.3734008,,,Left Foot,,,,"[43.0, 77.0]",,Ground Pass,15.297058,,Šime Vrsaljko,5461.0,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,5,Croatia,785,['6770f406-9af4-4cf9-8053-d724ae58b3f5'],3,,,,,,,,,,,,,,,,,Croatia,785,00:01:03.160,Pass,
,,,,,,,,,,,,,1.0,,,,,,,,,,8dfab6e9-7a16-43c4-8553-e065f36d35e4,60,,,"[44.0, 73.0]",8652,1,,-2.3561945,,,Right Foot,,,,"[38.0, 67.0]",,Ground Pass,8.485281,,Dejan Lovren,3471.0,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,5,Croatia,785,"['b34e7d76-d19a-451b-97ea-98dd7f7bd6b4', 'd8b23076-840e-463c-9cf7-0b1a4876e2dc']",6,,,,,,,,,,,,,,,,,Croatia,785,00:01:06.200,Pass,True
,,,,,,,,,,,,,1.12,,,,,,,,,,9d274b0a-3c92-4e7d-a3fa-5100cde77710,63,,,"[38.0, 63.0]",8652,1,,-1.9195673,,,Right Foot,,,,"[30.0, 41.0]",,Ground Pass,23.409399,,Ivan Rakitić,5470.0,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,5,Croatia,785,"['7a65acd5-ba2d-48d5-90da-d034759915da', 'b34e7d76-d19a-451b-97ea-98dd7f7bd6b4']",8,,,,,,,,,,,,,,,,,Croatia,785,00:01:08.080,Pass,True
,,,,,,,,,,,,,1.88,,,,,,,,,,2b76f365-5ab2-450a-bcf8-ec68a89f594b,66,,,"[32.0, 40.0]",8652,1,,-1.2315037,,,Right Foot,,,,"[44.0, 6.0]",,Ground Pass,36.05551,,Domagoj Vida,5468.0,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,5,Croatia,785,['37431975-6168-4f16-a62e-f6262c521944'],11,,,,,,,,,,,,,,,,,Croatia,785,00:01:11.280,Pass,
,,,,,,,,,,,,,0.68,,,,,,,,,,7acd0804-acae-43d1-b8bd-91c35775aedd,70,,,"[68.0, 8.0]",8652,1,,0.6889244,,,Left Foot,,,,"[85.0, 22.0]",,Ground Pass,22.022715,Incomplete,Mario Mandžukić,5472.0,,,,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,5,Croatia,785,"['0ac0a84c-d80b-4482-80b0-21edb69f3e4d', '11d87a02-ef00-4c7b-bf43-76b7b002c741']",18,,,,,,,,,,,,,,,,,Croatia,785,00:01:18.280,Pass,
,,,,,,,,,,,,,1.453,,,,,,,,,,11d87a02-ef00-4c7b-bf43-76b7b002c741,72,,,"[36.0, 59.0]",8652,1,,0.11065722,,,Right Foot,,,,"[45.0, 60.0]",,Low Pass,9.055386,,Aleksandr Samedov,5182.0,,,Interception,1,Regular Play,Roman Zobnin,5171.0,Left Center Midfield,6,Russia,796,"['7acd0804-acae-43d1-b8bd-91c35775aedd', '99897ebe-34bc-47e0-a3e2-7ca84adc60ef']",18,,,,,,,,,,,,,,,,,Russia,796,00:01:18.960,Pass,
,,,,,,,,,,,,,0.48,,,,,,,,,,16782722-d982-43fa-a04a-6915940feeb6,76,,,"[48.0, 56.0]",8652,1,,2.1910458,,,Right Foot,,,,"[43.0, 63.0]",,Ground Pass,8.602325,,Daler Kuzyaev,5179.0,,,,1,Regular Play,Aleksandr Samedov,5182.0,Right Wing,6,Russia,796,"['315fd2d2-2aae-4b70-a411-866675d28c9a', 'fa4994ae-4dde-4481-9303-9d1a2d4dc96d']",21,,,,,,,,,,,,,,,,,Russia,796,00:01:21.320,Pass,True
,,,,,,,,,,,,,0.813,,,,,,,,,,8072c8b3-db1b-4013-b73b-97eadda90a9b,78,,,"[43.0, 62.0]",8652,1,,0.348771,,,Right Foot,,,,"[54.0, 66.0]",,Ground Pass,11.7046995,,Aleksandr Golovin,5177.0,,,,1,Regular Play,Daler Kuzyaev,5179.0,Right Center Midfield,6,Russia,796,['74a53a58-e6ef-4a41-a896-8977db2c9c0d'],21,,,,,,,,,,,,,,,,,Russia,796,00:01:21.800,Pass,
,,,,,,,,,,,,,1.08,,,,,,,,,,ab9e1856-0943-4835-8be6-f25b3604577d,82,,,"[65.0, 76.0]",8652,1,,-0.5743048,,,Right Foot,,,,"[82.0, 65.0]",,High Pass,20.248457,,Artem Dzyuba,5195.0,,,,1,Regular Play,Aleksandr Golovin,5177.0,Center Attacking Midfield,6,Russia,796,"['79872b57-d69c-454b-8ce1-79f1a9597687', 'e146bd36-721d-484e-961b-278fc2708496']",24,,,,,,,,,,,,,,,,,Russia,796,00:01:24.640,Pass,True
,,,,,,,,,,,,,1.16,,,,,,,,,,287c8018-7a0f-4c93-9385-0e0576d0fcad,85,,,"[92.0, 61.0]",8652,1,,-0.8850668,f4c9f712-a4a9-4c12-86e9-d71fa47f5b79,,Right Foot,,,,"[101.0, 50.0]",,Ground Pass,14.21267,,Denis Cheryshev,5186.0,True,,,1,Regular Play,Artem Dzyuba,5195.0,Center Forward,6,Russia,796,['c84db5f2-4a34-4010-b559-e2e5b4858e82'],27,,,,,,,,,,,,,,,,,Russia,796,00:01:27.600,Pass,
,,,,,,,,,,,,,1.72,,,,,,,,,,06243ad6-d231-4e24-b4de-086114c223a9,93,,,"[6.0, 36.0]",8652,2,,1.4204249,,,Left Foot,,,,"[11.0, 69.0]",,Ground Pass,33.37664,,Šime Vrsaljko,5461.0,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,7,Croatia,785,['29d64af1-57f2-41f4-b48f-1e3181e03167'],0,,,,,,,,,,,,,,,,,Croatia,785,00:02:00.880,Pass,
,,,,,,,,,,,,,3.4,,,,,,,,,,7bd3d20d-242a-4efd-9caf-a0b5fb4a3744,97,,,"[14.0, 68.0]",8652,2,,0.21866895,,,Right Foot,,,,"[68.0, 80.0]",,High Pass,55.31727,Out,,,,,,1,From Goal Kick,Šime Vrsaljko,5461.0,Right Back,7,Croatia,785,['fa2a9895-3646-4a8e-878f-339de14b5a95'],4,,,,,,,,,,,,,,,,,Croatia,785,00:02:04.000,Pass,True
,,,,,,,,,,,,,2.0,,,,,,,,,,3a45c66c-d7d4-4c55-9ae1-61013a1037fd,98,,,"[54.0, 1.0]",8652,2,,3.0961695,,,,,,,"[32.0, 2.0]",,High Pass,22.022715,,Sergei Ignashevich,5174.0,,,Throw-in,1,From Throw In,Fedor Kudryashov,5677.0,Left Back,8,Russia,796,['e99c3df3-1865-4d28-b777-27299677a564'],12,,,,,,,,,,,,,,,,,Russia,796,00:02:12.440,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,3a77a234-78ec-493b-88cb-ece064be466d,101,,,"[31.0, 6.0]",8652,2,,1.6730031,,,Right Foot,,,,"[27.0, 45.0]",,Ground Pass,39.20459,,Ilya Kutepov,5175.0,,,,1,From Throw In,Sergei Ignashevich,5174.0,Left Center Back,8,Russia,796,['035bbe50-e59b-4e28-bd03-19153782902d'],15,,,,,,,,,,,,,,,,,Russia,796,00:02:15.640,Pass,
,,,,,,,,,,,,,2.24,,,,,,,,,,69d0dcca-4d7e-4ba8-950d-3dd5eb06700c,103,,,"[27.0, 45.0]",8652,2,,-2.9078496,,,Left Foot,,,,"[6.0, 40.0]",,Ground Pass,21.587032,,Igor Akinfeev,5172.0,,,,1,From Throw In,Ilya Kutepov,5175.0,Right Center Back,8,Russia,796,['c7ae32a1-215a-48a3-9339-656f225d7c70'],17,,,,,,,,,,,,,,,,,Russia,796,00:02:17.240,Pass,
,,,,,,,,,,,,,3.453,,,,,,,,,,afaa3153-dacd-430c-9e22-612783989b42,106,,,"[8.0, 41.0]",8652,2,,0.6799089,,,Right Foot,,,,"[55.0, 79.0]",,High Pass,60.440052,Out,Mário Figueira Fernandes,5170.0,,,,1,From Throw In,Igor Akinfeev,5172.0,Goalkeeper,8,Russia,796,"['5f80c8a5-20b4-4279-8d83-f64cae6a0b10', '638423d1-140b-4d5e-b4eb-4d61c51fdfb6']",19,,,,,,,,,,,,,,,,,Russia,796,00:02:19.480,Pass,True
,,,,,,,,,,,,,1.373,,,,,,,,,,883ff5e8-f47b-4d52-adda-f8da5a542065,108,,,"[74.0, 1.0]",8652,2,,2.8501358,,,,,,,"[64.0, 4.0]",,Low Pass,10.440307,,Ivan Rakitić,5470.0,,,Throw-in,1,From Throw In,Ivan Strinić,5457.0,Left Back,9,Croatia,785,['759305ea-284e-46c9-8069-ec0124232862'],34,,,,,,,,,,,,,,,,,Croatia,785,00:02:34.080,Pass,
,,,,,,,,,,,,,3.4,,,,,,,,,,63c0c114-1232-459d-9a96-53b0ee83c5ca,111,,,"[63.0, 4.0]",8652,2,,2.219792,,,Right Foot,,,,"[41.0, 33.0]",,High Pass,36.40055,,Dejan Lovren,3471.0,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,9,Croatia,785,['a0532a2b-7524-443f-9038-069f76eebf3d'],35,,,,,,,,,,,,,,,,,Croatia,785,00:02:35.760,Pass,
,,,,,,,,,,,,,2.24,,,,,,,,,,9cdb62b2-1fdf-4621-a412-bcac71863a52,115,,,"[41.0, 33.0]",8652,2,,2.9037566,,,Right Foot,,,,"[8.0, 41.0]",,Low Pass,33.955853,,Danijel Subašić,3444.0,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,9,Croatia,785,['5d218da6-0be1-4562-81b2-cf281eef287f'],39,,,,,,,,,,,,,,,,,Croatia,785,00:02:39.200,Pass,
,,,,,,,,,,,,,2.693,,,,,,,,,,cb7a5872-640c-46c9-af3e-7fa86184b0f1,118,,,"[17.0, 42.0]",8652,2,,1.160669,,,Left Foot,,,,"[27.0, 65.0]",,Ground Pass,25.079872,,Dejan Lovren,3471.0,,,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,9,Croatia,785,['1cfe879e-56e0-4829-b6c6-a57581bff8e9'],47,,,,,,,,,,,,,,,,,Croatia,785,00:02:47.440,Pass,
,,,,,,,,,,,,,2.44,,,,,,,,,,176b1fe9-b6fe-4cac-9db9-6dfa6358106c,122,,,"[26.0, 64.0]",8652,2,,-2.2565258,,,Right Foot,,,,"[8.0, 42.0]",,Ground Pass,28.42534,,Danijel Subašić,3444.0,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,9,Croatia,785,"['7896aa04-4585-4de7-ade4-ba14a83cdf60', 'f308b0c3-bbfd-4d3a-a548-a895d8ab2a1d']",52,,,,,,,,,,,,,,,,,Croatia,785,00:02:52.240,Pass,True
,,,,,,,,,,,,,4.04,,,,,,,,,,2aab6fc9-9de4-4e93-8804-88fb97c44fe9,126,,,"[13.0, 42.0]",8652,2,,-0.6584254,,,Right Foot,,,,"[66.0, 1.0]",,High Pass,67.00746,Out,,,,True,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,9,Croatia,785,,57,,,,,,,,,,,,,,,,,Croatia,785,00:02:57.000,Pass,
,,,,,,,,,,,,,1.64,,,,,,,,,,e705fba4-1db3-4f8f-8d5c-f5952e5bd6f0,127,,,"[53.0, 79.0]",8652,3,,-2.9927027,,,,,,,"[33.0, 76.0]",,High Pass,20.22375,,Ilya Kutepov,5175.0,,,Throw-in,1,From Throw In,Mário Figueira Fernandes,5170.0,Right Back,10,Russia,796,['7e0ddd5f-6bd4-45f2-bf73-1a014907091c'],5,,,,,,,,,,,,,,,,,Russia,796,00:03:05.200,Pass,
