50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,1f298faf-d0c7-479d-83b8-d9dd67cdcf22,2882,,"[95.0, 13.0]",7580,77,,2.2565258,,,Right Foot,,,"[86.0, 24.0]",,Ground Pass,14.21267,,,N''Golo Kanté,3961.0,,,,2,From Free Kick,Corentin Tolisso,5480.0,Left Wing,123,France,771,['622defee-78c6-4c78-b364-419471479cdd'],20,,,,,,,,,,,,,,,,,France,771,00:32:20.080,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,c99ce466-49dc-4374-8bdb-828a590d95df,2885,,"[87.0, 20.0]",7580,77,,-1.5042281,,,Right Foot,,,"[88.0, 5.0]",,Ground Pass,15.033297,,,Corentin Tolisso,5480.0,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,123,France,771,['3ed36f6b-ce33-46ae-a561-6d400b5c73a5'],22,,,,,,,,,,,,,,,,,France,771,00:32:22.680,Pass,
,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,0bb282c4-c2a8-47d4-87eb-7f65c9ce4678,2889,,"[90.0, 5.0]",7580,77,,2.1293957,,,Right Foot,,,"[85.0, 13.0]",,Ground Pass,9.433981,,,N''Golo Kanté,3961.0,,,,2,From Free Kick,Corentin Tolisso,5480.0,Left Wing,123,France,771,['b4c1cb48-3d5e-40ca-88f0-b92cc9cd7a45'],23,,,,,,,,,,,,,,,,,France,771,00:32:23.760,Pass,
,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,9555bcbc-53fa-4b13-9dd5-55e9ef3df034,2892,,"[83.0, 12.0]",7580,77,,2.2974386,,,Right Foot,,,"[75.0, 21.0]",,Ground Pass,12.0415945,,,Lucas Hernández Pi,5484.0,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,123,France,771,['915ac8df-8ff5-4905-bc3e-dc5f78385393'],25,,,,,,,,,,,,,,,,,France,771,00:32:25.280,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,6ab152ca-f8f4-4ac5-9650-3b28ba6ebb78,2895,,"[74.0, 19.0]",7580,77,,-1.1341692,,,Left Foot,,,"[81.0, 4.0]",,Ground Pass,16.552946,,,N''Golo Kanté,3961.0,,,,2,From Free Kick,Lucas Hernández Pi,5484.0,Left Back,123,France,771,['d718a94f-600a-4956-850b-30da2b4534d1'],28,,,,,,,,,,,,,,,,,France,771,00:32:28.120,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,a2adb229-9210-4dbc-992b-c455252fd226,2899,,"[73.0, 3.0]",7580,77,,2.1498706,,,Right Foot,,,"[56.0, 29.0]",,Ground Pass,31.06445,,,Samuel Yves Umtiti,5492.0,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,123,France,771,['8356a32f-1a9e-430d-bad5-b846010da3ed'],30,,,,,,,,,,,,,,,,,France,771,00:32:30.160,Pass,
,,,,,,,,,,,,,,,3.28,,,,,,,,,,,,,183d11ae-7144-446b-8f48-87548c057c11,2902,,"[56.0, 26.0]",7580,77,,0.021273386,,,Left Foot,,,"[103.0, 27.0]",,High Pass,47.010635,,Incomplete,Antoine Griezmann,5487.0,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,123,France,771,"['29ddeb60-4848-4399-8ca1-815b2d0633d5', 'd0e0f933-edec-4568-95e4-3256145c7346']",34,,,,,,,,,,,,,,,,,France,771,00:32:34.320,Pass,
,,,,,,,,,,,,,,,1.453,,,,,,,,,,,,,89e473ed-3429-4551-bd95-844b84ac32d5,2906,,"[17.0, 51.0]",7580,77,,-1.2793396,,,Keeper Arm,,,"[20.0, 41.0]",,Ground Pass,10.440307,,,Nicolás Hernán Otamendi,3090.0,,,,2,Regular Play,Franco Armani,6312.0,Goalkeeper,124,Argentina,779,['59b94ad5-d222-4ada-8b45-581349c47070'],39,,,,,,,,,,,,,,,,,Argentina,779,00:32:39.707,Pass,
,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,a1ae1354-f0da-4a17-89bd-e9c97d0d4d4f,2909,,"[25.0, 41.0]",7580,77,,0.0,,,Right Foot,,,"[38.0, 41.0]",,Ground Pass,13.0,,,Javier Alejandro Mascherano,5506.0,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,124,Argentina,779,['21133b95-e6dd-4e43-8a32-d64d55b4355e'],42,,,,,,,,,,,,,,,,,Argentina,779,00:32:42.279,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,8e3d1c5f-3c5b-46b2-9a1b-539f0f6d5d78,2913,,"[38.0, 39.0]",7580,77,,-2.6779451,,,Right Foot,,,"[28.0, 34.0]",,Ground Pass,11.18034,,,Nicolás Hernán Otamendi,3090.0,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,124,Argentina,779,"['487cf3ab-a10c-491b-9c4d-52c5b0895918', '74237ac6-3ffa-4ccb-96aa-4c0cbd0686c2']",43,,,,,,,,,,,,,,,,,Argentina,779,00:32:43.560,Pass,True
,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,0cabd6e6-e476-4b74-a7ae-271c0a901f92,2916,,"[30.0, 36.0]",7580,77,,0.6857295,,,Right Foot,,,"[41.0, 45.0]",,Ground Pass,14.21267,,,Éver Maximiliano David Banega,5504.0,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,124,Argentina,779,['ba23b9ec-10b4-4923-9892-b4c0a06aa161'],46,,,,,,,,,,,,,,,,,Argentina,779,00:32:46.200,Pass,
,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,b7838fdc-938d-4b3d-a06d-973a8115b6de,2919,,"[41.0, 48.0]",7580,77,,2.896614,,,Right Foot,,,"[33.0, 50.0]",,Ground Pass,8.246211,,,Federico Julián Fazio,6349.0,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,124,Argentina,779,['1fbfd861-bd97-48e9-a5bf-c6b6e5d2e2f7'],46,,,,,,,,,,,,,,,,,Argentina,779,00:32:46.880,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,68dcf56a-0e8a-4495-9f82-b51258418062,2922,,"[32.0, 52.0]",7580,77,,0.8685394,,,Right Foot,,,"[43.0, 65.0]",,Ground Pass,17.029387,,,Gabriel Iván Mercado,5742.0,,,,2,Regular Play,Federico Julián Fazio,6349.0,Right Center Back,124,Argentina,779,['35904d08-7493-40bb-b4e3-b79eb1e28977'],49,,,,,,,,,,,,,,,,,Argentina,779,00:32:49.000,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,08a1e0c7-f69d-4ab8-b870-3a2d63fced02,2925,,"[52.0, 68.0]",7580,77,,-0.7853982,,,Right Foot,,,"[60.0, 60.0]",,Ground Pass,11.313708,,,Lionel Andrés Messi Cuccittini,5503.0,,,,2,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,124,Argentina,779,['4d78d99e-d3e9-4c1f-8103-7fbfca689305'],51,,,,,,,,,,,,,,,,,Argentina,779,00:32:51.320,Pass,
,,,,,,,,,,,,,,,1.039,,,,,,,,,,,,,4232a030-9aa1-41c6-a413-237763c72c24,2929,,"[59.0, 59.0]",7580,77,,2.0074234,,,Right Foot,,,"[52.0, 74.0]",,Ground Pass,16.552946,,,Gabriel Iván Mercado,5742.0,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Secondary Striker,124,Argentina,779,['c44959e6-6bd7-4e02-a3c0-3d633f462fa7'],52,,,,,,,,,,,,,,,,,Argentina,779,00:32:52.560,Pass,
,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,ee7ab9ac-4b7d-49c3-ac38-8599068c2313,2932,,"[53.0, 71.0]",7580,77,,-2.9996955,,,Right Foot,,,"[46.0, 70.0]",,Ground Pass,7.071068,,,Éver Maximiliano David Banega,5504.0,,,,2,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,124,Argentina,779,['71fb0b36-05fc-4e69-9e15-dede7ba85b45'],54,,,,,,,,,,,,,,,,,Argentina,779,00:32:54.080,Pass,
,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,1999a1be-2829-4b65-bd33-f5b7a8638d49,2935,,"[49.0, 47.0]",7580,78,,-1.6262949,,,Right Foot,,,"[48.0, 29.0]",,Ground Pass,18.027756,,,Nicolás Hernán Otamendi,3090.0,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,124,Argentina,779,['0130ec1f-90c4-4375-bf23-74f0246bf1ba'],0,,,,,,,,,,,,,,,,,Argentina,779,00:33:00.680,Pass,
,,,,,,,,,,,,,,,3.92,,,,,,,,,,,,,4482f15e-0661-4d99-9794-953ea47ae1db,2938,,"[64.0, 25.0]",7580,78,,-0.089049585,,,Right Foot,,,"[120.0, 20.0]",,High Pass,56.22277,,Out,Sergio Leonel Agüero del Castillo,3237.0,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,124,Argentina,779,['efc849ae-4377-4778-a9c1-3611dd9c10c9'],5,,,,,,,,,,,,,,,,,Argentina,779,00:33:05.360,Pass,
,,,,,,,,,,,,,,,3.52,,,,,,,,,,,,,329a63c3-efd2-45aa-915b-029ebfea8bd8,2940,,"[6.0, 44.0]",7580,78,,0.39707944,,,Left Foot,,,"[68.0, 70.0]",,High Pass,67.23094,,,Olivier Giroud,3604.0,,,Goal Kick,2,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,125,France,771,['c320ce02-c45d-46e6-8129-8150cd4209ab'],30,,,,,,,,,,,,,,,,,France,771,00:33:30.840,Pass,
,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,e3c8b2d4-1e92-484f-910b-0f56a4636a9d,2942,,"[68.0, 70.0]",7580,78,,0.5585993,,,Head,,,"[84.0, 80.0]",,High Pass,18.867962,,Out,,,,,,2,From Goal Kick,Olivier Giroud,3604.0,Center Forward,125,France,771,,34,,,,,,,,,,,,,,,,,France,771,00:33:34.520,Pass,
,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,ee8c5460-6b9c-4015-832f-b113be8f50de,2943,,"[33.0, 1.0]",7580,78,,2.010639,,,,,,"[25.0, 18.0]",,Low Pass,18.788294,,,Federico Julián Fazio,6349.0,,,Throw-in,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,126,Argentina,779,['7411a722-def0-4f60-a5d4-1a94755e5bc4'],39,,,,,,,,,,,,,,,,,Argentina,779,00:33:39.840,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,da8db083-9f94-40f4-9300-c4ea4d911917,2946,,"[27.0, 23.0]",7580,78,,-0.14189705,,,Right Foot,,,"[34.0, 22.0]",,Ground Pass,7.071068,,,Nicolás Hernán Otamendi,3090.0,,,,2,From Throw In,Federico Julián Fazio,6349.0,Right Center Back,126,Argentina,779,['10770d60-c853-45f3-a6a0-afd2e48c1ee2'],42,,,,,,,,,,,,,,,,,Argentina,779,00:33:42.880,Pass,
,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,483cca68-cec1-4b01-9dc8-8f431b38d127,2949,,"[43.0, 28.0]",7580,78,,1.3567356,,,Right Foot,,,"[53.0, 74.0]",,Low Pass,47.07441,,,Gabriel Iván Mercado,5742.0,,True,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,126,Argentina,779,['3daede54-aba0-4a6e-834c-24bfbbac8d00'],48,,,,,,,,,,,,,,,,,Argentina,779,00:33:48.480,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,adc06171-0fb9-450f-b554-c53370b7a22c,2952,,"[60.0, 72.0]",7580,78,,-2.7610862,,,Right Foot,,,"[55.0, 70.0]",,Low Pass,5.3851647,,,Javier Alejandro Mascherano,5506.0,,,,2,From Throw In,Gabriel Iván Mercado,5742.0,Right Back,126,Argentina,779,['ad029290-68c4-4899-9299-47707f0bc6ad'],52,,,,,,,,,,,,,,,,,Argentina,779,00:33:52.720,Pass,
,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,abeb9465-fc87-41c4-b1ef-d4ba6ad16ab4,2956,,"[65.0, 56.0]",7580,79,,0.69044644,,,Right Foot,,,"[88.0, 75.0]",,Low Pass,29.832869,,,Maximiliano Eduardo Meza,5499.0,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Midfield,126,Argentina,779,['722630e4-68dd-4823-ba89-fdc477571854'],0,,,,,,,,,,,,,,,,,Argentina,779,00:34:00.400,Pass,
,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,7a5d2202-db6e-4caa-8265-ee2d77c351d3,2965,,"[16.0, 13.0]",7580,79,,0.69473827,,,Right Foot,,,"[22.0, 18.0]",,Ground Pass,7.81025,,,N''Golo Kanté,3961.0,,,,2,Regular Play,Corentin Tolisso,5480.0,Left Wing,127,France,771,['bf8d33df-4428-4760-a3bc-4904a0cf8436'],7,,,,,,,,,,,,,,,,,France,771,00:34:07.920,Pass,
,,,,,,,,,,,,,,,1.319,,,,,,,,,,,,,a3eaeef5-d088-45cf-ac6c-0288ae7ccdbd,2968,,"[24.0, 17.0]",7580,79,,-1.076855,,,Right Foot,,,"[31.0, 4.0]",,Ground Pass,14.764823,,,Corentin Tolisso,5480.0,,,,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,127,France,771,['16d2caf9-bc5b-445c-b12b-ed49a3b18ae2'],9,,,,,,,,,,,,,,,,,France,771,00:34:09.000,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,71892fd5-e701-4244-acd2-517d747c725c,2980,,"[98.0, 79.0]",7580,79,,-2.896614,,,,,,"[90.0, 77.0]",,Low Pass,8.246211,,,Gabriel Iván Mercado,5742.0,,,Throw-in,2,From Throw In,Maximiliano Eduardo Meza,5499.0,Right Wing,129,Argentina,779,['ce3fdd61-0285-4491-9b6c-0984e6cede9b'],21,,,,,,,,,,,,,,,,,Argentina,779,00:34:21.960,Pass,
,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,87d4cc63-49aa-4ebc-91f2-1fa7de6fa1f7,2984,,"[90.0, 77.0]",7580,79,,0.27829966,,,Right Foot,,,"[97.0, 79.0]",,High Pass,7.28011,,,Maximiliano Eduardo Meza,5499.0,,,,2,From Throw In,Gabriel Iván Mercado,5742.0,Right Back,129,Argentina,779,"['3463459e-f8d1-47d2-a294-ec187b7de329', 'ee3cbee7-3f6c-467b-9050-ccd5d462a1e6']",23,,,,,,,,,,,,,,,,,Argentina,779,00:34:23.640,Pass,True
,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,590b6d69-069c-4a8f-8930-8dfdd8f68301,2986,,"[97.0, 80.0]",7580,79,,-2.7367008,,,Head,,,"[90.0, 77.0]",,Low Pass,7.615773,,,Gabriel Iván Mercado,5742.0,,,,2,From Throw In,Maximiliano Eduardo Meza,5499.0,Right Wing,129,Argentina,779,['eb358678-3211-4fe9-8da5-60e8fea962c7'],24,,,,,,,,,,,,,,,,,Argentina,779,00:34:24.520,Pass,
,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,43bb957a-af09-46dc-b893-050883d3a1c1,2990,,"[89.0, 69.0]",7580,79,,-2.203545,,,Right Foot,,,"[78.0, 54.0]",,High Pass,18.601076,,,Éver Maximiliano David Banega,5504.0,,,,2,From Throw In,Gabriel Iván Mercado,5742.0,Right Back,129,Argentina,779,"['184f155d-46fd-4b3f-8579-b229e15738cd', '814fa6d4-820d-496e-8905-549315cde43e']",26,,,,,,,,,,,,,,,,,Argentina,779,00:34:26.600,Pass,True
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,d8c0cd18-3bff-40f5-bc49-15ba57c9acf2,2994,,"[76.0, 45.0]",7580,79,,-1.6475682,,,Right Foot,,,"[75.0, 32.0]",,Ground Pass,13.038404,,,Nicolás Hernán Otamendi,3090.0,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,129,Argentina,779,"['351dceca-4c61-4d67-a55d-07a48de9fb2b', '9d7aff9f-a796-4646-a8fa-6ab176a7401d']",30,,,,,,,,,,,,,,,,,Argentina,779,00:34:30.800,Pass,True
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,514a588d-d8b8-4cb5-a8e2-6013d99a098c,2997,,"[80.0, 31.0]",7580,79,,-0.11065722,,,Right Foot,,,"[89.0, 30.0]",,Ground Pass,9.055386,,Incomplete,Nicolás Alejandro Tagliafico,5507.0,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,129,Argentina,779,"['544e2dbd-d0d9-44d1-9ed6-16413ee609df', 'b26dd6d8-9c19-49a3-af2d-1f7672241148']",34,,,,,,,,,,,,,,,,,Argentina,779,00:34:34.320,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,e26b28f5-d188-4ce2-8ba7-6c00d5977d02,3013,,"[95.0, 36.0]",7580,79,,1.1824776,,,Left Foot,,,"[104.0, 58.0]",,Ground Pass,23.769728,,,Maximiliano Eduardo Meza,5499.0,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Secondary Striker,129,Argentina,779,['53559e2f-3d25-4dc4-8e31-fbf32abf8f4c'],41,,,,,,,,,,,,,,,,,Argentina,779,00:34:41.160,Pass,
,,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,3635c2de-ffd3-4e76-ba52-c3481903dc56,3017,,"[108.0, 58.0]",7580,79,,-0.7853982,,,Right Foot,,,"[110.0, 56.0]",,Low Pass,2.828427,,Incomplete,Sergio Leonel Agüero del Castillo,3237.0,,,,2,From Throw In,Maximiliano Eduardo Meza,5499.0,Right Wing,129,Argentina,779,"['0b31cc89-92aa-498f-a533-5e5375ae0676', '5e457be5-21d1-44a1-8ada-6a9d467212f1', 'be9dc513-c2a8-46a3-8b80-9813c0df0bfe']",43,,,,,,,,,,,,,,,,,Argentina,779,00:34:43.587,Pass,True
,,,,,,,,,,,,,,,3.56,,,,,,,,,,,,,3092a121-c871-4531-a72f-b03fa70c5288,3022,,"[18.0, 29.0]",7580,80,,-0.14189705,,,Drop Kick,,,"[88.0, 19.0]",,High Pass,70.71068,,Incomplete,Olivier Giroud,3604.0,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,129,Argentina,779,"['7133a4bd-a6ae-4a8f-be32-8dd8793091e9', '86f6c659-940c-4ea4-b534-ad7d7cdc34d5']",1,,,,,,,,,,,,,,,,,France,771,00:35:01.760,Pass,
,,,,,,,,,,,,,,,1.639,,,,,,,,,,,,,7133a4bd-a6ae-4a8f-be32-8dd8793091e9,3024,,"[33.0, 62.0]",7580,80,,-0.4048918,,,Head,,,"[54.0, 53.0]",,Low Pass,22.847319,,,Javier Alejandro Mascherano,5506.0,,,Recovery,2,From Throw In,Federico Julián Fazio,6349.0,Right Center Back,129,Argentina,779,"['22de4b83-7b22-4bce-a47e-1867242ba28e', '3092a121-c871-4531-a72f-b03fa70c5288']",5,,,,,,,,,,,,,,,,,Argentina,779,00:35:05.320,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,3d04f92b-b3d8-4ba2-a2da-5f52f06ebbe2,3028,,"[54.0, 56.0]",7580,80,,3.0172377,,,Right Foot,,,"[46.0, 57.0]",,Low Pass,8.062258,,,Gabriel Iván Mercado,5742.0,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Midfield,129,Argentina,779,"['11f81a7c-6131-4ba8-b28f-85b6780fd1ca', '193a3261-7d2a-4431-9d96-49aa14609b72']",7,,,,,,,,,,,,,,,,,Argentina,779,00:35:07.600,Pass,True
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,f73bc94b-9fa6-4182-9c17-8e62f05dc469,3034,,"[40.0, 74.0]",7580,80,,-0.7853982,,,Right Foot,,,"[47.0, 67.0]",,Ground Pass,9.899495,,,Javier Alejandro Mascherano,5506.0,,,Free Kick,2,From Free Kick,Gabriel Iván Mercado,5742.0,Right Back,130,Argentina,779,['2a072e31-6feb-483c-977f-1b671f3e299f'],14,,,,,,,,,,,,,,,,,Argentina,779,00:35:14.360,Pass,
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,c9f5888f-7d84-4c76-8dc5-f12aa4c6af85,3037,,"[60.0, 49.0]",7580,80,,-1.6756732,,,Right Foot,,,"[58.0, 30.0]",,Ground Pass,19.104973,,,Éver Maximiliano David Banega,5504.0,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,130,Argentina,779,['1d20f2e7-c674-43e5-8a9e-2d1070f133b5'],23,,,,,,,,,,,,,,,,,Argentina,779,00:35:23.320,Pass,
,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,444b24e7-3c2d-43e1-870f-0f135c1c2c81,3040,,"[66.0, 27.0]",7580,80,,-0.049958397,,,Right Foot,,,"[86.0, 26.0]",,Ground Pass,20.024984,,,Sergio Leonel Agüero del Castillo,3237.0,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Left Center Midfield,130,Argentina,779,['c3ce8c32-0013-4081-8d28-c409b4963838'],26,,,,,,,,,,,,,,,,,Argentina,779,00:35:26.600,Pass,
,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,752af5b8-c9c0-45a1-9143-5be8ec1da54a,3044,,"[82.0, 20.0]",7580,80,,3.070285,,,Right Foot,,,"[68.0, 21.0]",,Ground Pass,14.035668,,,Éver Maximiliano David Banega,5504.0,,,,2,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,130,Argentina,779,['6b6b1e3b-4609-42cc-884a-a17108bcf4e3'],29,,,,,,,,,,,,,,,,,Argentina,779,00:35:29.280,Pass,
,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,699fc13b-a466-4315-9aa7-4be0523e1af9,3047,,"[67.0, 26.0]",7580,80,,0.8233546,,,Right Foot,,,"[105.0, 67.0]",,High Pass,55.9017,,,Maximiliano Eduardo Meza,5499.0,,True,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Left Center Midfield,130,Argentina,779,['698d86b1-356b-4e8a-8a32-6594cf211f0a'],31,,,,,,,,,,,,,,,,,Argentina,779,00:35:31.760,Pass,
,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,367ab459-f76c-4041-8201-d8f79bc14bec,3063,,"[97.0, 54.0]",7580,80,,1.3439975,,,Left Foot,,,"[100.0, 67.0]",,Ground Pass,13.341664,,,Gabriel Iván Mercado,5742.0,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Secondary Striker,130,Argentina,779,"['83e433fc-118b-43e6-b3ee-9af2f42ace94', '94b3bbf3-14a8-4d4e-80f0-5177d354294f', 'ca0d8715-bce0-49c3-8acd-450128fa9361']",40,,,,,,,,,,,,,,,,,Argentina,779,00:35:40.920,Pass,True
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,5cc5b27d-00c4-4d83-bd0c-e6e5a7c6c734,3067,,"[101.0, 67.0]",7580,80,,-2.4329665,,,Right Foot,,,"[94.0, 61.0]",,Ground Pass,9.219544,,,Lionel Andrés Messi Cuccittini,5503.0,,,,2,From Free Kick,Gabriel Iván Mercado,5742.0,Right Back,130,Argentina,779,['a96cd386-4056-44fa-a2c2-0c6b702cd677'],43,,,,,,,,,,,,,,,,,Argentina,779,00:35:43.360,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,cc014121-81e8-438a-8eaa-53013e65c013,3072,,"[92.0, 58.0]",7580,80,,-1.8568478,,,Left Foot,,,"[87.0, 41.0]",,Ground Pass,17.720045,,,Javier Alejandro Mascherano,5506.0,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Secondary Striker,130,Argentina,779,"['39b044e3-994a-4c65-8014-3bc231f129d7', '5f6c523a-1381-4b63-9032-6fd0cdd4f5b0']",45,,,,,,,,,,,,,,,,,Argentina,779,00:35:45.640,Pass,True
,,,,,,,,,,,,,,,4.16,,,,,,,,,,,,,4f555c85-2439-4bea-be1a-9668a498a24e,3080,,"[43.0, 39.0]",7580,80,,0.8734055,,,Left Foot,,,"[74.0, 76.0]",,Ground Pass,48.270073,,Incomplete,Kylian Mbappé Lottin,3009.0,,,,2,From Free Kick,Paul Pogba,20004.0,Right Defensive Midfield,130,Argentina,779,"['c11a3adb-c841-4d11-ad56-1c4ec0ce0315', 'ee5bd9a7-ceb0-4063-959a-e62f03b4e566']",51,,,,,,,,,,,,,,,,,France,771,00:35:51.960,Pass,
,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,cb708fed-da3f-4013-ad09-25bb71da8d33,3085,,"[55.0, 33.0]",7580,81,,0.49934673,,,Right Foot,,,"[77.0, 45.0]",,High Pass,25.059929,,,Lionel Andrés Messi Cuccittini,5503.0,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,131,Argentina,779,['1be03e21-52fe-46c8-a32b-be96952c81f3'],1,,,,,,,,,,,,,,,,,Argentina,779,00:36:01.240,Pass,
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,48903744-f1d5-49e7-acb6-0c376adf7c03,3091,,"[76.0, 44.0]",7580,81,,-1.7506498,,,Left Foot,,,"[74.0, 33.0]",,Ground Pass,11.18034,,,Éver Maximiliano David Banega,5504.0,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Secondary Striker,132,Argentina,779,['2c576cd1-6353-4873-92a8-880b0d96d8b3'],12,,,,,,,,,,,,,,,,,Argentina,779,00:36:12.400,Pass,
,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,a2c731c6-3598-4d2b-b095-29ceec0d8003,3094,,"[76.0, 32.0]",7580,81,,-0.551655,,,Right Foot,,,"[89.0, 24.0]",,Ground Pass,15.264338,,,Sergio Leonel Agüero del Castillo,3237.0,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Left Center Midfield,132,Argentina,779,['b2ff6340-d505-4f31-a5af-617c2be6c3ca'],14,,,,,,,,,,,,,,,,,Argentina,779,00:36:14.720,Pass,
,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,0e5628d4-c409-46d0-9d75-59aede47eb5a,3098,,"[82.0, 27.0]",7580,81,,2.6779451,,,Right Foot,,,"[74.0, 31.0]",,Ground Pass,8.944272,,,Éver Maximiliano David Banega,5504.0,,,,2,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,132,Argentina,779,['45efd45c-e692-4a6b-be63-c766f1d8a619'],18,,,,,,,,,,,,,,,,,Argentina,779,00:36:18.280,Pass,
