50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.666,,,,,,,,,,,f3e37a2e-7040-4428-83bf-4f9e5086a549,2925,,"[77.0, 58.0]",7543,72,,-0.16514868,,,Right Foot,,,,"[83.0, 57.0]",Ground Pass,6.0827627,,,Daniel Carvajal Ramos,5721.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,112,Spain,772,['75752dcd-b51e-4faf-b94d-43c583e4bc08'],50,,,,,,,,,,,,,,,,Spain,772,00:27:50.773,Pass,
,,,,,,,,,,,1.733,,,,,,,,,,,881c230e-165e-4f5a-b820-b1d0535f4adb,2928,,"[83.0, 57.0]",7543,72,,1.0303768,,,Right Foot,,,,"[95.0, 77.0]",Ground Pass,23.323807,,,Lucas Vázquez Iglesias,5200.0,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,112,Spain,772,['b60c296a-a069-4599-b199-290d9f462a28'],51,,,,,,,,,,,,,,,,Spain,772,00:27:51.440,Pass,
,,,,,,,,,,,0.72,,,,,,,,,,,5a79b98e-1710-464e-90ec-dbce4ab1049c,2934,,"[97.0, 62.0]",7543,72,,-0.4636476,,,Right Foot,,,,"[101.0, 60.0]",Low Pass,4.472136,,Incomplete,Daniel Carvajal Ramos,5721.0,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Midfield,112,Spain,772,"['54dc441e-0b2a-43d1-ade4-cd345db83785', '8a39e875-9b01-4db0-8afb-923f0232ef88']",56,,,,,,,,,,,,,,,,Spain,772,00:27:56.120,Pass,
,,,,,,,,,,,0.493,,,,,,,,,,,993bf135-4094-42cf-bac2-662670ae54c4,2940,,"[21.0, 10.0]",7543,72,,-0.32175055,,,Right Foot,,,,"[24.0, 9.0]",Ground Pass,3.1622777,,Incomplete,Milad Mohammadi,5720.0,,,,,,2,Regular Play,Karim Ansarifard,5231.0,Left Wing,112,Spain,772,"['33b6cd66-fee3-4447-8522-2cc6936a5e9b', 'ae73cd16-57da-4f88-bdcf-f5cf64925b5d', 'ca505e93-eb7d-48b3-8853-0bca7c8bda22']",59,,,,,,,,,,,,,,,,Iran,797,00:27:59.400,Pass,True
,,,,,,,,,,,0.853,,,,,,,,,,,565fd7f8-2f3b-4346-82fd-bc685f3142c0,2948,,"[4.0, 11.0]",7543,73,,-1.7126933,,True,Right Foot,,,,"[3.0, 4.0]",Ground Pass,7.071068,,,Karim Ansarifard,5231.0,,,,,Recovery,2,Regular Play,Milad Mohammadi,5720.0,Left Back,113,Iran,797,['73c97e32-57fe-411e-8707-21a6cc933419'],5,,,,,,,,,,,,,,,,Iran,797,00:28:05.720,Pass,
,,,,,,,,,,,0.653,,,,,,,,,,,dc0283e3-51ae-4cfc-a1ca-73be828e28bb,2953,,"[3.0, 5.0]",7543,73,,1.2924967,,,Right Foot,,,,"[5.0, 12.0]",Ground Pass,7.28011,,,Milad Mohammadi,5720.0,,,,,,2,Regular Play,Karim Ansarifard,5231.0,Left Wing,113,Iran,797,"['7b27079a-ce9f-49a6-aa76-e5adce75ad07', 'd36ac416-0bed-4d2c-9b9f-d52641a6d40c']",7,,,,,,,,,,,,,,,,Iran,797,00:28:07.720,Pass,True
,,,,,,,,,,,0.493,,,,,,,,,,,15e75ef9-d666-49f0-89d8-be49760934f1,2957,,"[8.0, 14.0]",7543,73,,-0.14189705,,,Right Foot,,,,"[15.0, 13.0]",High Pass,7.071068,,Incomplete,,,,,,,,2,Regular Play,Milad Mohammadi,5720.0,Left Back,113,Iran,797,"['09725f18-5e7d-4463-ae2b-4f2f00c38f4a', '40e40233-b7f6-4520-b26d-25f09b57cd5b']",9,,,,,,,,,,,,,,,,Iran,797,00:28:09.600,Pass,True
,,,,,,,,,,,1.2,,,,,,,,,,,d3e22c4d-b7ff-4b1a-b47a-695b9c02e885,2959,,"[26.0, 1.0]",7543,73,,0.4048918,,,,,,,"[47.0, 10.0]",High Pass,22.847319,,,Vahid Amiri,5241.0,,,,,Throw-in,2,From Throw In,Milad Mohammadi,5720.0,Left Back,114,Iran,797,['5ede1180-1c6e-4932-8eda-ad8dcbc56fd2'],39,,,,,,,,,,,,,,,,Iran,797,00:28:39.440,Pass,
,,,,,,,,,,,1.08,,,,,,,,,,,9ab47cdc-1123-4c43-b64c-ec58faae0f4b,2966,,"[58.0, 7.0]",7543,74,,2.5899377,,,Left Foot,,,,"[45.0, 15.0]",Ground Pass,15.264338,,,Seyed Majid Hosseini,5228.0,,,,,Free Kick,2,From Free Kick,Milad Mohammadi,5720.0,Left Back,115,Iran,797,['21a8446a-373b-47e1-adbb-35cfe0e17218'],20,,,,,,,,,,,,,,,,Iran,797,00:29:20.493,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,8f913fce-d0b3-45af-82ec-0bbc82b09047,2969,,"[44.0, 14.0]",7543,74,,1.5108682,,,Right Foot,,,,"[47.0, 64.0]",Ground Pass,50.08992,,,Morteza Pouraliganji,5220.0,,True,,,,2,From Free Kick,Seyed Majid Hosseini,5228.0,Left Center Back,115,Iran,797,['2580bb41-56af-445c-9668-a41c1029ce58'],22,,,,,,,,,,,,,,,,Iran,797,00:29:22.600,Pass,
,,,,,,,,,,,2.4,,,,,,,,,,,d224a411-f7af-4fb0-8c44-d7019503c28e,2973,,"[55.0, 66.0]",7543,74,,-2.0464916,,,Right Foot,,,,"[38.0, 33.0]",Ground Pass,37.12142,,,Seyed Majid Hosseini,5228.0,,,,,,2,From Free Kick,Morteza Pouraliganji,5220.0,Right Center Back,115,Iran,797,"['073dbdbd-7810-46b7-b838-d9dea6f2d31b', '44a150dd-383b-434d-b2d5-acb5e6a04dee']",28,,,,,,,,,,,,,,,,Iran,797,00:29:28.480,Pass,True
,,,,,,,,,,,2.48,,,,,,,,,,,afe51556-4b5c-48e1-8bf0-3ac636adc20e,2977,,"[39.0, 22.0]",7543,74,,0.19321148,,,Left Foot,,,,"[85.0, 31.0]",High Pass,46.872166,,Incomplete,Vahid Amiri,5241.0,,,,,,2,From Free Kick,Seyed Majid Hosseini,5228.0,Left Center Back,115,Iran,797,"['560913c5-a80f-4a5c-8fd3-39471121c293', '75f4738e-599c-470f-94f5-1320ead69225', 'c24c9902-9873-4354-a6c1-1098e915a955']",33,,,,,,,,,,,,,,,,Iran,797,00:29:33.760,Pass,True
,,,,,,,,,,,1.693,,,,,,,,,,,75f4738e-599c-470f-94f5-1320ead69225,2980,,"[36.0, 50.0]",7543,74,True,0.9272952,,,,,,,"[48.0, 66.0]",Low Pass,20.0,,,Lucas Vázquez Iglesias,5200.0,,,,,Recovery,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,115,Iran,797,"['afe51556-4b5c-48e1-8bf0-3ac636adc20e', 'c24bb28b-6a15-4db1-bd1b-fc9084950284', 'd386e63b-5b58-4551-a823-df4876fa47db']",36,,,,,,,,,,,,,,,,Spain,772,00:29:36.240,Pass,True
,,,,,,,,,,,0.253,,,,,,,,,,,ac30b212-4086-46b6-bb56-21eac84b07df,2984,,"[73.0, 12.0]",7543,74,,-0.5880026,,,Head,,,,"[82.0, 6.0]",High Pass,10.816654,,,Alireza Jahanbakhsh,5239.0,,,,,Recovery,2,From Free Kick,Vahid Amiri,5241.0,Left Center Midfield,115,Iran,797,['c4fae26b-516b-41d4-ad5b-1bf92c09799f'],40,,,,,,,,,,,,,,,,Iran,797,00:29:40.040,Pass,
,,,,,,,,,,,1.198,,,,,,,,,,,398804a3-9340-4997-b39e-7b24be422526,2989,,"[84.0, 5.0]",7543,74,,-3.0172377,,,Other,,,,"[76.0, 4.0]",Low Pass,8.062258,,,Milad Mohammadi,5720.0,,,,,,2,From Free Kick,Alireza Jahanbakhsh,5239.0,Left Wing,115,Iran,797,"['557a3897-29c0-49dd-b6ce-6db1745747f4', 'bacb72b0-8320-4929-85ac-a0c5771414f4']",41,,,,,,,,,,,,,,,,Iran,797,00:29:41.095,Pass,True
,,,,,,,,,,,0.96,,,,,,,,,,,9c47c5ec-c64c-47c4-83e9-e96d39a858d2,2991,,"[76.0, 4.0]",7543,74,,0.19739556,,,Right Foot,,,,"[81.0, 5.0]",Low Pass,5.0990195,,Incomplete,Vahid Amiri,5241.0,,,,,,2,From Free Kick,Milad Mohammadi,5720.0,Left Back,115,Iran,797,"['66900be6-fd14-4e7e-a132-af0bccd37e53', 'e692ed66-7302-4047-88f7-a9f3acf6d2e2']",42,,,,,,,,,,,,,,,,Iran,797,00:29:42.293,Pass,
,,,,,,,,,,,0.92,,,,,,,,,,,66900be6-fd14-4e7e-a132-af0bccd37e53,2994,,"[40.0, 76.0]",7543,74,,-0.98279375,,,Right Foot,,,,"[46.0, 67.0]",Low Pass,10.816654,,,David Josué Jiménez Silva,3064.0,,,,,Recovery,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,116,Spain,772,"['70c08bee-8673-464a-9cbb-d015929d7e1a', '9c47c5ec-c64c-47c4-83e9-e96d39a858d2']",43,,,,,,,,,,,,,,,,Spain,772,00:29:43.253,Pass,
,,,,,,,,,,,0.88,,,,,,,,,,,8d26c5db-38e0-4621-90f8-640aae503553,2997,,"[44.0, 66.0]",7543,74,,-1.5707964,,,Left Foot,,,,"[44.0, 54.0]",Ground Pass,12.0,,,Jorge Resurrección Merodio,5199.0,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Center Midfield,116,Spain,772,['521d2e5b-8bfc-44dd-983a-c3947af555dd'],45,,,,,,,,,,,,,,,,Spain,772,00:29:45.133,Pass,
,,,,,,,,,,,0.987,,,,,,,,,,,dabb763b-b8f9-4c60-bd06-e49a39dec2f4,3001,,"[44.0, 56.0]",7543,74,,-0.29544082,,,Right Foot,,,,"[67.0, 49.0]",Ground Pass,24.04163,,Incomplete,Diego da Silva Costa,5198.0,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,116,Spain,772,"['179d3b8c-4f30-4e11-b380-4fbf95154969', '26f31728-36b9-4d38-86ca-c95a9861926c', 'c0b03aff-7740-448f-8eaf-ed05a8517a1c']",46,,,,,,,,,,,,,,,,Spain,772,00:29:46.613,Pass,True
,,,,,,,,,,,2.053,,,,,,,,,,,179d3b8c-4f30-4e11-b380-4fbf95154969,3003,,"[54.0, 32.0]",7543,74,,-0.15660188,,,Right Foot,,,,"[73.0, 29.0]",High Pass,19.235384,,Incomplete,Omid Ebrahimi,5225.0,,,,,Recovery,2,Regular Play,Morteza Pouraliganji,5220.0,Right Center Back,116,Spain,772,"['321d5b18-0b58-4570-8fd4-51b7c1ce5df8', '7b4b85b7-9ff8-425b-b5d4-d3a4db578547', 'dabb763b-b8f9-4c60-bd06-e49a39dec2f4']",47,,,,,,,,,,,,,,,,Iran,797,00:29:47.600,Pass,
,,,,,,,,,,,0.453,,,,,,,,,,,0201408b-5d93-41a0-a320-a65057705977,3007,,"[70.0, 28.0]",7543,74,,-1.7126933,,,Right Foot,,,,"[69.0, 21.0]",Ground Pass,7.071068,,,Alireza Jahanbakhsh,5239.0,,,,,Recovery,2,Regular Play,Saeid Ezatolahi Afagh,5722.0,Center Defensive Midfield,117,Iran,797,['eac768f8-b47d-4e9b-a2e4-f9cc4321540a'],50,,,,,,,,,,,,,,,,Iran,797,00:29:50.040,Pass,
,,,,,,,,,,,1.773,,,,,,,,,,,982f34cd-8208-4fcd-987e-0299d3d35c4c,3011,,"[79.0, 19.0]",7543,74,,-1.1071488,,,Right Foot,,,,"[86.0, 5.0]",Ground Pass,15.652476,,,Vahid Amiri,5241.0,,,,,,2,Regular Play,Alireza Jahanbakhsh,5239.0,Left Wing,117,Iran,797,['b45c816a-888e-4e47-bb6d-42278ac2d175'],52,,,,,,,,,,,,,,,,Iran,797,00:29:52.040,Pass,
,,,,,,,,,,,3.36,,,,,,,,,,,aaefe07b-0458-4021-b2a5-7536edc6fba6,3014,,"[91.0, 10.0]",7543,74,,0.98805684,,,Left Foot,True,,,"[120.0, 54.0]",High Pass,52.69725,,Out,Mehdi Taremi,5226.0,,True,,,,2,Regular Play,Vahid Amiri,5241.0,Left Center Midfield,117,Iran,797,"['24fce91e-05c7-47a4-b0de-da03dd26cbda', 'bed7fb14-b911-43c8-ad98-6216b29d0e6d']",53,,,,,,,,,,,,,,,,Iran,797,00:29:53.813,Pass,True
,,,,,,,,,,,1.319,,,,,,,,,,,cc169771-60cf-4bcb-af61-4e477e4c1e3c,3021,,"[76.0, 75.0]",7543,75,,-1.1071488,,,Right Foot,,,,"[84.0, 59.0]",Ground Pass,17.888544,,,Lucas Vázquez Iglesias,5200.0,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,118,Spain,772,['ebdc98f8-4aa2-4e04-bf8e-5a4606a01ca0'],22,,,,,,,,,,,,,,,,Spain,772,00:30:22.493,Pass,
,,,,,,,,,,,1.293,,,,,,,,,,,4670c142-590e-4b67-921b-129c110e975e,3033,,"[98.0, 73.0]",7543,77,,-2.3217254,,,Left Foot,,,,"[84.0, 58.0]",Ground Pass,20.518284,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Right Center Midfield,119,Spain,772,"['4b979063-6fc6-4821-8a21-fbeab8899f96', '8f6c91d4-ae57-458e-bc07-074d3f0ba2eb']",7,,,,,,,,,,,,,,,,Spain,772,00:32:07.200,Pass,True
,,,,,,,,,,,2.16,,,,,,,,,,,c00e1607-9200-4e33-aed5-d031be4a113e,3036,,"[80.0, 64.0]",7543,77,,-1.7804362,,,Right Foot,,,,"[70.0, 17.0]",Ground Pass,48.052055,,,Jorge Resurrección Merodio,5199.0,,True,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,119,Spain,772,['64bab8c4-9297-4bfa-9a66-e663dc11423d'],9,,,,,,,,,,,,,,,,Spain,772,00:32:09.293,Pass,
,,,,,,,,,,,1.56,,,,,,,,,,,6684c59f-ae75-4001-8b33-9c1c8de07870,3039,,"[69.0, 26.0]",7543,77,,1.9074712,,,Right Foot,,,,"[62.0, 46.0]",Ground Pass,21.189621,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,119,Spain,772,['6aa21bd5-8864-423e-986d-010d249b2b2e'],15,,,,,,,,,,,,,,,,Spain,772,00:32:15.213,Pass,
,,,,,,,,,,,3.32,,,,,,,,,,,3edbec08-f4a8-425a-9176-80f6b9859d0f,3042,,"[55.0, 45.0]",7543,77,,-3.1145723,,,Left Foot,,,,"[18.0, 44.0]",Ground Pass,37.01351,,,David de Gea Quintana,3333.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,119,Spain,772,['5a0e07bb-18b2-4f82-8eb1-4b02c5c738a4'],19,,,,,,,,,,,,,,,,Spain,772,00:32:19.213,Pass,
,,,,,,,,,,,1.599,,,,,,,,,,,0709afbd-0da4-4089-ae7c-dbe5502d7edd,3046,,"[17.0, 46.0]",7543,77,,1.2120256,,,Right Foot,,,,"[26.0, 70.0]",Ground Pass,25.632011,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,119,Spain,772,['212b6df4-63d8-4800-867a-102e75d7a03e'],23,,,,,,,,,,,,,,,,Spain,772,00:32:23.813,Pass,
,,,,,,,,,,,0.399,,,,,,,,,,,87761fff-f94d-41ed-8542-7eebd72c9b48,3049,,"[27.0, 67.0]",7543,77,,-2.2655346,,,Right Foot,,,,"[22.0, 61.0]",Ground Pass,7.81025,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,119,Spain,772,['b533f589-6869-452d-a8ac-40efe51be4bf'],30,,,,,,,,,,,,,,,,Spain,772,00:32:30.373,Pass,
,,,,,,,,,,,1.84,,,,,,,,,,,d9297f2a-9135-4f89-bef2-90f1c34d4eae,3052,,"[24.0, 59.0]",7543,77,,-2.4668517,,,Right Foot,,,,"[4.0, 43.0]",Ground Pass,25.612497,,,David de Gea Quintana,3333.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,119,Spain,772,['099ff977-5f7c-48e6-8d52-bcbfc6566ba5'],34,,,,,,,,,,,,,,,,Spain,772,00:32:34.573,Pass,
,,,,,,,,,,,1.64,,,,,,,,,,,f36985fa-ca68-491c-9f3c-870cba797b04,3055,,"[2.0, 42.0]",7543,77,,-1.1309538,,,Right Foot,,,,"[10.0, 25.0]",Ground Pass,18.788294,,,Sergio Ramos García,5201.0,,,,,,2,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,119,Spain,772,['2ae7ef59-c113-4cb3-adb5-3589067c7a05'],37,,,,,,,,,,,,,,,,Spain,772,00:32:37.693,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,bf4524ba-9a81-4444-bd9c-d11199441621,3059,,"[10.0, 25.0]",7543,77,,0.9151007,,,Right Foot,,,,"[20.0, 38.0]",Ground Pass,16.40122,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,119,Spain,772,"['02725486-a420-41b0-9f23-0a30234080ee', '9d355040-a822-4e4e-98fd-dcdb0aaf0428']",39,,,,,,,,,,,,,,,,Spain,772,00:32:39.453,Pass,True
,,,,,,,,,,,0.56,,,,,,,,,,,62ff23fa-2f21-4563-9f7b-d765f8adb57a,3063,,"[20.0, 38.0]",7543,77,,-1.1441689,,,Right Foot,,,,"[25.0, 27.0]",Ground Pass,12.083046,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Spain,772,"['1683faad-ab19-4a0d-887d-a936fb01153d', '9b23afd7-c73d-440f-bab9-199369d20d58']",40,,,,,,,,,,,,,,,,Spain,772,00:32:40.733,Pass,True
,,,,,,,,,,,1.373,,,,,,,,,,,96cec5f7-6f57-4972-80fd-1fe6d53c3470,3066,,"[34.0, 32.0]",7543,77,,-0.23374318,,,Right Foot,,,,"[55.0, 27.0]",Ground Pass,21.587032,,,David Josué Jiménez Silva,3064.0,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,119,Spain,772,['f4a8893e-3f55-4080-9213-ecfd28354820'],43,,,,,,,,,,,,,,,,Spain,772,00:32:43.440,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,841c79fc-fc60-4316-a99f-e854fd260ff7,3069,,"[80.0, 24.0]",7543,77,,0.0,,,Left Foot,,,,"[109.0, 24.0]",Ground Pass,29.0,,Incomplete,Diego da Silva Costa,5198.0,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Right Center Midfield,119,Spain,772,"['4229810b-b8c0-451c-99f6-a47757398be2', '4a3e795c-9d8a-48a6-a40e-8d78447029a4']",48,,,,,,,,,,,,,,,,Spain,772,00:32:48.133,Pass,
,,,,,,,,,,,1.973,,,,,,,,,,,5a1fdf08-9442-42e7-b4cc-8317b54fae6c,3075,,"[4.0, 79.0]",7543,77,,-0.14189705,,,Right Foot,,,,"[18.0, 77.0]",Ground Pass,14.142136,,,Omid Ebrahimi,5225.0,,,,,,2,From Counter,Ramin Rezaeian,5235.0,Right Back,120,Iran,797,"['4344de10-673e-4273-acc0-45fc1f916c5d', 'b75cfe7c-abcd-4f5e-b72b-53945bf7091b']",54,,,,,,,,,,,,,,,,Iran,797,00:32:54.440,Pass,True
,,,,,,,,,,,2.653,,,,,,,,,,,740ae34a-dde8-4353-b156-c7129c1981f6,3082,,"[27.0, 76.0]",7543,77,,-0.71883,,,Right Foot,,,,"[67.0, 41.0]",High Pass,53.15073,,Incomplete,Sardar Azmoun,5224.0,,,,,,2,From Counter,Omid Ebrahimi,5225.0,Right Center Midfield,120,Iran,797,"['0e9d4455-1f53-43df-8e8f-260df6a6f5c9', 'b153596f-589c-429f-9004-2b321b64ef79']",58,,,,,,,,,,,,,,,,Iran,797,00:32:58.800,Pass,
,,,,,,,,,,,1.013,,,,,,,,,,,6fe8c9ff-f4ba-41fa-b9ba-85beddeae075,3087,,"[54.0, 48.0]",7543,78,,1.0303768,,,Right Foot,,,,"[60.0, 58.0]",Low Pass,11.661903,,,Daniel Carvajal Ramos,5721.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Spain,772,"['992196c6-92bd-4b57-a6c2-a30604281565', 'de24cc11-1cf4-48e3-a649-35172e6bf2be']",2,,,,,,,,,,,,,,,,Spain,772,00:33:02.880,Pass,True
,,,,,,,,,,,1.4,,,,,,,,,,,4067bcb9-dddf-490b-87ef-310da73835b0,3093,,"[67.0, 56.0]",7543,79,,0.7853982,,,Left Foot,,,,"[88.0, 77.0]",Ground Pass,29.698484,,,Daniel Carvajal Ramos,5721.0,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,122,Spain,772,['4a0020fb-6b3e-474a-97db-2bf4f27106d7'],7,,,,,,,,,,,,,,,,Spain,772,00:34:07.653,Pass,
,,,,,,,,,,,1.213,,,,,,,,,,,c46c86b9-7e84-4ee2-8281-e6456c3907dc,3096,,"[85.0, 76.0]",7543,79,,-0.26625204,,,Right Foot,,,,"[107.0, 70.0]",Ground Pass,22.803509,,,Marco Asensio Willemsen,5719.0,,,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,122,Spain,772,['13a039be-d379-46ee-9143-241f52267ce9'],10,,,,,,,,,,,,,,,,Spain,772,00:34:10.320,Pass,
,,,,,,,,,,,1.813,,,,,,,,,,,df55e891-7e48-41a6-a0f3-e4553c68e041,3104,,"[8.0, 12.0]",7543,79,,0.032246884,,,Right Foot,,,,"[39.0, 13.0]",Low Pass,31.016125,,Incomplete,Vahid Amiri,5241.0,,,,,,2,From Free Kick,Milad Mohammadi,5720.0,Left Back,122,Spain,772,"['395b62a9-45c0-434b-87b9-99d9a8f5c2df', '60240516-565c-4aa7-9846-609c91567096', '8e03ad07-1212-4da1-ada4-b08239522d91']",15,,,,,,,,,,,,,,,,Iran,797,00:34:15.120,Pass,True
,,,,,,,,,,,0.88,,,,,,,,,,,b23beec5-3984-4386-92be-46ff63578945,3109,,"[80.0, 70.0]",7543,79,,-0.9600704,,,Right Foot,,,,"[87.0, 60.0]",Ground Pass,12.206555,,,David Josué Jiménez Silva,3064.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,122,Spain,772,"['44f221d9-7ffc-4315-9590-bb95a9123261', '75b6a72c-2291-4800-8000-b0838b8a169f']",17,,,,,,,,,,,,,,,,Spain,772,00:34:17.653,Pass,True
,,,,,,,,,,,0.56,,,,,,,,,,,0e6fed92-83e5-4254-a023-79ad7e901f83,3113,,"[87.0, 60.0]",7543,79,,-2.3561945,,,Right Foot,,,,"[82.0, 55.0]",Ground Pass,7.071068,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Right Center Midfield,122,Spain,772,"['06df132d-8d6f-4228-8249-27c88306d29d', 'fa339ec6-e2c7-426f-949e-1bdebf5fa278']",18,,,,,,,,,,,,,,,,Spain,772,00:34:18.693,Pass,True
,,,,,,,,,,,1.653,,,,,,,,,,,00be0b18-f31b-4ca9-bc04-6a0c151e76f1,3116,,"[81.0, 49.0]",7543,79,,-1.7126933,,,Right Foot,,,,"[76.0, 14.0]",Ground Pass,35.35534,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,122,Spain,772,['4be32fc6-ce59-4507-a164-e4912210dfc2'],20,,,,,,,,,,,,,,,,Spain,772,00:34:20.320,Pass,
,,,,,,,,,,,0.953,,,,,,,,,,,4d6afa05-84e9-4f50-b75a-4559026d18f4,3120,,"[82.0, 9.0]",7543,79,,-0.6435011,,,Right Foot,,,,"[90.0, 3.0]",Ground Pass,10.0,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,122,Spain,772,"['6d3ccf82-3cfa-4a89-b7ad-d481c1b5a8fd', 'e045f888-90c4-45e3-a2a2-c7f428d111d2']",23,,,,,,,,,,,,,,,,Spain,772,00:34:23.980,Pass,True
,,,,,,,,,,,1.0,,,,,,,,,,,d76b76e2-e5b8-49de-98d7-f26546e4d718,3123,,"[91.0, 10.0]",7543,79,,0.844154,,,Right Foot,,,,"[99.0, 19.0]",Ground Pass,12.0415945,,,Diego da Silva Costa,5198.0,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Left Midfield,122,Spain,772,['34de57c2-7734-4cf4-82fd-0d57918d7d4f'],26,,,,,,,,,,,,,,,,Spain,772,00:34:26.413,Pass,
,,,,,,,,,,,0.72,,,,,,,,,,,69370671-dc8e-4260-adff-8c3fe8f77fb2,3126,,"[99.0, 19.0]",7543,79,,2.896614,,True,Left Foot,,,,"[95.0, 20.0]",Ground Pass,4.1231055,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,122,Spain,772,['8337c2b4-48d6-4961-90c8-be98383cf571'],27,,,,,,,,,,,,,,,,Spain,772,00:34:27.573,Pass,
,,,,,,,,,,,1.413,,,,,,,,,,,131c81ee-20b7-460b-9fc4-5e791a63df61,3133,,"[31.0, 67.0]",7543,79,,1.2220253,,,Right Foot,,,,"[35.0, 78.0]",Ground Pass,11.7046995,,,Mehdi Taremi,5226.0,,,,,,2,Regular Play,Omid Ebrahimi,5225.0,Right Center Midfield,123,Iran,797,"['9650363b-aa3a-4420-b79b-f5911289335e', 'd14ef86d-9c42-4a09-848b-6d144f9814ec']",32,,,,,,,,,,,,,,,,Iran,797,00:34:32.520,Pass,True
,,,,,,,,,,,2.213,,,,,,,,,,,76b5a1dd-092b-4781-ad43-24ed0ffee2a7,3137,,"[36.0, 77.0]",7543,79,,-2.4037776,,,Right Foot,,,,"[25.0, 67.0]",Ground Pass,14.866069,,,Morteza Pouraliganji,5220.0,,,,,,2,Regular Play,Mehdi Taremi,5226.0,Right Wing,123,Iran,797,['922bf0a1-e44d-4326-91ba-5b952aab4ea6'],36,,,,,,,,,,,,,,,,Iran,797,00:34:36.720,Pass,
,,,,,,,,,,,3.586,,,,,,,,,,,a98ae45a-ecff-411b-85e0-db4738768250,3140,,"[27.0, 66.0]",7543,79,,-1.6133238,,,Right Foot,,,,"[25.0, 19.0]",Ground Pass,47.042534,,,Milad Mohammadi,5720.0,,True,,,,2,Regular Play,Morteza Pouraliganji,5220.0,Right Center Back,123,Iran,797,['eb2e8484-a572-408b-ba95-232ee51f5651'],39,,,,,,,,,,,,,,,,Iran,797,00:34:39.653,Pass,
