50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.333,,,,,,,,,,,,,,d6099b47-c373-450c-9a2a-87d435c58d07,16,,,"[112.0, 24.0]",7566,1,,1.3521274,,,Head,True,,,"[116.0, 42.0]",Low Pass,18.439089,Incomplete,Andreas Granqvist,5607.0,,,,1,From Free Kick,Marcus Berg,11098.0,Right Center Forward,3,Sweden,790,"['444abae9-3efa-4658-8d5e-42af661d330d', '477cabae-1f2b-4efb-9143-a9a764a58821']",21,,,,,,,,,,,,,,,,,,Sweden,790,00:01:21.760,Pass,
,,,,,,,,,,,,,5.187,,,,,,,,,,,,,,ef005fc1-b86c-494c-a823-b2d5d6fad40a,21,,,"[8.0, 38.0]",7566,1,,0.39194754,,,Left Foot,,,,"[83.0, 69.0]",High Pass,81.154175,Incomplete,,,,,,1,From Free Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,3,Sweden,790,['62ce060f-14aa-4f91-914d-dd2c1111cdef'],24,,,,,,,,,,,,,,,,,,Mexico,794,00:01:24.773,Pass,
,,,,,,,,,,,,,3.04,,,,,,,,,,,,,,62ce060f-14aa-4f91-914d-dd2c1111cdef,22,,,"[38.0, 12.0]",7566,1,,2.5770233,,,Right Foot,,,,"[8.0, 31.0]",Ground Pass,35.510563,,Robin Olsen,5622.0,,,Recovery,1,From Free Kick,Ludwig Augustinsson,5621.0,Left Back,3,Sweden,790,"['07336a11-0d53-455c-b5f1-f287bf5b251d', 'ef005fc1-b86c-494c-a823-b2d5d6fad40a']",29,,,,,,,,,,,,,,,,,,Sweden,790,00:01:29.960,Pass,
,,,,,,,,,,,,,4.52,,,,,,,,,,,,,,8f088240-9a19-4ba9-be61-0577ce4b72b1,26,,,"[9.0, 32.0]",7566,1,,0.5754247,,,Right Foot,,,,"[83.0, 80.0]",High Pass,88.20431,Out,Mikael Lustig,5612.0,,True,,1,From Free Kick,Robin Olsen,5622.0,Goalkeeper,3,Sweden,790,"['922e5305-22aa-4181-a35b-f533c0200a76', 'cd6e34a0-fe5f-4efc-bedc-64ff57cb1c39']",35,,,,,,,,,,,,,,,,,,Sweden,790,00:01:35.040,Pass,True
,,,,,,,,,,,,,0.253,,,,,,,,,,,,,,e395dcf1-28e4-4b5e-9218-f0e58b2b9b3e,30,,,"[57.0, 78.0]",7566,1,,-1.1071488,,,Left Foot,,,,"[58.0, 76.0]",Low Pass,2.236068,Incomplete,,,,,,1,Regular Play,Mikael Lustig,5612.0,Right Back,4,Sweden,790,['e9bb8b7a-21bf-4b4d-9e1d-f4cdf6e2e2fb'],56,,,,,,,,,,,,,,,,,,Sweden,790,00:01:56.280,Pass,
,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,fbfb6e55-fa02-4972-a610-f27b56695c9b,32,,,"[50.0, 51.0]",7566,1,,0.7853982,,,Right Foot,,,,"[79.0, 80.0]",High Pass,41.01219,Out,,,,,Recovery,1,Regular Play,Andreas Granqvist,5607.0,Left Center Back,4,Sweden,790,,57,,,,,,,,,,,,,,,,,,Sweden,790,00:01:57.840,Pass,
,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,7572e063-831b-49af-af31-3c100cf6e715,33,,,"[55.0, 1.0]",7566,2,,0.6202495,,,,,,,"[69.0, 11.0]",High Pass,17.20465,,Javier Hernández Balcázar,3058.0,,,Throw-in,1,From Throw In,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,5,Mexico,794,['8300b1c8-1e5c-47b0-817d-ac7341575fad'],14,,,,,,,,,,,,,,,,,,Mexico,794,00:02:14.893,Pass,
,,,,,,,,,,,,,0.827,,,,,,,,,,,,,,b2bed949-83b5-4863-8a37-6298cacb7b17,36,,,"[69.0, 11.0]",7566,2,,0.4048918,,True,Right Foot,,,,"[83.0, 17.0]",Low Pass,15.231546,Incomplete,Carlos Alberto Vela Garrido,5560.0,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,5,Mexico,794,"['1ea2a451-d7e6-40e0-83dd-34f570bce1f4', '8b085958-ff7a-44dd-83c8-d6532a26d314']",16,,,,,,,,,,,,,,,,,,Mexico,794,00:02:16.453,Pass,
,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,9fc6b263-2368-4be0-bd13-ead01013dd2c,40,,,"[38.0, 62.0]",7566,2,,-1.6814536,,,Left Foot,,,,"[37.0, 53.0]",Ground Pass,9.055386,,Andreas Granqvist,5607.0,,,,1,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,6,Sweden,790,['8681b177-3c5c-4497-8987-43fe748f774d'],18,,,,,,,,,,,,,,,,,,Sweden,790,00:02:18.200,Pass,
,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,6a676c87-eb47-4c0a-9507-2897e16e864f,44,,,"[37.0, 53.0]",7566,2,,-2.9516044,,,Right Foot,,,,"[11.0, 48.0]",Ground Pass,26.476404,,Robin Olsen,5622.0,,,,1,Regular Play,Andreas Granqvist,5607.0,Left Center Back,6,Sweden,790,"['95e6492d-e00a-4800-8ecb-ba100c75e141', 'be84a79c-23ec-48d3-a5b2-261eded4f61d']",19,,,,,,,,,,,,,,,,,,Sweden,790,00:02:19.680,Pass,True
,,,,,,,,,,,,,4.653,,,,,,,,,,,,,,bbc4b36e-2d9f-4348-a3bc-c727fb2a70dc,47,,,"[11.0, 48.0]",7566,2,,0.41012734,,,Right Foot,,,,"[80.0, 78.0]",High Pass,75.23962,Incomplete,Ola Toivonen,4417.0,,,,1,Regular Play,Robin Olsen,5622.0,Goalkeeper,6,Sweden,790,"['cbf94a86-90f3-4c13-b098-137ef659185e', 'ef22aceb-49f4-4573-99a1-82d606447fbe']",22,,,,,,,,,,,,,,,,,,Sweden,790,00:02:22.320,Pass,
,,,,,,,,,,,,,2.067,,,,,,,,,,,,,,cbf94a86-90f3-4c13-b098-137ef659185e,49,,,"[41.0, 3.0]",7566,2,,0.6287963,,,Head,,,,"[52.0, 11.0]",High Pass,13.601471,Incomplete,Héctor Miguel Herrera López,5575.0,,,Recovery,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,6,Sweden,790,"['4cd3f0f8-a879-4704-a775-a71540818a04', 'bbc4b36e-2d9f-4348-a3bc-c727fb2a70dc', 'eaac0aca-af83-4806-936b-9087126f6548']",26,,,,,,,,,,,,,,,,,,Mexico,794,00:02:26.973,Pass,
,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,eaac0aca-af83-4806-936b-9087126f6548,52,,,"[70.0, 70.0]",7566,2,True,-1.6951513,,,,,,,"[69.0, 62.0]",High Pass,8.062258,,Sebastian Larsson,5617.0,,,Recovery,1,Regular Play,Viktor Claesson,5613.0,Right Midfield,6,Sweden,790,"['c1db6ad0-a9e0-4c57-801b-df22663f3924', 'cbf94a86-90f3-4c13-b098-137ef659185e', 'db701c0e-849b-42ee-92fa-2ca3743ea02d']",29,,,,,,,,,,,,,,,,,,Sweden,790,00:02:29.040,Pass,True
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,030b9b0a-b5cd-4bc4-a105-b4c0e558a684,55,,,"[73.0, 56.0]",7566,2,,-2.5213432,,,Right Foot,,,,"[66.0, 51.0]",Ground Pass,8.602325,,Victor Nilsson Lindelöf,3702.0,,,,1,Regular Play,Sebastian Larsson,5617.0,Right Center Midfield,6,Sweden,790,['2b06a729-3c7a-4d56-9dcc-f90682c0146c'],31,,,,,,,,,,,,,,,,,,Sweden,790,00:02:31.880,Pass,
,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,14edc542-8ba8-4c72-989e-798cbee578f9,58,,,"[69.0, 52.0]",7566,2,,0.7469556,,,Right Foot,,,,"[96.0, 77.0]",Low Pass,36.796738,,Ola Toivonen,4417.0,,,,1,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,6,Sweden,790,['c42d2c40-fecc-4cf0-85cb-f950c4733471'],36,,,,,,,,,,,,,,,,,,Sweden,790,00:02:36.760,Pass,
,,,,,,,,,,,,,0.293,,,,,,,,,,,,,,efa734ac-ee34-4783-b94e-aa6e5880d064,61,,,"[103.0, 70.0]",7566,2,,-1.0934509,,,Right Foot,True,,,"[118.0, 41.0]",High Pass,32.649654,Incomplete,Marcus Berg,11098.0,,,,1,Regular Play,Ola Toivonen,4417.0,Left Center Forward,6,Sweden,790,"['aa4f70e0-3ff4-4d33-9d6d-357ffabee433', 'fd446de1-9927-49b0-b0d0-5089fbd85a86']",41,,,,,,,,,,,,,,,,,,Sweden,790,00:02:41.920,Pass,
,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,6ec1be13-36a4-4c26-bff8-590491c1e8e9,66,,,"[8.0, 42.0]",7566,2,,0.607802,,,Keeper Arm,,,,"[31.0, 58.0]",Ground Pass,28.01785,,José Andrés Guardado Hernández,5563.0,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,7,Mexico,794,['5c4bd904-de17-4ed6-af97-ea6ecfb9391e'],45,,,,,,,,,,,,,,,,,,Mexico,794,00:02:45.773,Pass,
,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,492b3908-27c2-4b5b-a528-c5526b354cfe,70,,,"[64.0, 78.0]",7566,2,,2.0344439,,,Left Foot,,,,"[63.0, 80.0]",Ground Pass,2.236068,,Miguel Arturo Layún Prado,5556.0,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Defensive Midfield,7,Mexico,794,"['5ec4d536-d712-4c6c-b854-cbf3ab954474', 'd993b6a9-8609-44a8-a4fb-3266ee77bcc7']",52,,,,,,,,,,,,,,,,,,Mexico,794,00:02:52.013,Pass,True
,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,4714d7be-01b7-42a5-bb6d-aa8a8eac6258,73,,,"[64.0, 80.0]",7566,2,,-2.709185,,,Right Foot,,,,"[51.0, 74.0]",Ground Pass,14.3178215,,Edson Omar Álvarez Velázquez,5567.0,,,,1,Regular Play,Miguel Arturo Layún Prado,5556.0,Right Wing,7,Mexico,794,"['8fdd8169-7ef5-4821-be23-9edcb709f2f7', 'd993b6a9-8609-44a8-a4fb-3266ee77bcc7']",52,,,,,,,,,,,,,,,,,,Mexico,794,00:02:52.733,Pass,True
,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,18ba6e4c-8062-45c3-8486-09c6d0c5559e,76,,,"[59.0, 65.0]",7566,2,,-2.4756234,,,Right Foot,,,,"[45.0, 54.0]",Ground Pass,17.804493,,Carlos Joel Salcedo Hernández,5564.0,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Right Back,7,Mexico,794,['6c2affa7-1350-488a-a006-4881f0181032'],58,,,,,,,,,,,,,,,,,,Mexico,794,00:02:58.053,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,cac55bd1-d94c-4708-8ca2-5df8ef40b606,79,,,"[47.0, 48.0]",7566,3,,-1.4711276,,,Right Foot,,,,"[49.0, 28.0]",Ground Pass,20.09975,,Héctor Alfredo Moreno Herrera,5573.0,,,,1,Regular Play,Carlos Joel Salcedo Hernández,5564.0,Right Center Back,7,Mexico,794,['6fa30aeb-cc94-4f11-8712-c77a523d1d39'],0,,,,,,,,,,,,,,,,,,Mexico,794,00:03:00.533,Pass,
,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,7c88c718-2c26-411c-98b4-87befbb3253d,82,,,"[51.0, 28.0]",7566,3,,1.9614034,,,Left Foot,,,,"[44.0, 45.0]",Ground Pass,18.384777,,Carlos Joel Salcedo Hernández,5564.0,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,7,Mexico,794,['fb492856-c653-4e82-9e93-3037e6073ce9'],3,,,,,,,,,,,,,,,,,,Mexico,794,00:03:03.852,Pass,
,,,,,,,,,,,,,1.159,,,,,,,,,,,,,,8cf8598e-7288-490e-a384-753e430ee7b6,85,,,"[47.0, 38.0]",7566,3,,-1.4536875,,,Right Foot,,,,"[49.0, 21.0]",Ground Pass,17.117243,,Héctor Alfredo Moreno Herrera,5573.0,,,,1,Regular Play,Carlos Joel Salcedo Hernández,5564.0,Right Center Back,7,Mexico,794,['26d7366e-7b90-4b33-9b4a-4583477b881d'],10,,,,,,,,,,,,,,,,,,Mexico,794,00:03:10.573,Pass,
,,,,,,,,,,,,,1.519,,,,,,,,,,,,,,05760659-d07d-435d-9e2c-b70b60bef339,89,,,"[44.0, 26.0]",7566,3,,2.1341126,,,Right Foot,,,,"[32.0, 45.0]",Ground Pass,22.472204,,Carlos Joel Salcedo Hernández,5564.0,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,7,Mexico,794,"['8e25a231-969b-4f30-991e-a5ac1e5cfd16', 'd9508300-81b8-4260-846c-54fed4b93aa6']",13,,,,,,,,,,,,,,,,,,Mexico,794,00:03:13.333,Pass,True
,,,,,,,,,,,,,2.479,,,,,,,,,,,,,,27fe904a-0881-405f-a079-7828fb9722d4,93,,,"[31.0, 52.0]",7566,3,,-2.5269296,,,Right Foot,,,,"[14.0, 40.0]",Ground Pass,20.808653,,Francisco Guillermo Ochoa Magaña,5577.0,,,,1,Regular Play,Carlos Joel Salcedo Hernández,5564.0,Right Center Back,7,Mexico,794,"['67435659-6b62-41ba-bdfa-55a7f85e6171', 'fa56197d-5987-433a-a3df-e1753358b248']",22,,,,,,,,,,,,,,,,,,Mexico,794,00:03:22.293,Pass,True
,,,,,,,,,,,,,0.959,,,,,,,,,,,,,,a8b65df6-e29f-42c8-8ec2-d7789f26b348,96,,,"[14.0, 39.0]",7566,3,,0.29849893,,,Right Foot,,,,"[27.0, 43.0]",Ground Pass,13.601471,,Héctor Miguel Herrera López,5575.0,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,7,Mexico,794,['68fc534c-933f-4044-8288-98d012eeea11'],25,,,,,,,,,,,,,,,,,,Mexico,794,00:03:25.733,Pass,
,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,09f6c816-fd2c-4e6b-920b-a4837dd8129f,100,,,"[26.0, 44.0]",7566,3,,2.0552742,,,Right Foot,,,,"[16.0, 63.0]",Ground Pass,21.470911,,Carlos Joel Salcedo Hernández,5564.0,,,,1,Regular Play,Héctor Miguel Herrera López,5575.0,Right Defensive Midfield,7,Mexico,794,"['964a53f3-7990-4246-9616-937b53dd1832', 'b409e5ed-2f28-435c-88af-b50a643cc53f']",26,,,,,,,,,,,,,,,,,,Mexico,794,00:03:26.733,Pass,True
,,,,,,,,,,,,,1.987,,,,,,,,,,,,,,ab7d651f-c199-4108-a0bc-3c3bc46a8621,103,,,"[14.0, 64.0]",7566,3,,-0.18164884,,,Right Foot,,,,"[63.0, 55.0]",High Pass,49.819675,Incomplete,Carlos Alberto Vela Garrido,5560.0,,,,1,Regular Play,Carlos Joel Salcedo Hernández,5564.0,Right Center Back,7,Mexico,794,"['5ee82b04-e9a2-450e-8134-b1e9b6eb001f', '964a53f3-7990-4246-9616-937b53dd1832', 'a0528532-a408-48e3-be04-e3b063116ef9']",29,,,,,,,,,,,,,,,,,,Mexico,794,00:03:29.413,Pass,True
,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,a0528532-a408-48e3-be04-e3b063116ef9,105,,,"[58.0, 26.0]",7566,3,,1.8925469,,,Head,,,,"[50.0, 50.0]",High Pass,25.298222,,Mikael Lustig,5612.0,,,Recovery,1,Regular Play,Andreas Granqvist,5607.0,Left Center Back,8,Sweden,790,"['260eb8e0-bed8-4083-92ef-ad488ab33d27', 'ab7d651f-c199-4108-a0bc-3c3bc46a8621']",31,,,,,,,,,,,,,,,,,,Sweden,790,00:03:31.400,Pass,
,,,,,,,,,,,,,2.88,,,,,,,,,,,,,,dae48389-2869-409b-b8ae-2ce54d4ff99c,107,,,"[50.0, 50.0]",7566,3,,-2.0931997,,,Head,,,,"[31.0, 17.0]",Low Pass,38.078865,,Victor Nilsson Lindelöf,3702.0,,,,1,Regular Play,Mikael Lustig,5612.0,Right Back,8,Sweden,790,['c74c51cf-f1f4-455b-8416-14fdcf1335b3'],33,,,,,,,,,,,,,,,,,,Sweden,790,00:03:33.440,Pass,
,,,,,,,,,,,,,4.72,,,,,,,,,,,,,,a358a204-7a46-4a09-9fb9-42b7871077a5,110,,,"[39.0, 3.0]",7566,3,,0.19204801,,,Left Foot,,,,"[111.0, 17.0]",High Pass,73.34848,Unknown,Marcus Berg,11098.0,,,,1,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,8,Sweden,790,['39ebe179-2620-41cb-a4fe-de821d3f8a75'],41,,,,,,,,,,,,,,,,,,Sweden,790,00:03:41.760,Pass,
,,,,,,,,,,,,,2.147,,,,,,,,,,,,,,f7010122-eb75-47ef-ac7f-20d5fa5f7f69,118,,,"[14.0, 68.0]",7566,5,,-0.16183743,,,Right Foot,,,,"[63.0, 60.0]",High Pass,49.648766,Incomplete,Javier Hernández Balcázar,3058.0,,,,1,Regular Play,Carlos Joel Salcedo Hernández,5564.0,Right Center Back,10,Mexico,794,"['0f4e8275-6b31-49a0-93bd-7cd1b355bca9', '8f389aa7-d2e0-47d1-af6c-9d5fc8a05b63', '94db5f81-79b2-42a8-ba8d-8ca49d177817']",35,,,,,,,,,,,,,,,,,,Mexico,794,00:05:35.853,Pass,True
,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,8f389aa7-d2e0-47d1-af6c-9d5fc8a05b63,120,,,"[58.0, 21.0]",7566,5,,-1.3134726,,,Other,,,,"[63.0, 2.0]",Low Pass,19.646883,,Ludwig Augustinsson,5621.0,,,Recovery,1,Regular Play,Andreas Granqvist,5607.0,Left Center Back,11,Sweden,790,"['f7010122-eb75-47ef-ac7f-20d5fa5f7f69', 'fab415a3-a23a-44b4-9d07-202817f60a2e']",38,,,,,,,,,,,,,,,,,,Sweden,790,00:05:38.000,Pass,
,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,5bba0a26-fa77-4dbe-84a8-67b2b65e51a3,124,,,"[63.0, 2.0]",7566,5,,0.037020117,,,Left Foot,,,,"[90.0, 3.0]",High Pass,27.018513,,Ola Toivonen,4417.0,,,,1,Regular Play,Ludwig Augustinsson,5621.0,Left Back,11,Sweden,790,"['77b10369-c2bf-4e04-8fda-d0c7b4cbe71d', 'f32ac737-0f40-4be6-b869-5175bf8a9f23']",40,,,,,,,,,,,,,,,,,,Sweden,790,00:05:40.120,Pass,True
