bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,2.0,,,,,,,,,,,,,,,f6f74f99-3003-4647-a3ba-8d59b7c13ebb,2448,,,"[37.0, 40.0]",7554,66,,,1.2662854,,,Right Foot,,,,"[48.0, 75.0]",,Ground Pass,36.687874,,Román Aureliano Torres Morcillo,5635.0,,,,,,2,From Throw In,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,92,Panama,798,['7517bcdb-bd7c-4aaa-8578-87287ba3c6b7'],55,,,,,,,,,,,,,,,,,Panama,798,00:21:55.480,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,,,,,85e5e786-f90c-4ef5-baaf-d92b56023534,2451,,,"[54.0, 76.0]",7554,66,,,-2.0724003,,,Right Foot,,,,"[37.0, 45.0]",,Ground Pass,35.35534,,Gabriel Enrique Gómez Girón,5640.0,,,,,,2,From Throw In,Román Aureliano Torres Morcillo,5635.0,Right Center Back,92,Panama,798,['24968ff6-a136-4571-8159-6e9bbb4b157b'],59,,,,,,,,,,,,,,,,,Panama,798,00:21:59.480,Pass,
,,,,,,,,,,,2.173,,,,,,,,,,,,,,,aa29394f-c640-4870-b084-61f73c8f8378,2454,,,"[43.0, 49.0]",7554,67,,,-1.076855,,,Right Foot,,,,"[57.0, 23.0]",,Ground Pass,29.529646,,Armando Enrique Cooper Whitaker,5645.0,,,,,,2,From Throw In,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,92,Panama,798,['74c6e956-0313-443c-87b8-ce8646adba22'],3,,,,,,,,,,,,,,,,,Panama,798,00:22:03.480,Pass,
,,,,,,,,,,,1.453,,,,,,,,,,,,,,,27eb89d2-a955-4bb1-a50e-a793411fb065,2457,,,"[62.0, 19.0]",7554,67,,,-1.012197,,,Right Foot,,,,"[72.0, 3.0]",,Ground Pass,18.867962,,José Luis Rodríguez Francis,5628.0,,,,,,2,From Throw In,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,92,Panama,798,['c8d8bd49-2b81-4f76-a2e4-852366031085'],6,,,,,,,,,,,,,,,,,Panama,798,00:22:06.880,Pass,
,,,,,,,,,,,0.893,,,,,,,,,,,,,,,44f6e33d-211a-486d-b6f1-b94201c745e0,2460,,,"[69.0, 5.0]",7554,67,,,2.0344439,,,Left Foot,,,,"[65.0, 13.0]",,Ground Pass,8.944272,,Armando Enrique Cooper Whitaker,5645.0,,,,,,2,From Throw In,José Luis Rodríguez Francis,5628.0,Left Wing,92,Panama,798,['d2d56750-3334-4a62-82fa-7defab49b21d'],8,,,,,,,,,,,,,,,,,Panama,798,00:22:08.760,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,,,,bfc2405f-85ca-4457-9873-6ed0b61eded5,2462,,,"[65.0, 13.0]",7554,67,,,-1.152572,,,Right Foot,,,,"[69.0, 4.0]",,Ground Pass,9.848858,,Erick Javier Davis Grajales,5634.0,,,,,,2,From Throw In,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,92,Panama,798,['f721bcc7-01e9-4c45-8159-a5fe5572daaa'],9,,,,,,,,,,,,,,,,,Panama,798,00:22:09.653,Pass,
,,,,,,,,,,,0.76,,,,,,,,,,,,,,,5a5c0ad2-eb70-443b-835e-92a1e4ff3e41,2464,,,"[69.0, 4.0]",7554,67,,,2.158799,,,Left Foot,,,,"[65.0, 10.0]",,Ground Pass,7.2111025,,Armando Enrique Cooper Whitaker,5645.0,,,,,,2,From Throw In,Erick Javier Davis Grajales,5634.0,Left Back,92,Panama,798,['b53d06f4-0cb5-4734-807c-d2efc4cba8f4'],10,,,,,,,,,,,,,,,,,Panama,798,00:22:10.453,Pass,
,,,,,,,,,,,1.613,,,,,,,,,,,,,,,0cf6d22f-193f-4726-bb64-9905c4e51b40,2467,,,"[64.0, 16.0]",7554,67,,,2.0344439,,,Right Foot,,,,"[58.0, 28.0]",,Ground Pass,13.416408,,Ricardo Guardia Avila,6138.0,,,,,,2,From Throw In,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,92,Panama,798,['393118a3-3416-4180-a05b-75ac654a8414'],12,,,,,,,,,,,,,,,,,Panama,798,00:22:12.560,Pass,
,,,,,,,,,,,1.373,,,,,,,,,,,,,,,687fb191-12de-4c71-ab9a-3e3dad9528d3,2470,,,"[58.0, 28.0]",7554,67,,,1.4513674,,,Left Foot,,,,"[61.0, 53.0]",,Ground Pass,25.179358,,Edgar Yoel Bárcenas Herrera,5637.0,,,,,,2,From Throw In,Ricardo Guardia Avila,6138.0,Left Center Midfield,92,Panama,798,['9c4401d3-4fbf-4eee-80b2-c32293119125'],15,,,,,,,,,,,,,,,,,Panama,798,00:22:15.640,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,,,,,b01c3c2f-ae08-4335-8e6d-40933829753e,2474,,,"[60.0, 56.0]",7554,67,,,1.7126933,,,Right Foot,,,,"[57.0, 77.0]",,Ground Pass,21.213203,,Román Aureliano Torres Morcillo,5635.0,,,,,,2,From Throw In,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,92,Panama,798,"['8afeef1d-4b8a-4382-b74f-5a3dd017f002', 'b0ce9d86-8c50-4854-a715-1b5a76708f37']",19,,,,,,,,,,,,,,,,,Panama,798,00:22:19.360,Pass,True
,,,,,,,,,,,1.413,,,,,,,,,,,,,,,0870f6ed-41e0-4512-b6ae-995ab34d4446,2477,,,"[57.0, 77.0]",7554,67,,,-1.3654009,,,Right Foot,,,,"[62.0, 53.0]",,Ground Pass,24.5153,,Ricardo Guardia Avila,6138.0,,,,,,2,From Throw In,Román Aureliano Torres Morcillo,5635.0,Right Center Back,92,Panama,798,['45b7d963-c6c8-4b0d-a783-12cb0d7c27d0'],22,,,,,,,,,,,,,,,,,Panama,798,00:22:22.160,Pass,
,,,,,,,,,,,2.133,,,,,,,,,,,,,,,2b29558d-13c0-4270-b7e4-6fadbd2aafcf,2481,,,"[57.0, 54.0]",7554,67,,,-1.9264323,,,Left Foot,,,,"[44.0, 19.0]",,High Pass,37.336308,,Fidel Escobar Mendieta,5638.0,,,,,,2,From Throw In,Ricardo Guardia Avila,6138.0,Left Center Midfield,92,Panama,798,"['38c7058b-b3a8-41b8-8f0d-9d48aa471e7a', '4219fbd4-abae-43c2-8144-12d9f1a57f4d']",24,,,,,,,,,,,,,,,,,Panama,798,00:22:24.720,Pass,True
,,,,,,,,,,,1.772,,,,,,,,,,,,,,,4c777a28-73ab-404e-9448-29beb7592efe,2484,,,"[44.0, 20.0]",7554,67,,,-0.7853982,,,Right Foot,,,,"[60.0, 4.0]",,Ground Pass,22.627417,,Erick Javier Davis Grajales,5634.0,,,,,,2,From Throw In,Fidel Escobar Mendieta,5638.0,Left Center Back,92,Panama,798,['9752c38b-9113-4242-902a-1d38ca73a7ec'],27,,,,,,,,,,,,,,,,,Panama,798,00:22:27.720,Pass,
,,,,,,,,,,,1.173,,,,,,,,,,,,,,,d5cf256a-3ba4-4139-994c-e7819b0a1743,2487,,,"[74.0, 5.0]",7554,67,,,1.9513026,,,Left Foot,,,,"[70.0, 15.0]",,Ground Pass,10.770329,,Armando Enrique Cooper Whitaker,5645.0,,,,,,2,From Throw In,Erick Javier Davis Grajales,5634.0,Left Back,92,Panama,798,['8cd9b597-af9a-4a64-bbc8-719abe57dc78'],32,,,,,,,,,,,,,,,,,Panama,798,00:22:32.280,Pass,
,,,,,,,,,,,2.293,,,,,,,,,,,,,,,d2d459d5-a024-4f6f-8f8a-e101ffb9ce89,2491,,,"[79.0, 31.0]",7554,67,,,2.3036115,,,Right Foot,,,,"[52.0, 61.0]",,Low Pass,40.36087,,Román Aureliano Torres Morcillo,5635.0,,,,,,2,From Throw In,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,92,Panama,798,"['847023ee-1c11-4582-90cf-c5c1e216379f', 'edb87035-ab61-4f57-bb8c-b4af5f5d8bf7']",37,,,,,,,,,,,,,,,,,Panama,798,00:22:37.800,Pass,True
,,,,,,,,,,,1.453,,,,,,,,,,,,,,,94091cd2-5892-45a7-bac4-eeae4820bafe,2494,,,"[58.0, 66.0]",7554,67,,,0.4636476,,,Right Foot,,,,"[80.0, 77.0]",,Ground Pass,24.596748,,Michael Amir Murillo Bermudez,5641.0,,,,,,2,From Throw In,Román Aureliano Torres Morcillo,5635.0,Right Center Back,92,Panama,798,['0ad7c522-d772-4c8d-aa0f-a9ea3b536b0b'],41,,,,,,,,,,,,,,,,,Panama,798,00:22:41.400,Pass,
,,,,,,,,,,,1.693,,,,,,,,,,,,,,,98b8e4fe-c18b-4d7b-90c8-1e4fe53c9d61,2498,,,"[75.0, 77.0]",7554,67,,,-2.7886024,,,Right Foot,,,,"[56.0, 70.0]",,Ground Pass,20.248457,,Román Aureliano Torres Morcillo,5635.0,,,,,,2,From Throw In,Michael Amir Murillo Bermudez,5641.0,Right Back,92,Panama,798,"['265c9351-867e-4bce-88e4-dd4ee7e8c98a', 'cc94bb02-c663-47ff-9d77-63b736230c2b']",44,,,,,,,,,,,,,,,,,Panama,798,00:22:44.040,Pass,True
,,,,,,,,,,,2.0,,,,,,,,,,,,,,,83f97d30-b345-4590-9acb-9481b34886e9,2501,,,"[55.0, 69.0]",7554,67,,,-1.9074712,,,Right Foot,,,,"[48.0, 49.0]",,Ground Pass,21.189621,,Fidel Escobar Mendieta,5638.0,,,,,,2,From Throw In,Román Aureliano Torres Morcillo,5635.0,Right Center Back,92,Panama,798,['b5830dbe-ff1c-4681-ab6a-7f4251b3d313'],46,,,,,,,,,,,,,,,,,Panama,798,00:22:46.600,Pass,
,,,,,,,,,,,2.532,,,,,,,,,,,,,,,1c5b3473-0306-4d67-a9c7-1179d94570ed,2504,,,"[52.0, 48.0]",7554,67,,,-0.7853982,,,Right Foot,,,,"[71.0, 29.0]",,Ground Pass,26.870058,,Armando Enrique Cooper Whitaker,5645.0,,,,,,2,From Throw In,Fidel Escobar Mendieta,5638.0,Left Center Back,92,Panama,798,['55215167-822e-40c3-9c01-d82c5dbe3c13'],49,,,,,,,,,,,,,,,,,Panama,798,00:22:49.320,Pass,
,,,,,,,,,,,1.293,,,,,,,,,,,,,,,cff9cffe-124a-436a-a7df-c1c5516ca92b,2511,,,"[47.0, 42.0]",7554,67,,,1.5707964,,,Left Foot,,,,"[47.0, 52.0]",,Ground Pass,10.0,,Ruben Loftus-Cheek,3504.0,,,,,Recovery,2,From Throw In,Fabian Delph,4597.0,Right Center Midfield,92,Panama,798,['d7ba53aa-2f76-4e8e-9b62-fbeae660cbbb'],54,,,,,,,,,,,,,,,,,England,768,00:22:54.400,Pass,
,,,,,,,,,,,1.6,,,,,,,,,,,,,,,31b167bc-43fa-47e4-a06c-f31fb83bf085,2516,,,"[63.0, 18.0]",7554,67,,,2.3561945,,,Left Foot,,,,"[52.0, 29.0]",,Low Pass,15.556349,,Ricardo Guardia Avila,6138.0,,,,,Recovery,2,From Throw In,Erick Javier Davis Grajales,5634.0,Left Back,92,Panama,798,['09e1e067-3381-4dd0-a4eb-0b257024a25d'],58,,,,,,,,,,,,,,,,,Panama,798,00:22:58.093,Pass,
,,,,,,,,,,,0.573,,,,,,,,,,,,,,,da64b3be-7e5c-4c0f-8bf2-b4855a5f1a31,2521,,,"[65.0, 25.0]",7554,68,,,-0.14189705,,,Left Foot,,,,"[72.0, 24.0]",,Ground Pass,7.071068,,José Luis Rodríguez Francis,5628.0,,,,,,2,From Throw In,Ricardo Guardia Avila,6138.0,Left Center Midfield,92,Panama,798,"['7cabe023-99da-4e8f-8996-2a2ef46b77df', 'e1d96bcf-63a6-45b2-9e91-08cdb51e1497']",4,,,,,,,,,,,,,,,,,Panama,798,00:23:04.120,Pass,True
,,,,,,,,,,,1.44,,,,,,,,,,,,,,,4ce199eb-02ac-4fdc-ba2b-853798f15d87,2523,,,"[72.0, 24.0]",7554,68,,,-1.9693187,,,Left Foot,,,,"[64.0, 5.0]",,Ground Pass,20.615528,,Erick Javier Davis Grajales,5634.0,,,,,,2,From Throw In,José Luis Rodríguez Francis,5628.0,Left Wing,92,Panama,798,['eedfd439-6252-4667-a67e-4e2ddc98d38c'],4,,,,,,,,,,,,,,,,,Panama,798,00:23:04.693,Pass,
,,,,,,,,,,,0.813,,,,,,,,,,,,,,,1908658e-3550-4946-a94a-0545f4717427,2526,,,"[66.0, 4.0]",7554,68,,,1.2490457,,,Left Foot,,,,"[69.0, 13.0]",,Ground Pass,9.486833,,Ricardo Guardia Avila,6138.0,,,,,,2,From Throw In,Erick Javier Davis Grajales,5634.0,Left Back,92,Panama,798,['7154c13b-5508-4938-96fe-6965a13cd3b4'],7,,,,,,,,,,,,,,,,,Panama,798,00:23:07.480,Pass,
,,,,,,,,,,,1.88,,,,,,,,,,,,,,,a437d041-1a97-45e0-a137-c19a39bb41f2,2530,,,"[70.0, 17.0]",7554,68,,,2.0344439,,,Left Foot,,,,"[58.0, 41.0]",,Ground Pass,26.832815,,Gabriel Enrique Gómez Girón,5640.0,,,,,,2,From Throw In,Ricardo Guardia Avila,6138.0,Left Center Midfield,92,Panama,798,"['49fb43ce-252c-40e3-8c24-ab718804a180', 'b97dbbd5-6a79-4814-9a67-f1d71d8b795a']",9,,,,,,,,,,,,,,,,,Panama,798,00:23:09.213,Pass,True
,,,,,,,,,,,3.2,,,,,,,,,,,,,,,efeba6d6-c4a7-4748-ba8c-1d15a41c0a9b,2533,,,"[58.0, 42.0]",7554,68,,,1.1849136,,,Right Foot,,,,"[71.0, 74.0]",,Ground Pass,34.539833,,Román Aureliano Torres Morcillo,5635.0,,,,,,2,From Throw In,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,92,Panama,798,['3cbb11d0-a349-456e-847c-fea2ea66dddf'],11,,,,,,,,,,,,,,,,,Panama,798,00:23:11.720,Pass,
,,,,,,,,,,,1.173,,,,,,,,,,,,,,,f753039e-4c0d-40ad-aa39-0d2256632590,2535,,,"[71.0, 74.0]",7554,68,,,0.29849893,,,Right Foot,,,,"[84.0, 78.0]",,Ground Pass,13.601471,,Michael Amir Murillo Bermudez,5641.0,,,,,,2,From Throw In,Román Aureliano Torres Morcillo,5635.0,Right Center Back,92,Panama,798,['0f073054-abde-498c-83ca-c9f0538c6eec'],14,,,,,,,,,,,,,,,,,Panama,798,00:23:14.920,Pass,
,,,,,,,,,,,1.413,,,,,,,,,,,,,,,6749af5a-fe97-4c2a-a861-21bab68e7d25,2546,,,"[45.0, 39.0]",7554,69,,,1.1071488,,,Right Foot,,,,"[55.0, 59.0]",,Ground Pass,22.36068,,Kyle Walker,3205.0,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,93,England,768,['9aecfa17-ed12-4f8f-91f0-408131a9a1a0'],53,,,,,,,,,,,,,,,,,England,768,00:24:53.600,Pass,
,,,,,,,,,,,1.173,,,,,,,,,,,,,,,24a11edc-f6e1-46bc-b55f-20089275b8c0,2549,,,"[55.0, 59.0]",7554,69,,,1.2924967,,,Right Foot,,,,"[59.0, 73.0]",,Ground Pass,14.56022,,Ashley Young,3612.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,93,England,768,['510d7da7-5ee8-49f3-9578-2676f42247b2'],56,,,,,,,,,,,,,,,,,England,768,00:24:56.920,Pass,
,,,,,,,,,,,0.839,,,,,,,,,,,,,,,d865fff0-aa19-467c-947f-eaa4d5ab3485,2552,,,"[58.0, 71.0]",7554,69,,,-2.0899425,,,Right Foot,,,,"[54.0, 64.0]",,Ground Pass,8.062258,,Kyle Walker,3205.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Midfield,93,England,768,['43e2c47b-3437-41cc-8382-1d96d33d8a21'],58,,,,,,,,,,,,,,,,,England,768,00:24:58.213,Pass,
,,,,,,,,,,,0.803,,,,,,,,,,,,,,,e71a9e3d-1dab-46fe-9851-60bd7de84629,2555,,,"[54.0, 64.0]",7554,70,,,-1.6475682,,,Right Foot,,,,"[53.0, 51.0]",,Ground Pass,13.038404,,John Stones,3244.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,93,England,768,['532376f4-ffc7-41a6-99be-a98e55ea156e'],0,,,,,,,,,,,,,,,,,England,768,00:25:00.250,Pass,
,,,,,,,,,,,1.293,,,,,,,,,,,,,,,97a55709-5de2-4043-809f-51586ad1c57f,2558,,,"[53.0, 51.0]",7554,70,,,-1.3473197,,,Right Foot,,,,"[58.0, 29.0]",,Ground Pass,22.561028,,Jordan Brian Henderson,3532.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,93,England,768,['22fd2fab-a36a-42cd-9d7d-274f0a3fc491'],2,,,,,,,,,,,,,,,,,England,768,00:25:02.160,Pass,
,,,,,,,,,,,1.04,,,,,,,,,,,,,,,57f731cf-8a19-45a4-a897-31be75114ae3,2561,,,"[60.0, 25.0]",7554,70,,,-0.9652517,,,Right Foot,,,,"[69.0, 12.0]",,Ground Pass,15.811388,,Harry Maguire,3336.0,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,93,England,768,['9397942a-3783-448a-86e7-d03199d455e8'],4,,,,,,,,,,,,,,,,,England,768,00:25:04.453,Pass,
,,,,,,,,,,,1.413,,,,,,,,,,,,,,,24e17405-e158-40a8-8d52-0f1e6a9baaf9,2565,,,"[58.0, 11.0]",7554,70,,,1.7475052,,,Right Foot,,,,"[53.0, 39.0]",,Ground Pass,28.442924,,John Stones,3244.0,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,93,England,768,['b34e2e5e-b382-41c1-95c9-f7dfde661b1e'],10,,,,,,,,,,,,,,,,,England,768,00:25:10.680,Pass,
,,,,,,,,,,,0.918,,,,,,,,,,,,,,,8663ae2a-68ad-4b2a-946d-6a7680e2e3f5,2568,,,"[53.0, 39.0]",7554,70,,,1.2679114,,,Left Foot,,,,"[58.0, 55.0]",,Ground Pass,16.763054,,Kyle Walker,3205.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,93,England,768,['c928beba-9284-45e9-943f-275fc7de1a3e'],14,,,,,,,,,,,,,,,,,England,768,00:25:14.175,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,,,,,,e4d5766f-61ba-471a-9e46-91a1709a1ea6,2571,,,"[56.0, 54.0]",7554,70,,,-0.98279375,,,Right Foot,,,,"[60.0, 48.0]",,Ground Pass,7.2111025,,John Stones,3244.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,93,England,768,['6bd0686f-3256-494e-b5d0-a725e42015e6'],15,,,,,,,,,,,,,,,,,England,768,00:25:15.400,Pass,
,,,,,,,,,,,0.998,,,,,,,,,,,,,,,d4f903fb-670d-4d98-91f5-007d23cd7310,2574,,,"[64.0, 56.0]",7554,70,,,-0.16514868,,,Right Foot,,,,"[82.0, 53.0]",,Ground Pass,18.248287,,Raheem Sterling,3233.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,93,England,768,['cad86fef-68ba-4b1e-95e1-8fc0a05b9dff'],20,,,,,,,,,,,,,,,,,England,768,00:25:20.015,Pass,
,,,,,,,,,,,0.96,,,,,,,,,,,,,,,0bf4a43b-15e8-4e41-8d1c-fde081195b1d,2578,,,"[81.0, 54.0]",7554,70,,,2.3561945,,,Right Foot,,,,"[74.0, 61.0]",,Ground Pass,9.899495,,Ruben Loftus-Cheek,3504.0,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,93,England,768,"['b7607cda-d98e-4461-a6f0-83c9577aa42f', 'e234b1ed-4b8b-4f71-8175-8a41fbf0d122']",21,,,,,,,,,,,,,,,,,England,768,00:25:21.293,Pass,True
,,,,,,,,,,,2.68,,,,,,,,,,,,,,,1d422045-96e7-4d5f-9a9c-90f4a216f7d6,2582,,,"[74.0, 59.0]",7554,70,,,2.5050845,,,Right Foot,,,,"[51.0, 76.0]",,Ground Pass,28.600698,,Kyle Walker,3205.0,,,,,,2,Regular Play,Ruben Loftus-Cheek,3504.0,Right Center Midfield,93,England,768,"['8c5abcfd-a0cb-42dd-b0cd-b787f883810e', 'd2d541cc-3944-4eec-944b-c5885ebc6de9']",22,,,,,,,,,,,,,,,,,England,768,00:25:22.413,Pass,True
,,,,,,,,,,,0.853,,,,,,,,,,,,,,,ee8ef0e2-22b4-4539-ad24-a50eae9e597e,2585,,,"[40.0, 74.0]",7554,70,,,-1.5208379,,,Right Foot,,,,"[41.0, 54.0]",,Ground Pass,20.024984,,John Stones,3244.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,93,England,768,['7599bb18-2e56-43d3-a987-1c0d83ef360b'],28,,,,,,,,,,,,,,,,,England,768,00:25:28.240,Pass,
,,,,,,,,,,,1.159,,,,,,,,,,,,,,,0d245b8c-702f-4e79-b363-29e268672330,2588,,,"[51.0, 48.0]",7554,70,,,-1.1583859,,,Right Foot,,,,"[58.0, 32.0]",,Ground Pass,17.464249,,Fabian Delph,4597.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,93,England,768,['1ddbebc2-7bdd-4ea6-a6dd-ce439ab32570'],32,,,,,,,,,,,,,,,,,England,768,00:25:32.733,Pass,
,,,,,,,,,,,0.839,,,,,,,,,,,,,,,8280f173-b63b-4e25-9f56-6e059e7629a3,2591,,,"[57.0, 31.0]",7554,70,,,2.0344439,,,Right Foot,,,,"[51.0, 43.0]",,Ground Pass,13.416408,,John Stones,3244.0,,,,,,2,Regular Play,Fabian Delph,4597.0,Left Center Midfield,93,England,768,['929f66f3-0e6e-4899-9c5c-6bc32d7dd239'],34,,,,,,,,,,,,,,,,,England,768,00:25:34.733,Pass,
,,,,,,,,,,,0.72,,,,,,,,,,,,,,,eeac62a2-eb10-4b15-b0f8-32320c97b8f2,2594,,,"[52.0, 44.0]",7554,70,,,0.0,,,Left Foot,,,,"[56.0, 44.0]",,Ground Pass,4.0,,Fabian Delph,4597.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,93,England,768,['feec39c2-33cc-471a-b714-53da7c1eba22'],35,,,,,,,,,,,,,,,,,England,768,00:25:35.613,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,,,,2a6e49e2-43a9-4240-8dd0-dcb3d73b0d32,2597,,,"[65.0, 57.0]",7554,70,,,1.5208379,,,Left Foot,,,,"[66.0, 77.0]",,Ground Pass,20.024984,,Ashley Young,3612.0,,,,,,2,Regular Play,Fabian Delph,4597.0,Left Center Midfield,93,England,768,['5fd31e04-43a7-4c64-a963-4ea20b0f1154'],39,,,,,,,,,,,,,,,,,England,768,00:25:39.053,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,,,,46ebd77b-5382-45fa-a99f-3bbe80c9193b,2601,,,"[66.0, 77.0]",7554,70,,,-2.077895,,,Right Foot,,,,"[56.0, 59.0]",,Ground Pass,20.59126,,Kyle Walker,3205.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Midfield,93,England,768,"['3313724b-4240-4cc5-899e-c132c7f150b3', 'f85b2e98-6479-44f0-b6a9-ba29cb4e66f7']",40,,,,,,,,,,,,,,,,,England,768,00:25:40.653,Pass,True
,,,,,,,,,,,1.64,,,,,,,,,,,,,,,73494ae6-a170-471a-bec4-3c107df6ed0c,2604,,,"[56.0, 56.0]",7554,70,,,-1.4100336,,,Right Foot,,,,"[62.0, 19.0]",,Ground Pass,37.48333,,Harry Maguire,3336.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,93,England,768,['de801ea7-d427-45c8-a7b9-c59f85d5bb81'],43,,,,,,,,,,,,,,,,,England,768,00:25:43.573,Pass,
,,,,,,,,,,,0.713,,,,,,,,,,,,,,,29e9f41e-ba59-401c-8540-939ef7eb9cf7,2607,,,"[64.0, 18.0]",7554,70,,,-1.3439975,,,Right Foot,,,,"[67.0, 5.0]",,Ground Pass,13.341664,,Jordan Brian Henderson,3532.0,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,93,England,768,['5e98e1c8-6bff-475a-84f1-c5f440eb4f1b'],46,,,,,,,,,,,,,,,,,England,768,00:25:46.340,Pass,
,,,,,,,,,,,0.919,,,,,,,,,,,,,,,7ebd2082-fae0-4e65-bcc4-89afc31120ce,2610,,,"[70.0, 5.0]",7554,70,,,-0.1798535,,,Right Foot,,,,"[81.0, 3.0]",,Ground Pass,11.18034,,Danny Rose,3594.0,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,93,England,768,['9ba02c48-1cb1-4a03-a154-f920018b13bd'],48,,,,,,,,,,,,,,,,,England,768,00:25:48.493,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,,,,73440c3b-2cb3-4f5e-bb71-d9cc913a65a5,2614,,,"[81.0, 3.0]",7554,70,,,3.070285,,,Left Foot,,,,"[67.0, 4.0]",,Ground Pass,14.035668,,Jordan Brian Henderson,3532.0,,,,,,2,Regular Play,Danny Rose,3594.0,Left Midfield,93,England,768,"['ccf75919-263d-4b64-a459-6c655efa9157', 'e8875ea5-8ee0-4b93-8cbb-9d0fd39085e1']",49,,,,,,,,,,,,,,,,,England,768,00:25:49.613,Pass,True
,,,,,,,,,,,1.2,,,,,,,,,,,,,,,5cd26aa2-1be4-4586-974b-57de45a7b659,2617,,,"[66.0, 15.0]",7554,70,,,1.6278771,,,Right Foot,,,,"[64.0, 50.0]",,Ground Pass,35.057095,,Kyle Walker,3205.0,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,93,England,768,['a5037cb1-2912-4e11-8dcf-031f6f8cdebe'],53,,,,,,,,,,,,,,,,,England,768,00:25:53.573,Pass,
,,,,,,,,,,,1.56,,,,,,,,,,,,,,,0c06c820-055b-44bf-aaaa-1dee4217bb6c,2620,,,"[64.0, 51.0]",7554,70,,,1.2341216,,,Right Foot,,,,"[71.0, 71.0]",,Ground Pass,21.189621,,Ashley Young,3612.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,93,England,768,['c0f1b3bb-53be-4b37-ad8d-cad945dcc961'],56,,,,,,,,,,,,,,,,,England,768,00:25:56.933,Pass,
,,,,,,,,,,,1.667,,,,,,,,,,,,,,,2f776680-8f2e-4866-b7e7-e677ed6d203e,2623,,,"[73.0, 68.0]",7554,71,,,-0.50416595,,,Right Foot,,,,"[102.0, 52.0]",,High Pass,33.12099,Incomplete,Jordan Brian Henderson,3532.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Midfield,93,England,768,"['779db94a-0642-4680-8ccd-526d0303773c', 'b6780e24-5ebb-49fb-af32-8c9ff0aa97ba']",0,,,,,,,,,,,,,,,,,England,768,00:26:00.733,Pass,
