ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,True,,,,,2.08,,,,,,,,,,,,,,,fd95a13d-3685-48aa-8066-362f1e86526d,44,,,"[76.0, 76.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,3,Portugal,780,"['09c85e28-8aeb-4dac-864f-db463fb9c9c8', 'eeb928b6-c4b1-4043-9eab-8b045c16e3b9']",26,,,,,,,,,,,,,,,,,Spain,772,00:00:26.133,Pressure,
,,,,,,,,,0.6,,,,,,,,,,,,,,,ef7f9db5-b7d7-485e-ba96-85ad5f9340f3,48,,,"[88.0, 72.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,4,Portugal,780,"['a5bb7a78-cb0c-4b93-9c97-b4808608d4c4', 'b7609430-3930-499d-b97c-7a2e4bb114e6']",34,,,,,,,,,,,,,,,,,Spain,772,00:00:34.813,Pressure,
,,,,,,,,,0.88,,,,,,,,,,,,,,,e3f1b90a-03c7-44ac-9be3-649079ac0caa,53,,,"[84.0, 76.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,4,Portugal,780,['eb2977f3-532d-4d30-ad19-ec460c685f2c'],36,,,,,,,,,,,,,,,,,Spain,772,00:00:36.093,Pressure,
,,,,,,,,,0.36,,,,,,,,,,,,,,,a8aa6981-842a-4dbd-9ceb-4b7c6b5e1a24,61,,,"[90.0, 63.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,4,Portugal,780,"['5705848c-f62c-4f0f-bb66-fd07a308c9b5', '68405f3b-8922-4bac-b828-30100a5c172a']",41,,,,,,,,,,,,,,,,,Spain,772,00:00:41.000,Pressure,
,,,,,,,,,1.813,,,,,,,,,,,,,,,087c90a7-d21d-41de-ae93-305d0e638f4c,67,,,"[34.0, 16.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Portugal,780,"['9b708169-6a0a-4956-b394-70514e493b9d', 'b6d7bdea-b710-4ce1-abdb-cc0dd819ecc5']",49,,,,,,,,,,,,,,,,,Spain,772,00:00:49.680,Pressure,
,,,,,,,,,0.68,,,,,,,,,,,,,,,7c4bbca7-c76c-45c9-83fb-39cddddaf935,69,,,"[26.0, 10.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Wing,4,Portugal,780,"['44d77979-204e-41b9-b26c-368fa2d4d836', 'c9410447-2e8c-432d-8e4c-1112de323b28']",52,,,,,,,,,,,,,,,,,Spain,772,00:00:52.560,Pressure,
,,,,,,,,,0.733,,,,,,,,,,,,,,,f226c7ad-8f6b-40f8-8929-9214e1ddc3d2,75,,,"[38.0, 6.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Portugal,780,"['a42f29ed-b70d-4618-94fe-b693c37cf703', 'd89ff6db-8856-4520-ba93-618c961d654b']",56,,,,,,,,,,,,,,,,,Spain,772,00:00:56.040,Pressure,
,,,,,,,,,0.919,,,,,,,,,,,,,,,ea3d420d-1f0f-4207-9961-77d63a7e8937,79,,,"[44.0, 26.0]",7576,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,4,Portugal,780,"['8b46163d-819c-49ce-b147-950ee6c0fc2e', '9317c874-35e6-474b-88c8-ecc9ff8f2a3c']",58,,,,,,,,,,,,,,,,,Spain,772,00:00:58.413,Pressure,
,,,,,,,,,1.799,,,,,,,,,,,,,,,81565905-c092-4d42-83e7-b869bd42621e,84,,,"[62.0, 47.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,4,Portugal,780,"['b9854311-a4cd-4d11-be4c-287e77c783b1', 'd4c25f3f-1181-46d0-a786-c7f8de6e0f9f']",6,,,,,,,,,,,,,,,,,Spain,772,00:01:06.613,Pressure,
,,,,,,,,,0.599,,,,,,,,,,,,,,,e1e293a2-be4e-4f3d-a7ae-4d85eb4a80c0,90,,,"[44.0, 76.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,4,Portugal,780,"['5a6b9d9e-99cf-4dcf-abaa-0c4ebbd19599', 'ca018522-8c8e-4b84-924d-562067d4eeab']",11,,,,,,,,,,,,,,,,,Spain,772,00:01:11.893,Pressure,
,,,,,,,,,0.84,,,,,,,,,,,,,,,e3dc2daf-e365-491a-a294-6261c28e4706,94,,,"[44.0, 67.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,4,Portugal,780,"['16a6980d-6142-4627-90f2-fe49939ca754', 'a60fcc65-b573-4ac1-afdc-7c959c9a9b9f']",13,,,,,,,,,,,,,,,,,Spain,772,00:01:13.773,Pressure,
,,,,,,,,,1.56,,,,,,,,,,,,,,,71c80982-b1d5-4ab1-a299-369a15076457,98,,,"[44.0, 75.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,4,Portugal,780,"['24db1a81-5d84-4ada-bc78-48c5cc6dcf39', '89c0fd3d-a6fc-43b4-a278-5234ef1076be']",15,,,,,,,,,,,,,,,,,Spain,772,00:01:15.533,Pressure,
,,,,,,,,,0.48,,,,,,,,,,,,,,,f6723645-c1c1-4aa5-8360-0f592e59bb44,104,,,"[19.0, 51.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Portugal,780,['d99ade48-0fe1-4f5e-8683-f14463acb306'],20,,,,,,,,,,,,,,,,,Spain,772,00:01:20.173,Pressure,
,,,,,,,,,0.2,,,,,,,,,,,,,,,deb3e6e1-26ff-43ec-936d-3d6dbd7ecdcc,106,,,"[19.0, 47.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,4,Portugal,780,['f8a2c645-25ce-4244-bef7-30e0437f2cb7'],20,,,,,,,,,,,,,,,,,Spain,772,00:01:20.893,Pressure,
,,,,,,,,,0.479,,,,,,,,,,,,,,,84830265-fd9d-47dc-8fbf-15976483d3ca,109,,,"[21.0, 29.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Portugal,780,"['72ab14ff-0797-4f00-a658-36ec26fd153c', '7b98226b-a0b3-4ec0-8441-71e793d6a21b', '7ff1ef92-182d-415f-a6d6-68f0406c29b7', '915ca06c-f6b8-4172-8643-2b7c612ec43f']",22,,,,,,,,,,,,,,,,,Spain,772,00:01:22.693,Pressure,
,,,,,,,,,1.159,,,,,,,,,,,,,,,bef66af5-fdd0-48f0-bf89-5be775093cec,120,,,"[58.0, 21.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,4,Portugal,780,"['4ec10679-b8d9-4b19-8123-7ca9ab38cc47', '8c692a66-75e4-4104-8294-e6d9ebbc7de6']",30,,,,,,,,,,,,,,,,,Spain,772,00:01:30.293,Pressure,
,,,,,,,,,1.32,,,,,,,,,,,,,,,ab35a872-3d5f-48cb-8afe-d52289291ad9,124,,,"[40.0, 73.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,4,Portugal,780,"['4af89455-fa56-467b-983f-266a605928c1', 'ac1d55d7-6ef3-4f72-83f4-30c120aa8780']",35,,,,,,,,,,,,,,,,,Spain,772,00:01:35.453,Pressure,
,,,,,,,,,0.56,,,,,,,,,,,,,,,7e4e9302-98ed-4d16-9629-0a2cb12d9c34,131,,,"[26.0, 61.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,4,Portugal,780,"['13208848-c36a-4921-a83c-9cd3dc66c6ef', 'b701bd6b-d688-4658-833d-4f03d454747f']",41,,,,,,,,,,,,,,,,,Spain,772,00:01:41.253,Pressure,
,,,,,,,,,0.519,,,,,,,,,,,,,,,20999ecf-350f-485b-b328-b3e5492906ed,135,,,"[31.0, 69.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,4,Portugal,780,"['0725da8c-a1b0-4ac9-97db-cafee51539df', '2c4c1343-d9e3-4bf1-8956-fdc15c24a71f']",42,,,,,,,,,,,,,,,,,Spain,772,00:01:42.333,Pressure,
,,,,,,,,,0.76,,,,,,,,,,,,,,,61d22ce2-8750-4cc3-a027-758547e3b1aa,137,,,"[94.0, 14.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Midfield,4,Portugal,780,['62cf455d-037f-4aba-8c2a-d617e1e7217a'],43,,,,,,,,,,,,,,,,,Portugal,780,00:01:43.573,Pressure,
,,,,,,,,,1.053,,,,,,,,,,,,,,,00ec9873-5dda-49c2-9674-32d4daf55060,142,,,"[43.0, 61.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,4,Portugal,780,"['2afba45b-6bc1-4742-a3d4-41edafe51d99', 'df94a8ef-f165-415d-8b7b-b6b0231b8a55']",46,,,,,,,,,,,,,,,,,Spain,772,00:01:46.000,Pressure,
,,,,,,,,,0.773,,,,,,,,,,,,,,,7be09381-8fe5-4c7f-ba65-20eca57dbbd4,152,,,"[51.0, 55.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Portugal,780,['d6a59b87-09f2-45e9-b8ac-53d748eca425'],55,,,,,,,,,,,,,,,,,Spain,772,00:01:55.840,Pressure,
,,,,,,,,,0.813,,,,,,,,,,,,,,,7ac2b358-3bdf-4ff7-aeb5-0a42ed4edbde,156,,,"[60.0, 66.0]",7576,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,4,Portugal,780,"['536512fc-79e7-4022-89fb-2c6e937111fd', '813b10fa-4e01-4b0e-ad65-54548a510143']",58,,,,,,,,,,,,,,,,,Spain,772,00:01:58.280,Pressure,
,,,,,,,,,0.493,,,,,,,,,,,,,,,56509a54-ba1a-44b4-a861-d2ea356f975f,160,,,"[65.0, 33.0]",7576,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,4,Portugal,780,"['94d48a19-7d59-45d6-9d18-f79df21bee11', 'ed1452ff-642d-438d-a2cc-2b2116eab1e3']",2,,,,,,,,,,,,,,,,,Spain,772,00:02:02.520,Pressure,
,,,,,,,,,1.373,,,,,,,,,,,,,,,ca0b135b-fefd-461c-9afe-33a258ed57a3,166,,,"[32.0, 60.0]",7576,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,4,Portugal,780,['3f932d18-f213-4340-b54a-b5e0f226a7b3'],6,,,,,,,,,,,,,,,,,Spain,772,00:02:06.400,Pressure,
,,,,,,,,,0.4,,,,,,,,,,,,,,,7ff6665f-026c-4909-b4ca-e63e64bf24e7,167,,,"[18.0, 58.0]",7576,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,4,Portugal,780,,8,,,,,,,,,,,,,,,,,Spain,772,00:02:08.973,Pressure,
,,,,,,,,,2.0,,,,,,,,,,,,,,,e9b78723-7867-4c7d-ad84-c9263ee06314,176,,,"[64.0, 76.0]",7576,4,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,6,Spain,772,"['14911552-9442-4df0-8b5e-76cf5cdd4ea8', '329f2035-b6b6-46ec-994a-d9bcdf1ddca5', '35c85056-d8ca-4e81-a865-11a0a6e4ee73', 'f4c937d3-f0e5-4cbc-aaec-1056a0109f2b', 'fa7cdc1f-f3e1-4b53-8a9c-97c1325f9836']",33,,,,,,,,,,,,,,,,,Portugal,780,00:04:33.920,Pressure,
,,,,,,,,,2.4,,,,,,,,,,,,,,,523c2984-cc24-48db-8773-516ea3675955,185,,,"[64.0, 38.0]",7576,4,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonçalo Manuel Ganchinho Guedes,4367.0,Right Center Forward,6,Spain,772,"['0ae137a9-e991-459b-a329-1856ccdc5280', 'f59f60d4-5ace-4103-980b-952efa070487']",43,,,,,,,,,,,,,,,,,Portugal,780,00:04:43.120,Pressure,
,,,,,,,,,1.2,,,,,,,,,,,,,,,2bbbc270-79e0-4983-b9b4-c7da86ef911c,193,,,"[41.0, 72.0]",7576,4,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,6,Spain,772,"['ca3954d4-6771-4fbc-bd02-22646e8c916e', 'e4a64300-85e4-4551-9df2-5c5334ed75ef']",51,,,,,,,,,,,,,,,,,Portugal,780,00:04:51.560,Pressure,
,,,,,,,,,2.04,,,,,,,,,,,,,,,fb91be73-932c-49a6-b5e8-2c394d88cf57,207,,,"[38.0, 77.0]",7576,4,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,6,Spain,772,"['1948f883-8b2a-491a-bd77-0a35c45cce87', 'd3484cf4-0d7b-4607-b019-c877eb723016']",59,,,,,,,,,,,,,,,,,Portugal,780,00:04:59.520,Pressure,
,,,,,,,,,1.64,,,,,,,,,,,,,,,8897b7df-3a36-4f98-81f9-a72399630518,214,,,"[53.0, 55.0]",7576,5,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonçalo Manuel Ganchinho Guedes,4367.0,Right Center Forward,6,Spain,772,"['81b8672f-1f59-42e8-87f4-73cbdaa62813', 'b2ad5a41-861b-49aa-a5a6-9d3917a588b4']",6,,,,,,,,,,,,,,,,,Portugal,780,00:05:06.480,Pressure,
,,,,,,,,,0.973,,,,,,,,,,,,,,,533aed57-0dfd-4efb-ae4e-c7065f1b51fd,218,,,"[39.0, 76.0]",7576,5,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,6,Spain,772,"['69436fa6-d287-4eff-80ef-cb48b4a2aecc', '7ea06952-3921-4792-9cc0-e578cb71b74b']",9,,,,,,,,,,,,,,,,,Portugal,780,00:05:09.200,Pressure,
,,,,True,,,,,1.68,,,,,,,,,,,,,,,0f90664b-7c37-4c93-a00e-4310bd555548,223,,,"[82.0, 15.0]",7576,5,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Portugal,780,"['2e9ef7ac-ec80-4a7a-8b8b-1445c1456e3b', 'cce82365-31fb-4b94-a099-9da65fb7d43a']",12,,,,,,,,,,,,,,,,,Spain,772,00:05:12.093,Pressure,
,,,,True,,,,,0.373,,,,,,,,,,,,,,,227fd93b-8d6c-4240-a776-95208d795b49,225,,,"[97.0, 17.0]",7576,5,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,7,Portugal,780,"['c9f3dbd6-21f8-4db0-bf79-f73140f9a9d0', 'd4e74966-3faa-4577-9b53-14aa3d0acfe1']",15,,,,,,,,,,,,,,,,,Spain,772,00:05:15.200,Pressure,
,,,,,,,,,1.093,,,,,,,,,,,,,,,3dd2d805-9289-4b2c-9fce-4200694010cd,232,,,"[62.0, 30.0]",7576,5,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Portugal,780,['571ee775-e01c-41e5-acf6-13ab4f227e1e'],18,,,,,,,,,,,,,,,,,Spain,772,00:05:18.400,Pressure,
,,,,,,,,,1.653,,,,,,,,,,,,,,,5dbef767-92d5-45f3-9e17-ace977e50b15,241,,,"[54.0, 75.0]",7576,5,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Right Wing,8,Portugal,780,"['3c5728b4-8978-48cc-a5b1-b765baabab7a', '72622cb6-5a37-4b9e-94ab-4527d887ac75']",46,,,,,,,,,,,,,,,,,Spain,772,00:05:46.800,Pressure,
,,,,,,,,,2.173,,,,,,,,,,,,,,,8b0c5657-8347-4e16-b80f-c85ed68d4c5b,246,,,"[97.0, 40.0]",7576,5,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,8,Portugal,780,"['50e71967-da61-4cf9-8b4b-90dda3a4428c', 'b1ee0c31-848c-4fa0-b797-acb5f740eabb', 'bb171a36-4a29-4264-9782-494bcfb3c1e6']",53,,,,,,,,,,,,,,,,,Spain,772,00:05:53.040,Pressure,
,,,,,,,,,1.586,,,,,,,,,,,,,,,7a206717-eef8-49f8-a54d-517e975f9488,252,,,"[63.0, 62.0]",7576,6,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,9,Spain,772,['a15b5c71-4f2e-49ad-884d-3227b4d1d1b1'],10,,,,,,,,,,,,,,,,,Portugal,780,00:06:10.493,Pressure,
