ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.12,,,,,,,,,,,,,,190ea6e1-80af-4d8f-9070-9074523a152f,21,,"[24.0, 51.0]",7561,0,,0.8379812,,,Head,,,,"[33.0, 61.0]",,High Pass,13.453624,,Marko Pjaca,5459.0,,,Recovery,1,Regular Play,Tin Jedvaj,6309.0,Right Back,3,Croatia,785,"['87d5b0e9-da8e-436b-8808-9e92cc8aca35', 'd536f714-e02d-4dbc-bbee-9c90389c70a5']",21,,,,,,,,,,,,,,,,,,Croatia,785,00:00:21.733,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,,,3365eda6-b094-4572-a96c-e63d57c1cec5,29,,"[63.0, 50.0]",7561,0,,0.1746722,,,Right Foot,,,,"[80.0, 53.0]",,Ground Pass,17.262676,,Johann Berg Guðmunds­son,3720.0,,,Recovery,1,Regular Play,Aron Einar Gunnarsson,5515.0,Left Defensive Midfield,3,Croatia,785,['acf84ca7-9d64-48f7-a14e-47146809e61d'],25,,,,,,,,,,,,,,,,,,Iceland,793,00:00:25.760,Pass,
,,,,,,,,,,,,0.28,,,,,,,,,,,,,,4a9d98db-350b-45af-8015-ebad74074b1b,34,,"[85.0, 47.0]",7561,0,,-0.98279375,,,Left Foot,,,,"[87.0, 44.0]",,Ground Pass,3.6055512,Incomplete,Gylfi Þór Sigurðsson,3944.0,,,,1,Regular Play,Johann Berg Guðmunds­son,3720.0,Right Wing,3,Croatia,785,"['07e6ea28-5d9e-4a57-863b-8f2b4f4e8cb9', '3bdf5e65-479f-4e6b-aa8a-efb8199ad243']",28,,,,,,,,,,,,,,,,,,Iceland,793,00:00:28.880,Pass,
,,,,,,,,,,,,0.56,,,,,,,,,,,,,,d2492228-a0c1-4875-a9cb-853ce6e1d8d1,40,,"[34.0, 49.0]",7561,0,,1.3258177,,,Right Foot,,,,"[36.0, 57.0]",,Ground Pass,8.246211,,Marko Pjaca,5459.0,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,3,Croatia,785,"['18d0af1d-0ba9-49e9-a00c-9e2254ed0ae1', '743bc1e9-00bf-4ec5-b9e5-e3f81b6e8925']",30,,,,,,,,,,,,,,,,,,Croatia,785,00:00:30.733,Pass,True
,,,,,,,,,,,,0.64,,,,,,,,,,,,,,c93eaeb7-9915-4283-9db0-6e13923c9463,45,,"[45.0, 66.0]",7561,0,,2.4668517,,,Right Foot,,,,"[40.0, 70.0]",,Ground Pass,6.4031243,,Tin Jedvaj,6309.0,,,,1,Regular Play,Marko Pjaca,5459.0,Right Wing,3,Croatia,785,['57f491c4-66e7-48d8-bb23-5956c73e10ab'],33,,,,,,,,,,,,,,,,,,Croatia,785,00:00:33.813,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,4bdb097b-923c-44be-9a52-1ee166e32a52,48,,"[34.0, 69.0]",7561,0,,-2.695487,,,Right Foot,,,,"[11.0, 58.0]",,Ground Pass,25.495098,,Lovre Kalinić,6311.0,,,,1,Regular Play,Tin Jedvaj,6309.0,Right Back,3,Croatia,785,['c2cca706-d38b-4798-9ed4-36a71193bf19'],36,,,,,,,,,,,,,,,,,,Croatia,785,00:00:36.173,Pass,
,,,,,,,,,,,,3.467,,,,,,,,,,,,,,eab23893-0a93-4867-adc4-b15aad065b1b,52,,"[11.0, 59.0]",7561,0,,0.39305803,,,Right Foot,,,,"[52.0, 76.0]",,High Pass,44.38468,Incomplete,Marko Pjaca,5459.0,,,,1,Regular Play,Lovre Kalinić,6311.0,Goalkeeper,3,Croatia,785,"['1920bfb8-c122-424c-a834-ed04304f5803', '96053e6d-3b47-43a7-b208-4f6ae3cddc12']",38,,,,,,,,,,,,,,,,,,Croatia,785,00:00:38.013,Pass,
,,,,,,,,,,,,0.78,,,,,,,,,,,,,,1920bfb8-c122-424c-a834-ed04304f5803,54,,"[69.0, 5.0]",7561,0,,-2.3561945,,,Head,,,,"[65.0, 1.0]",,Low Pass,5.656854,Out,,,,,Recovery,1,Regular Play,Hörður Björgvin Magnússon,5501.0,Left Back,3,Croatia,785,['eab23893-0a93-4867-adc4-b15aad065b1b'],41,,,,,,,,,,,,,,,,,,Iceland,793,00:00:41.480,Pass,
,,,,,,,,,,,,0.533,,,,,,,,,,,,,,16bd2c3a-7c6f-4206-b44f-a553ecc5298c,55,,"[53.0, 79.0]",7561,0,,-0.27829966,,,,,,,"[67.0, 75.0]",,Low Pass,14.56022,,Andrej Kramarić,5460.0,,,Throw-in,1,From Throw In,Tin Jedvaj,6309.0,Right Back,4,Croatia,785,['93c32fbc-8b6d-436a-8033-43d9e0ed2dcd'],55,,,,,,,,,,,,,,,,,,Croatia,785,00:00:55.920,Pass,
,,,,,,,,,,,,0.6,,,,,,,,,,,,,,740f1368-15a8-4a48-b86d-4936460f901d,60,,"[64.0, 76.0]",7561,0,,2.863293,,,Right Foot,,,,"[57.0, 78.0]",,Ground Pass,7.28011,,Tin Jedvaj,6309.0,,,,1,From Throw In,Andrej Kramarić,5460.0,Center Forward,4,Croatia,785,"['23628bf2-2397-4cfd-a512-bb2408cf7179', '23b7cd29-1df3-4564-bdde-5c3bdfeb7f77', '5c7323bc-5e55-4285-94ae-d80e344f02bc']",57,,,,,,,,,,,,,,,,,,Croatia,785,00:00:57.373,Pass,True
,,,,,,,,,,,,0.267,,,,,,,,,,,,,,74b783e8-8219-42dc-9c64-77b03bf27e9e,63,,"[57.0, 78.0]",7561,0,,0.24497867,,,Right Foot,,,,"[61.0, 79.0]",,Ground Pass,4.1231055,Incomplete,Andrej Kramarić,5460.0,,,,1,From Throw In,Tin Jedvaj,6309.0,Right Back,4,Croatia,785,"['592c523a-cecf-457b-96a3-31cb961dcab8', 'd63a0024-ca91-4fbb-b927-6201a58c4965']",58,,,,,,,,,,,,,,,,,,Croatia,785,00:00:58.213,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,fa87626b-86b1-46ef-90f3-cbb6bd2c6c22,66,,"[53.0, 79.0]",7561,1,,-1.7273982,,,,,,,"[50.0, 60.0]",,Low Pass,19.235384,,Luka Modrić,5463.0,,,Throw-in,1,From Throw In,Tin Jedvaj,6309.0,Right Back,5,Croatia,785,['f0efc9e2-4086-4c95-ad6b-916316648578'],17,,,,,,,,,,,,,,,,,,Croatia,785,00:01:17.853,Pass,
,,,,,,,,,,,,0.4,,,,,,,,,,,,,,fc28e697-3144-4e69-82d8-06ce5534c3b3,70,,"[51.0, 62.0]",7561,1,,0.38050637,,,Right Foot,,,,"[56.0, 64.0]",,Low Pass,5.3851647,,Mateo Kovačić,5456.0,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,5,Croatia,785,['9e740624-445d-480f-b4ae-7c8c29408d6d'],19,,,,,,,,,,,,,,,,,,Croatia,785,00:01:19.493,Pass,
,,,,,,,,,,,,2.28,,,,,,,,,,,,,,7dbf6b63-41ad-42bb-a238-4ecec9f20a82,72,,"[57.0, 65.0]",7561,1,,-2.0803885,,,Right Foot,,,,"[38.0, 31.0]",,High Pass,38.948685,,Josip Pivarić,6308.0,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,5,Croatia,785,['af72bae2-9c8c-48d3-af94-c62302077e9a'],19,,,,,,,,,,,,,,,,,,Croatia,785,00:01:19.893,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,,,4b9e69f6-7376-44b7-b871-52294f43a810,75,,"[56.0, 20.0]",7561,1,,-0.8176451,,,Left Foot,,,,"[71.0, 4.0]",,Ground Pass,21.931713,,Ivan Perišić,5474.0,,,,1,From Throw In,Josip Pivarić,6308.0,Left Back,5,Croatia,785,['d8b8bc55-6337-4981-8108-63756e7a0f96'],25,,,,,,,,,,,,,,,,,,Croatia,785,00:01:25.133,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,f976f65e-f623-4f1b-a0b3-99ea7084e4f7,78,,"[75.0, 20.0]",7561,1,,2.55359,,,Right Foot,,,,"[66.0, 26.0]",,Ground Pass,10.816654,,Mateo Kovačić,5456.0,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,5,Croatia,785,['bd6520eb-0d73-407b-b918-0dd21d72eb36'],30,,,,,,,,,,,,,,,,,,Croatia,785,00:01:30.373,Pass,
,,,,,,,,,,,,0.52,,,,,,,,,,,,,,f4fc67c4-249c-4650-bbdc-82ae8291d257,82,,"[67.0, 26.0]",7561,1,,-1.7894653,,,Right Foot,,,,"[65.0, 17.0]",,Ground Pass,9.219544,,Luka Modrić,5463.0,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,5,Croatia,785,"['8ac785db-a787-4f79-b602-5c1a3dba4cf0', 'c9ef032d-8db7-4e87-93b5-cec332b27b2d']",31,,,,,,,,,,,,,,,,,,Croatia,785,00:01:31.613,Pass,True
,,,,,,,,,,,,0.88,,,,,,,,,,,,,,1d92382f-9a83-44be-aba7-22123ab7d033,86,,"[74.0, 27.0]",7561,1,,1.9513026,,,Right Foot,,,,"[72.0, 32.0]",,Ground Pass,5.3851647,,Ivan Perišić,5474.0,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,5,Croatia,785,['b5896e3e-3df6-4ca0-b6a6-57443c368c1a'],34,,,,,,,,,,,,,,,,,,Croatia,785,00:01:34.333,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,,,,50fedf72-834e-483a-ab25-3600a706f557,90,,"[72.0, 28.0]",7561,1,,-3.0172377,,,Right Foot,,,,"[64.0, 27.0]",,Ground Pass,8.062258,,Milan Badelj,6305.0,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,5,Croatia,785,"['0603d42a-9685-4dc7-8ded-fbc66d8acf61', '891e6b31-ad7e-4e7c-9e1f-76e25141a021']",35,,,,,,,,,,,,,,,,,,Croatia,785,00:01:35.333,Pass,True
,,,,,,,,,,,,0.64,,,,,,,,,,,,,,4077e0df-8a6e-4319-9b0e-b5adba5117f1,93,,"[63.0, 28.0]",7561,1,,1.4601392,,,Right Foot,,,,"[64.0, 37.0]",,Ground Pass,9.055386,,Mateo Kovačić,5456.0,,,,1,From Throw In,Milan Badelj,6305.0,Center Defensive Midfield,5,Croatia,785,['9c5e5f0b-f0f2-4cbe-b2ea-943da47f9dac'],36,,,,,,,,,,,,,,,,,,Croatia,785,00:01:36.933,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,,,7a56c6e1-4717-4776-971e-af7bda5f43f9,96,,"[55.0, 42.0]",7561,1,,1.9347752,,,Right Foot,,,,"[47.0, 63.0]",,Ground Pass,22.472204,,Vedran Ćorluka,5739.0,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,5,Croatia,785,['b506bfa3-cfb8-4d88-bca2-4012b555281e'],38,,,,,,,,,,,,,,,,,,Croatia,785,00:01:38.973,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,,,00337e93-5568-4b6d-b3aa-84ae4c668c10,99,,"[49.0, 64.0]",7561,1,,-1.7234457,,,Right Foot,,,,"[45.0, 38.0]",,Ground Pass,26.305893,,Duje Ćaleta-Car,6307.0,,,,1,From Throw In,Vedran Ćorluka,5739.0,Right Center Back,5,Croatia,785,['59947108-1d26-4d04-8e50-1ba73adddca2'],42,,,,,,,,,,,,,,,,,,Croatia,785,00:01:42.333,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,,,,0bba2c5e-b0ab-4497-acad-eb9fe8c44652,102,,"[47.0, 33.0]",7561,1,,-1.1246908,,,Right Foot,,,,"[58.0, 10.0]",,Ground Pass,25.495098,,Josip Pivarić,6308.0,,,,1,From Throw In,Duje Ćaleta-Car,6307.0,Left Center Back,5,Croatia,785,['267652c8-5766-41d9-818d-a8ec2fb3cf1b'],44,,,,,,,,,,,,,,,,,,Croatia,785,00:01:44.933,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,67982c94-cddc-4ae4-a58f-3bdfd116fe0f,105,,"[57.0, 9.0]",7561,1,,2.3996453,,,Left Foot,,,,"[45.0, 20.0]",,Ground Pass,16.27882,,Duje Ćaleta-Car,6307.0,,,,1,From Throw In,Josip Pivarić,6308.0,Left Back,5,Croatia,785,['4b73cdb1-0501-438e-b9f0-70714eea2393'],48,,,,,,,,,,,,,,,,,,Croatia,785,00:01:48.253,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,bf72df24-a1f6-464c-8965-729513317147,108,,"[46.0, 26.0]",7561,1,,1.7475052,,,Right Foot,,,,"[41.0, 54.0]",,Ground Pass,28.442924,,Vedran Ćorluka,5739.0,,,,1,From Throw In,Duje Ćaleta-Car,6307.0,Left Center Back,5,Croatia,785,['f349a583-281f-4b9e-93c0-a07f28905be5'],50,,,,,,,,,,,,,,,,,,Croatia,785,00:01:50.893,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,,a6ab9eac-4402-494f-a527-5e57d1c19560,111,,"[44.0, 57.0]",7561,1,,1.2722974,,,Right Foot,,,,"[48.0, 70.0]",,Ground Pass,13.601471,,Mateo Kovačić,5456.0,,,,1,From Throw In,Vedran Ćorluka,5739.0,Right Center Back,5,Croatia,785,['d99fb548-646a-44f0-b370-73dcb31ba870'],53,,,,,,,,,,,,,,,,,,Croatia,785,00:01:53.173,Pass,
,,,,,,,,,,,,2.226,,,,,,,,,,,,,,43ec95bc-566c-4501-b9e1-626e733803d1,114,,"[49.0, 59.0]",7561,1,,-1.6991196,,,Right Foot,,,,"[45.0, 28.0]",,Ground Pass,31.257,,Duje Ćaleta-Car,6307.0,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,5,Croatia,785,['52240354-4579-4c05-97bb-d0937ac6f262'],56,,,,,,,,,,,,,,,,,,Croatia,785,00:01:56.733,Pass,
,,,,,,,,,,,,1.239,,,,,,,,,,,,,,3d49406f-3ae3-4bc2-b31c-98dd2b838b9f,117,,"[45.0, 28.0]",7561,1,,-0.87605804,,,Right Foot,,,,"[50.0, 22.0]",,Ground Pass,7.81025,,Luka Modrić,5463.0,,,,1,From Throw In,Duje Ćaleta-Car,6307.0,Left Center Back,5,Croatia,785,['8208c041-625f-4dd1-abaa-5cb202d7f733'],58,,,,,,,,,,,,,,,,,,Croatia,785,00:01:58.973,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,,4e12765c-3e69-4f2e-ae5c-0dcc7f37e7bb,120,,"[53.0, 23.0]",7561,2,,2.0344439,,,Left Foot,,,,"[49.0, 31.0]",,Ground Pass,8.944272,,Mateo Kovačić,5456.0,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,5,Croatia,785,['17766ab2-9b70-4b0d-b357-8da2cdd3c1b8'],3,,,,,,,,,,,,,,,,,,Croatia,785,00:02:03.213,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,,516813bf-a14c-4d89-b443-4c5ad3a1ecde,123,,"[51.0, 31.0]",7561,2,,1.6588037,,,Right Foot,,,,"[48.0, 65.0]",,Ground Pass,34.132095,,Vedran Ćorluka,5739.0,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,5,Croatia,785,['ed26f7a0-84fb-4bfc-963e-1fcf0766d89b'],6,,,,,,,,,,,,,,,,,,Croatia,785,00:02:06.133,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,,,1e8a7711-a7cb-4201-aa3e-b4e12466e1cb,127,,"[57.0, 67.0]",7561,2,,-0.124354996,,,Right Foot,,,,"[81.0, 64.0]",,Low Pass,24.186773,,Marko Pjaca,5459.0,,,,1,From Throw In,Vedran Ćorluka,5739.0,Right Center Back,5,Croatia,785,"['a8b5a915-37bc-4b91-81ff-9be52757bd99', 'f156148e-0f85-43c6-9fac-c4fad1e611db']",11,,,,,,,,,,,,,,,,,,Croatia,785,00:02:11.253,Pass,True
