bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.293,,,,,,,,,,,,,435c349a-0985-4d58-a89c-09209f71b7a8,5,,,"[61.0, 41.0]",8656,0,,-2.6992185,,,Right Foot,,,"[42.0, 32.0]",,Ground Pass,21.023796,,John Stones,3244.0,,,Kick Off,1,From Kick Off,Bamidele Alli,3094.0,Left Center Midfield,2,England,768,['c4acafd2-e4e9-45d8-91ab-79cdc258aaed'],2,,,,,,,,,,,,,,,,,,England,768,00:00:02.340,Pass,
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,cc835ac9-d630-427f-9e4c-0e0a89878140,8,,,"[43.0, 32.0]",8656,0,,1.2827408,,,Right Foot,,,"[51.0, 59.0]",,Ground Pass,28.160255,,Kyle Walker,3205.0,,,,1,From Kick Off,John Stones,3244.0,Center Back,2,England,768,['2e8a1f7e-8315-439f-b47d-819e3cf0b295'],4,,,,,,,,,,,,,,,,,,England,768,00:00:04.980,Pass,
,,,,,,,,,,,,,,1.253,,,,,,,,,,,,,dbc487bf-c7e8-46df-9632-d4c5c87c1e3d,12,,,"[53.0, 60.0]",8656,0,,-2.2142975,,,Right Foot,,,"[44.0, 48.0]",,Ground Pass,15.0,,John Stones,3244.0,,,,1,From Kick Off,Kyle Walker,3205.0,Right Center Back,2,England,768,"['3c5f8989-32d9-4d0b-a8f9-9d137db18741', '7111a733-1d4a-4fd8-b9a6-aa47d4adb1e0']",7,,,,,,,,,,,,,,,,,,England,768,00:00:07.100,Pass,True
,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,f0ffa4e5-467d-4573-9dc3-f66101498937,14,,,"[44.0, 48.0]",8656,0,,1.2036225,,,Right Foot,,,"[49.0, 61.0]",,Ground Pass,13.928389,,Kyle Walker,3205.0,,,,1,From Kick Off,John Stones,3244.0,Center Back,2,England,768,"['4cc2d56f-1add-493b-87ce-9cd828d5e22b', '7111a733-1d4a-4fd8-b9a6-aa47d4adb1e0']",8,,,,,,,,,,,,,,,,,,England,768,00:00:08.353,Pass,True
,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,83fa9707-4e9e-48ae-82ed-16b63b26f83a,18,,,"[51.0, 62.0]",8656,0,,0.08314123,,,Right Foot,,,"[75.0, 64.0]",,Ground Pass,24.083189,,Jesse Lingard,3293.0,,,,1,From Kick Off,Kyle Walker,3205.0,Right Center Back,2,England,768,"['378660b0-943d-4e4c-98ca-ddba100ef835', '9695219a-19a2-48e3-9872-6c1785617d27']",11,,,,,,,,,,,,,,,,,,England,768,00:00:11.140,Pass,True
,,,,,,,,,,,,,,2.493,,,,,,,,,,,,,2725499a-3d59-4e52-bde3-1c7f85070360,21,,,"[81.0, 63.0]",8656,0,,-2.9147937,,,Right Foot,,,"[68.0, 60.0]",,Low Pass,13.341664,Incomplete,Jordan Brian Henderson,3532.0,,,Recovery,1,From Kick Off,Harry Kane,10955.0,Right Center Forward,2,England,768,"['5984bf6d-54b3-49b7-bcef-766497f2e08c', 'b53c1a64-efb9-4f32-82e2-acdf7d599e85']",12,,,,,,,,,,,,,,,,,,England,768,00:00:12.980,Pass,
,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,e102a811-d8ee-4687-908d-5db7b8909d3f,28,,,"[53.0, 21.0]",8656,0,,3.0172377,,,Left Foot,,,"[45.0, 22.0]",,Ground Pass,8.062258,,Marcelo Brozović,5469.0,,,Free Kick,1,From Free Kick,Ivan Rakitić,5470.0,Left Attacking Midfield,4,Croatia,785,['0ef07a24-e5fd-487f-b8f2-312730908cec'],36,,,,,,,,,,,,,,,,,,Croatia,785,00:00:36.220,Pass,
,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,060d0140-afe7-47cc-a45a-a75c88260f23,32,,,"[45.0, 36.0]",8656,0,,1.7321714,,,Right Foot,,,"[38.0, 79.0]",,Ground Pass,43.56604,,Dejan Lovren,3471.0,,True,,1,From Free Kick,Marcelo Brozović,5469.0,Center Midfield,4,Croatia,785,"['a0cddf1e-f7aa-4fe8-9d87-29239a3cc7a7', 'a79d65e8-6634-43e8-a320-95fd507369d2']",38,,,,,,,,,,,,,,,,,,Croatia,785,00:00:38.740,Pass,True
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,5912953a-43fc-4cbe-8291-e015b516030e,36,,,"[40.0, 79.0]",8656,0,,-0.3332443,,,Right Foot,,,"[66.0, 70.0]",,High Pass,27.513634,Incomplete,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,4,Croatia,785,"['0dd7b52a-236d-466f-b475-97227e8a2a5c', 'aa4e13ca-1645-4d3a-baf3-9217297b9591']",42,,,,,,,,,,,,,,,,,,Croatia,785,00:00:42.500,Pass,True
,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,29f374b7-77c6-494a-be86-33f8f334bd55,39,,,"[31.0, 26.0]",8656,0,,-0.67474097,,,Right Foot,,,"[36.0, 22.0]",,Ground Pass,6.4031243,,Ivan Rakitić,5470.0,,,,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,5,Croatia,785,['f0dc6691-df2d-47fb-951e-8b95cd217b36'],58,,,,,,,,,,,,,,,,,,Croatia,785,00:00:58.793,Pass,
,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,71ebc23b-489d-4ddc-a828-484c06379738,46,,,"[32.0, 20.0]",8656,1,,-0.65107673,,,Right Foot,,,"[53.0, 4.0]",,Ground Pass,26.400757,,Ivan Strinić,5457.0,,,Free Kick,1,From Free Kick,Ivan Rakitić,5470.0,Left Attacking Midfield,6,Croatia,785,['245c10c2-3fd9-4aeb-9c48-c27033ce130c'],13,,,,,,,,,,,,,,,,,,Croatia,785,00:01:13.540,Pass,
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,3bcdf0fb-2b35-4fee-a1f0-3aa20dbdcc7d,50,,,"[77.0, 2.0]",8656,1,,0.0,,,Left Foot,,,"[92.0, 2.0]",,Ground Pass,15.0,Incomplete,Ivan Perišić,5474.0,,,,1,From Free Kick,Ivan Strinić,5457.0,Left Back,6,Croatia,785,"['8514f42d-c0e6-4d2b-9d4e-9f55ed1bc98b', 'bf49e27b-c045-4f33-a37b-4143d06a8513', 'ec3233bc-6736-4cee-8f06-771bd245d802']",19,,,,,,,,,,,,,,,,,,Croatia,785,00:01:19.460,Pass,True
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,26520bcf-dcf5-4b68-bd24-9c8e870fb7ca,58,,,"[88.0, 2.0]",8656,1,,0.0,,,Right Foot,,,"[94.0, 2.0]",,Ground Pass,6.0,,Ivan Perišić,5474.0,,,,1,From Free Kick,Mario Mandžukić,5472.0,Center Forward,6,Croatia,785,"['8bc3bb09-0567-4f2f-9248-c77a1a4dc136', 'bc9334d7-a4d5-4af6-be43-d98e62603c72']",23,,,,,,,,,,,,,,,,,,Croatia,785,00:01:23.153,Pass,True
,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,31c38cd1-9b46-4bb6-9212-fddea893623a,62,,,"[115.0, 5.0]",8656,1,,2.3561945,,,Left Foot,,,"[114.0, 6.0]",,Ground Pass,1.4142135,Incomplete,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Wing,6,Croatia,785,['174debfe-e754-472f-aecd-75fb7335009d'],27,,,,,,,,,,,,,,,,,,Croatia,785,00:01:27.860,Pass,
,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,95b80f7a-bf69-41e5-80cf-55e1cc11b37f,66,,,"[19.0, 80.0]",8656,1,,-0.035699114,,,,,,"[47.0, 79.0]",,High Pass,28.01785,Incomplete,Harry Kane,10955.0,,,Throw-in,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,7,England,768,"['4cc5dc0f-b53d-4604-8dc5-f7712f520873', 'b4df667e-1b43-4bb0-b00e-09c45a9ce8e3']",49,,,,,,,,,,,,,,,,,,England,768,00:01:49.940,Pass,
,,,,,,,,,,,,,,2.053,,,,,,,,,,,,,b4df667e-1b43-4bb0-b00e-09c45a9ce8e3,68,,,"[74.0, 2.0]",8656,1,,2.6779451,,,Head,,,"[72.0, 3.0]",,High Pass,2.236068,,Marcelo Brozović,5469.0,,,Recovery,1,From Throw In,Ivan Strinić,5457.0,Left Back,7,England,768,"['8ad8edbb-049d-4c53-9b52-114a2ee72d08', '95b80f7a-bf69-41e5-80cf-55e1cc11b37f']",51,,,,,,,,,,,,,,,,,,Croatia,785,00:01:51.700,Pass,
,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,233aad82-40a1-44c0-bb71-2ef8a3ea4d5b,71,,,"[72.0, 3.0]",8656,1,,-0.4636476,,,Left Foot,,,"[74.0, 2.0]",,Ground Pass,2.236068,Out,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Midfield,7,England,768,['31734a93-b84c-428c-b9a9-0913da42a265'],53,,,,,,,,,,,,,,,,,,Croatia,785,00:01:53.753,Pass,True
,,,,,,,,,,,,,,2.079,,,,,,,,,,,,,45da8750-5395-4896-ab3a-006a81d2e8d9,72,,,"[46.0, 80.0]",8656,2,,-3.050933,,,,,,"[24.0, 78.0]",,High Pass,22.090721,,Kyle Walker,3205.0,,,Throw-in,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,8,England,768,['af4a8b95-6940-4537-bf26-c6bbb2ff8429'],7,,,,,,,,,,,,,,,,,,England,768,00:02:07.073,Pass,
,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,32724030-f04c-4dff-b5a5-79b28a90ea19,76,,,"[23.0, 74.0]",8656,2,,-1.8449638,,,Right Foot,,,"[14.0, 42.0]",,Ground Pass,33.24154,,Jordan Pickford,3468.0,,,,1,From Throw In,Kyle Walker,3205.0,Right Center Back,8,England,768,"['0812bac6-3bfb-4afa-abc5-19b19755fb02', '1ac2aad0-693e-4975-bfd5-decc73523f9b']",9,,,,,,,,,,,,,,,,,,England,768,00:02:09.900,Pass,True
,,,,,,,,,,,,,,0.933,,,,,,,,,,,,,be63f59b-76b6-49f1-b763-99545f268371,79,,,"[18.0, 34.0]",8656,2,,-0.4636476,,,Left Foot,,,"[24.0, 31.0]",,Ground Pass,6.708204,,Harry Maguire,3336.0,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,8,England,768,['fa85885f-7ba8-4979-90ac-01d0e93fcbfd'],13,,,,,,,,,,,,,,,,,,England,768,00:02:13.260,Pass,
,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,c8e64bd5-bb96-495f-b766-c71234a9411f,82,,,"[24.0, 30.0]",8656,2,,1.3961241,,,Right Foot,,,"[30.0, 64.0]",,Ground Pass,34.525352,,Kyle Walker,3205.0,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,8,England,768,['8857445a-c214-4c5d-8dd1-7a13c4075550'],15,,,,,,,,,,,,,,,,,,England,768,00:02:15.660,Pass,
,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,b1613de0-d21c-437a-a4a7-b594469871cf,85,,,"[32.0, 64.0]",8656,2,,0.63502675,,,Right Foot,,,"[51.0, 78.0]",,Ground Pass,23.600847,,Kieran Trippier,3308.0,,,,1,From Throw In,Kyle Walker,3205.0,Right Center Back,8,England,768,['d4051a8f-189b-4a0f-a571-c59e3a659435'],19,,,,,,,,,,,,,,,,,,England,768,00:02:19.460,Pass,
,,,,,,,,,,,,,,1.733,,,,,,,,,,,,,5fb591ad-379a-48bb-9031-963734f42e44,87,,,"[51.0, 78.0]",8656,2,,-2.6971734,,,Right Foot,,,"[30.0, 68.0]",,Ground Pass,23.259407,,Kyle Walker,3205.0,,,,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,8,England,768,['4af7a0cf-5a1e-41bc-838d-a3ef028e7eaf'],21,,,,,,,,,,,,,,,,,,England,768,00:02:21.260,Pass,
,,,,,,,,,,,,,,1.853,,,,,,,,,,,,,c6fd915f-abf3-4afe-98b7-f076b5059ff2,90,,,"[29.0, 68.0]",8656,2,,-2.2950463,,,Right Foot,,,"[6.0, 42.0]",,Ground Pass,34.713108,,Jordan Pickford,3468.0,,,,1,From Throw In,Kyle Walker,3205.0,Right Center Back,8,England,768,['b5d432a0-9171-4271-8769-3c991ddece62'],23,,,,,,,,,,,,,,,,,,England,768,00:02:23.740,Pass,
,,,,,,,,,,,,,,4.693,,,,,,,,,,,,,7cea43cd-5c15-4ec9-840f-f0109bea8e95,94,,,"[7.0, 36.0]",8656,2,,-0.41241044,,,Left Foot,,,"[87.0, 1.0]",,High Pass,87.32124,Out,Ashley Young,3612.0,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,8,England,768,"['0a8755f9-c6ed-43e4-83c7-446594459940', '153130ef-fd59-467d-984a-88224b5dec3a']",26,,,,,,,,,,,,,,,,,,England,768,00:02:26.780,Pass,True
,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,9d68c8ea-8b25-411f-92f9-8fcd9e7d6e96,96,,,"[62.0, 79.0]",8656,2,,-0.62548506,,,,,,"[80.0, 66.0]",,High Pass,22.203604,,Mario Mandžukić,5472.0,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,9,Croatia,785,['73ca7042-c087-4c2c-963c-326012a90da9'],45,,,,,,,,,,,,,,,,,,Croatia,785,00:02:45.860,Pass,
,,,,,,,,,,,,,,1.853,,,,,,,,,,,,,813e023a-fe68-4a0c-9ba4-830eec6e8091,101,,,"[40.0, 15.0]",8656,3,,1.5707964,,,Right Foot,,,"[40.0, 55.0]",,Low Pass,40.0,,Kyle Walker,3205.0,,True,Free Kick,1,From Free Kick,Harry Maguire,3336.0,Left Center Back,10,England,768,['85ca6922-a22c-4179-a8c7-d80972b0a5c7'],10,,,,,,,,,,,,,,,,,,England,768,00:03:10.540,Pass,
,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,09ffbef9-32de-4fc9-a3d4-5816e1f87c76,105,,,"[40.0, 58.0]",8656,3,,0.17137912,,,Right Foot,,,"[92.0, 67.0]",,High Pass,52.773098,Incomplete,Kieran Trippier,3308.0,,,,1,From Free Kick,Kyle Walker,3205.0,Right Center Back,10,England,768,"['65d7b682-caf9-477d-b30b-0ecdc38302f6', '6a76c9cb-4dba-4979-a276-1f1f49878248', 'e4b35f6d-2236-45da-b822-ff8d1f3f13c2']",13,,,,,,,,,,,,,,,,,,England,768,00:03:13.380,Pass,True
,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,6a76c9cb-4dba-4979-a276-1f1f49878248,107,,,"[29.0, 14.0]",8656,3,,0.4048918,,,Head,,,"[36.0, 17.0]",,High Pass,7.615773,Incomplete,Marcelo Brozović,5469.0,,,Recovery,1,From Free Kick,Ivan Strinić,5457.0,Left Back,10,England,768,"['09ffbef9-32de-4fc9-a3d4-5816e1f87c76', 'ab990c67-1057-458b-8657-a26568735c10', 'dc241345-bf06-4ca2-be11-00e34370cb24']",15,,,,,,,,,,,,,,,,,,Croatia,785,00:03:15.940,Pass,
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,326a8c71-3d34-4488-986a-ee2db8f7c2ca,111,,,"[88.0, 57.0]",8656,3,,-1.3045443,,,Right Foot,,,"[91.0, 46.0]",,Ground Pass,11.401754,,Bamidele Alli,3094.0,,,,1,From Free Kick,Jesse Lingard,3293.0,Right Center Midfield,10,England,768,['ad6e5469-5446-4272-a4a3-051816c9eaaf'],19,,,,,,,,,,,,,,,,,,England,768,00:03:19.780,Pass,
,,,,,,,,,,,,,,1.413,,,,,,,,,,,,,b8d39542-4152-4fad-b649-e315b5600abd,120,,,"[60.0, 56.0]",8656,5,,1.2360595,,,Right Foot,,,"[68.0, 79.0]",,Ground Pass,24.351591,Out,Šime Vrsaljko,5461.0,,,,1,Regular Play,Luka Modrić,5463.0,Right Attacking Midfield,12,Croatia,785,['e2f78230-6897-4147-a705-c1a6eb811303'],50,,,,,,,,,,,,,,,,,,Croatia,785,00:05:50.900,Pass,
,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,951c159a-ed50-4ed2-8039-89936e518a04,122,,,"[56.0, 1.0]",8656,6,,2.077895,,,,,,"[51.0, 10.0]",,Low Pass,10.29563,,Harry Maguire,3336.0,,,Throw-in,1,From Throw In,Ashley Young,3612.0,Left Wing Back,13,England,768,['d7f76351-1c80-4a29-9619-c89d729beba8'],9,,,,,,,,,,,,,,,,,,England,768,00:06:09.380,Pass,
,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,6fef0403-ce48-4017-9f6a-f3209fce5b11,124,,,"[51.0, 10.0]",8656,6,,-1.2924967,,,Right Foot,,,"[53.0, 3.0]",,Ground Pass,7.28011,,Ashley Young,3612.0,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,13,England,768,['09ff5bb9-293f-41d0-affb-8f555b6efae1'],10,,,,,,,,,,,,,,,,,,England,768,00:06:10.100,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,75fa035f-6c1d-47d8-aa2f-b038909c76bd,126,,,"[53.0, 3.0]",8656,6,,0.59619915,,,Right Foot,,,"[81.0, 22.0]",,High Pass,33.83785,Incomplete,Harry Kane,10955.0,,,,1,From Throw In,Ashley Young,3612.0,Left Wing Back,13,England,768,"['8e5f3631-278e-4681-91c9-fce48cba19fc', 'a99dde9c-b159-47fe-b8bf-5751e4551b9e']",10,,,,,,,,,,,,,,,,,,England,768,00:06:10.820,Pass,
,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,a99dde9c-b159-47fe-b8bf-5751e4551b9e,128,,,"[40.0, 59.0]",8656,6,,-0.032246884,,,Right Foot,,,"[71.0, 58.0]",,High Pass,31.016125,Incomplete,Mario Mandžukić,5472.0,,,Recovery,1,From Throw In,Domagoj Vida,5468.0,Left Center Back,13,England,768,"['305445d3-566c-4b8e-9786-ac8d498e22e2', '44cdc5b6-897e-444c-b700-91ac6e1f57ea', '75fa035f-6c1d-47d8-aa2f-b038909c76bd']",12,,,,,,,,,,,,,,,,,,Croatia,785,00:06:12.420,Pass,
,,,,,,,,,,,,,,0.813,,,,,,,,,,,,,44cdc5b6-897e-444c-b700-91ac6e1f57ea,130,,,"[50.0, 23.0]",8656,6,,-0.7086263,,,Head,,,"[57.0, 17.0]",,High Pass,9.219544,Incomplete,,,,,Recovery,1,From Throw In,John Stones,3244.0,Center Back,13,England,768,"['483bd40d-005e-4e95-8170-09959859d187', 'a99dde9c-b159-47fe-b8bf-5751e4551b9e']",16,,,,,,,,,,,,,,,,,,England,768,00:06:16.420,Pass,
,,,,,,,,,,,,,,1.413,,,,,,,,,,,,,90f05465-ce67-4191-8ba4-301fc2a7fd14,134,,,"[68.0, 74.0]",8656,6,,-0.5456551,,,Right Foot,,,"[96.0, 57.0]",,High Pass,32.75668,,Ante Rebić,5465.0,,,,1,From Throw In,Luka Modrić,5463.0,Right Attacking Midfield,13,England,768,"['643c26e7-9e2d-4d29-b5a8-98cde7a328c1', '771b63bb-5865-483a-af9f-1729e692529b']",18,,,,,,,,,,,,,,,,,,Croatia,785,00:06:18.620,Pass,True
