50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,2.32,,,,,,,,,,,,56224bf4-efc7-4f1d-9233-0b9aea37158f,3230,,,"[56.0, 36.0]",7578,78,,-3.0560873,,,Left Foot,,,"[21.0, 33.0]",,Ground Pass,35.128338,,Mohamed El Sayed Mohamed El Shenawy Gomaa,5265.0,,,,2,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,162,Egypt,774,['5f358c71-626e-4536-9f96-f6260fc4a9c8'],44,,,,,,,,,,,,,,,,,Egypt,774,00:33:44.880,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,,d5accfc4-3ad6-430d-86cb-ca476b7a41bb,3233,,,"[23.0, 31.0]",7578,78,,1.1441689,,,Right Foot,,,"[28.0, 42.0]",,Ground Pass,12.083046,,Ali Gabr,5254.0,,,,2,Regular Play,Mohamed El Sayed Mohamed El Shenawy Gomaa,5265.0,Goalkeeper,162,Egypt,774,['280ced6a-d79d-42ff-8923-d38f47733378'],48,,,,,,,,,,,,,,,,,Egypt,774,00:33:48.560,Pass,
,,,,,,,,,,,1.08,,,,,,,,,,,,76c0ee4f-b82a-425e-88c7-5ced201f7081,3236,,,"[32.0, 43.0]",7578,78,,-0.34302393,,,Right Foot,,,"[46.0, 38.0]",,Ground Pass,14.866069,,Sam Morsy,3878.0,,,,2,Regular Play,Ali Gabr,5254.0,Right Center Back,162,Egypt,774,['c9d8c464-2ced-4fda-9722-68b4ca286e16'],52,,,,,,,,,,,,,,,,,Egypt,774,00:33:52.480,Pass,
,,,,,,,,,,,2.08,,,,,,,,,,,,3ce8b19a-5821-40c8-92d7-9b0b32b0e7ec,3239,,,"[63.0, 46.0]",7578,78,,1.6041173,,,Right Foot,,,"[62.0, 76.0]",,Ground Pass,30.016663,,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,,,,2,Regular Play,Sam Morsy,3878.0,Left Center Midfield,162,Egypt,774,['5c65e368-236d-4c2c-8077-2e41d07a4b3e'],58,,,,,,,,,,,,,,,,,Egypt,774,00:33:58.240,Pass,
,,,,,,,,,,,0.987,,,,,,,,,,,,a81c5e93-6d21-4947-886e-10c4135dd107,3242,,,"[84.0, 75.0]",7578,79,,-0.7853982,,,Right Foot,,,"[94.0, 65.0]",,Ground Pass,14.142136,,Abdalla Mahmoud El Said Bekhit,5251.0,,,,2,Regular Play,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,162,Egypt,774,['b9a85b6f-a9e2-4360-8b58-d2b1ce73f1e6'],5,,,,,,,,,,,,,,,,,Egypt,774,00:34:05.080,Pass,
,,,,,,,,,,,0.293,,,,,,,,,,,,546ea6e1-4024-4307-9e63-439ba24b24f8,3244,,,"[94.0, 61.0]",7578,79,,1.9513026,,,Right Foot,,,"[92.0, 66.0]",,Low Pass,5.3851647,,Amr Medhat Warda,5253.0,,,,2,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,162,Egypt,774,['4c35f80a-164a-4b77-ad52-6b88e3a3f9b9'],6,,,,,,,,,,,,,,,,,Egypt,774,00:34:06.067,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,ce694f19-9758-439f-a7fc-d3d2fbcb8c8a,3247,,,"[92.0, 67.0]",7578,79,,-2.7707014,,,Right Foot,,,"[74.0, 60.0]",,Ground Pass,19.313208,,Mohamed Naser Elsayed Elneny,3568.0,,,,2,Regular Play,Amr Medhat Warda,5253.0,Right Midfield,162,Egypt,774,['f26c3acd-52e4-419f-9792-dbafd48d2f53'],7,,,,,,,,,,,,,,,,,Egypt,774,00:34:07.120,Pass,
,,,,,,,,,,,0.6,,,,,,,,,,,,058dcb6f-2c02-45cd-ba73-d804e1fffc7a,3250,,,"[79.0, 61.0]",7578,79,,-0.19739556,,,Right Foot,,,"[89.0, 59.0]",,Ground Pass,10.198039,,Amr Medhat Warda,5253.0,,,,2,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,162,Egypt,774,['4ff554ce-6986-4fe2-8127-9d9f9368c6fc'],10,,,,,,,,,,,,,,,,,Egypt,774,00:34:10.520,Pass,
,,,,,,,,,,,2.36,,,,,,,,,,,,4f771d4b-5f22-4deb-baf3-027ceb3f42cd,3253,,,"[82.0, 57.0]",7578,79,,-1.8525681,,,Right Foot,,,"[71.0, 19.0]",,Ground Pass,39.56008,,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,,,,2,Regular Play,Amr Medhat Warda,5253.0,Right Midfield,162,Egypt,774,['8d73a917-68c8-4927-9e50-cc02a26fea07'],13,,,,,,,,,,,,,,,,,Egypt,774,00:34:13.640,Pass,
,,,,,,,,,,,1.72,,,,,,,,,,,,c89b2b46-48ec-4fa6-8099-3fbdb0cc855c,3256,,,"[68.0, 19.0]",7578,79,,2.5161076,,,Left Foot,,,"[50.0, 32.0]",,Ground Pass,22.203604,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,2,Regular Play,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,162,Egypt,774,['d57fe17b-daa9-49ce-8fbf-3b45d73044ca'],18,,,,,,,,,,,,,,,,,Egypt,774,00:34:18.000,Pass,
,,,,,,,,,,,0.68,,,,,,,,,,,,cbe90897-6ff8-4022-b087-9732b0e470e5,3259,,,"[49.0, 33.0]",7578,79,,0.90975314,,,Right Foot,,,"[56.0, 42.0]",,Ground Pass,11.401754,,Sam Morsy,3878.0,,,,2,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,162,Egypt,774,['89aecc8d-c574-4dd5-82cf-b393eb56c52b'],21,,,,,,,,,,,,,,,,,Egypt,774,00:34:21.240,Pass,
,,,,,,,,,,,1.08,,,,,,,,,,,,3dd2ae1b-475d-4c05-9475-ad23a2ae3110,3262,,,"[73.0, 27.0]",7578,79,,-1.1824776,,,Right Foot,,,"[82.0, 5.0]",,Ground Pass,23.769728,,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,,,,2,Regular Play,Sam Morsy,3878.0,Left Center Midfield,162,Egypt,774,['fccb335a-024f-4c15-b510-6e7c8310b564'],22,,,,,,,,,,,,,,,,,Egypt,774,00:34:22.320,Pass,
,,,,,,,,,,,1.44,,,,,,,,,,,,a9cf8dc4-7903-4afd-947a-06ca6c8f1576,3266,,,"[82.0, 26.0]",7578,79,,2.9441972,,,Right Foot,,,"[72.0, 28.0]",,Ground Pass,10.198039,,Sam Morsy,3878.0,,,,2,Regular Play,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Center Forward,162,Egypt,774,['c374ea13-a3b1-474d-9fa2-e36b8089cf42'],25,,,,,,,,,,,,,,,,,Egypt,774,00:34:25.680,Pass,
,,,,,,,,,,,1.2,,,,,,,,,,,,7f6eb408-37dd-423c-9f6e-6b4221062400,3269,,,"[70.0, 32.0]",7578,79,,-0.4048918,,,Right Foot,,,"[84.0, 26.0]",,Ground Pass,15.231546,,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,,,,2,Regular Play,Sam Morsy,3878.0,Left Center Midfield,162,Egypt,774,['2cb2bc38-c63f-4195-af30-3f06b16aaca3'],29,,,,,,,,,,,,,,,,,Egypt,774,00:34:29.480,Pass,
,,,,,,,,,,,0.34,,,,,,,,,,,,6de4cde3-041a-454b-80ef-2da7c1897903,3272,,,"[91.0, 3.0]",7578,79,,0.98279375,,,Right Foot,,,"[95.0, 9.0]",,Ground Pass,7.2111025,Incomplete,Mahmoud Ibrahim Hassan,5261.0,,,,2,Regular Play,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Center Forward,162,Egypt,774,"['8c4d519f-e62b-4442-a875-1e864f98d9ce', 'df1cec12-5801-46b2-abeb-6f074e86f267']",31,,,,,,,,,,,,,,,,,Egypt,774,00:34:31.947,Pass,
,,,,,,,,,,,1.027,,,,,,,,,,,,3fbf44b1-4dba-43da-960d-4550062b3663,3275,,,"[100.0, 1.0]",7578,79,,0.7853982,,,,,,"[112.0, 13.0]",,High Pass,16.970562,,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,,,Throw-in,2,From Throw In,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,163,Egypt,774,['3f3a8264-7664-479f-9cd9-b1ec64136d37'],49,,,,,,,,,,,,,,,,,Egypt,774,00:34:49.880,Pass,
,,,,,,,,,,,0.653,,,,,,,,,,,,31a10766-3c3f-47a0-9e8a-317ca24d1654,3277,,,"[112.0, 14.0]",7578,79,,-2.9996955,,,Right Foot,,,"[105.0, 13.0]",,Ground Pass,7.071068,,Abdalla Mahmoud El Said Bekhit,5251.0,,,,2,From Throw In,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Center Forward,163,Egypt,774,['b505883b-425e-4c92-bfec-2467f82f94c7'],50,,,,,,,,,,,,,,,,,Egypt,774,00:34:50.907,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,8686ad00-e7c3-4958-97e4-2b34fc35f8f0,3280,,,"[104.0, 14.0]",7578,79,,2.2142975,,,Right Foot,,,"[98.0, 22.0]",,Ground Pass,10.0,,Mahmoud Ibrahim Hassan,5261.0,,,,2,From Throw In,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,163,Egypt,774,['a37b4b01-bfaa-403a-b7bd-9e0eca510393'],52,,,,,,,,,,,,,,,,,Egypt,774,00:34:52.680,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,,d770cf07-f0f1-4160-8b92-644d2f882027,3287,,,"[24.0, 55.0]",7578,79,,0.19739556,,,Right Foot,,,"[34.0, 57.0]",,Ground Pass,10.198039,,Rodrigo Bentancur Colmán,5260.0,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,164,Uruguay,783,['a2db8003-25ed-4d87-924a-19decc42fd3b'],55,,,,,,,,,,,,,,,,,Uruguay,783,00:34:55.307,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,092ac172-638a-4e3a-9b45-7796fd993460,3291,,,"[42.0, 60.0]",7578,79,,2.4087775,,,Left Foot,,,"[32.0, 69.0]",,Ground Pass,13.453624,,Carlos Andrés Sánchez Arcosa,5268.0,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,164,Uruguay,783,"['6ab3e0b9-2bb5-4748-8df7-d35d8cc448bf', '7957fd13-32ff-4c54-9572-028ea7da8c99']",57,,,,,,,,,,,,,,,,,Uruguay,783,00:34:57.787,Pass,True
,,,,,,,,,,,0.8,,,,,,,,,,,,7abc56a4-df67-49ce-a435-eec96af6bcaa,3294,,,"[34.0, 67.0]",7578,79,,-1.1071488,,,Left Foot,,,"[41.0, 53.0]",,Ground Pass,15.652476,,Matías Vecino Falero,5255.0,,,,2,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,164,Uruguay,783,['7a02aeb4-9ade-4a6b-ba48-4eb08ccdd4a9'],59,,,,,,,,,,,,,,,,,Uruguay,783,00:34:59.587,Pass,
,,,,,,,,,,,1.92,,,,,,,,,,,,d01fe1fe-c77f-4932-92f8-163e8b8886c1,3297,,,"[63.0, 37.0]",7578,80,,-0.8519663,,,Right Foot,,,"[91.0, 5.0]",,Low Pass,42.520584,,Edinson Roberto Cavani Gómez,4319.0,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,164,Uruguay,783,['171f9496-5f9e-4c4e-9439-4ee7c6210090'],5,,,,,,,,,,,,,,,,,Uruguay,783,00:35:05.627,Pass,
,,,,,,,,,,,1.32,,,,,,,,,,,,9a56d89c-7c5a-4f39-91b0-12ea239832a1,3300,,,"[92.0, 13.0]",7578,80,,2.4087775,,,Right Foot,,,"[82.0, 22.0]",,Ground Pass,13.453624,,Carlos Andrés Sánchez Arcosa,5268.0,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,164,Uruguay,783,['aa1512f3-4c0e-49d0-909c-1e9a4c67b06f'],9,,,,,,,,,,,,,,,,,Uruguay,783,00:35:09.987,Pass,
,,,,,,,,,,,1.47,,,,,,,,,,,,7d837515-ce60-4b0a-8eab-8327dbf89770,3303,,,"[82.0, 30.0]",7578,80,,-0.8902751,,,Right Foot,,,"[99.0, 9.0]",,Ground Pass,27.018513,,José Martín Cáceres Silva,5248.0,,,,2,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,164,Uruguay,783,['0a952c9a-0d1c-4897-866a-6b159f9d5b5f'],13,,,,,,,,,,,,,,,,,Uruguay,783,00:35:13.397,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,,,6020c97e-2018-405a-9aa7-23e9d1adfc39,3306,,,"[98.0, 9.0]",7578,80,,1.092444,,,Right Foot,True,,"[112.0, 36.0]",,High Pass,30.413813,Incomplete,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Back,164,Uruguay,783,['0020d3d7-a9d6-4a5e-bb7a-6e6e03e95f6b'],16,,,,,,,,,,,,,,,,,Uruguay,783,00:35:16.120,Pass,
,,,,,,,,,,,0.88,,,,,,,,,,,,e9835451-5685-4c31-92d7-c172ed186b10,3308,,,"[86.0, 16.0]",7578,80,,1.1071488,,,Head,,,"[90.0, 24.0]",,Low Pass,8.944272,,José Martín Cáceres Silva,5248.0,,,Recovery,2,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,164,Uruguay,783,['22a967b9-7b17-417b-9fd0-2ca5d89ca963'],20,,,,,,,,,,,,,,,,,Uruguay,783,00:35:20.107,Pass,
,,,,,,,,,,,1.88,,,,,,,,,,,,b050553b-ade0-4fff-ba84-293ae5ffaab5,3317,,,"[98.0, 60.0]",7578,80,,-2.6476512,,,Left Foot,,,"[85.0, 53.0]",,Ground Pass,14.764823,,Mohamed Naser Elsayed Elneny,3568.0,,,,2,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,164,Uruguay,783,"['8a48c378-5bed-4f33-a61f-4016d11e5269', 'fabbdf0e-abba-47cb-80a0-e4cf4eccf4be']",32,,,,,,,,,,,,,,,,,Egypt,774,00:35:32.760,Pass,True
,,,,,,,,,,,0.467,,,,,,,,,,,,41833d87-ec02-4c46-8499-f9144f2ddb2d,3320,,,"[91.0, 53.0]",7578,80,,-0.41822433,,,Right Foot,,,"[100.0, 49.0]",,Ground Pass,9.848858,Incomplete,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,,,,2,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,164,Uruguay,783,"['5c565c8b-c73e-4e9e-bc2e-4f61e8887509', '8a3274c3-1a06-45a0-afe3-1535f8404cc1']",36,,,,,,,,,,,,,,,,,Egypt,774,00:35:36.080,Pass,
,,,,,,,,,,,2.013,,,,,,,,,,,,20816062-1771-4d9f-9340-3d045744545e,3324,,,"[21.0, 31.0]",7578,80,,-0.86217004,,,Right Foot,,,"[27.0, 24.0]",,Low Pass,9.219544,Incomplete,Carlos Andrés Sánchez Arcosa,5268.0,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,164,Uruguay,783,"['79e3ca36-8ff5-4205-8fca-967bfcc4a724', '8fa37080-bfa1-4842-83a0-58fa17eca891']",37,,,,,,,,,,,,,,,,,Uruguay,783,00:35:37.027,Pass,
,,,,,,,,,,,0.24,,,,,,,,,,,,8fa37080-bfa1-4842-83a0-58fa17eca891,3326,,,"[94.0, 57.0]",7578,80,,1.3045443,,,Right Foot,,,"[97.0, 68.0]",,Ground Pass,11.401754,,Abdalla Mahmoud El Said Bekhit,5251.0,,,Recovery,2,Regular Play,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Center Forward,165,Egypt,774,"['20816062-1771-4d9f-9340-3d045744545e', 'db378833-4231-4529-95ea-8713e18055ff']",39,,,,,,,,,,,,,,,,,Egypt,774,00:35:39.040,Pass,
,,,,,,,,,,,1.92,,,,,,,,,,,,a2116825-4aae-42bf-bf06-a9589a9f6625,3328,,,"[94.0, 66.0]",7578,80,,-0.3529904,,,Right Foot,,,"[113.0, 59.0]",,Ground Pass,20.248457,,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,,,,2,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,165,Egypt,774,['f3deac99-98c1-44c6-9a8f-86eb8830d0d6'],39,,,,,,,,,,,,,,,,,Egypt,774,00:35:39.280,Pass,
,,,,,,,,,,,0.787,,,,,,,,,,,,49cb8293-447c-4bc3-9caa-b19f018d0e45,3331,,,"[107.0, 54.0]",7578,80,,-1.3521274,,,Left Foot,,,"[109.0, 45.0]",,Ground Pass,9.219544,Incomplete,Mahmoud Ibrahim Hassan,5261.0,,,,2,Regular Play,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Center Forward,165,Egypt,774,"['58fe4e93-816c-4856-9ed7-cfb341a24e69', 'a6d7cbb6-0251-44b7-8fa5-77dd598ccce9']",49,,,,,,,,,,,,,,,,,Egypt,774,00:35:49.320,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,,,dc4f7b58-cc0d-4e1e-8854-92f9d5d9cd80,3342,,,"[31.0, 24.0]",7578,81,,0.5317241,,,Right Foot,,,"[48.0, 34.0]",,Ground Pass,19.723083,,Matías Vecino Falero,5255.0,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,166,Uruguay,783,['aad9e974-76fa-4529-8ab1-7121d2d1f482'],57,,,,,,,,,,,,,,,,,Uruguay,783,00:36:57.107,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,,ae28fb46-c2e1-4da8-a9ce-1b219958b5ef,3345,,,"[47.0, 33.0]",7578,82,,1.6207547,,,Right Foot,,,"[46.0, 53.0]",,Ground Pass,20.024984,,José María Giménez de Vargas,5259.0,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,166,Uruguay,783,['2db93880-d357-4398-a62f-87383cf1c68e'],0,,,,,,,,,,,,,,,,,Uruguay,783,00:37:00.067,Pass,
,,,,,,,,,,,2.146,,,,,,,,,,,,e95afc24-895e-43bd-a784-802ef55c4e38,3348,,,"[48.0, 50.0]",7578,82,,-1.3370532,,,Right Foot,,,"[53.0, 29.0]",,Ground Pass,21.587032,,Rodrigo Bentancur Colmán,5260.0,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,166,Uruguay,783,['52b4443a-c5b6-47b4-addf-7328d8c9818c'],3,,,,,,,,,,,,,,,,,Uruguay,783,00:37:03.640,Pass,
,,,,,,,,,,,1.28,,,,,,,,,,,,fdf2762f-bfc6-4efc-a5a6-c4befecc9c28,3351,,,"[64.0, 28.0]",7578,82,,-1.5232133,,,Right Foot,,,"[65.0, 7.0]",,Ground Pass,21.023796,,José Martín Cáceres Silva,5248.0,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,166,Uruguay,783,['f5096c5c-300c-48d4-8b22-5b6acda95ef6'],8,,,,,,,,,,,,,,,,,Uruguay,783,00:37:08.267,Pass,
,,,,,,,,,,,2.32,,,,,,,,,,,,327fe87c-0688-4da8-9660-defa88f9ba3b,3353,,,"[65.0, 7.0]",7578,82,,2.205823,,,Left Foot,,,"[51.0, 26.0]",,Ground Pass,23.600847,,Diego Roberto Godín Leal,5249.0,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Back,166,Uruguay,783,['5d22ab8d-2f16-484d-9598-386cab0d35a4'],9,,,,,,,,,,,,,,,,,Uruguay,783,00:37:09.547,Pass,
,,,,,,,,,,,1.08,,,,,,,,,,,,e158e9b5-79be-4d95-ab59-98143ee7df98,3356,,,"[53.0, 27.0]",7578,82,,1.1441689,,,Right Foot,,,"[58.0, 38.0]",,Ground Pass,12.083046,,Matías Vecino Falero,5255.0,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,166,Uruguay,783,['06bd6c8c-1ba8-4082-a068-11a3e5741455'],12,,,,,,,,,,,,,,,,,Uruguay,783,00:37:12.867,Pass,
,,,,,,,,,,,1.2,,,,,,,,,,,,e634393f-75f1-4568-bba1-8ef465dd36e6,3359,,,"[64.0, 43.0]",7578,82,,1.6814536,,,Right Foot,,,"[63.0, 52.0]",,Ground Pass,9.055386,,José María Giménez de Vargas,5259.0,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,166,Uruguay,783,['aab65086-a398-4328-ba4d-79af572dc57f'],17,,,,,,,,,,,,,,,,,Uruguay,783,00:37:17.147,Pass,
,,,,,,,,,,,2.68,,,,,,,,,,,,269a4c98-1486-47a5-8fad-42b4556b89d8,3361,,,"[63.0, 52.0]",7578,82,,-1.815775,,,Right Foot,,,"[58.0, 32.0]",,Ground Pass,20.615528,,Diego Roberto Godín Leal,5249.0,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,166,Uruguay,783,['536f8f89-97b0-475c-907f-23601f49787a'],18,,,,,,,,,,,,,,,,,Uruguay,783,00:37:18.347,Pass,
,,,,,,,,,,,2.76,,,,,,,,,,,,87e80448-5c6f-4b86-a4dc-e29645498cfd,3364,,,"[63.0, 36.0]",7578,82,,-0.5369108,,,Right Foot,,,"[105.0, 11.0]",,High Pass,48.8774,,Cristian Gabriel Rodríguez Barrotti,5256.0,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,166,Uruguay,783,['9b06efc8-4f6e-4c8c-9330-b968b520fbaa'],23,,,,,,,,,,,,,,,,,Uruguay,783,00:37:23.427,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,,,63b44342-4e14-4e13-b3f2-e57843c1a97f,3366,,,"[105.0, 11.0]",7578,82,,2.2455373,,,Head,,,"[101.0, 16.0]",,Low Pass,6.4031243,,Edinson Roberto Cavani Gómez,4319.0,,,,2,Regular Play,Cristian Gabriel Rodríguez Barrotti,5256.0,Left Wing,166,Uruguay,783,['ba5f8e21-ca34-4aae-b10e-80620db6f251'],26,,,,,,,,,,,,,,,,,Uruguay,783,00:37:26.187,Pass,
,,,,,,,,,,,2.12,,,,,,,,,,,,61b3a9b5-a125-4500-8047-95a2c0730b9b,3370,,,"[99.0, 18.0]",7578,82,,1.2490457,,,Right Foot,,,"[104.0, 33.0]",,High Pass,15.811388,,Luis Alberto Suárez Díaz,5246.0,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,166,Uruguay,783,"['4612ac2e-7bb2-48e7-93c0-49ea6559156d', '87711f3c-1dcc-410d-a214-ab59ead9b5d9']",27,,,,,,,,,,,,,,,,,Uruguay,783,00:37:27.787,Pass,True
,,,,,,,,,,,0.84,,,,,,,,,,,,a1de2071-2292-489a-b69e-f4a475326e14,3373,,,"[106.0, 32.0]",7578,82,,2.863293,28110117-1c85-4015-9076-e4b64e4fd924,,Head,,,"[99.0, 34.0]",,Low Pass,7.28011,,Edinson Roberto Cavani Gómez,4319.0,True,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,166,Uruguay,783,"['10cdd2ff-fbf3-4506-aff5-8f4e50c84399', '63cf81c9-e0ce-4d33-9f80-96210c658658']",29,,,,,,,,,,,,,,,,,Uruguay,783,00:37:29.907,Pass,True
,,,,,,,,,,,1.68,,,,,,,,,,,,8c910c51-6515-4e82-8800-60cdc2ef9c6d,3377,,,"[120.0, 80.0]",7578,82,,-1.8224863,cf20071a-7aab-42d3-af2d-a9e9e43fc5fa,,Right Foot,,,"[111.0, 45.0]",,High Pass,36.138622,,José María Giménez de Vargas,5259.0,True,,Corner,2,From Corner,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,167,Uruguay,783,['bb0f8a3a-e15d-4963-a032-118b3be406f5'],48,,,,,,,,,,,,,,,,,Uruguay,783,00:37:48.747,Pass,
,,,,,,,,,,,0.68,,,,,,,,,,,,1131d276-85e2-4370-ac2e-2558a8a4638f,3384,,,"[43.0, 48.0]",7578,83,True,2.714965,,,,,,"[32.0, 53.0]",,Low Pass,12.083046,,José María Giménez de Vargas,5259.0,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,168,Uruguay,783,"['c5cef7f4-5336-4a4b-a338-ae2014675568', 'cde55c2c-678d-4d64-a652-9a11aa098a2a']",20,,,,,,,,,,,,,,,,,Uruguay,783,00:38:20.387,Pass,True
,,,,,,,,,,,1.02,,,,,,,,,,,,10a47689-5b14-43e1-9cb3-8738e41d0052,3387,,,"[32.0, 50.0]",7578,83,,-0.27829966,,,Right Foot,,,"[39.0, 48.0]",,Ground Pass,7.28011,,Matías Vecino Falero,5255.0,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,168,Uruguay,783,['84b4a0d8-970a-4fd6-90c3-2539bb89362c'],21,,,,,,,,,,,,,,,,,Uruguay,783,00:38:21.147,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,,,2c52a3d1-76ad-460f-8671-451f88da6a92,3390,,,"[39.0, 48.0]",7578,83,,-2.2974386,,,Right Foot,,,"[31.0, 39.0]",,Ground Pass,12.0415945,,Diego Roberto Godín Leal,5249.0,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,168,Uruguay,783,['f936a2f8-b3f8-49a5-8694-aeb66cb36752'],22,,,,,,,,,,,,,,,,,Uruguay,783,00:38:22.667,Pass,
,,,,,,,,,,,2.12,,,,,,,,,,,,aa594adc-6bc1-4803-986b-c80ca9621d40,3395,,,"[58.0, 25.0]",7578,83,,-1.7506498,,,Right Foot,,,"[54.0, 3.0]",,Ground Pass,22.36068,,José Martín Cáceres Silva,5248.0,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,168,Uruguay,783,"['49fbd54d-4696-47c8-9515-ede369d00643', '55083afa-9848-4299-997c-5aa1d9c356c4']",32,,,,,,,,,,,,,,,,,Uruguay,783,00:38:32.267,Pass,True
,,,,,,,,,,,2.386,,,,,,,,,,,,727d7d74-996c-4b35-97ef-60ecc35550d6,3398,,,"[54.0, 3.0]",7578,83,,0.15660188,,,Left Foot,,,"[92.0, 9.0]",,High Pass,38.470768,,Luis Alberto Suárez Díaz,5246.0,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Back,168,Uruguay,783,['ca57bb94-c380-4ee6-bb79-f452039a54ff'],35,,,,,,,,,,,,,,,,,Uruguay,783,00:38:35.160,Pass,
