50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.0,,,,,,,,,,,,38db71b7-60cf-4eef-a4fc-545c83519277,1,,,,7579,0,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5267, 'name': 'Néstor Fernando Muslera Micol'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5248, 'name': 'José Martín Cáceres Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 5266, 'name': 'Lucas Torreira Di Pascua'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5247, 'name': 'Nahitan Michel Nández Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 15}, {'player': {'id': 5260, 'name': 'Rodrigo Bentancur Colmán'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 21}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Uruguay,783,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,850dc93b-4ec5-440b-b484-3a8ce1e2d262,2,,,,7579,0,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 3707, 'name': 'Adrien Sebastian Perruchet Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 4272, 'name': 'João Mário Naval da Costa Eduardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 4367, 'name': 'Gonçalo Manuel Ganchinho Guedes'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Portugal,780,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,0d5580af-5f58-42d1-aeb7-4cdb4f4d38e8,3,,,,7579,0,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,['ca8bff4b-aa18-4724-9f00-183ba1c48a5e'],0,,,,,,,,,,,,,,,,,Uruguay,783,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,ca8bff4b-aa18-4724-9f00-183ba1c48a5e,4,,,,7579,0,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,['0d5580af-5f58-42d1-aeb7-4cdb4f4d38e8'],0,,,,,,,,,,,,,,,,,Portugal,780,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,29882685-0014-4fa6-bc65-fe69216bad4a,1583,,,,7579,45,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Portugal,780,['2e41cfda-7d9f-4058-b636-92c11175d873'],0,,,,,,,,,,,,,,,,,Uruguay,783,00:00:00.000,Half Start,
,,,,,,,,,,,,,7.56,,,,,,,,,,,,2e41cfda-7d9f-4058-b636-92c11175d873,1584,,,,7579,45,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Portugal,780,['29882685-0014-4fa6-bc65-fe69216bad4a'],0,,,,,,,,,,,,,,,,,Portugal,780,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.8,,,,,,,,,,,,ceeb961d-29f3-4f9d-9541-d8faa8395678,5,,,"[61.0, 40.0]",7579,0,,-2.634494,,,Right Foot,,,,"[52.0, 35.0]",,Ground Pass,10.29563,,Adrien Sebastian Perruchet Silva,3707.0,,,Kick Off,1,From Kick Off,Gonçalo Manuel Ganchinho Guedes,4367.0,Right Center Forward,2,Portugal,780,['79be8913-d0c7-462e-84f4-ff3ef3e9a280'],2,,,,,,,,,,,,,,,,,Portugal,780,00:00:02.000,Pass,
,,,,,,,,,,,,,1.48,,,,,,,,,,,,6a4a8c33-707a-411c-87e7-5b37fc05e352,7,,,"[52.0, 36.0]",7579,0,,-1.6672701,,,Right Foot,,,,"[49.0, 5.0]",,Ground Pass,31.144823,,Raphaël Adelino José Guerreiro,5209.0,,,,1,From Kick Off,Adrien Sebastian Perruchet Silva,3707.0,Right Center Midfield,2,Portugal,780,['a5d0e5e9-a26d-42ee-a03b-c39ebec6ec34'],2,,,,,,,,,,,,,,,,,Portugal,780,00:00:02.800,Pass,
,,,,,,,,,,,,,0.88,,,,,,,,,,,,aea5856c-6ab9-4ea1-9322-f2c6df576598,11,,,"[50.0, 3.0]",7579,0,,0.14189705,,,Left Foot,,,,"[57.0, 4.0]",,Ground Pass,7.071068,,João Mário Naval da Costa Eduardo,4272.0,,,,1,From Kick Off,Raphaël Adelino José Guerreiro,5209.0,Left Back,2,Portugal,780,"['569fef6a-be2e-459b-8b82-e4db5cb3c312', 'c560ed78-95dd-4db6-bf84-a1921299d36f']",4,,,,,,,,,,,,,,,,,Portugal,780,00:00:04.300,Pass,True
,,,,,,,,,,,,,2.84,,,,,,,,,,,,f973c45a-2f33-4dae-bb11-baf4c1f29f78,14,,,"[42.0, 3.0]",7579,0,,3.1058936,,,Right Foot,,,,"[14.0, 4.0]",,Ground Pass,28.01785,,José Miguel da Rocha Fonte,3960.0,,,,1,From Kick Off,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,2,Portugal,780,"['712bc2c9-2193-4a90-a35a-17d593ee06f7', 'c560ed78-95dd-4db6-bf84-a1921299d36f']",6,,,,,,,,,,,,,,,,,Portugal,780,00:00:06.860,Pass,True
,,,,,,,,,,,,,2.64,,,,,,,,,,,,8802385c-b305-40d8-bf1a-5f9629f679ae,18,,,"[7.0, 8.0]",7579,0,,-0.06241881,,,Right Foot,,,,"[55.0, 5.0]",,High Pass,48.09366,Incomplete,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,1,From Kick Off,José Miguel da Rocha Fonte,3960.0,Left Center Back,2,Portugal,780,"['6dfd2a44-391f-4762-b22e-0aeb64917c34', 'e8b1cbb0-f852-4d7d-a126-f4a276bcf71f']",15,,,,,,,,,,,,,,,,,Portugal,780,00:00:15.180,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,e8b1cbb0-f852-4d7d-a126-f4a276bcf71f,20,,,"[66.0, 76.0]",7579,0,,-0.7853982,,,Head,,,,"[80.0, 62.0]",,High Pass,19.79899,Incomplete,,,,,Recovery,1,From Kick Off,José Martín Cáceres Silva,5248.0,Right Back,2,Portugal,780,"['06f3479d-d459-4ebe-8209-8e1c0eef7f66', '8802385c-b305-40d8-bf1a-5f9629f679ae']",17,,,,,,,,,,,,,,,,,Uruguay,783,00:00:17.820,Pass,
,,,,,,,,,,,,,0.84,,,,,,,,,,,,06f3479d-d459-4ebe-8209-8e1c0eef7f66,21,,,"[41.0, 19.0]",7579,0,,-0.5880026,,,Right Foot,,,,"[50.0, 13.0]",,Low Pass,10.816654,,João Mário Naval da Costa Eduardo,4272.0,,,Recovery,1,From Kick Off,Adrien Sebastian Perruchet Silva,3707.0,Right Center Midfield,2,Portugal,780,"['322a515f-bd23-4e43-86bb-89e5d3695b27', 'e8b1cbb0-f852-4d7d-a126-f4a276bcf71f']",19,,,,,,,,,,,,,,,,,Portugal,780,00:00:19.100,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,,,13961fb1-95bf-48fa-8721-e08415bb90c4,23,,,"[50.0, 13.0]",7579,0,,1.5083776,,,Right Foot,,,,"[51.0, 29.0]",,Ground Pass,16.03122,Incomplete,Adrien Sebastian Perruchet Silva,3707.0,,,,1,From Kick Off,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,2,Portugal,780,"['6d696f25-fe16-4158-ab7f-644a01cc3ea0', 'abebbea4-94be-4d3a-95c0-e91cf4a9844e']",19,,,,,,,,,,,,,,,,,Portugal,780,00:00:19.940,Pass,
,,,,,,,,,,,,,1.48,,,,,,,,,,,,f79c1620-d57c-41c6-82ac-a1131927df65,28,,,"[74.0, 46.0]",7579,0,,0.24497867,,,Left Foot,,,,"[86.0, 49.0]",,Ground Pass,12.369317,,Edinson Roberto Cavani Gómez,4319.0,,,,1,From Kick Off,Rodrigo Bentancur Colmán,5260.0,Center Attacking Midfield,2,Portugal,780,['7fa52ecc-bb61-4d0b-b26c-b7ca4b6e8d9f'],22,,,,,,,,,,,,,,,,,Uruguay,783,00:00:22.940,Pass,
,,,,,,,,,,,,,0.6,,,,,,,,,,,,92da74e7-fcf4-462a-b802-f4bbdb8c068d,30,,,"[86.0, 49.0]",7579,0,,0.7853982,,,Right Foot,,,,"[94.0, 57.0]",,Ground Pass,11.313708,Incomplete,Luis Alberto Suárez Díaz,5246.0,,,,1,From Kick Off,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,2,Portugal,780,"['2315e407-cb22-4ba1-ab75-03260a90cc2f', 'bbbd93b6-d2a0-4e2d-b952-ab8599b90ca8']",24,,,,,,,,,,,,,,,,,Uruguay,783,00:00:24.420,Pass,
,,,,,,,,,,,,,0.92,,,,,,,,,,,,f3af1592-f32d-44ad-9c54-c28571a1858a,35,,,"[27.0, 28.0]",7579,0,,-0.4636476,,,Left Foot,,,,"[39.0, 22.0]",,Low Pass,13.416408,,João Mário Naval da Costa Eduardo,4272.0,,,,1,From Kick Off,Raphaël Adelino José Guerreiro,5209.0,Left Back,2,Portugal,780,"['42f4ced0-cf2d-4d8c-bd5e-75f33099a580', 'd98e0260-7491-483c-bf9e-f930866e8114']",26,,,,,,,,,,,,,,,,,Portugal,780,00:00:26.220,Pass,True
,,,,,,,,,,,,,2.16,,,,,,,,,,,,b7689afe-5ca1-4c28-95fb-afae3a759e04,39,,,"[76.0, 63.0]",7579,0,,1.3258177,,,Right Foot,,,,"[79.0, 75.0]",,Low Pass,12.369317,,Nahitan Michel Nández Acosta,5247.0,,,Recovery,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,3,Uruguay,783,['fe7a7e77-3a23-4ca9-a9d0-e9c9bfe1e6c4'],28,,,,,,,,,,,,,,,,,Uruguay,783,00:00:28.420,Pass,
,,,,,,,,,,,,,3.12,,,,,,,,,,,,0b13c95c-666a-4194-858e-9336a413fe79,41,,,"[79.0, 75.0]",7579,0,,-0.37433362,,,Right Foot,,,,"[107.0, 64.0]",,High Pass,30.083218,,Luis Alberto Suárez Díaz,5246.0,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Midfield,3,Uruguay,783,['ca63778c-e3b0-4b3e-9be6-b0e79f7241f5'],30,,,,,,,,,,,,,,,,,Uruguay,783,00:00:30.580,Pass,
,,,,,,,,,,,,,0.44,,,,,,,,,,,,dfe1eca6-0127-45d2-86bd-4f85f5b855d6,46,,,"[104.0, 63.0]",7579,0,,-2.4980915,,,Left Foot,,,,"[100.0, 60.0]",,Low Pass,5.0,Incomplete,Rodrigo Bentancur Colmán,5260.0,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,3,Uruguay,783,"['06fb358d-be8f-4520-95d5-5fdd49c6e6d5', '1ead6d44-7a85-4695-aac5-dc4b3c84a8f5', '3449189f-a5a3-4a41-9a6a-b5dd177d80b8', '75823ba4-ec03-4f3f-a7fc-93010b84a80a']",36,,,,,,,,,,,,,,,,,Uruguay,783,00:00:36.380,Pass,True
,,,,,,,,,,,,,1.6,,,,,,,,,,,,e38d1306-82bc-4e20-ace3-416c616d6955,50,,,"[26.0, 16.0]",7579,0,,0.66104317,,,Right Foot,,,,"[35.0, 23.0]",,Low Pass,11.401754,,João Mário Naval da Costa Eduardo,4272.0,,,Recovery,1,From Counter,Adrien Sebastian Perruchet Silva,3707.0,Right Center Midfield,4,Portugal,780,"['4a823519-0cd7-45a4-b7ed-80ecff0bec17', 'e3383654-7900-4860-a1cc-2b097ff1f405']",38,,,,,,,,,,,,,,,,,Portugal,780,00:00:38.820,Pass,True
,,,,,,,,,,,,,1.2,,,,,,,,,,,,4272166b-6e4c-44d2-8f28-d2bfd35de0b8,53,,,"[34.0, 23.0]",7579,0,,0.44610554,,,Right Foot,,,,"[57.0, 34.0]",,Ground Pass,25.495098,,Gonçalo Manuel Ganchinho Guedes,4367.0,,,,1,From Counter,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,4,Portugal,780,"['0ac483c7-d282-41b1-a9b1-f7ad2bb4b03c', 'e6bbe282-d3af-4195-96f2-b486a851b9b8']",40,,,,,,,,,,,,,,,,,Portugal,780,00:00:40.420,Pass,True
,,,,,,,,,,,,,3.2,,,,,,,,,,,,c9733885-9442-4389-b3df-43e847b17a0d,59,,,"[55.0, 49.0]",7579,0,,-2.9090357,,,Left Foot,,,,"[17.0, 40.0]",,Ground Pass,39.051247,,Néstor Fernando Muslera Micol,5267.0,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Right Center Back,5,Uruguay,783,['22d266b8-d050-4c3f-85ea-42fe4e3aaa61'],43,,,,,,,,,,,,,,,,,Uruguay,783,00:00:43.740,Pass,
,,,,,,,,,,,,,1.32,,,,,,,,,,,,447e5f1d-c92d-41ab-9e0b-29054fd86b55,62,,,"[19.0, 41.0]",7579,0,,1.0838971,,,Left Foot,,,,"[28.0, 58.0]",,Ground Pass,19.235384,,José María Giménez de Vargas,5259.0,,,,1,Regular Play,Néstor Fernando Muslera Micol,5267.0,Goalkeeper,5,Uruguay,783,['1802cbaa-5e6c-46fb-8ef8-30f9d96555ca'],48,,,,,,,,,,,,,,,,,Uruguay,783,00:00:48.980,Pass,
,,,,,,,,,,,,,1.0,,,,,,,,,,,,3688fbea-8771-457b-a57f-6a614db2f7f9,65,,,"[31.0, 55.0]",7579,0,,-0.41822433,,,Right Foot,,,,"[40.0, 51.0]",,Ground Pass,9.848858,,Lucas Torreira Di Pascua,5266.0,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Left Center Back,5,Uruguay,783,['7991f1f0-3a9c-4873-9089-13824d1223fe'],52,,,,,,,,,,,,,,,,,Uruguay,783,00:00:52.900,Pass,
,,,,,,,,,,,,,1.44,,,,,,,,,,,,cbc3102c-29a2-410a-a689-2eb1a95f2e87,67,,,"[40.0, 51.0]",7579,0,,2.5829933,,,Right Foot,,,,"[32.0, 56.0]",,Ground Pass,9.433981,,José María Giménez de Vargas,5259.0,,,,1,Regular Play,Lucas Torreira Di Pascua,5266.0,Center Defensive Midfield,5,Uruguay,783,['9ce4b38a-6fef-42d5-96c2-681a2975013c'],53,,,,,,,,,,,,,,,,,Uruguay,783,00:00:53.900,Pass,
,,,,,,,,,,,,,2.6,,,,,,,,,,,,f93de181-553a-485f-a2a4-9377b18494aa,70,,,"[34.0, 56.0]",7579,0,,-1.3078016,,,Right Foot,,,,"[48.0, 4.0]",,High Pass,53.851646,,Diego Sebastián Laxalt Suárez,5717.0,,True,,1,Regular Play,José María Giménez de Vargas,5259.0,Left Center Back,5,Uruguay,783,['40ce7d70-3057-4044-af26-150c48915cbb'],57,,,,,,,,,,,,,,,,,Uruguay,783,00:00:57.260,Pass,
,,,,,,,,,,,,,2.12,,,,,,,,,,,,b7f1fe4b-f945-4b48-9f99-840ca83f0798,74,,,"[48.0, 4.0]",7579,1,,0.3296244,,,Left Foot,,,,"[86.0, 17.0]",,High Pass,40.16217,Unknown,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Back,5,Uruguay,783,['585a64b8-c4c9-4fb7-b577-c751a484d9da'],0,,,,,,,,,,,,,,,,,Uruguay,783,00:01:00.900,Pass,True
,,,,,,,,,,,,,3.16,,,,,,,,,,,,d5a1a5ee-02f4-4689-8bd0-5b351dc3179c,77,,,"[35.0, 66.0]",7579,1,,-1.1137276,,,Right Foot,,,,"[65.0, 5.0]",,High Pass,67.977936,,Raphaël Adelino José Guerreiro,5209.0,,True,Free Kick,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Portugal,780,['11115962-d4aa-43d8-ad27-8dd5a518dc57'],20,,,,,,,,,,,,,,,,,Portugal,780,00:01:20.140,Pass,
,,,,,,,,,,,,,1.12,,,,,,,,,,,,f9efa78d-65e7-4d10-b59a-2cfffa3f0463,85,,,"[67.0, 26.0]",7579,1,,-0.16514868,,,Left Foot,,,,"[85.0, 23.0]",,Ground Pass,18.248287,,Gonçalo Manuel Ganchinho Guedes,4367.0,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,6,Portugal,780,"['b0d043ce-5445-4c01-8a48-9b5f3b2f2011', 'ea7a9119-a9fe-4ee7-b48f-b369dc75734b']",26,,,,,,,,,,,,,,,,,Portugal,780,00:01:26.780,Pass,True
,,,,,,,,,,,,,1.12,,,,,,,,,,,,9b51f099-75f0-40ac-8537-10f94cd8b8e3,89,,,"[84.0, 19.0]",7579,1,,-1.2679114,,,Left Foot,,,,"[89.0, 3.0]",,Ground Pass,16.763054,,João Mário Naval da Costa Eduardo,4272.0,,,,1,From Free Kick,Gonçalo Manuel Ganchinho Guedes,4367.0,Right Center Forward,6,Portugal,780,"['7813afc8-fb50-4a18-b7af-4cb1dab0d4d4', 'cc59ebcd-c770-48a5-9fd0-dcdfb223bbce']",28,,,,,,,,,,,,,,,,,Portugal,780,00:01:28.780,Pass,True
,,,,,,,,,,,,,0.56,,,,,,,,,,,,bf423c94-e834-4b8e-b20d-dad7b8732ced,92,,,"[89.0, 3.0]",7579,1,,0.35877067,,,Right Foot,,,,"[97.0, 6.0]",,Ground Pass,8.5440035,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,1,From Free Kick,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,6,Portugal,780,['7ac91a86-eb54-4c22-aa9f-a5eb8d857a04'],30,,,,,,,,,,,,,,,,,Portugal,780,00:01:30.340,Pass,
,,,,,,,,,,,,,0.92,,,,,,,,,,,,c91ee08f-f754-4e14-b02f-93c9ef341b56,99,,,"[95.0, 14.0]",7579,1,,2.7610862,,,Right Foot,,,,"[90.0, 16.0]",,Ground Pass,5.3851647,,Gonçalo Manuel Ganchinho Guedes,4367.0,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,6,Portugal,780,['a730b9a2-58f5-4bd1-8f7b-3bd0dbee923c'],35,,,,,,,,,,,,,,,,,Portugal,780,00:01:35.140,Pass,
,,,,,,,,,,,,,0.6,,,,,,,,,,,,d933e21e-f695-4ac1-a9ac-84ddc76afd91,101,,,"[90.0, 16.0]",7579,1,,0.87605804,,,Right Foot,,,,"[95.0, 22.0]",,Ground Pass,7.81025,,Raphaël Adelino José Guerreiro,5209.0,,,,1,From Free Kick,Gonçalo Manuel Ganchinho Guedes,4367.0,Right Center Forward,6,Portugal,780,['d2c0e017-8dde-4af2-8ccd-140f841a4f05'],36,,,,,,,,,,,,,,,,,Portugal,780,00:01:36.060,Pass,
,,,,,,,,,,,,,0.76,,,,,,,,,,,,b5460c80-126d-4b74-b89b-c176328abdeb,105,,,"[95.0, 21.0]",7579,1,,-1.1341692,,,Left Foot,,,,"[102.0, 6.0]",,Ground Pass,16.552946,,João Mário Naval da Costa Eduardo,4272.0,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,6,Portugal,780,"['8e0f216c-f059-4e6a-b1bd-71df763690bb', 'a81e59f8-a1f3-4078-867a-a3669781c18a']",37,,,,,,,,,,,,,,,,,Portugal,780,00:01:37.500,Pass,True
,,,,,,,,,,,,,1.8,,,,,,,,,,,,108baf6a-3717-47ab-8074-298a086e786c,109,,,"[117.0, 12.0]",7579,1,,1.6517004,d6bde470-7272-4cd2-9693-8404e09ce7b0,,Left Foot,True,,,"[114.0, 49.0]",,High Pass,37.12142,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,True,,,1,From Free Kick,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,6,Portugal,780,['15df4ad6-6bda-4e29-99e6-d059fb39203b'],43,,,,,,,,,,,,,,,,,Portugal,780,00:01:43.420,Pass,
,,,,,,,,,,,,,3.76,,,,,,,,,,,,53dc97cd-ee07-4414-86bb-a126c814d52c,113,,,"[6.0, 46.0]",7579,2,,-0.082007445,,,Right Foot,,,,"[79.0, 40.0]",,High Pass,73.24616,Incomplete,Luis Alberto Suárez Díaz,5246.0,,,Goal Kick,1,From Goal Kick,Néstor Fernando Muslera Micol,5267.0,Goalkeeper,7,Uruguay,783,"['6c82510c-96d4-4e42-ae03-7ddf2d15725f', '71fdf109-d8fc-46dc-b7b6-b50577708df8']",11,,,,,,,,,,,,,,,,,Uruguay,783,00:02:11.780,Pass,
,,,,,,,,,,,,,1.72,,,,,,,,,,,,71fdf109-d8fc-46dc-b7b6-b50577708df8,116,,,"[42.0, 41.0]",7579,2,True,-1.8925469,,,,,,,"[36.0, 23.0]",,High Pass,18.973665,,Raphaël Adelino José Guerreiro,5209.0,,,Recovery,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Left Center Back,8,Portugal,780,"['0fefc05d-2b17-44c2-abfa-f0576744161b', '53dc97cd-ee07-4414-86bb-a126c814d52c', '7c02c57c-d524-46ad-8e08-90ec732aca5c']",15,,,,,,,,,,,,,,,,,Portugal,780,00:02:15.540,Pass,True
,,,,,,,,,,,,,1.96,,,,,,,,,,,,5c11b392-1af0-4ad9-8bf6-11f82cbba0f2,118,,,"[36.0, 23.0]",7579,2,,-0.2153577,,,Left Foot,,,,"[68.0, 16.0]",,High Pass,32.75668,Incomplete,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,8,Portugal,780,"['6bb1be19-ae7a-4bc9-95d2-87533479d916', '7882ca86-e242-4bb3-bf33-37e68c80d791']",17,,,,,,,,,,,,,,,,,Portugal,780,00:02:17.260,Pass,
,,,,,,,,,,,,,1.32,,,,,,,,,,,,6bb1be19-ae7a-4bc9-95d2-87533479d916,120,,,"[53.0, 65.0]",7579,2,,-0.04164258,,,Right Foot,,,,"[77.0, 64.0]",,Low Pass,24.020824,Incomplete,,,,,Recovery,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,8,Portugal,780,"['1acfefba-6f90-412a-a1bf-95ccb7104701', '5c11b392-1af0-4ad9-8bf6-11f82cbba0f2']",19,,,,,,,,,,,,,,,,,Uruguay,783,00:02:19.220,Pass,
,,,,,,,,,,,,,2.08,,,,,,,,,,,,1acfefba-6f90-412a-a1bf-95ccb7104701,121,,,"[44.0, 17.0]",7579,2,,-0.94200003,,,Left Foot,,,,"[52.0, 6.0]",,Low Pass,13.601471,,João Mário Naval da Costa Eduardo,4272.0,,,Recovery,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,8,Portugal,780,"['6bb1be19-ae7a-4bc9-95d2-87533479d916', 'c996bf15-d2c4-475c-9539-cf703916d3a3']",20,,,,,,,,,,,,,,,,,Portugal,780,00:02:20.540,Pass,
,,,,,,,,,,,,,1.04,,,,,,,,,,,,1d57db51-5731-412e-88ce-5d2b40abc8d1,124,,,"[52.0, 6.0]",7579,2,,3.041924,,,Right Foot,,,,"[42.0, 7.0]",,Ground Pass,10.049875,,Raphaël Adelino José Guerreiro,5209.0,,,,1,Regular Play,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,8,Portugal,780,['12d6d089-d0c4-49c1-9f7f-cf19423dfa47'],22,,,,,,,,,,,,,,,,,Portugal,780,00:02:22.620,Pass,
,,,,,,,,,,,,,0.866,,,,,,,,,,,,94d102b3-3c00-48f7-8eb0-fd06af27f5f7,127,,,"[42.0, 10.0]",7579,2,,1.7126933,,,Left Foot,,,,"[41.0, 17.0]",,Ground Pass,7.071068,,William Silva de Carvalho,5214.0,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,8,Portugal,780,['c04f6114-f873-4633-9f34-fc8fdf4018ee'],24,,,,,,,,,,,,,,,,,Portugal,780,00:02:24.753,Pass,
,,,,,,,,,,,,,2.466,,,,,,,,,,,,050e1660-7f46-42c2-9f3e-002adfbf27f8,131,,,"[41.0, 17.0]",7579,2,,-1.359703,,,Right Foot,,,,"[44.0, 3.0]",,Ground Pass,14.3178215,,Raphaël Adelino José Guerreiro,5209.0,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,8,Portugal,780,"['3fd89347-27fb-454c-8c6c-b874d1fd78f3', '457e5eeb-60d3-47b2-8eeb-b79c250ff58b']",26,,,,,,,,,,,,,,,,,Portugal,780,00:02:26.633,Pass,True
