ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.0,,,,,,,,,,,,,,3592ba5e-0552-4186-9a29-12595ff1b71e,1,,,,7538,0,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5622, 'name': 'Robin Olsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 5607, 'name': 'Andreas Granqvist'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 5613, 'name': 'Viktor Claesson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 11098, 'name': 'Marcus Berg'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]}",Sweden,790,00:00:00.000,Starting XI,
,,,,,,,,,,,0.0,,,,,,,,,,,,,,8e086643-910b-4022-bd35-2f191933fd10,2,,,,7538,0,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 5619, 'name': 'Hyeon-Woo Jo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 5608, 'name': 'Yong Lee'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5606, 'name': 'Hyun-Soo Jang'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 5604, 'name': 'Young-Gwon Kim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 5609, 'name': 'Joo-Ho Park'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 3605, 'name': 'Sung-Yeung Ki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 5623, 'name': 'Jae-Sung Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 5620, 'name': 'Hee-Chan Hwang'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 5626, 'name': 'Shin-Wook Kim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",South Korea,791,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,,,,,,0fbe130d-b22f-4573-be11-a810d004a4c7,3,,,,7538,0,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,['d08bdde9-47f4-4cf5-9382-352a512c91ed'],0,,,,,,,,,,,,,,,,,Sweden,790,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,,,,,,d08bdde9-47f4-4cf5-9382-352a512c91ed,4,,,,7538,0,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,['0fbe130d-b22f-4573-be11-a810d004a4c7'],0,,,,,,,,,,,,,,,,,South Korea,791,00:00:00.000,Half Start,
,,,,,,,,,,,9.533,,,,,,,,,,,,,,0a092b1c-6a42-49a6-813c-dc8eb7598237,1647,,,,7538,45,,,,,,,,,,,,,,,,,,2,From Keeper,,,,91,South Korea,791,['a6741d56-3951-4c75-92d6-bce0d9d6c306'],0,,,,,,,,,,,,,,,,,Sweden,790,00:00:00.000,Half Start,
,,,,,,,,,,,9.613,,,,,,,,,,,,,,a6741d56-3951-4c75-92d6-bce0d9d6c306,1648,,,,7538,45,,,,,,,,,,,,,,,,,,2,From Keeper,,,,91,South Korea,791,['0a092b1c-6a42-49a6-813c-dc8eb7598237'],0,,,,,,,,,,,,,,,,,South Korea,791,00:00:00.000,Half Start,
,,,,,,,,,,,1.4,,,,,,,,,,,,,,93ee8894-dff6-4353-b8d3-f861cf7a218e,5,,,"[61.0, 41.0]",7538,0,,,-2.976444,,,Left Foot,,,"[37.0, 37.0]",Ground Pass,24.33105,,Young-Gwon Kim,5604.0,,,Kick Off,1,From Kick Off,Jae-Sung Lee,5623.0,Right Center Midfield,2,South Korea,791,['0b25985d-5bd2-4bf3-9886-f5c682d22f01'],0,,,,,,,,,,,,,,,,,South Korea,791,00:00:00.693,Pass,
,,,,,,,,,,,3.266,,,,,,,,,,,,,,60e3a3e1-436a-4199-b1e9-49000ff9fec9,8,,,"[38.0, 37.0]",7538,0,,,0.68681765,,,Left Foot,,,"[88.0, 78.0]",High Pass,64.66065,,Shin-Wook Kim,5626.0,,True,,1,From Kick Off,Young-Gwon Kim,5604.0,Left Center Back,2,South Korea,791,['4b6b7c2f-ec3d-4f47-9c7c-9559ae4e93e5'],3,,,,,,,,,,,,,,,,,South Korea,791,00:00:03.893,Pass,
,,,,,,,,,,,1.56,,,,,,,,,,,,,,3dfd83e4-3029-4eb5-9df8-dd176b67c323,10,,,"[95.0, 73.0]",7538,0,,True,-0.69473827,,,,,,"[101.0, 68.0]",Low Pass,7.81025,Incomplete,Hee-Chan Hwang,5620.0,,,,1,From Kick Off,Shin-Wook Kim,5626.0,Center Forward,2,South Korea,791,"['05569f89-96d2-422e-85be-11898fd53103', '63092090-480c-4a51-b693-cb8513ee1a4a', '84b369da-6cd5-44cf-9b66-ed33f0ed2386']",7,,,,,,,,,,,,,,,,,South Korea,791,00:00:07.173,Pass,True
,,,,,,,,,,,1.8,,,,,,,,,,,,,,63092090-480c-4a51-b693-cb8513ee1a4a,13,,,"[20.0, 13.0]",7538,0,,,0.18311082,,,Left Foot,,,"[47.0, 18.0]",High Pass,27.45906,Incomplete,Ola Toivonen,4417.0,,,Recovery,1,From Kick Off,Andreas Granqvist,5607.0,Left Center Back,2,South Korea,791,"['3dfd83e4-3029-4eb5-9df8-dd176b67c323', '571110ae-49a0-42df-85ad-6e60d9fb0d3b', 'ffc7bb45-dd36-4d34-86da-1d301c67e67b']",8,,,,,,,,,,,,,,,,,Sweden,790,00:00:08.733,Pass,
,,,,,,,,,,,1.96,,,,,,,,,,,,,,571110ae-49a0-42df-85ad-6e60d9fb0d3b,15,,,"[74.0, 63.0]",7538,0,,,1.19029,,,Head,,,"[80.0, 78.0]",Low Pass,16.155495,,Yong Lee,5608.0,,,Recovery,1,From Kick Off,Sung-Yeung Ki,3605.0,Center Defensive Midfield,2,South Korea,791,"['63092090-480c-4a51-b693-cb8513ee1a4a', '80e71448-5acc-4115-9b74-556e66175140']",10,,,,,,,,,,,,,,,,,South Korea,791,00:00:10.533,Pass,
,,,,,,,,,,,0.173,,,,,,,,,,,,,,c8d4089f-cf9c-4f7b-ab1a-8f30ab67de3c,18,,,"[80.0, 78.0]",7538,0,,,3.1415927,,,Right Foot,,,"[77.0, 78.0]",High Pass,3.0,Incomplete,,,,,,1,From Kick Off,Yong Lee,5608.0,Right Back,2,South Korea,791,['0c732fe5-d75a-4d84-a468-1e44540b18f1'],12,,,,,,,,,,,,,,,,,South Korea,791,00:00:12.680,Pass,
,,,,,,,,,,,1.08,,,,,,,,,,,,,,ed7925fe-3adb-492f-8b0c-f62b9fbdb234,20,,,"[80.0, 80.0]",7538,0,,,-0.95054686,,,,,,"[85.0, 73.0]",Low Pass,8.602325,,Jae-Sung Lee,5623.0,,,Throw-in,1,From Throw In,Yong Lee,5608.0,Right Back,3,South Korea,791,['5aabdd7d-6abc-4c6e-ba9e-762e63c8f434'],24,,,,,,,,,,,,,,,,,South Korea,791,00:00:24.693,Pass,
,,,,,,,,,,,1.0,,,,,,,,,,,,,,07484115-dfe2-49a0-b2da-ae031a86f2b9,24,,,"[86.0, 75.0]",7538,0,,,2.3561945,,,Left Foot,,,"[83.0, 78.0]",Ground Pass,4.2426405,,Yong Lee,5608.0,,,,1,From Throw In,Jae-Sung Lee,5623.0,Right Center Midfield,3,South Korea,791,['41f6521e-f382-4621-82f9-0565f83d9981'],27,,,,,,,,,,,,,,,,,South Korea,791,00:00:27.320,Pass,
,,,,,,,,,,,1.4,,,,,,,,,,,,,,331146df-4293-4e13-8843-5e86efe13146,27,,,"[75.0, 77.0]",7538,0,,,-3.1082716,,,Right Foot,,,"[45.0, 76.0]",Ground Pass,30.016663,,Hyun-Soo Jang,5606.0,,,,1,From Throw In,Yong Lee,5608.0,Right Back,3,South Korea,791,['3b8af0d4-68ff-4d67-81a1-c281e09408b3'],30,,,,,,,,,,,,,,,,,South Korea,791,00:00:30.453,Pass,
,,,,,,,,,,,2.16,,,,,,,,,,,,,,90e56ae3-216e-4a22-953e-147efeab86d6,30,,,"[42.0, 75.0]",7538,0,,,-1.6506263,,,Right Foot,,,"[38.0, 25.0]",Ground Pass,50.159744,,Young-Gwon Kim,5604.0,,True,,1,From Throw In,Hyun-Soo Jang,5606.0,Right Center Back,3,South Korea,791,['98f14d0d-b2af-4926-9ade-4943df5e004a'],33,,,,,,,,,,,,,,,,,South Korea,791,00:00:33.533,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,,,,,546d5315-3353-4acb-97d4-23e8c99f9168,33,,,"[49.0, 18.0]",7538,0,,,2.0552742,,,Left Foot,,,"[39.0, 37.0]",Ground Pass,21.470911,,Sung-Yeung Ki,3605.0,,,,1,From Throw In,Young-Gwon Kim,5604.0,Left Center Back,3,South Korea,791,['bfb580b2-a712-4721-9677-d7fc77e7ddf1'],40,,,,,,,,,,,,,,,,,South Korea,791,00:00:40.053,Pass,
,,,,,,,,,,,1.638,,,,,,,,,,,,,,a00c43cd-b306-4ee9-8ea8-64892f803187,36,,,"[45.0, 43.0]",7538,0,,,1.3667784,,,Right Foot,,,"[51.0, 72.0]",Ground Pass,29.614185,,Hyun-Soo Jang,5606.0,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Center Defensive Midfield,3,South Korea,791,['a01dde80-c446-4223-8019-6bf52ad24006'],44,,,,,,,,,,,,,,,,,South Korea,791,00:00:44.935,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,,,,ef82f294-a08a-4d03-b2df-61fc6410dc21,39,,,"[53.0, 72.0]",7538,0,,,0.4636476,,,Right Foot,,,"[65.0, 78.0]",Ground Pass,13.416408,,Yong Lee,5608.0,,,,1,From Throw In,Hyun-Soo Jang,5606.0,Right Center Back,3,South Korea,791,['03ea7abf-7775-4675-b65c-14289677bd00'],47,,,,,,,,,,,,,,,,,South Korea,791,00:00:47.892,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,,,,,c4523a1a-9eee-4d54-9aa8-40bc1754c9c3,43,,,"[56.0, 77.0]",7538,0,,,-3.0367157,,,Right Foot,,,"[37.0, 75.0]",Ground Pass,19.104973,,Hyun-Soo Jang,5606.0,,,,1,From Throw In,Yong Lee,5608.0,Right Back,3,South Korea,791,"['84fb0d56-e74e-4ebb-b141-f3e075aab3ca', 'a8962384-1e2d-4b79-8d59-b1d40dbed24d']",50,,,,,,,,,,,,,,,,,South Korea,791,00:00:50.893,Pass,True
,,,,,,,,,,,0.873,,,,,,,,,,,,,,dd36faa8-1818-4f06-a2ba-7277e42bc1de,46,,,"[32.0, 72.0]",7538,0,,,-1.7126933,,,Left Foot,,,"[30.0, 58.0]",Ground Pass,14.142136,,Sung-Yeung Ki,3605.0,,,,1,From Throw In,Hyun-Soo Jang,5606.0,Right Center Back,3,South Korea,791,['c1316e1d-3b9c-4e3c-a0ab-d9e9cea13798'],53,,,,,,,,,,,,,,,,,South Korea,791,00:00:53.460,Pass,
,,,,,,,,,,,0.92,,,,,,,,,,,,,,87fbba66-c2da-4810-a31d-7e30c0f543d1,50,,,"[30.0, 61.0]",7538,0,,,1.670465,,,Right Foot,,,"[29.0, 71.0]",Ground Pass,10.049875,,Hyun-Soo Jang,5606.0,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Center Defensive Midfield,3,South Korea,791,"['6cee03b9-111a-4a82-a985-ea41729c1e4a', 'ffbe8236-477a-4056-967d-cb077d09dbeb']",56,,,,,,,,,,,,,,,,,South Korea,791,00:00:56.173,Pass,True
,,,,,,,,,,,1.76,,,,,,,,,,,,,,34b19345-f4fa-484a-9d90-f2a77c8eacc7,53,,,"[29.0, 71.0]",7538,0,,,-2.2142975,,,Right Foot,,,"[8.0, 43.0]",Ground Pass,35.0,,Hyeon-Woo Jo,5619.0,,,,1,From Throw In,Hyun-Soo Jang,5606.0,Right Center Back,3,South Korea,791,['f01752db-c10c-4968-8820-3abde039836c'],57,,,,,,,,,,,,,,,,,South Korea,791,00:00:57.373,Pass,
,,,,,,,,,,,3.72,,,,,,,,,,,,,,1a98b6af-010e-40c9-968d-379cd038b786,57,,,"[8.0, 43.0]",7538,1,,,0.13800602,,,Left Foot,,,"[80.0, 53.0]",High Pass,72.691124,Incomplete,,,,,,1,From Throw In,Hyeon-Woo Jo,5619.0,Goalkeeper,3,South Korea,791,"['4e5e4a23-a9e3-4a30-be00-fa274b33b3f4', '71c5360c-3f21-4401-b484-c4726a564474']",0,,,,,,,,,,,,,,,,,South Korea,791,00:01:00.933,Pass,True
,,,,,,,,,,,2.346,,,,,,,,,,,,,,4e5e4a23-a9e3-4a30-be00-fa274b33b3f4,58,,,"[41.0, 28.0]",7538,1,,,0.19739556,,,Head,,,"[51.0, 30.0]",High Pass,10.198039,,Albin Ekdal,5624.0,,,Recovery,1,From Throw In,Ludwig Augustinsson,5621.0,Left Back,3,South Korea,791,"['1a98b6af-010e-40c9-968d-379cd038b786', '4065a536-57fe-4a98-80be-68c8b4bc795b']",4,,,,,,,,,,,,,,,,,Sweden,790,00:01:04.653,Pass,
,,,,,,,,,,,1.76,,,,,,,,,,,,,,9711857f-e3be-43e9-9adb-e6f5db1a8f33,61,,,"[56.0, 28.0]",7538,1,,True,0.0,,,,,,"[58.0, 28.0]",High Pass,2.0,Incomplete,Emil Peter Forsberg,5625.0,,,,1,From Throw In,Albin Ekdal,5624.0,Left Center Midfield,3,South Korea,791,"['33cbe713-cf42-45ca-9e77-a4428b42277b', '65877d78-554c-4618-911f-09f58695234b', 'a635f486-aacf-4b34-af0c-f94610de37f8']",7,,,,,,,,,,,,,,,,,Sweden,790,00:01:07.040,Pass,True
,,,,,,,,,,,1.573,,,,,,,,,,,,,,33cbe713-cf42-45ca-9e77-a4428b42277b,64,,,"[63.0, 53.0]",7538,1,,True,1.1441689,,,,,,"[68.0, 64.0]",Low Pass,12.083046,,Hee-Chan Hwang,5620.0,,,Recovery,1,From Throw In,Sung-Yeung Ki,3605.0,Center Defensive Midfield,3,South Korea,791,"['5b0f8998-f244-4cbc-a666-6913ac10411e', '93382cbe-f095-4d49-a41c-527108ac90e0', '9711857f-e3be-43e9-9adb-e6f5db1a8f33']",8,,,,,,,,,,,,,,,,,South Korea,791,00:01:08.800,Pass,True
,,,,,,,,,,,0.187,,,,,,,,,,,,,,e440001e-b674-4b87-8f15-026b13831d01,68,,,"[79.0, 58.0]",7538,1,,,-0.24497867,,,Right Foot,,,"[83.0, 57.0]",Ground Pass,4.1231055,Incomplete,Jae-Sung Lee,5623.0,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Right Wing,3,South Korea,791,"['4e37f570-2ff6-45ec-bdb4-801675368954', 'bc87ccbc-7072-4e55-b245-427df20a0909']",16,,,,,,,,,,,,,,,,,South Korea,791,00:01:16.893,Pass,
,,,,,,,,,,,0.76,,,,,,,,,,,,,,7e7318a3-6ea0-48c2-ad30-a226ea33ea5e,75,,,"[32.0, 27.0]",7538,1,,,-0.8960554,,,Right Foot,,,"[36.0, 22.0]",Ground Pass,6.4031243,,Albin Ekdal,5624.0,,,,1,From Throw In,Sebastian Larsson,5617.0,Right Center Midfield,3,South Korea,791,"['c381ca2f-5cb5-4059-b092-ff15070f2e31', 'c387ead8-7b2f-4c82-a861-5677357efaeb']",18,,,,,,,,,,,,,,,,,Sweden,790,00:01:18.733,Pass,True
,,,,,,,,,,,3.227,,,,,,,,,,,,,,7aec859d-8778-443f-b43c-01f51653994b,81,,,"[47.0, 22.0]",7538,1,,,0.6536359,,,Right Foot,,,"[94.0, 58.0]",High Pass,59.20304,Incomplete,Ola Toivonen,4417.0,,,Free Kick,1,From Free Kick,Andreas Granqvist,5607.0,Left Center Back,4,Sweden,790,"['07a33251-dc85-4a9d-91af-c2816b017e62', '54ce628d-5893-424b-8ea2-8e3e9edf6b74']",47,,,,,,,,,,,,,,,,,Sweden,790,00:01:47.773,Pass,
,,,,,,,,,,,1.213,,,,,,,,,,,,,,07a33251-dc85-4a9d-91af-c2816b017e62,84,,,"[27.0, 22.0]",7538,1,,True,-0.7419473,,,,,,"[39.0, 11.0]",Low Pass,16.27882,,Heung-Min Son,3083.0,,,Recovery,1,Regular Play,Sung-Yeung Ki,3605.0,Center Defensive Midfield,5,South Korea,791,"['5adfb7fb-70da-4b0f-b286-709aa6f605ce', '7aec859d-8778-443f-b43c-01f51653994b', '8156f434-e2f9-4802-b250-00c83afbe6b2']",51,,,,,,,,,,,,,,,,,South Korea,791,00:01:51.000,Pass,True
,,,,,,,,,,,1.56,,,,,,,,,,,,,,77101b45-8ec7-495c-bfd0-806a579e2feb,88,,,"[33.0, 18.0]",7538,1,,,-2.8430936,,,Right Foot,,,"[20.0, 14.0]",Ground Pass,13.601471,,Young-Gwon Kim,5604.0,,,,1,Regular Play,Heung-Min Son,3083.0,Left Wing,5,South Korea,791,['0ede0e51-0aea-4b3e-b65d-5382d55a8e92'],55,,,,,,,,,,,,,,,,,South Korea,791,00:01:55.333,Pass,
,,,,,,,,,,,2.666,,,,,,,,,,,,,,d3f4e112-b0e0-403c-a660-1dd7735edaf1,91,,,"[21.0, 13.0]",7538,1,,,-0.08865588,,,Left Foot,,,"[66.0, 9.0]",High Pass,45.17743,,Ja-Cheol Koo,5627.0,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,5,South Korea,791,['1e6fd04f-9ff1-41a8-8794-8dfd08edbc5f'],58,,,,,,,,,,,,,,,,,South Korea,791,00:01:58.253,Pass,
,,,,,,,,,,,2.2,,,,,,,,,,,,,,d890c8d5-fd2e-4d02-9cd5-7c8c946f3ab6,93,,,"[66.0, 9.0]",7538,2,,,0.0,,,Head,,,"[86.0, 9.0]",Low Pass,20.0,Incomplete,Shin-Wook Kim,5626.0,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Left Center Midfield,5,South Korea,791,"['97bfae78-5a3a-4f14-b8d0-08d8085bdab8', 'a7a0aa16-3cf2-4528-a3cf-316d5e95ae24']",0,,,,,,,,,,,,,,,,,South Korea,791,00:02:00.920,Pass,
,,,,,,,,,,,0.973,,,,,,,,,,,,,,a7a0aa16-3cf2-4528-a3cf-316d5e95ae24,95,,,"[35.0, 72.0]",7538,2,,,0.09065989,,,Right Foot,,,"[46.0, 73.0]",Low Pass,11.045361,,Sebastian Larsson,5617.0,,,Recovery,1,Regular Play,Pontus Jansson,4709.0,Right Center Back,6,Sweden,790,"['c8668657-99ba-4264-a614-cf30bc71f369', 'd890c8d5-fd2e-4d02-9cd5-7c8c946f3ab6']",3,,,,,,,,,,,,,,,,,Sweden,790,00:02:03.120,Pass,
,,,,,,,,,,,0.12,,,,,,,,,,,,,,8d91daf9-cea6-42af-9fd9-5c110440cb17,99,,,"[43.0, 76.0]",7538,2,,,0.5880026,,,Right Foot,,,"[46.0, 78.0]",High Pass,3.6055512,Incomplete,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Right Center Midfield,6,Sweden,790,"['046debcb-c002-4b36-8d7f-de4d93658bb6', 'd996105f-724e-4036-82d3-448d46172636']",5,,,,,,,,,,,,,,,,,Sweden,790,00:02:05.040,Pass,True
,,,,,,,,,,,2.653,,,,,,,,,,,,,,19e11b87-f9f1-4d11-baab-05377ecdb57e,101,,,"[47.0, 80.0]",7538,2,,,-2.7173982,,,,,,"[16.0, 66.0]",Low Pass,34.0147,,Robin Olsen,5622.0,,,Throw-in,1,From Throw In,Mikael Lustig,5612.0,Right Back,7,Sweden,790,['86b02450-2002-43d5-97fa-fabadf876153'],15,,,,,,,,,,,,,,,,,Sweden,790,00:02:15.640,Pass,
,,,,,,,,,,,3.386,,,,,,,,,,,,,,35aabca5-d1fc-4274-b51e-53daba6c13ac,104,,,"[28.0, 60.0]",7538,2,,,0.10409994,,,Right Foot,,,"[95.0, 67.0]",High Pass,67.36468,,Ola Toivonen,4417.0,,,,1,From Throw In,Robin Olsen,5622.0,Goalkeeper,7,Sweden,790,['b0a6443f-d510-4999-9484-3c9746a3c031'],30,,,,,,,,,,,,,,,,,Sweden,790,00:02:30.693,Pass,
,,,,,,,,,,,2.173,,,,,,,,,,,,,,d49a69e7-d0a0-4532-95dc-e80e944978a8,106,,,"[95.0, 67.0]",7538,2,,,0.058755822,,,Head,,,"[112.0, 68.0]",Low Pass,17.029387,Incomplete,Viktor Claesson,5613.0,,,,1,From Throw In,Ola Toivonen,4417.0,Left Center Forward,7,Sweden,790,"['1106f9a7-c2e7-41d4-bb69-ff514acfa7b8', '157c3af7-ad9a-4321-9262-f20f52c12205']",34,,,,,,,,,,,,,,,,,Sweden,790,00:02:34.160,Pass,
,,,,,,,,,,,3.546,,,,,,,,,,,,,,529f8aab-11e9-4268-b0d2-692df9e97a44,112,,,"[21.0, 18.0]",7538,3,,,-0.10727885,,,Right Foot,,,"[86.0, 11.0]",High Pass,65.37584,,Shin-Wook Kim,5626.0,,,Free Kick,1,From Free Kick,Hyeon-Woo Jo,5619.0,Goalkeeper,9,South Korea,791,['eaa509c8-38ea-4d23-8f54-05304594c22b'],7,,,,,,,,,,,,,,,,,South Korea,791,00:03:07.773,Pass,
,,,,,,,,,,,3.213,,,,,,,,,,,,,,0a785ba2-d14f-4037-bef8-04a1fecd3714,115,,,"[99.0, 18.0]",7538,3,,True,0.39479113,,,,,,"[111.0, 23.0]",Low Pass,13.0,Incomplete,Ja-Cheol Koo,5627.0,,,,1,From Free Kick,Shin-Wook Kim,5626.0,Center Forward,9,South Korea,791,"['50fdd3ed-e1bb-40f5-80e2-36446018cc6a', '850efa73-ff07-471a-bed6-461df58f3c58', 'e500205a-3d5c-4135-b355-44d354d5d8e6']",11,,,,,,,,,,,,,,,,,South Korea,791,00:03:11.320,Pass,True
,,,,,,,,,,,1.12,,,,,,,,,,,,,,17519611-6752-4e29-9a7c-279fe561e7bc,120,,,"[10.0, 55.0]",7538,3,,,-2.2142975,,,Right Foot,,,"[4.0, 47.0]",Ground Pass,10.0,,Robin Olsen,5622.0,,,,1,From Free Kick,Andreas Granqvist,5607.0,Left Center Back,9,South Korea,791,"['9f062ce2-f172-455f-b4a2-097d742981eb', 'ad37ad66-c3f3-4628-87f2-0ec8d1fb6780']",14,,,,,,,,,,,,,,,,,Sweden,790,00:03:14.933,Pass,True
,,,,,,,,,,,2.413,,,,,,,,,,,,,,7efb22c4-3e71-461e-b1e5-6fd716e6fb18,123,,,"[4.0, 47.0]",7538,3,,,0.016391974,,,Right Foot,,,"[65.0, 48.0]",High Pass,61.008198,Incomplete,Marcus Berg,11098.0,,,,1,From Free Kick,Robin Olsen,5622.0,Goalkeeper,9,South Korea,791,"['96bfc659-0f3b-4623-9b3e-81e91d930c2f', '9ae53c11-76f2-4df4-b930-9be4877b7501']",16,,,,,,,,,,,,,,,,,Sweden,790,00:03:16.320,Pass,
,,,,,,,,,,,1.227,,,,,,,,,,,,,,96bfc659-0f3b-4623-9b3e-81e91d930c2f,125,,,"[56.0, 33.0]",7538,3,,,0.16514868,,,Head,,,"[80.0, 37.0]",Low Pass,24.33105,Incomplete,,,,,Recovery,1,From Free Kick,Hyun-Soo Jang,5606.0,Right Center Back,9,South Korea,791,"['7efb22c4-3e71-461e-b1e5-6fd716e6fb18', '932a40c1-01c0-489b-90fb-86290eb01ebc']",18,,,,,,,,,,,,,,,,,South Korea,791,00:03:18.733,Pass,
,,,,,,,,,,,3.653,,,,,,,,,,,,,,932a40c1-01c0-489b-90fb-86290eb01ebc,126,,,"[41.0, 44.0]",7538,3,,,0.61253756,,,Head,,,"[78.0, 70.0]",Low Pass,45.221676,Incomplete,Viktor Claesson,5613.0,,,Recovery,1,From Free Kick,Sebastian Larsson,5617.0,Right Center Midfield,9,South Korea,791,"['2d5ee572-149c-49b3-97f4-ae9efa7e6c2e', '96bfc659-0f3b-4623-9b3e-81e91d930c2f', 'f53b3553-60d2-4a77-9cb4-b791137dff1f']",19,,,,,,,,,,,,,,,,,Sweden,790,00:03:19.960,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,,,,,f53b3553-60d2-4a77-9cb4-b791137dff1f,128,,,"[43.0, 11.0]",7538,3,,,2.4592762,,,Right Foot,,,"[27.0, 24.0]",Ground Pass,20.615528,,Young-Gwon Kim,5604.0,,,Recovery,1,From Free Kick,Joo-Ho Park,5609.0,Left Back,9,South Korea,791,"['4a14e976-ae97-4c9c-886c-53c14ea22d48', '932a40c1-01c0-489b-90fb-86290eb01ebc']",23,,,,,,,,,,,,,,,,,South Korea,791,00:03:23.613,Pass,
,,,,,,,,,,,1.519,,,,,,,,,,,,,,c45e7ca7-ea38-4d0f-a3b4-2df3a94be295,131,,,"[27.0, 37.0]",7538,3,,,1.6020361,,,Left Foot,,,"[26.0, 69.0]",Ground Pass,32.01562,,Hyun-Soo Jang,5606.0,,,,1,From Free Kick,Young-Gwon Kim,5604.0,Left Center Back,9,South Korea,791,['af809f38-7201-4804-a757-dfdd36162f33'],27,,,,,,,,,,,,,,,,,South Korea,791,00:03:27.973,Pass,
