50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.24,,,,,,,,,,,,d2afc990-cf39-49ee-b19e-09e237af9581,1456,,,"[119.0, 78.0]",7555,38,,,-2.9147937,,,Left Foot,,,,"[106.0, 75.0]",,Ground Pass,13.341664,,Juan Guillermo Cuadrado Bello,5689.0,,,Corner,1,From Corner,James David Rodríguez Rubio,5695.0,Left Wing,72,Colombia,769,['f843d5d6-d207-4066-bb8d-85f361007340'],56,,,,,,,,,,,,,,,,,Colombia,769,00:38:56.033,Pass,
,,,,,,,,,,,,,,2.079,,,,,,,,,,,,b87f5250-cfbc-427e-9eed-30e5ff871485,1459,,,"[107.0, 70.0]",7555,38,,,-2.2455373,,,Right Foot,,,,"[99.0, 60.0]",,Ground Pass,12.806249,,Juan Fernando Quintero Paniagua,5692.0,,,,1,From Corner,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,72,Colombia,769,['a3f0c7e9-9a8d-4f8b-93ef-1845d38044de'],58,,,,,,,,,,,,,,,,,Colombia,769,00:38:58.593,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,31a9049c-2fc2-4c88-9652-f97d39d04cea,1463,,,"[98.0, 56.0]",7555,39,,,0.34302393,,,Left Foot,,,,"[112.0, 61.0]",,Ground Pass,14.866069,,James David Rodríguez Rubio,5695.0,,,,1,From Corner,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,72,Colombia,769,"['628e550d-c9c5-4c27-97aa-c4a6475ac79a', '7023b8c1-3c01-4a14-9636-8d19753f9c1d']",0,,,,,,,,,,,,,,,,,Colombia,769,00:39:00.953,Pass,True
,,,,,,,,,,,,,,1.16,,,,,,,,,,,,c9c45428-7acc-4e9f-9ff8-fbb1d8bb289f,1466,,,"[111.0, 60.0]",7555,39,,,-1.2793396,433bc490-f59b-4b26-ae0b-e42d4588da34,,Left Foot,True,,,"[117.0, 40.0]",True,High Pass,20.880613,,Yerry Fernando Mina González,6196.0,,,,1,From Corner,James David Rodríguez Rubio,5695.0,Left Wing,72,Colombia,769,"['9449c3ee-d8e9-46f1-b4ff-13cc6ba7ba96', 'bd50fcb4-f6b0-4657-bcbc-cafa79773041']",2,,,,,,,,,,,,,,,,,Colombia,769,00:39:02.153,Pass,True
,,,,,,,,,,,,,,1.4,,,,,,,,,,,,eb856ba3-b5b0-4f01-a68a-bdfe01d0fc9f,1470,,,"[60.0, 40.0]",7555,40,,,-2.55359,,,Right Foot,,,,"[45.0, 30.0]",,Ground Pass,18.027756,,Grzegorz Krychowiak,3637.0,,,Kick Off,1,From Kick Off,Piotr Zieliński,5660.0,Right Wing,73,Poland,789,['fc6550f2-fc23-402f-9e13-e7a775a7b39c'],42,,,,,,,,,,,,,,,,,Poland,789,00:40:42.220,Pass,
,,,,,,,,,,,,,,3.013,,,,,,,,,,,,3e9babb1-5f71-41f5-9b98-a42199878914,1473,,,"[45.0, 33.0]",7555,40,,,0.7853982,,,Right Foot,,,,"[91.0, 79.0]",,High Pass,65.053825,Incomplete,Dawid Kownacki,5666.0,,True,,1,From Kick Off,Grzegorz Krychowiak,3637.0,Right Center Midfield,73,Poland,789,"['0d35cd26-1751-43d3-bb03-748e4e2be765', '4a44f277-aec5-4657-aa26-55580d205669']",45,,,,,,,,,,,,,,,,,Poland,789,00:40:45.260,Pass,
,,,,,,,,,,,,,,0.479,,,,,,,,,,,,0d35cd26-1751-43d3-bb03-748e4e2be765,1476,,,"[30.0, 2.0]",7555,40,,True,0.0,,,,,,,"[33.0, 2.0]",,High Pass,3.0,Out,,,,,Recovery,1,From Kick Off,Johan Andrés Mojica Palacio,5691.0,Left Back,73,Poland,789,"['3e9babb1-5f71-41f5-9b98-a42199878914', 'eec08656-747d-49be-add1-ae8888a95e07']",48,,,,,,,,,,,,,,,,,Colombia,769,00:40:48.273,Pass,True
,,,,,,,,,,,,,,1.24,,,,,,,,,,,,21978ea0-6e2e-4da9-9551-3624a3efa5b4,1477,,,"[86.0, 80.0]",7555,40,,,-2.2455373,,,,,,,"[82.0, 75.0]",,Low Pass,6.4031243,,Jacek Góralski,6195.0,,,Throw-in,1,From Throw In,Dawid Kownacki,5666.0,Left Wing,74,Poland,789,['d7ca568c-b643-412f-b1aa-2c807663ed4a'],52,,,,,,,,,,,,,,,,,Poland,789,00:40:52.940,Pass,
,,,,,,,,,,,,,,0.973,,,,,,,,,,,,4f14b760-451f-466d-93eb-b89186e4e8ea,1481,,,"[84.0, 75.0]",7555,40,,,-0.7853982,,,Right Foot,,,,"[90.0, 69.0]",,Ground Pass,8.485281,Incomplete,Dawid Kownacki,5666.0,,,,1,From Throw In,Jacek Góralski,6195.0,Left Center Midfield,74,Poland,789,"['089176c7-0dbf-494c-b3ce-3082848126b2', '820430f3-eba9-4723-af67-2b183c3e75d9', '916c7f7a-0734-4368-abd7-edb6bd77b278']",56,,,,,,,,,,,,,,,,,Poland,789,00:40:56.220,Pass,True
,,,,,,,,,,,,,,1.947,,,,,,,,,,,,129cdd00-8ce5-4af8-adc8-85f9e4c9e9c7,1486,,,"[34.0, 10.0]",7555,40,,,0.9272952,,,Right Foot,,,,"[46.0, 26.0]",,Ground Pass,20.0,Incomplete,Juan Fernando Quintero Paniagua,5692.0,,,,1,From Throw In,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,74,Poland,789,"['2fcbaabf-8f0a-41fb-be3e-a288fe51a647', 'acd4ce56-f612-428d-82b6-bcc66efb869c']",58,,,,,,,,,,,,,,,,,Colombia,769,00:40:58.073,Pass,
,,,,,,,,,,,,,,1.4,,,,,,,,,,,,acd4ce56-f612-428d-82b6-bcc66efb869c,1488,,,"[75.0, 55.0]",7555,41,,,0.551655,,,Right Foot,,,,"[88.0, 63.0]",,Ground Pass,15.264338,,Piotr Zieliński,5660.0,,,Recovery,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Center Midfield,74,Poland,789,"['129cdd00-8ce5-4af8-adc8-85f9e4c9e9c7', 'f3a93406-9d11-41b3-b54b-e7501ddea208']",0,,,,,,,,,,,,,,,,,Poland,789,00:41:00.020,Pass,
,,,,,,,,,,,,,,0.84,,,,,,,,,,,,3f01875a-7529-47d9-aee7-e12731c074b6,1490,,,"[88.0, 63.0]",7555,41,,,3.041924,,,Left Foot,,,,"[78.0, 64.0]",,Ground Pass,10.049875,,Jacek Góralski,6195.0,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Wing,74,Poland,789,['9bd01523-78ac-44fa-9954-61a65805f397'],1,,,,,,,,,,,,,,,,,Poland,789,00:41:01.420,Pass,
,,,,,,,,,,,,,,0.64,,,,,,,,,,,,39202172-91de-4679-bdfd-114eaa99182b,1494,,,"[78.0, 64.0]",7555,41,,,-0.09065989,,,Right Foot,,,,"[89.0, 63.0]",,Ground Pass,11.045361,,Piotr Zieliński,5660.0,,,,1,From Throw In,Jacek Góralski,6195.0,Left Center Midfield,74,Poland,789,"['23753067-a055-44ae-a59d-b8ac76ee3ac6', '5076f383-a2f0-4b97-bfb8-52128c1bf4bf']",2,,,,,,,,,,,,,,,,,Poland,789,00:41:02.900,Pass,True
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,b95b6508-1240-42c9-86b2-a8b3f0a1c1bb,1498,,,"[88.0, 61.0]",7555,41,,,-1.6295521,,,Right Foot,,,,"[87.0, 44.0]",,Ground Pass,17.029387,,Robert Lewandowski,5668.0,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Wing,74,Poland,789,"['35d3c8f2-37ff-4ba1-9b42-c068abd61abd', 'bd148c98-c7cf-41a4-b671-2fd1b2093e21']",4,,,,,,,,,,,,,,,,,Poland,789,00:41:04.860,Pass,True
,,,,,,,,,,,,,,1.76,,,,,,,,,,,,71ba47e2-bed1-4914-9018-b74212fb13f8,1503,,,"[86.0, 45.0]",7555,41,,,2.642246,,,Right Foot,,,,"[75.0, 51.0]",,Ground Pass,12.529964,,Grzegorz Krychowiak,3637.0,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,74,Poland,789,"['b8506783-840c-459a-84e3-a3d6c80f85bf', 'f78bcf80-a81f-48b7-86ba-ee06fa8e34c5']",8,,,,,,,,,,,,,,,,,Poland,789,00:41:08.260,Pass,True
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,f24f5f05-f52b-4e88-8927-021b2634b6a6,1505,,,"[75.0, 51.0]",7555,41,,,1.5337762,,,Right Foot,,,,"[76.0, 78.0]",,Ground Pass,27.018513,,Jacek Góralski,6195.0,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Center Midfield,74,Poland,789,['24398a77-528b-42c9-9437-0a5943c50b13'],10,,,,,,,,,,,,,,,,,Poland,789,00:41:10.020,Pass,
,,,,,,,,,,,,,,1.04,,,,,,,,,,,,1967a218-5789-40d3-8124-6bedf21c0e2a,1508,,,"[81.0, 77.0]",7555,41,,,-1.2068174,,,Right Foot,,,,"[89.0, 56.0]",,Ground Pass,22.472204,,Robert Lewandowski,5668.0,,,,1,From Throw In,Jacek Góralski,6195.0,Left Center Midfield,74,Poland,789,['40fc7c7c-8f72-45e9-8073-3be285c7753d'],12,,,,,,,,,,,,,,,,,Poland,789,00:41:12.740,Pass,
,,,,,,,,,,,,,,1.253,,,,,,,,,,,,f4bdf4e2-ac0e-4962-a9cd-1a4a3a3e958d,1511,,,"[89.0, 56.0]",7555,41,,,-0.60228735,,,Right Foot,,,,"[105.0, 45.0]",,High Pass,19.416489,Incomplete,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,74,Poland,789,['551bc1d5-6ced-4588-8cf2-083f5d06a650'],14,,,,,,,,,,,,,,,,,Poland,789,00:41:14.980,Pass,
,,,,,,,,,,,,,,0.76,,,,,,,,,,,,4c82eae1-db07-48d0-ba2a-e61bb4221cf4,1514,,,"[91.0, 30.0]",7555,41,,,-0.27829966,,,Right Foot,,,,"[98.0, 28.0]",,Ground Pass,7.28011,,Dawid Kownacki,5666.0,,,Recovery,1,From Throw In,Maciej Rybus,5672.0,Left Midfield,74,Poland,789,['6a6c914a-9add-43b0-af40-275886255fcc'],20,,,,,,,,,,,,,,,,,Poland,789,00:41:20.460,Pass,
,,,,,,,,,,,,,,1.64,,,,,,,,,,,,f19dc5d0-4fe3-4265-ab05-7fa2613a73a3,1522,,,"[25.0, 56.0]",7555,41,,,1.4659194,,,Right Foot,,,,"[27.0, 75.0]",,Ground Pass,19.104973,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,75,Colombia,769,['94948dc2-889c-4bb7-8ae8-05056de469da'],23,,,,,,,,,,,,,,,,,Colombia,769,00:41:23.993,Pass,
,,,,,,,,,,,,,,2.88,,,,,,,,,,,,2ce65887-63be-4e3a-b283-279488135b75,1525,,,"[29.0, 77.0]",7555,41,,,-0.2730087,,,Left Foot,,,,"[79.0, 63.0]",,High Pass,51.92302,,Radamel Falcao García Zárate,3445.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,75,Colombia,769,['73d0c748-d1dc-4f5d-91b9-8e3c2c311d8a'],26,,,,,,,,,,,,,,,,,Colombia,769,00:41:26.793,Pass,
,,,,,,,,,,,,,,1.519,,,,,,,,,,,,7bb87dfd-7b41-4636-bbda-ef8f2d6ab75d,1529,,,"[83.0, 78.0]",7555,41,,,-0.047583103,,,Right Foot,,,,"[104.0, 77.0]",,Ground Pass,21.023796,,Juan Guillermo Cuadrado Bello,5689.0,,,,1,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,75,Colombia,769,['9edba2bd-0ed3-4bb2-b24e-130f6d918e8b'],35,,,,,,,,,,,,,,,,,Colombia,769,00:41:35.913,Pass,
,,,,,,,,,,,,,,1.48,,,,,,,,,,,,cf5e2d37-268f-46e5-be67-229a3406e557,1532,,,"[107.0, 77.0]",7555,41,,,-2.5899377,,,Right Foot,,,,"[94.0, 69.0]",,Ground Pass,15.264338,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,75,Colombia,769,['6c7a66ab-bae3-41c9-86ef-270eb77dddde'],41,,,,,,,,,,,,,,,,,Colombia,769,00:41:41.833,Pass,
,,,,,,,,,,,,,,1.186,,,,,,,,,,,,3cbbcb84-e0ad-443e-b875-39df1ecb4c90,1535,,,"[93.0, 66.0]",7555,41,,,-2.158799,,,Left Foot,,,,"[83.0, 51.0]",,Low Pass,18.027756,,Wílmar Enrique Barrios Terán,5686.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,75,Colombia,769,['c1cdeab9-608a-49fc-8652-b92f3676293e'],44,,,,,,,,,,,,,,,,,Colombia,769,00:41:44.993,Pass,
,,,,,,,,,,,,,,2.16,,,,,,,,,,,,3bfbf223-e3f0-40e1-af76-0e11d52f043f,1538,,,"[83.0, 42.0]",7555,41,,,-1.6142472,,,Right Foot,,,,"[82.0, 19.0]",,Ground Pass,23.021729,,James David Rodríguez Rubio,5695.0,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['1a22dd81-fb9b-48dc-b15c-6848db7922cb'],47,,,,,,,,,,,,,,,,,Colombia,769,00:41:47.393,Pass,
,,,,,,,,,,,,,,1.4,,,,,,,,,,,,22481efc-952d-445a-aae3-419028e440a0,1541,,,"[82.0, 17.0]",7555,41,,,-0.7853982,,,Left Foot,,,,"[95.0, 4.0]",,Ground Pass,18.384777,,Johan Andrés Mojica Palacio,5691.0,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['46a2c11f-7724-42a7-a44c-685717987c69'],49,,,,,,,,,,,,,,,,,Colombia,769,00:41:49.833,Pass,
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,2ca5ab5f-5d8d-4901-9976-f5f78f7b8c55,1544,,,"[95.0, 4.0]",7555,41,,,2.782822,,,Left Foot,,,,"[87.0, 7.0]",,Ground Pass,8.5440035,,James David Rodríguez Rubio,5695.0,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,75,Colombia,769,['aec7f523-625e-4079-9360-e67ecaa525cb'],51,,,,,,,,,,,,,,,,,Colombia,769,00:41:51.593,Pass,
,,,,,,,,,,,,,,1.599,,,,,,,,,,,,2185a2eb-9e8d-4ebb-9d56-fe29879b2224,1547,,,"[86.0, 6.0]",7555,41,,,1.8622531,,,Left Foot,,,,"[80.0, 26.0]",,Ground Pass,20.880613,,Wílmar Enrique Barrios Terán,5686.0,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['5e6ac6a5-6093-4735-aef9-e29450cf120e'],55,,,,,,,,,,,,,,,,,Colombia,769,00:41:55.233,Pass,
,,,,,,,,,,,,,,0.44,,,,,,,,,,,,30eb82d6-baff-45b1-9d3b-e837f1a7f917,1550,,,"[77.0, 28.0]",7555,41,,,0.6435011,,,Left Foot,,,,"[81.0, 31.0]",,Ground Pass,5.0,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['c03032bd-f7dd-4b53-90e4-cf83779024b4'],58,,,,,,,,,,,,,,,,,Colombia,769,00:41:58.033,Pass,
,,,,,,,,,,,,,,0.72,,,,,,,,,,,,d89c5368-691e-4ad2-9cd1-9c0f6581b732,1552,,,"[79.0, 31.0]",7555,41,,,-1.5707964,,,Left Foot,,,,"[79.0, 18.0]",,Ground Pass,13.0,,Andrés Mateus Uribe Villa,6193.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,75,Colombia,769,['7ad94cc2-93ab-470e-9a57-a1a434d8d2ac'],58,,,,,,,,,,,,,,,,,Colombia,769,00:41:58.473,Pass,
,,,,,,,,,,,,,,0.48,,,,,,,,,,,,e225d0f3-11a7-45ba-af0f-97a47f1f90c7,1555,,,"[80.0, 22.0]",7555,42,,,2.7367008,,,Right Foot,,,,"[73.0, 25.0]",,Ground Pass,7.615773,,Wílmar Enrique Barrios Terán,5686.0,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,75,Colombia,769,['1a4022ae-ff6d-4c06-bc19-a6e7701cb9ed'],0,,,,,,,,,,,,,,,,,Colombia,769,00:42:00.153,Pass,
,,,,,,,,,,,,,,1.08,,,,,,,,,,,,ef363016-a61d-49a4-82b2-8a789acce734,1558,,,"[73.0, 23.0]",7555,42,,,-1.2341216,,,Right Foot,,,,"[80.0, 3.0]",,Ground Pass,21.189621,,James David Rodríguez Rubio,5695.0,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['95ddae7c-398b-442a-83db-2dd93529ec74'],0,,,,,,,,,,,,,,,,,Colombia,769,00:42:00.793,Pass,
,,,,,,,,,,,,,,0.68,,,,,,,,,,,,d099cc0a-8cc3-4bde-b3ea-3538783565f0,1561,,,"[76.0, 8.0]",7555,42,,,2.4980915,,,Left Foot,,,,"[72.0, 11.0]",,Ground Pass,5.0,,Andrés Mateus Uribe Villa,6193.0,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['0a74a74f-650f-4031-8be8-f157dee29524'],3,,,,,,,,,,,,,,,,,Colombia,769,00:42:03.553,Pass,
,,,,,,,,,,,,,,0.44,,,,,,,,,,,,bf79545a-45dd-4e08-b695-85a3ccae5c73,1564,,,"[73.0, 10.0]",7555,42,,,-0.9272952,,,Right Foot,,,,"[76.0, 6.0]",,Ground Pass,5.0,,James David Rodríguez Rubio,5695.0,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,75,Colombia,769,['dbdd797d-df05-4cb3-9edf-442c5283e72c'],4,,,,,,,,,,,,,,,,,Colombia,769,00:42:04.593,Pass,
,,,,,,,,,,,,,,0.88,,,,,,,,,,,,3c2419b1-da26-49b9-830b-0d7bb1c570ab,1567,,,"[76.0, 12.0]",7555,42,,,-1.7126933,,,Left Foot,,,,"[75.0, 5.0]",,Ground Pass,7.071068,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['28edc99a-4e96-4bbb-a13a-878c1e7d7156'],7,,,,,,,,,,,,,,,,,Colombia,769,00:42:07.953,Pass,
,,,,,,,,,,,,,,1.04,,,,,,,,,,,,5f63d0b6-546e-44f8-b242-d02d9933a1b3,1569,,,"[75.0, 8.0]",7555,42,,,2.9229238,,,Right Foot,,,,"[66.0, 10.0]",,Ground Pass,9.219544,,Andrés Mateus Uribe Villa,6193.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,75,Colombia,769,['4e7bebc4-326e-47ea-b4f2-b176009fc5be'],8,,,,,,,,,,,,,,,,,Colombia,769,00:42:08.833,Pass,
,,,,,,,,,,,,,,1.666,,,,,,,,,,,,cf118290-d50a-4280-a6c4-b2dc3557f2a6,1572,,,"[63.0, 14.0]",7555,42,,,1.9154437,,,Right Foot,,,,"[49.0, 53.0]",,Low Pass,41.4367,,Yerry Fernando Mina González,6196.0,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,75,Colombia,769,['e6105902-0570-4810-ad36-9012f999ca46'],11,,,,,,,,,,,,,,,,,Colombia,769,00:42:11.353,Pass,
,,,,,,,,,,,,,,1.359,,,,,,,,,,,,c045c653-926e-4bc8-9801-2b69afae62d5,1575,,,"[56.0, 60.0]",7555,42,,,0.6435011,,,Right Foot,,,,"[76.0, 75.0]",,Ground Pass,25.0,,Juan Guillermo Cuadrado Bello,5689.0,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['2f663209-805e-413d-8d35-1cfeb474b0e3'],15,,,,,,,,,,,,,,,,,Colombia,769,00:42:15.433,Pass,
,,,,,,,,,,,,,,2.083,,,,,,,,,,,,3182c28c-552f-4992-9b23-354eea7af335,1578,,,"[77.0, 77.0]",7555,42,,,-2.8555412,,,Right Foot,,,,"[60.0, 72.0]",,Ground Pass,17.720045,,Yerry Fernando Mina González,6196.0,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,75,Colombia,769,['99b84073-bb85-4b87-9d0e-e6ebed589103'],17,,,,,,,,,,,,,,,,,Colombia,769,00:42:17.750,Pass,
,,,,,,,,,,,,,,1.04,,,,,,,,,,,,c75e65e3-a43f-4fa2-9acb-6ba971dfd5b8,1581,,,"[61.0, 70.0]",7555,42,,,-1.0636978,,,Right Foot,,,,"[66.0, 61.0]",,Ground Pass,10.29563,,Wílmar Enrique Barrios Terán,5686.0,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['bf071949-d2fc-4612-a358-85991389efb8'],20,,,,,,,,,,,,,,,,,Colombia,769,00:42:20.792,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,e3ce9e10-64a6-4091-bb5f-14dd99ac4fc0,1584,,,"[64.0, 57.0]",7555,42,,,1.19029,,,Right Foot,,,,"[72.0, 77.0]",,Ground Pass,21.540659,,Santiago Arias Naranjo,5696.0,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['bc85ec57-d6e6-4633-9d43-bb214109b24a'],24,,,,,,,,,,,,,,,,,Colombia,769,00:42:24.833,Pass,
,,,,,,,,,,,,,,1.68,,,,,,,,,,,,22f28c2b-962f-4977-89f0-0b8162ddf084,1587,,,"[71.0, 76.0]",7555,42,,,-2.9147937,,,Right Foot,,,,"[58.0, 73.0]",,Ground Pass,13.341664,,Yerry Fernando Mina González,6196.0,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,75,Colombia,769,['d9e3328f-03bc-4000-9e3b-3b1be3b2621f'],27,,,,,,,,,,,,,,,,,Colombia,769,00:42:27.153,Pass,
,,,,,,,,,,,,,,1.639,,,,,,,,,,,,91f4489b-2de2-4c2c-b29e-86039bfda017,1590,,,"[57.0, 73.0]",7555,42,,,-1.9222411,,,Right Foot,,,,"[46.0, 43.0]",,Ground Pass,31.95309,,Davinson Sánchez Mina,3494.0,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['405d25bd-48f8-4e27-a4a0-37aae2e10d78'],29,,,,,,,,,,,,,,,,,Colombia,769,00:42:29.713,Pass,
,,,,,,,,,,,,,,2.066,,,,,,,,,,,,05f1cd8a-3579-4524-9ea0-0af04e4fc356,1593,,,"[47.0, 36.0]",7555,42,,,-1.120135,,,Right Foot,,,,"[62.0, 5.0]",,Ground Pass,34.43835,,James David Rodríguez Rubio,5695.0,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['adcfb6df-0958-45ac-afa9-2044edf9649e'],33,,,,,,,,,,,,,,,,,Colombia,769,00:42:33.153,Pass,
,,,,,,,,,,,,,,1.12,,,,,,,,,,,,df1964c0-7547-4964-9b46-0830e5592b7e,1596,,,"[62.0, 10.0]",7555,42,,,2.4592762,,,Left Foot,,,,"[46.0, 23.0]",,Ground Pass,20.615528,,Davinson Sánchez Mina,3494.0,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['1cb6ebdd-6669-421f-a1ca-69001dad571c'],36,,,,,,,,,,,,,,,,,Colombia,769,00:42:36.513,Pass,
,,,,,,,,,,,,,,1.88,,,,,,,,,,,,11b1bc5b-8481-4977-86d3-1c57ac90431f,1599,,,"[45.0, 23.0]",7555,42,,,1.5437759,,,Right Foot,,,,"[46.0, 60.0]",,Ground Pass,37.01351,,Yerry Fernando Mina González,6196.0,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['70208ea5-ab51-4461-a688-a98f2fdd0a83'],39,,,,,,,,,,,,,,,,,Colombia,769,00:42:39.273,Pass,
,,,,,,,,,,,,,,1.28,,,,,,,,,,,,e76442c7-f671-4f05-a7f4-2182543006d9,1602,,,"[46.0, 59.0]",7555,42,,,-1.959115,,,Right Foot,,,,"[37.0, 37.0]",,Ground Pass,23.769728,,Davinson Sánchez Mina,3494.0,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['ec834d19-9a38-483f-835c-f458a2a329f5'],43,,,,,,,,,,,,,,,,,Colombia,769,00:42:43.593,Pass,
,,,,,,,,,,,,,,0.923,,,,,,,,,,,,8b2ce3d2-238f-4ca1-a2d7-c07dfc9d2b03,1605,,,"[37.0, 35.0]",7555,42,,,0.8288491,,,Right Foot,,,,"[48.0, 47.0]",,Ground Pass,16.27882,,Wílmar Enrique Barrios Terán,5686.0,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['9eab8859-002b-4e4b-8fe7-32b63d63cb11'],46,,,,,,,,,,,,,,,,,Colombia,769,00:42:46.070,Pass,
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6bf64be7-d0c0-46fe-ace5-e983b443ee40,1608,,,"[48.0, 41.0]",7555,42,,,-1.9693187,,,Right Foot,,,,"[40.0, 22.0]",,Ground Pass,20.615528,,Davinson Sánchez Mina,3494.0,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['d7953e48-3577-48fc-b9bf-6576993fb777'],49,,,,,,,,,,,,,,,,,Colombia,769,00:42:49.513,Pass,
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4c99d944-816b-44c0-8db8-a5e6580b4328,1611,,,"[39.0, 23.0]",7555,42,,,1.5707964,,,Right Foot,,,,"[39.0, 51.0]",,Ground Pass,28.0,,Yerry Fernando Mina González,6196.0,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['706b3b86-378d-4173-b4d4-2e87242ab66d'],52,,,,,,,,,,,,,,,,,Colombia,769,00:42:52.873,Pass,
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3fdae79d-91d2-4230-8dd5-86c44cd13b06,1615,,,"[47.0, 48.0]",7555,42,,,-2.203545,,,Right Foot,,,,"[36.0, 33.0]",,Ground Pass,18.601076,,Davinson Sánchez Mina,3494.0,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,"['16ebee82-56fc-4c34-8808-52a95ca18782', '29ce4383-b0bd-4e81-b501-962007f4f5e4']",57,,,,,,,,,,,,,,,,,Colombia,769,00:42:57.673,Pass,True
