50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,5.450912,,,,,,,,,,9c2cd2c3-02de-4598-8447-9736364317ac,3283,,"[55.0, 78.0]",19783,84,,,,-0.30587888,,,Right Foot,,,,"[112.0, 60.0]",,High Pass,59.77458,Incomplete,,,,,,,,2,From Throw In,Megan Finnigan,18254.0,Right Back,169,Everton LFC,967,['d048b384-a68a-429c-a2e8-094b627df3f7'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:45.273,Pass,
,,,,,,,,,,,,1.834023,,,,,,,,,,a15d4e68-8d23-41b9-8f79-4198f17c10bb,3287,,"[17.0, 46.0]",19783,85,,,,0.95360494,,,Keeper Arm,,,,"[39.0, 77.0]",,High Pass,38.013157,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,170,Chelsea FCW,971,['89447927-9306-428e-bd9d-2291f730c5ee'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:00.073,Pass,
,,,,,,,,,,,,1.860595,,,,,,,,,,18afa5c2-b2a6-4929-b3f3-e523507e0247,3291,,"[45.0, 78.0]",19783,85,,,,3.1415927,,,Right Foot,,,,"[28.0, 78.0]",,Ground Pass,17.0,,Millie Bright,4642.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,170,Chelsea FCW,971,"['32ee8af8-92f9-4d07-99f3-70bd1fa739b3', 'c448f67a-8fb5-442b-a2ab-e8a45fdd14a1']",4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:04.836,Pass,True
,,,,,,,,,,,,1.220622,,,,,,,,,,85fd400c-b66a-432a-a90c-2b84e50e7b75,3294,,"[29.0, 78.0]",19783,85,,,,0.0,,,Left Foot,,,,"[43.0, 78.0]",,Ground Pass,14.0,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,170,Chelsea FCW,971,['ed9e1b4c-ea97-46d9-a6c3-85f68a5254c3'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:08.096,Pass,
,,,,,,,,,,,,1.561926,,,,,,,,,,41598d8a-70a7-4804-b356-e09aee1bfb4b,3297,,"[44.0, 78.0]",19783,85,,,,-2.003204,,,Right Foot,,,,"[38.0, 65.0]",,Ground Pass,14.3178215,,Sophie Louise Ingle,15549.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,170,Chelsea FCW,971,['e7c674a2-7edf-46b3-ad79-a63f73fd958c'],9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:09.557,Pass,
,,,,,,,,,,,,1.260177,,,,,,,,,,099b1eb0-a136-458c-9f45-c84130301af2,3301,,"[37.0, 60.0]",19783,85,,,,2.1293957,,,Left Foot,,,,"[27.0, 76.0]",,Ground Pass,18.867962,,Millie Bright,4642.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,170,Chelsea FCW,971,['106c36e9-7f80-4c70-bc60-8881f0d288ec'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:11.207,Pass,
,,,,,,,,,,,,0.881424,,,,,,,,,,2e762e75-a247-4c6a-8f80-afe8c92685b1,3304,,"[30.0, 76.0]",19783,85,,,,0.27829966,,,Right Foot,,,,"[37.0, 78.0]",,Ground Pass,7.28011,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,170,Chelsea FCW,971,['d4ee5073-479e-48e9-b905-16bc2cf549cd'],12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:12.497,Pass,
,,,,,,,,,,,,1.586538,,,,,,,,,,5acb7471-39c1-4786-b733-6f6f3753d42e,3307,,"[37.0, 78.0]",19783,85,,,,-2.7610862,,,Right Foot,,,,"[22.0, 72.0]",,Ground Pass,16.155495,,Millie Bright,4642.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,170,Chelsea FCW,971,['acee31fa-c8f1-4ce2-9451-c3c5b919caed'],13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:13.860,Pass,
,,,,,,,,,,,,1.4705,,,,,,,,,,f0423118-e4fb-42f2-9e8f-fece98461010,3310,,"[17.0, 66.0]",19783,85,,,,-2.485897,,,Left Foot,,,,"[4.0, 56.0]",,Ground Pass,16.40122,,Rut Hedvig Lindahl,4640.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,170,Chelsea FCW,971,['3bd68e31-f79b-43b2-a956-2a1917135b0b'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:16.441,Pass,
,,,,,,,,,,,,1.624514,,,,,,,,,,64c1ddbc-5b7b-49ff-b7cc-6fae134f4fe8,3313,,"[4.0, 56.0]",19783,85,,,,0.124354996,,,Right Foot,,,,"[28.0, 59.0]",,Ground Pass,24.186773,,Anita Amma Ankyewah Asante,4657.0,,,,,,2,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,170,Chelsea FCW,971,['b9ba8409-85af-4b6e-83f7-f7167e590e44'],18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:18.110,Pass,
,,,,,,,,,,,,1.746554,,,,,,,,,,0f87d2be-81b4-4dfe-b4f2-bda4bad9887d,3316,,"[29.0, 58.0]",19783,85,,,,1.4711276,,,Right Foot,,,,"[31.0, 78.0]",,Ground Pass,20.09975,,Millie Bright,4642.0,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Right Center Midfield,170,Chelsea FCW,971,['79836ee6-9ee1-432e-a1bd-f341132403ba'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:20.690,Pass,
,,,,,,,,,,,,2.028295,,,,,,,,,,22529c50-3ed4-4867-9ced-b9ea75fd581c,3320,,"[39.0, 77.0]",19783,85,,,,-0.61377007,,,Right Foot,,,,"[83.0, 46.0]",,High Pass,53.823788,Incomplete,Karen Julia Carney,15553.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,170,Chelsea FCW,971,"['33399484-b4a9-4716-9f13-17d0d60718ad', '4434ab38-cf8d-4ece-9f3a-56cd8b27b6ac']",24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:24.751,Pass,
,,,,,,,,,,,,2.096509,,,,,,,,,,dc800955-ffc7-4e4a-97b1-9a40c95e2ea9,3325,,"[13.0, 43.0]",19783,85,,,,-1.199905,,,Keeper Arm,,,,"[20.0, 25.0]",,Ground Pass,19.313208,,Gabrielle George,15575.0,,,,,,2,Regular Play,Kirstie Levell,15576.0,Goalkeeper,171,Everton LFC,967,['d47a9bd1-9f8f-463b-a962-06e18e2194f7'],32,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:32.726,Pass,
,,,,,,,,,,,,1.9843,,,,,,,,,,c4c2963d-5177-42ac-9ae5-9c3e73c4e683,3327,,"[20.0, 25.0]",19783,85,,,,2.4468544,,,Left Foot,,,,"[8.0, 35.0]",,Ground Pass,15.6205,,Kirstie Levell,15576.0,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,171,Everton LFC,967,['a5741fde-3b05-48b7-b972-45519364a65a'],34,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:34.823,Pass,
,,,,,,,,,,,,2.2347,,,,,,,,,,f3077e2e-3681-4a80-81d5-e3bdea676e35,3330,,"[8.0, 36.0]",19783,85,,,,-0.87605804,,,Right Foot,,,,"[33.0, 6.0]",,High Pass,39.051247,,Siri Worm,15572.0,,,,,,2,Regular Play,Kirstie Levell,15576.0,Goalkeeper,171,Everton LFC,967,['e6ad6a3e-c2b6-4943-8f01-22e138395bfe'],36,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:36.807,Pass,
,,,,,,,,,,,,2.306844,,,,,,,,,,3c354952-44be-459e-b503-5ba31e94fa40,3332,,"[31.0, 6.0]",19783,85,,,,-0.27094686,,,Right Foot,,,,"[49.0, 1.0]",,Low Pass,18.681541,Out,,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,171,Everton LFC,967,,39,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:39.042,Pass,
,,,,,,,,,,,,1.426739,,,,,,,,,,41fdc168-17a0-414b-9c7c-3b92cba8f60b,3334,,"[73.0, 80.0]",19783,86,,,,-1.8925469,,,,,,,"[70.0, 71.0]",,High Pass,9.486833,,Francesca Kirby,4641.0,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,172,Chelsea FCW,971,['acaf05d5-f59d-4909-990a-69a5e0ed1340'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:10.835,Pass,
,,,,,,,,,,,,2.21503,,,,,,,,,,8c91e955-e2cf-4a44-b8de-ae1a6af53a62,3337,,"[70.0, 72.0]",19783,86,,,,-1.8076451,,,Right Foot,,,,"[63.0, 43.0]",,Ground Pass,29.832869,,Magdalena Lilly Eriksson,4633.0,,,,,,2,From Throw In,Francesca Kirby,4641.0,Left Wing,172,Chelsea FCW,971,['4d0990c7-ca23-4c79-9486-07dcb6ea0219'],14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:14.854,Pass,
,,,,,,,,,,,,1.59673,,,,,,,,,,043a8f64-2f2a-4b90-ba0e-4543e884c131,3341,,"[64.0, 36.0]",19783,86,,,,-1.4968573,,,Left Foot,,,,"[66.0, 9.0]",,Ground Pass,27.073973,,Alexandra Riley,21062.0,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,172,Chelsea FCW,971,"['3d41cef0-4042-4b5e-8287-8c46c01253a1', 'e7b949fd-c523-4ec1-96dd-efcb4dbcea68']",17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:17.987,Pass,True
,,,,,,,,,,,,0.886366,,,,,,,,,,56d56c20-1b59-4bd3-8755-ad3728063084,3344,,"[65.0, 9.0]",19783,86,,,,0.7853982,,,Right Foot,,,,"[76.0, 20.0]",,Ground Pass,15.556349,,Karen Julia Carney,15553.0,,,,,,2,From Throw In,Alexandra Riley,21062.0,Left Back,172,Chelsea FCW,971,['1413d533-22f3-47f5-93e6-906552f420ca'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:20.881,Pass,
,,,,,,,,,,,,2.938562,,,,,,,,,,bceded56-be9b-4503-95a3-10fed1447fae,3350,,"[57.0, 67.0]",19783,86,,,,0.5247958,,,Right Foot,,,,"[76.0, 78.0]",,Ground Pass,21.954498,,Taylor Hinds,19687.0,,,,,,2,From Throw In,Simone Magill,15559.0,Left Center Midfield,172,Chelsea FCW,971,['31c72a0d-7455-4630-a260-74c5c2cc2494'],25,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:25.292,Pass,
,,,,,,,,,,,,1.015907,,,,,,,,,,4098531b-cd3b-41f2-b6ce-fe17e6971117,3358,,"[29.0, 3.0]",19783,86,,,,0.4048918,,True,Right Foot,,,,"[36.0, 6.0]",,Low Pass,7.615773,,Alexandra Riley,21062.0,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,172,Chelsea FCW,971,['f33d158b-f435-4ce5-81ba-03dfa8057e49'],31,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:31.104,Pass,
,,,,,,,,,,,,1.235159,,,,,,,,,,d52f2ff1-d512-412b-9026-07cf521ee571,3364,,"[71.0, 78.0]",19783,86,,,,-1.849096,,,Left Foot,,,,"[65.0, 57.0]",,Ground Pass,21.84033,,Angharad James,15577.0,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Right Center Midfield,173,Everton LFC,967,['598b822f-4bd6-4d68-95d0-786cb4579f41'],35,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:35.948,Pass,
,,,,,,,,,,,,1.631564,,,,,,,,,,d81e92ad-9832-435e-9a20-602729bf3365,3367,,"[63.0, 53.0]",19783,86,,,,-2.9996955,,,Right Foot,,,,"[56.0, 52.0]",,Ground Pass,7.071068,,Georgia Brougham,15574.0,,,,,,2,Regular Play,Angharad James,15577.0,Center Defensive Midfield,173,Everton LFC,967,['5ef5cd75-db23-48de-bc3a-2e8b00e26afd'],37,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:37.845,Pass,
,,,,,,,,,,,,1.559307,,,,,,,,,,1f75613d-0fee-4ad5-b0bd-8058fb096bfd,3370,,"[55.0, 51.0]",19783,86,,,,-2.0344439,,,Right Foot,,,,"[47.0, 35.0]",,Ground Pass,17.888544,,Gabrielle George,15575.0,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,173,Everton LFC,967,['1faf6a80-40df-4fa2-821c-dc2fb2e1c8ac'],40,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:40.512,Pass,
,,,,,,,,,,,,1.480653,,,,,,,,,,89b99b27-4460-49f6-bdf6-00f9f042c082,3373,,"[52.0, 41.0]",19783,86,,,,1.9655875,,,Left Foot,,,,"[47.0, 53.0]",,Ground Pass,13.0,,Georgia Brougham,15574.0,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,173,Everton LFC,967,['98f4b7d5-22d9-4fc9-8805-31437b6271ed'],43,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:43.761,Pass,
,,,,,,,,,,,,1.099973,,,,,,,,,,4d56f236-4920-49cd-b34d-09f346490c6d,3376,,"[51.0, 52.0]",19783,86,,,,-1.5083776,,,Right Foot,,,,"[52.0, 36.0]",,Ground Pass,16.03122,,Gabrielle George,15575.0,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,173,Everton LFC,967,['d7f3e416-5ab3-4723-bf14-0ff61135226b'],48,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:48.387,Pass,
,,,,,,,,,,,,1.825246,,,,,,,,,,ac2898eb-a1e5-41de-95db-0e895268ee35,3379,,"[70.0, 26.0]",19783,86,,,,-0.8803499,,,Right Foot,,,,"[89.0, 3.0]",,Ground Pass,29.832869,,Siri Worm,15572.0,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,173,Everton LFC,967,['de14e1cf-e485-45de-aefc-f64b1a49bb79'],55,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:55.001,Pass,
,,,,,,,,,,,,5.108823,,,,,,,,,,d77ce28e-0960-4fa0-8c28-5d13625f5a96,3383,,"[98.0, 4.0]",19783,86,,,,1.3225064,,,Left Foot,True,,,"[116.0, 75.0]",,Low Pass,73.24616,Incomplete,Taylor Hinds,19687.0,,True,,,,2,Regular Play,Siri Worm,15572.0,Left Back,173,Everton LFC,967,"['09fa7179-ff70-45ae-88b1-b73b39ec615c', '91cfa4f2-4a5a-4df0-a081-4b1d35f79cdc', 'eb760301-7bc2-4881-a01d-d52f29aa14e9']",58,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:58.126,Pass,True
,,,,,,,,,,,,1.299135,,,,,,,,,,83525cde-f8db-4f95-a430-6ad100d019dd,3387,,"[8.0, 1.0]",19783,87,,,,1.2277724,,,,,,,"[13.0, 15.0]",,High Pass,14.866069,,So-Yun Ji,4647.0,,,,,Throw-in,2,From Throw In,Alexandra Riley,21062.0,Left Back,174,Chelsea FCW,971,['925cff12-7a0b-4160-bbc0-bbc79b4da3f9'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:16.175,Pass,
,,,,,,,,,,,,1.1945,,,,,,,,,,134f279a-cbd6-4c16-8768-cd15d3cbf8c9,3390,,"[16.0, 16.0]",19783,87,,,,-0.49934673,,,Left Foot,,,,"[27.0, 10.0]",,High Pass,12.529964,Incomplete,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,174,Chelsea FCW,971,"['99d12fb7-2782-4e45-a6d3-3c5d5f032472', 'c5b5b147-e262-45b3-aac5-b7c0e6a5a27f']",17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:17.690,Pass,
,,,,,,,,,,,,1.3365,,,,,,,,,,c5b5b147-e262-45b3-aac5-b7c0e6a5a27f,3392,,"[94.0, 71.0]",19783,87,,,,0.39060703,,,Head,,,,"[111.0, 78.0]",,High Pass,18.384777,,Taylor Hinds,19687.0,,,,,Recovery,2,Regular Play,Inessa Kaagman,15579.0,Left Wing,175,Everton LFC,967,"['03cd1901-8db0-4fcb-aceb-b95c48de66d4', '134f279a-cbd6-4c16-8768-cd15d3cbf8c9']",18,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:18.885,Pass,
,,,,,,,,,,,,1.196516,,,,,,,,,,ca742ee9-b82c-4431-9b58-002f29543de2,3394,,"[111.0, 78.0]",19783,87,,,,-1.9756881,,,Head,,,,"[105.0, 64.0]",,High Pass,15.231546,Incomplete,,,,,,,,2,Regular Play,Taylor Hinds,19687.0,Right Wing,175,Everton LFC,967,['888b0e24-d371-4bfb-8d0e-d993c0349738'],20,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:20.221,Pass,
,,,,,,,,,,,,1.518054,,,,,,,,,,a385e157-0c11-4905-919c-fcf15e6d1611,3405,,"[10.0, 21.0]",19783,87,,,,-0.32175055,,,Left Foot,,,,"[34.0, 13.0]",,High Pass,25.298222,,Karen Julia Carney,15553.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,176,Chelsea FCW,971,['bcaf7573-2447-43e8-bb9a-f75a551a9abc'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:29.761,Pass,
,,,,,,,,,,,,1.256001,,,,,,,,,,a59422ac-ea21-4613-a8a5-2b14fdb5b849,3409,,"[34.0, 14.0]",19783,87,,,,-2.3561945,,,Right Foot,,,,"[24.0, 4.0]",,Low Pass,14.142136,,Alexandra Riley,21062.0,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Right Wing,176,Chelsea FCW,971,"['e05120b9-9f3b-42c8-9466-d7eef9868e7e', 'f6b586f0-5b42-4ae0-9a59-e5f6ed696bc0']",32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:32.318,Pass,True
,,,,,,,,,,,,3.984687,,,,,,,,,,36923d30-aabe-40ba-8a62-628f45e88a81,3412,,"[27.0, 3.0]",19783,87,,,,0.0,,,Left Foot,,,,"[82.0, 3.0]",,High Pass,55.0,Incomplete,Bethany England,15550.0,,,,,,2,Regular Play,Alexandra Riley,21062.0,Left Back,176,Chelsea FCW,971,"['243f8307-5e51-4bfc-b9d9-41812c832c7e', 'bebd0693-53ab-4664-9b50-cdacce9533d9']",33,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:33.922,Pass,
,,,,,,,,,,,,1.324333,,,,,,,,,,d176e5fa-de4a-46f8-b956-49e828e4b2f1,3419,,"[92.0, 1.0]",19783,87,,,,2.2455373,,,,,,,"[84.0, 11.0]",,High Pass,12.806249,,So-Yun Ji,4647.0,,,,,Throw-in,2,From Throw In,Bethany England,15550.0,Center Forward,177,Chelsea FCW,971,['3ef33929-5152-4542-8c99-a61eb116220a'],43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:43.997,Pass,
,,,,,,,,,,,,0.577408,,,,,,,,,,036f62af-fbb6-4263-a178-7b107aaaa3c4,3422,,"[84.0, 11.0]",19783,87,,,,-0.67474097,,,Right Foot,,,,"[94.0, 3.0]",,Ground Pass,12.806249,,Bethany England,15550.0,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,177,Chelsea FCW,971,['9a979fec-a0fe-4b82-8102-1545c534904b'],45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:45.508,Pass,
,,,,,,,,,,,,0.811491,,,,,,,,,,c8ee6e84-53f9-4474-94ad-13572c924994,3426,,"[95.0, 4.0]",19783,87,,,,0.0,,,Right Foot,,,,"[102.0, 4.0]",,Ground Pass,7.0,,Karen Julia Carney,15553.0,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,177,Chelsea FCW,971,"['9384211e-61ba-4333-81ab-c1c8dfdd1f28', 'cd5de565-1911-4c1f-a0e9-4e19f4791e88']",46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:46.740,Pass,True
,,,,,,,,,,,,3.627571,,,,,,,,,,a117a53d-4727-4c4b-8a67-0080828cb1ec,3432,,"[100.0, 5.0]",19783,87,,,,0.38050637,,,Right Foot,,,,"[120.0, 13.0]",,Ground Pass,21.540659,Out,Bethany England,15550.0,,,,,,2,From Throw In,Karen Julia Carney,15553.0,Right Wing,177,Chelsea FCW,971,['42b73e3a-a6ff-48d2-95f1-9b349f8650a6'],49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:49.802,Pass,
,,,,,,,,,,,,1.428748,,,,,,,,,,efca5536-e57d-4979-86bb-9dab3c48b4ba,3434,,"[6.0, 44.0]",19783,88,,,,1.1722739,,,Right Foot,,,,"[14.0, 63.0]",,Ground Pass,20.615528,,Megan Finnigan,18254.0,,,,,Goal Kick,2,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,178,Everton LFC,967,['408f622a-0424-4120-b3c8-b22eca6f90e3'],6,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:06.983,Pass,
,,,,,,,,,,,,0.8951,,,,,,,,,,812a3b7a-8deb-4556-8137-711520d19c3b,3438,,"[15.0, 64.0]",19783,88,,,,-0.32175055,,,Right Foot,,,,"[27.0, 60.0]",,Ground Pass,12.649111,,Angharad James,15577.0,,,,,,2,From Goal Kick,Megan Finnigan,18254.0,Right Back,178,Everton LFC,967,"['0a30769c-8b60-4018-a061-281b473063f0', 'b1142f44-ad20-4dab-9fd6-b18595a1f95d']",9,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:09.529,Pass,True
,,,,,,,,,,,,2.541315,,,,,,,,,,a14974d2-227d-4709-a922-bdc438bb72db,3441,,"[28.0, 58.0]",19783,88,,,,1.2793396,,,Right Foot,,,,"[34.0, 78.0]",,High Pass,20.880613,Out,,,,,,,,2,From Goal Kick,Angharad James,15577.0,Center Defensive Midfield,178,Everton LFC,967,['d30572e0-38a9-4fdc-af60-b58684bb7dd1'],10,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:10.424,Pass,True
,,,,,,,,,,,,1.391321,,,,,,,,,,602b2ba6-5cf0-4bcf-8af4-11f8a4765bb0,3442,,"[82.0, 1.0]",19783,88,,,,0.90975314,,,,,,,"[96.0, 19.0]",,High Pass,22.803509,,Bethany England,15550.0,,,,,Throw-in,2,From Throw In,Alexandra Riley,21062.0,Left Back,179,Chelsea FCW,971,['65986448-ce00-40c7-917c-5fa410ecc459'],23,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:23.574,Pass,
,,,,,,,,,,,,1.040822,,,,,,,,,,623c5008-d9e7-4780-89aa-7f1cc367dbc3,3445,,"[96.0, 20.0]",19783,88,,,,3.1415927,,,Other,,,,"[88.0, 20.0]",,Low Pass,8.0,,So-Yun Ji,4647.0,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,179,Chelsea FCW,971,['57877b2b-6873-40dc-aa0c-5f26646f23a9'],25,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:25.181,Pass,
,,,,,,,,,,,,1.60848,,,,,,,,,,130fd322-85be-4c3c-9627-b54da96d96a5,3448,,"[88.0, 20.0]",19783,88,,,,-0.6202495,,,Right Foot,,,,"[95.0, 15.0]",,Low Pass,8.602325,,Bethany England,15550.0,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,179,Chelsea FCW,971,['44430134-b78d-4bf6-a538-02b800bdf81c'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:26.584,Pass,
,,,,,,,,,,,,0.58229,,,,,,,,,,2ac9797f-912e-486d-bdb4-cc01107907b8,3451,,"[98.0, 17.0]",19783,88,,,,1.2998495,,,Right Foot,True,,,"[103.0, 35.0]",,Ground Pass,18.681541,,Francesca Kirby,4641.0,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,179,Chelsea FCW,971,['777a8847-1454-45fa-a0e2-f0eaee659cc5'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:28.378,Pass,
,,,,,,,,,,,,3.946291,,,,,,,,,,224d416d-80ef-438e-bef3-dd418f0d13a0,3458,,"[26.0, 10.0]",19783,88,,,,0.32175055,,,Left Foot,,,,"[56.0, 20.0]",,Ground Pass,31.622776,Incomplete,,,,,,,,2,From Throw In,Siri Worm,15572.0,Left Back,179,Chelsea FCW,971,"['3253c346-eb24-4934-a703-7cfab127e7bd', 'e098e897-e666-415b-8c8e-bec54972148a']",36,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:36.594,Pass,True
,,,,,,,,,,,,1.345661,,,,,,,,,,3253c346-eb24-4934-a703-7cfab127e7bd,3459,,"[65.0, 61.0]",19783,88,,,,-2.8430936,,,Left Foot,,,,"[52.0, 57.0]",,Ground Pass,13.601471,,Hannah Jayne Blundell,17275.0,,,,,Recovery,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,179,Chelsea FCW,971,"['224d416d-80ef-438e-bef3-dd418f0d13a0', 'ae2c46b2-ecfb-49e4-b8d1-5b009657a6b6']",40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:40.541,Pass,
,,,,,,,,,,,,2.92516,,,,,,,,,,6a1753a8-769d-4726-8a44-de7370c7b942,3463,,"[52.0, 78.0]",19783,88,,,,-2.6559706,,,Right Foot,,,,"[16.0, 59.0]",,Ground Pass,40.706264,,Rut Hedvig Lindahl,4640.0,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,179,Chelsea FCW,971,"['9faebca3-1412-42b5-9493-021354fda646', 'e1ad29d9-74f4-41f3-88d0-a4ba40a29d4e']",43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:43.700,Pass,True
,,,,,,,,,,,,1.485148,,,,,,,,,,35447820-cbf8-46da-9c85-2fb60b4fa02a,3466,,"[17.0, 45.0]",19783,88,,,,-1.199905,,,Right Foot,,,,"[24.0, 27.0]",,Ground Pass,19.313208,,Magdalena Lilly Eriksson,4633.0,,,,,,2,From Throw In,Rut Hedvig Lindahl,4640.0,Goalkeeper,179,Chelsea FCW,971,['cf5557ff-6599-4152-ba7b-a21c1cf406c7'],49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:49.765,Pass,
