50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.0,,,,,,,,,9b434a9a-ae12-4fbe-a051-2e2b23da00ef,1,,,,19763,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 37}, {'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]}",Birmingham City WFC,969,00:00:00.000,Starting XI,
,,,,,,,,,,,,0.0,,,,,,,,,e7702b1a-91fe-4182-a72a-33980fb98070,2,,,,19763,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,,0,,,,,,,,,,,,,,,,"{'formation': 32221, 'lineup': [{'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 12}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 17}, {'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,0.0,,,,,,,,,f1639676-fbcb-43b5-b790-8bd8f5c88e06,3,,,,19763,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,['a40d3afc-aabe-43a6-8373-0b0d1bac8b86'],0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,0.0,,,,,,,,,a40d3afc-aabe-43a6-8373-0b0d1bac8b86,4,,,,19763,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,['f1639676-fbcb-43b5-b790-8bd8f5c88e06'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,0.0,,,,,,,,,491410f4-503a-4b78-8501-fb3567bbb997,1682,,,,19763,45,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,96,West Ham United LFC,972,['4d7f4f87-2cc3-4700-9c3e-448c85ef06a9'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,0.0,,,,,,,,,4d7f4f87-2cc3-4700-9c3e-448c85ef06a9,1683,,,,19763,45,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,96,West Ham United LFC,972,['491410f4-503a-4b78-8501-fb3567bbb997'],0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,0.971401,,,,,,,,,e1b54b4c-e552-44b5-a8ce-d56b78d4c3cd,5,,,"[61.0, 41.0]",19763,0,,,3.009041,,,Right Foot,,,"[46.0, 43.0]",,Ground Pass,15.132746,,Hayley Ladd,19501.0,,,,,Kick Off,1,From Kick Off,Charlie Wellings,15563.0,Center Forward,2,Birmingham City WFC,969,['dbe4cdb1-7544-4399-8bee-909bb06fdd12'],0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.897,Pass,
,,,,,,,,,,,,1.422619,,,,,,,,,d04c6eaa-ba0d-4ee0-bb81-86361d8ad6e4,8,,,"[46.0, 42.0]",19763,0,,,-2.070143,,,Right Foot,,,"[40.0, 31.0]",,Ground Pass,12.529964,,Paige Williams,15567.0,,,,,,1,From Kick Off,Hayley Ladd,19501.0,Left Defensive Midfield,2,Birmingham City WFC,969,['43e30b32-b5b2-4427-b78c-a50d3b21edb0'],2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:02.628,Pass,
,,,,,,,,,,,,1.676938,,,,,,,,,9290cb0e-e6dd-4f79-b88c-5c9af9609112,11,,,"[40.0, 31.0]",19763,0,,,2.0344439,,,Left Foot,,,"[29.0, 53.0]",,Ground Pass,24.596748,,Aoife Mannion,19503.0,,,,,,1,From Kick Off,Paige Williams,15567.0,Left Back,2,Birmingham City WFC,969,['8647c156-a1dc-4096-855d-b74695d9b89e'],5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:05.644,Pass,
,,,,,,,,,,,,1.302919,,,,,,,,,697916eb-66b7-4fba-85e1-2691fab7eca5,14,,,"[36.0, 66.0]",19763,0,,,1.9195673,,,Left Foot,,,"[32.0, 77.0]",,Ground Pass,11.7046995,,Harriet Scott,19592.0,,,,,,1,From Kick Off,Aoife Mannion,19503.0,Right Center Back,2,Birmingham City WFC,969,['70c7b7e8-fd21-425a-b781-aef1ba3cb96f'],10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:10.001,Pass,
,,,,,,,,,,,,1.293085,,,,,,,,,2af7c10c-1145-4bea-af6c-3b273410c7f0,17,,,"[32.0, 77.0]",19763,0,,,-1.5182133,,,Right Foot,,,"[33.0, 58.0]",,Ground Pass,19.026299,,Chloe Arthur,10193.0,,,,,,1,From Kick Off,Harriet Scott,19592.0,Right Back,2,Birmingham City WFC,969,['5c1e538c-0a69-4ea6-a7c0-06392eb413b3'],13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:13.085,Pass,
,,,,,,,,,,,,1.447267,,,,,,,,,794470cd-9637-46c4-9981-ac6acb828733,20,,,"[33.0, 58.0]",19763,0,,,-1.6332152,,,Right Foot,,,"[32.0, 42.0]",,Ground Pass,16.03122,,Kerys Harrop,15569.0,,,,,,1,From Kick Off,Chloe Arthur,10193.0,Right Defensive Midfield,2,Birmingham City WFC,969,['1f92cb94-7372-4a7f-b9bd-6449da048387'],16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:16.090,Pass,
,,,,,,,,,,,,1.277335,,,,,,,,,19ab95b5-6df6-463a-be1f-a1928e7170d0,23,,,"[33.0, 42.0]",19763,0,,,-1.4121411,,,Left Foot,,,"[37.0, 17.0]",,Ground Pass,25.317978,,Paige Williams,15567.0,,,,,,1,From Kick Off,Kerys Harrop,15569.0,Left Center Back,2,Birmingham City WFC,969,['2a914ee4-857f-491a-b1d3-eee6c3dce54d'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:20.114,Pass,
,,,,,,,,,,,,1.251855,,,,,,,,,03dea9b7-5ef8-4e08-aecd-92834d7f9985,26,,,"[37.0, 17.0]",19763,0,,,1.9379702,,,Left Foot,,,"[32.0, 30.0]",,Ground Pass,13.928389,,Kerys Harrop,15569.0,,,,,,1,From Kick Off,Paige Williams,15567.0,Left Back,2,Birmingham City WFC,969,['c723eb76-8ace-4f87-96d8-742c94ebdcdb'],21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:21.431,Pass,
,,,,,,,,,,,,4.474846,,,,,,,,,91c6c302-b178-4ede-aa89-46ad8ecd2655,29,,,"[43.0, 33.0]",19763,0,,,0.5880026,,,Left Foot,,,"[88.0, 63.0]",,High Pass,54.08327,,Emma Follis,15557.0,,,,,,1,From Kick Off,Kerys Harrop,15569.0,Left Center Back,2,Birmingham City WFC,969,['ce7f2214-48bb-4d98-9d6b-a434beb59437'],25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:25.761,Pass,
,,,,,,,,,,,,0.775583,,,,,,,,,f2ae47c9-6910-4ce2-aae9-3c362e19f488,34,,,"[82.0, 69.0]",19763,0,,,-0.49394137,,,Left Foot,,,"[95.0, 62.0]",,Ground Pass,14.764823,,Sarah Emma Mayling,19500.0,,,,,,1,From Kick Off,Emma Follis,15557.0,Right Wing,2,Birmingham City WFC,969,['1b9b1bf4-6254-494c-b136-ede9fef85ca0'],36,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:36.110,Pass,
,,,,,,,,,,,,2.178705,,,,,,,,,04ee5d20-c21f-4bac-9cc8-4d5addb26e69,37,,,"[96.0, 61.0]",19763,0,,,0.11065722,,,Right Foot,,,"[105.0, 62.0]",,Ground Pass,9.055386,Pass Offside,Lucy Staniforth,15562.0,,,,,,1,From Kick Off,Sarah Emma Mayling,19500.0,Left Wing,2,Birmingham City WFC,969,['ef19cb84-9e69-4bb7-ab6e-4bff86e8e2b7'],38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:38.180,Pass,
,,,,,,,,,,,,1.7669,,,,,,,,,cc93d9d8-d921-4170-ba38-2918a9fcdb35,39,,,"[17.0, 22.0]",19763,1,,,-0.23860933,,,Right Foot,,,"[54.0, 13.0]",,High Pass,38.078865,Incomplete,Gilly Louise Scarlett Flaherty,18151.0,,,,,Free Kick,1,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,3,West Ham United LFC,972,"['3cc68f3f-ddec-4366-be2b-56166e9f45b8', 'e18110d1-77b8-4e9d-9aec-2ac310b8cde4']",14,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:14.860,Pass,
,,,,,,,,,,,,1.9,,,,,,,,,e18110d1-77b8-4e9d-9aec-2ac310b8cde4,41,,,"[67.0, 68.0]",19763,1,,,-2.3561945,,,Head,,,"[50.0, 51.0]",,High Pass,24.04163,,Kerys Harrop,15569.0,,,,,Recovery,1,Regular Play,Charlie Wellings,15563.0,Center Forward,4,Birmingham City WFC,969,"['7fd03f51-a205-432d-a0a1-26a1f908e677', 'cc93d9d8-d921-4170-ba38-2918a9fcdb35']",16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:16.627,Pass,
,,,,,,,,,,,,1.677144,,,,,,,,,79dc58d0-ef6d-458b-8f2f-6bf228c74231,44,,,"[50.0, 51.0]",19763,1,,True,0.14189705,,,,,,"[57.0, 52.0]",,High Pass,7.071068,,Sarah Emma Mayling,19500.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,4,Birmingham City WFC,969,"['3a8346f6-83df-4412-afbb-7cbe522cbec7', '77bce7a5-7fdb-41e3-ba52-5c00796db155']",19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:19.281,Pass,True
,,,,,,,,,,,,1.390135,,,,,,,,,1bf798f1-ebbc-41a6-a96e-e649dec7338b,48,,,"[56.0, 49.0]",19763,1,,,1.022247,,,Right Foot,,,"[67.0, 67.0]",,Ground Pass,21.095022,Incomplete,Emma Follis,15557.0,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Left Wing,4,Birmingham City WFC,969,"['a423df96-cb46-4cfe-8822-2894cd953554', 'ee1d5c1a-9b21-4765-83a6-ff47ed496361']",23,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:23.657,Pass,
,,,,,,,,,,,,2.188757,,,,,,,,,25c8d0a8-0586-464f-9e05-f8b2dfb23284,52,,,"[26.0, 73.0]",19763,1,,,-2.5308666,,,Right Foot,,,"[6.0, 59.0]",,Ground Pass,24.41311,,Ann-Katrin Berger,15560.0,,,,,Recovery,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,4,Birmingham City WFC,969,"['11989bad-6e10-48f6-9bbd-11556757a94d', 'f970a66a-b6ff-4253-b8ed-e7fa790922d3']",29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:29.932,Pass,True
,,,,,,,,,,,,2.448245,,,,,,,,,62510da5-9c19-48a2-84bc-abb2e18c4be9,55,,,"[6.0, 59.0]",19763,1,,,-0.68052125,,,Right Foot,,,"[27.0, 42.0]",,Ground Pass,27.018513,,Kerys Harrop,15569.0,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,4,Birmingham City WFC,969,['5734831a-4dbd-4da7-96bf-ab1c89c26d49'],34,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:34.219,Pass,
,,,,,,,,,,,,1.739101,,,,,,,,,501e0810-3caf-429f-a092-2db3550e9f98,58,,,"[45.0, 34.0]",19763,1,,,-1.5291537,,,Right Foot,,,"[46.0, 10.0]",,Ground Pass,24.020824,,Paige Williams,15567.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,4,Birmingham City WFC,969,['241cba58-1b4a-4062-b9e4-d76d6b642a83'],40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:40.103,Pass,
,,,,,,,,,,,,2.035369,,,,,,,,,a380526a-ec34-4335-83bc-da11116e6ba8,62,,,"[46.0, 10.0]",19763,1,,,-0.19739556,,,Left Foot,,,"[91.0, 1.0]",,High Pass,45.891174,Out,Charlie Wellings,15563.0,,,,,,1,Regular Play,Paige Williams,15567.0,Left Back,4,Birmingham City WFC,969,"['48c61be0-6ba7-4e4f-aaac-ed408c4c711c', 'e692dc0a-be76-4a7f-bb3b-8a200ce45c61']",43,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:43.062,Pass,True
