50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,004548e5-840e-47bb-ba2f-4fecaeb6e08b,1,,,,19771,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 29}, {'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 37}, {'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Birmingham City WFC,969,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ca5bd131-9f3e-456e-8361-7e608e2c0973,2,,,,19771,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,,0,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 15711, 'name': 'Amber Gaylor'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 4}, {'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Yeovil Town LFC,970,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c7c0dfe-609e-4682-a9db-92ad0f1af05c,3,,,,19771,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,['9f39886a-eb69-47d6-aa2b-f44abe3323b7'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f39886a-eb69-47d6-aa2b-f44abe3323b7,4,,,,19771,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,['6c7c0dfe-609e-4682-a9db-92ad0f1af05c'],0,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce47e4dd-485e-459b-8605-e13860ef4998,1711,,,,19771,45,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,84,Birmingham City WFC,969,['f5adad2d-b9c8-4a20-ae57-5ec72956b0db'],0,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f5adad2d-b9c8-4a20-ae57-5ec72956b0db,1712,,,,19771,45,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,84,Birmingham City WFC,969,['ce47e4dd-485e-459b-8605-e13860ef4998'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,,1.065665,,,,,,,,,,,,,282b70d2-6706-467c-bd97-fe0affac62b1,5,,,"[61.0, 41.0]",19771,0,,-2.8753407,,,Right Foot,,,,"[50.0, 38.0]",,Ground Pass,11.401754,,,Hayley Ladd,19501.0,,,,,Kick Off,1,From Kick Off,Lucy Quinn,15564.0,Center Forward,2,Birmingham City WFC,969,['a5134e39-3e9c-4b9f-ad8b-9a013b4902c2'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.293,Pass,
,,,,,,,,,,,,,1.949203,,,,,,,,,,,,,01fff4b3-8b5f-4114-a5bd-4e603df797d7,8,,,"[49.0, 35.0]",19771,0,,-2.4087775,,,Right Foot,,,,"[39.0, 26.0]",,Ground Pass,13.453624,,,Paige Williams,15567.0,,,,,,1,From Kick Off,Hayley Ladd,19501.0,Right Defensive Midfield,2,Birmingham City WFC,969,['9190e09a-31a6-43f2-9428-a1e22ef5e698'],2,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:02.240,Pass,
,,,,,,,,,,,,,1.503585,,,,,,,,,,,,,3ba2233d-a9c0-4a0c-a17e-6fab3fcf013b,12,,,"[38.0, 27.0]",19771,0,,-0.09966865,,,Left Foot,,,,"[58.0, 25.0]",,Ground Pass,20.09975,,,Lucy Staniforth,15562.0,,,,,,1,From Kick Off,Paige Williams,15567.0,Left Back,2,Birmingham City WFC,969,['40900f92-b318-4a3e-b0a4-a83196a701eb'],4,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:04.420,Pass,
,,,,,,,,,,,,,1.213794,,,,,,,,,,,,,7c6d4827-4113-4677-a71e-b0e77ef1bc7a,15,,,"[117.0, 22.0]",19771,0,,1.8313987,,,Left Foot,True,True,,"[113.0, 37.0]",,Ground Pass,15.524175,,Incomplete,Lucy Quinn,15564.0,,,,,,1,From Kick Off,Lucy Staniforth,15562.0,Left Defensive Midfield,2,Birmingham City WFC,969,"['8c7af59b-146e-4c1b-8ac8-77c4fb220fd7', 'c1e3ace9-ff5d-4855-b2c2-c58a09feb915']",12,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:12.984,Pass,
