bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.0,,,,,,,,,,,,90c7015a-d3d7-442a-a983-063fd31cd493,1,,,,19742,0,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Yeovil Town LFC,970,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 15711, 'name': 'Amber Gaylor'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 19775, 'name': 'Shannon Albuery'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 29}]}",Yeovil Town LFC,970,00:00:00.000,Starting XI,
,,,,,,,,,,,0.0,,,,,,,,,,,,6e8c5efb-b6f2-4259-90fa-90eafa7739fb,2,,,,19742,0,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Yeovil Town LFC,970,,0,,,,,,,,,,,,,,,,"{'formation': 41221, 'lineup': [{'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 7}, {'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 16390, 'name': 'Juliette Kemppi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Bristol City WFC,973,00:00:00.000,Starting XI,
,,,,,,,,,,,0.0,,,,,,,,,,,,7baeadd3-141e-4205-90b4-eab43ecffb28,3,,,,19742,0,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Yeovil Town LFC,970,['c63ce7bd-325d-4b43-9448-b4a7d7930f9a'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:00.000,Half Start,
,,,,,,,,,,,0.0,,,,,,,,,,,,c63ce7bd-325d-4b43-9448-b4a7d7930f9a,4,,,,19742,0,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Yeovil Town LFC,970,['7baeadd3-141e-4205-90b4-eab43ecffb28'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:00.000,Half Start,
,,,,,,,,,,,0.0,,,,,,,,,,,,7658532f-d920-40da-ad45-7ed2d52cda1f,1429,,,,19742,45,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,106,Bristol City WFC,973,['d11c44d7-9c32-450c-88d4-a87c59e29adf'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:00.000,Half Start,
,,,,,,,,,,,0.0,,,,,,,,,,,,d11c44d7-9c32-450c-88d4-a87c59e29adf,1430,,,,19742,45,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,106,Bristol City WFC,973,['7658532f-d920-40da-ad45-7ed2d52cda1f'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:00.000,Half Start,
,,,,,,,,,,,1.2502,,,,,,,,,,,,0d65d531-0885-4b80-9bef-0e2b476616f3,5,,,"[61.0, 41.0]",19742,0,,,3.0584514,,Right Foot,,,"[49.0, 42.0]",,Ground Pass,12.0415945,,Carla Humphrey,16384.0,,,,,Kick Off,1,From Kick Off,Juliette Kemppi,16390.0,Center Forward,2,Bristol City WFC,973,['0965796e-c511-4f4f-b717-64bc88a2a350'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:00.794,Pass,
,,,,,,,,,,,2.919052,,,,,,,,,,,,8dba416f-787a-4a4b-930c-ab20f4b30f33,8,,,"[51.0, 41.0]",19742,0,,,-1.7475052,,Right Foot,,,"[46.0, 13.0]",,Ground Pass,28.442924,,Poppy Pattinson,17274.0,,,,,,1,From Kick Off,Carla Humphrey,16384.0,Right Center Midfield,2,Bristol City WFC,973,['ee9e8f47-0c6a-4e99-8bc1-835d74a4b5a2'],2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:02.481,Pass,
,,,,,,,,,,,1.176254,,,,,,,,,,,,fa82e771-ee94-4608-b13b-72757cc69c0a,12,,,"[47.0, 15.0]",19742,0,,,-0.8329813,,Right Foot,,,"[57.0, 4.0]",,Ground Pass,14.866069,,Ella Rutherford,16388.0,,,,,,1,From Kick Off,Poppy Pattinson,17274.0,Left Back,2,Bristol City WFC,973,['01d87a09-be50-4c56-8283-53ccb1488999'],6,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:06.052,Pass,
,,,,,,,,,,,1.410711,,,,,,,,,,,,2a5fa3af-5286-4cf9-a41b-d50d787e7239,17,,,"[67.0, 80.0]",19742,0,,,-1.815775,,,,,"[63.0, 64.0]",,Low Pass,16.492422,,Georgia Evans,15707.0,,,,,Throw-in,1,From Throw In,Amy Goddard,15708.0,Right Back,3,Yeovil Town LFC,970,['6ef4720e-5b98-4c0e-9991-2364c074fe88'],13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:13.254,Pass,
