50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.0,,,,,,,,,,,5039875c-ea00-4e0f-9a3e-523baa722261,1,,,19734,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton LFC,967,,0,,,,,,,,,,,,,,,,,"{'formation': 5221, 'lineup': [{'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 19687, 'name': 'Taylor Hinds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 15558, 'name': 'Dominique Bruinenberg'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Everton LFC,967,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,4b7a8d6c-eb15-478d-b9f0-7fff6015d83e,2,,,19734,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton LFC,967,,0,,,,,,,,,,,,,,,,,"{'formation': 41221, 'lineup': [{'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 16379, 'name': 'Jodie Brett'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Brighton & Hove Albion WFC,965,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,3f5da7e1-7e10-486d-a196-b98995d7cc0d,3,,,19734,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton LFC,967,['609519b4-791b-42a3-a31d-bd3212eeda7b'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,609519b4-791b-42a3-a31d-bd3212eeda7b,4,,,19734,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton LFC,967,['3f5da7e1-7e10-486d-a196-b98995d7cc0d'],0,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,587a84a7-0dd2-4ff7-be6a-c3be328ddc78,2066,,,19734,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,101,Brighton & Hove Albion WFC,965,['91f10045-2a6c-414d-8ec5-c70382e59046'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,91f10045-2a6c-414d-8ec5-c70382e59046,2067,,,19734,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,101,Brighton & Hove Albion WFC,965,['587a84a7-0dd2-4ff7-be6a-c3be328ddc78'],0,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.71731,,,,,,,,,,,c3ad7708-e7cb-4044-b467-0b96ffdedb8f,5,,"[61.0, 41.0]",19734,0,,,,-2.7367008,,,Right Foot,,,"[47.0, 35.0]",,Ground Pass,15.231546,,Danielle Buet,20034.0,,,,,Kick Off,1,From Kick Off,Iniabasi Anefiok Umotong,16378.0,Center Forward,2,Brighton & Hove Albion WFC,965,['15c26edd-c6d1-4d65-90d9-da2953430492'],0,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.327,Pass,
,,,,,,,,,,,,,1.966484,,,,,,,,,,,350acf9d-a8d6-4ddc-baf9-4a5e92f4f3b4,9,,"[48.0, 44.0]",19734,0,,,,2.1421337,,,Right Foot,,,"[39.0, 58.0]",,Ground Pass,16.643316,,Laura Rafferty,16394.0,,,,,,1,From Kick Off,Danielle Buet,20034.0,Center Defensive Midfield,2,Brighton & Hove Albion WFC,965,"['b4142778-315f-468f-a6c4-23d183b74fa4', 'ca852aec-9b20-44cc-bd8e-58b59ea5a88b']",2,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:02.205,Pass,True
,,,,,,,,,,,,,0.964043,,,,,,,,,,,355dd7a0-6759-4e85-b4ab-eee8f0d6b4c7,12,,"[39.0, 67.0]",19734,0,,,,0.8850668,,,Right Foot,,,"[48.0, 78.0]",,Ground Pass,14.21267,,Kirsty Barton,19414.0,,,,,,1,From Kick Off,Laura Rafferty,16394.0,Right Center Back,2,Brighton & Hove Albion WFC,965,['8d9c9980-fc88-4b4b-8072-ddcbfd666af4'],5,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:05.950,Pass,
,,,,,,,,,,,,,0.821856,,,,,,,,,,,d731ceb1-34b8-409f-a3a7-175d8e119d00,16,,"[52.0, 79.0]",19734,0,,,,-0.08314123,,,Right Foot,,,"[64.0, 78.0]",,Ground Pass,12.0415945,,Kate Natkiel,16399.0,,,,,,1,From Kick Off,Kirsty Barton,19414.0,Right Back,2,Brighton & Hove Albion WFC,965,['f514a00c-7294-4534-94e2-363c82e5921f'],7,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:07.754,Pass,
