ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,1.36968,,,,,,,,,,,531ef0a7-d550-4c7f-a6a7-cb51de7ca686,19,,,"[58.0, 48.0]",19715,0,,,1.1071488,,,Right Foot,,"[71.0, 74.0]",Ground Pass,29.068884,,Bethan Roe,20035.0,,,,1,Regular Play,Chloe Peplow,16397.0,Left Defensive Midfield,4,Brighton & Hove Albion WFC,965,['3a8885a7-495b-4e2d-a0fd-0352509ce448'],14,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:14.995,Pass,
,,,,,,,,2.173882,,,,,,,,,,,25848796-3743-483b-9827-e1845d4aa69d,23,,,"[73.0, 75.0]",19715,0,,,0.03029376,,,Right Foot,,"[106.0, 76.0]",High Pass,33.01515,,Kate Natkiel,16399.0,,,,1,Regular Play,Bethan Roe,20035.0,Right Back,4,Brighton & Hove Albion WFC,965,"['d0fe3998-9ae9-44a1-b755-16ffea8d1bbd', 'd9445f87-8680-4304-9d08-9658ecec6c90']",17,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:17.669,Pass,True
,,,,,,,,1.2412,,,,,,,,,,,bb179779-3361-4352-bc42-93e7108d6490,27,,,"[102.0, 76.0]",19715,0,,,-2.2455373,,,Right Foot,,"[98.0, 71.0]",Ground Pass,6.4031243,,Danielle Buet,20034.0,,,,1,Regular Play,Kate Natkiel,16399.0,Right Wing,4,Brighton & Hove Albion WFC,965,['66ab6e64-b5ff-4c3b-b89f-93ed342e99ac'],22,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:22.394,Pass,
,,,,,,,,3.4062,,,,,,,,,,,6bf1fde3-e3de-4c27-be3a-c5bf224fe00a,30,,,"[99.0, 71.0]",19715,0,,,0.0,,,Right Foot,,"[120.0, 71.0]",Ground Pass,21.0,Out,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Defensive Midfield,4,Brighton & Hove Albion WFC,965,,23,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:23.654,Pass,
,,,,,,,,3.1924,,,,,,,,,,,43b8d7cc-2ae1-4dec-bd8c-a73aa067a2e3,31,,,"[6.0, 40.0]",19715,0,,,-0.44237423,,,Right Foot,,"[63.0, 13.0]",High Pass,63.07139,Incomplete,Lucy Hope,16386.0,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,5,Bristol City WFC,973,"['3c95c362-c268-4c96-b02d-72a496ea0a2d', 'c240217d-370c-4ad2-9dd7-f74b98a1f8e9']",55,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:55.210,Pass,
,,,,,,,,1.462644,,,,,,,,,,,c240217d-370c-4ad2-9dd7-f74b98a1f8e9,33,,,"[58.0, 67.0]",19715,0,,,0.43240777,,,Head,,"[71.0, 73.0]",Low Pass,14.3178215,,Kate Natkiel,16399.0,,,Recovery,1,Regular Play,Danielle Buet,20034.0,Right Defensive Midfield,6,Brighton & Hove Albion WFC,965,"['43b8d7cc-2ae1-4dec-bd8c-a73aa067a2e3', 'ba7c64b9-9d37-477f-86d9-b647a0f6184e']",58,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:58.402,Pass,
,,,,,,,,0.4356,,,,,,,,,,,80167dcf-a028-4c86-85dd-b98247dfc884,37,,,"[70.0, 75.0]",19715,1,,,-2.3561945,,,Left Foot,,"[65.0, 70.0]",Ground Pass,7.071068,,Danielle Buet,20034.0,,,,1,Regular Play,Kate Natkiel,16399.0,Right Wing,6,Brighton & Hove Albion WFC,965,"['9053ed84-285f-4722-9ffb-27f4ebe0e6e6', 'bc21bdc3-66db-45a5-9f70-c5fe63c5af36']",0,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:00.504,Pass,True
,,,,,,,,2.629551,,,,,,,,,,,0ab29687-2a25-4ce0-b195-2d6065b7fdba,40,,,"[65.0, 67.0]",19715,1,,,0.08314123,,,Right Foot,,"[89.0, 69.0]",Ground Pass,24.083189,,Aileen Whelan,16374.0,,,,1,Regular Play,Danielle Buet,20034.0,Right Defensive Midfield,6,Brighton & Hove Albion WFC,965,['3599ab37-d963-4b26-b58e-680c1acc8a8a'],0,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:00.979,Pass,
,,,,,,,,0.607477,,,,,,,,,,,f520132a-a536-449f-8ad7-d6987055992d,44,,,"[89.0, 72.0]",19715,1,,,-2.8430936,,,Right Foot,,"[76.0, 68.0]",Ground Pass,13.601471,Incomplete,,,,,,1,Regular Play,Aileen Whelan,16374.0,Center Attacking Midfield,6,Brighton & Hove Albion WFC,965,['82127671-40d2-4388-86fc-959a0b33ccf6'],4,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:04.366,Pass,
,,,,,,,,1.091516,,,,,,,,,,,f922ff63-6a00-4404-b257-fc43aee75e33,47,,,"[44.0, 13.0]",19715,1,,,3.0584514,,,Right Foot,,"[32.0, 14.0]",Ground Pass,12.0415945,,Ali Johnson,16387.0,,,,1,Regular Play,Julie Biesmans,10095.0,Left Center Midfield,6,Brighton & Hove Albion WFC,965,['f2bd2d07-7aef-4ba6-92cd-07d32458d687'],5,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:05.477,Pass,
,,,,,,,,2.3141,,,,,,,,,,,bfcd6449-b9c2-4865-be61-f25e67a83fd1,50,,,"[33.0, 15.0]",19715,1,,,-0.10379234,,,Left Foot,,"[81.0, 10.0]",High Pass,48.259712,Incomplete,Juliette Kemppi,16390.0,,,,1,Regular Play,Ali Johnson,16387.0,Left Back,6,Brighton & Hove Albion WFC,965,"['26d7ac55-5510-4edf-9fa9-13621aa6e275', '7a3ea85f-89be-4783-8b48-997c15e0d714']",7,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:07.386,Pass,
,,,,,,,,1.487984,,,,,,,,,,,26d7ac55-5510-4edf-9fa9-13621aa6e275,52,,,"[41.0, 69.0]",19715,1,,,0.08314123,,,Head,,"[53.0, 70.0]",High Pass,12.0415945,,Danielle Buet,20034.0,,,Recovery,1,Regular Play,Victoria Williams,16395.0,Right Center Back,6,Brighton & Hove Albion WFC,965,"['72b35b5f-b98e-49d6-8a2c-678769256b6e', 'bfcd6449-b9c2-4865-be61-f25e67a83fd1']",9,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:09.700,Pass,
,,,,,,,,6.118797,,,,,,,,,,,aed3dbb9-f430-42d6-980f-48905439fbd0,56,,,"[41.0, 66.0]",19715,1,,,-2.0516837,,,Right Foot,,"[17.0, 20.0]",Ground Pass,51.884487,,Laura Hartley,16375.0,,True,,1,Regular Play,Danielle Buet,20034.0,Right Defensive Midfield,6,Brighton & Hove Albion WFC,965,['f0e17259-d973-4a7c-a2f6-e4b6f254370e'],13,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:13.686,Pass,
,,,,,,,,1.197715,,,,,,,,,,,658f6845-2fd9-4a65-aa13-a3351fc68153,59,,,"[16.0, 24.0]",19715,1,,,-0.30288488,,,Right Foot,,"[32.0, 19.0]",Ground Pass,16.763054,,Laura Rafferty,16394.0,,,,1,Regular Play,Laura Hartley,16375.0,Goalkeeper,6,Brighton & Hove Albion WFC,965,['5e5a7a97-28de-4f28-a6ed-586f94035b27'],21,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:21.745,Pass,
,,,,,,,,2.335397,,,,,,,,,,,8781ebe6-c734-4cc0-bfac-5bc9f7548f8a,63,,,"[29.0, 20.0]",19715,1,,,2.9889433,,,Left Foot,,"[16.0, 22.0]",Ground Pass,13.152946,,Laura Hartley,16375.0,,,,1,Regular Play,Laura Rafferty,16394.0,Left Center Back,6,Brighton & Hove Albion WFC,965,"['5b316d0a-8de8-463f-8f6d-4d0ed394c51e', '9398a707-1d3c-4b2f-b0a4-01eaeeca00f1']",23,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:23.770,Pass,True
,,,,,,,,2.2305,,,,,,,,,,,c4abac7b-b20a-4a69-bb18-842605a94a73,67,,,"[12.0, 25.0]",19715,1,,,-0.24997862,,,Right Foot,,"[59.0, 13.0]",High Pass,48.507732,Incomplete,,,,,,1,Regular Play,Laura Hartley,16375.0,Goalkeeper,6,Brighton & Hove Albion WFC,965,"['2700f005-d9f3-4e4b-98fa-c73426b1d30a', 'f04612a4-cbc2-400e-9368-d35fdd64aece']",28,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:28.209,Pass,True
,,,,,,,,2.363668,,,,,,,,,,,2700f005-d9f3-4e4b-98fa-c73426b1d30a,68,,,"[64.0, 68.0]",19715,1,,,0.0,,,Head,,"[95.0, 68.0]",Low Pass,31.0,Incomplete,,,,,Recovery,1,Regular Play,Loren Dykes,16391.0,Right Back,6,Brighton & Hove Albion WFC,965,"['6bc5e0c5-a878-4606-ad5b-a95a7af90f60', 'c4abac7b-b20a-4a69-bb18-842605a94a73']",30,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:30.440,Pass,
,,,,,,,,3.094044,,,,,,,,,,,c827f5dd-67ea-485a-857b-a76bdef2f73f,71,,,"[34.0, 15.0]",19715,1,,,-0.20304522,,,Right Foot,,"[102.0, 1.0]",High Pass,69.426216,Out,,,,,,1,Regular Play,Laura Rafferty,16394.0,Left Center Back,6,Brighton & Hove Albion WFC,965,,35,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:35.450,Pass,
,,,,,,,,1.0218,,,,,,,,,,,31ae039a-e2c3-4f86-9547-5536dc7972d3,72,,,"[20.0, 80.0]",19715,1,,,-0.19739556,,,,,"[50.0, 74.0]",High Pass,30.594116,Incomplete,Lucy Hope,16386.0,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,7,Bristol City WFC,973,"['97154a8a-2b90-47c1-af55-f438dbf1aade', 'f7cd410f-7f91-4fbc-b8c3-4ea1723156d0']",59,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:59.671,Pass,
,,,,,,,,1.190476,,,,,,,,,,,f7cd410f-7f91-4fbc-b8c3-4ea1723156d0,74,,,"[71.0, 7.0]",19715,2,,,2.55359,,,Head,,"[59.0, 15.0]",High Pass,14.422205,,Danielle Buet,20034.0,,,Recovery,1,Regular Play,Ellie Brazil,16393.0,Left Wing,8,Brighton & Hove Albion WFC,965,"['31ae039a-e2c3-4f86-9547-5536dc7972d3', '4d8f334c-cc58-47fb-830e-393a3e32d40a']",0,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:00.693,Pass,
,,,,,,,,1.280048,,,,,,,,,,,1da8cd09-4a48-43dc-8933-c951cc1887ac,78,,,"[64.0, 19.0]",19715,2,,,0.5880026,,,Right Foot,,"[76.0, 27.0]",Ground Pass,14.422205,,Kayleigh Green,16400.0,,,,1,Regular Play,Danielle Buet,20034.0,Right Defensive Midfield,8,Brighton & Hove Albion WFC,965,"['1f22ecf9-4fd0-4a37-b15b-5a7beee17378', 'e10cb8c4-cd1f-4a33-9e1e-0eb6fca53ebf']",2,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:02.622,Pass,True
,,,,,,,,1.696828,,,,,,,,,,,a29371bd-79cc-46e6-bba8-77e9e55b8557,81,,,"[76.0, 27.0]",19715,2,,,-0.4048918,,,Right Foot,,"[90.0, 21.0]",Ground Pass,15.231546,,Ellie Brazil,16393.0,,,,1,Regular Play,Kayleigh Green,16400.0,Center Forward,8,Brighton & Hove Albion WFC,965,['afd0dd8e-f27e-4947-9da9-80bdfd5d48bb'],3,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:03.942,Pass,
,,,,,,,,1.1109,,,,,,,,,,,3ed860aa-5430-4f92-9ebe-d1f454d1be4b,85,,,"[95.0, 21.0]",19715,2,,,-2.3036115,,,Right Foot,,"[86.0, 11.0]",Ground Pass,13.453624,,Felicity Gibbons,16392.0,,,,1,Regular Play,Ellie Brazil,16393.0,Left Wing,8,Brighton & Hove Albion WFC,965,['a7592ddb-f55c-4e89-b855-74218740bc6b'],7,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:07.743,Pass,
,,,,,,,,2.019299,,,,,,,,,,,9ec52856-441d-47b6-bec8-e7f0dc42cea2,88,,,"[88.0, 9.0]",19715,2,,,0.0,,,Left Foot,,"[102.0, 9.0]",Ground Pass,14.0,,Kayleigh Green,16400.0,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,8,Brighton & Hove Albion WFC,965,['cce0e4c4-f69d-4c58-b172-63d0c688ea50'],8,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:08.894,Pass,
,,,,,,,,0.1761,,,,,,,,,,,4e3d7cb7-10d1-444e-a93e-568791e4e3c3,93,,,"[8.0, 73.0]",19715,2,,,-2.3561945,,,Right Foot,,"[6.0, 71.0]",Ground Pass,2.828427,Incomplete,,,,,Recovery,1,Regular Play,Loren Dykes,16391.0,Right Back,8,Brighton & Hove Albion WFC,965,['bc45e36e-ac12-4ad3-abb2-a08764875bbe'],12,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:12.109,Pass,
,,,,,,,,2.078802,,,,,,,,,,,7444feab-c706-40ed-bc8e-ec36101a330e,95,,,"[9.0, 80.0]",19715,2,,,-0.24497867,,,,,"[21.0, 77.0]",High Pass,12.369317,,Lucy Hope,16386.0,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,9,Bristol City WFC,973,['7297cd7e-2a5e-48c6-a637-fdffd453b02e'],28,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:28.974,Pass,
,,,,,,,,1.507336,,,,,,,,,,,57d8b658-b999-4432-8f3a-469e93fedddf,98,,,"[22.0, 75.0]",19715,2,,,-2.0344439,,,Other,,"[19.0, 69.0]",Low Pass,6.708204,,Carla Humphrey,16384.0,,,,1,From Throw In,Lucy Hope,16386.0,Right Center Forward,9,Bristol City WFC,973,['0ac4d1dc-e84b-4aaf-a76f-deeb3e3ea216'],31,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:31.358,Pass,
,,,,,,,,1.048363,,,,,,,,,,,e7f3ce98-d9c7-4e4a-9e06-ad533bdbac7b,104,,,"[94.0, 1.0]",19715,2,,,0.52807444,,,,,"[106.0, 8.0]",Low Pass,13.892444,,Aileen Whelan,16374.0,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,10,Brighton & Hove Albion WFC,965,['3f7d920c-8b26-4122-8863-9bc393cf6c70'],49,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:49.148,Pass,
,,,,,,,,0.9023,,,,,,,,,,,4eacaed6-bc06-4796-9dbb-5b9a239c0ab0,110,,,"[108.0, 1.0]",19715,3,,,1.6539376,,,,,"[107.0, 13.0]",Low Pass,12.0415945,,Ellie Brazil,16393.0,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,11,Brighton & Hove Albion WFC,965,['01a465f6-07d4-4d19-845f-bc8655ab36d4'],4,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:04.385,Pass,
,,,,,,,,0.400229,,,,,,,,,,,49264d90-cc54-4261-846a-6a36168b72be,116,,,"[10.0, 74.0]",19715,3,,,-0.24497867,,,Right Foot,,"[14.0, 73.0]",Ground Pass,4.1231055,Incomplete,,,,,,1,From Throw In,Jessica Wooley,16389.0,Right Midfield,11,Brighton & Hove Albion WFC,965,['0be277bd-ee9a-42d3-9ee7-a88e7ae29624'],6,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:06.656,Pass,
,,,,,,,,2.5596,,,,,,,,,,,268b7c24-6e0b-460f-89f4-d65163714712,123,,,"[120.0, 1.0]",19715,3,,,1.6666554,,,Right Foot,,"[115.0, 53.0]",High Pass,52.23983,,Kate Natkiel,16399.0,,True,Corner,1,From Corner,Chloe Peplow,16397.0,Left Defensive Midfield,12,Brighton & Hove Albion WFC,965,['9f29ac57-be97-4f50-b9b7-83c5b49bf229'],32,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:32.910,Pass,
,,,,,,,,2.1102,,,,,,,,,,,d48ca3c6-9923-4e97-a82f-4a7667d6951e,125,,,"[114.0, 50.0]",19715,3,,,-0.5880026,,,Head,,"[117.0, 48.0]",High Pass,3.6055512,Incomplete,,,,,,1,From Corner,Kate Natkiel,16399.0,Right Wing,12,Brighton & Hove Albion WFC,965,['fca07bd6-72a2-4a85-9a60-ea69ff32212b'],35,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:35.524,Pass,
,,,,,,,,2.49666,,,,,,,,,,,a89fe4a2-b002-46b9-aab6-9567a0ee6bf1,127,,,"[11.0, 29.0]",19715,3,,,-0.8960554,,,Left Foot,,"[27.0, 9.0]",High Pass,25.612497,Incomplete,,,,,Recovery,1,From Corner,Juliette Kemppi,16390.0,Left Center Forward,12,Brighton & Hove Albion WFC,965,['a8548f92-2eb4-44a5-af9f-f9dbf65b3823'],39,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:39.451,Pass,
,,,,,,,,0.7459,,,,,,,,,,,3273575e-3e0b-427e-91c0-45124a06c8f0,133,,,"[84.0, 80.0]",19715,3,,,-0.98279375,,,,,"[86.0, 77.0]",Low Pass,3.6055512,,Aileen Whelan,16374.0,,,Throw-in,1,From Throw In,Bethan Roe,20035.0,Right Back,13,Brighton & Hove Albion WFC,965,['247456da-845c-4c54-8c7a-65e2dcfba13e'],58,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:58.742,Pass,
,,,,,,,,1.776395,,,,,,,,,,,91c3e317-3ecf-44e4-8101-a7f82e7e9f0b,136,,,"[87.0, 77.0]",19715,3,,,3.1415927,,,Left Foot,,"[84.0, 77.0]",Ground Pass,3.0,,Bethan Roe,20035.0,,,,1,From Throw In,Aileen Whelan,16374.0,Center Attacking Midfield,13,Brighton & Hove Albion WFC,965,['1f881c67-67fc-4bf6-a390-995b59575dee'],59,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:59.554,Pass,
,,,,,,,,2.765786,,,,,,,,,,,41ddf244-bc77-4282-99a7-406374eafe36,139,,,"[78.0, 78.0]",19715,4,,,3.1415927,,,Right Foot,,"[54.0, 78.0]",Ground Pass,24.0,,Victoria Williams,16395.0,,,,1,From Throw In,Bethan Roe,20035.0,Right Back,13,Brighton & Hove Albion WFC,965,['b6ef482f-2d70-40bd-8284-a14707df55b7'],1,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:01.922,Pass,
