50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.831681,,,,,,,,,,2c938fbe-3415-4934-bd43-00043fdc4b6b,14,,,"[85.0, 6.0]",19810,0,,,,,-2.961739,,Right Foot,,,"[74.0, 4.0]",,Ground Pass,,11.18034,,,Jemma Elizabeth Purfield,24239.0,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,4,Liverpool WFC,966,['22237948-c018-462c-9076-9b8879583465'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:21.082,Pass,
,,,,,,,,,,,,,,,,,,1.246059,,,,,,,,,,4906a3c6-323e-43b9-900d-24ca9ba684da,17,,,"[73.0, 4.0]",19810,0,,,,,-0.09065989,,Left Foot,,,"[95.0, 2.0]",,Ground Pass,,22.090721,,,Rinsola Babajide,15613.0,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,4,Liverpool WFC,966,['ed2c1850-408d-4d82-a115-e285a1771c4d'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:21.954,Pass,
,,,,,,,,,,,,,,,,,,4.119983,,,,,,,,,,05b29688-62ac-4243-832b-8954b7af4324,20,,,"[105.0, 2.0]",19810,0,,,,,1.5707964,,Left Foot,True,,"[105.0, 56.0]",,High Pass,,54.0,Incomplete,,Yana Daniëls,10093.0,,True,,,,1,Regular Play,Rinsola Babajide,15613.0,Left Wing,4,Liverpool WFC,966,"['c1d28eca-93d1-466b-9cf3-1790db26344c', 'd4c3edff-01a0-4e44-a76d-4aff157f2996']",24,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:24.484,Pass,
,,,,,,,,,,,,,,,,,,6.159468,,,,,,,,,,d280cbdf-8567-4372-9d26-d89f069b6771,24,,,"[36.0, 14.0]",19810,0,,,,,0.035699114,,Left Foot,,,"[120.0, 17.0]",,High Pass,,84.05355,Incomplete,,Abigail Harrison,23412.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,4,Liverpool WFC,966,"['0909fd9f-ca0e-4500-b6a8-588b041bb23b', '57224bc6-6e4e-4d6f-b03a-31e351fe4d48']",31,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:31.845,Pass,
,,,,,,,,,,,,,,,,,,2.686458,,,,,,,,,,dc61a7d7-d51c-49a2-87df-bce89bae27c3,28,,,"[4.0, 56.0]",19810,0,,,,,-1.1784562,,Right Foot,,,"[16.0, 27.0]",,Ground Pass,,31.38471,,,Niamh Fahey,19777.0,,,,,,1,Regular Play,Anke Preuß,15626.0,Goalkeeper,4,Liverpool WFC,966,['2e50cd97-40e5-40f8-b1db-88d4b2949673'],40,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:40.486,Pass,
,,,,,,,,,,,,,,,,,,1.956723,,,,,,,,,,0882ae80-af71-4194-9a65-6cf021bbd8bc,31,,,"[19.0, 25.0]",19810,0,,,,,-1.0370882,,Right Foot,,,"[32.0, 3.0]",,Ground Pass,,25.553865,,,Jemma Elizabeth Purfield,24239.0,,,,,,1,Regular Play,Niamh Fahey,19777.0,Left Center Back,4,Liverpool WFC,966,['e7d2abba-c8d0-46bf-9803-ae97d078fe59'],44,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:44.555,Pass,
,,,,,,,,,,,,,,,,,,0.1554,,,,,,,,,,2f65c7e4-73fc-43a0-8506-714306e7ce6d,34,,,"[34.0, 2.0]",19810,0,,,,,0.6435011,,Left Foot,,,"[38.0, 5.0]",,Ground Pass,,5.0,Incomplete,,,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,4,Liverpool WFC,966,['6ab16049-b9ba-45bd-a4e6-e8e76c10c6ed'],46,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:46.551,Pass,
,,,,,,,,,,,,,,,,,,2.021638,,,,,,,,,,64b14840-4e91-4b47-99d3-4e9a16d27632,38,,,"[36.0, 6.0]",19810,0,,,,,-0.119428925,,Left Foot,,,"[61.0, 3.0]",,Ground Pass,,25.179358,,,Rinsola Babajide,15613.0,,,,,Recovery,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,4,Liverpool WFC,966,['9d6d363d-aef4-4594-bcc7-f97b00bc2b2a'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:49.688,Pass,
,,,,,,,,,,,,,,,,,,0.720262,,,,,,,,,,67dba531-3f9c-4e07-a47b-555abd3ae10c,45,,,"[68.0, 1.0]",19810,1,,,,,0.87605804,,,,,"[78.0, 13.0]",,Low Pass,,15.6205,,,Christie Murray,15628.0,,,,,Throw-in,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,5,Liverpool WFC,966,['53e7fa2b-7050-4d03-af71-6cb1eaa5b11d'],7,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:07.223,Pass,
,,,,,,,,,,,,,,,,,,0.968801,,,,,,,,,,da8b2531-ddae-47d7-9bbb-beca1ae00eb3,48,,,"[77.0, 12.0]",19810,1,,,,,2.55359,,Right Foot,,,"[65.0, 20.0]",,Ground Pass,,14.422205,,,Amy Rodgers,19417.0,,,,,,1,From Throw In,Christie Murray,15628.0,Left Center Midfield,5,Liverpool WFC,966,['0dfc000d-27b6-46b7-b843-6ca4774cf41b'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:08.886,Pass,
,,,,,,,,,,,,,,,,,,1.328341,,,,,,,,,,b7708d2a-06f7-411a-bc79-3d0253bd00e6,52,,,"[70.0, 23.0]",19810,1,,,,,1.4219064,,Right Foot,,,"[73.0, 43.0]",,Ground Pass,,20.22375,,,Laura Coombs,19416.0,,,,,,1,From Throw In,Amy Rodgers,19417.0,Center Defensive Midfield,5,Liverpool WFC,966,['ab5fb188-e780-4133-a768-f2353c483561'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:11.262,Pass,
,,,,,,,,,,,,,,,,,,1.549506,,,,,,,,,,1deca9ad-02b7-4d92-be68-a74a5fe8b9f5,56,,,"[61.0, 37.0]",19810,1,,,,,2.5930433,,Right Foot,,,"[43.0, 48.0]",,Ground Pass,,21.095022,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Right Center Midfield,5,Liverpool WFC,966,"['05393c2c-c2b2-4291-927d-120a8318821c', 'db7b0b75-5731-4b9b-bcc1-98d15c38163d']",15,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:15.669,Pass,True
,,,,,,,,,,,,,,,,,,1.630027,,,,,,,,,,887c4e20-a92f-4d6f-9742-7470c97e256a,59,,,"[43.0, 51.0]",19810,1,,,,,1.022247,,Right Foot,,,"[54.0, 69.0]",,Ground Pass,,21.095022,,,Leigh-Anne Robe,15630.0,,,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,5,Liverpool WFC,966,['21b8c6ee-4160-4a45-86f3-6946ddfa1986'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:18.280,Pass,
,,,,,,,,,,,,,,,,,,1.068511,,,,,,,,,,51070e06-764a-4bd2-8b20-aa53b4db779c,63,,,"[57.0, 65.0]",19810,1,,,,,-0.21866895,,Right Foot,,,"[84.0, 59.0]",,Ground Pass,,27.658634,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Throw In,Leigh-Anne Robe,15630.0,Right Back,5,Liverpool WFC,966,"['3169ce29-287f-48ab-a056-73090e1f957d', '33ba59a5-5cd5-4bfe-a292-27f7f6fc87d9', 'e89133e5-6620-4ba8-9a49-5aa1a66b1a44']",21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:21.627,Pass,True
,,,,,,,,,,,,,,,,,,1.501017,,,,,,,,,,8ccdf6c7-a45f-4a28-ad8f-fceff2b5af61,70,,,"[69.0, 55.0]",19810,1,,,,,2.3162158,,Right Foot,,,"[57.0, 68.0]",,Ground Pass,,17.691807,,,Leigh-Anne Robe,15630.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Right Center Midfield,5,Liverpool WFC,966,"['5668994d-a2c4-406d-a7e6-30dffeebb54f', '59fa1f38-5c78-4843-9408-552c37235d0d']",28,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:28.450,Pass,True
,,,,,,,,,,,,,,,,,,1.13562,,,,,,,,,,1601ed64-abf5-4887-9046-dc358728d82a,73,,,"[57.0, 69.0]",19810,1,,,,,-0.37433362,,Right Foot,,,"[85.0, 58.0]",,Low Pass,,30.083218,,,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Throw In,Leigh-Anne Robe,15630.0,Right Back,5,Liverpool WFC,966,['26d48d14-6ef9-4df6-b024-b1b43e60c99f'],30,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:30.786,Pass,
,,,,,,,,,,,,,,,,,,1.418111,,,,,,,,,,6668e57f-e025-4255-84f9-5fe82a7df0ea,76,,,"[85.0, 58.0]",19810,1,,,,,1.1479424,,Right Foot,,,"[94.0, 78.0]",,Ground Pass,,21.931713,,,Yana Daniëls,10093.0,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,5,Liverpool WFC,966,['b67e5bf8-91e1-44eb-a3af-95a8ff2392a6'],32,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:32.154,Pass,
,,,,,,,,,,,,,,,,,,1.146696,,,,,,,,,,4a4bf7ec-2b72-4906-9178-63f4cb75796f,80,,,"[95.0, 75.0]",19810,1,,,,,-1.2120256,,Left Foot,,,"[101.0, 59.0]",,Ground Pass,,17.088007,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,Through Ball,True,,1,From Throw In,Yana Daniëls,10093.0,Right Wing,5,Liverpool WFC,966,"['0f597cdf-eb9e-465d-843e-4ea76e5979d9', '50a7c382-47fc-43d1-89ec-8a5f7fe5c0ad']",36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:36.174,Pass,
,,,,,,,,,,,,,,,,,,3.140122,,,,,,,,,,bfbb7aa9-c160-41f5-a8e9-1d0bfe6b8b70,85,,,"[7.0, 14.0]",19810,1,,,,,-0.03844259,,Left Foot,,,"[33.0, 13.0]",,High Pass,,26.019224,Incomplete,,Lucy Hope,16386.0,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,5,Liverpool WFC,966,"['6c85d3ac-e72c-4b7a-a7a9-a661b10f5f1b', 'a2315e16-64e7-428b-b9b0-eaef6046ce3d', 'b46297d5-c9ce-41ee-a170-ba0c1a652a02']",40,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:40.297,Pass,True
,,,,,,,,,,,,,,,,,,0.888796,,,,,,,,,,3cc20a02-868a-4318-be3f-722d1132c2e4,98,,,"[27.0, 9.0]",19810,1,,,,,1.5707964,,Right Foot,,,"[27.0, 18.0]",,Ground Pass,,9.0,,,Frankie Brown,10171.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,6,Bristol City WFC,973,['904efb20-4fb4-452c-abc5-94cf5c0ffcf3'],47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:47.668,Pass,
,,,,,,,,,,,,,,,,,,1.449258,,,,,,,,,,36219109-6d40-4f24-9f50-016d12b21613,102,,,"[32.0, 18.0]",19810,1,,,,,1.6902252,,Right Foot,,,"[29.0, 43.0]",,Ground Pass,,25.179358,,,Julie Biesmans,10095.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Right Center Midfield,6,Bristol City WFC,973,"['06616996-d927-4d78-989b-3461dfe8e6c2', 'fd5600f2-1493-4b59-8ff8-6b8bf634d53d']",50,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:50.063,Pass,True
,,,,,,,,,,,,,,,,,,1.46798,,,,,,,,,,170826fb-3a29-40ee-acd7-34c2929a7e1d,105,,,"[32.0, 42.0]",19810,1,,,,,1.2722974,,Right Foot,,,"[40.0, 68.0]",,Ground Pass,,27.202942,,,Florence Allen,24922.0,,,,,,1,Regular Play,Julie Biesmans,10095.0,Left Center Midfield,6,Bristol City WFC,973,['4fe824df-3acb-4c6f-bb01-3649f87000fb'],52,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:52.362,Pass,
,,,,,,,,,,,,,,,,,,0.26351,,,,,,,,,,0ff5566a-e713-49a5-9250-191a3dfcd0f5,108,,,"[39.0, 72.0]",19810,1,,,,,-0.4636476,,Right Foot,,,"[43.0, 70.0]",,High Pass,,4.472136,Incomplete,,,,,,,,,1,Regular Play,Florence Allen,24922.0,Center Midfield,6,Bristol City WFC,973,['1b3712c9-b8eb-4a97-bb06-a87274a8533f'],55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:55.877,Pass,
,,,,,,,,,,,,,,,,,,1.229871,,,,,,,,,,edcc8875-96f1-414e-900e-b3eeb128336b,110,,,"[57.0, 80.0]",19810,2,,,,,-0.15660188,,,,,"[76.0, 77.0]",,High Pass,,19.235384,Incomplete,,Lucy Hope,16386.0,,,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,7,Bristol City WFC,973,"['1e259aa0-8187-4dcd-a4b5-b975294766d0', '393f5834-1ad2-4cb2-a69d-24d9fafedccd']",14,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:14.786,Pass,
,,,,,,,,,,,,,,,,,,2.069052,,,,,,,,,,393f5834-1ad2-4cb2-a69d-24d9fafedccd,113,,,"[45.0, 4.0]",19810,2,,,,True,1.7561443,,,,,"[42.0, 20.0]",,Low Pass,,16.27882,Incomplete,,,,,,,,Recovery,1,From Throw In,Amy Rodgers,19417.0,Center Defensive Midfield,7,Bristol City WFC,973,"['31b1b377-aab8-4faf-bbc2-96c0a04c980e', 'd23e8e90-bf91-48af-b8b9-53f58742beee', 'edcc8875-96f1-414e-900e-b3eeb128336b']",16,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:16.016,Pass,True
,,,,,,,,,,,,,,,,,,1.563631,,,,,,,,,,041d9e52-428c-4fa2-a70b-26e94098554f,119,,,"[40.0, 15.0]",19810,2,,,,,2.6992185,,Right Foot,,,"[21.0, 24.0]",,Ground Pass,,21.023796,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,Recovery,1,From Throw In,Christie Murray,15628.0,Left Center Midfield,7,Bristol City WFC,973,['71a932ae-71bf-4e5a-a35f-5b3957a56878'],19,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:19.760,Pass,
,,,,,,,,,,,,,,,,,,4.737884,,,,,,,,,,0f2dd126-e0d8-4b4c-ba16-a5f1a4df1d55,122,,,"[23.0, 24.0]",19810,2,,,,,-0.098273955,,Right Foot,,,"[94.0, 17.0]",,High Pass,,71.34424,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,7,Bristol City WFC,973,"['550b4f5d-f499-4c51-b44b-b57c7d5875ca', 'ceb1ec93-5807-43a8-bc6d-e343a83d506d']",21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:21.404,Pass,
,,,,,,,,,,,,,,,,,,1.201289,,,,,,,,,,99175473-4867-4aef-82a2-15c231ae237e,128,,,"[101.0, 1.0]",19810,2,,,,,1.2679114,,,,,"[106.0, 17.0]",,Low Pass,,16.763054,,,Courtney Sweetman-Kirk,15611.0,,,,,Throw-in,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,8,Liverpool WFC,966,['508252b7-de17-4d0c-bbd3-5da4540e6a8a'],42,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:42.965,Pass,
,,,,,,,,,,,,,,,,,,0.644522,,,,,,,,,,9bcea39d-a6b4-4727-ad37-00dd9604639d,134,,,"[24.0, 58.0]",19810,2,,,,,-2.6779451,,Right Foot,,,"[20.0, 56.0]",,Ground Pass,,4.472136,Incomplete,,Julie Biesmans,10095.0,,,,,Recovery,1,From Throw In,Carla Humphrey,16384.0,Right Midfield,8,Liverpool WFC,966,"['37b767e7-0525-4f4e-be31-9da2d4d2a826', 'bd8d642d-65ad-4d0a-b527-7f6a91fc3eff']",47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:47.413,Pass,
,,,,,,,,,,,,,,,,,,1.179,,,,,,,,,,4d7e8a07-e136-49c3-842f-fc7dfe063bc3,139,,,"[99.0, 27.0]",19810,2,,,,,-2.6011732,,Left Foot,,,"[94.0, 24.0]",,Ground Pass,,5.8309517,Incomplete,,Christie Murray,15628.0,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,8,Liverpool WFC,966,"['1ddb0bce-fc34-4b6c-ae90-dde1883da7bc', 'fec60ca3-750c-414f-b6e3-1805a90f9af0']",48,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:48.697,Pass,
,,,,,,,,,,,,,,,,,,1.153554,,,,,,,,,,5b4c9882-47c7-4632-ac09-3cbce918c94b,143,,,"[77.0, 18.0]",19810,2,,,,,-1.3258177,,Left Foot,,,"[80.0, 6.0]",,Ground Pass,,12.369317,,,Jemma Elizabeth Purfield,24239.0,,,,,Recovery,1,From Throw In,Laura Coombs,19416.0,Right Center Midfield,8,Liverpool WFC,966,['2e796f34-f0b3-463e-a933-7bd7b72f4e75'],51,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:51.771,Pass,
,,,,,,,,,,,,,,,,,,0.923688,,,,,,,,,,8e4d81e2-9bca-49d1-85ce-45f26fc1cfe5,147,,,"[81.0, 7.0]",19810,2,,,,,0.5880026,,Left Foot,,,"[93.0, 15.0]",,Ground Pass,,14.422205,,,Rinsola Babajide,15613.0,,,,,,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,8,Liverpool WFC,966,['cb19c4ca-5913-482f-bc35-4def31c1c422'],53,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:53.313,Pass,
