bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,2.44,,,,,,,,,,,60b7b1a5-3faa-4b03-9cca-36e4418b868e,3233,,,"[22.0, 70.0]",7298,76,,-2.067219,,,Left Foot,,,"[9.0, 46.0]",,Ground Pass,27.294687,,Ellie Roebuck,4637.0,,,,,Recovery,2,Regular Play,Esme Beth Morgan,4649.0,Right Back,189,Manchester City WFC,746,"['29e08c82-fefd-438e-bb42-3239f9223018', 'd47ed5a5-c3fa-4ed8-a815-ba624a87855e']",1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:01.251,Pass,
,,,,,,,,,,,,2.507,,,,,,,,,,,1bf43faa-bf91-4b8f-bc11-7249a4cde1a3,3236,,,"[14.0, 48.0]",7298,76,,0.094951704,,,Right Foot,,,"[56.0, 52.0]",,High Pass,42.190044,Incomplete,Nadia Nadim,4650.0,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,189,Manchester City WFC,746,"['6339a280-367f-40ac-aff6-ac363b8b45cf', '67bfb81b-1e59-42ef-9661-86b14cf98c3c']",9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:09.251,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,24ac3773-a2fb-4294-9843-4db6954ea12a,3245,,,"[69.0, 21.0]",7298,76,,-1.1341692,,,Right Foot,,,"[76.0, 6.0]",,Ground Pass,16.552946,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Left Center Midfield,190,Chelsea FCW,971,['8cbb9a8f-e0d0-45dd-8fc6-aaac85289a40'],14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:14.438,Pass,
,,,,,,,,,,,,2.0,,,,,,,,,,,c796f63d-1b20-4ee2-8f2c-3e7b74472850,3248,,,"[80.0, 14.0]",7298,76,,-0.05258306,,,Right Foot,,,"[99.0, 13.0]",,Ground Pass,19.026299,Pass Offside,Ramona Bachmann,4659.0,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,190,Chelsea FCW,971,['7959aa43-1d5b-4aba-858c-d73e544d771b'],16,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:16.358,Pass,
,,,,,,,,,,,,1.76,,,,,,,,,,,b1bfe8d3-7432-4507-b114-79077b8e1c63,3252,,,"[86.0, 7.0]",7298,76,,2.4558632,,,Right Foot,,,"[75.0, 16.0]",,Low Pass,14.21267,,Georgia Stanway,4643.0,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,191,Manchester City WFC,746,"['9fca1e84-eb68-49d0-9219-66f30498a932', 'f96ff7bb-8dc6-469c-9bb0-1fea71e6e459']",38,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:38.451,Pass,True
,,,,,,,,,,,,0.8,,,,,,,,,,,63ce0b3d-7184-4fcf-b04a-d267e2b4dc42,3255,,,"[75.0, 16.0]",7298,76,,-1.2490457,,,Right Foot,,,"[79.0, 4.0]",,Ground Pass,12.649111,,Demi Stokes,4651.0,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,191,Manchester City WFC,746,['a617bb60-6850-4a48-9b8f-e6e93e99db5d'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:40.451,Pass,
,,,,,,,,,,,,1.707,,,,,,,,,,,8be67c0f-3d9b-4b81-9f9a-f42fd8366527,3259,,,"[95.0, 14.0]",7298,76,,1.1324598,,,Left Foot,True,,"[110.0, 46.0]",,High Pass,35.341194,Incomplete,Nikita Parris,4654.0,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,191,Manchester City WFC,746,"['95077926-2a27-4e5f-a10e-669143456c8d', 'b4a5f25f-ed66-4b92-8944-f7572b52d9de']",48,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:48.611,Pass,
,,,,,,,,,,,,2.44,,,,,,,,,,,ef9fff0b-33c6-46ae-a333-e852e5b86283,3266,,,"[6.0, 34.0]",7298,77,,-0.48885235,,,Right Foot,,,"[53.0, 9.0]",,High Pass,53.235325,Incomplete,Maren Nævdal Mjelde,10395.0,,,,,Goal Kick,2,From Goal Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,192,Chelsea FCW,971,"['b6fb727c-82ea-413a-972d-17b524b4d548', 'ca7899b5-2de4-4b25-bf46-e4dcefde6524']",27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:27.598,Pass,
,,,,,,,,,,,,1.253,,,,,,,,,,,ca7899b5-2de4-4b25-bf46-e4dcefde6524,3268,,,"[68.0, 72.0]",7298,77,,-0.4048918,,,Right Foot,,,"[82.0, 66.0]",,Low Pass,15.231546,,Nikita Parris,4654.0,,,,,Recovery,2,From Goal Kick,Jill Scott,10172.0,Right Center Midfield,192,Chelsea FCW,971,"['2bc4dfc9-e35b-4109-9ef0-ac1145adf8dd', 'ef9fff0b-33c6-46ae-a333-e852e5b86283']",30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:30.038,Pass,
,,,,,,,,,,,,0.18,,,,,,,,,,,f72f73c9-799e-4167-ad1f-52031a6f7fe8,3272,,,"[82.0, 57.0]",7298,77,,-1.3258177,,,Right Foot,,,"[83.0, 53.0]",,Low Pass,4.1231055,Incomplete,,,,,,,,2,From Goal Kick,Nikita Parris,4654.0,Right Wing,192,Chelsea FCW,971,['d9c44116-76f3-4a76-bc30-bed6a9be7e31'],33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:33.718,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,78823d20-c92d-426b-80db-c538675a19a9,3275,,,"[36.0, 21.0]",7298,77,,1.5707964,,,Right Foot,,,"[36.0, 23.0]",,Ground Pass,2.0,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,Recovery,2,From Goal Kick,So-Yun Ji,4647.0,Center Midfield,192,Chelsea FCW,971,['10a3a8ff-3a84-4560-a917-9a2c8b1bf84e'],37,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:37.318,Pass,
,,,,,,,,,,,,3.027,,,,,,,,,,,0951a092-5215-44e5-969f-333403c2d900,3282,,,"[80.0, 65.0]",7298,79,,-0.6177557,,,Right Foot,,,"[118.0, 38.0]",,High Pass,46.615448,Incomplete,,,,,,,Free Kick,2,From Free Kick,Claire Emslie,4646.0,Left Wing,193,Manchester City WFC,746,['87ebacaf-f3dc-49c1-9c91-5968c74fd515'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:16.851,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,3a1a0b0b-9b2a-4b2b-88f2-a3af8d04b1c0,3285,,,"[14.0, 48.0]",7298,79,,0.9272952,,,Keeper Arm,,,"[23.0, 60.0]",,Low Pass,15.0,,Millie Bright,4642.0,,,,,,2,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,194,Chelsea FCW,971,['de63a98a-7ccd-4a63-bba7-b1f161e4c4df'],27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:27.518,Pass,
,,,,,,,,,,,,8.013,,,,,,,,,,,3a80e4d0-f0ff-430e-909d-36ea93c74d70,3288,,,"[33.0, 65.0]",7298,79,,0.109153464,,,Right Foot,,,"[106.0, 73.0]",,High Pass,73.43705,Incomplete,Francesca Kirby,4641.0,,,,,,2,From Keeper,Millie Bright,4642.0,Center Back,194,Chelsea FCW,971,"['89af9fe8-2bd8-42e1-999f-90b6c3d25fe3', 'b042b90b-3cc2-493e-b051-766d8d8d1369']",33,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:33.838,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,851fcd9c-9934-4833-9f34-4a017624d5e3,3292,,,"[11.0, 10.0]",7298,79,,1.152572,,,Right Foot,,,"[19.0, 28.0]",,Ground Pass,19.697716,,Abbie McManus,4648.0,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,195,Manchester City WFC,746,['53b74bb0-6f9b-4167-a7fa-bb7953e6e41f'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:43.331,Pass,
,,,,,,,,,,,,2.36,,,,,,,,,,,e0cea059-b34d-46d7-90ff-ee9387b9c789,3295,,,"[21.0, 37.0]",7298,79,,1.1737169,,,Right Foot,,,"[34.0, 68.0]",,Ground Pass,33.61547,,Esme Beth Morgan,4649.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,195,Manchester City WFC,746,['0af0f239-14a4-48ac-8741-983420442069'],46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:46.811,Pass,
,,,,,,,,,,,,0.866,,,,,,,,,,,58eb8d79-9f63-4a3d-adc4-3ea19e1610eb,3299,,,"[34.0, 68.0]",7298,79,,-0.66104317,,,Right Foot,,,"[43.0, 61.0]",,Ground Pass,11.401754,,Jill Scott,10172.0,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Right Back,195,Manchester City WFC,746,"['ee3bb316-cffb-4632-babb-2ec135168b86', 'f5f14a8b-c32e-410a-ba1b-670ded472fd4']",49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:49.451,Pass,True
,,,,,,,,,,,,1.118,,,,,,,,,,,c3679c15-e697-493d-993e-635d52fb4a58,3303,,,"[43.0, 61.0]",7298,79,,1.4464413,,,Right Foot,,,"[45.0, 77.0]",,Ground Pass,16.124516,,Claire Emslie,4646.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,195,Manchester City WFC,746,"['22e2e056-f00f-4c8f-b80d-c2917535596e', '3e450ed7-d5ba-4069-8ada-94731574ff5a']",50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:50.453,Pass,True
,,,,,,,,,,,,2.28,,,,,,,,,,,77d8184c-c29c-455b-bd7c-73aecf818982,3307,,,"[39.0, 73.0]",7298,79,,-2.6779451,,,Right Foot,,,"[23.0, 65.0]",,Ground Pass,17.888544,,Abbie McManus,4648.0,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,195,Manchester City WFC,746,"['978acd46-46f3-4413-aa2d-0529c3c9ece3', 'e4d23c91-5283-44b4-9628-64ed924afb68']",54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:54.051,Pass,True
,,,,,,,,,,,,1.427,,,,,,,,,,,8b18ffb2-7fa8-4f88-840c-b7e6e60b6ed6,3310,,,"[52.0, 64.0]",7298,79,,1.5707964,,,Right Foot,,,"[52.0, 67.0]",,High Pass,3.0,Incomplete,Jill Scott,10172.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,195,Manchester City WFC,746,"['c6fcd3b1-ad37-411d-b5d6-d4e753c69b20', 'e15640f2-f03b-4a50-b580-7de1b3b833ab']",56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:56.531,Pass,
,,,,,,,,,,,,1.8,,,,,,,,,,,e15640f2-f03b-4a50-b580-7de1b3b833ab,3312,,,"[69.0, 14.0]",7298,79,,-0.7328151,,,Other,,,"[79.0, 5.0]",,High Pass,13.453624,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,Recovery,2,Regular Play,Maren Nævdal Mjelde,10395.0,Left Center Midfield,196,Chelsea FCW,971,"['4c0f98e4-2949-40ae-a00c-ea47f9c01450', '8b18ffb2-7fa8-4f88-840c-b7e6e60b6ed6']",57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:57.958,Pass,
,,,,,,,,,,,,0.82,,,,,,,,,,,8aad2075-7c81-4344-92ee-6fd4cac69ef2,3318,,,"[81.0, 5.0]",7298,80,,-0.32175055,,,Right Foot,,,"[84.0, 4.0]",,Ground Pass,3.1622777,,Ramona Bachmann,4659.0,,,,,Free Kick,2,From Free Kick,So-Yun Ji,4647.0,Center Midfield,197,Chelsea FCW,971,['479429d8-d28a-49dc-a3b6-9f2cce664fd1'],22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:22.798,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,f4d72f1a-b3c3-4dd2-80b6-eb1498fadfc9,3321,,,"[84.0, 4.0]",7298,80,,0.06241881,,,Right Foot,,,"[100.0, 5.0]",,Ground Pass,16.03122,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,2,From Free Kick,Ramona Bachmann,4659.0,Right Center Forward,197,Chelsea FCW,971,['08ed3756-fb67-4421-92d3-e02286b8317c'],24,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:24.198,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,46de5e60-9195-41a9-ab86-57a1f5ea8a21,3325,,,"[110.0, 15.0]",7298,80,,1.152572,,,Right Foot,,,"[114.0, 24.0]",,Ground Pass,9.848858,Incomplete,Ramona Bachmann,4659.0,,,,,,2,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,197,Chelsea FCW,971,"['279bdcf1-974b-48b5-bfbb-e82a2a9c6db5', '92db2571-171c-4012-8ca9-c2caf3ada8d1', '9899dfe9-6144-4ec6-bc63-ba4c24e9fc6f']",28,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:28.118,Pass,True
,,,,,,,,,,,,3.293,,,,,,,,,,,b96b2278-6326-4eea-a34d-55021ad510a4,3330,,,"[4.0, 61.0]",7298,80,,0.6310794,,,Right Foot,,,"[30.0, 80.0]",,High Pass,32.202484,Out,,,,,,,,2,From Free Kick,Esme Beth Morgan,4649.0,Right Back,197,Chelsea FCW,971,['c473810e-dd1b-42cb-bc04-27785af71adb'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:30.758,Pass,True
,,,,,,,,,,,,1.16,,,,,,,,,,,757de84d-5155-42d8-9116-4a2a9eb00381,3331,,,"[95.0, 1.0]",7298,80,,0.4636476,,,,,,"[113.0, 10.0]",,Low Pass,20.12461,,Ramona Bachmann,4659.0,,,,,Throw-in,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,198,Chelsea FCW,971,['e3e4a88b-e7e8-4956-8a3f-b4d57fbec0bb'],46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:46.678,Pass,
,,,,,,,,,,,,1.547,,,,,,,,,,,26833325-51b7-44da-804b-57b139c4d744,3345,,,"[13.0, 71.0]",7298,80,,-0.24497867,,,Right Foot,,,"[17.0, 70.0]",,Ground Pass,4.1231055,Incomplete,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Midfield,198,Chelsea FCW,971,['b0d6a374-1ba0-4d63-91dd-7034785b9417'],56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:56.571,Pass,
,,,,,,,,,,,,2.52,,,,,,,,,,,a1831cd0-cb70-4954-b3ca-f49ec9278963,3356,,,"[30.0, 60.0]",7298,81,,-1.1254953,,,Right Foot,,,"[51.0, 16.0]",,High Pass,48.754486,,Jane Ross,4653.0,,True,,,,2,Regular Play,Nikita Parris,4654.0,Right Wing,199,Manchester City WFC,746,['f64e9037-12f4-4dd1-b365-f5caf1bf3ac1'],4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:04.411,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,da7116bd-34cc-4816-8da2-769f366e701c,3359,,,"[46.0, 13.0]",7298,81,,2.9889433,,,Right Foot,,,"[33.0, 15.0]",,Ground Pass,13.152946,,Demi Stokes,4651.0,,,,,,2,Regular Play,Jane Ross,4653.0,Center Forward,199,Manchester City WFC,746,['d708b77f-7fcb-43c8-a15f-5ecb6a9a6b8c'],8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:08.291,Pass,
,,,,,,,,,,,,1.067,,,,,,,,,,,68317718-80c8-4bc8-8381-6aab2b7f0dbd,3362,,,"[35.0, 14.0]",7298,81,,0.12062367,,,Right Foot,,,"[68.0, 18.0]",,High Pass,33.24154,Incomplete,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,199,Manchester City WFC,746,['bcc36b35-8109-4de0-b90f-8420b8a7cf42'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:10.811,Pass,
,,,,,,,,,,,,2.293,,,,,,,,,,,bcc36b35-8109-4de0-b90f-8420b8a7cf42,3363,,,"[53.0, 63.0]",7298,81,,0.14189705,,,Head,,,"[81.0, 67.0]",,High Pass,28.284271,Incomplete,,,,,,,Interception,2,Regular Play,Millie Bright,4642.0,Center Back,199,Manchester City WFC,746,"['36077cca-cdf8-41cc-9531-319122e77c03', '68317718-80c8-4bc8-8381-6aab2b7f0dbd']",11,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:11.878,Pass,
,,,,,,,,,,,,0.6,,,,,,,,,,,2879822c-2f41-4352-aaa7-245ece1d3496,3366,,,"[45.0, 12.0]",7298,81,,1.1659045,,,Right Foot,,,"[48.0, 19.0]",,Ground Pass,7.615773,,Keira Walsh,4658.0,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,199,Manchester City WFC,746,['e2f33fcf-b39a-406f-ae2a-0f7c595b42a6'],15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:15.331,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,7e9bf63b-bd6a-40d4-abad-5192cceea394,3369,,,"[48.0, 19.0]",7298,81,,-2.2794225,,,Left Foot,,,"[42.0, 12.0]",,Ground Pass,9.219544,,Demi Stokes,4651.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,199,Manchester City WFC,746,['43323ea3-99f5-463f-bffb-a0c72b51179f'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:16.091,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,37d9482d-2aed-4273-a816-65af4af7e95f,3372,,,"[42.0, 12.0]",7298,81,,2.6779451,,,Left Foot,,,"[30.0, 18.0]",,Ground Pass,13.416408,,Jennifer Patricia Beattie,17524.0,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,199,Manchester City WFC,746,['c8ef1a52-743b-4f00-b56a-dc32389482ed'],17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:17.051,Pass,
,,,,,,,,,,,,0.76,,,,,,,,,,,6309e3e3-a684-483c-9f7b-d883eb4aa2b7,3375,,,"[30.0, 18.0]",7298,81,,-0.8329813,,,Right Foot,,,"[40.0, 7.0]",,Ground Pass,14.866069,,Demi Stokes,4651.0,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,199,Manchester City WFC,746,['efc461b0-023b-4569-a08e-92b8b425db35'],18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:18.251,Pass,
,,,,,,,,,,,,4.827,,,,,,,,,,,af3d078d-cc67-441a-bcd9-c7616e8ee626,3378,,,"[53.0, 3.0]",7298,81,,0.6000502,,,Left Foot,,,"[110.0, 42.0]",,High Pass,69.065186,Incomplete,Jane Ross,4653.0,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,199,Manchester City WFC,746,"['a4db24c4-75f6-49bf-9c68-05424aa3de22', 'b144b330-cc72-48df-89c0-a05731eeb6ec']",21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:21.611,Pass,
,,,,,,,,,,,,4.08,,,,,,,,,,,410b86a3-f684-4f96-be6d-3b9fb3cd0668,3382,,,"[32.0, 61.0]",7298,81,,0.5070985,,,Right Foot,,,"[50.0, 71.0]",,High Pass,20.59126,,Jill Scott,10172.0,,,,,Recovery,2,Regular Play,Abbie McManus,4648.0,Right Center Back,201,Manchester City WFC,746,['4957a28d-8016-40ec-afb1-0ef66b45bcd3'],52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:52.811,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,98adaa88-49b4-4eac-8e0e-5f675d9223c8,3386,,,"[35.0, 70.0]",7298,82,,-2.782822,,,Right Foot,,,"[27.0, 67.0]",,Ground Pass,8.5440035,,Abbie McManus,4648.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,201,Manchester City WFC,746,"['4173e7b0-f19a-4c85-a4f0-b5753b4452b0', '6683ab26-67b0-4524-b93b-64c7f844d103']",1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:01.611,Pass,True
,,,,,,,,,,,,1.44,,,,,,,,,,,b78b9cde-8f2b-4970-9b30-337c19c0d1ab,3390,,,"[24.0, 63.0]",7298,82,,-2.1910458,,,Right Foot,,,"[9.0, 42.0]",,Ground Pass,25.806976,,Ellie Roebuck,4637.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,201,Manchester City WFC,746,"['4c2cb492-e1d5-4aae-84d1-6ef7b753b3d4', '658910b4-4ac2-4335-bb7a-27e551d95bca']",4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:04.571,Pass,True
,,,,,,,,,,,,1.907,,,,,,,,,,,d9d42deb-1a40-4828-99a6-555ace2e3720,3394,,,"[10.0, 45.0]",7298,82,,0.20304522,,,Right Foot,,,"[44.0, 52.0]",,High Pass,34.713108,Incomplete,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,201,Manchester City WFC,746,"['53e593a5-0c9f-4365-a162-df973250bd98', 'd07c9b7a-cd34-44b0-9a22-dfd78dd6e022']",10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:10.251,Pass,True
,,,,,,,,,,,,1.24,,,,,,,,,,,a9d5800e-cd64-45a9-b062-fde5020e5f1d,3397,,,"[77.0, 31.0]",7298,82,,1.3439975,,,Right Foot,,,"[80.0, 44.0]",,Ground Pass,13.341664,,Maren Nævdal Mjelde,10395.0,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,202,Chelsea FCW,971,['cd497498-a37f-4865-abe9-cb8a2d6d2e71'],13,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:13.958,Pass,
,,,,,,,,,,,,1.52,,,,,,,,,,,25c370f5-5264-455c-a186-7aec08926444,3401,,,"[85.0, 47.0]",7298,82,,1.2679114,,,Right Foot,,,"[90.0, 63.0]",,Ground Pass,16.763054,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Left Center Midfield,202,Chelsea FCW,971,"['13da6754-fbb5-4cc9-89ed-285b227d8dc9', '818cd2db-0db9-4732-886d-033e789e79fd']",16,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:16.198,Pass,True
,,,,,,,,,,,,0.84,,,,,,,,,,,5079eeb6-c764-4d0f-83fd-fc51a093ee08,3404,,,"[89.0, 58.0]",7298,82,,-1.849096,,,Right Foot,,,"[87.0, 51.0]",,Ground Pass,7.28011,,Erin Cuthbert,4660.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Midfield,202,Chelsea FCW,971,['3075fede-6465-44ad-818c-ff0ae94a5d29'],19,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:19.958,Pass,
,,,,,,,,,,,,3.12,,,,,,,,,,,3d8e9d02-1c11-4f13-a42f-7910b54f3ae7,3406,,,"[87.0, 49.0]",7298,82,,1.3182421,,,Right Foot,,,"[95.0, 80.0]",,High Pass,32.01562,Out,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,202,Chelsea FCW,971,['1f09ce79-7c09-42ff-a898-c93ac5bd6641'],20,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:20.798,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,0f867779-7400-4e03-8aff-eff77872e3b9,3409,,,"[38.0, 1.0]",7298,83,,0.18534794,,,,,,"[54.0, 4.0]",,High Pass,16.27882,Incomplete,Jane Ross,4653.0,,,,,Throw-in,2,From Throw In,Demi Stokes,4651.0,Left Back,203,Manchester City WFC,746,"['0a5b9d81-5dd6-4f42-be37-66b1d86ebb0d', '31ca14cb-8650-47b1-bf43-fbc804b8563c']",18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:18.478,Pass,
,,,,,,,,,,,,1.586,,,,,,,,,,,8dfb3d0a-4f89-4105-af7c-77dafabb89b0,3412,,,"[48.0, 1.0]",7298,83,,0.13552772,,,,,,"[70.0, 4.0]",,High Pass,22.203604,,Jane Ross,4653.0,,,,,Throw-in,2,From Throw In,Demi Stokes,4651.0,Left Back,204,Manchester City WFC,746,['5849e59d-b6d2-47a3-add5-13a172c731c2'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:27.011,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,1d2730a8-de24-4815-be0d-968454be5d63,3417,,,"[54.0, 79.0]",7298,83,,-3.0791738,,,Right Foot,,,"[38.0, 78.0]",,Low Pass,16.03122,,Millie Bright,4642.0,,,,,Recovery,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Midfield,205,Chelsea FCW,971,['dee62e90-8545-4fb2-8d67-2be57150bd6c'],29,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:29.358,Pass,
,,,,,,,,,,,,2.64,,,,,,,,,,,2fc8c22d-e9b5-4166-bff2-23756329b95d,3420,,,"[38.0, 74.0]",7298,83,,-2.6374266,,,Left Foot,,,"[9.0, 58.0]",,Low Pass,33.12099,,Rut Hedvig Lindahl,4640.0,,,,,,2,Regular Play,Millie Bright,4642.0,Center Back,205,Chelsea FCW,971,"['a3780787-ab58-4460-b61b-0a0b62d425fa', 'e4c24c30-068b-4b60-ad7f-97d538d4ffb6']",31,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:31.198,Pass,True
,,,,,,,,,,,,2.56,,,,,,,,,,,ed82b975-1c74-4d1e-a843-fb6e37bf26eb,3423,,,"[10.0, 58.0]",7298,83,,0.23974311,,,Right Foot,,,"[55.0, 69.0]",,High Pass,46.32494,Incomplete,Ramona Bachmann,4659.0,,,,,,2,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,205,Chelsea FCW,971,"['0f16aacd-de0a-4460-b85d-08124c49f2c0', '46b3b2a3-5b76-4e6b-bd23-080f23ed3a03']",35,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:35.558,Pass,
,,,,,,,,,,,,1.12,,,,,,,,,,,abf2c008-658e-4e95-82b9-9c23e8c2ee71,3427,,,"[45.0, 80.0]",7298,83,,-0.15264933,,,,,,"[58.0, 78.0]",,High Pass,13.152946,,So-Yun Ji,4647.0,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Midfield,206,Chelsea FCW,971,['e3ce999a-4225-4803-afdc-cbfa78547de7'],52,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:52.438,Pass,
