50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.1152,,,,,,,,,,,,92cf52d0-272b-4c70-83a8-56beff60d428,24,,,"[30.0, 3.0]",19789,0,,,0.124354996,,,Head,,,,"[38.0, 4.0]",,Low Pass,8.062258,,,Karen Julia Carney,15553.0,,,,,Recovery,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,"['566cc77c-a673-4c29-8c12-9e80baa00beb', '58f9190c-3ce6-418e-9bb5-7e28097d32ca']",19,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:19.280,Pass,
,,,,,,,,,,,,,,1.5013,,,,,,,,,,,,dfcb1157-8300-4279-9c6a-7b6c38a5ec4f,26,,,"[38.0, 4.0]",19789,0,,,0.24497867,,,Right Foot,,,,"[54.0, 8.0]",,High Pass,16.492422,,,Bethany England,15550.0,,,,,,1,Regular Play,Karen Julia Carney,15553.0,Left Wing,5,Chelsea FCW,971,['43238af5-f941-4cc9-bff5-1b3f833b081a'],20,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:20.395,Pass,
,,,,,,,,,,,,,,1.069444,,,,,,,,,,,,0fb48459-274c-4a54-bc2c-de6cbbb4d9ed,28,,,"[54.0, 8.0]",19789,0,,,2.1293957,,,Right Foot,,,,"[49.0, 16.0]",,Low Pass,9.433981,,,So-Yun Ji,4647.0,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,5,Chelsea FCW,971,['93756cfe-d66e-444c-82a1-c4570ce5b372'],21,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:21.896,Pass,
,,,,,,,,,,,,,,1.6633,,,,,,,,,,,,86aa10d3-7065-4375-a799-212d6d3b6305,31,,,"[49.0, 21.0]",19789,0,,,1.2977877,,,Right Foot,,,,"[56.0, 46.0]",,Low Pass,25.96151,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,5,Chelsea FCW,971,['92071944-e045-4445-a87b-c5093ec846c9'],24,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:24.120,Pass,
,,,,,,,,,,,,,,1.9308,,,,,,,,,,,,134f41b7-fd37-4adc-b2b5-e30164e2abbe,34,,,"[63.0, 44.0]",19789,0,,,-0.6435011,f20bdf58-2c21-4623-b3d5-5aacec5c5fcc,,Right Foot,,,,"[91.0, 23.0]",,High Pass,35.0,,,Bethany England,15550.0,True,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,5,Chelsea FCW,971,['2e11a03c-0df8-4a37-be05-d661f6f7bc08'],28,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:28.050,Pass,
,,,,,,,,,,,,,,1.9322,,,,,,,,,,,,eadfc8ff-b4a2-4840-b3f8-573875ccd743,40,,,"[7.0, 25.0]",19789,0,,,-1.2490457,,,Keeper Arm,,,,"[11.0, 13.0]",,Ground Pass,12.649111,,,Kerys Harrop,15569.0,,,,,,1,From Keeper,Hannah Hampton,22032.0,Goalkeeper,7,Birmingham City WFC,969,['b74cf01e-cfb4-42a5-b1ca-6796dd699c0a'],39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:39.712,Pass,
,,,,,,,,,,,,,,1.414349,,,,,,,,,,,,056bdea0-71ee-45fa-9ea8-b7b8fa3d6f22,44,,,"[22.0, 16.0]",19789,0,,,2.223643,,,Left Foot,,,,"[9.0, 33.0]",,Ground Pass,21.400934,,,Hannah Hampton,22032.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,8,Birmingham City WFC,969,"['96c3896a-1e24-4988-917b-135accf198d2', 'e5dd3259-681a-4659-a709-9a03a923567f']",44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:44.492,Pass,True
,,,,,,,,,,,,,,1.878922,,,,,,,,,,,,b8b6bf74-7abd-4a58-943f-0e9a6e021e27,47,,,"[9.0, 33.0]",19789,0,,,-0.96850896,,,Right Foot,,,,"[31.0, 1.0]",,High Pass,38.832977,,Out,Paige Williams,15567.0,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,9,Birmingham City WFC,969,"['7820639c-1ab6-4f1a-9873-7c8707951318', 'b69e1b50-f6dd-4e88-b791-f687bf833d44']",45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:45.906,Pass,True
,,,,,,,,,,,,,,0.539104,,,,,,,,,,,,32fbfd17-0e1a-4ede-89ed-07a903383071,49,,,"[85.0, 80.0]",19789,0,True,,-2.4468544,,,,,,,"[79.0, 75.0]",,Low Pass,7.81025,,,Erin Cuthbert,4660.0,,,,,Throw-in,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,10,Chelsea FCW,971,['be7fec38-4ca9-4fdc-9565-7781474b2a29'],59,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:59.952,Pass,
,,,,,,,,,,,,,,1.124,,,,,,,,,,,,2800b4ed-e6d1-4768-b174-5c99bddfdc3f,51,,,"[79.0, 75.0]",19789,1,True,,1.2490457,,,Left Foot,,,,"[80.0, 78.0]",,Ground Pass,3.1622777,,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Wing,10,Chelsea FCW,971,['7992c04b-b2fe-49d8-9891-41a65ce4a680'],0,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.882,Pass,
,,,,,,,,,,,,,,1.2539,,,,,,,,,,,,ec14a9b9-50f4-4f66-b350-4cef83199dec,55,,,"[79.0, 77.0]",19789,1,,,-2.782822,,,Right Foot,,,,"[71.0, 74.0]",,Ground Pass,8.5440035,,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,10,Chelsea FCW,971,"['aac9cc49-561f-434b-b088-8ec7fe78b9cf', 'c989cd9e-b259-49c9-848a-8a2d02bd1f2d']",2,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:02.046,Pass,True
,,,,,,,,,,,,,,1.796942,,,,,,,,,,,,77380553-fed3-4786-84df-8412ca6214e1,59,,,"[71.0, 75.0]",19789,1,,,3.0750246,,,Left Foot,,,,"[56.0, 76.0]",,Ground Pass,15.033297,,,Anita Amma Ankyewah Asante,4657.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Wing,10,Chelsea FCW,971,"['0590f647-4d4f-4a8f-9ea6-5f7ffd4fd367', 'da47f405-42f5-4003-8b60-66eddbd967b5']",3,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:03.886,Pass,True
,,,,,,,,,,,,,,2.592331,,,,,,,,,,,,78029eaa-41ec-44b7-b7c4-84db9cfd18e5,62,,,"[56.0, 76.0]",19789,1,,,-2.2142975,,,Right Foot,,,,"[41.0, 56.0]",,Ground Pass,25.0,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,10,Chelsea FCW,971,['e8769f42-a20e-42de-9cd2-e128184c5484'],5,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:05.723,Pass,
,,,,,,,,,,,,,,0.9369,,,,,,,,,,,,29023d7f-5cbf-4c92-92dd-f0c33973893c,66,,,"[42.0, 57.0]",19789,1,,,-0.39479113,,,Left Foot,,,,"[54.0, 52.0]",,Ground Pass,13.0,,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,10,Chelsea FCW,971,"['b16f4212-3ab6-4b60-90f1-2e505ab14ebb', 'e09c91d4-b392-4e00-85dc-c879f62252fb']",8,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:08.395,Pass,True
,,,,,,,,,,,,,,2.653529,,,,,,,,,,,,f90272cb-c7a6-4bbf-a8f1-55a98918897e,68,,,"[54.0, 52.0]",19789,1,,,-1.5707964,,,Right Foot,,,,"[54.0, 21.0]",,Ground Pass,31.0,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,10,Chelsea FCW,971,['191b4ab2-ff2e-4f42-850b-46ddb34c30be'],9,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:09.332,Pass,
,,,,,,,,,,,,,,1.6539,,,,,,,,,,,,37073a3a-b59d-4bd6-a7a5-4a152bf4f3f3,71,,,"[61.0, 16.0]",19789,1,,,-0.65284663,,,Left Foot,,,,"[78.0, 3.0]",,Ground Pass,21.400934,,,Karen Julia Carney,15553.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,10,Chelsea FCW,971,['d0cf93ed-0896-4422-a24c-93a46e4c2151'],13,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:13.487,Pass,
,,,,,,,,,,,,,,1.261226,,,,,,,,,,,,d184ddd1-4e56-4715-b9d6-865f696013a7,75,,,"[79.0, 5.0]",19789,1,,,2.077895,,,Right Foot,,,,"[69.0, 23.0]",,Ground Pass,20.59126,,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,Karen Julia Carney,15553.0,Left Wing,10,Chelsea FCW,971,['aa624518-c2a3-4b23-a423-f3df7d36f819'],17,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:17.518,Pass,
,,,,,,,,,,,,,,1.676469,,,,,,,,,,,,26cf28a5-0780-42e3-b993-9a1f3f73a2b6,78,,,"[69.0, 23.0]",19789,1,,,-2.5899377,,,Right Foot,,,,"[56.0, 15.0]",,Ground Pass,15.264338,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,10,Chelsea FCW,971,['099455f1-264a-4d71-a92b-d31792badd1c'],18,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:18.859,Pass,
,,,,,,,,,,,,,,1.916823,,,,,,,,,,,,d6c731fc-bee6-468b-816b-c0f9e6bea8a8,80,,,"[56.0, 15.0]",19789,1,,,1.6902252,,,Left Foot,,,,"[53.0, 40.0]",,Ground Pass,25.179358,,,Anita Amma Ankyewah Asante,4657.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,10,Chelsea FCW,971,['9d0db67a-c227-42a9-8f1b-b5a56962d28d'],20,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:20.535,Pass,
,,,,,,,,,,,,,,0.9362,,,,,,,,,,,,d79c0993-d1cf-4b84-89a6-3d2ba81aa4f7,83,,,"[72.0, 55.0]",19789,1,,,-0.27829966,,,Right Foot,,,,"[86.0, 51.0]",,Ground Pass,14.56022,,,Drew Spence,4638.0,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,10,Chelsea FCW,971,['fe04a4ff-0cfc-49ba-874e-590090bcd432'],25,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:25.880,Pass,
,,,,,,,,,,,,,,0.82658,,,,,,,,,,,,1f65811a-5974-4b33-bceb-32691fed3f7c,86,,,"[88.0, 49.0]",19789,1,,,-0.8379812,,,Right Foot,,,,"[97.0, 39.0]",,Ground Pass,13.453624,,,Bethany England,15550.0,,,,,,1,From Throw In,Drew Spence,4638.0,Right Center Midfield,10,Chelsea FCW,971,['cbfcf6bd-8c08-4e98-b9f0-633c8ed8d38b'],27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:27.558,Pass,
,,,,,,,,,,,,,,0.7045,,,,,,,,,,,,5a9ccc5e-9bf1-478b-a65b-cb6ab9116a90,91,,,"[96.0, 41.0]",19789,1,,,2.0344439,,,Right Foot,,,,"[92.0, 49.0]",,Ground Pass,8.944272,,,Drew Spence,4638.0,,,,,,1,From Throw In,Bethany England,15550.0,Center Forward,10,Chelsea FCW,971,['a5ca6135-50fb-49a2-86c4-a93b00428b92'],29,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:29.938,Pass,
,,,,,,,,,,,,,,3.75747,,,,,,,,,,,,9fbf0b53-48d6-4b00-b9e7-1415d5c403d7,99,,,"[26.0, 29.0]",19789,2,,,-0.39585045,,,Right Foot,,,,"[93.0, 1.0]",,High Pass,72.615425,,Out,Charlie Wellings,15563.0,,,,,Free Kick,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,11,Birmingham City WFC,969,['b408fe34-8740-4021-88b2-96dcd36f3b6b'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:03.700,Pass,
,,,,,,,,,,,,,,2.5657,,,,,,,,,,,,57e6cb38-9987-476d-a43b-9cf8a366e452,101,,,"[30.0, 80.0]",19789,2,,,-2.8753407,,,,,,,"[8.0, 74.0]",,Low Pass,22.803509,,,Anita Amma Ankyewah Asante,4657.0,,,,,Throw-in,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,12,Chelsea FCW,971,['16e3c464-803b-42bf-861c-951c385de4ff'],28,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:28.369,Pass,
,,,,,,,,,,,,,,2.102061,,,,,,,,,,,,112227c2-6084-4d24-ad41-1f078c156450,104,,,"[8.0, 71.0]",19789,2,,,-1.7429872,,,Right Foot,,,,"[4.0, 48.0]",,Ground Pass,23.345236,,,Carly Mitchell Telford,19421.0,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,12,Chelsea FCW,971,['48cb5617-fda2-4a69-a030-954b37839893'],32,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:32.105,Pass,
,,,,,,,,,,,,,,2.181901,,,,,,,,,,,,c576b0d7-aada-4e9e-a98a-132673ac8b4c,107,,,"[14.0, 46.0]",19789,2,,,-1.315614,,,Right Foot,,,,"[20.0, 23.0]",,Ground Pass,23.769728,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Carly Mitchell Telford,19421.0,Goalkeeper,12,Chelsea FCW,971,['96501cd9-4dae-40de-b3b2-9fe8647e36e3'],35,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:35.706,Pass,
,,,,,,,,,,,,,,1.748039,,,,,,,,,,,,8bdfe44f-627d-4bad-bb34-54f0cb88b801,110,,,"[36.0, 22.0]",19789,2,,,1.8545904,,,Left Foot,,,,"[29.0, 46.0]",,Ground Pass,25.0,,,Anita Amma Ankyewah Asante,4657.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,12,Chelsea FCW,971,['246ef817-28a4-4611-b229-3b6896d73ff3'],39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:39.815,Pass,
,,,,,,,,,,,,,,1.121227,,,,,,,,,,,,de2a5fb6-9b3f-4562-b56a-aa6eb20f4e13,113,,,"[41.0, 58.0]",19789,2,,,1.2490457,,,Right Foot,,,,"[47.0, 76.0]",,Ground Pass,18.973665,,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,12,Chelsea FCW,971,['cf0eeccd-4a85-4c25-8fb0-359377ed8a7e'],44,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:44.930,Pass,
,,,,,,,,,,,,,,1.363722,,,,,,,,,,,,0ff7950c-db3a-463b-b657-960404b27802,117,,,"[47.0, 73.0]",19789,2,,,-2.1815224,,,Right Foot,,,,"[40.0, 63.0]",,Ground Pass,12.206555,,,Anita Amma Ankyewah Asante,4657.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,12,Chelsea FCW,971,"['88d734ed-09b9-4bdd-8758-e938e5f94277', 'c96700d0-6b0a-4d84-8571-35a928686d7e']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:46.801,Pass,True
,,,,,,,,,,,,,,2.276365,,,,,,,,,,,,934b5f9d-376f-49ec-9a18-af1aa435c1e8,120,,,"[40.0, 60.0]",19789,2,,,-1.4801364,,,Right Foot,,,,"[43.0, 27.0]",,Ground Pass,33.13608,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,12,Chelsea FCW,971,['b5c4c830-cbff-4ffa-9c16-adf36972540b'],49,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:49.019,Pass,
,,,,,,,,,,,,,,5.5908,,,,,,,,,,,,d52eb613-178c-402a-8d1e-ec03e7d9c97e,123,,,"[49.0, 27.0]",19789,2,,,-0.35877067,,,Left Foot,,,,"[113.0, 3.0]",,High Pass,68.35203,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,12,Chelsea FCW,971,['c2796b50-d56b-43b3-944b-a8923bfd93c6'],52,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:52.312,Pass,
,,,,,,,,,,,,,,1.4449,,,,,,,,,,,,dcb819af-9869-4c4d-88b8-62e04c6056e2,127,,,"[119.0, 4.0]",19789,2,,,3.1415927,,,Left Foot,,,,"[105.0, 4.0]",,Ground Pass,14.0,,,Karen Julia Carney,15553.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,12,Chelsea FCW,971,"['ad078375-6561-43f7-92d2-d872ac63d28a', 'ff1656bd-acdf-4c7b-8509-e59a12a01cba']",58,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:58.369,Pass,True
,,,,,,,,,,,,,,0.9909,,,,,,,,,,,,3c672d69-e778-4aa6-a436-ab9c62daccea,131,,,"[117.0, 4.0]",19789,3,,,-3.0648208,,,Right Foot,,,,"[104.0, 3.0]",,Ground Pass,13.038404,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Karen Julia Carney,15553.0,Left Wing,12,Chelsea FCW,971,['62f725b3-8c91-4285-b403-2046b03154dd'],4,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:04.508,Pass,
