ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,2.961075,,,,,,,,,,,97670519-06f4-4963-a195-b6ae6c64cb0d,18,,"[11.0, 49.0]",19755,0,,,-1.0899091,,Right Foot,,,,"[23.0, 26.0]",,Ground Pass,25.942244,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Kick Off,Rut Hedvig Lindahl,4640.0,Goalkeeper,2,Chelsea FCW,971,['c58ddbd1-b2e8-4331-ba40-0ad4a8fa3f48'],13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:13.243,Pass,
,,,,,,,,,,1.2011,,,,,,,,,,,4c957c13-3664-4f23-8417-9cd44e9c8dfc,22,,"[30.0, 25.0]",19755,0,,,0.38050637,,Left Foot,,,,"[45.0, 31.0]",,Ground Pass,16.155495,,,Drew Spence,4638.0,,,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,"['45d59c58-8425-4209-85de-79abb69bc25e', '588782b0-374a-40e7-8726-e940e21650a2']",18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:18.513,Pass,True
,,,,,,,,,,0.9603,,,,,,,,,,,0a12892a-406e-4f1d-8e58-30c6f974085a,26,,"[42.0, 31.0]",19755,0,,,-2.3932147,,Right Foot,,,,"[28.0, 18.0]",,Ground Pass,19.104973,,,Millie Bright,4642.0,,,,,,1,From Kick Off,Drew Spence,4638.0,Left Defensive Midfield,2,Chelsea FCW,971,['f1011688-82e6-4dab-8f39-b5e16ce566ec'],20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:20.470,Pass,
,,,,,,,,,,2.2549,,,,,,,,,,,13d87c91-ff18-4659-ae44-d82c93a0d4a2,30,,"[31.0, 25.0]",19755,0,,,0.09966865,,Right Foot,,,,"[71.0, 29.0]",,High Pass,40.1995,,Incomplete,Bethany England,15550.0,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,Chelsea FCW,971,"['01c69ddf-108e-4ede-a8c3-9d7ce59f80bb', 'acf179fd-506d-496a-9c0c-d2ad45b6496a']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:23.994,Pass,
,,,,,,,,,,2.5013,,,,,,,,,,,acf179fd-506d-496a-9c0c-d2ad45b6496a,32,,"[50.0, 52.0]",19755,0,,,-1.418147,,Head,,,,"[52.0, 39.0]",,High Pass,13.152946,,Incomplete,,,,,,,Recovery,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Chelsea FCW,971,"['13d87c91-ff18-4659-ae44-d82c93a0d4a2', '9a3c3fd5-ec6d-4a83-9f56-95679779ebf1']",26,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:26.249,Pass,
,,,,,,,,,,2.3781,,,,,,,,,,,2e52ae64-ec93-4ae0-9829-1a3afeceb817,36,,"[74.0, 45.0]",19755,0,,,0.9440534,,Right Foot,,,,"[95.0, 74.0]",,Ground Pass,35.805027,,,Hannah Jayne Blundell,17275.0,,,,,,1,From Kick Off,Erin Cuthbert,4660.0,Right Wing,2,Chelsea FCW,971,['1de9efab-53d2-48e4-9749-74804c75112a'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:30.255,Pass,
,,,,,,,,,,1.0634,,,,,,,,,,,4351db95-d6c4-4ef3-8a21-4559f0839937,40,,"[106.0, 77.0]",19755,0,,,-1.735945,,Right Foot,,,,"[104.0, 65.0]",,Ground Pass,12.165525,,,So-Yun Ji,4647.0,,,,,,1,From Kick Off,Hannah Jayne Blundell,17275.0,Right Back,2,Chelsea FCW,971,"['0960052a-eba3-416f-b8f6-14017a286af9', '4f74d4e0-0973-4f0e-aa75-7d1e7e547cd2']",37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:37.659,Pass,True
,,,,,,,,,,1.485634,,,,,,,,,,,160eba7a-5f73-48a9-9ff6-163917818b3c,45,,"[92.0, 78.0]",19755,0,,,-2.9229238,,Right Foot,,,,"[74.0, 74.0]",,Ground Pass,18.439089,,,Sophie Louise Ingle,15549.0,,,,,Recovery,1,From Kick Off,Hannah Jayne Blundell,17275.0,Right Back,2,Chelsea FCW,971,['be655c47-dc00-451c-b892-f3d9149378b2'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:41.868,Pass,
,,,,,,,,,,1.060153,,,,,,,,,,,a82bf039-712d-48f5-8bd5-1e8d177ba76f,48,,"[77.0, 75.0]",19755,0,,,-1.4382448,,Left Foot,,,,"[79.0, 60.0]",,Ground Pass,15.132746,,,Drew Spence,4638.0,,,,,,1,From Kick Off,Sophie Louise Ingle,15549.0,Right Defensive Midfield,2,Chelsea FCW,971,['6bf8ce8c-da28-4bd6-b5b3-29dae29cabfe'],44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:44.487,Pass,
,,,,,,,,,,1.1019,,,,,,,,,,,fead93d4-e0ff-4fda-86c8-2b892cb4fd85,52,,"[79.0, 63.0]",19755,0,,,2.4227626,,Right Foot,,,,"[71.0, 70.0]",,Ground Pass,10.630146,,,Sophie Louise Ingle,15549.0,,,,,,1,From Kick Off,Drew Spence,4638.0,Left Defensive Midfield,2,Chelsea FCW,971,"['56172103-7a86-498c-90e4-fb1b84b39c98', 'e66a4c6c-a95d-493b-9e5b-2a82228a81dd']",46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:46.055,Pass,True
,,,,,,,,,,1.970649,,,,,,,,,,,35166448-d99a-4d2e-84e6-b1818d721f21,54,,"[71.0, 70.0]",19755,0,,,-1.9359977,,Right Foot,,,,"[58.0, 36.0]",,Ground Pass,36.40055,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Kick Off,Sophie Louise Ingle,15549.0,Right Defensive Midfield,2,Chelsea FCW,971,['2c996880-a1ac-4d70-9a58-df683573ae56'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:47.157,Pass,
,,,,,,,,,,2.342179,,,,,,,,,,,2d534e87-af81-44a4-84cf-d3b01bb9c68f,57,,"[63.0, 29.0]",19755,0,,,-0.7419473,,Left Foot,,,,"[87.0, 7.0]",,Ground Pass,32.55764,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,['c8fa378c-cef1-46b5-90c1-280349e6c251'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:50.645,Pass,
,,,,,,,,,,2.185991,,,,,,,,,,,530b7344-181b-4594-943f-6da3bf23359b,61,,"[78.0, 27.0]",19755,0,,,-2.9304993,,Left Foot,,,,"[64.0, 24.0]",,Ground Pass,14.3178215,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Kick Off,Jonna Ann-Charlotte Andersson,10222.0,Left Back,2,Chelsea FCW,971,['738ff899-14d0-488f-9514-183cc38c0c17'],56,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:56.437,Pass,
,,,,,,,,,,2.42021,,,,,,,,,,,d972d6d8-5c32-4be2-8cbb-c36da5135b8b,64,,"[66.0, 26.0]",19755,0,,,1.9028558,,Left Foot,,,,"[56.0, 55.0]",,Ground Pass,30.675724,,,Millie Bright,4642.0,,,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,['41685f3c-a072-4f0d-b85c-244245ce52e1'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:59.899,Pass,
,,,,,,,,,,1.965319,,,,,,,,,,,2d7e1c01-3125-45b2-b86f-8d89b6445928,67,,"[64.0, 68.0]",19755,1,,,-1.8828385,,Right Foot,,,,"[54.0, 37.0]",,Ground Pass,32.572994,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,Chelsea FCW,971,['595545f4-6daf-404a-9f6f-363d5310f34f'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:06.565,Pass,
,,,,,,,,,,1.734636,,,,,,,,,,,ee9ded30-4403-4f63-bec9-4993017e1447,70,,"[57.0, 29.0]",19755,1,,,-1.2068174,,Left Foot,,,,"[65.0, 8.0]",,Ground Pass,22.472204,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,['f0ef6b9d-4193-4a3a-9540-b49b35023389'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:10.609,Pass,
,,,,,,,,,,1.409502,,,,,,,,,,,71c1e5b3-fa19-4ee4-83ca-bc74a384e792,73,,"[67.0, 6.0]",19755,1,,,0.0,,Left Foot,,,,"[82.0, 6.0]",,Ground Pass,15.0,,,Karen Julia Carney,15553.0,,,,,,1,From Kick Off,Jonna Ann-Charlotte Andersson,10222.0,Left Back,2,Chelsea FCW,971,['c6c59d05-cf0b-4746-8d86-7d73c0095a16'],13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:13.743,Pass,
,,,,,,,,,,0.2613,,,,,,,,,,,f2c406c1-cb2f-4630-9e0f-33b10d1a261f,77,,"[107.0, 5.0]",19755,1,,,1.5707964,,Left Foot,,,,"[107.0, 11.0]",,Ground Pass,6.0,,Incomplete,Bethany England,15550.0,,,,,,1,From Kick Off,Karen Julia Carney,15553.0,Left Wing,2,Chelsea FCW,971,"['0e9b2072-0b54-454a-9fc1-b70dcbb2a56f', 'f63d1a2f-3e4a-450c-be2f-99416b2d315b']",20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:20.983,Pass,
,,,,,,,,,,1.6993,,,,,,,,,,,7fd6e562-962b-489e-b6ba-2cb88e10cfc7,80,,"[120.0, 1.0]",19755,1,,,1.6951513,,Right Foot,,,,"[116.0, 33.0]",,High Pass,32.24903,,,Bethany England,15550.0,,,,,Corner,1,From Corner,Karen Julia Carney,15553.0,Left Wing,3,Chelsea FCW,971,['fe547bed-bd9e-41e2-a7f7-e0954b03b741'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:51.616,Pass,
,,,,,,,,,,0.8313,,,,,,,,,,,a42be996-5fdd-4282-842d-ce97cb3a06e5,82,,"[117.0, 34.0]",19755,1,,,-2.6224465,e1dfd775-0ee7-4fae-8799-f87546085c97,Right Foot,,,,"[110.0, 30.0]",,Ground Pass,8.062258,,,Erin Cuthbert,4660.0,True,,,,,1,From Corner,Bethany England,15550.0,Center Forward,3,Chelsea FCW,971,['78cdb51f-8787-4f56-9610-e6526a4c516b'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:53.315,Pass,
,,,,,,,,,,2.7869,,,,,,,,,,,55c736f7-5c00-4617-939b-665d83aaa51a,89,,"[105.0, 77.0]",19755,2,,,3.1415927,,Head,,,,"[83.0, 77.0]",,Low Pass,22.0,,Incomplete,So-Yun Ji,4647.0,,,,,Recovery,1,From Corner,Millie Bright,4642.0,Right Center Back,3,Chelsea FCW,971,"['234d8476-9dad-48b0-b45b-3107bd030c82', '3d392849-bb78-4f23-b423-d5925d8f9ca1']",2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:02.351,Pass,
,,,,,,,,,,1.674298,,,,,,,,,,,3f54fe7b-5c22-4f33-a607-fc3fa4bd90df,94,,"[40.0, 4.0]",19755,2,,,1.2120256,,Right Foot,,,,"[46.0, 20.0]",,Ground Pass,17.088007,,Incomplete,,,,,,,Recovery,1,From Corner,Nikita Parris,4654.0,Center Forward,3,Chelsea FCW,971,['30d06037-487a-4ea3-9134-88f22a561c2a'],7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:07.464,Pass,
,,,,,,,,,,0.425702,,,,,,,,,,,b16a6c94-349e-4b4e-9505-78a65ce6ef26,96,,"[78.0, 60.0]",19755,2,,,0.24497867,,Head,,,,"[86.0, 62.0]",,High Pass,8.246211,,Incomplete,Drew Spence,4638.0,,,,,,1,From Corner,Magdalena Lilly Eriksson,4633.0,Left Center Back,3,Chelsea FCW,971,"['96842b8b-a8b3-4d49-94e5-fa73d2c99033', 'ca648254-fadd-4213-aea6-5bd5cb883a27']",10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:10.392,Pass,
,,,,,,,,,,2.172788,,,,,,,,,,,b5dc8292-c2d3-4eb2-89de-b95fbd57ed00,99,,"[28.0, 33.0]",19755,2,,,0.24497867,,Right Foot,,,,"[40.0, 36.0]",,Low Pass,12.369317,,,Georgia Stanway,4643.0,,,,,Recovery,1,Regular Play,Tessa Wullaert,10099.0,Right Midfield,4,Manchester City WFC,746,['0c022992-d27f-4d98-afc2-f5d145fa1576'],12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:12.435,Pass,
,,,,,,,,,,1.394699,,,,,,,,,,,7b8ae223-5e55-4ea8-9943-0ba63e1292e8,102,,"[38.0, 41.0]",19755,2,,,2.4756234,,Right Foot,,,,"[24.0, 52.0]",,Ground Pass,17.804493,,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Attacking Midfield,4,Manchester City WFC,746,['1559e711-01a7-47a7-acd8-e809a3065be2'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:15.954,Pass,
,,,,,,,,,,1.103003,,,,,,,,,,,37f5bd36-0c56-478c-a1e4-34bb6f63ddb4,105,,"[24.0, 52.0]",19755,2,,,-2.6224465,,Right Foot,,,,"[17.0, 48.0]",,Ground Pass,8.062258,,,Stephanie Houghton,10185.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Right Back,4,Manchester City WFC,746,['23c876da-63b4-4f81-a2cc-6479afcba3b8'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:17.851,Pass,
,,,,,,,,,,1.6877,,,,,,,,,,,e58cffae-e49c-4ab7-9c65-3496d44da469,109,,"[18.0, 49.0]",19755,2,,,-0.26916748,,Right Foot,,,,"[47.0, 41.0]",,Ground Pass,30.083218,,Incomplete,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,4,Manchester City WFC,746,['eeb3d9f1-9f73-4128-8756-4bd23692384d'],18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:18.994,Pass,
,,,,,,,,,,0.831,,,,,,,,,,,029792a1-1204-4513-ac55-a2f99ca9607d,112,,"[83.0, 40.0]",19755,2,,,-0.09966865,,Right Foot,,,,"[93.0, 39.0]",,Ground Pass,10.049875,,,Bethany England,15550.0,,,,,,1,Regular Play,Drew Spence,4638.0,Left Defensive Midfield,5,Chelsea FCW,971,['af7f8f7f-c602-4b00-a884-c8cd0546184c'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:22.416,Pass,
,,,,,,,,,,0.7084,,,,,,,,,,,3d69f3b7-e834-48ab-9a9c-efdbeb145a81,114,,"[93.0, 39.0]",19755,2,,,1.6233793,,Right Foot,,,,"[92.0, 58.0]",,Ground Pass,19.026299,,,So-Yun Ji,4647.0,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,5,Chelsea FCW,971,['c4bbc241-cb13-4ad2-b90b-007d6e14bb37'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:23.247,Pass,
,,,,,,,,,,1.588,,,,,,,,,,,d0a73256-2808-4aab-a81a-3e1d30f64e52,124,,"[88.0, 9.0]",19755,2,,,-0.27829966,,Left Foot,,,,"[102.0, 5.0]",,Ground Pass,14.56022,,,Karen Julia Carney,15553.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,"['737f8199-1dc9-4bca-930b-754d083e4070', 'c64a6f55-01cb-4d97-9a8d-fc5bc1fe7504']",31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:31.581,Pass,True
,,,,,,,,,,1.511944,,,,,,,,,,,a8efc488-c85f-4629-8751-8fbe07e91800,127,,"[109.0, 6.0]",19755,2,,,0.7853982,,Right Foot,,,,"[117.0, 14.0]",,Ground Pass,11.313708,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Karen Julia Carney,15553.0,Left Wing,5,Chelsea FCW,971,['05c9d091-9bfa-4b43-9f9f-6fe018af0246'],35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:35.171,Pass,
,,,,,,,,,,1.2856,,,,,,,,,,,15792563-9260-457f-94b4-f8cf9c364c66,131,,"[117.0, 12.0]",19755,2,,,1.8370484,,Left Foot,True,True,,"[111.0, 34.0]",,Ground Pass,22.803509,,Incomplete,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,['864c529b-4b3c-4966-8e44-65ccd3f93cd3'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:36.720,Pass,
,,,,,,,,,,1.5825,,,,,,,,,,,864c529b-4b3c-4966-8e44-65ccd3f93cd3,132,,"[10.0, 47.0]",19755,2,,,0.07982998,,Left Foot,,,,"[35.0, 49.0]",,Low Pass,25.079872,,Incomplete,Nikita Parris,4654.0,,,,,Recovery,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,5,Chelsea FCW,971,"['1064b7a6-34f8-42d8-8846-c53b7e08956c', '15792563-9260-457f-94b4-f8cf9c364c66', '49b18e2b-4fbb-481f-be4e-27a93762473e']",38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:38.006,Pass,
,,,,,,,,,,0.831553,,,,,,,,,,,49b18e2b-4fbb-481f-be4e-27a93762473e,134,,"[86.0, 32.0]",19755,2,,,1.5707964,,Right Foot,,,,"[86.0, 44.0]",,Ground Pass,12.0,,,Drew Spence,4638.0,,,,,Recovery,1,Regular Play,Sophie Louise Ingle,15549.0,Right Defensive Midfield,5,Chelsea FCW,971,"['2ad03df3-7b3e-496d-9a6f-eb9441d59e49', '864c529b-4b3c-4966-8e44-65ccd3f93cd3']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:39.588,Pass,
