50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.377408,,,,,,,,,,,,,d27eacc2-7aff-4200-981b-086c05717dcb,485,,"[92.0, 77.0]",19815,13,,,,-0.27094686,,Right Foot,,,,"[110.0, 72.0]",,Ground Pass,,18.681541,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Midfield,25,Arsenal WFC,968,['fea6d4c2-d702-49a2-a62e-ef7a0a0a9081'],1,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:01.578,Pass,
,,,,,,,,,,,,,,,,,1.8262,,,,,,,,,,,,,21414719-6093-4ffb-9165-3628e02b388a,491,,"[120.0, 80.0]",19815,13,,,,-1.8778421,741ad1f5-d6e7-4d6e-8f53-ba70f351b518,Right Foot,,,,"[107.0, 39.0]",,High Pass,,43.011627,,,True,Louise Quinn,15621.0,True,,True,Outswinging,,Corner,1,From Corner,Bethany Mead,15619.0,Right Midfield,26,Arsenal WFC,968,['913fb88e-fc2b-4e29-845b-722b0b4c6dbf'],38,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:38.718,Pass,
,,,,,,,,,,,,,,,,,1.05905,,,,,,,,,,,,,98ff6b6e-fb9f-446d-ac45-651db410f269,497,,"[86.0, 1.0]",19815,13,,,,0.6202495,,,,,,"[93.0, 6.0]",,High Pass,,8.602325,,,,Katie McCabe,15620.0,,,,,,Throw-in,1,From Throw In,Katrine Veje,10088.0,Left Back,27,Arsenal WFC,968,['1592fc0b-367c-4527-a210-b9d310a71d92'],58,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:58.844,Pass,
,,,,,,,,,,,,,,,,,1.538,,,,,,,,,,,,,30aaf34e-48b8-45e1-9868-58252de52425,503,,"[34.0, 73.0]",19815,14,,,,-1.3258177,,Right Foot,,,,"[39.0, 53.0]",,Ground Pass,,20.615528,,,,Megan Connolly,23413.0,,,,,,Recovery,1,From Throw In,Kate Natkiel,16399.0,Right Midfield,27,Arsenal WFC,968,['a31fd7ef-b3a3-4931-ad55-da62dc9ae337'],1,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:01.880,Pass,
,,,,,,,,,,,,,,,,,2.717944,,,,,,,,,,,,,f0f5ceeb-ee24-48b1-af5a-198e50e314dd,507,,"[38.0, 55.0]",19815,14,,,,0.10768987,,Right Foot,,,,"[75.0, 59.0]",,Low Pass,,37.215588,,Incomplete,,,,,,,,,,1,From Throw In,Megan Connolly,23413.0,Left Center Midfield,27,Arsenal WFC,968,"['14850f51-ab51-4d34-8555-03193a5ab584', '1f3cd18a-d587-4c46-9304-63676f34ab65']",3,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:03.498,Pass,True
,,,,,,,,,,,,,,,,,1.498444,,,,,,,,,,,,,ad2a924a-cd74-455b-b437-f70c2e36ae70,510,,"[46.0, 27.0]",19815,14,,,,1.5707964,,Left Foot,,,,"[46.0, 50.0]",,Ground Pass,,23.0,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,27,Arsenal WFC,968,['ea05d734-08a8-47b6-b172-e364ab2f8e95'],8,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:08.072,Pass,
,,,,,,,,,,,,,,,,,1.253036,,,,,,,,,,,,,65a39aeb-585c-47a0-b780-e4145aa36a22,513,,"[46.0, 50.0]",19815,14,,,,-0.32175055,,Right Foot,,,,"[58.0, 46.0]",,Ground Pass,,12.649111,,,,Kim Little,15616.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,27,Arsenal WFC,968,['0a6ec4d8-869b-4be4-a13c-6a593becd16f'],11,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:11.004,Pass,
,,,,,,,,,,,,,,,,,1.439538,,,,,,,,,,,,,803855e4-70dd-4cad-bbfc-0c79931595a7,516,,"[58.0, 58.0]",19815,14,,,,1.6262949,,Right Foot,,,,"[57.0, 76.0]",,Ground Pass,,18.027756,,,,Lisa Evans,10179.0,,,,,,,1,From Throw In,Kim Little,15616.0,Center Defensive Midfield,27,Arsenal WFC,968,['049c21d7-9314-43d1-aba6-067192e72681'],13,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:13.401,Pass,
,,,,,,,,,,,,,,,,,1.177804,,,,,,,,,,,,,824671e7-8bc4-4528-b353-e1420de28da4,520,,"[56.0, 73.0]",19815,14,,,,-0.11065722,,Right Foot,,,,"[65.0, 72.0]",,Ground Pass,,9.055386,,,,Kim Little,15616.0,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Back,27,Arsenal WFC,968,"['84c01672-52a4-44f7-b63b-327f77ada413', 'fa11e28c-544f-4e5b-9c94-f2c6f4bb53c0']",16,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:16.925,Pass,True
,,,,,,,,,,,,,,,,,0.744658,,,,,,,,,,,,,25103118-4b87-46a3-afe8-ecd66444a8ef,523,,"[65.0, 72.0]",19815,14,,,,0.5070985,,Right Foot,,,,"[74.0, 77.0]",,Ground Pass,,10.29563,,,,Bethany Mead,15619.0,,,,,,,1,From Throw In,Kim Little,15616.0,Center Defensive Midfield,27,Arsenal WFC,968,['5ab4b481-2660-41fd-ba5c-e3a2da79555d'],18,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:18.142,Pass,
,,,,,,,,,,,,,,,,,1.616958,,,,,,,,,,,,,7d8d7946-a46c-419e-8413-8141a9d124b6,526,,"[86.0, 78.0]",19815,14,,,,-1.5707964,,Right Foot,,,,"[86.0, 65.0]",,Ground Pass,,13.0,,Incomplete,,Lisa Evans,10179.0,,,,,,,1,From Throw In,Bethany Mead,15619.0,Right Midfield,27,Arsenal WFC,968,"['2695ad13-1470-4fff-8bef-d430beae0553', '2aab180a-f80e-4115-bf12-75075542c7c1']",20,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:20.763,Pass,
,,,,,,,,,,,,,,,,,1.84513,,,,,,,,,,,,,2aab180a-f80e-4115-bf12-75075542c7c1,528,,"[35.0, 16.0]",19815,14,,,,-2.9147937,,Right Foot,,,,"[22.0, 13.0]",,Ground Pass,,13.341664,,,,Felicity Gibbons,16392.0,,,,,,Recovery,1,Regular Play,Danielle Buet,20034.0,Center Defensive Midfield,28,Brighton & Hove Albion WFC,965,"['2e17ef16-8d58-479b-b3ac-1ec8ea6e46d0', '7d8d7946-a46c-419e-8413-8141a9d124b6']",22,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:22.379,Pass,
,,,,,,,,,,,,,,,,,1.933588,,,,,,,,,,,,,a6c8df54-e028-44e8-8961-afda5e3ec87e,531,,"[22.0, 13.0]",19815,14,,,,1.0714496,,Left Foot,,,True,"[40.0, 46.0]",,Low Pass,,37.589893,,,,Emily Simpkins,23289.0,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,28,Brighton & Hove Albion WFC,965,['e2ab85bf-c6ee-4f33-8993-0710761cb133'],26,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:26.019,Pass,
,,,,,,,,,,,,,,,,,1.724636,,,,,,,,,,,,,fba90305-99a7-4950-a7e1-871ffe539200,534,,"[43.0, 52.0]",19815,14,,,,0.6435011,,Right Foot,,,,"[55.0, 61.0]",,Ground Pass,,15.0,,,,Kate Natkiel,16399.0,,,,,,,1,Regular Play,Emily Simpkins,23289.0,Right Center Midfield,28,Brighton & Hove Albion WFC,965,['b1d861a9-ab6c-4ad2-8e54-9449d400d3b2'],30,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:30.443,Pass,
,,,,,,,,,,,,,,,,,0.744251,,,,,,,,,,,,,2df123e4-b150-4a90-a270-e98aa5cace24,537,,"[55.0, 61.0]",19815,14,,,,2.0344439,,Right Foot,,,,"[49.0, 73.0]",,Ground Pass,,13.416408,,,,Kirsty Barton,19414.0,,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Midfield,28,Brighton & Hove Albion WFC,965,['1906a0cb-8860-47f8-83cc-2a47772a77f5'],32,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:32.248,Pass,
,,,,,,,,,,,,,,,,,1.501883,,,,,,,,,,,,,b67a3c99-b237-4cff-adcd-a7fb9be821bd,541,,"[74.0, 1.0]",19815,14,,,,1.2277724,,,,,,"[79.0, 15.0]",,High Pass,,14.866069,,,,Vivianne Miedema,15623.0,,,,,,Throw-in,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,29,Arsenal WFC,968,['5e86d9f7-2fd6-46da-a9fd-cd7677f17016'],37,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:37.714,Pass,
,,,,,,,,,,,,,,,,,1.366204,,,,,,,,,,,,,58eb0a7e-3ed9-443f-84e1-ce01e8d638b4,547,,"[105.0, 1.0]",19815,14,,,,1.4056476,,,,,,"[107.0, 13.0]",,High Pass,,12.165525,,,,Katie McCabe,15620.0,,,,,,Throw-in,1,From Throw In,Katrine Veje,10088.0,Left Back,30,Arsenal WFC,968,['87d42119-54ab-4f62-bce3-c1da1969e065'],57,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:57.163,Pass,
,,,,,,,,,,,,,,,,,0.993263,,,,,,,,,,,,,81334279-79f4-43cb-80d7-5bda78746d68,550,,"[107.0, 13.0]",19815,14,,,,-1.0516502,,Left Foot,,,,"[111.0, 6.0]",,Ground Pass,,8.062258,,,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Midfield,30,Arsenal WFC,968,['f647c5b1-f8ad-4260-b13d-334fd5584cb5'],59,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:59.363,Pass,
,,,,,,,,,,,,,,,,,2.368224,,,,,,,,,,,,,c188d25f-8b60-4b6a-a560-7ed105c54fbd,554,,"[112.0, 5.0]",19815,15,,,,1.0040671,,Right Foot,,,,"[119.0, 16.0]",,Ground Pass,,13.038404,,,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,30,Arsenal WFC,968,['d6337201-d39c-4807-9274-08ab4c6b37ab'],3,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:03.393,Pass,
,,,,,,,,,,,,,,,,,0.881,,,,,,,,,,,,,b851b8b1-e0c9-4e5d-a349-f05a69a31aa2,558,,"[120.0, 14.0]",19815,15,,,,1.8313987,,Left Foot,,,,"[116.0, 29.0]",,Low Pass,,15.524175,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Midfield,30,Arsenal WFC,968,"['9704d4a3-4acd-4679-9b10-b73981315013', 'fc7c9a05-7a39-4ace-b02f-d79224ac40b9']",5,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:05.801,Pass,
,,,,,,,,,,,,,,,,,1.7028,,,,,,,,,,,,,7bc7c17d-9e7c-41dc-8722-9016b61b9d1f,562,,"[21.0, 66.0]",19815,15,,,,0.08314123,,Head,,,,"[33.0, 67.0]",,High Pass,,12.0415945,,,,Kayleigh Green,16400.0,,,,,,Recovery,1,From Throw In,Emily Simpkins,23289.0,Right Center Midfield,30,Arsenal WFC,968,['f44aff8c-7e89-411a-99b9-85a3dd4ba0c6'],10,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:10.327,Pass,
,,,,,,,,,,,,,,,,,1.519492,,,,,,,,,,,,,556f522f-1d73-4e72-aa7b-53deccceb509,564,,"[33.0, 67.0]",19815,15,,,,1.1659045,,Head,,,,"[36.0, 74.0]",,Low Pass,,7.615773,,Incomplete,,Kate Natkiel,16399.0,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Center Forward,30,Arsenal WFC,968,"['c8a65309-0b66-4af1-9b98-b60b62dc87e6', 'e5d3703b-e832-4c43-aaca-8d06b016cf69']",12,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:12.109,Pass,
,,,,,,,,,,,,,,,,,1.301428,,,,,,,,,,,,,835ce717-55b2-47b9-963e-25e8106a1f76,568,,"[104.0, 6.0]",19815,15,,,,3.050933,,Left Foot,,,,"[93.0, 7.0]",,Ground Pass,,11.045361,,,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Katrine Veje,10088.0,Left Back,30,Arsenal WFC,968,['ab3fcb01-5c8b-4ea4-89fa-4277767f37bb'],19,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:19.277,Pass,
,,,,,,,,,,,,,,,,,2.435063,,,,,,,,,,,,,7ecae9d6-3719-4d51-84e2-dd5e5d3320c0,571,,"[93.0, 7.0]",19815,15,,,,1.2860659,,Right Foot,True,,,"[105.0, 48.0]",,High Pass,,42.72002,,Incomplete,,Vivianne Miedema,15623.0,,,True,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,30,Arsenal WFC,968,"['32241e8b-c8d8-4eb1-be8f-d4994e550994', '8a89a7c8-bd5c-42cb-b86e-e9d03237d43e']",22,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:22.163,Pass,
,,,,,,,,,,,,,,,,,2.651894,,,,,,,,,,,,,8a89a7c8-bd5c-42cb-b86e-e9d03237d43e,573,,"[16.0, 33.0]",19815,15,,,,-0.9272952,,Head,,,,"[28.0, 17.0]",,Low Pass,,20.0,,,,Aileen Whelan,16374.0,,,,,,Recovery,1,Regular Play,Felicity Gibbons,16392.0,Left Back,31,Brighton & Hove Albion WFC,965,"['1f32c5d7-b987-4f66-a7cd-476683dcf9b3', '7ecae9d6-3719-4d51-84e2-dd5e5d3320c0']",24,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:24.598,Pass,
,,,,,,,,,,,,,,,,,1.376782,,,,,,,,,,,,,7eb20dc4-7a76-4c80-84a9-29deb85b3bab,577,,"[27.0, 10.0]",19815,15,,,,3.1415927,,Right Foot,,,,"[17.0, 10.0]",,Ground Pass,,10.0,,,,Felicity Gibbons,16392.0,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Midfield,31,Brighton & Hove Albion WFC,965,['70e6b5f8-65c8-4377-8398-380ace5d259a'],27,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:27.969,Pass,
,,,,,,,,,,,,,,,,,3.386643,,,,,,,,,,,,,f9af2675-e5ff-4d99-9617-97810666bed4,580,,"[18.0, 8.0]",19815,15,,,,-0.13381098,,Left Foot,,,,"[70.0, 1.0]",,High Pass,,52.46904,,Out,,Megan Connolly,23413.0,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,31,Brighton & Hove Albion WFC,965,['0ba83301-20d8-4c32-b2a0-1eb78dd46f4e'],30,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:30.773,Pass,
,,,,,,,,,,,,,,,,,0.436496,,,,,,,,,,,,,8d56ed1f-d7e4-4ba6-a5bf-b574310a8755,582,,"[53.0, 80.0]",19815,16,True,,,-2.9078496,,,,,,"[32.0, 75.0]",,High Pass,,21.587032,,,,Leah Williamson,18999.0,,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,32,Arsenal WFC,968,['fcaca04c-8eb1-4de7-a594-de227dc04e26'],11,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:11.995,Pass,
,,,,,,,,,,,,,,,,,2.051677,,,,,,,,,,,,,34ba47ba-4388-4d4f-af30-b53d1617121f,584,,"[36.0, 68.0]",19815,16,True,,,-1.6041173,,Right Foot,,,,"[35.0, 38.0]",,Ground Pass,,30.016663,,,,Louise Quinn,15621.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,32,Arsenal WFC,968,['563bad6d-217a-4868-aede-9a9e3a009e97'],12,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:12.462,Pass,
,,,,,,,,,,,,,,,,,2.140448,,,,,,,,,,,,,221e657f-0732-4a66-bec0-55b514f95b33,586,,"[36.0, 38.0]",19815,16,,,,1.5707964,,Right Foot,,,,"[36.0, 61.0]",,Ground Pass,,23.0,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,32,Arsenal WFC,968,['4cc9b0c2-f70a-42be-97d9-eb825648ca53'],16,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:16.964,Pass,
,,,,,,,,,,,,,,,,,2.01139,,,,,,,,,,,,,1176ddf6-bff5-4dd6-893f-a472917cb770,589,,"[41.0, 67.0]",19815,16,,,,0.5485494,,Right Foot,,,,"[59.0, 78.0]",,Ground Pass,,21.095022,,,,Lisa Evans,10179.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,32,Arsenal WFC,968,['250a5395-74ee-4924-9370-85d5966ece23'],19,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:19.988,Pass,
,,,,,,,,,,,,,,,,,1.376618,,,,,,,,,,,,,bfc1d53d-fc06-48ec-89f3-50b142cf0cf1,593,,"[54.0, 76.0]",19815,16,,,,-3.024484,,Right Foot,,,,"[37.0, 74.0]",,Ground Pass,,17.117243,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Back,32,Arsenal WFC,968,"['66bca343-4198-4300-bcb2-984cd4d47a18', 'd5468183-6c21-4bd4-85f1-c43c0eac87cf']",23,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:23.670,Pass,True
,,,,,,,,,,,,,,,,,2.293257,,,,,,,,,,,,,e1076100-7988-4595-a863-8ffd85945e19,596,,"[38.0, 73.0]",19815,16,,,,-1.487655,,Right Foot,,,,"[41.0, 37.0]",,Ground Pass,,36.124783,,,,Louise Quinn,15621.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,32,Arsenal WFC,968,['6ff1ae75-3c4a-43cc-a647-862b1207a988'],26,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:26.086,Pass,
,,,,,,,,,,,,,,,,,1.659714,,,,,,,,,,,,,9b444d0c-764e-4521-988b-899b0ce11ad8,600,,"[49.0, 28.0]",19815,16,,,,-1.4219064,,Right Foot,,,,"[52.0, 8.0]",,Ground Pass,,20.22375,,,,Katrine Veje,10088.0,,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,32,Arsenal WFC,968,"['7a2c91ba-41c9-40e7-bc1e-374f9c44cc0f', 'c6220690-dba4-4bf7-91a1-05bfaf1d528f']",31,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:31.996,Pass,True
,,,,,,,,,,,,,,,,,3.464689,,,,,,,,,,,,,8dd0f785-ac4a-47ef-8d4d-1f297a239637,603,,"[51.0, 9.0]",19815,16,,,,1.7398976,,Left Foot,,,,"[44.0, 50.0]",,Ground Pass,,41.59327,,,,Leah Williamson,18999.0,,,True,,,,1,From Throw In,Katrine Veje,10088.0,Left Back,32,Arsenal WFC,968,['8f4d7e57-2405-42d7-824d-a0625e271f37'],35,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:35.441,Pass,
,,,,,,,,,,,,,,,,,1.518063,,,,,,,,,,,,,915d10eb-8acf-4d56-a595-ba4a05f258a4,606,,"[53.0, 50.0]",19815,16,,,,1.6814536,,Left Foot,,,,"[51.0, 68.0]",,Ground Pass,,18.110771,,,,Lisa Evans,10179.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,32,Arsenal WFC,968,['9402d01c-57d3-4e8f-bf9b-8521ea6e37de'],42,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:42.609,Pass,
,,,,,,,,,,,,,,,,,1.827723,,,,,,,,,,,,,246d5d25-7fff-4d98-a6a6-7528d0b8b5c4,609,,"[54.0, 60.0]",19815,16,,,,-1.7307094,,Right Foot,,,,"[49.0, 29.0]",,Ground Pass,,31.400637,,,,Louise Quinn,15621.0,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Back,32,Arsenal WFC,968,['474f8cf9-2e57-4b03-916a-ecc09152a2b2'],47,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:47.603,Pass,
,,,,,,,,,,,,,,,,,1.218946,,,,,,,,,,,,,b9765a28-e652-488f-b5c2-6a52e6071376,612,,"[64.0, 25.0]",19815,16,,,,-0.26625204,,Right Foot,,,,"[86.0, 19.0]",,High Pass,,22.803509,,Incomplete,,Katrine Veje,10088.0,,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,32,Arsenal WFC,968,"['62b1e4c1-525d-429a-9ef8-5b0fd17be9ee', 'da0223c0-870a-4edd-8f6b-96a854e66be3']",52,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:52.433,Pass,
,,,,,,,,,,,,,,,,,0.93436,,,,,,,,,,,,,88b08b8e-ac95-4567-a4fb-2a70a56f7e1a,618,,"[86.0, 24.0]",19815,16,,,,1.1441689,,Left Foot,,,,"[91.0, 35.0]",,Ground Pass,,12.083046,,,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Midfield,32,Arsenal WFC,968,"['04a40a88-612a-433c-b822-37013efef909', '09cb4b07-9be1-4f75-a2a8-a4c729e17bb8']",55,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:55.956,Pass,True
,,,,,,,,,,,,,,,,,0.2384,,,,,,,,,,,,,70c7bef1-a86e-4eea-9789-62cab88e3845,622,,"[91.0, 35.0]",19815,16,,,,0.4636476,,Right Foot,,,,"[93.0, 36.0]",,Ground Pass,,2.236068,,Incomplete,,Kim Little,15616.0,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,32,Arsenal WFC,968,"['3415a500-ba0d-4031-b894-212ee4ed7e29', '443ccaa5-6722-47bb-aec0-6d3676eebffa']",57,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:57.136,Pass,
,,,,,,,,,,,,,,,,,1.996088,,,,,,,,,,,,,224085be-3ec4-4bc3-9e3d-3bd4b48fb13a,625,,"[84.0, 31.0]",19815,17,,,,0.08314123,,Right Foot,,,,"[96.0, 32.0]",,High Pass,,12.0415945,,,,Katie McCabe,15620.0,,,,,,Recovery,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,32,Arsenal WFC,968,['c23b0554-f0d5-4cde-8541-c64be7453227'],0,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:00.463,Pass,
,,,,,,,,,,,,,,,,,0.942118,,,,,,,,,,,,,2d5ed33b-64cb-403e-b5a4-125cfe9879bb,630,,"[48.0, 60.0]",19815,17,,,,2.1112158,,Right Foot,,,,"[45.0, 65.0]",,Low Pass,,5.8309517,,,,Kate Natkiel,16399.0,,,,,,Recovery,1,Regular Play,Kayleigh Green,16400.0,Center Forward,33,Brighton & Hove Albion WFC,965,['1946cae7-40f0-4620-aadd-3f687244222b'],6,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:06.439,Pass,
,,,,,,,,,,,,,,,,,1.338101,,,,,,,,,,,,,619d3e23-1a20-452b-a8f0-dd650191736d,637,,"[42.0, 60.0]",19815,17,,,,1.815775,,Right Foot,,,,"[40.0, 68.0]",,Ground Pass,,8.246211,,,,Emily Simpkins,23289.0,,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Midfield,33,Brighton & Hove Albion WFC,965,['427ca4dd-8419-4b64-af3e-ff2ef4e52caa'],8,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:08.944,Pass,
,,,,,,,,,,,,,,,,,2.498397,,,,,,,,,,,,,2e0328df-1113-4255-ad56-5925f0840199,640,,"[40.0, 68.0]",19815,17,,,,-0.023251623,,Right Foot,,,,"[83.0, 67.0]",,High Pass,,43.011627,,Pass Offside,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Emily Simpkins,23289.0,Right Center Midfield,33,Brighton & Hove Albion WFC,965,['4dbd00a4-ab52-42c7-a5e2-213b2ce6abd0'],10,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:10.366,Pass,
,,,,,,,,,,,,,,,,,1.613582,,,,,,,,,,,,,69206410-94a4-477a-8661-4bd98f3bd081,642,,"[38.0, 13.0]",19815,17,True,,,1.3961241,,Right Foot,,,,"[47.0, 64.0]",,Ground Pass,,51.78803,,,,Lisa Evans,10179.0,,,True,,,Free Kick,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,34,Arsenal WFC,968,['478f71dd-e23f-489a-b1bb-ad563b63f257'],27,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:27.993,Pass,
,,,,,,,,,,,,,,,,,0.877799,,,,,,,,,,,,,b1e04653-5908-41e8-9a08-6f698fe00ef4,644,,"[63.0, 78.0]",19815,17,,,,0.06241881,,Right Foot,,,,"[79.0, 79.0]",,Ground Pass,,16.03122,,,,Katie McCabe,15620.0,,,,,,,1,From Free Kick,Lisa Evans,10179.0,Right Back,34,Arsenal WFC,968,['6f4b2064-7390-402f-b475-6a60c00a2ad3'],30,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:30.054,Pass,
,,,,,,,,,,,,,,,,,1.471041,,,,,,,,,,,,,e673acac-4bff-4175-8967-48075955ebde,648,,"[83.0, 79.0]",19815,17,,,,-2.1995926,,Right Foot,,,,"[75.0, 68.0]",,Ground Pass,,13.601471,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Midfield,34,Arsenal WFC,968,"['36856066-b47e-4b68-98c6-8666cb7caa57', '7097de07-d8d1-4876-b33b-7299cc44a41e']",33,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:33.890,Pass,True
,,,,,,,,,,,,,,,,,1.158454,,,,,,,,,,,,,abc14d4f-a63a-474c-8a87-1db3fa63f3b1,651,,"[73.0, 61.0]",19815,17,,,,2.7468016,,Right Foot,,,,"[61.0, 66.0]",,Ground Pass,,13.0,,,,Leah Williamson,18999.0,,,,,,,1,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Midfield,34,Arsenal WFC,968,['d9dfe17f-4b22-4108-848b-12b8afee8cbd'],36,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:36.727,Pass,
