50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.960143,,,,,,,,,,ad2fbb40-fe5f-4a1a-a028-2e74ccdb229e,17,,,"[49.0, 11.0]",19748,0,,,,0.57133746,,,Left Foot,,,"[63.0, 20.0]",,Ground Pass,16.643316,,Sophie Louise Ingle,15549.0,,,,,Recovery,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,"['d478b0bd-b6f6-442b-bf0c-8d9be488f951', 'f9d0e029-b36b-4a8b-813b-eb9bbab07dfd']",8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:08.390,Pass,
,,,,,,,,,,,,,,0.662548,,,,,,,,,,19ada1c8-cfbb-4933-8280-66c5a2a52e9d,20,,,"[64.0, 20.0]",19748,0,,,,1.6421038,,,Right Foot,,,"[63.0, 34.0]",,Ground Pass,14.035668,,Drew Spence,4638.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,3,Chelsea FCW,971,['db49dd4a-7b97-474a-9109-74eff3684cfd'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:10.397,Pass,
,,,,,,,,,,,,,,2.331904,,,,,,,,,,ebc6901d-6850-4133-830c-655bd58d2e84,23,,,"[63.0, 38.0]",19748,0,,,,1.5323538,,,Right Foot,,,"[64.0, 64.0]",,Ground Pass,26.019224,,Hannah Jayne Blundell,17275.0,,,,,,1,Regular Play,Drew Spence,4638.0,Left Center Midfield,3,Chelsea FCW,971,['2ddc7edb-4f58-4926-82b6-5609ca06f9f2'],12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:12.294,Pass,
,,,,,,,,,,,,,,0.911054,,,,,,,,,,02f38c04-a3bd-43f2-ae72-67db3eb3385e,26,,,"[70.0, 63.0]",19748,0,,,,-0.071307465,,,Right Foot,,,"[84.0, 62.0]",,Ground Pass,14.035668,Incomplete,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,3,Chelsea FCW,971,"['00edabe6-5e06-4edd-8957-16cc44196f68', '9a69c415-4912-457e-b50e-32b586a3a47e']",15,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:15.522,Pass,
,,,,,,,,,,,,,,1.2861,,,,,,,,,,9c7e78f8-9432-4dfa-8338-0c671df30555,29,,,"[74.0, 80.0]",19748,0,,,,-1.3397057,,,,,,"[78.0, 63.0]",,Low Pass,17.464249,,Erin Cuthbert,4660.0,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['9de34970-2ab5-4231-bbc5-b98894d3a1e2'],25,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:25.072,Pass,
,,,,,,,,,,,,,,0.9166,,,,,,,,,,b6228f6c-20b9-431b-8320-4b4a95480aea,32,,,"[78.0, 63.0]",19748,0,,,,1.7975951,,,Right Foot,,,"[75.0, 76.0]",,Ground Pass,13.341664,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Left Wing,4,Chelsea FCW,971,['43510d11-609e-4698-b87a-94ab96816657'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:26.398,Pass,
,,,,,,,,,,,,,,0.934897,,,,,,,,,,34458c9a-2318-43e9-8148-3f3ff64a4aa0,35,,,"[76.0, 76.0]",19748,0,,,,-2.0344439,,,Right Foot,,,"[70.0, 64.0]",,Ground Pass,13.416408,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,4,Chelsea FCW,971,['30a9ab39-70c1-4aab-ab32-b626728acf7f'],27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:27.816,Pass,
,,,,,,,,,,,,,,1.956542,,,,,,,,,,2344ae4d-1632-48dd-8178-351a30ece5f1,38,,,"[70.0, 63.0]",19748,0,,,,-2.4502556,,,Right Foot,,,"[41.0, 39.0]",,Ground Pass,37.64306,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Left Wing,4,Chelsea FCW,971,['34e2a505-05a7-405f-ab46-be9682519a88'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:29.900,Pass,
,,,,,,,,,,,,,,0.488403,,,,,,,,,,52c2e916-ab2a-44e2-96d3-997fd8d102c2,42,,,"[70.0, 15.0]",19748,0,,,,-0.19739556,,,Left Foot,,,"[80.0, 13.0]",,Ground Pass,10.198039,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['ae53fc18-6f9d-44f1-8ae9-f68e381f8bd4'],39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:39.053,Pass,
,,,,,,,,,,,,,,1.525901,,,,,,,,,,12b049be-77cf-408b-845d-167e8abed7fd,46,,,"[77.0, 12.0]",19748,0,,,,-0.7378151,,,Left Foot,,,"[88.0, 2.0]",,Ground Pass,14.866069,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,4,Chelsea FCW,971,"['3851ece8-5270-46bb-8630-1de86a92b101', '96aee98d-b222-4fe6-925c-de7d0b9649d7']",39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:39.861,Pass,True
,,,,,,,,,,,,,,1.279623,,,,,,,,,,bd372b7e-5560-44de-aad1-1fde9bb6b261,49,,,"[90.0, 8.0]",19748,0,,,,0.23109066,,,Right Foot,,,"[107.0, 12.0]",,Ground Pass,17.464249,,Bethany England,15550.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['bc54541c-e8e5-4ede-ae37-9807427c95b3'],43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:43.500,Pass,
,,,,,,,,,,,,,,1.903197,,,,,,,,,,883228c5-8ede-492f-8cd1-f0ca0408217f,56,,,"[6.0, 69.0]",19748,0,,,,0.40024066,,,Right Foot,,,"[32.0, 80.0]",,High Pass,28.231188,Out,,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,4,Chelsea FCW,971,,47,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:47.653,Pass,
,,,,,,,,,,,,,,0.904036,,,,,,,,,,6b3b34cc-7b0d-4271-af9b-fa07b7825d92,58,,,"[73.0, 1.0]",19748,0,,,,0.348771,,,,,,"[84.0, 5.0]",,Low Pass,11.7046995,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Throw-in,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,5,Chelsea FCW,971,['38229661-8b03-4e71-8127-145eef89c70f'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:53.974,Pass,
,,,,,,,,,,,,,,0.970559,,,,,,,,,,7791b1da-3214-4945-9ba9-f5f7a5b86aca,61,,,"[84.0, 5.0]",19748,0,,,,3.1415927,,,Left Foot,,,"[73.0, 5.0]",,Ground Pass,11.0,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,['8254b50d-b201-42c2-b17a-44ba3afe82ef'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:56.412,Pass,
,,,,,,,,,,,,,,1.641895,,,,,,,,,,a3aac107-b03a-4747-824c-a6876cac44fc,64,,,"[75.0, 6.0]",19748,0,,,,3.1415927,,,Right Foot,,,"[56.0, 6.0]",,Ground Pass,19.0,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,5,Chelsea FCW,971,['4eb19518-9daf-4d50-9476-5df5a24e8715'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:59.360,Pass,
,,,,,,,,,,,,,,1.670123,,,,,,,,,,f022921e-039a-438b-8d3c-d79f4312d548,67,,,"[56.0, 6.0]",19748,1,,,,1.8925469,,,Left Foot,,,"[47.0, 33.0]",,Ground Pass,28.460499,,Millie Bright,4642.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,['beb26588-8941-418c-967b-37dc43199511'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:01.042,Pass,
,,,,,,,,,,,,,,2.046054,,,,,,,,,,858e0c3e-7308-477f-88ea-003c9f522ec0,70,,,"[63.0, 58.0]",19748,1,,,,0.16514868,,,Right Foot,,,"[93.0, 63.0]",,Ground Pass,30.413813,Incomplete,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,5,Chelsea FCW,971,"['0935728b-084b-4b26-a022-3bbbe5fb4dfe', 'b911d187-0ab5-44ed-86c3-e2088cf7bb71']",6,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:06.792,Pass,
,,,,,,,,,,,,,,1.089386,,,,,,,,,,9048d777-8f0f-497a-8aeb-592db00ac7d1,74,,,"[39.0, 20.0]",19748,1,,,,-0.57133746,,,Right Foot,,,"[53.0, 11.0]",,Ground Pass,16.643316,,Rinsola Babajide,15613.0,,,,,,1,From Counter,Leigh-Anne Robe,15630.0,Left Back,6,Liverpool WFC,966,['84f3a5e3-a850-44ee-b4cb-752a34e12458'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:11.103,Pass,
,,,,,,,,,,,,,,2.792284,,,,,,,,,,4ea75c90-c2e0-4dce-8198-0b3b5ef2cf18,80,,,"[67.0, 10.0]",19748,1,,,,0.9342881,,,Right Foot,,,"[101.0, 56.0]",,High Pass,57.201397,,Rhiannon Roberts,19779.0,,True,,,Free Kick,1,From Free Kick,Laura Coombs,19416.0,Center Midfield,7,Liverpool WFC,966,['906da298-69de-4c46-8ca6-fac6045789d2'],39,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:39.791,Pass,
,,,,,,,,,,,,,,2.030435,,,,,,,,,,42b35889-d4fa-43d3-80d2-76fc4d0d35aa,82,,,"[109.0, 57.0]",19748,1,,,,2.2455373,,,Head,,,"[105.0, 62.0]",,High Pass,6.4031243,,Jessica Anne Clarke,15218.0,,,,,,1,From Free Kick,Rhiannon Roberts,19779.0,Right Defensive Midfield,7,Liverpool WFC,966,['811c95ec-acad-4368-9546-8e0f6c156dd6'],42,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:42.623,Pass,
,,,,,,,,,,,,,,2.318594,,,,,,,,,,ba55a5a8-2d7c-4866-abd8-658deb015d88,86,,,"[118.0, 76.0]",19748,1,,,,-1.7928783,,,Right Foot,True,,"[111.0, 45.0]",,High Pass,31.780497,Incomplete,Kirsty Linnett,19418.0,,,,,,1,From Free Kick,Jessica Anne Clarke,15218.0,Right Wing,7,Liverpool WFC,966,"['08869a1d-79f8-467c-9eb0-c2171f3719b4', 'e6e67819-eda8-4c21-a0d2-525479d8ab48']",50,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:50.344,Pass,
,,,,,,,,,,,,,,0.841504,,,,,,,,,,b5d8a665-71be-43cf-a2e7-0e9fc23e66bb,91,,,"[39.0, 31.0]",19748,1,,,,3.0309355,,,Right Foot,,,"[30.0, 32.0]",,Ground Pass,9.055386,,Drew Spence,4638.0,,,,,Recovery,1,From Free Kick,Francesca Kirby,4641.0,Center Forward,7,Liverpool WFC,966,['8344aeb2-0ace-4055-86c5-1a65080b0393'],57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:57.020,Pass,
,,,,,,,,,,,,,,2.789837,,,,,,,,,,793fe666-3eec-4e20-aefc-9fe6a1a85022,94,,,"[30.0, 32.0]",19748,1,,,,0.39060703,,,Left Foot,,,"[64.0, 46.0]",,Ground Pass,36.769554,Incomplete,Francesca Kirby,4641.0,,,,,,1,From Free Kick,Drew Spence,4638.0,Left Center Midfield,7,Liverpool WFC,966,"['5672070a-65bd-4368-9b9c-8968ec34d68e', 'f78934c7-5350-4951-b0d0-33dfdbc0f1f6']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:57.901,Pass,
,,,,,,,,,,,,,,0.810292,,,,,,,,,,11f77141-4352-4421-a560-14058c785a89,98,,,"[66.0, 23.0]",19748,2,,,,0.09065989,,,Left Foot,,,"[88.0, 25.0]",,Ground Pass,22.090721,,Kirsty Linnett,19418.0,,,,,,1,From Free Kick,Jasmine Matthews,15618.0,Left Center Back,7,Liverpool WFC,966,['ead3c947-382c-44e8-a16c-27a413749086'],4,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:04.155,Pass,
,,,,,,,,,,,,,,1.4948,,,,,,,,,,0bd9d43b-196d-4da2-abcb-56c6726b1ca4,102,,,"[8.0, 66.0]",19748,2,,,,-1.9513026,,,Left Foot,,,"[2.0, 51.0]",,Ground Pass,16.155495,,Carly Mitchell Telford,19421.0,,,,,Recovery,1,Regular Play,Millie Bright,4642.0,Right Center Back,8,Chelsea FCW,971,['7835b811-1111-4fb8-9949-2a4f28fe8ea6'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:08.130,Pass,
,,,,,,,,,,,,,,1.955219,,,,,,,,,,6534464d-0687-4e6f-ad79-54a715a0d14e,105,,,"[8.0, 40.0]",19748,2,,,,-1.0303768,,,Right Foot,,,"[20.0, 20.0]",,Ground Pass,23.323807,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,8,Chelsea FCW,971,['8c8071cf-e3e9-473b-8b58-411b0a1c9bb3'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:11.540,Pass,
,,,,,,,,,,,,,,1.852877,,,,,,,,,,0a9860a3-1516-4233-befe-833c6d5ef2f4,108,,,"[36.0, 19.0]",19748,2,,,,1.929567,,,Left Foot,,,"[30.0, 35.0]",,Ground Pass,17.088007,,Drew Spence,4638.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,['807a5274-a7ed-4a96-acae-6b2c267a4ec1'],18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:18.529,Pass,
,,,,,,,,,,,,,,3.214777,,,,,,,,,,c721cf06-f50b-413b-bd50-77e3e0f077bf,111,,,"[30.0, 35.0]",19748,2,,,,1.2315037,,,Right Foot,,,"[42.0, 69.0]",,Ground Pass,36.05551,,Millie Bright,4642.0,,,,,,1,Regular Play,Drew Spence,4638.0,Left Center Midfield,8,Chelsea FCW,971,['05dec3e7-e907-40e9-989e-0fbdddd3cc40'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:21.394,Pass,
,,,,,,,,,,,,,,0.626583,,,,,,,,,,3c4ff6cc-0841-48a1-bb69-e10c4b0d0b45,114,,,"[42.0, 69.0]",19748,2,,,,-1.9055332,,,Right Foot,,,"[34.0, 46.0]",,Ground Pass,24.351591,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,8,Chelsea FCW,971,['d2f09f45-4d50-46da-8e5b-52d4b5e636f6'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:26.255,Pass,
,,,,,,,,,,,,,,2.046768,,,,,,,,,,1b92d8c9-baa8-4533-8409-7ec325a8eee1,117,,,"[34.0, 46.0]",19748,2,,,,-1.1341692,,,Right Foot,,,"[48.0, 16.0]",,Ground Pass,33.105892,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,8,Chelsea FCW,971,['37ef3de7-8746-4398-829a-39f083623404'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:28.412,Pass,
,,,,,,,,,,,,,,1.541412,,,,,,,,,,462994ac-def4-4885-9172-89098ec59c40,120,,,"[55.0, 15.0]",19748,2,,,,-0.2153577,,,Left Foot,,,"[87.0, 8.0]",,High Pass,32.75668,Incomplete,Bethany England,15550.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,"['0768200e-c49d-4c69-a94c-146f27b474cd', 'a9c41381-0ec4-4800-9f28-7b6cc4928bd9']",32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:32.919,Pass,
,,,,,,,,,,,,,,2.251491,,,,,,,,,,a9c41381-0ec4-4800-9f28-7b6cc4928bd9,122,,,"[34.0, 73.0]",19748,2,,,,-0.95613337,,,Head,,,"[46.0, 56.0]",,High Pass,20.808653,,Niamh Fahey,19777.0,,,,,Recovery,1,Regular Play,Satara Murray,15629.0,Right Back,9,Liverpool WFC,966,"['2adb3514-6e3e-4de8-85b2-5e2c3776d2bd', '462994ac-def4-4885-9172-89098ec59c40']",34,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:34.460,Pass,
,,,,,,,,,,,,,,0.825324,,,,,,,,,,8ce26b53-fbb2-493c-8b12-c50e2df04644,125,,,"[46.0, 54.0]",19748,2,,,,0.7853982,,,Left Foot,,,"[53.0, 61.0]",,Ground Pass,9.899495,,Laura Coombs,19416.0,,,,,,1,Regular Play,Niamh Fahey,19777.0,Left Defensive Midfield,9,Liverpool WFC,966,['7cd8be1f-0ce9-4004-9887-1ce8f904d34a'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:36.752,Pass,
,,,,,,,,,,,,,,0.578435,,,,,,,,,,bf116657-4315-4f85-a3ec-ab7d3c294775,129,,,"[52.0, 63.0]",19748,2,,,,-1.2679114,,,Right Foot,,,"[57.0, 47.0]",,Ground Pass,16.763054,,Kirsty Linnett,19418.0,,,,,,1,Regular Play,Laura Coombs,19416.0,Center Midfield,9,Liverpool WFC,966,['d4af0858-4b95-4c61-b649-826e7ae802f1'],38,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:38.052,Pass,
