50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,07cafb31-cdb1-403b-8621-ee36f6d5d975,1,,,19805,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea FCW,971,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 19421, 'name': 'Carly Mitchell Telford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 28}, {'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]}",Chelsea FCW,971,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b39804d8-5ce3-41ab-a628-d12cb95f4366,2,,,19805,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea FCW,971,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 22027, 'name': 'Anne Moorhouse'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7dd7ebb6-b986-4cf6-8448-618f00bad21b,3,,,19805,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea FCW,971,['53120237-962a-4e42-b781-db7b8afa2315'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,53120237-962a-4e42-b781-db7b8afa2315,4,,,19805,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea FCW,971,['7dd7ebb6-b986-4cf6-8448-618f00bad21b'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8d256a2-91ea-4a9b-b0a2-9c43aab58bcf,1502,,,19805,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,97,Chelsea FCW,971,['174f1c1b-f66c-407e-85ea-6af4c5da2173'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,174f1c1b-f66c-407e-85ea-6af4c5da2173,1503,,,19805,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,97,Chelsea FCW,971,['c8d256a2-91ea-4a9b-b0a2-9c43aab58bcf'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,1.9377,,,,,,,,,,,,,2b7852f1-3b15-4537-bab0-57b91dd12e4c,5,,"[60.0, 40.0]",19805,0,,,,,3.1415927,,Right Foot,,,"[42.0, 40.0]",,Ground Pass,,18.0,,,,Maren Nævdal Mjelde,10395.0,,,,,,Kick Off,1,From Kick Off,Bethany England,15550.0,Center Forward,2,Chelsea FCW,971,['1dd169b0-a36d-4b07-8b21-eb941cf58128'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.356,Pass,
,,,,,,,,,,,,,,1.9493,,,,,,,,,,,,,d66e6e47-69f9-40e3-a5db-556da809de36,8,,"[42.0, 40.0]",19805,0,,,,,2.3217254,,Right Foot,,,"[28.0, 55.0]",,Ground Pass,,20.518284,,,,Millie Bright,4642.0,,,,,,,1,From Kick Off,Maren Nævdal Mjelde,10395.0,Left Center Midfield,2,Chelsea FCW,971,['c8adced1-6d38-470b-89d2-268f0984a93a'],2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:02.655,Pass,
,,,,,,,,,,,,,,1.6155,,,,,,,,,,,,,e7d6a81f-7e67-4d57-be50-0b42a13d5af1,11,,"[27.0, 54.0]",19805,0,,,,,-1.487655,,Right Foot,,,"[29.0, 30.0]",,Ground Pass,,24.083189,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,Chelsea FCW,971,['c0d87df6-5812-4180-bce9-f9b11381f127'],5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:05.105,Pass,
,,,,,,,,,,,,,,1.8513,,,,,,,,,,,,,f6617709-c473-4c6a-8aba-93f9784a55cd,14,,"[37.0, 36.0]",19805,0,,,,,1.5707964,,Left Foot,,,"[37.0, 57.0]",,Ground Pass,,21.0,,,,Millie Bright,4642.0,,,,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,['f653d456-432a-45ba-b80e-9caa0f6baf53'],9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:09.152,Pass,
,,,,,,,,,,,,,,2.2766,,,,,,,,,,,,,09d49595-353b-4f82-8983-09c72d92f7a4,17,,"[41.0, 57.0]",19805,0,,,,,-0.4636476,,Right Foot,,,"[79.0, 38.0]",,High Pass,,42.48529,,,,Ramona Bachmann,4659.0,,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,Chelsea FCW,971,['1a3979bf-2570-4ccc-a633-05928e7168d9'],12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:12.738,Pass,
,,,,,,,,,,,,,,2.2069,,,,,,,,,,,,,d532be7c-311c-4c6e-b051-16e2e358bb93,21,,"[77.0, 32.0]",19805,0,,,,,-0.66104317,,Left Foot,,,"[95.0, 18.0]",,Ground Pass,,22.803509,,,,Alexandra Riley,21062.0,,,,,,,1,From Kick Off,Ramona Bachmann,4659.0,Left Wing,2,Chelsea FCW,971,['ac5cad1a-24d2-4376-9ac1-2da66d1ffea4'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:16.975,Pass,
,,,,,,,,,,,,,,1.4217,,,,,,,,,,,,,3ce4c937-b807-4597-928a-225c60c3e1ad,28,,"[20.0, 79.0]",19805,0,,,,,-0.27829966,,Right Foot,,,"[27.0, 77.0]",,Ground Pass,,7.28011,,Incomplete,,,,,,,,,,1,From Kick Off,Alisha Lehmann,18153.0,Right Wing,2,Chelsea FCW,971,['705f15af-b4e7-4b12-b577-71ecbc8f20c6'],23,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:23.193,Pass,
,,,,,,,,,,,,,,1.2156,,,,,,,,,,,,,27164af3-657a-4a12-b3dc-2f5c917cfd02,31,,"[94.0, 8.0]",19805,0,,,,,2.4558632,,Right Foot,,,"[83.0, 17.0]",,Ground Pass,,14.21267,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,From Kick Off,So-Yun Ji,4647.0,Center Attacking Midfield,2,Chelsea FCW,971,['608af8fb-d2da-40f8-9f1f-5079c49a5056'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:26.395,Pass,
,,,,,,,,,,,,,,2.728997,,,,,,,,,,,,,be0eade0-66db-4c6f-b265-0f3546cbb744,34,,"[83.0, 17.0]",19805,0,,,,,0.6287963,,Right Foot,,,"[116.0, 41.0]",,High Pass,,40.804413,,Incomplete,,Bethany England,15550.0,,,,,,,1,From Kick Off,Maren Nævdal Mjelde,10395.0,Left Center Midfield,2,Chelsea FCW,971,"['00bcff6e-6a0a-4818-9a63-1baed9b0c9fa', '999148b0-7e61-4489-a2f2-f57a09c376a0']",28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:28.972,Pass,
,,,,,,,,,,,,,,2.085042,,,,,,,,,,,,,0dd384d4-9294-4278-bea2-e780b2271b8a,38,,"[15.0, 53.0]",19805,0,,,,,0.051678084,,Drop Kick,,,"[73.0, 56.0]",,High Pass,,58.077534,,Incomplete,,Alisha Lehmann,18153.0,,,,,,,1,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,3,West Ham United LFC,972,"['0c68f4ee-e91b-465c-869a-f21ce60ea8b5', '94450a32-2465-460f-897c-d7d5bf375e11']",50,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:50.045,Pass,
,,,,,,,,,,,,,,1.4981,,,,,,,,,,,,,827b1e32-34fb-4cf4-aeb2-780eb268fa3a,42,,"[96.0, 80.0]",19805,1,,,,,-0.06241881,,,,,"[112.0, 79.0]",,Low Pass,,16.03122,,,,Alisha Lehmann,18153.0,,,,,,Throw-in,1,From Throw In,Ria Percival,18145.0,Right Back,4,West Ham United LFC,972,['48238919-85bd-4224-9b29-811ce71ab4d1'],12,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:12.994,Pass,
,,,,,,,,,,,,,,2.5038,,,,,,,,,,,,,e3224aa4-402c-43b8-8094-ceb56be1a42b,47,,"[8.0, 1.0]",19805,1,,,,,0.047583103,,,,,"[29.0, 2.0]",,High Pass,,21.023796,,Incomplete,,Bethany England,15550.0,,,,,,Throw-in,1,From Throw In,Alexandra Riley,21062.0,Left Back,5,Chelsea FCW,971,"['76320d6f-ff20-41f4-824b-d6ab31f863dd', 'cae264db-8332-4c86-ae69-0da11f328467']",25,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:25.612,Pass,
,,,,,,,,,,,,,,1.2088,,,,,,,,,,,,,cae264db-8332-4c86-ae69-0da11f328467,49,,"[92.0, 79.0]",19805,1,,,,,-0.071307465,,Head,,,"[106.0, 78.0]",,High Pass,,14.035668,,Incomplete,,Jane Ross,4653.0,,,,,,Recovery,1,From Throw In,Ria Percival,18145.0,Right Back,5,Chelsea FCW,971,"['1f87e1d0-ec7d-493b-ae48-79e5d21f090e', 'b9ea782d-50f0-4ac0-a39a-eed1e8b8d475', 'e3224aa4-402c-43b8-8094-ceb56be1a42b']",28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:28.116,Pass,
,,,,,,,,,,,,,,5.0211,,,,,,,,,,,,,1f87e1d0-ec7d-493b-ae48-79e5d21f090e,51,,"[15.0, 3.0]",19805,1,,,,,0.15660188,,Left Foot,,,"[72.0, 12.0]",,High Pass,,57.706154,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Alexandra Riley,21062.0,Left Back,5,Chelsea FCW,971,"['06aff072-aeea-4bc1-9f38-4e69491bb3cc', 'cae264db-8332-4c86-ae69-0da11f328467']",29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:29.324,Pass,
,,,,,,,,,,,,,,3.119849,,,,,,,,,,,,,06aff072-aeea-4bc1-9f38-4e69491bb3cc,52,,"[49.0, 69.0]",19805,1,,,,,-2.55359,,Right Foot,,,"[19.0, 49.0]",,Ground Pass,,36.05551,,,,Anne Moorhouse,22027.0,,,,,,Recovery,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,6,West Ham United LFC,972,"['1f87e1d0-ec7d-493b-ae48-79e5d21f090e', 'eeaf303e-936c-4a76-b008-6fc0437f387e']",34,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:34.345,Pass,
,,,,,,,,,,,,,,1.662451,,,,,,,,,,,,,8e1d9cad-ed63-4003-accd-5cda6777db13,55,,"[21.0, 51.0]",19805,1,,,,,1.0516502,,Right Foot,,,"[33.0, 72.0]",,Ground Pass,,24.186773,,,,Brooke Hendrix,18159.0,,,,,,,1,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,6,West Ham United LFC,972,['677134de-73c6-496f-959c-6a36afeb7eab'],39,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:39.006,Pass,
,,,,,,,,,,,,,,1.160097,,,,,,,,,,,,,034bcb42-cda0-4eb0-b139-89f1c8cc2048,58,,"[37.0, 74.0]",19805,1,,,,,0.69473827,,Right Foot,,,"[43.0, 79.0]",,Ground Pass,,7.81025,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,6,West Ham United LFC,972,['e8404449-ecf5-4235-8c2e-dafb70dd326b'],42,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:42.003,Pass,
,,,,,,,,,,,,,,2.119275,,,,,,,,,,,,,6e1cb7d5-b794-49f2-a910-0886635d1692,61,,"[44.0, 79.0]",19805,1,,,,,-2.3561945,,Right Foot,,,"[17.0, 52.0]",,Ground Pass,,38.183765,,,,Anne Moorhouse,22027.0,,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,6,West Ham United LFC,972,['135b789a-c6e7-4474-95b2-632b9462754d'],43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:43.944,Pass,
,,,,,,,,,,,,,,1.5209,,,,,,,,,,,,,c5ea09da-d225-4dcb-858e-3110e0205a97,64,,"[18.0, 53.0]",19805,1,,,,,0.60698766,,Right Foot,,,"[54.0, 78.0]",,High Pass,,43.829212,,,,Ria Percival,18145.0,,,,,,,1,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,6,West Ham United LFC,972,['517c8dd7-e442-4bf8-9d2b-dfb5a3f65fbd'],50,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:50.762,Pass,
,,,,,,,,,,,,,,0.6006,,,,,,,,,,,,,5727da02-1520-4689-94af-5597935121ae,66,,"[55.0, 78.0]",19805,1,,,,,-0.7328151,,Head,,,"[65.0, 69.0]",,Low Pass,,13.453624,,,,Alisha Lehmann,18153.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Back,6,West Ham United LFC,972,['bfe29d04-8130-4655-8b4f-31f3c30459fa'],52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:52.323,Pass,
,,,,,,,,,,,,,,1.1451,,,,,,,,,,,,,32cef878-4007-4087-a14b-3b893f2eaab2,69,,"[65.0, 65.0]",19805,1,,,,,-1.815775,,Right Foot,,,"[63.0, 57.0]",,Ground Pass,,8.246211,True,Incomplete,,Brianna Visalli,18157.0,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,6,West Ham United LFC,972,"['3ffed948-7f6b-40d1-8294-506d87fc776f', '562514bb-760b-4243-aa16-38bd9631d079']",55,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:55.627,Pass,
,,,,,,,,,,,,,,0.9127,,,,,,,,,,,,,562514bb-760b-4243-aa16-38bd9631d079,71,,"[58.0, 24.0]",19805,1,,,,,-1.5707964,,Right Foot,,,"[58.0, 19.0]",,Ground Pass,,5.0,,,,So-Yun Ji,4647.0,,,,,,Recovery,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,6,West Ham United LFC,972,"['32cef878-4007-4087-a14b-3b893f2eaab2', 'ab2a168b-3b5a-41bd-b3c5-4ce7c1212ce3']",56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:56.772,Pass,
,,,,,,,,,,,,,,0.986,,,,,,,,,,,,,adad4f8c-2124-4368-8609-9169eae6d8c4,75,,"[69.0, 22.0]",19805,1,,,,,0.24497867,,Right Foot,,,"[81.0, 25.0]",,Ground Pass,,12.369317,,Pass Offside,,Bethany England,15550.0,,,,Through Ball,True,,1,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,6,West Ham United LFC,972,['632405c3-d3cb-4fe7-bbb1-691bcdea1696'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:59.380,Pass,
,,,,,,,,,,,,,,2.3807,,,,,,,,,,,,,dda7621d-c545-43f8-9dd9-8aac0dbdbeff,78,,"[39.0, 57.0]",19805,2,,,,,-0.43113875,,Right Foot,,,"[89.0, 34.0]",,High Pass,,55.03635,,,,Jane Ross,4653.0,,,,,,Free Kick,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,7,West Ham United LFC,972,['641b958c-518a-41b2-b61c-e9abfa27434e'],21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:21.371,Pass,
,,,,,,,,,,,,,,3.3401,,,,,,,,,,,,,eaddc199-a584-4b47-b34b-bfa5dc23047a,87,,"[6.0, 44.0]",19805,2,,,,,0.48344702,,Right Foot,,,"[46.0, 65.0]",,High Pass,,45.17743,,Incomplete,,Erin Cuthbert,4660.0,,,,,,Goal Kick,1,From Goal Kick,Carly Mitchell Telford,19421.0,Goalkeeper,8,Chelsea FCW,971,"['0f3c9788-c776-4164-aba3-517844fa4f4f', 'b8430c1f-04a7-4094-b259-873d49bf4ebc']",58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:58.993,Pass,
,,,,,,,,,,,,,,0.8187,,,,,,,,,,,,,0f3c9788-c776-4164-aba3-517844fa4f4f,89,,"[75.0, 16.0]",19805,3,,,,,1.0427219,,Head,,,"[82.0, 28.0]",,High Pass,,13.892444,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Leanne Kiernan,18146.0,Left Wing,8,Chelsea FCW,971,"['eaddc199-a584-4b47-b34b-bfa5dc23047a', 'f5d26110-6278-4d60-87ca-f27e937e6a7a']",2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:02.333,Pass,
,,,,,,,,,,,,,,4.2559,,,,,,,,,,,,,2db8245d-5e6f-42f3-bf63-c05900f23cb6,93,,"[40.0, 51.0]",19805,3,,,,,-1.2430578,,Right Foot,,,"[57.0, 1.0]",,Ground Pass,,52.810986,,Out,,Alexandra Riley,21062.0,,,True,,,,1,From Goal Kick,Drew Spence,4638.0,Right Center Midfield,8,Chelsea FCW,971,['a7eae433-81d0-4a0d-8513-b5d8f9e912e3'],4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:04.252,Pass,
