50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,0.0,,,,,,,,,,,,,5fa6e55d-e0cc-448f-a30b-eb546281d63b,1,,,,19769,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 16377, 'name': 'Sophie Perry-Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 16379, 'name': 'Jodie Brett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Brighton & Hove Albion WFC,965,00:00:00.000,Starting XI,
,,,,,,,,,0.0,,,,,,,,,,,,,7aad6655-ef45-4723-8309-bbec5b513521,2,,,,19769,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,,0,,,,,,,,,,,,,,,"{'formation': 41221, 'lineup': [{'player': {'id': 22027, 'name': 'Anne Moorhouse'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 18148, 'name': 'Lucienne Reichardt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,0.0,,,,,,,,,,,,,7b7a160d-b90d-46cc-8768-fc1fc340d520,3,,,,19769,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,['37eccd47-3b67-418d-95b6-52cef7b4d1e8'],0,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,0.0,,,,,,,,,,,,,37eccd47-3b67-418d-95b6-52cef7b4d1e8,4,,,,19769,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,['7b7a160d-b90d-46cc-8768-fc1fc340d520'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,0.0,,,,,,,,,,,,,55fb431f-64ed-42ed-8855-a8f136696543,1789,,,,19769,45,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,111,Brighton & Hove Albion WFC,965,['443828a1-e619-4695-a987-b0524c3d25fc'],0,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,0.0,,,,,,,,,,,,,443828a1-e619-4695-a987-b0524c3d25fc,1790,,,,19769,45,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,111,Brighton & Hove Albion WFC,965,['55fb431f-64ed-42ed-8855-a8f136696543'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,1.3771,,,,,,,,,,,,,0833ec71-819c-43de-a326-de435bc8262f,5,,,"[60.0, 40.0]",19769,0,,-2.5702553,,,Right Foot,,,"[46.0, 31.0]",,Ground Pass,16.643316,,,Lucienne Reichardt,18148.0,,,,,Kick Off,1,From Kick Off,Jane Ross,4653.0,Center Forward,2,West Ham United LFC,972,['4a7678d9-72f3-4db1-ac9c-1b00667d06c3'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.849,Pass,
,,,,,,,,,2.188844,,,,,,,,,,,,,5dd496bf-6bca-4142-956e-9322207921e6,9,,,"[47.0, 28.0]",19769,0,,-1.784857,,,Right Foot,,,"[42.0, 5.0]",,Ground Pass,23.537205,,,Claire Lauren Rafferty,18156.0,,,,,,1,From Kick Off,Lucienne Reichardt,18148.0,Center Defensive Midfield,2,West Ham United LFC,972,"['4a83f679-36af-47da-a8cb-caeb09ec1953', '94a35118-9c57-4509-bc5a-2058a6c427ae']",3,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:03.467,Pass,True
,,,,,,,,,0.2268,,,,,,,,,,,,,66b544a2-7672-416a-a69c-c4357d043d23,13,,,"[41.0, 3.0]",19769,0,,0.0,,,Left Foot,,,"[43.0, 3.0]",,High Pass,2.0,,Incomplete,Esmee de Graaf,18154.0,,,,,,1,From Kick Off,Claire Lauren Rafferty,18156.0,Left Back,2,West Ham United LFC,972,"['71e3ba6f-9c73-41fc-96e9-a02109612537', 'b3c52ac6-582e-44fe-ba42-7ad001fe90c6']",6,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:06.532,Pass,
,,,,,,,,,1.000514,,,,,,,,,,,,,f3487829-7d4c-4ec4-af7e-4e5d91f1f844,16,,,"[52.0, 1.0]",19769,0,,0.4636476,,,,,,"[68.0, 9.0]",,Low Pass,17.888544,,,Jane Ross,4653.0,,,,,Throw-in,1,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,3,West Ham United LFC,972,['948e77b7-b414-4728-8db2-debc0a6e0ec8'],21,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:21.173,Pass,
,,,,,,,,,0.9573,,,,,,,,,,,,,0de512b3-88da-48ac-92ac-4c076bf2acfc,19,,,"[68.0, 9.0]",19769,0,,-1.2490457,,,Right Foot,,,"[70.0, 3.0]",,Low Pass,6.3245554,,,Esmee de Graaf,18154.0,,,,,,1,From Throw In,Jane Ross,4653.0,Center Forward,3,West Ham United LFC,972,['ddd69356-6cbd-4e74-a247-6d1f03cd0c27'],22,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:22.470,Pass,
,,,,,,,,,0.782659,,,,,,,,,,,,,2ae78f7d-a9f0-474f-aaec-07c77e92f7bf,24,,,"[69.0, 3.0]",19769,0,,1.5042281,,,Right Foot,,,"[70.0, 18.0]",,Ground Pass,15.033297,,,Brianna Visalli,18157.0,,,,,,1,From Throw In,Esmee de Graaf,18154.0,Left Wing,3,West Ham United LFC,972,"['b448cbc6-007b-4b1d-b6d0-44e04896537a', 'bdc38aeb-077e-43f9-8961-f2dc6e206812']",25,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:25.314,Pass,True
,,,,,,,,,1.102146,,,,,,,,,,,,,6d463d52-85ce-4b04-a803-0da532c6f8d3,28,,,"[82.0, 6.0]",19769,0,,0.4266275,,,Other,,,"[104.0, 16.0]",,Ground Pass,24.166092,,,Jane Ross,4653.0,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,3,West Ham United LFC,972,"['6eff33f4-e150-48aa-a968-2a935b446e83', 'b63d6eea-8c92-4751-81c6-07c2bad314b2']",29,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:29.431,Pass,True
,,,,,,,,,0.4918,,,,,,,,,,,,,39b1d35e-9609-48ab-9988-d8c6cf146c83,35,,,"[118.0, 19.0]",19769,0,,1.7561443,,,Left Foot,True,,"[115.0, 35.0]",,Low Pass,16.27882,,Incomplete,Julia Simic,18150.0,,,,,,1,From Throw In,Jane Ross,4653.0,Center Forward,3,West Ham United LFC,972,"['18248709-af53-4aaa-ab0e-9d2d154a98f4', 'b52a23d7-fd80-4856-a9a2-a944c9a8395d']",36,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:36.264,Pass,
,,,,,,,,,3.087806,,,,,,,,,,,,,ef40d8a1-4609-40e5-871d-61475d107bfc,43,,,"[35.0, 60.0]",19769,0,,-2.6971734,,,Right Foot,,,"[14.0, 50.0]",,Ground Pass,23.259407,,,Marie Hourihan,19419.0,,,,,Free Kick,1,From Free Kick,Laura Rafferty,16394.0,Right Center Back,5,Brighton & Hove Albion WFC,965,['0738b6bd-2746-4361-b34d-b6ac686029f2'],49,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:49.569,Pass,
