50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.322353,,,,,,,,,,,2bb63027-acf8-43b8-b071-0761bdef0011,1095,,,"[64.0, 9.0]",19722,26,,1.6539376,,,Right Foot,,,"[63.0, 21.0]",,Ground Pass,12.0415945,,Anne-Marie Heatherson,15714.0,,,,,Recovery,1,From Free Kick,Monique Fischer,19776.0,Left Attacking Midfield,44,Yeovil Town LFC,970,['c37b0aff-3a44-4f83-9d90-45d9e4c7cdc4'],21,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:21.538,Pass,
,,,,,,,,,,,,,2.935785,,,,,,,,,,,acbac40d-1152-48c6-bde9-f32ae82d3c20,1098,,,"[64.0, 22.0]",19722,26,,0.0,,,Left Foot,,,"[114.0, 22.0]",,Low Pass,50.0,Incomplete,,,,,,,,1,From Free Kick,Anne-Marie Heatherson,15714.0,Right Attacking Midfield,44,Yeovil Town LFC,970,['39563d1f-6821-4088-881e-4f59d46e8c70'],23,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:23.856,Pass,
,,,,,,,,,,,,,2.723157,,,,,,,,,,,7dabe978-876c-4228-8dd0-f24f26125bbe,1101,,,"[18.0, 37.0]",19722,26,,-1.092444,,,Keeper Arm,,,"[32.0, 10.0]",,Low Pass,30.413813,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,45,Arsenal WFC,968,['b7e168f5-b155-4c1b-8e6b-adac63a0ddd7'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:39.522,Pass,
,,,,,,,,,,,,,1.719246,,,,,,,,,,,cd9f1d5a-3cd3-4d3b-918a-1dcdc4de032c,1104,,,"[31.0, 10.0]",19722,26,,2.176341,,,Left Foot,,,"[22.0, 23.0]",,Ground Pass,15.811388,,Louise Quinn,15621.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,45,Arsenal WFC,968,['0867d9f8-791e-4fe0-a526-d04a654578f8'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:45.198,Pass,
,,,,,,,,,,,,,1.314806,,,,,,,,,,,f6999168-8ab0-4aaf-940f-ae67205aedff,1107,,,"[24.0, 22.0]",19722,26,,0.7853982,,,Right Foot,,,"[36.0, 34.0]",,Ground Pass,16.970562,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Left Center Back,45,Arsenal WFC,968,['21edac13-c487-4ee5-b1d9-c1062b54f281'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:47.885,Pass,
,,,,,,,,,,,,,1.746978,,,,,,,,,,,ffc1fbb8-c4f8-4a47-804e-d1c185075b4c,1110,,,"[46.0, 40.0]",19722,26,,0.0,,,Right Foot,,,"[89.0, 40.0]",,High Pass,43.0,Incomplete,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Wing,45,Arsenal WFC,968,['d77a99fb-8c07-45ec-89b3-ae112ef32a47'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:51.431,Pass,
,,,,,,,,,,,,,1.4603,,,,,,,,,,,d77a99fb-8c07-45ec-89b3-ae112ef32a47,1111,,,"[32.0, 41.0]",19722,26,,0.104876935,,,Head,,,"[51.0, 43.0]",,High Pass,19.104973,,Georgia Evans,15707.0,,,,,Recovery,1,Regular Play,Hannah Short,15717.0,Right Center Back,45,Arsenal WFC,968,"['829ba155-0b7f-453a-9e82-910c4595542a', 'ffc1fbb8-c4f8-4a47-804e-d1c185075b4c']",53,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:53.178,Pass,
,,,,,,,,,,,,,1.777534,,,,,,,,,,,d64b58a3-b768-43a1-9d6a-c473a213d957,1115,,,"[68.0, 39.0]",19722,26,,-0.36717382,,,Left Foot,,,"[81.0, 34.0]",,Ground Pass,13.928389,,Kim Little,15616.0,,,,,Recovery,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,45,Arsenal WFC,968,['931b4caa-d420-4ef1-92bc-469e40639a29'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:55.245,Pass,
,,,,,,,,,,,,,0.722678,,,,,,,,,,,3c28aa46-8e4b-4755-99dc-f2f2e7bfda7b,1119,,,"[96.0, 38.0]",19722,27,,1.6421038,,,Right Foot,,,"[95.0, 52.0]",,Ground Pass,14.035668,Unknown,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,45,Arsenal WFC,968,"['142d4243-69e7-4160-8a6f-639b4d6882d0', '84a60ca5-e2ed-4be5-b25b-7dfa4a914fc7']",1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:01.124,Pass,True
,,,,,,,,,,,,,2.7988,,,,,,,,,,,ff0f6045-42be-4e4c-a457-32c7dd4ab84d,1125,,,"[6.0, 40.0]",19722,28,,-0.18742912,,,Right Foot,,,"[64.0, 29.0]",,High Pass,59.03389,,Ellie Mason,15715.0,,,,,Goal Kick,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,47,Yeovil Town LFC,970,['9c4938c6-d867-46b8-9841-1d0afabc0922'],18,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:18.762,Pass,
,,,,,,,,,,,,,1.074381,,,,,,,,,,,8fea9113-7d96-40de-a096-09dd264b0390,1127,,,"[64.0, 29.0]",19722,28,True,0.551655,,,,,,"[77.0, 37.0]",,Low Pass,15.264338,Incomplete,,,,,,,,1,From Goal Kick,Ellie Mason,15715.0,Left Center Midfield,47,Yeovil Town LFC,970,"['84c2d96e-824a-4005-aec3-25418f720a60', 'a44be05a-13ef-4339-b136-e25913e98a5a']",21,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:21.562,Pass,True
,,,,,,,,,,,,,2.618737,,,,,,,,,,,1bc076b1-3c0a-45b6-bcdb-d71ae070d489,1131,,,"[46.0, 40.0]",19722,28,,-0.75976276,,,Left Foot,,,"[66.0, 21.0]",,Ground Pass,27.58623,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,48,Arsenal WFC,968,['84fb2e23-da0d-4e12-b8bb-3de69e4c8e5f'],23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:23.759,Pass,
,,,,,,,,,,,,,0.264602,,,,,,,,,,,f87b92f1-5372-4d02-bb24-a0b405eacf9a,1135,,,"[100.0, 25.0]",19722,28,,-1.5707964,,,Right Foot,,,"[100.0, 22.0]",,Ground Pass,3.0,Incomplete,Kim Little,15616.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Wing,48,Arsenal WFC,968,"['0cc0e980-e971-4adc-8824-ef78b08b860c', '3181a026-e9ae-47b5-8dbb-9eb108af9ac5']",32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:32.210,Pass,
,,,,,,,,,,,,,2.55009,,,,,,,,,,,a362d2bb-768b-4d80-b10d-1b25e95ad0e0,1138,,,"[17.0, 66.0]",19722,28,,0.32175055,,,Right Foot,,,"[32.0, 71.0]",,Ground Pass,15.811388,Incomplete,,,,,,,Recovery,1,Regular Play,Amy Goddard,15708.0,Right Back,48,Arsenal WFC,968,['b08ea1be-0811-469e-aa52-850e7c0cecbf'],34,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:34.321,Pass,
,,,,,,,,,,,,,1.165615,,,,,,,,,,,b08ea1be-0811-469e-aa52-850e7c0cecbf,1139,,,"[89.0, 10.0]",19722,28,,1.3045443,,,Left Foot,,,"[92.0, 21.0]",,Ground Pass,11.401754,,Vivianne Miedema,15623.0,,,,,Recovery,1,Regular Play,Emma Mukandi,18998.0,Left Back,48,Arsenal WFC,968,"['103d0775-8a7d-48d8-8524-55cccf53bd20', 'a362d2bb-768b-4d80-b10d-1b25e95ad0e0']",36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:36.871,Pass,
,,,,,,,,,,,,,2.000345,,,,,,,,,,,07e8003e-e758-40c9-a610-e77c5431552c,1142,,,"[93.0, 22.0]",19722,28,,2.6992185,,,Right Foot,,,"[74.0, 31.0]",,Ground Pass,21.023796,,Lia Wälti,10405.0,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,48,Arsenal WFC,968,['7717ea3f-0875-4726-b93d-8eb7be0ba22b'],40,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:40.239,Pass,
,,,,,,,,,,,,,1.637396,,,,,,,,,,,c747cedb-2baa-4ab6-bf7f-5701a05dd4ea,1145,,,"[73.0, 34.0]",19722,28,,1.7506498,,,Left Foot,,,"[69.0, 56.0]",,Ground Pass,22.36068,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,48,Arsenal WFC,968,['17c57bc6-fb17-4340-8e01-46e5b18123c1'],43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:43.472,Pass,
,,,,,,,,,,,,,1.090153,,,,,,,,,,,eae55e1c-e30d-4816-9480-249196cfc1c3,1148,,,"[88.0, 58.0]",19722,28,,-0.72297937,,,Right Foot,,,"[105.0, 43.0]",,High Pass,22.671568,Incomplete,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Right Center Back,48,Arsenal WFC,968,['91fa8bcc-cd0f-4aff-89ab-8b7f07cff778'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:47.682,Pass,
,,,,,,,,,,,,,3.9356,,,,,,,,,,,acfc6778-4b4c-45cf-b02e-ec972bb70ac5,1153,,,"[18.0, 28.0]",19722,29,,-0.058755822,,,Right Foot,,,"[69.0, 25.0]",,High Pass,51.088158,Incomplete,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,48,Arsenal WFC,968,['6783fd20-08b1-4889-ba26-67329eed6d9b'],7,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:07.563,Pass,
,,,,,,,,,,,,,1.0265,,,,,,,,,,,6783fd20-08b1-4889-ba26-67329eed6d9b,1155,,,"[52.0, 56.0]",19722,29,True,1.0714496,,,,,,"[58.0, 67.0]",,High Pass,12.529964,Incomplete,,,,,,,Recovery,1,Regular Play,Louise Quinn,15621.0,Left Center Back,48,Arsenal WFC,968,"['1d8050f7-f9df-45c7-a3a6-97fd0b031a57', '32e83f00-3899-48c4-b81b-bfe06317f702', 'acfc6778-4b4c-45cf-b02e-ec972bb70ac5']",11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:11.499,Pass,True
,,,,,,,,,,,,,3.476738,,,,,,,,,,,32e83f00-3899-48c4-b81b-bfe06317f702,1156,,,"[63.0, 14.0]",19722,29,,1.04473,,,Right Foot,,,"[81.0, 45.0]",,High Pass,35.846897,Incomplete,,,,,,,Recovery,1,Regular Play,Ellie Mason,15715.0,Left Center Midfield,48,Arsenal WFC,968,"['54238098-60b6-4d12-8b1d-263368952a5a', '6783fd20-08b1-4889-ba26-67329eed6d9b']",12,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:12.525,Pass,
,,,,,,,,,,,,,3.479027,,,,,,,,,,,54238098-60b6-4d12-8b1d-263368952a5a,1157,,,"[40.0, 36.0]",19722,29,,-0.74837804,,,Left Foot,,,"[68.0, 10.0]",,High Pass,38.209946,,Danielle van de Donk,10658.0,,,,,Recovery,1,Regular Play,Emma Mukandi,18998.0,Left Back,48,Arsenal WFC,968,"['10fd9a6e-9b6d-4260-b313-635558a509a6', '32e83f00-3899-48c4-b81b-bfe06317f702']",16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:16.002,Pass,
,,,,,,,,,,,,,0.5029,,,,,,,,,,,cd5c456d-d012-4824-8c16-2e85facf14b1,1160,,,"[100.0, 35.0]",19722,29,,0.27829966,,,Right Foot,,,"[107.0, 37.0]",,Low Pass,7.28011,Incomplete,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Wing,48,Arsenal WFC,968,['9dbcce9d-6f26-4532-b7c2-52f5c4170677'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:26.884,Pass,
,,,,,,,,,,,,,0.642198,,,,,,,,,,,bb0bec0b-d0d0-4dc9-b51a-fa4d6bf4bcea,1165,,,"[81.0, 57.0]",19722,29,,-2.4980915,,,Left Foot,,,"[73.0, 51.0]",,Ground Pass,10.0,,Danielle van de Donk,10658.0,,,,,Recovery,1,Regular Play,Bethany Mead,15619.0,Right Wing,48,Arsenal WFC,968,['a7ffa6de-58b9-442b-be09-7932e2501eb3'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:32.037,Pass,
,,,,,,,,,,,,,2.4582,,,,,,,,,,,f8ec78d4-bf09-41c0-9016-8936c0eacc49,1168,,,"[73.0, 51.0]",19722,29,,0.28255495,,,Right Foot,,,"[104.0, 60.0]",,High Pass,32.280025,Incomplete,Jessica Marie Wik,15612.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Wing,48,Arsenal WFC,968,"['a745bcf4-cb8a-4b8f-80a8-265d41085f86', 'e8e2e981-6546-4695-a840-d22f95ba385b']",34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:34.276,Pass,
,,,,,,,,,,,,,3.204044,,,,,,,,,,,e8e2e981-6546-4695-a840-d22f95ba385b,1170,,,"[17.0, 21.0]",19722,29,,-2.3884413,,,Left Foot,,,"[1.0, 6.0]",,High Pass,21.931713,Out,,,,,,,Interception,1,Regular Play,Ellie Mason,15715.0,Left Center Midfield,48,Arsenal WFC,968,['f8ec78d4-bf09-41c0-9016-8936c0eacc49'],36,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:36.734,Pass,
,,,,,,,,,,,,,2.438519,,,,,,,,,,,d5160cca-b8c2-4d2c-bd74-1942433beb92,1171,,,"[120.0, 80.0]",19722,30,,-1.7126933,,,Right Foot,,,"[114.0, 38.0]",,High Pass,42.426407,Incomplete,,,,True,,,Corner,1,From Corner,Kim Little,15616.0,Left Center Midfield,49,Arsenal WFC,968,['1edba15e-a8aa-4c88-99cc-311ecb9304c6'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:11.627,Pass,
,,,,,,,,,,,,,1.565238,,,,,,,,,,,2259253d-8b81-4150-8d6d-bf2eaa03fea1,1174,,,"[100.0, 16.0]",19722,30,,2.1730838,,,Right Foot,,,"[89.0, 32.0]",,Ground Pass,19.416489,,Danielle van de Donk,10658.0,,,,,Recovery,1,From Corner,Emma Mukandi,18998.0,Left Back,49,Arsenal WFC,968,['72f72faf-968e-450f-a253-0b7ba925ae3a'],17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:17.993,Pass,
,,,,,,,,,,,,,3.4698,,,,,,,,,,,54d7c417-b357-4db5-b16c-70dee6e17e71,1177,,,"[85.0, 33.0]",19722,30,,0.9760371,,,Right Foot,,,"[108.0, 67.0]",,Low Pass,41.04875,Incomplete,,,,,,,,1,From Corner,Danielle van de Donk,10658.0,Left Wing,49,Arsenal WFC,968,['e23bb87f-6174-470a-bf71-04862874cfb4'],21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:21.282,Pass,
,,,,,,,,,,,,,1.940735,,,,,,,,,,,e23bb87f-6174-470a-bf71-04862874cfb4,1178,,,"[13.0, 14.0]",19722,30,,-0.65284663,,,Left Foot,,,"[30.0, 1.0]",,Low Pass,21.400934,Out,,,,,,,Recovery,1,From Corner,Megan Alexander,15710.0,Left Back,49,Arsenal WFC,968,['54d7c417-b357-4db5-b16c-70dee6e17e71'],24,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:30:24.752,Pass,
,,,,,,,,,,,,,1.562936,,,,,,,,,,,db097fe7-8955-4c98-976c-8753d08219c2,1179,,,"[89.0, 80.0]",19722,30,,-2.9996955,,,,,,"[68.0, 77.0]",,High Pass,21.213203,,Lia Wälti,10405.0,,,,,Throw-in,1,From Throw In,Jessica Marie Wik,15612.0,Right Back,50,Arsenal WFC,968,['b39e96ab-4b6c-4f17-9ea9-bd5ee75beb06'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:39.905,Pass,
,,,,,,,,,,,,,1.827478,,,,,,,,,,,fdf1608b-a49d-4ca6-8e1e-813d79e55968,1182,,,"[66.0, 72.0]",19722,30,,-1.359703,,,Left Foot,,,"[72.0, 44.0]",,Ground Pass,28.635643,,Jordan Nobbs,10192.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,50,Arsenal WFC,968,['c613eb3f-c5f8-4af0-a142-b2fb3019c675'],43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:43.414,Pass,
,,,,,,,,,,,,,1.74742,,,,,,,,,,,a82b6cd9-a937-4983-9d70-ed1d16a2cefe,1185,,,"[72.0, 44.0]",19722,30,,-2.077895,,,Right Foot,,,"[62.0, 26.0]",,Ground Pass,20.59126,,Louise Quinn,15621.0,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Right Center Midfield,50,Arsenal WFC,968,['5a359a30-3368-44d2-98b5-cd9a4e323677'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:45.449,Pass,
,,,,,,,,,,,,,1.982432,,,,,,,,,,,b6ec25c9-d03d-4b3a-8762-313f15206a3d,1188,,,"[62.0, 26.0]",19722,30,,-0.4346702,,,Left Foot,,,"[90.0, 13.0]",,Ground Pass,30.870699,,Emma Mukandi,18998.0,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,50,Arsenal WFC,968,['82652afc-fb93-4fda-8037-c5a7407cbff9'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:47.543,Pass,
,,,,,,,,,,,,,0.767952,,,,,,,,,,,3829c1e5-5f93-4297-9746-382369d74c7b,1191,,,"[97.0, 16.0]",19722,30,,1.012197,,,Left Foot,,,"[102.0, 24.0]",,Ground Pass,9.433981,Incomplete,Vivianne Miedema,15623.0,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,50,Arsenal WFC,968,"['46ba66df-f450-470c-a6ae-80db8838ee2d', '4c611d0f-9b2d-4b62-96fd-82342f3d4890']",52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:52.285,Pass,
,,,,,,,,,,,,,1.10254,,,,,,,,,,,4c611d0f-9b2d-4b62-96fd-82342f3d4890,1193,,,"[19.0, 57.0]",19722,30,,-0.124354996,,,Left Foot,,,"[27.0, 56.0]",,Low Pass,8.062258,Incomplete,,,,,,,Interception,1,From Throw In,Amy Goddard,15708.0,Right Back,50,Arsenal WFC,968,"['3829c1e5-5f93-4297-9746-382369d74c7b', '8e24d42c-02f9-41aa-9175-d8412751c901']",53,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:30:53.053,Pass,
,,,,,,,,,,,,,0.935133,,,,,,,,,,,936de5f2-54af-4770-b7a6-29450aebc044,1197,,,"[95.0, 25.0]",19722,30,,0.5880026,,,Left Foot,,,"[101.0, 29.0]",,Ground Pass,7.2111025,,Vivianne Miedema,15623.0,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,50,Arsenal WFC,968,"['302f6cb6-c6b7-44dd-b974-94f80f69e685', 'a5f60603-787e-4739-af75-3f4232b7e33d']",55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:55.071,Pass,True
,,,,,,,,,,,,,0.665849,,,,,,,,,,,9487939d-1f57-46cb-bc6d-72cebfef36d9,1202,,,"[17.0, 51.0]",19722,30,,-0.9272952,,,Right Foot,,,"[20.0, 47.0]",,Ground Pass,5.0,,Bonnie Horwood,15713.0,,,,,Recovery,1,Regular Play,Amy Goddard,15708.0,Right Back,51,Yeovil Town LFC,970,['f1db74a2-415f-4a2e-aa2c-3d0d5fefe1e9'],57,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:30:57.534,Pass,
,,,,,,,,,,,,,1.233674,,,,,,,,,,,0977ebd9-55ff-463c-abf6-11025d9a8358,1206,,,"[20.0, 49.0]",19722,30,,1.487655,,,Right Foot,,,"[21.0, 61.0]",,Ground Pass,12.0415945,,Anne-Marie Heatherson,15714.0,,,,,,1,Regular Play,Bonnie Horwood,15713.0,Center Defensive Midfield,51,Yeovil Town LFC,970,['e2e53b91-c696-4736-8d21-69311a7b3f2d'],58,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:30:58.994,Pass,
,,,,,,,,,,,,,2.574414,,,,,,,,,,,5a600a1f-1d14-49e1-95d3-027c0eee0b22,1209,,,"[29.0, 60.0]",19722,31,,0.34421867,,,Right Foot,,,"[82.0, 79.0]",,Low Pass,56.302753,Out,,,,,,,,1,Regular Play,Anne-Marie Heatherson,15714.0,Right Attacking Midfield,51,Yeovil Town LFC,970,,2,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:02.258,Pass,
,,,,,,,,,,,,,1.2911,,,,,,,,,,,36205cce-39b9-425a-913d-941030940524,1210,,,"[50.0, 1.0]",19722,31,,0.348771,,,,,,"[61.0, 5.0]",,Low Pass,11.7046995,,Vivianne Miedema,15623.0,,,,,Throw-in,1,From Throw In,Emma Mukandi,18998.0,Left Back,52,Arsenal WFC,968,['7d63ec16-12a8-4596-9e09-7903e1c048cf'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:32.542,Pass,
,,,,,,,,,,,,,1.851527,,,,,,,,,,,6688d603-a674-4b17-a9aa-26f6a89f2de6,1214,,,"[62.0, 5.0]",19722,31,,1.9614034,,,Left Foot,,,"[55.0, 22.0]",,Low Pass,18.384777,,Lia Wälti,10405.0,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,52,Arsenal WFC,968,"['6991b21e-e483-49bb-9c28-19720c3b0efd', 'ffba6b8a-a012-435e-9acb-67c75652bbc8']",33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:33.847,Pass,True
,,,,,,,,,,,,,1.642481,,,,,,,,,,,6b2415e3-b83d-4d5b-9ac5-1771029c7106,1218,,,"[55.0, 21.0]",19722,31,,0.49394137,,,Left Foot,,,"[68.0, 28.0]",,Ground Pass,14.764823,,Danielle van de Donk,10658.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,52,Arsenal WFC,968,['52b5725f-102f-4ca9-a847-f01d5158ed73'],36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:36.103,Pass,
,,,,,,,,,,,,,1.520916,,,,,,,,,,,a79aa6d1-656e-4015-bd13-9f1c78a79e35,1221,,,"[68.0, 28.0]",19722,31,,2.158799,,,Right Foot,,,"[64.0, 34.0]",,Ground Pass,7.2111025,,Kim Little,15616.0,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Wing,52,Arsenal WFC,968,['c0b7f7c9-b989-40fc-9248-031b75583006'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:37.882,Pass,
,,,,,,,,,,,,,1.382818,,,,,,,,,,,f71be897-749a-431a-bfc3-ed2e4b0dfb1c,1224,,,"[57.0, 41.0]",19722,31,,1.2490457,,,Right Foot,,,"[67.0, 71.0]",,Low Pass,31.622776,,Jessica Marie Wik,15612.0,,,,,,1,From Throw In,Kim Little,15616.0,Left Center Midfield,52,Arsenal WFC,968,['fed604c9-6225-430c-8bc2-b50a6ec42c1d'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:41.485,Pass,
,,,,,,,,,,,,,1.634219,,,,,,,,,,,1b70422d-873f-422c-b1ee-b7e33bc699c6,1227,,,"[73.0, 76.0]",19722,31,,0.0540015,,,Right Foot,,,"[110.0, 78.0]",,Ground Pass,37.054016,,Bethany Mead,15619.0,,,,,,1,From Throw In,Jessica Marie Wik,15612.0,Right Back,52,Arsenal WFC,968,['66f8c59b-c745-4b63-9f4e-d13db8c97f9b'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:45.302,Pass,
,,,,,,,,,,,,,2.017354,,,,,,,,,,,316e3c43-f8e6-49e3-8733-868d2a204ddd,1230,,,"[111.0, 75.0]",19722,31,,-1.6373645,,,Right Foot,True,,"[109.0, 45.0]",,High Pass,30.066593,Incomplete,,,,,,,,1,From Throw In,Bethany Mead,15619.0,Right Wing,52,Arsenal WFC,968,['1676adf2-bb3b-4994-b56c-0710cdb3ae54'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:48.916,Pass,
,,,,,,,,,,,,,1.665011,,,,,,,,,,,a68f5026-1a17-47cb-b0e5-0fab2c63e4b8,1232,,,"[84.0, 25.0]",19722,31,,1.815775,,,Right Foot,,,"[82.0, 33.0]",,Ground Pass,8.246211,,Kim Little,15616.0,,,,,Recovery,1,From Throw In,Emma Mukandi,18998.0,Left Back,52,Arsenal WFC,968,['e7f0ecad-31e7-4d4d-ad79-757ad0344375'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:55.693,Pass,
,,,,,,,,,,,,,1.636767,,,,,,,,,,,8dc5d763-1953-479c-8919-d2f9a0730e63,1235,,,"[76.0, 33.0]",19722,31,,-2.55359,,,Right Foot,,,"[61.0, 23.0]",,Ground Pass,18.027756,,Louise Quinn,15621.0,,,,,,1,From Throw In,Kim Little,15616.0,Left Center Midfield,52,Arsenal WFC,968,['574e09d8-c80e-4403-807c-44b6a415e139'],59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:59.776,Pass,
,,,,,,,,,,,,,2.094047,,,,,,,,,,,594576da-c6a1-41d9-a578-1811ffdce407,1238,,,"[65.0, 22.0]",19722,32,,-0.7123576,,,Right Foot,,,"[87.0, 3.0]",,Ground Pass,29.068884,,Emma Mukandi,18998.0,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,52,Arsenal WFC,968,['cf9e28c4-41d6-4f0b-85fa-ea76a8aaff87'],2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:02.154,Pass,
,,,,,,,,,,,,,4.252494,,,,,,,,,,,8f9c8c8d-6027-4e16-9512-bf9238307195,1241,,,"[93.0, 13.0]",19722,32,,1.0783106,,,Left Foot,True,,"[115.0, 54.0]",,High Pass,46.52956,Incomplete,,,,True,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,52,Arsenal WFC,968,['ea333518-de08-4c90-aaaa-c330fc2e0acb'],7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:07.063,Pass,
