ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.7824,,,,,,,,,,,,76892bba-00fe-445c-bdb1-a9eabdaa828d,16,,,"[19.0, 43.0]",19795,0,,,0.7853982,,,Left Foot,,,,"[35.0, 59.0]",,Ground Pass,22.627417,,,Molly Bartrip,21021.0,,,,,,1,From Kick Off,Grace Moloney,15719.0,Goalkeeper,2,Reading WFC,974,['3ce7bc0b-bf95-444a-a3e6-aef6cbea19e6'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:12.397,Pass,
,,,,,,,,,,1.006799,,,,,,,,,,,,f6d2a89e-694e-4010-81e6-7abed0ce85ad,19,,,"[39.0, 60.0]",19795,0,,,0.24497867,,,Left Foot,,,,"[47.0, 62.0]",,Ground Pass,8.246211,,,Jade Moore,10190.0,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Right Center Back,2,Reading WFC,974,['29bc0d9d-91c2-49f3-a3a3-50e02901c0f7'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:15.427,Pass,
,,,,,,,,,,4.9121,,,,,,,,,,,,d96bdc45-ec42-410c-97e7-993c0961f90f,23,,,"[46.0, 61.0]",19795,0,,,-2.9865959,,,Right Foot,,,,"[14.0, 56.0]",,Ground Pass,32.38827,,,Grace Moloney,15719.0,,,,,,1,From Kick Off,Jade Moore,10190.0,Right Wing,2,Reading WFC,974,['18f2dbd0-c629-4fb3-b00c-61c9685ccd52'],16,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:16.954,Pass,
,,,,,,,,,,1.3166,,,,,,,,,,,,8045c598-1fc1-4e5d-9ffe-35d55695d6a9,26,,,"[18.0, 55.0]",19795,0,,,1.1659045,,,Right Foot,,,,"[24.0, 69.0]",,Ground Pass,15.231546,,,Molly Bartrip,21021.0,,,,,,1,From Kick Off,Grace Moloney,15719.0,Goalkeeper,2,Reading WFC,974,['36c4aa5c-5e9e-4a9e-b94e-1223f04f2f2a'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:24.487,Pass,
,,,,,,,,,,1.1859,,,,,,,,,,,,40cdbd3e-69a5-4247-b2c0-a0e91ab19803,29,,,"[38.0, 65.0]",19795,0,,,-0.36397895,,,Right Foot,,,,"[59.0, 57.0]",,Ground Pass,22.472204,,,Lauren Bruton,15726.0,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Right Center Back,2,Reading WFC,974,['b43317c6-b29a-4658-ba95-b425a1bd722a'],29,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:29.059,Pass,
,,,,,,,,,,1.5736,,,,,,,,,,,,69f6cc4b-3aa0-4eab-9381-1beba28f4c54,33,,,"[53.0, 73.0]",19795,0,,,-2.8430936,,,Left Foot,,,,"[40.0, 69.0]",,Ground Pass,13.601471,,,Molly Bartrip,21021.0,,,,,,1,From Kick Off,Lauren Bruton,15726.0,Right Center Forward,2,Reading WFC,974,['c4b6eed8-636a-4f2a-89b3-32bb5d74b1cc'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:33.572,Pass,
,,,,,,,,,,2.176,,,,,,,,,,,,754d0db6-8ff5-431b-883d-ebbd2828ee2a,37,,,"[39.0, 68.0]",19795,0,,,-2.3758,,,Right Foot,,,,"[13.0, 43.0]",,Ground Pass,36.069378,,,Grace Moloney,15719.0,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Right Center Back,2,Reading WFC,974,"['2bc6cc54-77f1-4610-93cd-37a66a9ef9b0', '3b3fc451-e672-42c0-97ea-0a381043322d']",35,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:35.986,Pass,True
,,,,,,,,,,1.8652,,,,,,,,,,,,8db8a018-0eb1-4853-808b-4f635d1225de,40,,,"[17.0, 42.0]",19795,0,,,-1.1801893,,,Right Foot,,,,"[24.0, 25.0]",,Ground Pass,18.384777,,,Josanne Potter,10198.0,,,,,,1,From Kick Off,Grace Moloney,15719.0,Goalkeeper,2,Reading WFC,974,['9aa7183d-45ea-4360-94da-3a32c5ec7f7a'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:40.112,Pass,
,,,,,,,,,,1.8096,,,,,,,,,,,,ca40b3ea-d723-4a22-905c-f5579d1d3f7b,43,,,"[24.0, 26.0]",19795,0,,,1.080839,,,Left Foot,,,,"[32.0, 41.0]",,Ground Pass,17.0,,,Rachel Furness,15706.0,,,,,,1,From Kick Off,Josanne Potter,10198.0,Left Center Back,2,Reading WFC,974,['23e1f641-5744-4adb-98b1-af0bfcc00ffe'],42,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:42.201,Pass,
,,,,,,,,,,1.9254,,,,,,,,,,,,1aa16b99-6322-40fb-b23f-a0877add0f83,46,,,"[32.0, 41.0]",19795,0,,,1.2490457,,,Left Foot,,,,"[38.0, 59.0]",,Ground Pass,18.973665,,,Molly Bartrip,21021.0,,,,,,1,From Kick Off,Rachel Furness,15706.0,Right Defensive Midfield,2,Reading WFC,974,['b1eb806c-866b-43f6-9c76-4d84d592183b'],44,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:44.570,Pass,
,,,,,,,,,,1.3084,,,,,,,,,,,,2861ccc6-ce78-447b-8253-7d2dbc8ee814,49,,,"[47.0, 64.0]",19795,0,,,0.06442684,,,Right Foot,,,,"[78.0, 66.0]",,Ground Pass,31.06445,,Incomplete,Lauren Bruton,15726.0,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Right Center Back,2,Reading WFC,974,"['9c5cfe16-dc55-4253-8478-018fe7cbacd4', 'd56a33d5-467c-4eb8-8058-01db1761c8fd']",49,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:49.102,Pass,
,,,,,,,,,,1.4899,,,,,,,,,,,,d56a33d5-467c-4eb8-8058-01db1761c8fd,51,,,"[43.0, 15.0]",19795,0,,,0.5404195,,,Left Foot,,,,"[53.0, 21.0]",,Ground Pass,11.661903,,,Kate Longhurst,18147.0,,,,,Recovery,1,Regular Play,Erin Simon,18155.0,Left Back,3,West Ham United LFC,972,"['2861ccc6-ce78-447b-8253-7d2dbc8ee814', '59389cd8-2e3b-47ce-b800-b135aaf3dc51']",50,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:50.411,Pass,
,,,,,,,,,,0.8155,,,,,,,,,,,,02650e66-39cc-491c-bd79-49649bd83fa0,55,,,"[52.0, 22.0]",19795,0,,,-2.8501358,,,Right Foot,,,,"[42.0, 19.0]",,Ground Pass,10.440307,,,Lucienne Reichardt,18148.0,,,,,,1,Regular Play,Kate Longhurst,18147.0,Left Center Midfield,3,West Ham United LFC,972,"['5112c577-12d3-4f9d-bbe2-ecd508f7ce52', 'd23397fd-d9b6-4594-abb0-3a426cb835c4']",52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:52.334,Pass,True
,,,,,,,,,,1.3309,,,,,,,,,,,,f9ed6bea-8f12-432a-982b-5942919eb35c,59,,,"[41.0, 19.0]",19795,0,,,-0.23554498,,,Right Foot,,,,"[66.0, 13.0]",,Ground Pass,25.70992,,Incomplete,Leanne Kiernan,18146.0,,,,,,1,Regular Play,Lucienne Reichardt,18148.0,Center Defensive Midfield,3,West Ham United LFC,972,"['4ab1ca40-5bf9-46d5-93ee-81bed23d6b2d', 'cccfe42a-6fae-4787-a093-5cceaf3ea815']",53,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:53.199,Pass,
,,,,,,,,,,0.260804,,,,,,,,,,,,4e366848-644a-4be6-a3d9-7ddcd37b0f6c,68,,,"[37.0, 70.0]",19795,0,,,2.3561945,,,Left Foot,,,,"[35.0, 72.0]",,Ground Pass,2.828427,,Incomplete,,,,,,,Recovery,1,Regular Play,Molly Bartrip,21021.0,Right Center Back,3,West Ham United LFC,972,['c97d33d2-b491-4d58-9e1a-801da4e0d6ba'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:58.900,Pass,
,,,,,,,,,,4.960499,,,,,,,,,,,,294370c6-b2ff-4317-8991-78f1b3b66337,73,,,"[77.0, 9.0]",19795,1,,,2.0432932,,,Right Foot,,,,"[54.0, 54.0]",,Low Pass,50.537113,,,Ria Percival,18145.0,,True,,,,1,Regular Play,Jane Ross,4653.0,Center Forward,3,West Ham United LFC,972,['8526ac51-316c-4d30-afa5-f7fb17a48d59'],1,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:01.268,Pass,
,,,,,,,,,,2.076441,,,,,,,,,,,,782edcef-d05d-4820-a6f4-6a8bd4206d08,76,,,"[54.0, 54.0]",19795,1,,,0.7123576,,,Right Foot,,,,"[76.0, 73.0]",,Ground Pass,29.068884,,,So-Hyun Cho,22798.0,,,,,,1,Regular Play,Ria Percival,18145.0,Right Back,3,West Ham United LFC,972,['2a9312a4-1fac-46c1-b042-f5c05d5e7535'],6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:06.309,Pass,
,,,,,,,,,,1.8318,,,,,,,,,,,,35210f34-bdf3-4b72-97de-c92ac957a1b4,80,,,"[79.0, 77.0]",19795,1,,,-1.4219064,,,Left Foot,,,,"[82.0, 57.0]",,Ground Pass,20.22375,,Incomplete,Alisha Lehmann,18153.0,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Right Center Midfield,3,West Ham United LFC,972,"['3b315dcd-2626-4e5d-83b2-66b56f7515ca', '73e212af-2739-4ab8-85d4-f53108dc0a7d', 'fecb9b3d-92a0-46f5-92a6-a180363c7fe3']",8,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:08.839,Pass,True
,,,,,,,,,,1.2099,,,,,,,,,,,,fecb9b3d-92a0-46f5-92a6-a180363c7fe3,82,,,"[39.0, 24.0]",19795,1,,,-0.48689923,,,Left Foot,,,,"[56.0, 15.0]",,Ground Pass,19.235384,,,Brooke Chaplen,15723.0,,,,,Recovery,1,Regular Play,Rachel Furness,15706.0,Right Defensive Midfield,4,Reading WFC,974,"['35210f34-bdf3-4b72-97de-c92ac957a1b4', 'c7e49e14-3003-4b8d-b652-4c82b8e6f3a0']",10,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:10.671,Pass,
,,,,,,,,,,0.4903,,,,,,,,,,,,44c9d28f-c143-46f1-842b-7ba726b4cd01,85,,,"[54.0, 21.0]",19795,1,,,2.0899425,,,Right Foot,,,,"[50.0, 28.0]",,Ground Pass,8.062258,,,Fara Williams,10251.0,,,,,,1,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,4,Reading WFC,974,['13750a95-c668-405c-b443-4aac22aa7834'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:12.776,Pass,
,,,,,,,,,,1.4126,,,,,,,,,,,,bb9365f2-6670-44cf-8a4d-557c45ba2bd6,87,,,"[50.0, 29.0]",19795,1,,,-2.0344439,,,Right Foot,,,,"[39.0, 7.0]",,Ground Pass,24.596748,,,Mayumi Pacheco,15724.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Defensive Midfield,4,Reading WFC,974,['90576178-ee70-42ae-8e1b-cbf510a873ed'],13,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:13.266,Pass,
,,,,,,,,,,0.8653,,,,,,,,,,,,38912139-405f-4443-95ea-1cf9cdaa7ac1,90,,,"[40.0, 7.0]",19795,1,,,0.0,,,Left Foot,,,,"[59.0, 7.0]",,Ground Pass,19.0,,,Remi Allen,18149.0,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,4,Reading WFC,974,['18414b3c-5460-492c-b6af-e64c6341a1eb'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:15.579,Pass,
,,,,,,,,,,1.2808,,,,,,,,,,,,ddfae7d1-aacf-4b75-82bc-abd3e1cbc36f,94,,,"[46.0, 7.0]",19795,1,,,2.0988708,,,Right Foot,,,,"[39.0, 19.0]",,Ground Pass,13.892444,,,Josanne Potter,10198.0,,,,,,1,Regular Play,Remi Allen,18149.0,Left Wing,4,Reading WFC,974,['db48dcd1-be3e-4750-a96d-778c0dbb8745'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:18.799,Pass,
,,,,,,,,,,2.8382,,,,,,,,,,,,f611f539-1932-4dd9-bc7d-d534130eb73c,97,,,"[40.0, 20.0]",19795,1,,,1.0273187,,,Left Foot,,,,"[69.0, 68.0]",,High Pass,56.0803,,Incomplete,Natasha Harding,15725.0,,True,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,4,Reading WFC,974,"['2b19a1d6-e26a-4750-be41-de6a3ccac283', '7a2a7c09-17fe-402f-a161-c75d8b63c81e']",21,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:21.870,Pass,
,,,,,,,,,,1.532,,,,,,,,,,,,b37294c0-dcef-481e-9eb1-b194febebacc,101,,,"[75.0, 15.0]",19795,1,,,1.0370882,,,Left Foot,,,,"[88.0, 37.0]",,Ground Pass,25.553865,,,Jane Ross,4653.0,,,,,,1,Regular Play,Erin Simon,18155.0,Left Back,5,West Ham United LFC,972,['72bf8e3b-962b-4f9d-a4da-5d310f3a2dba'],27,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:27.252,Pass,
,,,,,,,,,,3.315065,,,,,,,,,,,,04eb0617-d1e1-403a-bceb-23cf70a2b498,104,,,"[89.0, 37.0]",19795,1,,,-0.9342881,,,Left Foot,,,,"[106.0, 14.0]",,Low Pass,28.600698,,,Leanne Kiernan,18146.0,,,,,,1,Regular Play,Jane Ross,4653.0,Center Forward,5,West Ham United LFC,972,['52f5c9b1-8549-438c-91f9-74ffd7c68a33'],28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:28.824,Pass,
,,,,,,,,,,0.7653,,,,,,,,,,,,14aa6889-f4e4-4fa4-a281-45a5959d7a4e,107,,,"[110.0, 22.0]",19795,1,,,2.4329665,,,Right Foot,,,,"[103.0, 28.0]",,Ground Pass,9.219544,,Incomplete,Kate Longhurst,18147.0,,,,,,1,Regular Play,Leanne Kiernan,18146.0,Left Wing,5,West Ham United LFC,972,"['494bd048-ef2a-4bea-b9b0-8580bf8dbdb7', 'b0f9ad7e-e23a-4263-bae9-cb8113c9f15d']",34,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:34.694,Pass,
,,,,,,,,,,1.0782,,,,,,,,,,,,58491122-6b87-4b68-89a9-c788b1dff22c,112,,,"[16.0, 51.0]",19795,1,,,1.5707964,,,Right Foot,,,,"[16.0, 58.0]",,Ground Pass,7.0,,,Jade Moore,10190.0,,,,,,1,Regular Play,Rachel Furness,15706.0,Right Defensive Midfield,6,Reading WFC,974,"['80d2702d-dbf4-4bf6-8f42-45d077c65593', 'f3158773-fd11-453c-af09-a348cd5c1470']",36,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:36.472,Pass,True
,,,,,,,,,,1.4245,,,,,,,,,,,,cbd3f7fe-1f69-4233-8859-a636a9b1f75f,114,,,"[16.0, 58.0]",19795,1,,,0.5404195,,,Right Foot,,,,"[26.0, 64.0]",,Ground Pass,11.661903,,,Natasha Harding,15725.0,,,,,,1,Regular Play,Jade Moore,10190.0,Right Wing,6,Reading WFC,974,['ef98db95-e05a-449a-9040-a9f2795de8d8'],37,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:37.550,Pass,
,,,,,,,,,,0.8334,,,,,,,,,,,,a9d7b488-a58c-4518-a95f-0c409b7c3510,117,,,"[36.0, 56.0]",19795,1,,,-1.3258177,,,Right Foot,,,,"[38.0, 48.0]",,Ground Pass,8.246211,,,Fara Williams,10251.0,,,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,6,Reading WFC,974,['e138e64f-966e-4264-9d74-7484db058b88'],41,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:41.570,Pass,
,,,,,,,,,,1.0684,,,,,,,,,,,,51e82bb3-2474-4aa2-b65e-cd7c2135fda4,120,,,"[38.0, 48.0]",19795,1,,,2.6224465,,,Right Foot,,,,"[24.0, 56.0]",,Ground Pass,16.124516,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Defensive Midfield,6,Reading WFC,974,['ba43653d-f20b-4715-b90b-ee037e61c715'],42,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:42.884,Pass,
,,,,,,,,,,1.2983,,,,,,,,,,,,2affb250-08b7-44e2-91f2-0bbbac24b274,123,,,"[24.0, 56.0]",19795,1,,,0.5880026,,,Right Foot,,,,"[33.0, 62.0]",,Ground Pass,10.816654,,,Jade Moore,10190.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Right Center Back,6,Reading WFC,974,['87694d68-3c82-4786-bb75-6fa07367587e'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:45.308,Pass,
,,,,,,,,,,5.3153,,,,,,,,,,,,d6ea0a8b-4a86-4d57-9d01-5e786375642a,126,,,"[36.0, 62.0]",19795,1,,,0.08550529,,,Right Foot,,,,"[106.0, 68.0]",,High Pass,70.256676,,Incomplete,Brooke Chaplen,15723.0,,,,,,1,Regular Play,Jade Moore,10190.0,Right Wing,6,Reading WFC,974,"['105301e4-8ddf-4b5a-aaac-22735fcb3c3b', '5b2e18cc-3e25-42e3-ad95-22430b683d33']",48,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:48.591,Pass,
,,,,,,,,,,4.4327,,,,,,,,,,,,6f4a411a-bfd0-4f5b-b8c1-b65c197ac32d,129,,,"[47.0, 17.0]",19795,1,,,-0.5543075,,,Right Foot,,,,"[68.0, 4.0]",,Low Pass,24.698177,,,Leanne Kiernan,18146.0,,,,,Recovery,1,Regular Play,Kate Longhurst,18147.0,Left Center Midfield,7,West Ham United LFC,972,['131a32d3-5fe1-49c1-95bd-e0e99aa2702e'],55,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:55.758,Pass,
,,,,,,,,,,1.4198,,,,,,,,,,,,6568bb3e-b087-4763-b044-28e63978ab11,133,,,"[82.0, 4.0]",19795,2,,,1.00748,,,Left Foot,,,,"[94.0, 23.0]",,Ground Pass,22.472204,,,Kate Longhurst,18147.0,,,,,,1,Regular Play,Leanne Kiernan,18146.0,Left Wing,7,West Ham United LFC,972,['1228d230-fb8f-4a52-af08-41065cf185be'],2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:02.587,Pass,
