ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.367479,,,,,,,,,,,,,,,5c51cbb0-dda6-4c7e-8144-fe1e0c8f319b,18,,,"[31.0, 58.0]",19779,0,,,,-1.5707964,,,Right Foot,,,"[31.0, 32.0]",,Ground Pass,26.0,,Jennifer Patricia Beattie,17524.0,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['ae3783b7-d26b-4f50-bac2-492881b33020'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.603,Pass,
,,,,,,,,,,,1.459444,,,,,,,,,,,,,,,95af0a7d-d72e-4958-99be-11a671c7b121,21,,,"[33.0, 31.0]",19779,0,,,,-1.3986055,,,Right Foot,,,"[37.0, 8.0]",,Ground Pass,23.345236,,Demi Stokes,4651.0,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Manchester City WFC,746,['ff053c8d-a5c7-462f-8081-a34ba7106720'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:14.758,Pass,
,,,,,,,,,,,1.281,,,,,,,,,,,,,,,7486f1d6-e30b-4560-9ec4-f6df82416f4a,24,,,"[46.0, 7.0]",19779,0,,,,-0.22679885,,,Right Foot,,,"[72.0, 1.0]",,Ground Pass,26.683329,,Keira Walsh,4658.0,,,,1,From Kick Off,Demi Stokes,4651.0,Left Back,2,Manchester City WFC,746,['e1e17e57-3d92-4954-a53a-124a696f295f'],18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:18.253,Pass,
,,,,,,,,,,,1.3581,,,,,,,,,,,,,,,25465967-5cab-4afd-acac-90dec139bc4f,27,,,"[72.0, 1.0]",19779,0,,,,0.9272952,,,Left Foot,,,"[78.0, 9.0]",,Ground Pass,10.0,,Caroline Weir,10188.0,,,,1,From Kick Off,Keira Walsh,4658.0,Left Defensive Midfield,2,Manchester City WFC,746,['1067bd72-5cc0-47cd-a804-49e6a1105347'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:19.574,Pass,
,,,,,,,,,,,1.7405,,,,,,,,,,,,,,,59a3ebb5-6bd8-447e-b18a-45170690eacd,35,,,"[29.0, 78.0]",19779,0,,,,-2.3162158,,,Left Foot,,,"[17.0, 65.0]",,Low Pass,17.691807,,Danique Kerkdijk,16383.0,,,,1,Regular Play,Katie Rood,16380.0,Right Wing,3,Bristol City WFC,973,['a5103a9a-43ed-450e-b360-2afa76e04812'],23,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:23.642,Pass,
,,,,,,,,,,,1.5752,,,,,,,,,,,,,,,afe6aef3-4c57-45ad-ac65-492479a96741,39,,,"[11.0, 66.0]",19779,0,,,,-2.0344439,,,Left Foot,,,"[3.0, 50.0]",,Ground Pass,17.888544,,Sophie Baggaley,16376.0,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,3,Bristol City WFC,973,['21e783d1-ab8b-4fce-8d5d-a66bf1360841'],26,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:26.392,Pass,
,,,,,,,,,,,1.4133,,,,,,,,,,,,,,,0e7278e8-2175-44af-a9f4-5f0d0d5d5e2c,43,,,"[5.0, 51.0]",19779,0,,,,0.31290123,,,Right Foot,,,"[39.0, 62.0]",,High Pass,35.735138,,Lucy Hope,16386.0,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,3,Bristol City WFC,973,"['13c05196-498b-45ed-a169-8f9354e25886', '7a1399af-fbb7-4779-b938-6461d028b0cc']",28,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:28.007,Pass,True
,,,,,,,,,,,1.25492,,,,,,,,,,,,,,,2632a01d-543b-4b85-9307-7a17ed401d7e,47,,,"[39.0, 60.0]",19779,0,,,,-2.1910458,,,Right Foot,,,"[34.0, 53.0]",,Ground Pass,8.602325,,Frankie Brown,10171.0,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,3,Bristol City WFC,973,['5c31a66b-0701-4a02-8ad0-e239dfb8c7c4'],31,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:31.059,Pass,
,,,,,,,,,,,1.84917,,,,,,,,,,,,,,,c5a94214-3ea0-4822-8cea-adffa88eee59,50,,,"[34.0, 53.0]",19779,0,,,,-2.0736396,,,Right Foot,,,"[23.0, 33.0]",,Ground Pass,22.825424,,Gemma Evans,16381.0,,,,1,Regular Play,Frankie Brown,10171.0,Right Defensive Midfield,3,Bristol City WFC,973,['61e34cf1-0a90-41db-acdf-7d57719c26d0'],32,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:32.958,Pass,
,,,,,,,,,,,1.3035,,,,,,,,,,,,,,,6f471c31-7823-4612-a884-82a2328bc5c5,53,,,"[28.0, 31.0]",19779,0,,,,0.16514868,,,Left Foot,,,"[40.0, 33.0]",,Ground Pass,12.165525,,Julie Biesmans,10095.0,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,3,Bristol City WFC,973,['a8d34534-004a-4277-b152-295a99a87ae8'],36,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:36.403,Pass,
,,,,,,,,,,,1.6191,,,,,,,,,,,,,,,db2ab5c1-0589-42f3-834a-2d32cba677f6,56,,,"[41.0, 33.0]",19779,0,,,,-2.4468544,,,Right Foot,,,"[29.0, 23.0]",,Ground Pass,15.6205,,Gemma Evans,16381.0,,,,1,Regular Play,Julie Biesmans,10095.0,Left Defensive Midfield,3,Bristol City WFC,973,['61c3dd35-5254-4265-aee4-eadb64089735'],37,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:37.747,Pass,
,,,,,,,,,,,2.965323,,,,,,,,,,,,,,,11d5e38b-6219-4a93-bfa6-559b62d1bfea,59,,,"[27.0, 24.0]",19779,0,,,,2.9441972,,,Left Foot,,,"[7.0, 28.0]",,Ground Pass,20.396078,,Sophie Baggaley,16376.0,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,3,Bristol City WFC,973,['2705fc13-2a6a-4f59-a98f-3b307fdf80de'],39,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:39.486,Pass,
,,,,,,,,,,,1.563,,,,,,,,,,,,,,,5292989b-ece9-40d0-9b18-9281b0abe572,62,,,"[9.0, 30.0]",19779,0,,,,0.28605145,,,Right Foot,,,"[26.0, 35.0]",,Ground Pass,17.720045,,Julie Biesmans,10095.0,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,3,Bristol City WFC,973,['7e341701-b3a0-43fb-8331-a79d7314ecdb'],43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:43.504,Pass,
,,,,,,,,,,,1.658477,,,,,,,,,,,,,,,c6a175a2-a9bf-40be-8b7e-86f7c61ca984,66,,,"[25.0, 34.0]",19779,0,,,,3.024484,,,Right Foot,,,"[8.0, 36.0]",,Ground Pass,17.117243,,Sophie Baggaley,16376.0,,,,1,Regular Play,Julie Biesmans,10095.0,Left Defensive Midfield,3,Bristol City WFC,973,"['1a690d91-31e5-4685-a721-cdee2559cb60', 'b008d862-f841-4a70-bd3d-81c487c96a8f']",45,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:45.107,Pass,True
,,,,,,,,,,,2.678,,,,,,,,,,,,,,,1b8696f3-043d-4e0b-9ac6-2b49c075cd9a,70,,,"[9.0, 42.0]",19779,0,,,,0.47951928,,,Right Foot,,,"[59.0, 68.0]",,High Pass,56.35601,Incomplete,Lucy Hope,16386.0,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,3,Bristol City WFC,973,"['22c2e3fd-20fc-4266-97c2-e543b9cd71bf', 'c7378e35-3325-4039-948c-46b7ef5cf99d', 'fda2e234-3792-4224-a795-b0bfa204af52']",49,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:49.702,Pass,True
,,,,,,,,,,,0.022999,,,,,,,,,,,,,,,fda2e234-3792-4224-a795-b0bfa204af52,73,,,"[62.0, 13.0]",19779,0,,,True,1.8925469,,,,,,"[60.0, 19.0]",,Low Pass,6.3245554,Incomplete,,,,,Recovery,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,3,Bristol City WFC,973,"['1b8696f3-043d-4e0b-9ac6-2b49c075cd9a', '6aa4d067-722b-484d-bb2d-fa1fe4f4b019', 'f9bdccbf-2b94-4d7e-b0f4-cbc1b03e6f6f']",52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:52.380,Pass,True
,,,,,,,,,,,1.072673,,,,,,,,,,,,,,,1da595ab-c695-45d0-afc4-9c5f386da184,83,,,"[56.0, 12.0]",19779,0,,,,-2.953371,,,Right Foot,,,"[35.0, 8.0]",,Ground Pass,21.377558,,Demi Stokes,4651.0,,,,1,Regular Play,Caroline Weir,10188.0,Left Midfield,4,Manchester City WFC,746,['4fd2d2a7-f494-43a9-8063-da5df26d39cd'],59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:59.098,Pass,
,,,,,,,,,,,0.819183,,,,,,,,,,,,,,,71d24091-0127-4db0-ad53-f46beab6f0c3,86,,,"[34.0, 8.0]",19779,1,,,,2.4149504,,,Left Foot,,,"[25.0, 16.0]",,Ground Pass,12.0415945,,Jennifer Patricia Beattie,17524.0,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,4,Manchester City WFC,746,['6fddf8d6-8ddf-4c00-88d8-f239e44ee72d'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:01.081,Pass,
,,,,,,,,,,,2.26321,,,,,,,,,,,,,,,46588557-7faa-48f9-8390-50ea7e9e043b,89,,,"[25.0, 18.0]",19779,1,,,,1.6313283,,,Left Foot,,,"[23.0, 51.0]",,Ground Pass,33.06055,,Stephanie Houghton,10185.0,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,4,Manchester City WFC,746,['01084453-d961-4bf7-8b5e-ca1a2f26f075'],5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:05.362,Pass,
,,,,,,,,,,,1.906701,,,,,,,,,,,,,,,1f9caf48-7f89-4f60-aeff-54aaf70b84c0,92,,,"[22.0, 52.0]",19779,1,,,,1.1232764,,,Right Foot,,,"[34.0, 77.0]",,Ground Pass,27.730848,,Abbie McManus,4648.0,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,4,Manchester City WFC,746,['23039de4-7b6b-4520-b011-52419e4935ea'],8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:08.770,Pass,
,,,,,,,,,,,0.638596,,,,,,,,,,,,,,,2c28a95c-3732-4c17-8042-d27ae812fb0b,95,,,"[36.0, 77.0]",19779,1,,,,-1.3439975,,,Right Foot,,,"[39.0, 64.0]",,Ground Pass,13.341664,,Tessa Wullaert,10099.0,,,,1,Regular Play,Abbie McManus,4648.0,Right Back,4,Manchester City WFC,746,['375aeef1-bc96-423e-9cdf-cd1d4739629f'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:12.111,Pass,
,,,,,,,,,,,1.916016,,,,,,,,,,,,,,,41d27b1c-2cce-4b43-828e-3b1c8a710967,98,,,"[30.0, 70.0]",19779,1,,,,-2.8501358,,,Right Foot,,,"[10.0, 64.0]",,Ground Pass,20.880613,,Stephanie Houghton,10185.0,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Midfield,4,Manchester City WFC,746,['9f5cf1b1-8e76-4a52-8563-344003b6b27b'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:16.781,Pass,
,,,,,,,,,,,1.683974,,,,,,,,,,,,,,,d1ba59a8-7c0d-48c0-be44-e86cdd5aa595,101,,,"[10.0, 64.0]",19779,1,,,,-1.7761917,,,Right Foot,,,"[5.0, 40.0]",,Ground Pass,24.5153,,Ellie Roebuck,4637.0,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,4,Manchester City WFC,746,['1ad0e444-8f38-4854-87cf-2d57a83461e3'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:19.290,Pass,
,,,,,,,,,,,1.945376,,,,,,,,,,,,,,,8fad0e39-dcf7-4695-b384-db7a40a29721,104,,,"[8.0, 37.0]",19779,1,,,,-1.0390723,,,Right Foot,,,"[18.0, 20.0]",,Ground Pass,19.723083,,Jennifer Patricia Beattie,17524.0,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,4,Manchester City WFC,746,['ef5244c1-309a-4d55-b196-1de40cf5abb0'],21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:21.998,Pass,
,,,,,,,,,,,2.4152,,,,,,,,,,,,,,,8f4d10d3-8926-44db-ac60-172f63dface1,107,,,"[30.0, 21.0]",19779,1,,,,-0.2914568,,,Right Foot,,,"[80.0, 6.0]",,High Pass,52.201534,Incomplete,Demi Stokes,4651.0,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,4,Manchester City WFC,746,"['0dcc36ae-ca87-4c7e-9bf1-7e25d2085acc', '3c9ae40f-a1c7-4703-980a-cfb0807c37b6']",26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:26.005,Pass,
,,,,,,,,,,,0.939741,,,,,,,,,,,,,,,a6b2a444-8a06-4bd0-9fb8-a44202008e19,110,,,"[73.0, 1.0]",19779,1,,,,2.976444,,,,,,"[61.0, 3.0]",,Low Pass,12.165525,,Caroline Weir,10188.0,,,Throw-in,1,From Throw In,Demi Stokes,4651.0,Left Back,5,Manchester City WFC,746,['45cbf35e-6dfc-4dee-97f2-891611578b46'],35,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:35.554,Pass,
,,,,,,,,,,,1.625572,,,,,,,,,,,,,,,f1c92850-e345-4ec9-ae57-2c56f681cf8f,113,,,"[61.0, 3.0]",19779,1,,,,3.0172377,,,Left Foot,,,"[45.0, 5.0]",,Ground Pass,16.124516,,Jennifer Patricia Beattie,17524.0,,,,1,From Throw In,Caroline Weir,10188.0,Left Midfield,5,Manchester City WFC,746,['de49dd31-2228-4470-a013-ee10bd7f10da'],38,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:38.329,Pass,
,,,,,,,,,,,2.689877,,,,,,,,,,,,,,,af59aad1-090e-488b-ae64-303f6c3d6e1f,116,,,"[43.0, 6.0]",19779,1,,,,1.5707964,,,Right Foot,,,"[43.0, 42.0]",,Ground Pass,36.0,,Stephanie Houghton,10185.0,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,5,Manchester City WFC,746,['5840d015-9ed9-4bb0-9df6-ba7b91c33d30'],41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:41.425,Pass,
,,,,,,,,,,,5.748786,,,,,,,,,,,,,,,be1d39d3-8a34-4b66-b7a4-60d726cd0cd6,120,,,"[55.0, 50.0]",19779,1,,,,0.25962964,,,Right Foot,,,"[119.0, 67.0]",,High Pass,66.21933,Out,Nikita Parris,4654.0,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,5,Manchester City WFC,746,['75e0cd1e-e371-4fb5-916f-5e9ab0647c40'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:45.795,Pass,
,,,,,,,,,,,2.060121,,,,,,,,,,,,,,,78e129a3-e716-4eec-8313-2b1a345a8dee,123,,,"[7.0, 41.0]",19779,2,,,,0.39852244,,,Right Foot,,,"[45.0, 57.0]",,High Pass,41.231056,,Julie Biesmans,10095.0,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,6,Bristol City WFC,973,['a77f953f-1aee-43c4-8d6f-90738e080bfd'],24,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:24.719,Pass,
,,,,,,,,,,,0.4653,,,,,,,,,,,,,,,83c02585-1089-4f85-96fe-5b9efdc262cc,135,,,"[60.0, 27.0]",19779,2,,,,1.1071488,,,Right Foot,,,"[61.0, 29.0]",,Ground Pass,2.236068,,Jill Scott,10172.0,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,7,Manchester City WFC,746,['7b9b86fb-84fb-4d40-8004-1ba1f8ab061b'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:30.397,Pass,
,,,,,,,,,,,0.746405,,,,,,,,,,,,,,,2f2513f6-37eb-4402-8bfa-24b92004b53d,138,,,"[61.0, 29.0]",19779,2,,,,-2.7985687,,,Right Foot,,,"[47.0, 24.0]",,Ground Pass,14.866069,,Stephanie Houghton,10185.0,,,,1,Regular Play,Jill Scott,10172.0,Right Defensive Midfield,7,Manchester City WFC,746,['504654d1-7e7b-4cfd-a742-09e5e72ae134'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:30.902,Pass,
,,,,,,,,,,,1.346161,,,,,,,,,,,,,,,3848147c-491b-4a33-b1d7-b9b68f02d29a,151,,,"[11.0, 39.0]",19779,2,,,,0.49934673,,,Keeper Arm,,,"[22.0, 45.0]",,Ground Pass,12.529964,,Stephanie Houghton,10185.0,,,,1,From Keeper,Ellie Roebuck,4637.0,Goalkeeper,10,Manchester City WFC,746,['d849155a-6e97-4c83-b6a2-b204e13ec0c3'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:40.622,Pass,
,,,,,,,,,,,1.83326,,,,,,,,,,,,,,,a3ade70c-a018-464b-bce8-94f9b6c6103d,154,,,"[24.0, 44.0]",19779,2,,,,-1.3734008,,,Right Foot,,,"[28.0, 24.0]",,Ground Pass,20.396078,,Jennifer Patricia Beattie,17524.0,,,,1,From Keeper,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['a7775407-ac31-4128-aa8e-5b91e5c3cc9c'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:43.401,Pass,
,,,,,,,,,,,1.998723,,,,,,,,,,,,,,,71df368d-f86c-4e37-8972-dcca5502edb0,158,,,"[28.0, 25.0]",19779,2,,,,2.2455373,,,Left Foot,,,"[16.0, 40.0]",,Ground Pass,19.209373,,Ellie Roebuck,4637.0,,,,1,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,10,Manchester City WFC,746,['b9fd9308-fb94-4c28-a3f7-8cfe2649e3b3'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:45.315,Pass,
