50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.948314,,,,,,,,,,,,20add7e9-abc8-42ad-952f-a16ac9ba0e31,26,,,"[72.0, 30.0]",19788,0,,,,2.5213432,,Head,,,,"[65.0, 35.0]",,Low Pass,8.602325,,Georgia Evans,15707.0,,,,,,1,From Keeper,Olivia Fergusson,15718.0,Left Center Forward,4,Yeovil Town LFC,970,['058e4d15-3899-482c-8967-a313870dad7f'],26,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:26.181,Pass,
,,,,,,,,,,,,,2.4879,,,,,,,,,,,,de604270-3711-4a20-9c1e-e1a122174fd4,38,,,"[85.0, 29.0]",19788,0,,,,-1.0191413,,Right Foot,,,,"[93.0, 16.0]",,Ground Pass,15.264338,,Olivia Fergusson,15718.0,,,,,,1,From Keeper,Georgia Evans,15707.0,Right Defensive Midfield,4,Yeovil Town LFC,970,"['634e33d5-5263-4fd9-9535-3a0f533a22de', 'c0b8261a-3209-4e04-a883-ff185aca0523']",29,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:29.755,Pass,True
,,,,,,,,,,,,,1.387564,,,,,,,,,,,,ef0a990a-740e-4ed5-89fc-3b14c69983a9,40,,,"[91.0, 14.0]",19788,0,,,,-2.4087775,,Right Foot,,,,"[81.0, 5.0]",,Ground Pass,13.453624,,Megan Alexander,15710.0,,,,,,1,From Keeper,Olivia Fergusson,15718.0,Left Center Forward,4,Yeovil Town LFC,970,['95843f1e-97d0-4b99-a8fa-494675d6a905'],32,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:32.243,Pass,
,,,,,,,,,,,,,3.124165,,,,,,,,,,,,8eec6c7b-4532-40ed-8db0-7f8e0baa2147,43,,,"[84.0, 5.0]",19788,0,,,,0.6340227,,Left Foot,,,,"[118.0, 30.0]",,High Pass,42.201897,Incomplete,Emily Donovan,15705.0,,,,,,1,From Keeper,Megan Alexander,15710.0,Left Back,4,Yeovil Town LFC,970,"['253ba627-751e-410b-ab4e-782a5e1859b7', '7c60eca6-271b-4423-b62a-c4c508a1ec67']",35,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:35.069,Pass,
,,,,,,,,,,,,,3.210567,,,,,,,,,,,,769c48cc-9a7c-43c6-9b39-6f35c6f2f9d7,47,,,"[19.0, 61.0]",19788,0,,,,0.22990443,,Right Foot,,,,"[66.0, 72.0]",,High Pass,48.270073,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Keeper,Anke Preuß,15626.0,Goalkeeper,5,Liverpool WFC,966,"['45c92603-9255-4237-b208-d6145edfd08b', 'bba838b3-26d2-4ecd-84e4-882830b7cc28']",53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:53.604,Pass,
,,,,,,,,,,,,,2.0432,,,,,,,,,,,,245a4aae-a7d9-484a-8867-ed688de9ba57,50,,,"[64.0, 80.0]",19788,1,,,,-0.24497867,,,,,,"[84.0, 75.0]",,High Pass,20.615528,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,Throw-in,1,From Throw In,Satara Murray,15629.0,Right Back,6,Liverpool WFC,966,"['98aef2a3-e50c-4a5c-8f32-4ced9bea9646', 'eafafaf3-8769-491b-a890-587adc6e9255']",8,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:08.387,Pass,
,,,,,,,,,,,,,0.94819,,,,,,,,,,,,2b5b757b-063a-4412-9f6d-66facc6b1827,53,,,"[87.0, 80.0]",19788,1,,,,-0.98279375,,,,,,"[93.0, 71.0]",,Low Pass,10.816654,,Laura Coombs,19416.0,,,,,Throw-in,1,From Throw In,Satara Murray,15629.0,Right Back,7,Liverpool WFC,966,['c3da661f-d0ce-4e82-9f64-b85be975df04'],21,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:21.766,Pass,
,,,,,,,,,,,,,0.817429,,,,,,,,,,,,5925c05c-942e-48ec-8ff5-5b18671aeaed,56,,,"[96.0, 71.0]",19788,1,,,,2.4329665,,Left Foot,,,,"[89.0, 77.0]",,Low Pass,9.219544,,Satara Murray,15629.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Center Attacking Midfield,7,Liverpool WFC,966,['102a6264-1d89-494a-974d-e860c36f91c0'],22,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:22.853,Pass,
,,,,,,,,,,,,,1.603459,,,,,,,,,,,,43ffcc3b-d01f-432f-bd7d-d42588634b8b,60,,,"[81.0, 70.0]",19788,1,,,,2.819842,,Right Foot,,,,"[69.0, 74.0]",,Ground Pass,12.649111,,Amy Rodgers,19417.0,,,,,,1,From Throw In,Satara Murray,15629.0,Right Back,7,Liverpool WFC,966,['03ab4c36-f76a-4710-98f9-b7c03fbdc2ad'],25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:25.075,Pass,
,,,,,,,,,,,,,1.500963,,,,,,,,,,,,4b50892a-3433-4706-bb66-bebe0cb2a06e,64,,,"[70.0, 74.0]",19788,1,,,,-2.2390857,,Right Foot,,,,"[55.0, 55.0]",,Low Pass,24.207438,,Jasmine Matthews,15618.0,,,,,,1,From Throw In,Amy Rodgers,19417.0,Left Center Midfield,7,Liverpool WFC,966,['919a98e9-d03f-4b8f-b332-7a1b9272b3e8'],26,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:26.783,Pass,
,,,,,,,,,,,,,1.444728,,,,,,,,,,,,0fef9c5f-718b-4bb8-9475-75b1a5cde9a3,68,,,"[57.0, 47.0]",19788,1,,,,0.0,,Left Foot,,,,"[76.0, 47.0]",,Ground Pass,19.0,,Christie Murray,15628.0,,,,,,1,From Throw In,Jasmine Matthews,15618.0,Left Center Back,7,Liverpool WFC,966,['01b576cb-8d69-411d-b599-fe9c8c4eac6c'],30,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:30.063,Pass,
,,,,,,,,,,,,,0.761721,,,,,,,,,,,,18007859-f7bb-4b7a-b297-9492ce0ad33b,72,,,"[73.0, 51.0]",19788,1,,,,2.2896264,,Right Foot,,,,"[66.0, 59.0]",,Ground Pass,10.630146,,Amy Rodgers,19417.0,,,,,,1,From Throw In,Christie Murray,15628.0,Right Center Midfield,7,Liverpool WFC,966,['eec9d878-6d8a-48e1-bd7d-7d1d77b25379'],32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:32.605,Pass,
,,,,,,,,,,,,,1.567293,,,,,,,,,,,,214a931d-8f3b-4e8e-abf9-76a672e8943e,76,,,"[66.0, 60.0]",19788,1,,,,1.2490457,,Right Foot,,,,"[71.0, 75.0]",,Ground Pass,15.811388,,Satara Murray,15629.0,,,,,,1,From Throw In,Amy Rodgers,19417.0,Left Center Midfield,7,Liverpool WFC,966,"['2019638c-cee0-4fd2-ab43-a698f2fa056f', 'f1f88937-e983-4b45-82e7-3d3ae12c738c']",33,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:33.920,Pass,True
,,,,,,,,,,,,,1.318245,,,,,,,,,,,,324c1584-38ef-49a4-bfc8-b491f8da4c03,79,,,"[73.0, 74.0]",19788,1,,,,-2.55359,,Right Foot,,,,"[64.0, 68.0]",,Ground Pass,10.816654,,Laura Coombs,19416.0,,,,,,1,From Throw In,Satara Murray,15629.0,Right Back,7,Liverpool WFC,966,['51340de7-dea2-432f-9bf6-ea5157b28b70'],36,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:36.169,Pass,
,,,,,,,,,,,,,2.040643,,,,,,,,,,,,340cd069-3606-4f74-b1a0-c4dff1e0ab9b,82,,,"[66.0, 67.0]",19788,1,,,,-0.5880026,,Right Foot,,,,"[78.0, 59.0]",,Ground Pass,14.422205,Incomplete,Yana Daniëls,10093.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Center Attacking Midfield,7,Liverpool WFC,966,"['8298597a-bad7-4574-b737-574380cb3189', 'ed6e9fb0-eebe-48b5-a3b5-1fd7fe7d3522']",39,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:39.411,Pass,
,,,,,,,,,,,,,1.196824,,,,,,,,,,,,6fe1e027-0671-4c84-b0ad-91929de0740a,89,,,"[48.0, 34.0]",19788,1,,,,-2.6779451,,Left Foot,,,,"[38.0, 29.0]",,Ground Pass,11.18034,,Bonnie Horwood,15713.0,,,,,Recovery,1,Regular Play,Olivia Fergusson,15718.0,Left Center Forward,8,Yeovil Town LFC,970,['2d5514d5-47b7-4c0f-9362-b14fd54b7d83'],43,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:43.456,Pass,
,,,,,,,,,,,,,0.67018,,,,,,,,,,,,083a53eb-60ea-4180-91f6-d6e9b81f2dcc,93,,,"[38.0, 29.0]",19788,1,,,,1.315614,,Right Foot,,,,"[44.0, 52.0]",,Low Pass,23.769728,,Anne-Marie Heatherson,15714.0,,,,,,1,Regular Play,Bonnie Horwood,15713.0,Left Defensive Midfield,8,Yeovil Town LFC,970,['df2e7848-bcf5-4576-85c7-20b836f89b4a'],44,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:44.693,Pass,
,,,,,,,,,,,,,1.967425,,,,,,,,,,,,43710032-3be9-4dc9-b99c-8c025960ee2b,97,,,"[79.0, 25.0]",19788,1,,,,-1.1341692,,Left Foot,,,,"[86.0, 10.0]",,Ground Pass,16.552946,,Jessica Anne Clarke,15218.0,,,,,Recovery,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,9,Liverpool WFC,966,['a7523568-ec7c-4098-bdc7-4a94a1791c7f'],47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:47.398,Pass,
,,,,,,,,,,,,,1.304452,,,,,,,,,,,,4785206e-61c6-4c66-9d9f-8bd46b8f28be,104,,,"[117.0, 14.0]",19788,1,,,,1.7004988,,Left Foot,True,,,"[114.0, 37.0]",,Low Pass,23.194826,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Wing,9,Liverpool WFC,966,"['08e12a60-9f60-4f90-a146-3e10c8b650e4', '9ad313ef-c812-46ac-bef1-c4d7eb3aef9a']",55,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:55.390,Pass,
,,,,,,,,,,,,,2.762829,,,,,,,,,,,,a4b1cde8-5559-4bd9-86ef-a754f7c29166,109,,,"[102.0, 9.0]",19788,2,,,,1.6172744,,Right Foot,,,,"[100.0, 52.0]",,High Pass,43.046486,,Courtney Sweetman-Kirk,15611.0,,True,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,9,Liverpool WFC,966,['27778aae-c68b-4963-a4b8-b61ad6f76057'],2,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:02.278,Pass,
,,,,,,,,,,,,,1.223056,,,,,,,,,,,,766e8c5d-e5e5-41de-95ea-8c5109990df2,111,,,"[102.0, 51.0]",19788,2,,,,-0.87605804,,Head,,,,"[107.0, 45.0]",,Low Pass,7.81025,Incomplete,Yana Daniëls,10093.0,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,9,Liverpool WFC,966,"['85dcb4ff-3e21-49c2-80ae-357e038c68d6', 'cdeafdfa-e156-43c2-8434-fde7a085b455']",5,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:05.081,Pass,
,,,,,,,,,,,,,2.323199,,,,,,,,,,,,235e4e85-3883-4df1-80e3-ff8ed4d3a748,115,,,"[20.0, 35.0]",19788,2,,,,-0.6393859,,Right Foot,,,,"[59.0, 6.0]",,High Pass,48.60041,Incomplete,,,,,,,Free Kick,1,From Free Kick,Megan Walsh,15709.0,Goalkeeper,10,Yeovil Town LFC,970,['b0836af2-2a4f-4929-82e0-9a820dd38ce9'],32,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:32.023,Pass,
,,,,,,,,,,,,,1.308339,,,,,,,,,,,,b0836af2-2a4f-4929-82e0-9a820dd38ce9,116,,,"[62.0, 75.0]",19788,2,,,,-1.0584068,,Right Foot,,,,"[71.0, 59.0]",,High Pass,18.35756,,Yana Daniëls,10093.0,,,,,Recovery,1,From Free Kick,Courtney Sweetman-Kirk,15611.0,Center Forward,10,Yeovil Town LFC,970,"['08b91d7a-421d-45c9-bf23-c50df223eadb', '235e4e85-3883-4df1-80e3-ff8ed4d3a748']",34,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:34.346,Pass,
,,,,,,,,,,,,,1.099421,,,,,,,,,,,,dbba936e-058f-4ba2-ac2f-8b8c741d960b,120,,,"[69.0, 60.0]",19788,2,,,,0.94200003,,Right Foot,,,,"[77.0, 71.0]",,Ground Pass,13.601471,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Free Kick,Yana Daniëls,10093.0,Left Wing,10,Yeovil Town LFC,970,"['187f08c1-9654-4c9f-83e5-648030ffc42b', '65e013a5-2cf6-4ec0-8963-d0b0cdb83d52', '7a614b9a-958e-466a-bcff-947bf3529bdb']",36,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:36.467,Pass,True
,,,,,,,,,,,,,2.204997,,,,,,,,,,,,f3bc140d-fd1b-4365-a5e8-8ef08d91f337,125,,,"[40.0, 5.0]",19788,2,,,,0.104876935,,Left Foot,,,,"[78.0, 9.0]",,Low Pass,38.209946,Incomplete,Olivia Fergusson,15718.0,,,,,,1,From Free Kick,Nicola Cousins,15712.0,Left Center Back,10,Yeovil Town LFC,970,"['3e534482-a162-4bb5-be88-7714dcd8dad7', 'c8dadf00-f5eb-4482-8553-93406292724f']",39,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:39.403,Pass,
,,,,,,,,,,,,,2.413907,,,,,,,,,,,,e13e8d7e-146b-4a41-9df5-0ae674214541,130,,,"[37.0, 75.0]",19788,2,,,,-0.20749623,,Right Foot,,,,"[75.0, 67.0]",,High Pass,38.832977,Incomplete,Jessica Anne Clarke,15218.0,,,,,,1,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,10,Yeovil Town LFC,970,"['4f7a9b1f-cf22-4198-ad7a-b5e29d7aac26', 'c10f4b86-95ca-40e3-b81c-53afa515763a']",42,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:42.496,Pass,
,,,,,,,,,,,,,1.762207,,,,,,,,,,,,c10f4b86-95ca-40e3-b81c-53afa515763a,132,,,"[46.0, 14.0]",19788,2,,,,0.4808873,,Right Foot,,,,"[69.0, 26.0]",,High Pass,25.942244,,Anne-Marie Heatherson,15714.0,,,,,Recovery,1,From Free Kick,Nicola Cousins,15712.0,Left Center Back,10,Yeovil Town LFC,970,"['8e622568-06f9-4da5-8d7a-ec17f200e0f6', 'e13e8d7e-146b-4a41-9df5-0ae674214541']",44,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:44.910,Pass,
,,,,,,,,,,,,,1.256483,,,,,,,,,,,,64428b6f-38a3-45b6-9059-c4e18bfa5866,144,,,"[37.0, 60.0]",19788,2,,,,3.1415927,,Right Foot,,,,"[28.0, 60.0]",,Ground Pass,9.0,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,Regular Play,Amy Rodgers,19417.0,Left Center Midfield,11,Liverpool WFC,966,['9698cbd1-018b-4d77-b754-025156809542'],53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:53.596,Pass,
,,,,,,,,,,,,,2.374736,,,,,,,,,,,,b7bdf23e-601f-4b0a-b82d-8c5fce268e74,148,,,"[31.0, 64.0]",19788,2,,,,-0.08145204,,Right Foot,,,,"[80.0, 60.0]",,High Pass,49.162994,,Courtney Sweetman-Kirk,15611.0,,,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,11,Liverpool WFC,966,['ec4a5fc8-bedf-46d4-be35-7f06ff417388'],56,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:56.920,Pass,
,,,,,,,,,,,,,0.827,,,,,,,,,,,,cde2d185-fd94-4fa1-9685-ed66bd6aa9a3,152,,,"[78.0, 63.0]",19788,3,,,,-0.9272952,,Left Foot,,,,"[81.0, 59.0]",,Ground Pass,5.0,Incomplete,Yana Daniëls,10093.0,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,11,Liverpool WFC,966,"['6040b514-719a-4137-97f9-6c75915c6c33', 'a69a58cd-739b-4b3e-b205-83a41dcac3ff']",0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:00.916,Pass,
,,,,,,,,,,,,,1.9528,,,,,,,,,,,,a69a58cd-739b-4b3e-b205-83a41dcac3ff,154,,,"[40.0, 22.0]",19788,3,,,,-0.49394137,,Right Foot,,,,"[53.0, 15.0]",,Ground Pass,14.764823,,Emily Donovan,15705.0,,,,,Recovery,1,Regular Play,Megan Alexander,15710.0,Left Back,11,Liverpool WFC,966,"['a3b7565d-3b71-4008-9b9e-e76360bf8c74', 'cde2d185-fd94-4fa1-9685-ed66bd6aa9a3']",1,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:01.743,Pass,
,,,,,,,,,,,,,2.637249,,,,,,,,,,,,720f0ddb-9da8-4dac-a86d-31d8991f3fcc,161,,,"[69.0, 60.0]",19788,3,,,,-0.99945885,,Right Foot,,,,"[78.0, 46.0]",,Ground Pass,16.643316,,Courtney Sweetman-Kirk,15611.0,,,,,,1,Regular Play,Christie Murray,15628.0,Right Center Midfield,11,Liverpool WFC,966,['2369d7fe-968b-4964-8004-28674c2464b4'],6,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:06.054,Pass,
,,,,,,,,,,,,,2.907843,,,,,,,,,,,,488e5e58-d83e-40e3-bfd6-181727bb7a47,165,,,"[78.0, 45.0]",19788,3,,,,-1.380808,,Right Foot,,,,"[83.0, 19.0]",,Ground Pass,26.476404,,Leigh-Anne Robe,15630.0,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,11,Liverpool WFC,966,['dbde562d-697d-483e-93e8-1b3c1836c302'],9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:09.117,Pass,
