ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.886365,,,,,,,,,,,,,,bef2092d-b564-4cf4-bea6-2f279b7e8419,18,,"[41.0, 77.0]",19745,0,,,2.863293,,,Right Foot,,,"[34.0, 79.0]",,Ground Pass,7.28011,,Kirsty Barton,19414.0,,,,,,1,From Throw In,Danielle Buet,20034.0,Center Defensive Midfield,3,Brighton & Hove Albion WFC,965,"['2d4ba8e2-ac33-441f-b3d8-01095fa61c34', '8abd3a80-8051-47a6-bd82-6768d8c77537']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:13.678,Pass,True
,,,,,,,,,,2.143928,,,,,,,,,,,,,,38815db0-20f9-48b7-8726-112c180e85ad,21,,"[34.0, 79.0]",19745,0,,,3.1415927,,,Right Foot,,,"[12.0, 79.0]",,Ground Pass,22.0,,Laura Rafferty,16394.0,,,,,,1,From Throw In,Kirsty Barton,19414.0,Right Back,3,Brighton & Hove Albion WFC,965,['6cdd4187-3eb8-43c8-91bb-e588c947bb06'],15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:15.945,Pass,
,,,,,,,,,,1.558562,,,,,,,,,,,,,,8943de24-7998-4dc4-b6eb-c906899d545a,24,,"[13.0, 79.0]",19745,0,,,-0.11065722,,,Right Foot,,,"[49.0, 75.0]",,Low Pass,36.221542,Incomplete,Kayleigh Green,16400.0,,,,,,1,From Throw In,Laura Rafferty,16394.0,Right Center Back,3,Brighton & Hove Albion WFC,965,"['2f5b67f6-4abd-4f5f-ab55-c7848bffd1e2', 'd78e0c7d-4a68-421c-813c-c3b4c69fb51b']",18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:18.949,Pass,
,,,,,,,,,,2.220538,,,,,,,,,,,,,,d78e0c7d-4a68-421c-813c-c3b4c69fb51b,26,,"[72.0, 6.0]",19745,0,,,0.4636476,,,Right Foot,,,"[98.0, 19.0]",,Low Pass,29.068884,Incomplete,Anne-Marie Heatherson,15714.0,,,,,Recovery,1,From Throw In,Ellie Mason,15715.0,Left Center Midfield,3,Brighton & Hove Albion WFC,965,"['8943de24-7998-4dc4-b6eb-c906899d545a', '8ec6b6a5-70d4-469e-b94e-b347f146c184', 'a4c4f609-3b63-4922-ae52-93a6dfd157ad']",20,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:20.508,Pass,
,,,,,,,,,,1.117565,,,,,,,,,,,,,,274b7ad9-9e0b-417c-8876-c140c4e7f8e5,30,,"[22.0, 63.0]",19745,0,,,0.0,,,Right Foot,,,"[40.0, 63.0]",,Ground Pass,18.0,,Kayleigh Green,16400.0,,,,,,1,From Throw In,Laura Rafferty,16394.0,Right Center Back,3,Brighton & Hove Albion WFC,965,['9dc4ec51-3161-4f19-b1d3-fa10b4dedf64'],24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:24.335,Pass,
,,,,,,,,,,0.835797,,,,,,,,,,,,,,64aee295-55cd-48d5-8184-45aaa0828381,33,,"[40.0, 63.0]",19745,0,,,-2.1112158,,,Right Foot,,,"[34.0, 53.0]",,Ground Pass,11.661903,,Danielle Buet,20034.0,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Center Midfield,3,Brighton & Hove Albion WFC,965,['06d23de4-c609-402e-9950-21eb93692da6'],25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:25.604,Pass,
,,,,,,,,,,3.980587,,,,,,,,,,,,,,f8c45a56-8889-40c7-b0a4-6fc93ca753d0,36,,"[34.0, 53.0]",19745,0,,,-0.9523683,,,Right Foot,,,"[71.0, 1.0]",,Low Pass,63.82006,Out,Aileen Whelan,16374.0,,True,,,,1,From Throw In,Danielle Buet,20034.0,Center Defensive Midfield,3,Brighton & Hove Albion WFC,965,['39f18539-3136-438a-9370-01e856bd9ded'],27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:27.859,Pass,
,,,,,,,,,,0.63224,,,,,,,,,,,,,,d21c5d39-de19-45e5-bbf3-eeaaced84bb8,38,,"[50.0, 80.0]",19745,0,,,-1.2490457,,,,,,"[52.0, 74.0]",,High Pass,6.3245554,,Georgia Evans,15707.0,,,,,Throw-in,1,From Throw In,Amy Goddard,15708.0,Right Back,4,Yeovil Town LFC,970,['ccd3bea0-971f-4e4c-a87c-b76beba5a058'],41,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:41.010,Pass,
,,,,,,,,,,1.023329,,,,,,,,,,,,,,b81f1f86-00d8-4af9-a9db-3ae7b6d83baf,41,,"[52.0, 74.0]",19745,0,,,2.3561945,,,Right Foot,,,"[48.0, 78.0]",,Low Pass,5.656854,,Amy Goddard,15708.0,,,,,,1,From Throw In,Georgia Evans,15707.0,Right Center Midfield,4,Yeovil Town LFC,970,['b5592784-1d81-4860-9975-b2998964a37b'],41,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:41.682,Pass,
,,,,,,,,,,1.105599,,,,,,,,,,,,,,cc0ea479-ce4f-4c7d-ab2b-631ef87d38c0,49,,"[73.0, 1.0]",19745,0,,,0.21109334,,,,,,"[87.0, 4.0]",,High Pass,14.3178215,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,5,Brighton & Hove Albion WFC,965,"['2090672f-204f-4d21-b396-365f99969e4b', 'ee6e127b-40df-4502-aa47-159d62d1815c']",52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:52.473,Pass,
,,,,,,,,,,1.789092,,,,,,,,,,,,,,2090672f-204f-4d21-b396-365f99969e4b,51,,"[34.0, 77.0]",19745,0,,,-1.080839,,,Head,,,"[42.0, 62.0]",,High Pass,17.0,Incomplete,,,,,,,Recovery,1,From Throw In,Amy Goddard,15708.0,Right Back,5,Brighton & Hove Albion WFC,965,"['5a2e068d-1431-4cf9-bf84-459443dcdad8', 'cc0ea479-ce4f-4c7d-ab2b-631ef87d38c0']",53,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:53.579,Pass,
,,,,,,,,,,1.043199,,,,,,,,,,,,,,5a2e068d-1431-4cf9-bf84-459443dcdad8,52,,"[79.0, 19.0]",19745,0,,,-1.5707964,,,Head,,,"[79.0, 6.0]",,Low Pass,13.0,Incomplete,Felicity Gibbons,16392.0,,,,,Recovery,1,From Throw In,Jodie Brett,16379.0,Left Center Midfield,5,Brighton & Hove Albion WFC,965,"['2090672f-204f-4d21-b396-365f99969e4b', '329f47ce-c057-4198-936b-9b20cac7a8d6', '3d4c2429-b6a4-4afd-9f16-a8e592d61978']",55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:55.368,Pass,
,,,,,,,,,,2.376588,,,,,,,,,,,,,,64ccda79-e12e-47dc-be0c-99c76bff32fb,62,,"[79.0, 10.0]",19745,1,,,0.84781694,,,Right Foot,,,"[109.0, 44.0]",,High Pass,45.343136,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,Free Kick,1,From Free Kick,Danielle Buet,20034.0,Center Defensive Midfield,6,Brighton & Hove Albion WFC,965,"['10d0544c-37c9-4167-8cfa-3e92bb881165', '1fe9573f-cc93-423a-b90a-6e1fd975b8ad']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:24.528,Pass,
,,,,,,,,,,1.089606,,,,,,,,,,,,,,a6ca6e1a-a0bf-4c00-a576-5d1b907687d1,66,,"[107.0, 44.0]",19745,1,,,0.32175055,,,Head,,,"[110.0, 45.0]",,Low Pass,3.1622777,,Iniabasi Anefiok Umotong,16378.0,,,,,Recovery,1,From Free Kick,Ellie Brazil,16393.0,Right Wing,6,Brighton & Hove Albion WFC,965,['0636bed6-def1-4562-b56f-a93555b2e37e'],28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:28.591,Pass,
,,,,,,,,,,2.392213,,,,,,,,,,,,,,be879b3f-df28-4804-b96b-75491bf0a92f,77,,"[6.0, 36.0]",19745,2,,,-0.5090709,,,Right Foot,,,"[49.0, 12.0]",,High Pass,49.24429,Incomplete,Amber Gaylor,15711.0,,,,,Goal Kick,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,7,Yeovil Town LFC,970,"['2b9f5855-765d-4d69-a679-b9f3dd4f7380', '54c2cc61-9a17-4d4b-87f2-8ccfe7208511']",13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:13.222,Pass,
,,,,,,,,,,1.381987,,,,,,,,,,,,,,2b9f5855-765d-4d69-a679-b9f3dd4f7380,79,,"[72.0, 69.0]",19745,2,,,2.6224465,,,Head,,,"[58.0, 77.0]",,Low Pass,16.124516,Incomplete,,,,,,,Recovery,1,From Goal Kick,Kayleigh Green,16400.0,Right Center Midfield,7,Yeovil Town LFC,970,"['1ac9087b-6c22-42e4-ac92-478412b2a880', 'be879b3f-df28-4804-b96b-75491bf0a92f']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:15.614,Pass,
,,,,,,,,,,0.705693,,,,,,,,,,,,,,1ac9087b-6c22-42e4-ac92-478412b2a880,80,,"[63.0, 4.0]",19745,2,,,0.95054686,,,Right Foot,,,"[68.0, 11.0]",,Low Pass,8.602325,Pass Offside,Anne-Marie Heatherson,15714.0,,,,,Recovery,1,From Goal Kick,Amber Gaylor,15711.0,Left Wing,7,Yeovil Town LFC,970,"['2b9f5855-765d-4d69-a679-b9f3dd4f7380', '9c6dcec8-7e38-4d90-b6fc-1e3cc79e8040']",16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:16.996,Pass,
,,,,,,,,,,3.255562,,,,,,,,,,,,,,ec0aafd1-89bc-43da-ae7e-939633e4b106,82,,"[59.0, 76.0]",19745,2,,,-0.4636476,,,Right Foot,,,"[105.0, 53.0]",,High Pass,51.42956,,Iniabasi Anefiok Umotong,16378.0,,,,,Free Kick,1,From Free Kick,Kirsty Barton,19414.0,Right Back,8,Brighton & Hove Albion WFC,965,['c00dc9c6-5019-4617-b992-b5f7db08775f'],38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:38.275,Pass,
,,,,,,,,,,1.913692,,,,,,,,,,,,,,a13fb970-5111-475b-9519-37358b4a8f5f,84,,"[105.0, 53.0]",19745,2,,,-0.7853982,,,Head,,,"[116.0, 42.0]",,Low Pass,15.556349,Incomplete,,,,,,,,1,From Free Kick,Iniabasi Anefiok Umotong,16378.0,Center Forward,8,Brighton & Hove Albion WFC,965,['cf842805-6b81-4c8a-83e6-65be044c3e86'],41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:41.530,Pass,
,,,,,,,,,,3.83583,,,,,,,,,,,,,,4ef6c0f5-2900-43ee-92fd-171ba8b55177,87,,"[17.0, 57.0]",19745,2,,,-0.36933365,,,Drop Kick,,,"[79.0, 33.0]",,High Pass,66.48308,Incomplete,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,9,Yeovil Town LFC,970,['3226e7c7-0b5f-46c2-884e-5dd1abcc8ac3'],53,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:53.423,Pass,
,,,,,,,,,,0.495116,,,,,,,,,,,,,,3226e7c7-0b5f-46c2-884e-5dd1abcc8ac3,88,,"[42.0, 48.0]",19745,2,,,-0.24497867,,,Right Foot,,,"[46.0, 47.0]",,Low Pass,4.1231055,Incomplete,,,,,,,Recovery,1,Regular Play,Kirsty Barton,19414.0,Right Back,9,Yeovil Town LFC,970,"['46e3c7a3-c3fe-4c6d-8a06-e1fccca78ae5', '4ef6c0f5-2900-43ee-92fd-171ba8b55177']",57,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:57.259,Pass,
,,,,,,,,,,0.761372,,,,,,,,,,,,,,53765413-c785-4482-a66d-1b61e88a78f4,93,,"[84.0, 25.0]",19745,2,,,0.32175055,,,Left Foot,,,"[87.0, 26.0]",,Low Pass,3.1622777,Incomplete,,,,,,,,1,Regular Play,Amber Gaylor,15711.0,Left Wing,9,Yeovil Town LFC,970,"['0f61f575-6690-431f-aac3-b1a4ac609606', 'f07770e1-e645-4bf7-8c2d-d7d93d540010']",59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:59.920,Pass,True
,,,,,,,,,,1.200749,,,,,,,,,,,,,,411b230c-2c48-429b-9b2e-355e52f80467,96,,"[96.0, 1.0]",19745,3,,,0.32175055,,,,,,"[111.0, 6.0]",,High Pass,15.811388,Incomplete,Amber Gaylor,15711.0,,,,,Throw-in,1,From Throw In,Megan Alexander,15710.0,Left Back,10,Yeovil Town LFC,970,"['35e49dff-4755-4b43-9ff0-262f4349b147', 'ba565ef6-ca2d-4b4d-a6e6-2e431da710a3']",16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:16.327,Pass,
,,,,,,,,,,1.550803,,,,,,,,,,,,,,61ac329a-30be-4220-9844-7f92acc7001d,99,,"[109.0, 1.0]",19745,3,,,1.3567356,,,,,,"[114.0, 24.0]",,High Pass,23.537205,,Anne-Marie Heatherson,15714.0,,,,,Throw-in,1,From Throw In,Megan Alexander,15710.0,Left Back,11,Yeovil Town LFC,970,['41d574ea-cea3-4b38-942c-2b0fb1fab8b7'],27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:27.929,Pass,
,,,,,,,,,,1.775148,,,,,,,,,,,,,,e2f72363-23bb-4803-a948-048c18ef6abd,101,,"[114.0, 24.0]",19745,3,,True,1.5707964,,,,,,"[114.0, 25.0]",,High Pass,1.0,Incomplete,,,,,,,,1,From Throw In,Anne-Marie Heatherson,15714.0,Left Center Forward,11,Yeovil Town LFC,970,"['1311b300-9c33-4553-8e54-a4857e8d2339', '359f4353-32cd-486a-8da0-94ec0dc88fd5']",29,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:29.479,Pass,True
,,,,,,,,,,1.152432,,,,,,,,,,,,,,cc5f40b3-f890-4727-9b66-68090ecb1d3d,110,,"[7.0, 45.0]",19745,3,True,,-1.1361262,,,Right Foot,,,"[20.0, 17.0]",,Ground Pass,30.870699,,Victoria Williams,16395.0,,,,,Goal Kick,1,From Goal Kick,Marie Hourihan,19419.0,Goalkeeper,12,Brighton & Hove Albion WFC,965,['ed3494f4-8f6f-48d2-bbe5-50a77a95e2fb'],45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:45.180,Pass,
,,,,,,,,,,2.251767,,,,,,,,,,,,,,8e3ace25-585c-4776-b511-1d17e66d0eef,112,,"[22.0, 19.0]",19745,3,,,2.1112158,,,Left Foot,,,"[13.0, 34.0]",,Ground Pass,17.492855,,Marie Hourihan,19419.0,,,,,,1,From Goal Kick,Victoria Williams,16395.0,Left Center Back,12,Brighton & Hove Albion WFC,965,['72091468-bb86-48d7-9584-dafd0e3587ab'],47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:47.575,Pass,
,,,,,,,,,,3.258642,,,,,,,,,,,,,,7f664543-6fc9-4f6a-bfa9-645c3a51eac6,115,,"[13.0, 36.0]",19745,3,,,1.4000611,,,Left Foot,,,"[18.0, 65.0]",,Ground Pass,29.427877,,Laura Rafferty,16394.0,,,,,,1,From Goal Kick,Marie Hourihan,19419.0,Goalkeeper,12,Brighton & Hove Albion WFC,965,['e7f22c41-ffb7-431f-8376-945af0a6fe30'],51,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:51.404,Pass,
,,,,,,,,,,1.350369,,,,,,,,,,,,,,ff92c9d2-9ad3-4f12-a902-eec574730abc,118,,"[21.0, 70.0]",19745,3,,,0.57133746,,,Right Foot,,,"[35.0, 79.0]",,Ground Pass,16.643316,,Kirsty Barton,19414.0,,,,,,1,From Goal Kick,Laura Rafferty,16394.0,Right Center Back,12,Brighton & Hove Albion WFC,965,['d7f98a7f-7878-4f32-8fb4-f6884134999b'],56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:56.026,Pass,
,,,,,,,,,,4.487138,,,,,,,,,,,,,,a46a88ad-7bb4-4974-8f98-be2c200f9c3a,121,,"[30.0, 77.0]",19745,3,,,-2.0344439,,,Right Foot,,,"[14.0, 45.0]",,Ground Pass,35.77709,,Marie Hourihan,19419.0,,,,,,1,From Goal Kick,Kirsty Barton,19414.0,Right Back,12,Brighton & Hove Albion WFC,965,['0186b864-3630-49af-b0fc-bf86577bcc7d'],58,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:58.120,Pass,
,,,,,,,,,,2.52517,,,,,,,,,,,,,,53b81e43-4bb4-4f4d-8cdc-ce6822b6919a,124,,"[14.0, 45.0]",19745,4,,,-1.141034,,,Right Foot,,,"[25.0, 21.0]",,Ground Pass,26.400757,,Victoria Williams,16395.0,,,,,,1,From Goal Kick,Marie Hourihan,19419.0,Goalkeeper,12,Brighton & Hove Albion WFC,965,['f65db4bd-2726-4c44-9724-f4f0096190d4'],3,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:03.023,Pass,
,,,,,,,,,,0.901451,,,,,,,,,,,,,,dcdc72c1-3fad-49fb-805b-3443466d0638,127,,"[34.0, 20.0]",19745,4,,,0.0,,,Right Foot,,,"[49.0, 20.0]",,Ground Pass,15.0,,Kayleigh Green,16400.0,,,,,,1,From Goal Kick,Victoria Williams,16395.0,Left Center Back,12,Brighton & Hove Albion WFC,965,['6524516a-45b9-4873-8a59-b555b5d16802'],6,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:06.650,Pass,
,,,,,,,,,,0.716832,,,,,,,,,,,,,,98c8a1d4-d34c-40c5-84a4-4cd94fd1b7b3,131,,"[46.0, 20.0]",19745,4,,,-1.8736812,,,Right Foot,,,"[41.0, 4.0]",,Ground Pass,16.763054,,Felicity Gibbons,16392.0,,,,,,1,From Goal Kick,Kayleigh Green,16400.0,Right Center Midfield,12,Brighton & Hove Albion WFC,965,['ff1ae9a4-c04d-4e29-b30c-b17150156203'],9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:09.756,Pass,
