50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.312403,,,,,,,,,,,,,00b06dc0-43c4-4bb6-9f1f-bb8ddc68449b,1035,,"[12.0, 44.0]",19819,32,,,,,0.67474097,,Left Foot,,,"[22.0, 52.0]",,Ground Pass,,12.806249,,,,Danielle Buet,20034.0,,,,,,,1,Regular Play,Marie Hourihan,19419.0,Goalkeeper,79,Brighton & Hove Albion WFC,965,['b4b02ef1-5ae6-43ab-9889-40e023bb71ec'],18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:18.651,Pass,
,,,,,,,,,,,,,,,,,,2.126788,,,,,,,,,,,,,fe8849ca-9152-45eb-b203-111930435334,1038,,"[22.0, 52.0]",19819,32,,,,,-2.5702553,,Right Foot,,,"[8.0, 43.0]",,Ground Pass,,16.643316,,,,Marie Hourihan,19419.0,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Back,79,Brighton & Hove Albion WFC,965,['94fe240b-dd9a-4f1f-aac6-cd3d46056d3c'],21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:21.003,Pass,
,,,,,,,,,,,,,,,,,,1.399331,,,,,,,,,,,,,0843316a-3158-45e1-8ffd-4ce03f22afb3,1041,,"[8.0, 43.0]",19819,32,,,,,0.7086263,,Right Foot,,,"[22.0, 55.0]",,Ground Pass,,18.439089,,,,Danielle Buet,20034.0,,,,,,,1,Regular Play,Marie Hourihan,19419.0,Goalkeeper,79,Brighton & Hove Albion WFC,965,['27eeb5b5-0bb2-4fba-8e8c-b5ecb476abb8'],23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:23.492,Pass,
,,,,,,,,,,,,,,,,,,2.7835,,,,,,,,,,,,,32cc361c-e3fd-4374-8b94-2781ea642686,1044,,"[23.0, 54.0]",19819,32,,,,,-0.4048918,,Right Foot,,,"[65.0, 36.0]",,High Pass,,45.694637,,Incomplete,,,,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Back,79,Brighton & Hove Albion WFC,965,['35e45cdf-9100-47f1-afe5-1fe048119fc3'],26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:26.131,Pass,
,,,,,,,,,,,,,,,,,,1.1434,,,,,,,,,,,,,67bfc3db-f2a8-4464-855f-12544df57528,1054,,"[55.0, 26.0]",19819,32,,,,,-1.0427219,,Right Foot,,,"[62.0, 14.0]",,Ground Pass,,13.892444,,,,Aileen Whelan,16374.0,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Midfield,79,Brighton & Hove Albion WFC,965,"['0bae5f9b-8224-404a-99b2-b7e37d4e8593', '84dfe966-645e-4959-a2c8-e8d25f28eac9']",32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:32.430,Pass,True
,,,,,,,,,,,,,,,,,,2.613449,,,,,,,,,,,,,d29a74ff-9a99-4f86-abe2-32efa22bfc6b,1057,,"[64.0, 9.0]",19819,32,,,,,0.5585993,,Right Foot,,,"[96.0, 29.0]",,High Pass,,37.735924,,Incomplete,,Iniabasi Anefiok Umotong,16378.0,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Midfield,79,Brighton & Hove Albion WFC,965,"['27f3ad35-f0c6-4272-bed7-0669ae1e0dc4', 'deb44dd3-a214-4937-a9ac-212f270dbb70']",34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:34.943,Pass,
,,,,,,,,,,,,,,,,,,1.9677,,,,,,,,,,,,,3c91d1e1-ef32-4adb-aae7-cbb4be11d55d,1065,,"[37.0, 74.0]",19819,33,,,,,-0.38050637,,Right Foot,,,"[72.0, 60.0]",,High Pass,,37.696156,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,80,West Ham United LFC,972,['47ff1bf8-31e1-4408-9144-a153a9a46971'],22,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:22.158,Pass,
,,,,,,,,,,,,,,,,,,1.7108,,,,,,,,,,,,,47ff1bf8-31e1-4408-9144-a153a9a46971,1066,,"[49.0, 21.0]",19819,33,,,,,0.38050637,,Head,,,"[64.0, 27.0]",,High Pass,,16.155495,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Megan Connolly,23413.0,Right Defensive Midfield,80,West Ham United LFC,972,"['3c91d1e1-ef32-4adb-aae7-cbb4be11d55d', '73d44036-a172-48a0-8dde-60509e2b0068']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:24.126,Pass,
,,,,,,,,,,,,,,,,,,1.2857,,,,,,,,,,,,,73d44036-a172-48a0-8dde-60509e2b0068,1067,,"[57.0, 54.0]",19819,33,,,,,0.71883,,Head,,,"[65.0, 61.0]",,Low Pass,,10.630146,,Incomplete,,Lucienne Reichardt,18148.0,,,,,,Recovery,1,From Free Kick,Erin Simon,18155.0,Left Back,80,West Ham United LFC,972,"['47ff1bf8-31e1-4408-9144-a153a9a46971', 'a942e9da-4ee9-410f-b406-b36020e7fd69', 'f6481a1d-a126-4921-8573-b93af871eebe']",25,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:25.837,Pass,
,,,,,,,,,,,,,,,,,,1.9985,,,,,,,,,,,,,cdf7e692-57d6-4882-8695-325947ac1dd3,1076,,"[56.0, 67.0]",19819,33,,,,,0.5485494,,Right Foot,,,"[74.0, 78.0]",,High Pass,,21.095022,,,,Alisha Lehmann,18153.0,,,,,,,1,From Free Kick,Ria Percival,18145.0,Right Back,80,West Ham United LFC,972,['502b0b99-76c9-4cb9-b84d-cbafe43fe458'],29,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:29.391,Pass,
,,,,,,,,,,,,,,,,,,0.1519,,,,,,,,,,,,,a2c51976-df28-4faf-8dd4-486140431f1d,1083,,"[45.0, 5.0]",19819,33,,,,,2.3561945,,Right Foot,,,"[43.0, 7.0]",,Ground Pass,,2.828427,,Incomplete,,Megan Connolly,23413.0,,,,,,,1,From Free Kick,Felicity Gibbons,16392.0,Left Back,80,West Ham United LFC,972,"['b4673776-085c-40de-99ef-091d80725451', 'f634e2ec-bd11-45e0-9fdb-f02c53674166']",33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:33.789,Pass,
,,,,,,,,,,,,,,,,,,1.021,,,,,,,,,,,,,73d56c68-6afd-4115-b4f2-88b8227fc667,1087,,"[78.0, 67.0]",19819,33,,,,,-2.819842,,Right Foot,,,"[72.0, 65.0]",,Ground Pass,,6.3245554,,,,Lucienne Reichardt,18148.0,,,,,,,1,From Free Kick,So-Hyun Cho,22798.0,Left Center Midfield,80,West Ham United LFC,972,['0179f01e-8c6b-4c29-85d1-03274c53d211'],36,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:36.122,Pass,
,,,,,,,,,,,,,,,,,,2.0827,,,,,,,,,,,,,532be009-62c8-4b61-91a2-11ab55bda76e,1091,,"[66.0, 58.0]",19819,33,,,,,-1.959115,,Right Foot,,,"[57.0, 36.0]",,Ground Pass,,23.769728,,,,Brooke Hendrix,18159.0,,,,,,,1,From Free Kick,Lucienne Reichardt,18148.0,Center Defensive Midfield,80,West Ham United LFC,972,"['d5ef7869-fd8b-4377-ae7b-2c86bc8931e0', 'f5533e1d-ccc5-4d25-9959-3699bfd599e9']",38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:38.294,Pass,True
,,,,,,,,,,,,,,,,,,1.1502,,,,,,,,,,,,,023eccfb-ee63-4e78-b666-b32103c05c1c,1094,,"[58.0, 31.0]",19819,33,,,,,-0.86217004,,Right Foot,,,"[70.0, 17.0]",,Ground Pass,,18.439089,,,,Kate Longhurst,18147.0,,,,,,,1,From Free Kick,Brooke Hendrix,18159.0,Left Center Back,80,West Ham United LFC,972,['bf670474-99f3-4f33-8539-75a60d131a34'],41,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:41.932,Pass,
,,,,,,,,,,,,,,,,,,3.0402,,,,,,,,,,,,,82bb198b-509d-4ab2-92a0-45df3ddc4d2a,1101,,"[70.0, 54.0]",19819,33,,,,,0.05258306,,Right Foot,,,"[108.0, 56.0]",,Ground Pass,,38.052597,,,,Ellie Brazil,16393.0,,,,Through Ball,True,,1,Regular Play,Kayleigh Green,16400.0,Left Center Forward,81,Brighton & Hove Albion WFC,965,['50d0df05-0fd4-4bb6-b378-c34408597383'],49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:49.680,Pass,
,,,,,,,,,,,,,,,,,,1.2476,,,,,,,,,,,,,cac9ee9e-a4b7-4ec6-a242-92c1d9297258,1104,,"[114.0, 64.0]",19819,33,,,,,-2.5213432,,Right Foot,,,"[100.0, 54.0]",,Low Pass,,17.20465,,,,Megan Connolly,23413.0,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Midfield,81,Brighton & Hove Albion WFC,965,['90cb8ce0-dbb1-49d2-8bef-5520082973e8'],53,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:53.998,Pass,
,,,,,,,,,,,,,,,,,,1.7252,,,,,,,,,,,,,3f913dd3-97e8-4fa0-a4ae-2adefa3d0428,1107,,"[100.0, 54.0]",19819,33,,,,,-1.5707964,dfbbfb81-730a-4e97-a552-43549ce81eae,Right Foot,,,"[100.0, 46.0]",,Ground Pass,,8.0,,,,Iniabasi Anefiok Umotong,16378.0,True,,,,,,1,Regular Play,Megan Connolly,23413.0,Right Defensive Midfield,81,Brighton & Hove Albion WFC,965,['eb937760-1afe-4bf1-b0ca-552d1e5a5ff2'],55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:55.265,Pass,
,,,,,,,,,,,,,,,,,,1.546299,,,,,,,,,,,,,1a98df2b-8d7e-4fe7-8bce-eea0b47cd0f6,1111,,"[9.0, 39.0]",19819,34,,True,,,-1.2360595,,Right Foot,,,"[17.0, 16.0]",,Ground Pass,,24.351591,,,,Brooke Hendrix,18159.0,,,,,,,1,From Keeper,Anne Moorhouse,22027.0,Goalkeeper,83,West Ham United LFC,972,['19eb6df6-0cd0-47e5-9dce-f500bee20eb6'],9,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:09.607,Pass,
,,,,,,,,,,,,,,,,,,1.2225,,,,,,,,,,,,,70737f64-3d1f-469a-bd73-30e301f59f26,1113,,"[18.0, 10.0]",19819,34,,,,,-0.28605145,,Right Foot,,,"[35.0, 5.0]",,Ground Pass,,17.720045,,,,Erin Simon,18155.0,,,,,,,1,From Keeper,Brooke Hendrix,18159.0,Left Center Back,83,West Ham United LFC,972,['24a04475-bb0d-4e40-9eef-a62632cb026d'],11,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:11.667,Pass,
,,,,,,,,,,,,,,,,,,2.149899,,,,,,,,,,,,,435b6d90-bf1a-4571-a9f0-431d25b3c5c1,1116,,"[34.0, 4.0]",19819,34,,,,,2.9889433,,Left Foot,,,"[21.0, 6.0]",,Ground Pass,,13.152946,,,,Brooke Hendrix,18159.0,,,,,,,1,From Keeper,Erin Simon,18155.0,Left Back,83,West Ham United LFC,972,['63304e6e-69f4-4043-ba7f-c3196db9c89d'],12,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:12.969,Pass,
,,,,,,,,,,,,,,,,,,1.903701,,,,,,,,,,,,,17a7f34b-2dc5-4806-8eac-0704dc2736c9,1119,,"[21.0, 6.0]",19819,34,,,,,0.13255154,,Right Foot,,,"[51.0, 10.0]",,High Pass,,30.265491,,,,Leanne Kiernan,18146.0,,,,,,,1,From Keeper,Brooke Hendrix,18159.0,Left Center Back,83,West Ham United LFC,972,['82cfc133-0b61-4f5e-abd2-8c4336637f6a'],15,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:15.199,Pass,
,,,,,,,,,,,,,,,,,,1.418999,,,,,,,,,,,,,631f092c-3fb8-4776-8a26-0da45ff50e65,1123,,"[47.0, 19.0]",19819,34,,,,,3.1415927,,Left Foot,,True,"[41.0, 19.0]",,Low Pass,,6.0,,,,Brooke Hendrix,18159.0,,,,,,,1,From Keeper,Leanne Kiernan,18146.0,Left Midfield,83,West Ham United LFC,972,['e65dbab8-366c-4230-bb0f-898433322333'],17,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:17.550,Pass,
,,,,,,,,,,,,,,,,,,1.2997,,,,,,,,,,,,,fcbcb14c-b634-48b6-8b60-93d47774bd21,1127,,"[41.0, 17.0]",19819,34,,,,,-0.98279375,,Right Foot,,,"[49.0, 5.0]",,Ground Pass,,14.422205,,,,Erin Simon,18155.0,,,,,,,1,From Keeper,Brooke Hendrix,18159.0,Left Center Back,83,West Ham United LFC,972,['b31206cc-0424-45bd-a43f-c8853b8f4932'],19,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:19.046,Pass,
,,,,,,,,,,,,,,,,,,1.000501,,,,,,,,,,,,,d9d8c71b-78ac-471e-af6b-d945c39af489,1131,,"[65.0, 5.0]",19819,34,,,,,0.0,,Left Foot,,,"[83.0, 5.0]",,Ground Pass,,18.0,,,,Jane Ross,4653.0,,,,,,,1,From Keeper,Erin Simon,18155.0,Left Back,83,West Ham United LFC,972,['76c83d21-eb52-49b9-9ca0-1096b832212b'],22,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:22.470,Pass,
,,,,,,,,,,,,,,,,,,1.3366,,,,,,,,,,,,,3afda839-47be-4346-8e60-8fe2131d02af,1134,,"[83.0, 5.0]",19819,34,,,,,0.71883,,Right Foot,,,"[91.0, 12.0]",,Ground Pass,,10.630146,,,,Leanne Kiernan,18146.0,,,,,,,1,From Keeper,Jane Ross,4653.0,Center Forward,83,West Ham United LFC,972,['87e92e7f-3e6a-4d17-b60a-fc1b6c367c3a'],24,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:24.680,Pass,
,,,,,,,,,,,,,,,,,,1.4703,,,,,,,,,,,,,7adeb88e-d522-4a57-b08e-33b4334155da,1138,,"[114.0, 5.0]",19819,34,,,,,3.1415927,,Right Foot,,,"[95.0, 5.0]",,Ground Pass,,19.0,,,,Erin Simon,18155.0,,,,,,,1,From Keeper,Leanne Kiernan,18146.0,Left Midfield,83,West Ham United LFC,972,"['325a0658-8525-43e6-a7ec-8be0b410308d', 'deecac3f-995d-4058-8589-83146b961226']",30,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:30.785,Pass,True
,,,,,,,,,,,,,,,,,,3.7091,,,,,,,,,,,,,0c9efd66-2a0f-46ee-bf4e-1d0f261d46b8,1141,,"[92.0, 12.0]",19819,34,,,,,1.5437759,,Right Foot,,,"[93.0, 49.0]",,Ground Pass,,37.01351,,Incomplete,,,,,,,,,,1,From Keeper,Erin Simon,18155.0,Left Back,83,West Ham United LFC,972,['3568d36e-d2da-4aa5-a9c2-fa2248017fa1'],33,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:33.278,Pass,
,,,,,,,,,,,,,,,,,,0.1078,,,,,,,,,,,,,a9e18033-3ac9-4138-aecf-1093456bd5ac,1148,,"[26.0, 30.0]",19819,34,,,,,-1.8925469,,Left Foot,,,"[25.0, 27.0]",,Ground Pass,,3.1622777,,Incomplete,,Felicity Gibbons,16392.0,,,,,,,1,From Keeper,Chloe Peplow,16397.0,Left Defensive Midfield,83,West Ham United LFC,972,"['5558dd1f-3911-474e-bc59-dcfa361007ff', '8ca53442-1dc0-411d-ba40-71be0a9dced5']",38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:38.200,Pass,
,,,,,,,,,,,,,,,,,,2.4931,,,,,,,,,,,,,966509e1-4c29-4c8f-842b-ed3372df526b,1151,,"[86.0, 53.0]",19819,34,,,,,1.9693187,,Right Foot,,,"[78.0, 72.0]",,Ground Pass,,20.615528,,,,Ria Percival,18145.0,,,,,,Recovery,1,From Keeper,So-Hyun Cho,22798.0,Left Center Midfield,83,West Ham United LFC,972,['820dca4f-8a88-4832-9ef8-bc559be2de4c'],40,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:40.024,Pass,
,,,,,,,,,,,,,,,,,,1.9829,,,,,,,,,,,,,ed5d2e13-df63-45f9-88d1-2c598b4e97fa,1155,,"[78.0, 72.0]",19819,34,,,,,-2.819842,,Right Foot,,,"[63.0, 67.0]",,Ground Pass,,15.811388,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,From Keeper,Ria Percival,18145.0,Right Back,83,West Ham United LFC,972,"['7a18d029-e074-4d01-b134-d816f58b3fd1', 'c644a847-0f2b-4994-9409-0c7a40047e87']",43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:43.772,Pass,True
,,,,,,,,,,,,,,,,,,1.0534,,,,,,,,,,,,,5d93e054-98ed-4652-8a2e-ab14bef38fdf,1159,,"[71.0, 74.0]",19819,34,,,,,0.0,,Right Foot,,,"[87.0, 74.0]",,High Pass,,16.0,,,,Alisha Lehmann,18153.0,,,,,,,1,From Keeper,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,83,West Ham United LFC,972,['9ac608c0-3f99-426b-9d6b-513bfaa0680e'],47,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:47.509,Pass,
,,,,,,,,,,,,,,,,,,2.6846,,,,,,,,,,,,,d4389ab1-8d9e-46b1-8632-8a7b894d582d,1163,,"[37.0, 5.0]",19819,34,,,,,-2.9147937,,Right Foot,,,"[24.0, 2.0]",,Low Pass,,13.341664,,,,Felicity Gibbons,16392.0,,,,,,Recovery,1,From Keeper,Aileen Whelan,16374.0,Left Midfield,83,West Ham United LFC,972,['aec18375-f63a-45a4-99dc-709de0e13e87'],49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:49.697,Pass,
,,,,,,,,,,,,,,,,,,5.098101,,,,,,,,,,,,,ec31e341-44cb-4079-85f4-15a54fb3f110,1166,,"[24.0, 4.0]",19819,34,,,,,0.26791042,,Left Foot,,,"[75.0, 18.0]",,High Pass,,52.886673,,Incomplete,,Iniabasi Anefiok Umotong,16378.0,,,,,,,1,From Keeper,Felicity Gibbons,16392.0,Left Back,83,West Ham United LFC,972,"['54662a78-42e3-44fa-b41f-e475c00befae', '7ba7af94-f999-44f7-940e-39dcf90277c6']",52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:52.382,Pass,
,,,,,,,,,,,,,,,,,,2.8744,,,,,,,,,,,,,54662a78-42e3-44fa-b41f-e475c00befae,1168,,"[46.0, 63.0]",19819,34,,,,,-2.6374266,,Right Foot,,,"[17.0, 47.0]",,Low Pass,,33.12099,,,,Anne Moorhouse,22027.0,,,,,,Recovery,1,From Keeper,Brooke Hendrix,18159.0,Left Center Back,83,West Ham United LFC,972,"['8019b00f-61be-4dc8-8d88-c4f4c3008f9f', 'ec31e341-44cb-4079-85f4-15a54fb3f110']",57,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:57.480,Pass,
,,,,,,,,,,,,,,,,,,2.777017,,,,,,,,,,,,,b042905e-f4d0-434d-a748-c0f88f297f8d,1171,,"[23.0, 54.0]",19819,35,,,,,-0.098045275,,Right Foot,,,"[84.0, 48.0]",,High Pass,,61.294373,,Incomplete,,,,,,,,,,1,From Keeper,Anne Moorhouse,22027.0,Goalkeeper,83,West Ham United LFC,972,['c8131cb4-88b7-40d1-88fe-c6e3b389d291'],8,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:08.777,Pass,
,,,,,,,,,,,,,,,,,,2.539182,,,,,,,,,,,,,c8131cb4-88b7-40d1-88fe-c6e3b389d291,1172,,"[37.0, 33.0]",19819,35,,,,,0.04164258,,Right Foot,,,"[61.0, 34.0]",,High Pass,,24.020824,,,,Megan Connolly,23413.0,,,,,,Recovery,1,From Keeper,Victoria Williams,16395.0,Left Center Back,83,West Ham United LFC,972,"['4127da89-191e-4180-833b-ef8122f9aec2', 'b042905e-f4d0-434d-a748-c0f88f297f8d']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:11.554,Pass,
,,,,,,,,,,,,,,,,,,1.038,,,,,,,,,,,,,2bae9b32-3c91-4663-bd04-e04e31dc1d64,1178,,"[70.0, 42.0]",19819,35,,,,,0.3708913,,Right Foot,,,"[88.0, 49.0]",,Ground Pass,,19.313208,,Incomplete,,Alisha Lehmann,18153.0,,,,Through Ball,True,,1,From Keeper,So-Hyun Cho,22798.0,Left Center Midfield,83,West Ham United LFC,972,"['24d2ba79-76be-439e-ae2a-879d03f5e094', 'aa2a5521-497f-45da-b02d-bfd4b50ee91d']",17,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:17.577,Pass,
,,,,,,,,,,,,,,,,,,3.55263,,,,,,,,,,,,,24d2ba79-76be-439e-ae2a-879d03f5e094,1180,,"[33.0, 32.0]",19819,35,,,,,1.5253731,,Left Foot,,,"[34.0, 54.0]",,High Pass,,22.022715,,,,Kayleigh Green,16400.0,,,,,,Recovery,1,From Keeper,Victoria Williams,16395.0,Left Center Back,83,West Ham United LFC,972,"['062789f9-906e-46a4-bf1e-fe921c4bf493', '2bae9b32-3c91-4663-bd04-e04e31dc1d64']",18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:18.615,Pass,
,,,,,,,,,,,,,,,,,,2.702901,,,,,,,,,,,,,a1386fcd-ae9f-40d7-873a-4c8dfc28d273,1191,,"[22.0, 61.0]",19819,35,,,,,-0.20304522,,Right Foot,,,"[56.0, 54.0]",,Ground Pass,,34.713108,,,,Iniabasi Anefiok Umotong,16378.0,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Left Center Forward,84,Brighton & Hove Albion WFC,965,"['0dc8d0a0-5c97-4a5a-a17f-864a4bd9a05b', '3fd12c7f-c99a-484a-816f-bda722594b30']",27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:27.090,Pass,True
,,,,,,,,,,,,,,,,,,1.413792,,,,,,,,,,,,,41960818-1fd6-4bdf-a317-a8d9713848aa,1195,,"[43.0, 65.0]",19819,35,,True,,,1.1071488,,Right Foot,,,"[49.0, 77.0]",,Ground Pass,,13.416408,,Incomplete,,,,,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,84,Brighton & Hove Albion WFC,965,['d85a19f6-ad61-46c6-a413-5265e381d173'],34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:34.365,Pass,
,,,,,,,,,,,,,,,,,,1.306,,,,,,,,,,,,,b307779d-5b7c-46ff-b8f7-76b83e4979a6,1199,,"[51.0, 80.0]",19819,37,,,,,-0.36717382,,,,,"[64.0, 75.0]",,Low Pass,,13.928389,,,,Iniabasi Anefiok Umotong,16378.0,,,,,,Throw-in,1,From Throw In,Bethan Roe,20035.0,Right Back,85,Brighton & Hove Albion WFC,965,['b5db8a66-0b83-4fdf-a17a-a4fe8a6fca6c'],32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:32.017,Pass,
,,,,,,,,,,,,,,,,,,0.9043,,,,,,,,,,,,,cb09122f-dd50-4942-a056-69e4cf24559a,1201,,"[64.0, 75.0]",19819,37,,,,,3.1415927,,Right Foot,,,"[56.0, 75.0]",,Ground Pass,,8.0,,,,Bethan Roe,20035.0,,,,,,,1,From Throw In,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,85,Brighton & Hove Albion WFC,965,['4ed9d4c7-64e9-43dd-840c-a0467f1df394'],33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:33.323,Pass,
,,,,,,,,,,,,,,,,,,5.0732,,,,,,,,,,,,,28ba08fe-55e5-4727-bed2-cd3495b253ea,1204,,"[57.0, 75.0]",19819,37,,,,,0.03388533,,Left Foot,,,"[116.0, 77.0]",,High Pass,,59.03389,,,,Kayleigh Green,16400.0,,,,,,,1,From Throw In,Bethan Roe,20035.0,Right Back,85,Brighton & Hove Albion WFC,965,"['b074b6a9-53b7-41e1-b672-c81219106b87', 'f6599698-781c-463c-ad8e-78100763565d']",34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:34.227,Pass,True
,,,,,,,,,,,,,,,,,,0.802439,,,,,,,,,,,,,6784d35a-8dc2-42e8-9466-536067cfe39e,1207,,"[111.0, 76.0]",19819,37,,,,,-2.0344439,,Left Foot,,,"[103.0, 60.0]",,Ground Pass,,17.888544,,Incomplete,,Ellie Brazil,16393.0,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Left Center Forward,85,Brighton & Hove Albion WFC,965,"['7548f9e0-411f-416d-a891-68313c8da6fa', 'dcd453d5-4148-4391-bb08-7160a3b64a36']",42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:42.205,Pass,
,,,,,,,,,,,,,,,,,,1.755761,,,,,,,,,,,,,7548f9e0-411f-416d-a891-68313c8da6fa,1209,,"[18.0, 21.0]",19819,37,,,,,-2.634494,,Left Foot,,,"[9.0, 16.0]",,Ground Pass,,10.29563,,,,Erin Simon,18155.0,,,,,,Recovery,1,From Throw In,Kate Longhurst,18147.0,Right Center Midfield,85,Brighton & Hove Albion WFC,965,"['6784d35a-8dc2-42e8-9466-536067cfe39e', '7fff1dfa-d7eb-4919-9984-dd86b7cb5f63']",43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:43.008,Pass,
,,,,,,,,,,,,,,,,,,1.8016,,,,,,,,,,,,,abe88868-b3fe-4fe2-83c8-240a8f8a46fa,1212,,"[9.0, 16.0]",19819,37,,,,,-0.15264933,,Left Foot,,,"[35.0, 12.0]",,Low Pass,,26.305893,,Incomplete,,Leanne Kiernan,18146.0,,,,,,,1,From Throw In,Erin Simon,18155.0,Left Back,85,Brighton & Hove Albion WFC,965,"['24962d48-b3cc-4eeb-b825-483e6c07c67b', '8f4f8e5f-0d14-4443-8347-e78203eedc55']",44,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:44.884,Pass,
