50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.760898,,,,,,,,,,,,,be091815-11e0-4f4f-8906-1f6112e47460,19,,,"[35.0, 71.0]",19776,0,,,0.5880026,,,Right Foot,,,,"[47.0, 79.0]",,Ground Pass,14.422205,,,Kirsty Barton,19414.0,,,,,,1,From Kick Off,Laura Rafferty,16394.0,Right Center Back,2,Brighton & Hove Albion WFC,965,"['69a3087b-575b-4cd5-baba-93defe6b2c9f', 'e25782d2-a01d-47b4-b1b5-dcd796ea7a57']",9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:09.959,Pass,True
,,,,,,,,,,,1.371277,,,,,,,,,,,,,82e2ccb2-c7ed-437d-97ad-cb22bee65525,23,,,"[39.0, 75.0]",19776,0,,,-2.8706458,,,Right Foot,,,,"[21.0, 70.0]",,Ground Pass,18.681541,,,Laura Rafferty,16394.0,,,,,,1,From Kick Off,Kirsty Barton,19414.0,Right Back,2,Brighton & Hove Albion WFC,965,"['2c45ed42-1949-4fb0-b4ef-7fde2ff16bf7', 'c7145269-2727-433b-8d8b-63676e4c90de']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:13.183,Pass,True
,,,,,,,,,,,1.991071,,,,,,,,,,,,,ff8e9339-a5b0-4d83-b114-cadde86a8580,26,,,"[19.0, 68.0]",19776,0,,,-2.3217254,,,Right Foot,,,,"[5.0, 53.0]",,Ground Pass,20.518284,,,Marie Hourihan,19419.0,,,,,,1,From Kick Off,Laura Rafferty,16394.0,Right Center Back,2,Brighton & Hove Albion WFC,965,['3af1e2db-32b8-4b4c-8e85-d688e6e72015'],15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:15.203,Pass,
,,,,,,,,,,,2.8269,,,,,,,,,,,,,8810b6fd-cc64-4990-bb69-b5dfa8005688,29,,,"[5.0, 53.0]",19776,0,,,0.09585915,,,Right Foot,,,,"[57.0, 58.0]",,High Pass,52.23983,,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,,1,From Kick Off,Marie Hourihan,19419.0,Goalkeeper,2,Brighton & Hove Albion WFC,965,"['ae504fbf-fa7c-4f01-b2f3-05e9e7e98c4b', 'df15c81e-b13c-4e09-9999-3c9d2a8bd0fb']",17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:17.444,Pass,
,,,,,,,,,,,1.8961,,,,,,,,,,,,,df15c81e-b13c-4e09-9999-3c9d2a8bd0fb,31,,,"[64.0, 23.0]",19776,0,,True,3.1415927,,,,,,,"[63.0, 23.0]",,High Pass,1.0,,Incomplete,So-Yun Ji,4647.0,,,,,Recovery,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Brighton & Hove Albion WFC,965,"['7bef0cfd-a2a4-44c6-9218-dfc4bc1bc113', '8810b6fd-cc64-4990-bb69-b5dfa8005688', 'b618a372-91cf-403f-9a2c-b61ce498a57b', 'd2f4578f-afb5-4884-ba86-5d4ec5007c63']",20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:20.271,Pass,True
,,,,,,,,,,,2.095378,,,,,,,,,,,,,b618a372-91cf-403f-9a2c-b61ce498a57b,35,,,"[58.0, 58.0]",19776,0,,True,3.0860941,,,,,,,"[40.0, 59.0]",,Low Pass,18.027756,,Incomplete,Ellie Brazil,16393.0,,,,,Recovery,1,From Kick Off,Chloe Peplow,16397.0,Right Center Midfield,2,Brighton & Hove Albion WFC,965,"['54b7dff0-438d-482c-8868-c58a9eade606', '71e780c9-32d6-47b3-a57f-c51c3376c35c', '77ed3366-7150-4216-baab-bcc384c4138e', 'df15c81e-b13c-4e09-9999-3c9d2a8bd0fb']",22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:22.167,Pass,True
,,,,,,,,,,,1.359344,,,,,,,,,,,,,d4ab418e-596a-42c5-b428-4cde7bacb1ef,40,,,"[77.0, 2.0]",19776,0,,,3.050933,,,Right Foot,,,,"[66.0, 3.0]",,Ground Pass,11.045361,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,3,Chelsea FCW,971,"['0b0aadea-f0b7-45eb-a126-b7f62ec0553b', '5e519db4-03b0-4c40-9123-c831c04ecd50']",26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:26.413,Pass,True
,,,,,,,,,,,1.620718,,,,,,,,,,,,,c4a99403-9350-414f-ae86-a841e59ebd29,44,,,"[66.0, 3.0]",19776,0,,,2.8706458,,,Left Foot,,,,"[48.0, 8.0]",,Ground Pass,18.681541,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,['1d00a4ca-4348-4c62-9a4e-fc30680ba3a6'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:28.126,Pass,
,,,,,,,,,,,2.005338,,,,,,,,,,,,,f4fb96e8-63c2-4a1d-9909-8dc702f2cc84,47,,,"[48.0, 16.0]",19776,0,,,2.0533097,,,Left Foot,,,,"[37.0, 37.0]",,Ground Pass,23.70654,,,Millie Bright,4642.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,3,Chelsea FCW,971,['dcd05549-4d98-444b-ad04-af44e28d8741'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:30.753,Pass,
,,,,,,,,,,,1.4252,,,,,,,,,,,,,b07f4c4e-c236-40fa-ba23-f8d8220ca9ad,50,,,"[40.0, 40.0]",19776,0,,,-0.47734538,,,Right Foot,,,,"[69.0, 25.0]",,Low Pass,32.649654,,Incomplete,Karen Julia Carney,15553.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,3,Chelsea FCW,971,"['35d88cde-4dc2-4812-b885-6927e67beddb', 'eb51cb00-963d-46eb-ac31-0806d3a7de3a']",34,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:34.395,Pass,
,,,,,,,,,,,1.85555,,,,,,,,,,,,,2e36345b-5ff9-4a0c-b895-63446f24db3b,53,,,"[64.0, 31.0]",19776,0,,,-2.8753407,,,Right Foot,,,,"[42.0, 25.0]",,Ground Pass,22.803509,,,Magdalena Lilly Eriksson,4633.0,,,,,Recovery,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,3,Chelsea FCW,971,['a15bc2d2-6414-40c9-bbc5-ecac63239f15'],36,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:36.832,Pass,
,,,,,,,,,,,0.702679,,,,,,,,,,,,,38be8b1f-7879-433f-8aef-1700a9a64056,57,,,"[46.0, 19.0]",19776,0,,,0.043450896,,,Left Foot,,,,"[69.0, 20.0]",,Ground Pass,23.021729,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,3,Chelsea FCW,971,['9f4665bb-6d93-4fff-98eb-ecae9e80edd3'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:40.288,Pass,
,,,,,,,,,,,1.132552,,,,,,,,,,,,,56f1cb8b-8833-4799-bcb5-5ce4bfeea5fd,61,,,"[74.0, 14.0]",19776,0,,,-0.7022569,,,Right Foot,,,,"[87.0, 3.0]",,Ground Pass,17.029387,,,Karen Julia Carney,15553.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,['b9d6ab52-eeab-420d-bcd2-dd249221852c'],43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:43.866,Pass,
,,,,,,,,,,,2.269522,,,,,,,,,,,,,af6cabba-56b3-4a45-a9f9-83254ce5da79,65,,,"[89.0, 2.0]",19776,0,,,1.1597317,,,Right Foot,True,,,"[106.0, 41.0]",,High Pass,42.544094,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Karen Julia Carney,15553.0,Left Wing,3,Chelsea FCW,971,"['531095eb-702f-46f8-a796-1e726f6b612e', '8b0d726a-9898-471d-9363-df16e7880d94']",49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:49.451,Pass,True
,,,,,,,,,,,0.920297,,,,,,,,,,,,,b0283885-5172-4ab1-888c-def1c237ed94,69,,,"[109.0, 44.0]",19776,0,,,-2.9996955,,,Right Foot,,,,"[102.0, 43.0]",,Ground Pass,7.071068,,,Ramona Bachmann,4659.0,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Center Forward,3,Chelsea FCW,971,"['25a4be7c-c5ac-4ee5-b6e6-7bba70970cf7', 'e7c27f81-5744-4fce-9641-b7b9eba36fb0']",53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:53.536,Pass,True
,,,,,,,,,,,0.161353,,,,,,,,,,,,,8419a213-1603-4f88-8804-a65f7a05d3e9,78,,,"[102.0, 40.0]",19776,0,,,-1.5707964,,,Right Foot,,,,"[102.0, 38.0]",,Ground Pass,2.0,,Incomplete,So-Yun Ji,4647.0,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,3,Chelsea FCW,971,"['080e99da-09c9-47e2-9e51-d241455ba072', '940fff48-3f45-4306-a853-a8704ad3534e', 'e23d31dd-a7fc-409a-99a6-0542a6d0216c']",55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:55.551,Pass,True
,,,,,,,,,,,1.278695,,,,,,,,,,,,,b0693dc6-70b6-4cfb-a6d0-795bca6a38b8,84,,,"[109.0, 65.0]",19776,0,,,-2.7886024,,,Left Foot,,,,"[90.0, 58.0]",,Ground Pass,20.248457,,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,3,Chelsea FCW,971,"['0d398db2-6b0a-4778-b1d9-ab76935d3d2a', 'e105228f-4d58-48eb-815e-637bb4ef4fc5']",59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:59.080,Pass,True
,,,,,,,,,,,1.681161,,,,,,,,,,,,,ad0db7d7-72c2-4388-aa48-4890d392b8d8,92,,,"[94.0, 61.0]",19776,1,,,0.5317241,,,Right Foot,,,,"[111.0, 71.0]",,Ground Pass,19.723083,,,Hannah Jayne Blundell,17275.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,3,Chelsea FCW,971,"['02686576-010c-4265-a2e8-91254a1854df', 'bd1e100d-e7c3-4f60-9a64-a6de6cd91a44']",1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:01.985,Pass,True
,,,,,,,,,,,1.3982,,,,,,,,,,,,,2b0c508b-c858-4a7d-8c9d-cbde6cc2b623,94,,,"[111.0, 71.0]",19776,1,,,-1.5707964,,,Right Foot,True,,,"[111.0, 40.0]",,Low Pass,31.0,,Incomplete,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,3,Chelsea FCW,971,"['bf6dd4e5-91c9-4238-8bfb-0828c3bc6c83', 'eafbd9d2-97c3-443e-8b7c-b89c7c7345cd']",3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:03.666,Pass,
,,,,,,,,,,,1.6182,,,,,,,,,,,,,ea3cf4ec-ef17-4a6a-881b-ab0de840ba49,100,,,"[23.0, 29.0]",19776,1,,,0.104876935,,,Right Foot,,,,"[42.0, 31.0]",,Ground Pass,19.104973,,,Iniabasi Anefiok Umotong,16378.0,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Defensive Midfield,4,Brighton & Hove Albion WFC,965,['3d4a434b-c8c4-4762-aa42-562024a81683'],7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:07.812,Pass,
,,,,,,,,,,,0.6801,,,,,,,,,,,,,8eb26f8f-5e80-4e6b-a27b-b06d49b06a8b,104,,,"[39.0, 33.0]",19776,1,,,2.3561945,,,Left Foot,,,,"[34.0, 38.0]",,Ground Pass,7.071068,,,Chloe Peplow,16397.0,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,4,Brighton & Hove Albion WFC,965,"['385c897a-8f29-42ae-9d5f-f32c6c9d15f2', '4e2f22b9-91b8-44b0-a2bf-7a8426482417']",9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:09.653,Pass,True
,,,,,,,,,,,1.41235,,,,,,,,,,,,,31e5756f-2a7f-43f2-8c97-a85e087ebb33,108,,,"[34.0, 37.0]",19776,1,,,-1.4513674,,,Right Foot,,,,"[37.0, 12.0]",,Low Pass,25.179358,,,Aileen Whelan,16374.0,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Center Midfield,4,Brighton & Hove Albion WFC,965,"['39bcedd8-10d1-41db-bda6-68d39858108a', '9a7ed506-742a-4486-9778-e77b04f94cb1']",10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:10.582,Pass,True
,,,,,,,,,,,1.0023,,,,,,,,,,,,,7be05548-4c9a-4324-8107-9804e3555155,112,,,"[54.0, 19.0]",19776,1,,,1.9974238,,,Right Foot,,,,"[49.0, 30.0]",,Ground Pass,12.083046,,,Maya Le Tissier,22337.0,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Midfield,4,Brighton & Hove Albion WFC,965,"['94d7dad0-5e29-4aee-a71d-c88e360257e8', 'c1846cc6-8ff1-4b23-807f-11ed93a4800d']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:16.163,Pass,True
,,,,,,,,,,,1.45005,,,,,,,,,,,,,eb739faa-426e-4137-9cfb-fb5e76e56a52,115,,,"[49.0, 29.0]",19776,1,,,-1.2610934,,,Right Foot,,,,"[57.0, 4.0]",,Ground Pass,26.24881,,,Felicity Gibbons,16392.0,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Left Center Midfield,4,Brighton & Hove Albion WFC,965,['7be4fdf8-173d-43bd-b0de-6792704c855a'],17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:17.262,Pass,
,,,,,,,,,,,1.1312,,,,,,,,,,,,,09c152c7-725f-4ae9-a43e-f0b611d07504,118,,,"[57.0, 4.0]",19776,1,,,0.07982998,,,Left Foot,,,,"[82.0, 6.0]",,Ground Pass,25.079872,,,Kayleigh Green,16400.0,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,4,Brighton & Hove Albion WFC,965,['3926a747-85f6-487e-ab64-ab2c3da4ab04'],19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:19.570,Pass,
,,,,,,,,,,,1.655051,,,,,,,,,,,,,2a056003-a1ab-46c4-8aac-48287cf4450c,122,,,"[39.0, 80.0]",19776,1,,,-2.4526682,,,,,,,"[22.0, 66.0]",,High Pass,22.022715,,,Millie Bright,4642.0,,,,,Throw-in,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,5,Chelsea FCW,971,['57816395-bef9-41c3-8fc3-8380a67db849'],27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:27.167,Pass,
,,,,,,,,,,,2.266746,,,,,,,,,,,,,db3f9f2b-bd98-49be-9cf3-d89a51747cf1,125,,,"[21.0, 64.0]",19776,1,,,-1.4536875,,,Right Foot,,,,"[25.0, 30.0]",,Ground Pass,34.234486,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,5,Chelsea FCW,971,['656d3310-55f3-493d-856d-fa6fa0b3ed61'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:30.903,Pass,
,,,,,,,,,,,1.293853,,,,,,,,,,,,,c101855b-cd09-4e70-a65b-82c3d8eb0e8c,129,,,"[45.0, 11.0]",19776,1,,,-0.7328151,,,Left Foot,,,,"[55.0, 2.0]",,Ground Pass,13.453624,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,"['9c1dc817-0f5b-4450-9cb6-27eafd0a7c9b', 'db7db1ec-05c5-4fa4-b48e-14c84182d09d']",37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:37.655,Pass,True
,,,,,,,,,,,1.458506,,,,,,,,,,,,,c1ed74a9-6b92-4063-9dbd-a647641c8e15,133,,,"[54.0, 2.0]",19776,1,,,3.1415927,,,Left Foot,,,,"[44.0, 2.0]",,Ground Pass,10.0,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,"['0032c39f-9ae4-4eeb-9ce6-3cba7d0bfed8', '2455d237-a3fb-407f-8fd4-eaaf20b2a99f']",40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:40.384,Pass,True
,,,,,,,,,,,1.012164,,,,,,,,,,,,,cc076b68-c40c-4927-b560-709171eaa038,136,,,"[44.0, 4.0]",19776,1,,,1.2220253,,,Left Foot,,,,"[52.0, 26.0]",,Ground Pass,23.409399,,,Drew Spence,4638.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,['810e844c-1412-4f0d-8386-ffc88ff143ea'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:42.642,Pass,
,,,,,,,,,,,2.189602,,,,,,,,,,,,,2b7caa83-3af2-4acd-aede-fb70876054ff,139,,,"[49.0, 27.0]",19776,1,,,1.8399638,,,Right Foot,,,,"[41.0, 56.0]",,Ground Pass,30.083218,,,Millie Bright,4642.0,,,,,,1,From Throw In,Drew Spence,4638.0,Right Center Midfield,5,Chelsea FCW,971,['c225fac6-aefe-4f44-b7ba-79bfbf64ebc7'],45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:45.109,Pass,
